>> START_DIR: ./data/u/u0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1u00 |STR_LEN: 495 |STR_TIME: 0.5423638820648193
> STR_ID: 1urr |STR_LEN: 207 |STR_TIME: 0.550105094909668
> STR_ID: 1urs |STR_LEN: 1235 |STR_TIME: 2.8420779705047607
> STR_ID: 1urt |STR_LEN: 270 |STR_TIME: 1.4466612339019775
> STR_ID: 1uru |STR_LEN: 254 |STR_TIME: 0.5995430946350098
> STR_ID: 1urv |STR_LEN: 410 |STR_TIME: 0.7523040771484375
> STR_ID: 1urw |STR_LEN: 486 |STR_TIME: 0.9031260013580322
> STR_ID: 1urx |STR_LEN: 634 |STR_TIME: 0.7009701728820801
> STR_ID: 1ury |STR_LEN: 356 |STR_TIME: 0.8024609088897705
> STR_ID: 1urz |STR_LEN: 2680 |STR_TIME: 5.716306209564209
> STR_ID: 3ur0 |STR_LEN: 1991 |STR_TIME: 5.630184173583984
> STR_ID: 3ur1 |STR_LEN: 572 |STR_TIME: 1.2721221446990967
> STR_ID: 3ur2 |STR_LEN: 1041 |STR_TIME: 1.4173312187194824
> STR_ID: 3ur3 |STR_LEN: 580 |STR_TIME: 2.2051620483398438
> STR_ID: 3ur4 |STR_LEN: 1369 |STR_TIME: 2.133476972579956
> STR_ID: 3ur5 |STR_LEN: 1265 |STR_TIME: 1.8442840576171875
> STR_ID: 3ur6 |STR_LEN: 523 |STR_TIME: 1.3573288917541504
> STR_ID: 3ur7 |STR_LEN: 1139 |STR_TIME: 2.6329472064971924
> STR_ID: 3ur8 |STR_LEN: 1400 |STR_TIME: 3.350635051727295
> STR_ID: 3ur9 |STR_LEN: 493 |STR_TIME: 1.599118947982788
> STR_ID: 3ura |STR_LEN: 1025 |STR_TIME: 1.5085630416870117
> STR_ID: 3urb |STR_LEN: 1210 |STR_TIME: 1.541154146194458
> STR_ID: 3urc |STR_LEN: 585 |STR_TIME: 1.6942999362945557
> STR_ID: 3urd |STR_LEN: 583 |STR_TIME: 1.031097173690796
> STR_ID: 3ure |STR_LEN: 1043 |STR_TIME: 2.4078500270843506
> STR_ID: 3urf |STR_LEN: 357 |STR_TIME: 1.534026861190796
> STR_ID: 3urg |STR_LEN: 206 |STR_TIME: 0.7243890762329102
> STR_ID: 3urh |STR_LEN: 1339 |STR_TIME: 2.382894992828369
> STR_ID: 3uri |STR_LEN: 625 |STR_TIME: 0.7892720699310303
> STR_ID: 3urj |STR_LEN: 717 |STR_TIME: 0.7698302268981934
> STR_ID: 3urk |STR_LEN: 1188 |STR_TIME: 3.363286018371582
> STR_ID: 3url |STR_LEN: 657 |STR_TIME: 1.1507821083068848
> STR_ID: 3urm |STR_LEN: 1319 |STR_TIME: 3.617793083190918
> STR_ID: 3urn |STR_LEN: 1031 |STR_TIME: 2.1731410026550293
> STR_ID: 3uro |STR_LEN: 213 |STR_TIME: 0.6645331382751465
> STR_ID: 3urp |STR_LEN: 114 |STR_TIME: 0.31600117683410645
> STR_ID: 3urq |STR_LEN: 975 |STR_TIME: 2.203916072845459
> STR_ID: 3urr |STR_LEN: 618 |STR_TIME: 1.612536907196045
> STR_ID: 3ury |STR_LEN: 483 |STR_TIME: 1.4875209331512451
> STR_ID: 3urz |STR_LEN: 469 |STR_TIME: 1.633415937423706
> STR_ID: 4ur0 |STR_LEN: 1711 |STR_TIME: 3.4805407524108887
> STR_ID: 4ur1 |STR_LEN: 1726 |STR_TIME: 3.306269884109497
> STR_ID: 4ur2 |STR_LEN: 1515 |STR_TIME: 3.1287167072296143
> STR_ID: 4ur3 |STR_LEN: 3740 |STR_TIME: 5.247252941131592
> STR_ID: 4ur4 |STR_LEN: 150 |STR_TIME: 0.31975674629211426
> STR_ID: 4ur6 |STR_LEN: 331 |STR_TIME: 0.5273051261901855
> STR_ID: 4ur7 |STR_LEN: 2794 |STR_TIME: 2.5779218673706055
> STR_ID: 4ur8 |STR_LEN: 1617 |STR_TIME: 2.275524139404297
> STR_ID: 4ur9 |STR_LEN: 1762 |STR_TIME: 6.991288661956787
> STR_ID: 4ura |STR_LEN: 887 |STR_TIME: 1.412966012954712
> STR_ID: 4urd |STR_LEN: 115 |STR_TIME: 0.23443984985351562
> STR_ID: 4ure |STR_LEN: 879 |STR_TIME: 1.8328731060028076
> STR_ID: 4urf |STR_LEN: 1001 |STR_TIME: 1.9615437984466553
> STR_ID: 4urg |STR_LEN: 452 |STR_TIME: 0.692249059677124
> STR_ID: 4urh |STR_LEN: 4470 |STR_TIME: 11.822656154632568
> STR_ID: 4uri |STR_LEN: 995 |STR_TIME: 2.329761028289795
> STR_ID: 4urj |STR_LEN: 795 |STR_TIME: 2.7725560665130615
> STR_ID: 4urk |STR_LEN: 838 |STR_TIME: 3.1962838172912598
> STR_ID: 4url |STR_LEN: 835 |STR_TIME: 2.001811981201172
> STR_ID: 4urm |STR_LEN: 792 |STR_TIME: 3.1349549293518066
> STR_ID: 4urn |STR_LEN: 601 |STR_TIME: 2.26812481880188
> STR_ID: 4uro |STR_LEN: 810 |STR_TIME: 2.622382879257202
> STR_ID: 4urp |STR_LEN: 367 |STR_TIME: 1.2614648342132568
> STR_ID: 4urq |STR_LEN: 1049 |STR_TIME: 1.8608012199401855
> STR_ID: 4urr |STR_LEN: 4656 |STR_TIME: 15.525717973709106
> STR_ID: 4urs |STR_LEN: 425 |STR_TIME: 1.5703949928283691
> STR_ID: 4urt |STR_LEN: 652 |STR_TIME: 3.194584846496582
> STR_ID: 4uru |STR_LEN: 692 |STR_TIME: 1.211245059967041
> STR_ID: 4urv |STR_LEN: 819 |STR_TIME: 1.231259822845459
> STR_ID: 4urw |STR_LEN: 822 |STR_TIME: 1.1681888103485107
> STR_ID: 4urx |STR_LEN: 818 |STR_TIME: 1.167447805404663
> STR_ID: 4ury |STR_LEN: 801 |STR_TIME: 1.2428629398345947
> STR_ID: 4urz |STR_LEN: 870 |STR_TIME: 1.2503900527954102
> STR_ID: 5ur1 |STR_LEN: 597 |STR_TIME: 2.956700325012207
> STR_ID: 5ur3 |STR_LEN: 609 |STR_TIME: 1.682176113128662
> STR_ID: 5urb |STR_LEN: 2121 |STR_TIME: 4.074726819992065
> STR_ID: 5urc |STR_LEN: 1818 |STR_TIME: 1.4069418907165527
> STR_ID: 5urf |STR_LEN: 30600 |STR_TIME: 57.812581062316895
> STR_ID: 5urn |STR_LEN: 148 |STR_TIME: 8.344698905944824
> STR_ID: 5uro |STR_LEN: 516 |STR_TIME: 0.6262738704681396
> STR_ID: 5urq |STR_LEN: 2888 |STR_TIME: 9.40046215057373
> STR_ID: 5urr |STR_LEN: 3149 |STR_TIME: 8.624456882476807
> STR_ID: 5urs |STR_LEN: 3155 |STR_TIME: 9.065228939056396
> STR_ID: 5urv |STR_LEN: 500 |STR_TIME: 0.9190471172332764
> STR_ID: 5urw |STR_LEN: 12762 |STR_TIME: 16.053525924682617
> STR_ID: 5urx |STR_LEN: 10188 |STR_TIME: 13.004201173782349
> STR_ID: 5ury |STR_LEN: 384 |STR_TIME: 0.860802173614502
> STR_ID: 5urz |STR_LEN: 339 |STR_TIME: 0.7940032482147217
>> FINISH_DIR: ./data/u/ur/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3288 |DIR_TIME: 361.1251699924469 

>> START_DIR: ./data/u/us/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1us0 |STR_LEN: 931 |STR_TIME: 1.5147302150726318
> STR_ID: 1us1 |STR_LEN: 1415 |STR_TIME: 2.71276593208313
> STR_ID: 1us2 |STR_LEN: 1348 |STR_TIME: 1.1577701568603516
> STR_ID: 1us3 |STR_LEN: 1167 |STR_TIME: 1.0687758922576904
> STR_ID: 1us4 |STR_LEN: 535 |STR_TIME: 0.6033451557159424
> STR_ID: 1us5 |STR_LEN: 588 |STR_TIME: 0.6291048526763916
> STR_ID: 1us6 |STR_LEN: 408 |STR_TIME: 0.41118812561035156
> STR_ID: 1us7 |STR_LEN: 577 |STR_TIME: 0.8890328407287598
> STR_ID: 1us8 |STR_LEN: 362 |STR_TIME: 0.5290820598602295
> STR_ID: 1usb |STR_LEN: 704 |STR_TIME: 0.9082827568054199
> STR_ID: 1usc |STR_LEN: 771 |STR_TIME: 0.8352489471435547
> STR_ID: 1usd |STR_LEN: 87 |STR_TIME: 0.13128900527954102
> STR_ID: 1use |STR_LEN: 97 |STR_TIME: 0.22589802742004395
> STR_ID: 1usf |STR_LEN: 708 |STR_TIME: 0.8058838844299316
> STR_ID: 1usg |STR_LEN: 525 |STR_TIME: 0.6407699584960938
> STR_ID: 1ush |STR_LEN: 1107 |STR_TIME: 1.1106369495391846
> STR_ID: 1usi |STR_LEN: 993 |STR_TIME: 1.2292680740356445
> STR_ID: 1usk |STR_LEN: 1601 |STR_TIME: 2.3369338512420654
> STR_ID: 1usl |STR_LEN: 1372 |STR_TIME: 1.5464110374450684
> STR_ID: 1usm |STR_LEN: 224 |STR_TIME: 0.2357339859008789
> STR_ID: 1usn |STR_LEN: 283 |STR_TIME: 0.4041562080383301
> STR_ID: 1uso |STR_LEN: 383 |STR_TIME: 0.39958667755126953
> STR_ID: 1usp |STR_LEN: 399 |STR_TIME: 0.5383260250091553
> STR_ID: 1usq |STR_LEN: 1576 |STR_TIME: 1.7216882705688477
> STR_ID: 1usr |STR_LEN: 1825 |STR_TIME: 1.9407541751861572
> STR_ID: 1uss |STR_LEN: 88 |STR_TIME: 2.883903980255127
> STR_ID: 1ust |STR_LEN: 92 |STR_TIME: 3.0625081062316895
> STR_ID: 1usu |STR_LEN: 606 |STR_TIME: 0.8008279800415039
> STR_ID: 1usv |STR_LEN: 1627 |STR_TIME: 2.884704113006592
> STR_ID: 1usw |STR_LEN: 379 |STR_TIME: 0.5552361011505127
> STR_ID: 1usx |STR_LEN: 1350 |STR_TIME: 2.452336311340332
> STR_ID: 1usy |STR_LEN: 2198 |STR_TIME: 3.594359874725342
> STR_ID: 1usz |STR_LEN: 146 |STR_TIME: 0.30454587936401367
> STR_ID: 2ush |STR_LEN: 1176 |STR_TIME: 1.918220043182373
> STR_ID: 2usn |STR_LEN: 256 |STR_TIME: 0.390718936920166
> STR_ID: 3us0 |STR_LEN: 1218 |STR_TIME: 2.968059778213501
> STR_ID: 3us1 |STR_LEN: 573 |STR_TIME: 1.5462028980255127
> STR_ID: 3us2 |STR_LEN: 1584 |STR_TIME: 5.564044952392578
> STR_ID: 3us3 |STR_LEN: 793 |STR_TIME: 0.8372611999511719
> STR_ID: 3us4 |STR_LEN: 171 |STR_TIME: 0.42987489700317383
> STR_ID: 3us5 |STR_LEN: 290 |STR_TIME: 0.5085949897766113
> STR_ID: 3us6 |STR_LEN: 307 |STR_TIME: 0.6026959419250488
> STR_ID: 3us8 |STR_LEN: 1167 |STR_TIME: 1.547724962234497
> STR_ID: 3us9 |STR_LEN: 264 |STR_TIME: 0.8806519508361816
> STR_ID: 3usb |STR_LEN: 1268 |STR_TIME: 2.812493085861206
> STR_ID: 3usc |STR_LEN: 2948 |STR_TIME: 3.5944669246673584
> STR_ID: 3usd |STR_LEN: 647 |STR_TIME: 0.7567377090454102
> STR_ID: 3use |STR_LEN: 2984 |STR_TIME: 6.37310004234314
> STR_ID: 3usf |STR_LEN: 1159 |STR_TIME: 1.5634450912475586
> STR_ID: 3usg |STR_LEN: 572 |STR_TIME: 0.9425809383392334
> STR_ID: 3ush |STR_LEN: 423 |STR_TIME: 0.8285830020904541
> STR_ID: 3usi |STR_LEN: 1022 |STR_TIME: 3.363445997238159
> STR_ID: 3usj |STR_LEN: 1010 |STR_TIME: 3.3147778511047363
> STR_ID: 3usk |STR_LEN: 2020 |STR_TIME: 3.4596800804138184
> STR_ID: 3usl |STR_LEN: 532 |STR_TIME: 0.9669070243835449
> STR_ID: 3usm |STR_LEN: 516 |STR_TIME: 0.9998941421508789
> STR_ID: 3usn |STR_LEN: 176 |STR_TIME: 0.6590769290924072
> STR_ID: 3uso |STR_LEN: 1010 |STR_TIME: 1.7896530628204346
> STR_ID: 3usp |STR_LEN: 615 |STR_TIME: 0.9995439052581787
> STR_ID: 3usq |STR_LEN: 324 |STR_TIME: 0.5272018909454346
> STR_ID: 3usr |STR_LEN: 381 |STR_TIME: 0.5504913330078125
> STR_ID: 3uss |STR_LEN: 448 |STR_TIME: 0.8235719203948975
> STR_ID: 3ust |STR_LEN: 396 |STR_TIME: 1.022186040878296
> STR_ID: 3usu |STR_LEN: 2489 |STR_TIME: 6.475584983825684
> STR_ID: 3usv |STR_LEN: 616 |STR_TIME: 0.8938460350036621
> STR_ID: 3usw |STR_LEN: 232 |STR_TIME: 0.7221319675445557
> STR_ID: 3usx |STR_LEN: 1236 |STR_TIME: 1.4076659679412842
> STR_ID: 3usy |STR_LEN: 504 |STR_TIME: 1.48972487449646
> STR_ID: 3usz |STR_LEN: 1129 |STR_TIME: 1.3039917945861816
> STR_ID: 4us0 |STR_LEN: 1116 |STR_TIME: 1.3104000091552734
> STR_ID: 4us1 |STR_LEN: 801 |STR_TIME: 1.2730448246002197
> STR_ID: 4us2 |STR_LEN: 922 |STR_TIME: 1.262009859085083
> STR_ID: 4us3 |STR_LEN: 531 |STR_TIME: 0.8847360610961914
> STR_ID: 4us4 |STR_LEN: 461 |STR_TIME: 0.8091850280761719
> STR_ID: 4us5 |STR_LEN: 2252 |STR_TIME: 2.7288761138916016
> STR_ID: 4us6 |STR_LEN: 1723 |STR_TIME: 5.793627738952637
> STR_ID: 4us7 |STR_LEN: 305 |STR_TIME: 0.6238248348236084
> STR_ID: 4us8 |STR_LEN: 2193 |STR_TIME: 3.6394879817962646
> STR_ID: 4us9 |STR_LEN: 2279 |STR_TIME: 3.5765020847320557
> STR_ID: 4usa |STR_LEN: 2323 |STR_TIME: 3.62339186668396
> STR_ID: 4usc |STR_LEN: 718 |STR_TIME: 1.9789798259735107
> STR_ID: 4usd |STR_LEN: 537 |STR_TIME: 1.7370598316192627
> STR_ID: 4use |STR_LEN: 582 |STR_TIME: 1.81992506980896
> STR_ID: 4usf |STR_LEN: 1072 |STR_TIME: 2.0258328914642334
> STR_ID: 4usg |STR_LEN: 274 |STR_TIME: 0.6405439376831055
> STR_ID: 4ush |STR_LEN: 572 |STR_TIME: 1.1734449863433838
> STR_ID: 4usi |STR_LEN: 627 |STR_TIME: 1.2825508117675781
> STR_ID: 4usj |STR_LEN: 962 |STR_TIME: 2.776952028274536
> STR_ID: 4usk |STR_LEN: 1548 |STR_TIME: 1.5755987167358398
> STR_ID: 4usl |STR_LEN: 309 |STR_TIME: 0.3982272148132324
> STR_ID: 4usm |STR_LEN: 1616 |STR_TIME: 1.6199688911437988
> STR_ID: 4usn |STR_LEN: 3780 |STR_TIME: 6.105378866195679
> STR_ID: 4uso |STR_LEN: 764 |STR_TIME: 1.5771920680999756
> STR_ID: 4usp |STR_LEN: 467 |STR_TIME: 0.8503491878509521
> STR_ID: 4usq |STR_LEN: 717 |STR_TIME: 1.24111008644104
> STR_ID: 4usr |STR_LEN: 570 |STR_TIME: 0.7688961029052734
> STR_ID: 4uss |STR_LEN: 379 |STR_TIME: 1.191971778869629
> STR_ID: 4ust |STR_LEN: 686 |STR_TIME: 1.61879301071167
> STR_ID: 4usu |STR_LEN: 677 |STR_TIME: 1.697523832321167
> STR_ID: 4usv |STR_LEN: 650 |STR_TIME: 1.6388938426971436
> STR_ID: 4usw |STR_LEN: 665 |STR_TIME: 1.6110138893127441
> STR_ID: 4usx |STR_LEN: 1088 |STR_TIME: 1.21291184425354
> STR_ID: 4usz |STR_LEN: 700 |STR_TIME: 0.9334332942962646
> STR_ID: 5us1 |STR_LEN: 2764 |STR_TIME: 7.444547176361084
> STR_ID: 5us2 |STR_LEN: 167 |STR_TIME: 0.4060180187225342
> STR_ID: 5us3 |STR_LEN: 30 |STR_TIME: 0.9514167308807373
> STR_ID: 5us4 |STR_LEN: 571 |STR_TIME: 1.308474063873291
> STR_ID: 5us7 |STR_LEN: 30360 |STR_TIME: 50.39319396018982
> STR_ID: 5us8 |STR_LEN: 1418 |STR_TIME: 3.43051815032959
> STR_ID: 5us9 |STR_LEN: 30480 |STR_TIME: 50.14078116416931
> STR_ID: 5usa |STR_LEN: 173 |STR_TIME: 0.534113883972168
> STR_ID: 5usc |STR_LEN: 890 |STR_TIME: 2.88008713722229
> STR_ID: 5usd |STR_LEN: 1890 |STR_TIME: 6.649248838424683
> STR_ID: 5use |STR_LEN: 178 |STR_TIME: 0.46495699882507324
> STR_ID: 5usf |STR_LEN: 1955 |STR_TIME: 2.64844012260437
> STR_ID: 5usg |STR_LEN: 222 |STR_TIME: 0.4186360836029053
> STR_ID: 5usj |STR_LEN: 1734 |STR_TIME: 2.205288887023926
> STR_ID: 5usq |STR_LEN: 404 |STR_TIME: 1.0860650539398193
> STR_ID: 5usw |STR_LEN: 1927 |STR_TIME: 3.7642822265625
> STR_ID: 5usx |STR_LEN: 754 |STR_TIME: 2.16323184967041
>> FINISH_DIR: ./data/u/us/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3408 |DIR_TIME: 307.225955247879 

>> START_DIR: ./data/u/ut/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ut0 |STR_LEN: 410 |STR_TIME: 0.6582350730895996
> STR_ID: 1ut1 |STR_LEN: 1727 |STR_TIME: 1.7812280654907227
> STR_ID: 1ut2 |STR_LEN: 1281 |STR_TIME: 2.094210147857666
> STR_ID: 1ut3 |STR_LEN: 38 |STR_TIME: 1.2690398693084717
> STR_ID: 1ut4 |STR_LEN: 366 |STR_TIME: 0.6561579704284668
> STR_ID: 1ut5 |STR_LEN: 771 |STR_TIME: 1.0559780597686768
> STR_ID: 1ut6 |STR_LEN: 691 |STR_TIME: 1.0094890594482422
> STR_ID: 1ut7 |STR_LEN: 483 |STR_TIME: 0.6381552219390869
> STR_ID: 1ut8 |STR_LEN: 769 |STR_TIME: 1.0529561042785645
> STR_ID: 1ut9 |STR_LEN: 1465 |STR_TIME: 1.369135856628418
> STR_ID: 1uta |STR_LEN: 77 |STR_TIME: 10.65162205696106
> STR_ID: 1utb |STR_LEN: 561 |STR_TIME: 0.9583737850189209
> STR_ID: 1utc |STR_LEN: 1076 |STR_TIME: 1.329421043395996
> STR_ID: 1utd |STR_LEN: 2598 |STR_TIME: 3.2887330055236816
> STR_ID: 1ute |STR_LEN: 646 |STR_TIME: 0.7985939979553223
> STR_ID: 1utg |STR_LEN: 153 |STR_TIME: 0.18476104736328125
> STR_ID: 1uth |STR_LEN: 629 |STR_TIME: 0.9209580421447754
> STR_ID: 1uti |STR_LEN: 136 |STR_TIME: 0.18964505195617676
> STR_ID: 1utj |STR_LEN: 299 |STR_TIME: 0.5365281105041504
> STR_ID: 1utk |STR_LEN: 405 |STR_TIME: 0.49007701873779297
> STR_ID: 1utl |STR_LEN: 298 |STR_TIME: 0.4426751136779785
> STR_ID: 1utm |STR_LEN: 333 |STR_TIME: 0.4586770534515381
> STR_ID: 1utn |STR_LEN: 520 |STR_TIME: 1.256807804107666
> STR_ID: 1uto |STR_LEN: 451 |STR_TIME: 1.2122631072998047
> STR_ID: 1utp |STR_LEN: 420 |STR_TIME: 1.229537010192871
> STR_ID: 1utq |STR_LEN: 479 |STR_TIME: 1.1988768577575684
> STR_ID: 1utr |STR_LEN: 137 |STR_TIME: 0.47653889656066895
> STR_ID: 1uts |STR_LEN: 30 |STR_TIME: 3.2607290744781494
> STR_ID: 1utt |STR_LEN: 264 |STR_TIME: 0.3745880126953125
> STR_ID: 1utu |STR_LEN: 325 |STR_TIME: 0.4436831474304199
> STR_ID: 1utx |STR_LEN: 335 |STR_TIME: 0.3388350009918213
> STR_ID: 1uty |STR_LEN: 409 |STR_TIME: 0.5935919284820557
> STR_ID: 1utz |STR_LEN: 462 |STR_TIME: 0.6723458766937256
> STR_ID: 2utg |STR_LEN: 305 |STR_TIME: 0.35355114936828613
> STR_ID: 3ut0 |STR_LEN: 4062 |STR_TIME: 10.25760793685913
> STR_ID: 3ut1 |STR_LEN: 407 |STR_TIME: 0.6534538269042969
> STR_ID: 3ut2 |STR_LEN: 3084 |STR_TIME: 5.150959253311157
> STR_ID: 3ut3 |STR_LEN: 1456 |STR_TIME: 2.594247817993164
> STR_ID: 3ut4 |STR_LEN: 337 |STR_TIME: 0.5345778465270996
> STR_ID: 3ut5 |STR_LEN: 2015 |STR_TIME: 6.32758903503418
> STR_ID: 3ut6 |STR_LEN: 1342 |STR_TIME: 1.4639580249786377
> STR_ID: 3ut7 |STR_LEN: 131 |STR_TIME: 0.2849690914154053
> STR_ID: 3ut8 |STR_LEN: 387 |STR_TIME: 0.5390369892120361
> STR_ID: 3ut9 |STR_LEN: 1225 |STR_TIME: 3.0150928497314453
> STR_ID: 3uta |STR_LEN: 1185 |STR_TIME: 2.879878044128418
> STR_ID: 3utb |STR_LEN: 1472 |STR_TIME: 3.0329298973083496
> STR_ID: 3utc |STR_LEN: 998 |STR_TIME: 2.1916260719299316
> STR_ID: 3utd |STR_LEN: 1138 |STR_TIME: 2.2286131381988525
> STR_ID: 3ute |STR_LEN: 2557 |STR_TIME: 6.668874979019165
> STR_ID: 3utf |STR_LEN: 2860 |STR_TIME: 3.8355939388275146
> STR_ID: 3utg |STR_LEN: 2700 |STR_TIME: 6.485745191574097
> STR_ID: 3uth |STR_LEN: 2696 |STR_TIME: 6.628455877304077
> STR_ID: 3utk |STR_LEN: 385 |STR_TIME: 0.7156448364257812
> STR_ID: 3utl |STR_LEN: 430 |STR_TIME: 0.5889730453491211
> STR_ID: 3utm |STR_LEN: 886 |STR_TIME: 2.1127848625183105
> STR_ID: 3utn |STR_LEN: 607 |STR_TIME: 0.76009202003479
> STR_ID: 3uto |STR_LEN: 1553 |STR_TIME: 3.683738946914673
> STR_ID: 3utp |STR_LEN: 987 |STR_TIME: 2.880305051803589
> STR_ID: 3utq |STR_LEN: 911 |STR_TIME: 1.4902260303497314
> STR_ID: 3uts |STR_LEN: 1759 |STR_TIME: 5.397538900375366
> STR_ID: 3utt |STR_LEN: 1808 |STR_TIME: 5.513658046722412
> STR_ID: 3utu |STR_LEN: 444 |STR_TIME: 0.6375539302825928
> STR_ID: 3utv |STR_LEN: 239 |STR_TIME: 0.7754418849945068
> STR_ID: 3utw |STR_LEN: 239 |STR_TIME: 0.7882509231567383
> STR_ID: 3utx |STR_LEN: 468 |STR_TIME: 0.8264961242675781
> STR_ID: 3uty |STR_LEN: 464 |STR_TIME: 0.8113071918487549
> STR_ID: 3utz |STR_LEN: 1298 |STR_TIME: 2.163132905960083
> STR_ID: 4ut0 |STR_LEN: 812 |STR_TIME: 1.8395040035247803
> STR_ID: 4ut1 |STR_LEN: 829 |STR_TIME: 1.0212788581848145
> STR_ID: 4ut2 |STR_LEN: 828 |STR_TIME: 1.1784052848815918
> STR_ID: 4ut3 |STR_LEN: 755 |STR_TIME: 1.165241003036499
> STR_ID: 4ut4 |STR_LEN: 1497 |STR_TIME: 1.6004939079284668
> STR_ID: 4ut5 |STR_LEN: 1124 |STR_TIME: 1.0138821601867676
> STR_ID: 4ut6 |STR_LEN: 1298 |STR_TIME: 4.1095030307769775
> STR_ID: 4ut7 |STR_LEN: 472 |STR_TIME: 0.9750750064849854
> STR_ID: 4ut9 |STR_LEN: 2467 |STR_TIME: 7.7716639041900635
> STR_ID: 4uta |STR_LEN: 1695 |STR_TIME: 2.9166810512542725
> STR_ID: 4utb |STR_LEN: 1652 |STR_TIME: 2.8289670944213867
> STR_ID: 4utc |STR_LEN: 800 |STR_TIME: 1.5006141662597656
> STR_ID: 4utd |STR_LEN: 283 |STR_TIME: 0.5443251132965088
> STR_ID: 4utf |STR_LEN: 852 |STR_TIME: 1.4896519184112549
> STR_ID: 4utg |STR_LEN: 1306 |STR_TIME: 1.5384471416473389
> STR_ID: 4uth |STR_LEN: 757 |STR_TIME: 1.9800140857696533
> STR_ID: 4uti |STR_LEN: 799 |STR_TIME: 2.09907603263855
> STR_ID: 4utj |STR_LEN: 819 |STR_TIME: 2.0152950286865234
> STR_ID: 4utk |STR_LEN: 769 |STR_TIME: 1.9317569732666016
> STR_ID: 4utl |STR_LEN: 690 |STR_TIME: 2.0327630043029785
> STR_ID: 4utm |STR_LEN: 757 |STR_TIME: 2.0714528560638428
> STR_ID: 4utn |STR_LEN: 558 |STR_TIME: 1.7153301239013672
> STR_ID: 4uto |STR_LEN: 1070 |STR_TIME: 3.67032790184021
> STR_ID: 4utp |STR_LEN: 715 |STR_TIME: 1.1931509971618652
> STR_ID: 4utq |STR_LEN: 138 |STR_TIME: 0.28386688232421875
> STR_ID: 4utr |STR_LEN: 593 |STR_TIME: 1.709956169128418
> STR_ID: 4uts |STR_LEN: 1098 |STR_TIME: 1.577056884765625
> STR_ID: 4utt |STR_LEN: 2042 |STR_TIME: 1.9071531295776367
> STR_ID: 4utu |STR_LEN: 960 |STR_TIME: 1.6969690322875977
> STR_ID: 4utv |STR_LEN: 666 |STR_TIME: 1.763347864151001
> STR_ID: 4utw |STR_LEN: 1923 |STR_TIME: 1.8968770503997803
> STR_ID: 4utx |STR_LEN: 574 |STR_TIME: 1.717763900756836
> STR_ID: 4utz |STR_LEN: 569 |STR_TIME: 1.7092888355255127
> STR_ID: 5ute |STR_LEN: 739 |STR_TIME: 0.8514509201049805
> STR_ID: 5utf |STR_LEN: 1512 |STR_TIME: 4.303961992263794
> STR_ID: 5uth |STR_LEN: 615 |STR_TIME: 1.1682310104370117
> STR_ID: 5utk |STR_LEN: 650 |STR_TIME: 1.6955068111419678
> STR_ID: 5utn |STR_LEN: 611 |STR_TIME: 0.8175270557403564
> STR_ID: 5utp |STR_LEN: 1062 |STR_TIME: 2.330517053604126
> STR_ID: 5utq |STR_LEN: 1031 |STR_TIME: 2.29453182220459
> STR_ID: 5utr |STR_LEN: 1333 |STR_TIME: 2.4921369552612305
> STR_ID: 5utt |STR_LEN: 1261 |STR_TIME: 2.649625062942505
> STR_ID: 5utu |STR_LEN: 4930 |STR_TIME: 13.617393255233765
> STR_ID: 5utx |STR_LEN: 691 |STR_TIME: 1.927535057067871
> STR_ID: 5uty |STR_LEN: 1523 |STR_TIME: 4.317087173461914
>> FINISH_DIR: ./data/u/ut/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3520 |DIR_TIME: 241.30315709114075 

>> START_DIR: ./data/u/uu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1uu0 |STR_LEN: 1398 |STR_TIME: 2.4765498638153076
> STR_ID: 1uu1 |STR_LEN: 1712 |STR_TIME: 2.549031972885132
> STR_ID: 1uu2 |STR_LEN: 710 |STR_TIME: 1.2134850025177002
> STR_ID: 1uu3 |STR_LEN: 576 |STR_TIME: 0.7452027797698975
> STR_ID: 1uu4 |STR_LEN: 438 |STR_TIME: 0.526853084564209
> STR_ID: 1uu5 |STR_LEN: 407 |STR_TIME: 0.5049679279327393
> STR_ID: 1uu6 |STR_LEN: 437 |STR_TIME: 0.5226898193359375
> STR_ID: 1uu7 |STR_LEN: 485 |STR_TIME: 0.6475751399993896
> STR_ID: 1uu8 |STR_LEN: 337 |STR_TIME: 0.5755500793457031
> STR_ID: 1uu9 |STR_LEN: 518 |STR_TIME: 0.6486940383911133
> STR_ID: 1uua |STR_LEN: 56 |STR_TIME: 3.4670159816741943
> STR_ID: 1uub |STR_LEN: 56 |STR_TIME: 3.19598388671875
> STR_ID: 1uuc |STR_LEN: 55 |STR_TIME: 3.440190076828003
> STR_ID: 1uud |STR_LEN: 30 |STR_TIME: 0.2406320571899414
