>> START_DIR: ./data/n/n0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1n00 |STR_LEN: 502 |STR_TIME: 0.8167550563812256
> STR_ID: 1ntq |STR_LEN: 16 |STR_TIME: 0.16885876655578613
> STR_ID: 1ntr |STR_LEN: 124 |STR_TIME: 8.69717788696289
> STR_ID: 1nts |STR_LEN: 16 |STR_TIME: 0.2018909454345703
> STR_ID: 1ntt |STR_LEN: 16 |STR_TIME: 0.17372894287109375
> STR_ID: 1ntv |STR_LEN: 302 |STR_TIME: 0.41047000885009766
> STR_ID: 1ntx |STR_LEN: 60 |STR_TIME: 4.152934312820435
> STR_ID: 1nty |STR_LEN: 659 |STR_TIME: 0.9181649684906006
> STR_ID: 1ntz |STR_LEN: 2318 |STR_TIME: 4.2403037548065186
> STR_ID: 2nt0 |STR_LEN: 3736 |STR_TIME: 4.570982217788696
> STR_ID: 2nt1 |STR_LEN: 3414 |STR_TIME: 4.528304815292358
> STR_ID: 2nt2 |STR_LEN: 520 |STR_TIME: 0.9279727935791016
> STR_ID: 2nt3 |STR_LEN: 333 |STR_TIME: 0.5911822319030762
> STR_ID: 2nt4 |STR_LEN: 373 |STR_TIME: 0.6527678966522217
> STR_ID: 2nt6 |STR_LEN: 1479 |STR_TIME: 1.5690441131591797
> STR_ID: 2nt7 |STR_LEN: 484 |STR_TIME: 0.7892460823059082
> STR_ID: 2nt8 |STR_LEN: 327 |STR_TIME: 0.5050239562988281
> STR_ID: 2nt9 |STR_LEN: 1505 |STR_TIME: 1.597952127456665
> STR_ID: 2nta |STR_LEN: 516 |STR_TIME: 0.6973631381988525
> STR_ID: 2ntb |STR_LEN: 1682 |STR_TIME: 1.6631650924682617
> STR_ID: 2ntc |STR_LEN: 372 |STR_TIME: 0.8226912021636963
> STR_ID: 2ntd |STR_LEN: 887 |STR_TIME: 1.2786529064178467
> STR_ID: 2nte |STR_LEN: 667 |STR_TIME: 0.9697179794311523
> STR_ID: 2ntf |STR_LEN: 868 |STR_TIME: 1.699808120727539
> STR_ID: 2ntg |STR_LEN: 419 |STR_TIME: 0.5214982032775879
> STR_ID: 2nth |STR_LEN: 351 |STR_TIME: 0.4163072109222412
> STR_ID: 2nti |STR_LEN: 3313 |STR_TIME: 4.735409736633301
> STR_ID: 2ntj |STR_LEN: 621 |STR_TIME: 1.0933709144592285
> STR_ID: 2ntk |STR_LEN: 1016 |STR_TIME: 1.6902611255645752
> STR_ID: 2ntl |STR_LEN: 862 |STR_TIME: 1.5689799785614014
> STR_ID: 2ntm |STR_LEN: 825 |STR_TIME: 1.5487208366394043
> STR_ID: 2ntn |STR_LEN: 664 |STR_TIME: 0.9014759063720703
> STR_ID: 2nto |STR_LEN: 326 |STR_TIME: 0.48675012588500977
> STR_ID: 2ntp |STR_LEN: 1734 |STR_TIME: 1.7862460613250732
> STR_ID: 2ntq |STR_LEN: 1801 |STR_TIME: 1.7078979015350342
> STR_ID: 2ntr |STR_LEN: 591 |STR_TIME: 0.8559069633483887
> STR_ID: 2nts |STR_LEN: 609 |STR_TIME: 1.0183260440826416
> STR_ID: 2ntt |STR_LEN: 1163 |STR_TIME: 2.0116450786590576
> STR_ID: 2ntu |STR_LEN: 246 |STR_TIME: 0.545330286026001
> STR_ID: 2ntv |STR_LEN: 741 |STR_TIME: 1.1023821830749512
> STR_ID: 2ntw |STR_LEN: 246 |STR_TIME: 0.8859291076660156
> STR_ID: 2ntx |STR_LEN: 775 |STR_TIME: 1.269352912902832
> STR_ID: 2nty |STR_LEN: 1016 |STR_TIME: 1.977123737335205
> STR_ID: 2ntz |STR_LEN: 419 |STR_TIME: 1.1416420936584473
> STR_ID: 3nt0 |STR_LEN: 864 |STR_TIME: 1.114260196685791
> STR_ID: 3nt1 |STR_LEN: 2173 |STR_TIME: 4.5071117877960205
> STR_ID: 3nt2 |STR_LEN: 800 |STR_TIME: 1.4742541313171387
> STR_ID: 3nt3 |STR_LEN: 1865 |STR_TIME: 3.568873167037964
> STR_ID: 3nt4 |STR_LEN: 781 |STR_TIME: 1.397921085357666
> STR_ID: 3nt5 |STR_LEN: 678 |STR_TIME: 1.3499579429626465
> STR_ID: 3nt6 |STR_LEN: 1685 |STR_TIME: 4.2217090129852295
> STR_ID: 3nt7 |STR_LEN: 507 |STR_TIME: 1.6077167987823486
> STR_ID: 3nt8 |STR_LEN: 1188 |STR_TIME: 1.6786201000213623
> STR_ID: 3nt9 |STR_LEN: 1333 |STR_TIME: 3.396066188812256
> STR_ID: 3nta |STR_LEN: 1681 |STR_TIME: 2.521436929702759
> STR_ID: 3ntb |STR_LEN: 3350 |STR_TIME: 8.740062952041626
> STR_ID: 3ntc |STR_LEN: 956 |STR_TIME: 2.6498870849609375
> STR_ID: 3ntd |STR_LEN: 1743 |STR_TIME: 4.283203125
> STR_ID: 3nte |STR_LEN: 705 |STR_TIME: 2.6741082668304443
> STR_ID: 3ntg |STR_LEN: 3307 |STR_TIME: 9.187955856323242
> STR_ID: 3nth |STR_LEN: 211 |STR_TIME: 0.42516112327575684
> STR_ID: 3nti |STR_LEN: 188 |STR_TIME: 0.3936729431152344
> STR_ID: 3ntj |STR_LEN: 1566 |STR_TIME: 2.907778024673462
> STR_ID: 3ntk |STR_LEN: 521 |STR_TIME: 0.7547659873962402
> STR_ID: 3ntl |STR_LEN: 1485 |STR_TIME: 1.84732985496521
> STR_ID: 3ntm |STR_LEN: 802 |STR_TIME: 1.2503249645233154
> STR_ID: 3ntn |STR_LEN: 814 |STR_TIME: 2.1035850048065186
> STR_ID: 3nto |STR_LEN: 691 |STR_TIME: 0.8217432498931885
> STR_ID: 3ntp |STR_LEN: 235 |STR_TIME: 0.3822758197784424
> STR_ID: 3ntq |STR_LEN: 723 |STR_TIME: 1.3533680438995361
> STR_ID: 3ntr |STR_LEN: 734 |STR_TIME: 1.4241738319396973
> STR_ID: 3nts |STR_LEN: 375 |STR_TIME: 1.309757947921753
> STR_ID: 3ntt |STR_LEN: 520 |STR_TIME: 1.1233899593353271
> STR_ID: 3ntu |STR_LEN: 406 |STR_TIME: 0.695734977722168
> STR_ID: 3ntv |STR_LEN: 759 |STR_TIME: 1.0117621421813965
> STR_ID: 3ntw |STR_LEN: 151 |STR_TIME: 0.5472879409790039
> STR_ID: 3ntx |STR_LEN: 1169 |STR_TIME: 2.6407182216644287
> STR_ID: 3nty |STR_LEN: 700 |STR_TIME: 0.834083080291748
> STR_ID: 3ntz |STR_LEN: 357 |STR_TIME: 0.5049331188201904
> STR_ID: 4nt0 |STR_LEN: 570 |STR_TIME: 1.5766499042510986
> STR_ID: 4nt1 |STR_LEN: 1549 |STR_TIME: 1.7323601245880127
> STR_ID: 4nt2 |STR_LEN: 286 |STR_TIME: 0.8149440288543701
> STR_ID: 4nt3 |STR_LEN: 887 |STR_TIME: 2.367553949356079
> STR_ID: 4nt4 |STR_LEN: 312 |STR_TIME: 1.0972580909729004
> STR_ID: 4nt5 |STR_LEN: 106 |STR_TIME: 0.39774584770202637
> STR_ID: 4nt6 |STR_LEN: 801 |STR_TIME: 1.5281274318695068
> STR_ID: 4nt8 |STR_LEN: 273 |STR_TIME: 0.4201209545135498
> STR_ID: 4nt9 |STR_LEN: 955 |STR_TIME: 1.2387111186981201
> STR_ID: 4nta |STR_LEN: 153 |STR_TIME: 0.6002931594848633
> STR_ID: 4ntb |STR_LEN: 152 |STR_TIME: 0.6004197597503662
> STR_ID: 4ntc |STR_LEN: 908 |STR_TIME: 2.4801790714263916
> STR_ID: 4ntd |STR_LEN: 762 |STR_TIME: 1.432377815246582
> STR_ID: 4nte |STR_LEN: 997 |STR_TIME: 2.2783029079437256
> STR_ID: 4ntf |STR_LEN: 154 |STR_TIME: 0.5980701446533203
> STR_ID: 4ntg |STR_LEN: 469 |STR_TIME: 1.4737868309020996
> STR_ID: 4nti |STR_LEN: 457 |STR_TIME: 2.1956868171691895
> STR_ID: 4ntj |STR_LEN: 386 |STR_TIME: 1.6700377464294434
> STR_ID: 4ntk |STR_LEN: 1233 |STR_TIME: 1.7085909843444824
> STR_ID: 4ntl |STR_LEN: 533 |STR_TIME: 1.089883804321289
> STR_ID: 4ntm |STR_LEN: 830 |STR_TIME: 2.6580169200897217
> STR_ID: 4ntn |STR_LEN: 844 |STR_TIME: 2.641131639480591
> STR_ID: 4nto |STR_LEN: 922 |STR_TIME: 2.3253297805786133
> STR_ID: 4ntp |STR_LEN: 550 |STR_TIME: 1.25553297996521
> STR_ID: 4ntq |STR_LEN: 284 |STR_TIME: 0.8647019863128662
> STR_ID: 4ntr |STR_LEN: 511 |STR_TIME: 1.575791835784912
> STR_ID: 4nts |STR_LEN: 687 |STR_TIME: 2.3698930740356445
> STR_ID: 4ntt |STR_LEN: 686 |STR_TIME: 2.5427889823913574
> STR_ID: 4ntw |STR_LEN: 918 |STR_TIME: 1.4096910953521729
> STR_ID: 4ntx |STR_LEN: 778 |STR_TIME: 1.280594825744629
> STR_ID: 4nty |STR_LEN: 689 |STR_TIME: 1.2150459289550781
> STR_ID: 4ntz |STR_LEN: 570 |STR_TIME: 0.5893619060516357
> STR_ID: 5nt7 |STR_LEN: 1103 |STR_TIME: 1.789637804031372
>> FINISH_DIR: ./data/n/nt/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3957 |DIR_TIME: 247.86842012405396 

>> START_DIR: ./data/n/nu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1nu0 |STR_LEN: 500 |STR_TIME: 0.6172840595245361
> STR_ID: 1nu1 |STR_LEN: 2112 |STR_TIME: 4.348365068435669
> STR_ID: 1nu2 |STR_LEN: 304 |STR_TIME: 0.43206095695495605
> STR_ID: 1nu3 |STR_LEN: 625 |STR_TIME: 0.7348310947418213
> STR_ID: 1nu4 |STR_LEN: 300 |STR_TIME: 0.49738216400146484
> STR_ID: 1nu5 |STR_LEN: 658 |STR_TIME: 0.8352370262145996
> STR_ID: 1nu6 |STR_LEN: 1792 |STR_TIME: 3.260486364364624
> STR_ID: 1nu7 |STR_LEN: 1895 |STR_TIME: 2.664306879043579
> STR_ID: 1nu8 |STR_LEN: 1740 |STR_TIME: 3.100720167160034
> STR_ID: 1nu9 |STR_LEN: 1947 |STR_TIME: 2.648528814315796
> STR_ID: 1nua |STR_LEN: 1154 |STR_TIME: 1.640225887298584
> STR_ID: 1nub |STR_LEN: 462 |STR_TIME: 0.9654216766357422
> STR_ID: 1nuc |STR_LEN: 176 |STR_TIME: 0.40914106369018555
> STR_ID: 1nud |STR_LEN: 1767 |STR_TIME: 2.7145938873291016
> STR_ID: 1nue |STR_LEN: 1248 |STR_TIME: 1.9953198432922363
> STR_ID: 1nuf |STR_LEN: 882 |STR_TIME: 1.4352388381958008
> STR_ID: 1nug |STR_LEN: 2173 |STR_TIME: 2.970101833343506
> STR_ID: 1nuh |STR_LEN: 671 |STR_TIME: 1.2380120754241943
> STR_ID: 1nui |STR_LEN: 501 |STR_TIME: 0.991461992263794
> STR_ID: 1nuj |STR_LEN: 522 |STR_TIME: 0.7386379241943359
> STR_ID: 1nuk |STR_LEN: 169 |STR_TIME: 0.4318206310272217
> STR_ID: 1nul |STR_LEN: 494 |STR_TIME: 0.6412968635559082
> STR_ID: 1nun |STR_LEN: 376 |STR_TIME: 0.7840452194213867
> STR_ID: 1nuo |STR_LEN: 248 |STR_TIME: 0.5190720558166504
> STR_ID: 1nup |STR_LEN: 707 |STR_TIME: 0.9718587398529053
> STR_ID: 1nuq |STR_LEN: 713 |STR_TIME: 1.0364840030670166
> STR_ID: 1nur |STR_LEN: 704 |STR_TIME: 0.9647278785705566
> STR_ID: 1nus |STR_LEN: 608 |STR_TIME: 1.060549020767212
> STR_ID: 1nut |STR_LEN: 679 |STR_TIME: 0.9712789058685303
> STR_ID: 1nuu |STR_LEN: 699 |STR_TIME: 0.9586277008056641
> STR_ID: 1nuv |STR_LEN: 519 |STR_TIME: 0.7379100322723389
> STR_ID: 1nuw |STR_LEN: 542 |STR_TIME: 1.3242409229278564
> STR_ID: 1nux |STR_LEN: 559 |STR_TIME: 1.4097599983215332
> STR_ID: 1nuy |STR_LEN: 513 |STR_TIME: 1.3274319171905518
> STR_ID: 1nuz |STR_LEN: 516 |STR_TIME: 0.7535080909729004
> STR_ID: 2nu0 |STR_LEN: 375 |STR_TIME: 0.590552806854248
> STR_ID: 2nu1 |STR_LEN: 390 |STR_TIME: 0.523439884185791
> STR_ID: 2nu2 |STR_LEN: 409 |STR_TIME: 0.5146386623382568
> STR_ID: 2nu3 |STR_LEN: 387 |STR_TIME: 0.4933602809906006
> STR_ID: 2nu4 |STR_LEN: 410 |STR_TIME: 0.5118649005889893
> STR_ID: 2nu5 |STR_LEN: 580 |STR_TIME: 0.692857027053833
> STR_ID: 2nu6 |STR_LEN: 1600 |STR_TIME: 2.6966841220855713
> STR_ID: 2nu7 |STR_LEN: 1718 |STR_TIME: 2.613535165786743
> STR_ID: 2nu8 |STR_LEN: 1868 |STR_TIME: 2.7170777320861816
> STR_ID: 2nu9 |STR_LEN: 2700 |STR_TIME: 4.987579107284546
> STR_ID: 2nua |STR_LEN: 1363 |STR_TIME: 2.570844888687134
> STR_ID: 2nub |STR_LEN: 770 |STR_TIME: 1.5068039894104004
> STR_ID: 2nuc |STR_LEN: 172 |STR_TIME: 0.40329599380493164
> STR_ID: 2nud |STR_LEN: 955 |STR_TIME: 1.4683139324188232
> STR_ID: 2nue |STR_LEN: 514 |STR_TIME: 1.203244686126709
> STR_ID: 2nuf |STR_LEN: 622 |STR_TIME: 1.3395671844482422
> STR_ID: 2nug |STR_LEN: 942 |STR_TIME: 1.39090895652771
> STR_ID: 2nuh |STR_LEN: 209 |STR_TIME: 0.27715301513671875
> STR_ID: 2nui |STR_LEN: 282 |STR_TIME: 0.47013306617736816
> STR_ID: 2nuj |STR_LEN: 544 |STR_TIME: 0.746405839920044
> STR_ID: 2nuk |STR_LEN: 340 |STR_TIME: 0.8926479816436768
> STR_ID: 2nul |STR_LEN: 252 |STR_TIME: 0.5390279293060303
> STR_ID: 2num |STR_LEN: 255 |STR_TIME: 0.5987110137939453
> STR_ID: 2nun |STR_LEN: 389 |STR_TIME: 0.682258129119873
> STR_ID: 2nuo |STR_LEN: 540 |STR_TIME: 0.6293137073516846
> STR_ID: 2nup |STR_LEN: 1789 |STR_TIME: 3.2018277645111084
> STR_ID: 2nut |STR_LEN: 1875 |STR_TIME: 3.363828182220459
> STR_ID: 2nuu |STR_LEN: 3683 |STR_TIME: 5.997552871704102
> STR_ID: 2nuv |STR_LEN: 598 |STR_TIME: 0.8365659713745117
> STR_ID: 2nuw |STR_LEN: 987 |STR_TIME: 1.330193042755127
> STR_ID: 2nux |STR_LEN: 671 |STR_TIME: 1.2085511684417725
> STR_ID: 2nuy |STR_LEN: 741 |STR_TIME: 1.3783838748931885
> STR_ID: 2nuz |STR_LEN: 78 |STR_TIME: 0.17340493202209473
> STR_ID: 3nu0 |STR_LEN: 378 |STR_TIME: 0.5332291126251221
> STR_ID: 3nu1 |STR_LEN: 556 |STR_TIME: 1.8060240745544434
> STR_ID: 3nu3 |STR_LEN: 496 |STR_TIME: 1.0831260681152344
> STR_ID: 3nu4 |STR_LEN: 353 |STR_TIME: 0.8420660495758057
> STR_ID: 3nu5 |STR_LEN: 388 |STR_TIME: 0.8894777297973633
> STR_ID: 3nu6 |STR_LEN: 437 |STR_TIME: 0.9095649719238281
> STR_ID: 3nu7 |STR_LEN: 1099 |STR_TIME: 1.5341758728027344
> STR_ID: 3nu8 |STR_LEN: 1517 |STR_TIME: 1.6552717685699463
> STR_ID: 3nu9 |STR_LEN: 313 |STR_TIME: 0.48001790046691895
> STR_ID: 3nua |STR_LEN: 1191 |STR_TIME: 2.2335832118988037
> STR_ID: 3nub |STR_LEN: 1222 |STR_TIME: 1.725264072418213
> STR_ID: 3nuc |STR_LEN: 188 |STR_TIME: 0.4628419876098633
> STR_ID: 3nud |STR_LEN: 901 |STR_TIME: 3.1323719024658203
> STR_ID: 3nue |STR_LEN: 1212 |STR_TIME: 3.2986221313476562
> STR_ID: 3nuf |STR_LEN: 556 |STR_TIME: 1.014266014099121
> STR_ID: 3nug |STR_LEN: 1922 |STR_TIME: 2.2188830375671387
> STR_ID: 3nuh |STR_LEN: 850 |STR_TIME: 3.118100166320801
> STR_ID: 3nui |STR_LEN: 1387 |STR_TIME: 1.843214988708496
> STR_ID: 3nuj |STR_LEN: 350 |STR_TIME: 0.8542439937591553
> STR_ID: 3nuk |STR_LEN: 1641 |STR_TIME: 5.279551029205322
> STR_ID: 3nul |STR_LEN: 232 |STR_TIME: 0.4725320339202881
> STR_ID: 3num |STR_LEN: 190 |STR_TIME: 0.7235651016235352
> STR_ID: 3nun |STR_LEN: 367 |STR_TIME: 0.6598470211029053
> STR_ID: 3nuo |STR_LEN: 425 |STR_TIME: 0.8525388240814209
> STR_ID: 3nup |STR_LEN: 277 |STR_TIME: 0.5804998874664307
> STR_ID: 3nuq |STR_LEN: 414 |STR_TIME: 0.6713669300079346
> STR_ID: 3nur |STR_LEN: 548 |STR_TIME: 0.7288820743560791
> STR_ID: 3nus |STR_LEN: 298 |STR_TIME: 0.7938978672027588
> STR_ID: 3nut |STR_LEN: 1170 |STR_TIME: 1.9966762065887451
> STR_ID: 3nuu |STR_LEN: 427 |STR_TIME: 0.6330621242523193
> STR_ID: 3nuv |STR_LEN: 434 |STR_TIME: 0.9977748394012451
> STR_ID: 3nux |STR_LEN: 300 |STR_TIME: 0.5258958339691162
> STR_ID: 3nuy |STR_LEN: 354 |STR_TIME: 0.5929501056671143
> STR_ID: 3nuz |STR_LEN: 2578 |STR_TIME: 9.72935175895691
> STR_ID: 4nu0 |STR_LEN: 1012 |STR_TIME: 2.5797030925750732
> STR_ID: 4nu1 |STR_LEN: 481 |STR_TIME: 1.465914011001587
> STR_ID: 4nu2 |STR_LEN: 273 |STR_TIME: 0.5190331935882568
> STR_ID: 4nu3 |STR_LEN: 1077 |STR_TIME: 1.096815824508667
> STR_ID: 4nu5 |STR_LEN: 1028 |STR_TIME: 1.3533947467803955
> STR_ID: 4nu6 |STR_LEN: 789 |STR_TIME: 1.3860180377960205
> STR_ID: 4nu7 |STR_LEN: 1437 |STR_TIME: 3.4183571338653564
> STR_ID: 4nu8 |STR_LEN: 401 |STR_TIME: 0.6630849838256836
> STR_ID: 4nu9 |STR_LEN: 1606 |STR_TIME: 3.727689027786255
> STR_ID: 4nua |STR_LEN: 734 |STR_TIME: 1.5310678482055664
> STR_ID: 4nub |STR_LEN: 414 |STR_TIME: 1.3893146514892578
> STR_ID: 4nuc |STR_LEN: 288 |STR_TIME: 0.6231188774108887
> STR_ID: 4nud |STR_LEN: 315 |STR_TIME: 0.6412510871887207
> STR_ID: 4nue |STR_LEN: 326 |STR_TIME: 0.6839039325714111
> STR_ID: 4nuf |STR_LEN: 615 |STR_TIME: 1.1378099918365479
> STR_ID: 4nug |STR_LEN: 941 |STR_TIME: 1.7901878356933594
> STR_ID: 4nuh |STR_LEN: 439 |STR_TIME: 0.5027358531951904
> STR_ID: 4nui |STR_LEN: 507 |STR_TIME: 0.5026400089263916
> STR_ID: 4nuj |STR_LEN: 958 |STR_TIME: 1.6578781604766846
> STR_ID: 4nuk |STR_LEN: 271 |STR_TIME: 0.4483520984649658
> STR_ID: 4nul |STR_LEN: 247 |STR_TIME: 0.345020055770874
> STR_ID: 4num |STR_LEN: 872 |STR_TIME: 1.6998178958892822
> STR_ID: 4nun |STR_LEN: 270 |STR_TIME: 0.4204270839691162
> STR_ID: 4nuo |STR_LEN: 392 |STR_TIME: 0.47669076919555664
> STR_ID: 4nup |STR_LEN: 1237 |STR_TIME: 1.4403610229492188
> STR_ID: 4nuq |STR_LEN: 377 |STR_TIME: 0.5135829448699951
> STR_ID: 4nur |STR_LEN: 2694 |STR_TIME: 4.933255910873413
> STR_ID: 4nus |STR_LEN: 352 |STR_TIME: 1.1483922004699707
> STR_ID: 4nut |STR_LEN: 245 |STR_TIME: 0.6121838092803955
> STR_ID: 4nuu |STR_LEN: 1048 |STR_TIME: 3.5111007690429688
> STR_ID: 4nuv |STR_LEN: 654 |STR_TIME: 3.6000261306762695
> STR_ID: 4nuw |STR_LEN: 789 |STR_TIME: 1.7019729614257812
> STR_ID: 4nux |STR_LEN: 249 |STR_TIME: 0.7922079563140869
> STR_ID: 4nuy |STR_LEN: 1040 |STR_TIME: 1.8451180458068848
> STR_ID: 4nuz |STR_LEN: 1737 |STR_TIME: 3.399627685546875
> STR_ID: 5nuc |STR_LEN: 175 |STR_TIME: 0.45296621322631836
> STR_ID: 5nul |STR_LEN: 325 |STR_TIME: 0.3913547992706299
> STR_ID: 6nul |STR_LEN: 300 |STR_TIME: 0.379669189453125
>> FINISH_DIR: ./data/n/nu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4097 |DIR_TIME: 207.3203101158142 

>> START_DIR: ./data/n/nv/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1nv0 |STR_LEN: 589 |STR_TIME: 0.767510175704956
> STR_ID: 1nv1 |STR_LEN: 518 |STR_TIME: 0.7351760864257812
> STR_ID: 1nv2 |STR_LEN: 568 |STR_TIME: 0.7672169208526611
> STR_ID: 1nv3 |STR_LEN: 483 |STR_TIME: 0.7972900867462158
> STR_ID: 1nv4 |STR_LEN: 536 |STR_TIME: 0.7490010261535645
> STR_ID: 1nv5 |STR_LEN: 518 |STR_TIME: 0.7746760845184326
> STR_ID: 1nv6 |STR_LEN: 504 |STR_TIME: 0.8260219097137451
> STR_ID: 1nv7 |STR_LEN: 1095 |STR_TIME: 1.4908390045166016
> STR_ID: 1nv8 |STR_LEN: 775 |STR_TIME: 1.1870388984680176
> STR_ID: 1nv9 |STR_LEN: 285 |STR_TIME: 0.596653938293457
> STR_ID: 1nva |STR_LEN: 1021 |STR_TIME: 1.6079151630401611
> STR_ID: 1nvb |STR_LEN: 997 |STR_TIME: 1.6492700576782227
> STR_ID: 1nvd |STR_LEN: 1466 |STR_TIME: 1.6833360195159912
> STR_ID: 1nve |STR_LEN: 2219 |STR_TIME: 3.4080381393432617
> STR_ID: 1nvf |STR_LEN: 1619 |STR_TIME: 2.4816391468048096
> STR_ID: 1nvg |STR_LEN: 469 |STR_TIME: 0.7822813987731934
> STR_ID: 1nvi |STR_LEN: 426 |STR_TIME: 0.9089908599853516
> STR_ID: 1nvj |STR_LEN: 1088 |STR_TIME: 2.7553627490997314
> STR_ID: 1nvk |STR_LEN: 882 |STR_TIME: 1.007223129272461
> STR_ID: 1nvl |STR_LEN: 88 |STR_TIME: 7.035633087158203
> STR_ID: 1nvm |STR_LEN: 5430 |STR_TIME: 6.219811201095581
> STR_ID: 1nvn |STR_LEN: 113 |STR_TIME: 0.19835710525512695
> STR_ID: 1nvo |STR_LEN: 100 |STR_TIME: 5.573951959609985
> STR_ID: 1nvp |STR_LEN: 632 |STR_TIME: 1.1616291999816895
> STR_ID: 1nvq |STR_LEN: 463 |STR_TIME: 0.6448850631713867
> STR_ID: 1nvr |STR_LEN: 482 |STR_TIME: 0.6519958972930908
> STR_ID: 1nvs |STR_LEN: 455 |STR_TIME: 0.6339468955993652
> STR_ID: 1nvt |STR_LEN: 717 |STR_TIME: 1.203970193862915
> STR_ID: 1nvu |STR_LEN: 1322 |STR_TIME: 1.929502248764038
> STR_ID: 1nvv |STR_LEN: 1123 |STR_TIME: 1.7747089862823486
> STR_ID: 1nvw |STR_LEN: 865 |STR_TIME: 1.705718755722046
> STR_ID: 1nvx |STR_LEN: 783 |STR_TIME: 1.7006452083587646
> STR_ID: 1nvy |STR_LEN: 132 |STR_TIME: 0.31121826171875
> STR_ID: 2nv0 |STR_LEN: 783 |STR_TIME: 0.9940900802612305
> STR_ID: 2nv1 |STR_LEN: 3931 |STR_TIME: 3.7039589881896973
> STR_ID: 2nv2 |STR_LEN: 11370 |STR_TIME: 12.531629800796509
> STR_ID: 2nv3 |STR_LEN: 132 |STR_TIME: 9.14751124382019
> STR_ID: 2nv4 |STR_LEN: 321 |STR_TIME: 0.5961630344390869
> STR_ID: 2nv5 |STR_LEN: 1477 |STR_TIME: 1.9318408966064453
> STR_ID: 2nv6 |STR_LEN: 381 |STR_TIME: 0.5405550003051758
> STR_ID: 2nv7 |STR_LEN: 721 |STR_TIME: 0.9590311050415039
> STR_ID: 2nv9 |STR_LEN: 4120 |STR_TIME: 5.7261810302734375
> STR_ID: 2nva |STR_LEN: 4421 |STR_TIME: 7.045567035675049
> STR_ID: 2nvb |STR_LEN: 1416 |STR_TIME: 2.7249441146850586
> STR_ID: 2nvc |STR_LEN: 564 |STR_TIME: 0.9078400135040283
> STR_ID: 2nvd |STR_LEN: 533 |STR_TIME: 1.3733370304107666
> STR_ID: 2nve |STR_LEN: 325 |STR_TIME: 0.7094190120697021
> STR_ID: 2nvf |STR_LEN: 323 |STR_TIME: 0.6650681495666504
> STR_ID: 2nvg |STR_LEN: 293 |STR_TIME: 0.6043403148651123
> STR_ID: 2nvh |STR_LEN: 303 |STR_TIME: 0.4045581817626953
> STR_ID: 2nvj |STR_LEN: 25 |STR_TIME: 1.7367961406707764
> STR_ID: 2nvk |STR_LEN: 604 |STR_TIME: 1.040903091430664
> STR_ID: 2nvl |STR_LEN: 3121 |STR_TIME: 5.1173319816589355
> STR_ID: 2nvm |STR_LEN: 272 |STR_TIME: 0.5531330108642578
> STR_ID: 2nvn |STR_LEN: 159 |STR_TIME: 0.322498083114624
> STR_ID: 2nvo |STR_LEN: 898 |STR_TIME: 1.166532278060913
> STR_ID: 2nvp |STR_LEN: 699 |STR_TIME: 1.0090839862823486
> STR_ID: 2nvq |STR_LEN: 3624 |STR_TIME: 7.770359039306641
> STR_ID: 2nvt |STR_LEN: 3617 |STR_TIME: 7.9512879848480225
> STR_ID: 2nvu |STR_LEN: 1695 |STR_TIME: 3.5657589435577393
> STR_ID: 2nvv |STR_LEN: 3186 |STR_TIME: 5.828660011291504
> STR_ID: 2nvw |STR_LEN: 1165 |STR_TIME: 1.8155100345611572
> STR_ID: 2nvx |STR_LEN: 3624 |STR_TIME: 9.04935622215271
> STR_ID: 2nvy |STR_LEN: 3568 |STR_TIME: 7.362268924713135
> STR_ID: 2nvz |STR_LEN: 3576 |STR_TIME: 7.779834032058716
> STR_ID: 3nv0 |STR_LEN: 650 |STR_TIME: 1.6013340950012207
> STR_ID: 3nv1 |STR_LEN: 317 |STR_TIME: 0.3912811279296875
> STR_ID: 3nv2 |STR_LEN: 279 |STR_TIME: 0.38106584548950195
> STR_ID: 3nv3 |STR_LEN: 283 |STR_TIME: 0.36707186698913574
> STR_ID: 3nv4 |STR_LEN: 268 |STR_TIME: 0.3670778274536133
> STR_ID: 3nv5 |STR_LEN: 551 |STR_TIME: 0.8963541984558105
> STR_ID: 3nv6 |STR_LEN: 712 |STR_TIME: 0.9553990364074707
> STR_ID: 3nv7 |STR_LEN: 296 |STR_TIME: 0.6853020191192627
> STR_ID: 3nv8 |STR_LEN: 1220 |STR_TIME: 3.5919220447540283
> STR_ID: 3nv9 |STR_LEN: 1582 |STR_TIME: 2.2290451526641846
> STR_ID: 3nva |STR_LEN: 1213 |STR_TIME: 3.832157850265503
> STR_ID: 3nvc |STR_LEN: 527 |STR_TIME: 0.8175218105316162
> STR_ID: 3nvd |STR_LEN: 2770 |STR_TIME: 7.221781015396118
> STR_ID: 3nve |STR_LEN: 15 |STR_TIME: 0.0935678482055664
> STR_ID: 3nvf |STR_LEN: 7 |STR_TIME: 0.060475826263427734
> STR_ID: 3nvg |STR_LEN: 8 |STR_TIME: 0.0558319091796875
