>> START_DIR: ./data/d/d0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1d00 |STR_LEN: 1470 |STR_TIME: 2.3571300506591797
> STR_ID: 3dtu |STR_LEN: 2285 |STR_TIME: 3.573145866394043
> STR_ID: 3dtv |STR_LEN: 1293 |STR_TIME: 1.7996840476989746
> STR_ID: 3dtw |STR_LEN: 574 |STR_TIME: 1.1308701038360596
> STR_ID: 3dtx |STR_LEN: 601 |STR_TIME: 0.88018798828125
> STR_ID: 3dty |STR_LEN: 2375 |STR_TIME: 3.137458086013794
> STR_ID: 3dtz |STR_LEN: 2132 |STR_TIME: 2.5446369647979736
> STR_ID: 4dt0 |STR_LEN: 181 |STR_TIME: 0.4914259910583496
> STR_ID: 4dt1 |STR_LEN: 541 |STR_TIME: 1.4637219905853271
> STR_ID: 4dt2 |STR_LEN: 2163 |STR_TIME: 3.791172742843628
> STR_ID: 4dt3 |STR_LEN: 247 |STR_TIME: 0.3262500762939453
> STR_ID: 4dt4 |STR_LEN: 389 |STR_TIME: 0.6888871192932129
> STR_ID: 4dt5 |STR_LEN: 601 |STR_TIME: 1.0466279983520508
> STR_ID: 4dt6 |STR_LEN: 232 |STR_TIME: 0.45212602615356445
> STR_ID: 4dt7 |STR_LEN: 917 |STR_TIME: 2.327590227127075
> STR_ID: 4dt8 |STR_LEN: 798 |STR_TIME: 2.2391769886016846
> STR_ID: 4dt9 |STR_LEN: 796 |STR_TIME: 2.22975492477417
> STR_ID: 4dta |STR_LEN: 686 |STR_TIME: 2.179965019226074
> STR_ID: 4dtb |STR_LEN: 793 |STR_TIME: 2.241755962371826
> STR_ID: 4dtc |STR_LEN: 1458 |STR_TIME: 2.9305260181427
> STR_ID: 4dtd |STR_LEN: 518 |STR_TIME: 1.306419849395752
> STR_ID: 4dte |STR_LEN: 1183 |STR_TIME: 1.550346851348877
> STR_ID: 4dtf |STR_LEN: 868 |STR_TIME: 1.474640130996704
> STR_ID: 4dtg |STR_LEN: 914 |STR_TIME: 1.9968972206115723
> STR_ID: 4dth |STR_LEN: 933 |STR_TIME: 1.4956691265106201
> STR_ID: 4dti |STR_LEN: 414 |STR_TIME: 0.5736789703369141
> STR_ID: 4dtj |STR_LEN: 1844 |STR_TIME: 3.8410420417785645
> STR_ID: 4dtk |STR_LEN: 485 |STR_TIME: 1.1303210258483887
> STR_ID: 4dtl |STR_LEN: 754 |STR_TIME: 1.4999158382415771
> STR_ID: 4dtm |STR_LEN: 1638 |STR_TIME: 3.790454864501953
> STR_ID: 4dtn |STR_LEN: 1584 |STR_TIME: 3.8882977962493896
> STR_ID: 4dto |STR_LEN: 1501 |STR_TIME: 3.8402962684631348
> STR_ID: 4dtp |STR_LEN: 1529 |STR_TIME: 3.7981958389282227
> STR_ID: 4dtr |STR_LEN: 1548 |STR_TIME: 3.8954272270202637
> STR_ID: 4dts |STR_LEN: 1819 |STR_TIME: 3.86338210105896
> STR_ID: 4dtt |STR_LEN: 1993 |STR_TIME: 3.8918962478637695
> STR_ID: 4dtu |STR_LEN: 1735 |STR_TIME: 3.8617069721221924
> STR_ID: 4dtw |STR_LEN: 1967 |STR_TIME: 3.818605661392212
> STR_ID: 4dtx |STR_LEN: 1732 |STR_TIME: 4.002590179443359
> STR_ID: 4dty |STR_LEN: 1945 |STR_TIME: 3.8265347480773926
> STR_ID: 4dtz |STR_LEN: 2008 |STR_TIME: 3.9073657989501953
> STR_ID: 5dt0 |STR_LEN: 362 |STR_TIME: 1.0622611045837402
> STR_ID: 5dt1 |STR_LEN: 796 |STR_TIME: 2.508358955383301
> STR_ID: 5dt2 |STR_LEN: 871 |STR_TIME: 2.404965877532959
> STR_ID: 5dt3 |STR_LEN: 347 |STR_TIME: 0.6428658962249756
> STR_ID: 5dt4 |STR_LEN: 262 |STR_TIME: 0.6176819801330566
> STR_ID: 5dt5 |STR_LEN: 3664 |STR_TIME: 12.823381900787354
> STR_ID: 5dt6 |STR_LEN: 514 |STR_TIME: 1.6591358184814453
> STR_ID: 5dt7 |STR_LEN: 2311 |STR_TIME: 6.4725189208984375
> STR_ID: 5dt9 |STR_LEN: 546 |STR_TIME: 1.5328576564788818
> STR_ID: 5dtb |STR_LEN: 1057 |STR_TIME: 3.012972116470337
> STR_ID: 5dtc |STR_LEN: 311 |STR_TIME: 0.713010311126709
> STR_ID: 5dtd |STR_LEN: 248 |STR_TIME: 1.210986852645874
> STR_ID: 5dte |STR_LEN: 1201 |STR_TIME: 3.9147861003875732
> STR_ID: 5dtf |STR_LEN: 1168 |STR_TIME: 3.0351359844207764
> STR_ID: 5dth |STR_LEN: 638 |STR_TIME: 0.9176802635192871
> STR_ID: 5dti |STR_LEN: 1586 |STR_TIME: 2.1893632411956787
> STR_ID: 5dtj |STR_LEN: 1073 |STR_TIME: 3.8185079097747803
> STR_ID: 5dtk |STR_LEN: 2270 |STR_TIME: 6.253173828125
> STR_ID: 5dtl |STR_LEN: 3111 |STR_TIME: 5.517014026641846
> STR_ID: 5dtm |STR_LEN: 1103 |STR_TIME: 2.4677140712738037
> STR_ID: 5dto |STR_LEN: 1104 |STR_TIME: 3.3565731048583984
> STR_ID: 5dtp |STR_LEN: 1038 |STR_TIME: 2.460404872894287
> STR_ID: 5dtq |STR_LEN: 902 |STR_TIME: 2.3976891040802
> STR_ID: 5dtr |STR_LEN: 955 |STR_TIME: 2.497083902359009
> STR_ID: 5dts |STR_LEN: 1878 |STR_TIME: 5.94731593132019
> STR_ID: 5dtt |STR_LEN: 2313 |STR_TIME: 6.145761013031006
> STR_ID: 5dtu |STR_LEN: 406 |STR_TIME: 1.550063133239746
> STR_ID: 5dtv |STR_LEN: 521 |STR_TIME: 1.7569048404693604
> STR_ID: 5dtw |STR_LEN: 1580 |STR_TIME: 4.942995071411133
> STR_ID: 5dtx |STR_LEN: 589 |STR_TIME: 0.6693167686462402
> STR_ID: 5dty |STR_LEN: 588 |STR_TIME: 0.6603000164031982
> STR_ID: 5dtz |STR_LEN: 1929 |STR_TIME: 2.1631369590759277
>> FINISH_DIR: ./data/d/dt/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4909 |DIR_TIME: 347.354229927063 

>> START_DIR: ./data/d/du/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1du0 |STR_LEN: 254 |STR_TIME: 0.5110819339752197
> STR_ID: 1du1 |STR_LEN: 20 |STR_TIME: 0.105010986328125
> STR_ID: 1du2 |STR_LEN: 76 |STR_TIME: 5.5408501625061035
> STR_ID: 1du3 |STR_LEN: 1654 |STR_TIME: 3.0237808227539062
> STR_ID: 1du4 |STR_LEN: 1727 |STR_TIME: 2.1682779788970947
> STR_ID: 1du5 |STR_LEN: 451 |STR_TIME: 0.7861080169677734
> STR_ID: 1du6 |STR_LEN: 64 |STR_TIME: 6.857869625091553
> STR_ID: 1du9 |STR_LEN: 28 |STR_TIME: 2.1352860927581787
> STR_ID: 1dua |STR_LEN: 287 |STR_TIME: 0.5089621543884277
> STR_ID: 1dub |STR_LEN: 2157 |STR_TIME: 3.029927968978882
> STR_ID: 1duc |STR_LEN: 200 |STR_TIME: 0.309053897857666
> STR_ID: 1dud |STR_LEN: 231 |STR_TIME: 0.3202807903289795
> STR_ID: 1due |STR_LEN: 283 |STR_TIME: 0.631641149520874
> STR_ID: 1duf |STR_LEN: 24 |STR_TIME: 0.8503012657165527
> STR_ID: 1dug |STR_LEN: 1132 |STR_TIME: 1.102499008178711
> STR_ID: 1duh |STR_LEN: 55 |STR_TIME: 0.3243389129638672
> STR_ID: 1dui |STR_LEN: 370 |STR_TIME: 0.5281438827514648
> STR_ID: 1duj |STR_LEN: 187 |STR_TIME: 0.7072610855102539
> STR_ID: 1duk |STR_LEN: 165 |STR_TIME: 0.34401488304138184
> STR_ID: 1dul |STR_LEN: 424 |STR_TIME: 0.5543391704559326
> STR_ID: 1dum |STR_LEN: 46 |STR_TIME: 1.6091678142547607
> STR_ID: 1dun |STR_LEN: 253 |STR_TIME: 0.31604504585266113
> STR_ID: 1duo |STR_LEN: 178 |STR_TIME: 0.3464491367340088
> STR_ID: 1dup |STR_LEN: 259 |STR_TIME: 0.3202638626098633
> STR_ID: 1duq |STR_LEN: 197 |STR_TIME: 0.6240739822387695
> STR_ID: 1dur |STR_LEN: 150 |STR_TIME: 0.1661381721496582
> STR_ID: 1dus |STR_LEN: 357 |STR_TIME: 0.449692964553833
> STR_ID: 1dut |STR_LEN: 308 |STR_TIME: 0.4857020378112793
> STR_ID: 1duv |STR_LEN: 1738 |STR_TIME: 2.0581271648406982
> STR_ID: 1duw |STR_LEN: 722 |STR_TIME: 0.8778300285339355
> STR_ID: 1dux |STR_LEN: 449 |STR_TIME: 0.7212429046630859
> STR_ID: 1duy |STR_LEN: 1261 |STR_TIME: 1.6595778465270996
> STR_ID: 1duz |STR_LEN: 1376 |STR_TIME: 1.6885929107666016
> STR_ID: 2du0 |STR_LEN: 1213 |STR_TIME: 1.9975590705871582
> STR_ID: 2du1 |STR_LEN: 1270 |STR_TIME: 1.9599850177764893
> STR_ID: 2du2 |STR_LEN: 2609 |STR_TIME: 3.331054210662842
> STR_ID: 2du3 |STR_LEN: 1194 |STR_TIME: 2.3920490741729736
> STR_ID: 2du4 |STR_LEN: 1059 |STR_TIME: 2.2485780715942383
> STR_ID: 2du5 |STR_LEN: 1072 |STR_TIME: 2.4424641132354736
> STR_ID: 2du6 |STR_LEN: 1072 |STR_TIME: 2.349017858505249
> STR_ID: 2du7 |STR_LEN: 2156 |STR_TIME: 4.205293893814087
> STR_ID: 2du8 |STR_LEN: 1624 |STR_TIME: 2.805166006088257
> STR_ID: 2du9 |STR_LEN: 164 |STR_TIME: 0.2907369136810303
> STR_ID: 2dua |STR_LEN: 631 |STR_TIME: 0.6729757785797119
> STR_ID: 2dub |STR_LEN: 1969 |STR_TIME: 3.059051990509033
> STR_ID: 2duc |STR_LEN: 1063 |STR_TIME: 1.288975715637207
> STR_ID: 2dud |STR_LEN: 187 |STR_TIME: 0.4513509273529053
> STR_ID: 2due |STR_LEN: 470 |STR_TIME: 0.926551103591919
> STR_ID: 2duf |STR_LEN: 520 |STR_TIME: 0.5547749996185303
> STR_ID: 2dug |STR_LEN: 457 |STR_TIME: 0.5548300743103027
> STR_ID: 2duh |STR_LEN: 522 |STR_TIME: 0.9747798442840576
> STR_ID: 2dui |STR_LEN: 494 |STR_TIME: 0.9523541927337646
> STR_ID: 2duj |STR_LEN: 589 |STR_TIME: 0.6536803245544434
> STR_ID: 2duk |STR_LEN: 331 |STR_TIME: 0.5709831714630127
> STR_ID: 2dul |STR_LEN: 688 |STR_TIME: 0.8145990371704102
> STR_ID: 2dum |STR_LEN: 597 |STR_TIME: 1.1435141563415527
> STR_ID: 2dun |STR_LEN: 133 |STR_TIME: 8.58172607421875
> STR_ID: 2duo |STR_LEN: 922 |STR_TIME: 1.1331477165222168
> STR_ID: 2dup |STR_LEN: 686 |STR_TIME: 1.0264461040496826
> STR_ID: 2duq |STR_LEN: 934 |STR_TIME: 1.1031177043914795
> STR_ID: 2dur |STR_LEN: 935 |STR_TIME: 1.1836810111999512
> STR_ID: 2dut |STR_LEN: 1600 |STR_TIME: 2.8978402614593506
> STR_ID: 2duu |STR_LEN: 2255 |STR_TIME: 3.717198133468628
> STR_ID: 2duv |STR_LEN: 347 |STR_TIME: 0.5822901725769043
> STR_ID: 2duw |STR_LEN: 137 |STR_TIME: 9.46297001838684
> STR_ID: 2dux |STR_LEN: 659 |STR_TIME: 0.7991881370544434
> STR_ID: 2duy |STR_LEN: 103 |STR_TIME: 0.1906449794769287
> STR_ID: 2duz |STR_LEN: 654 |STR_TIME: 0.7618308067321777
> STR_ID: 3du0 |STR_LEN: 1117 |STR_TIME: 1.402143955230713
> STR_ID: 3du1 |STR_LEN: 475 |STR_TIME: 0.544121265411377
> STR_ID: 3du2 |STR_LEN: 987 |STR_TIME: 1.8360540866851807
> STR_ID: 3du3 |STR_LEN: 1003 |STR_TIME: 1.7981312274932861
> STR_ID: 3du4 |STR_LEN: 1161 |STR_TIME: 1.820214033126831
> STR_ID: 3du5 |STR_LEN: 1269 |STR_TIME: 2.404448986053467
> STR_ID: 3du6 |STR_LEN: 1547 |STR_TIME: 2.544156074523926
> STR_ID: 3du7 |STR_LEN: 1849 |STR_TIME: 3.495751142501831
> STR_ID: 3du8 |STR_LEN: 891 |STR_TIME: 1.4090311527252197
> STR_ID: 3due |STR_LEN: 261 |STR_TIME: 0.3715357780456543
> STR_ID: 3duf |STR_LEN: 3248 |STR_TIME: 5.723724126815796
> STR_ID: 3dug |STR_LEN: 3490 |STR_TIME: 5.9718828201293945
> STR_ID: 3duh |STR_LEN: 1070 |STR_TIME: 1.8731298446655273
> STR_ID: 3dui |STR_LEN: 364 |STR_TIME: 0.5831220149993896
> STR_ID: 3duk |STR_LEN: 975 |STR_TIME: 2.5872480869293213
> STR_ID: 3dul |STR_LEN: 636 |STR_TIME: 0.8426501750946045
> STR_ID: 3dup |STR_LEN: 1253 |STR_TIME: 1.316028118133545
> STR_ID: 3duq |STR_LEN: 989 |STR_TIME: 1.925281047821045
> STR_ID: 3dur |STR_LEN: 928 |STR_TIME: 1.0356650352478027
> STR_ID: 3dus |STR_LEN: 712 |STR_TIME: 0.9765489101409912
> STR_ID: 3dut |STR_LEN: 1010 |STR_TIME: 1.239245891571045
> STR_ID: 3duu |STR_LEN: 665 |STR_TIME: 1.0400762557983398
> STR_ID: 3duv |STR_LEN: 657 |STR_TIME: 1.0165138244628906
> STR_ID: 3duw |STR_LEN: 872 |STR_TIME: 0.9782757759094238
> STR_ID: 3dux |STR_LEN: 445 |STR_TIME: 0.6456067562103271
> STR_ID: 3duy |STR_LEN: 1867 |STR_TIME: 2.3711650371551514
> STR_ID: 3duz |STR_LEN: 423 |STR_TIME: 0.9250969886779785
> STR_ID: 4du0 |STR_LEN: 231 |STR_TIME: 0.5181980133056641
> STR_ID: 4du1 |STR_LEN: 1294 |STR_TIME: 3.6789140701293945
> STR_ID: 4du2 |STR_LEN: 1327 |STR_TIME: 3.505910873413086
> STR_ID: 4du3 |STR_LEN: 1477 |STR_TIME: 3.8174610137939453
> STR_ID: 4du4 |STR_LEN: 1127 |STR_TIME: 3.652967929840088
> STR_ID: 4du5 |STR_LEN: 1305 |STR_TIME: 2.179064989089966
> STR_ID: 4du6 |STR_LEN: 1285 |STR_TIME: 4.043561220169067
> STR_ID: 4du7 |STR_LEN: 922 |STR_TIME: 1.3421030044555664
> STR_ID: 4du8 |STR_LEN: 930 |STR_TIME: 1.3383328914642334
> STR_ID: 4du9 |STR_LEN: 226 |STR_TIME: 0.5655138492584229
> STR_ID: 4dua |STR_LEN: 1433 |STR_TIME: 3.5541300773620605
> STR_ID: 4dub |STR_LEN: 1647 |STR_TIME: 3.5802700519561768
> STR_ID: 4duc |STR_LEN: 1482 |STR_TIME: 3.4799060821533203
> STR_ID: 4dud |STR_LEN: 1476 |STR_TIME: 3.6969730854034424
> STR_ID: 4due |STR_LEN: 1737 |STR_TIME: 3.7348310947418213
> STR_ID: 4duf |STR_LEN: 2931 |STR_TIME: 7.172607898712158
> STR_ID: 4dug |STR_LEN: 3102 |STR_TIME: 6.024782180786133
> STR_ID: 4duh |STR_LEN: 868 |STR_TIME: 0.9179258346557617
> STR_ID: 4dui |STR_LEN: 336 |STR_TIME: 1.0040507316589355
> STR_ID: 4duk |STR_LEN: 655 |STR_TIME: 1.5324511528015137
> STR_ID: 4dul |STR_LEN: 249 |STR_TIME: 0.9369208812713623
> STR_ID: 4dum |STR_LEN: 204 |STR_TIME: 0.4537367820739746
> STR_ID: 4dun |STR_LEN: 633 |STR_TIME: 1.2124931812286377
> STR_ID: 4duo |STR_LEN: 619 |STR_TIME: 0.8292920589447021
> STR_ID: 4dup |STR_LEN: 700 |STR_TIME: 1.1803619861602783
> STR_ID: 4duq |STR_LEN: 357 |STR_TIME: 0.8162350654602051
> STR_ID: 4dur |STR_LEN: 2964 |STR_TIME: 5.99810791015625
> STR_ID: 4dus |STR_LEN: 418 |STR_TIME: 0.7677261829376221
> STR_ID: 4dut |STR_LEN: 333 |STR_TIME: 0.9336729049682617
> STR_ID: 4duu |STR_LEN: 717 |STR_TIME: 2.3944761753082275
> STR_ID: 4duv |STR_LEN: 8214 |STR_TIME: 9.478243112564087
> STR_ID: 4duw |STR_LEN: 7777 |STR_TIME: 9.392945051193237
> STR_ID: 4dux |STR_LEN: 6785 |STR_TIME: 9.064750909805298
> STR_ID: 4duy |STR_LEN: 4741 |STR_TIME: 24.44593596458435
> STR_ID: 4duz |STR_LEN: 4544 |STR_TIME: 24.46226477622986
> STR_ID: 5du0 |STR_LEN: 1116 |STR_TIME: 1.9622209072113037
> STR_ID: 5du1 |STR_LEN: 424 |STR_TIME: 0.5715057849884033
> STR_ID: 5du2 |STR_LEN: 743 |STR_TIME: 2.803956985473633
> STR_ID: 5du3 |STR_LEN: 906 |STR_TIME: 2.699496030807495
> STR_ID: 5du4 |STR_LEN: 339 |STR_TIME: 0.9106550216674805
> STR_ID: 5du5 |STR_LEN: 534 |STR_TIME: 1.7543926239013672
> STR_ID: 5du6 |STR_LEN: 835 |STR_TIME: 2.506866931915283
> STR_ID: 5du7 |STR_LEN: 3226 |STR_TIME: 3.1731700897216797
> STR_ID: 5du8 |STR_LEN: 888 |STR_TIME: 2.501678943634033
> STR_ID: 5du9 |STR_LEN: 2132 |STR_TIME: 4.7557806968688965
> STR_ID: 5dua |STR_LEN: 1992 |STR_TIME: 3.4146690368652344
> STR_ID: 5dub |STR_LEN: 1107 |STR_TIME: 3.047515869140625
> STR_ID: 5duc |STR_LEN: 844 |STR_TIME: 2.5444931983947754
> STR_ID: 5dud |STR_LEN: 1158 |STR_TIME: 6.375078201293945
> STR_ID: 5due |STR_LEN: 574 |STR_TIME: 1.9483189582824707
> STR_ID: 5duf |STR_LEN: 517 |STR_TIME: 0.7982161045074463
> STR_ID: 5dug |STR_LEN: 627 |STR_TIME: 1.8145580291748047
> STR_ID: 5duh |STR_LEN: 686 |STR_TIME: 1.8292949199676514
> STR_ID: 5dui |STR_LEN: 264 |STR_TIME: 1.0785820484161377
> STR_ID: 5duj |STR_LEN: 1168 |STR_TIME: 1.4746100902557373
> STR_ID: 5duk |STR_LEN: 163 |STR_TIME: 0.3420569896697998
> STR_ID: 5dul |STR_LEN: 1540 |STR_TIME: 5.200721979141235
> STR_ID: 5dum |STR_LEN: 629 |STR_TIME: 1.2348988056182861
> STR_ID: 5dun |STR_LEN: 82 |STR_TIME: 0.4059178829193115
> STR_ID: 5duo |STR_LEN: 542 |STR_TIME: 1.0162863731384277
> STR_ID: 5dup |STR_LEN: 612 |STR_TIME: 2.176570177078247
> STR_ID: 5duq |STR_LEN: 757 |STR_TIME: 1.4177191257476807
> STR_ID: 5dur |STR_LEN: 1585 |STR_TIME: 4.465525150299072
> STR_ID: 5dus |STR_LEN: 367 |STR_TIME: 0.6834390163421631
> STR_ID: 5dut |STR_LEN: 505 |STR_TIME: 0.5855591297149658
> STR_ID: 5duu |STR_LEN: 862 |STR_TIME: 1.2785539627075195
> STR_ID: 5duv |STR_LEN: 940 |STR_TIME: 1.339704990386963
> STR_ID: 5duw |STR_LEN: 1113 |STR_TIME: 1.350097894668579
> STR_ID: 5dux |STR_LEN: 996 |STR_TIME: 1.251384973526001
> STR_ID: 5duy |STR_LEN: 1660 |STR_TIME: 3.583674907684326
>> FINISH_DIR: ./data/d/du/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 5074 |DIR_TIME: 386.1703407764435 

>> START_DIR: ./data/d/dv/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1dv0 |STR_LEN: 45 |STR_TIME: 2.7621688842773438
> STR_ID: 1dv1 |STR_LEN: 1408 |STR_TIME: 1.7696678638458252
> STR_ID: 1dv2 |STR_LEN: 1030 |STR_TIME: 1.8190250396728516
> STR_ID: 1dv3 |STR_LEN: 2082 |STR_TIME: 3.4405159950256348
> STR_ID: 1dv4 |STR_LEN: 643 |STR_TIME: 1.023810863494873
> STR_ID: 1dv5 |STR_LEN: 80 |STR_TIME: 7.977680921554565
> STR_ID: 1dv6 |STR_LEN: 2118 |STR_TIME: 3.514827013015747
> STR_ID: 1dv7 |STR_LEN: 429 |STR_TIME: 0.6127579212188721
> STR_ID: 1dv8 |STR_LEN: 236 |STR_TIME: 0.33140087127685547
> STR_ID: 1dv9 |STR_LEN: 162 |STR_TIME: 12.087249040603638
> STR_ID: 1dva |STR_LEN: 766 |STR_TIME: 1.5905570983886719
> STR_ID: 1dvb |STR_LEN: 359 |STR_TIME: 0.47396111488342285
> STR_ID: 1dvc |STR_LEN: 98 |STR_TIME: 0.37746214866638184
> STR_ID: 1dvd |STR_LEN: 98 |STR_TIME: 5.856609582901001
> STR_ID: 1dve |STR_LEN: 275 |STR_TIME: 0.5237419605255127
> STR_ID: 1dvf |STR_LEN: 611 |STR_TIME: 0.9322538375854492
> STR_ID: 1dvg |STR_LEN: 573 |STR_TIME: 0.9254970550537109
> STR_ID: 1dvh |STR_LEN: 80 |STR_TIME: 6.483253002166748
> STR_ID: 1dvi |STR_LEN: 550 |STR_TIME: 0.7932252883911133
> STR_ID: 1dvj |STR_LEN: 1606 |STR_TIME: 2.015760898590088
> STR_ID: 1dvk |STR_LEN: 518 |STR_TIME: 0.6754989624023438
> STR_ID: 1dvl |STR_LEN: 52 |STR_TIME: 0.15473198890686035
> STR_ID: 1dvm |STR_LEN: 3116 |STR_TIME: 3.2818779945373535
> STR_ID: 1dvn |STR_LEN: 692 |STR_TIME: 0.8816559314727783
> STR_ID: 1dvo |STR_LEN: 361 |STR_TIME: 0.38994503021240234
> STR_ID: 1dvp |STR_LEN: 457 |STR_TIME: 0.515599250793457
> STR_ID: 1dvq |STR_LEN: 288 |STR_TIME: 0.4708540439605713
> STR_ID: 1dvr |STR_LEN: 603 |STR_TIME: 0.8902180194854736
> STR_ID: 1dvs |STR_LEN: 286 |STR_TIME: 0.47027111053466797
> STR_ID: 1dvt |STR_LEN: 287 |STR_TIME: 0.46578478813171387
> STR_ID: 1dvu |STR_LEN: 281 |STR_TIME: 0.47407984733581543
> STR_ID: 1dvv |STR_LEN: 83 |STR_TIME: 5.772974252700806
> STR_ID: 1dvw |STR_LEN: 19 |STR_TIME: 0.602506160736084
> STR_ID: 1dvx |STR_LEN: 282 |STR_TIME: 0.49112701416015625
> STR_ID: 1dvy |STR_LEN: 279 |STR_TIME: 0.4785342216491699
> STR_ID: 1dvz |STR_LEN: 287 |STR_TIME: 0.5765478610992432
> STR_ID: 2dv0 |STR_LEN: 539 |STR_TIME: 0.73366379737854
> STR_ID: 2dv3 |STR_LEN: 925 |STR_TIME: 1.1638269424438477
> STR_ID: 2dv4 |STR_LEN: 907 |STR_TIME: 1.1760749816894531
> STR_ID: 2dv5 |STR_LEN: 979 |STR_TIME: 1.1839931011199951
> STR_ID: 2dv6 |STR_LEN: 4356 |STR_TIME: 5.279122829437256
> STR_ID: 2dv7 |STR_LEN: 855 |STR_TIME: 1.1576831340789795
> STR_ID: 2dv9 |STR_LEN: 1744 |STR_TIME: 2.008775234222412
> STR_ID: 2dva |STR_LEN: 1955 |STR_TIME: 2.032012701034546
> STR_ID: 2dvb |STR_LEN: 1930 |STR_TIME: 2.0600039958953857
> STR_ID: 2dvc |STR_LEN: 545 |STR_TIME: 0.8055553436279297
> STR_ID: 2dvd |STR_LEN: 1991 |STR_TIME: 2.1311120986938477
> STR_ID: 2dve |STR_LEN: 1163 |STR_TIME: 1.18389892578125
> STR_ID: 2dvf |STR_LEN: 1388 |STR_TIME: 1.9524190425872803
> STR_ID: 2dvg |STR_LEN: 1409 |STR_TIME: 1.8767759799957275
> STR_ID: 2dvh |STR_LEN: 80 |STR_TIME: 10.667768955230713
> STR_ID: 2dvi |STR_LEN: 642 |STR_TIME: 1.1951770782470703
> STR_ID: 2dvj |STR_LEN: 228 |STR_TIME: 0.8545610904693604
> STR_ID: 2dvk |STR_LEN: 366 |STR_TIME: 0.41316795349121094
> STR_ID: 2dvl |STR_LEN: 1030 |STR_TIME: 1.5392649173736572
> STR_ID: 2dvm |STR_LEN: 3583 |STR_TIME: 3.9390878677368164
> STR_ID: 2dvn |STR_LEN: 815 |STR_TIME: 0.9365320205688477
> STR_ID: 2dvo |STR_LEN: 267 |STR_TIME: 0.4406459331512451
> STR_ID: 2dvp |STR_LEN: 291 |STR_TIME: 0.4260590076446533
> STR_ID: 2dvq |STR_LEN: 606 |STR_TIME: 0.8674798011779785
> STR_ID: 2dvr |STR_LEN: 601 |STR_TIME: 0.797680139541626
> STR_ID: 2dvs |STR_LEN: 585 |STR_TIME: 0.7693562507629395
> STR_ID: 2dvt |STR_LEN: 2520 |STR_TIME: 2.8570821285247803
> STR_ID: 2dvu |STR_LEN: 2336 |STR_TIME: 2.8973140716552734
> STR_ID: 2dvv |STR_LEN: 383 |STR_TIME: 0.35329413414001465
> STR_ID: 2dvw |STR_LEN: 587 |STR_TIME: 0.6500000953674316
> STR_ID: 2dvx |STR_LEN: 2403 |STR_TIME: 2.9408042430877686
> STR_ID: 2dvy |STR_LEN: 1304 |STR_TIME: 2.5433149337768555
> STR_ID: 2dvz |STR_LEN: 508 |STR_TIME: 1.168893814086914
> STR_ID: 3dv0 |STR_LEN: 3782 |STR_TIME: 5.823655843734741
> STR_ID: 3dv1 |STR_LEN: 1664 |STR_TIME: 2.4275121688842773
> STR_ID: 3dv2 |STR_LEN: 888 |STR_TIME: 1.5519049167633057
> STR_ID: 3dv3 |STR_LEN: 378 |STR_TIME: 0.6820712089538574
> STR_ID: 3dv4 |STR_LEN: 365 |STR_TIME: 0.5346460342407227
> STR_ID: 3dv5 |STR_LEN: 1591 |STR_TIME: 2.348695755004883
> STR_ID: 3dv6 |STR_LEN: 368 |STR_TIME: 0.6641950607299805
> STR_ID: 3dv7 |STR_LEN: 356 |STR_TIME: 0.5723049640655518
> STR_ID: 3dv8 |STR_LEN: 283 |STR_TIME: 0.49672508239746094
> STR_ID: 3dv9 |STR_LEN: 485 |STR_TIME: 0.6518290042877197
> STR_ID: 3dva |STR_LEN: 3966 |STR_TIME: 10.219005823135376
> STR_ID: 3dvb |STR_LEN: 441 |STR_TIME: 0.6335549354553223
> STR_ID: 3dvc |STR_LEN: 438 |STR_TIME: 0.5974631309509277
> STR_ID: 3dvd |STR_LEN: 496 |STR_TIME: 0.6103239059448242
> STR_ID: 3dve |STR_LEN: 245 |STR_TIME: 0.4069662094116211
> STR_ID: 3dvf |STR_LEN: 202 |STR_TIME: 0.503511905670166
> STR_ID: 3dvg |STR_LEN: 607 |STR_TIME: 1.1108160018920898
> STR_ID: 3dvh |STR_LEN: 361 |STR_TIME: 0.6568498611450195
> STR_ID: 3dvi |STR_LEN: 310 |STR_TIME: 0.5709340572357178
> STR_ID: 3dvj |STR_LEN: 175 |STR_TIME: 0.36217212677001953
> STR_ID: 3dvk |STR_LEN: 204 |STR_TIME: 0.3806440830230713
> STR_ID: 3dvl |STR_LEN: 3052 |STR_TIME: 5.841882944107056
> STR_ID: 3dvm |STR_LEN: 176 |STR_TIME: 0.3946502208709717
> STR_ID: 3dvn |STR_LEN: 1160 |STR_TIME: 2.185213088989258
> STR_ID: 3dvo |STR_LEN: 2196 |STR_TIME: 3.311231851577759
> STR_ID: 3dvp |STR_LEN: 237 |STR_TIME: 0.43596482276916504
> STR_ID: 3dvq |STR_LEN: 478 |STR_TIME: 0.5889182090759277
> STR_ID: 3dvr |STR_LEN: 478 |STR_TIME: 0.5937609672546387
