>> START_DIR: ./data/y/y0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1y00 |STR_LEN: 122 |STR_TIME: 7.6070029735565186
> STR_ID: 1ysb |STR_LEN: 719 |STR_TIME: 0.6686878204345703
> STR_ID: 1ysc |STR_LEN: 462 |STR_TIME: 0.7443850040435791
> STR_ID: 1ysd |STR_LEN: 640 |STR_TIME: 0.7775139808654785
> STR_ID: 1yse |STR_LEN: 88 |STR_TIME: 5.5976881980896
> STR_ID: 1ysf |STR_LEN: 104 |STR_TIME: 7.559067726135254
> STR_ID: 1ysg |STR_LEN: 183 |STR_TIME: 0.6351139545440674
> STR_ID: 1ysh |STR_LEN: 424 |STR_TIME: 1.237884283065796
> STR_ID: 1ysi |STR_LEN: 182 |STR_TIME: 0.6222891807556152
> STR_ID: 1ysj |STR_LEN: 1031 |STR_TIME: 1.436168909072876
> STR_ID: 1ysl |STR_LEN: 1294 |STR_TIME: 1.4529359340667725
> STR_ID: 1ysm |STR_LEN: 55 |STR_TIME: 3.746593952178955
> STR_ID: 1ysn |STR_LEN: 182 |STR_TIME: 0.6341431140899658
> STR_ID: 1yso |STR_LEN: 280 |STR_TIME: 0.30964207649230957
> STR_ID: 1ysp |STR_LEN: 290 |STR_TIME: 0.3654491901397705
> STR_ID: 1ysq |STR_LEN: 306 |STR_TIME: 0.36797213554382324
> STR_ID: 1ysr |STR_LEN: 583 |STR_TIME: 0.7061328887939453
> STR_ID: 1yst |STR_LEN: 848 |STR_TIME: 1.522407054901123
> STR_ID: 1ysv |STR_LEN: 27 |STR_TIME: 2.2385499477386475
> STR_ID: 1ysw |STR_LEN: 165 |STR_TIME: 0.605496883392334
> STR_ID: 1ysx |STR_LEN: 201 |STR_TIME: 0.7083790302276611
> STR_ID: 1ysy |STR_LEN: 85 |STR_TIME: 5.126355886459351
> STR_ID: 1ysz |STR_LEN: 286 |STR_TIME: 0.44623613357543945
> STR_ID: 2ys0 |STR_LEN: 56 |STR_TIME: 2.9329779148101807
> STR_ID: 2ys1 |STR_LEN: 113 |STR_TIME: 7.141814947128296
> STR_ID: 2ys2 |STR_LEN: 51 |STR_TIME: 2.7003512382507324
> STR_ID: 2ys3 |STR_LEN: 137 |STR_TIME: 8.504773139953613
> STR_ID: 2ys4 |STR_LEN: 122 |STR_TIME: 7.367480993270874
> STR_ID: 2ys5 |STR_LEN: 165 |STR_TIME: 10.168746948242188
> STR_ID: 2ys6 |STR_LEN: 505 |STR_TIME: 0.7762548923492432
> STR_ID: 2ys7 |STR_LEN: 573 |STR_TIME: 0.8931951522827148
> STR_ID: 2ys8 |STR_LEN: 90 |STR_TIME: 5.051896810531616
> STR_ID: 2ys9 |STR_LEN: 70 |STR_TIME: 4.062869071960449
> STR_ID: 2ysa |STR_LEN: 56 |STR_TIME: 3.2432329654693604
> STR_ID: 2ysb |STR_LEN: 49 |STR_TIME: 2.7170679569244385
> STR_ID: 2ysc |STR_LEN: 39 |STR_TIME: 2.2996089458465576
> STR_ID: 2ysd |STR_LEN: 57 |STR_TIME: 3.1237010955810547
> STR_ID: 2yse |STR_LEN: 60 |STR_TIME: 3.5366709232330322
> STR_ID: 2ysf |STR_LEN: 40 |STR_TIME: 2.353724956512451
> STR_ID: 2ysg |STR_LEN: 40 |STR_TIME: 2.2690207958221436
> STR_ID: 2ysh |STR_LEN: 40 |STR_TIME: 2.22101092338562
> STR_ID: 2ysi |STR_LEN: 40 |STR_TIME: 2.331953763961792
> STR_ID: 2ysj |STR_LEN: 65 |STR_TIME: 3.6209700107574463
> STR_ID: 2ysk |STR_LEN: 286 |STR_TIME: 0.3294038772583008
> STR_ID: 2ysl |STR_LEN: 75 |STR_TIME: 4.262157201766968
> STR_ID: 2ysm |STR_LEN: 115 |STR_TIME: 6.362358093261719
> STR_ID: 2yso |STR_LEN: 47 |STR_TIME: 2.6007468700408936
> STR_ID: 2ysp |STR_LEN: 47 |STR_TIME: 2.636436939239502
> STR_ID: 2ysq |STR_LEN: 81 |STR_TIME: 4.594810962677002
> STR_ID: 2ysr |STR_LEN: 105 |STR_TIME: 6.682895183563232
> STR_ID: 2yss |STR_LEN: 385 |STR_TIME: 0.6436991691589355
> STR_ID: 2yst |STR_LEN: 119 |STR_TIME: 7.12061333656311
> STR_ID: 2ysu |STR_LEN: 699 |STR_TIME: 1.2245731353759766
> STR_ID: 2ysv |STR_LEN: 43 |STR_TIME: 2.301575183868408
> STR_ID: 2ysw |STR_LEN: 888 |STR_TIME: 1.201289176940918
> STR_ID: 2ysx |STR_LEN: 119 |STR_TIME: 7.115183115005493
> STR_ID: 2ysz |STR_LEN: 185 |STR_TIME: 10.608057975769043
> STR_ID: 4ys0 |STR_LEN: 1280 |STR_TIME: 1.7479758262634277
> STR_ID: 4ys1 |STR_LEN: 722 |STR_TIME: 1.2832460403442383
> STR_ID: 4ys2 |STR_LEN: 168 |STR_TIME: 0.33907198905944824
> STR_ID: 4ys3 |STR_LEN: 1100 |STR_TIME: 2.668779134750366
> STR_ID: 4ys4 |STR_LEN: 321 |STR_TIME: 0.5721766948699951
> STR_ID: 4ys5 |STR_LEN: 22 |STR_TIME: 0.10590124130249023
> STR_ID: 4ys6 |STR_LEN: 529 |STR_TIME: 1.7408740520477295
> STR_ID: 4ys7 |STR_LEN: 667 |STR_TIME: 1.1475939750671387
> STR_ID: 4ys8 |STR_LEN: 1097 |STR_TIME: 2.697305917739868
> STR_ID: 4ys9 |STR_LEN: 479 |STR_TIME: 0.7369029521942139
> STR_ID: 4ysa |STR_LEN: 436 |STR_TIME: 1.077584981918335
> STR_ID: 4ysb |STR_LEN: 579 |STR_TIME: 0.8960919380187988
> STR_ID: 4ysc |STR_LEN: 1262 |STR_TIME: 1.7397229671478271
> STR_ID: 4ysd |STR_LEN: 523 |STR_TIME: 1.2218120098114014
> STR_ID: 4yse |STR_LEN: 2091 |STR_TIME: 3.7669811248779297
> STR_ID: 4ysf |STR_LEN: 366 |STR_TIME: 0.5092289447784424
> STR_ID: 4ysh |STR_LEN: 931 |STR_TIME: 2.3609578609466553
> STR_ID: 4ysi |STR_LEN: 414 |STR_TIME: 0.8596429824829102
> STR_ID: 4ysj |STR_LEN: 935 |STR_TIME: 2.942741870880127
> STR_ID: 4ysk |STR_LEN: 721 |STR_TIME: 1.035686731338501
> STR_ID: 4ysl |STR_LEN: 1286 |STR_TIME: 1.3064651489257812
> STR_ID: 4ysm |STR_LEN: 960 |STR_TIME: 3.0071592330932617
> STR_ID: 4ysn |STR_LEN: 3142 |STR_TIME: 3.028320074081421
> STR_ID: 4yso |STR_LEN: 658 |STR_TIME: 1.2346291542053223
> STR_ID: 4ysp |STR_LEN: 589 |STR_TIME: 1.1279380321502686
> STR_ID: 4ysq |STR_LEN: 624 |STR_TIME: 1.1467347145080566
> STR_ID: 4ysr |STR_LEN: 604 |STR_TIME: 1.127002239227295
> STR_ID: 4yss |STR_LEN: 605 |STR_TIME: 1.1285710334777832
> STR_ID: 4yst |STR_LEN: 593 |STR_TIME: 1.1567981243133545
> STR_ID: 4ysu |STR_LEN: 566 |STR_TIME: 1.171658992767334
> STR_ID: 4ysv |STR_LEN: 478 |STR_TIME: 0.6836280822753906
> STR_ID: 4ysw |STR_LEN: 4200 |STR_TIME: 4.8943586349487305
> STR_ID: 4ysx |STR_LEN: 3037 |STR_TIME: 4.297394037246704
> STR_ID: 4ysy |STR_LEN: 2339 |STR_TIME: 4.0946431159973145
> STR_ID: 4ysz |STR_LEN: 2327 |STR_TIME: 4.122029066085815
>> FINISH_DIR: ./data/y/ys/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2847 |DIR_TIME: 256.63844180107117 

>> START_DIR: ./data/y/yt/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1yt0 |STR_LEN: 266 |STR_TIME: 0.4215052127838135
> STR_ID: 1yt1 |STR_LEN: 916 |STR_TIME: 0.9362227916717529
> STR_ID: 1yt2 |STR_LEN: 245 |STR_TIME: 0.42938709259033203
> STR_ID: 1yt3 |STR_LEN: 879 |STR_TIME: 0.9066421985626221
> STR_ID: 1yt4 |STR_LEN: 589 |STR_TIME: 0.5859701633453369
> STR_ID: 1yt5 |STR_LEN: 1158 |STR_TIME: 1.7584362030029297
> STR_ID: 1yt6 |STR_LEN: 10 |STR_TIME: 1.250856876373291
> STR_ID: 1yt7 |STR_LEN: 322 |STR_TIME: 0.43221187591552734
> STR_ID: 1yt8 |STR_LEN: 1051 |STR_TIME: 1.0880742073059082
> STR_ID: 1yt9 |STR_LEN: 199 |STR_TIME: 0.36527514457702637
> STR_ID: 1yta |STR_LEN: 1064 |STR_TIME: 1.3579368591308594
> STR_ID: 1ytb |STR_LEN: 931 |STR_TIME: 1.0199999809265137
> STR_ID: 1ytc |STR_LEN: 230 |STR_TIME: 0.2734401226043701
> STR_ID: 1ytd |STR_LEN: 428 |STR_TIME: 0.6827337741851807
> STR_ID: 1yte |STR_LEN: 466 |STR_TIME: 0.7077131271362305
> STR_ID: 1ytf |STR_LEN: 404 |STR_TIME: 0.8471658229827881
> STR_ID: 1ytg |STR_LEN: 243 |STR_TIME: 0.3625681400299072
> STR_ID: 1yth |STR_LEN: 233 |STR_TIME: 0.3648362159729004
> STR_ID: 1yti |STR_LEN: 122 |STR_TIME: 0.2129988670349121
> STR_ID: 1ytj |STR_LEN: 119 |STR_TIME: 0.21827387809753418
> STR_ID: 1ytk |STR_LEN: 455 |STR_TIME: 0.700232982635498
> STR_ID: 1ytl |STR_LEN: 1131 |STR_TIME: 1.2379038333892822
> STR_ID: 1ytm |STR_LEN: 1426 |STR_TIME: 1.924501657485962
> STR_ID: 1ytn |STR_LEN: 389 |STR_TIME: 0.5656051635742188
> STR_ID: 1yto |STR_LEN: 796 |STR_TIME: 1.0090570449829102
> STR_ID: 1ytp |STR_LEN: 53 |STR_TIME: 2.8079230785369873
> STR_ID: 1ytq |STR_LEN: 387 |STR_TIME: 0.42080116271972656
> STR_ID: 1ytr |STR_LEN: 26 |STR_TIME: 1.6150720119476318
> STR_ID: 1yts |STR_LEN: 340 |STR_TIME: 0.4990711212158203
> STR_ID: 1ytt |STR_LEN: 389 |STR_TIME: 0.45900416374206543
> STR_ID: 1ytu |STR_LEN: 915 |STR_TIME: 1.637373924255371
> STR_ID: 1ytv |STR_LEN: 1386 |STR_TIME: 1.4777238368988037
> STR_ID: 1ytw |STR_LEN: 424 |STR_TIME: 0.5719509124755859
> STR_ID: 1yty |STR_LEN: 514 |STR_TIME: 0.7977089881896973
> STR_ID: 1ytz |STR_LEN: 430 |STR_TIME: 0.7343711853027344
> STR_ID: 2yt0 |STR_LEN: 176 |STR_TIME: 10.115767002105713
> STR_ID: 2yt1 |STR_LEN: 185 |STR_TIME: 10.615421295166016
> STR_ID: 2yt2 |STR_LEN: 153 |STR_TIME: 9.096338987350464
> STR_ID: 2yt4 |STR_LEN: 235 |STR_TIME: 0.40608692169189453
> STR_ID: 2yt5 |STR_LEN: 68 |STR_TIME: 3.87792706489563
> STR_ID: 2yt6 |STR_LEN: 109 |STR_TIME: 6.084503173828125
> STR_ID: 2yt7 |STR_LEN: 101 |STR_TIME: 5.598778963088989
> STR_ID: 2yt8 |STR_LEN: 94 |STR_TIME: 5.531623840332031
> STR_ID: 2yt9 |STR_LEN: 98 |STR_TIME: 5.7015111446380615
> STR_ID: 2yta |STR_LEN: 42 |STR_TIME: 2.2811079025268555
> STR_ID: 2ytb |STR_LEN: 43 |STR_TIME: 2.1958980560302734
> STR_ID: 2ytc |STR_LEN: 85 |STR_TIME: 5.249743223190308
> STR_ID: 2ytd |STR_LEN: 47 |STR_TIME: 2.6539361476898193
> STR_ID: 2yte |STR_LEN: 43 |STR_TIME: 2.299440860748291
> STR_ID: 2ytf |STR_LEN: 47 |STR_TIME: 2.562265157699585
> STR_ID: 2ytg |STR_LEN: 47 |STR_TIME: 2.5388221740722656
> STR_ID: 2yth |STR_LEN: 47 |STR_TIME: 2.485175132751465
> STR_ID: 2yti |STR_LEN: 47 |STR_TIME: 2.4897000789642334
> STR_ID: 2ytj |STR_LEN: 47 |STR_TIME: 2.701284170150757
> STR_ID: 2ytk |STR_LEN: 47 |STR_TIME: 2.523214101791382
> STR_ID: 2ytm |STR_LEN: 47 |STR_TIME: 2.505955219268799
> STR_ID: 2ytn |STR_LEN: 47 |STR_TIME: 2.4794628620147705
> STR_ID: 2yto |STR_LEN: 47 |STR_TIME: 2.4431610107421875
> STR_ID: 2ytp |STR_LEN: 47 |STR_TIME: 2.6223349571228027
> STR_ID: 2ytq |STR_LEN: 47 |STR_TIME: 2.4027366638183594
> STR_ID: 2ytr |STR_LEN: 47 |STR_TIME: 2.5471479892730713
> STR_ID: 2yts |STR_LEN: 47 |STR_TIME: 2.599392890930176
> STR_ID: 2ytt |STR_LEN: 47 |STR_TIME: 2.5877020359039307
> STR_ID: 2ytu |STR_LEN: 128 |STR_TIME: 7.852477073669434
> STR_ID: 2ytv |STR_LEN: 79 |STR_TIME: 4.482743978500366
> STR_ID: 2ytw |STR_LEN: 118 |STR_TIME: 7.022298097610474
> STR_ID: 2ytx |STR_LEN: 97 |STR_TIME: 5.7012622356414795
> STR_ID: 2yty |STR_LEN: 88 |STR_TIME: 5.131357908248901
> STR_ID: 2ytz |STR_LEN: 1014 |STR_TIME: 1.391052007675171
> STR_ID: 4yt0 |STR_LEN: 2307 |STR_TIME: 4.154655933380127
> STR_ID: 4yt1 |STR_LEN: 549 |STR_TIME: 0.930718183517456
> STR_ID: 4yt2 |STR_LEN: 1014 |STR_TIME: 2.130629062652588
> STR_ID: 4yt3 |STR_LEN: 1313 |STR_TIME: 1.5443079471588135
> STR_ID: 4yt4 |STR_LEN: 454 |STR_TIME: 1.1463720798492432
> STR_ID: 4yt5 |STR_LEN: 874 |STR_TIME: 2.2514288425445557
> STR_ID: 4yt6 |STR_LEN: 619 |STR_TIME: 0.7012791633605957
> STR_ID: 4yt7 |STR_LEN: 567 |STR_TIME: 0.6531088352203369
> STR_ID: 4yt8 |STR_LEN: 913 |STR_TIME: 2.1856067180633545
> STR_ID: 4yt9 |STR_LEN: 890 |STR_TIME: 1.5214447975158691
> STR_ID: 4yta |STR_LEN: 574 |STR_TIME: 1.6886661052703857
> STR_ID: 4ytb |STR_LEN: 1124 |STR_TIME: 1.6648659706115723
> STR_ID: 4ytc |STR_LEN: 378 |STR_TIME: 0.6013813018798828
> STR_ID: 4ytd |STR_LEN: 451 |STR_TIME: 0.7990298271179199
> STR_ID: 4yte |STR_LEN: 263 |STR_TIME: 0.64617919921875
> STR_ID: 4ytf |STR_LEN: 454 |STR_TIME: 0.6138088703155518
> STR_ID: 4ytg |STR_LEN: 855 |STR_TIME: 1.499250888824463
> STR_ID: 4yth |STR_LEN: 422 |STR_TIME: 0.6129837036132812
> STR_ID: 4yti |STR_LEN: 324 |STR_TIME: 0.5917060375213623
> STR_ID: 4ytk |STR_LEN: 277 |STR_TIME: 0.5794332027435303
> STR_ID: 4ytl |STR_LEN: 445 |STR_TIME: 0.798980712890625
> STR_ID: 4ytm |STR_LEN: 2310 |STR_TIME: 4.053143262863159
> STR_ID: 4ytn |STR_LEN: 2350 |STR_TIME: 4.085231065750122
> STR_ID: 4yto |STR_LEN: 349 |STR_TIME: 0.4729480743408203
> STR_ID: 4ytp |STR_LEN: 1120 |STR_TIME: 2.0302460193634033
> STR_ID: 4ytq |STR_LEN: 2408 |STR_TIME: 2.3054378032684326
> STR_ID: 4ytr |STR_LEN: 2342 |STR_TIME: 2.3457539081573486
> STR_ID: 4yts |STR_LEN: 1699 |STR_TIME: 2.15844988822937
> STR_ID: 4ytt |STR_LEN: 2537 |STR_TIME: 2.3728489875793457
> STR_ID: 4ytu |STR_LEN: 1867 |STR_TIME: 2.235074043273926
> STR_ID: 4ytv |STR_LEN: 143 |STR_TIME: 0.20432424545288086
> STR_ID: 4ytw |STR_LEN: 1024 |STR_TIME: 0.9867980480194092
> STR_ID: 4ytx |STR_LEN: 1894 |STR_TIME: 3.3012421131134033
> STR_ID: 4yty |STR_LEN: 4021 |STR_TIME: 4.944624900817871
> STR_ID: 4ytz |STR_LEN: 2681 |STR_TIME: 4.443256855010986
>> FINISH_DIR: ./data/y/yt/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2951 |DIR_TIME: 233.8260509967804 

>> START_DIR: ./data/y/yu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1yu0 |STR_LEN: 866 |STR_TIME: 0.7827358245849609
> STR_ID: 1yu1 |STR_LEN: 748 |STR_TIME: 0.7154240608215332
> STR_ID: 1yu2 |STR_LEN: 730 |STR_TIME: 0.7097761631011963
> STR_ID: 1yu3 |STR_LEN: 541 |STR_TIME: 0.6562278270721436
> STR_ID: 1yu4 |STR_LEN: 2300 |STR_TIME: 2.135810136795044
> STR_ID: 1yu5 |STR_LEN: 162 |STR_TIME: 0.1748521327972412
> STR_ID: 1yu6 |STR_LEN: 980 |STR_TIME: 1.1522419452667236
> STR_ID: 1yu7 |STR_LEN: 157 |STR_TIME: 0.1738579273223877
> STR_ID: 1yu8 |STR_LEN: 156 |STR_TIME: 0.16303396224975586
> STR_ID: 1yu9 |STR_LEN: 416 |STR_TIME: 0.4213900566101074
> STR_ID: 1yua |STR_LEN: 122 |STR_TIME: 9.840656280517578
> STR_ID: 1yub |STR_LEN: 245 |STR_TIME: 0.880932092666626
> STR_ID: 1yuc |STR_LEN: 755 |STR_TIME: 0.971470832824707
> STR_ID: 1yud |STR_LEN: 1692 |STR_TIME: 2.854283094406128
> STR_ID: 1yue |STR_LEN: 390 |STR_TIME: 0.6910419464111328
> STR_ID: 1yuf |STR_LEN: 50 |STR_TIME: 2.2413971424102783
> STR_ID: 1yug |STR_LEN: 50 |STR_TIME: 2.1501779556274414
> STR_ID: 1yuh |STR_LEN: 864 |STR_TIME: 1.464426040649414
> STR_ID: 1yui |STR_LEN: 77 |STR_TIME: 0.3576812744140625
> STR_ID: 1yuj |STR_LEN: 77 |STR_TIME: 15.59167194366455
> STR_ID: 1yuk |STR_LEN: 435 |STR_TIME: 0.49032092094421387
> STR_ID: 1yul |STR_LEN: 400 |STR_TIME: 0.4441039562225342
> STR_ID: 1yum |STR_LEN: 1669 |STR_TIME: 1.7572698593139648
> STR_ID: 1yun |STR_LEN: 679 |STR_TIME: 0.8910200595855713
> STR_ID: 1yuo |STR_LEN: 349 |STR_TIME: 0.5995180606842041
> STR_ID: 1yup |STR_LEN: 1624 |STR_TIME: 2.1571803092956543
> STR_ID: 1yur |STR_LEN: 196 |STR_TIME: 0.6806888580322266
> STR_ID: 1yus |STR_LEN: 196 |STR_TIME: 16.00836682319641
> STR_ID: 1yut |STR_LEN: 200 |STR_TIME: 0.7177021503448486
> STR_ID: 1yuu |STR_LEN: 200 |STR_TIME: 16.233572006225586
> STR_ID: 1yuw |STR_LEN: 675 |STR_TIME: 1.0004262924194336
> STR_ID: 1yux |STR_LEN: 962 |STR_TIME: 0.8429861068725586
> STR_ID: 1yuy |STR_LEN: 996 |STR_TIME: 1.2218708992004395
> STR_ID: 1yuz |STR_LEN: 1008 |STR_TIME: 0.8466989994049072
> STR_ID: 2yu0 |STR_LEN: 94 |STR_TIME: 5.658473968505859
> STR_ID: 2yu1 |STR_LEN: 462 |STR_TIME: 0.7224419116973877
> STR_ID: 2yu2 |STR_LEN: 505 |STR_TIME: 0.7556910514831543
> STR_ID: 2yu3 |STR_LEN: 95 |STR_TIME: 5.749160051345825
> STR_ID: 2yu4 |STR_LEN: 95 |STR_TIME: 5.739602088928223
> STR_ID: 2yu5 |STR_LEN: 45 |STR_TIME: 2.58192777633667
> STR_ID: 2yu6 |STR_LEN: 141 |STR_TIME: 8.829913139343262
> STR_ID: 2yu7 |STR_LEN: 133 |STR_TIME: 7.920144081115723
> STR_ID: 2yu8 |STR_LEN: 47 |STR_TIME: 2.535609006881714
> STR_ID: 2yu9 |STR_LEN: 3637 |STR_TIME: 6.879438877105713
> STR_ID: 2yua |STR_LEN: 99 |STR_TIME: 5.629549741744995
> STR_ID: 2yub |STR_LEN: 118 |STR_TIME: 6.967461824417114
> STR_ID: 2yuc |STR_LEN: 78 |STR_TIME: 4.358098745346069
> STR_ID: 2yud |STR_LEN: 180 |STR_TIME: 11.297071933746338
> STR_ID: 2yue |STR_LEN: 168 |STR_TIME: 10.449021100997925
> STR_ID: 2yuf |STR_LEN: 142 |STR_TIME: 8.71278691291809
> STR_ID: 2yug |STR_LEN: 155 |STR_TIME: 9.02260422706604
> STR_ID: 2yuh |STR_LEN: 179 |STR_TIME: 10.8493971824646
> STR_ID: 2yui |STR_LEN: 182 |STR_TIME: 10.77265191078186
> STR_ID: 2yuj |STR_LEN: 190 |STR_TIME: 11.59639310836792
> STR_ID: 2yuk |STR_LEN: 90 |STR_TIME: 5.700006723403931
> STR_ID: 2yul |STR_LEN: 82 |STR_TIME: 5.102564096450806
> STR_ID: 2yum |STR_LEN: 75 |STR_TIME: 4.576470136642456
> STR_ID: 2yun |STR_LEN: 79 |STR_TIME: 4.468329906463623
> STR_ID: 2yuo |STR_LEN: 78 |STR_TIME: 4.636439085006714
> STR_ID: 2yup |STR_LEN: 90 |STR_TIME: 5.3577187061309814
> STR_ID: 2yuq |STR_LEN: 85 |STR_TIME: 5.2248148918151855
> STR_ID: 2yur |STR_LEN: 76 |STR_TIME: 3.9212141036987305
> STR_ID: 2yus |STR_LEN: 79 |STR_TIME: 4.582442998886108
> STR_ID: 2yut |STR_LEN: 322 |STR_TIME: 0.4064040184020996
> STR_ID: 2yuu |STR_LEN: 85 |STR_TIME: 4.878490209579468
> STR_ID: 2yuv |STR_LEN: 100 |STR_TIME: 5.904232978820801
> STR_ID: 2yuw |STR_LEN: 110 |STR_TIME: 6.427338123321533
> STR_ID: 2yux |STR_LEN: 120 |STR_TIME: 6.9217119216918945
> STR_ID: 2yuy |STR_LEN: 126 |STR_TIME: 6.983366250991821
> STR_ID: 2yuz |STR_LEN: 100 |STR_TIME: 5.97292685508728
> STR_ID: 4yu0 |STR_LEN: 1352 |STR_TIME: 2.083159923553467
> STR_ID: 4yu1 |STR_LEN: 731 |STR_TIME: 1.4388959407806396
> STR_ID: 4yu2 |STR_LEN: 1708 |STR_TIME: 4.520647048950195
> STR_ID: 4yu3 |STR_LEN: 368 |STR_TIME: 0.5647001266479492
> STR_ID: 4yu4 |STR_LEN: 640 |STR_TIME: 1.0039820671081543
> STR_ID: 4yu5 |STR_LEN: 1507 |STR_TIME: 4.380974292755127
> STR_ID: 4yu6 |STR_LEN: 1648 |STR_TIME: 4.619518995285034
> STR_ID: 4yu7 |STR_LEN: 539 |STR_TIME: 0.9107069969177246
> STR_ID: 4yu8 |STR_LEN: 124 |STR_TIME: 0.33564305305480957
> STR_ID: 4yu9 |STR_LEN: 1935 |STR_TIME: 1.9932610988616943
> STR_ID: 4yua |STR_LEN: 1088 |STR_TIME: 1.4892899990081787
> STR_ID: 4yub |STR_LEN: 1099 |STR_TIME: 1.6498808860778809
> STR_ID: 4yuc |STR_LEN: 664 |STR_TIME: 1.2743840217590332
> STR_ID: 4yud |STR_LEN: 204 |STR_TIME: 0.409318208694458
> STR_ID: 4yue |STR_LEN: 765 |STR_TIME: 1.857936143875122
> STR_ID: 4yuf |STR_LEN: 585 |STR_TIME: 1.1102149486541748
> STR_ID: 4yug |STR_LEN: 503 |STR_TIME: 1.1666319370269775
> STR_ID: 4yuh |STR_LEN: 461 |STR_TIME: 1.204131841659546
> STR_ID: 4yui |STR_LEN: 382 |STR_TIME: 1.0428180694580078
> STR_ID: 4yuj |STR_LEN: 379 |STR_TIME: 1.0346088409423828
> STR_ID: 4yuk |STR_LEN: 352 |STR_TIME: 1.1654548645019531
> STR_ID: 4yul |STR_LEN: 346 |STR_TIME: 1.1855249404907227
> STR_ID: 4yum |STR_LEN: 298 |STR_TIME: 1.2129600048065186
> STR_ID: 4yun |STR_LEN: 270 |STR_TIME: 1.2397282123565674
> STR_ID: 4yuo |STR_LEN: 323 |STR_TIME: 1.336097002029419
> STR_ID: 4yup |STR_LEN: 362 |STR_TIME: 1.0277650356292725
> STR_ID: 4yuq |STR_LEN: 934 |STR_TIME: 2.9582479000091553
> STR_ID: 4yur |STR_LEN: 239 |STR_TIME: 0.7714388370513916
> STR_ID: 4yus |STR_LEN: 501 |STR_TIME: 0.700416088104248
> STR_ID: 4yut |STR_LEN: 704 |STR_TIME: 1.3152751922607422
> STR_ID: 4yuu |STR_LEN: 10887 |STR_TIME: 23.052786827087402
> STR_ID: 4yuv |STR_LEN: 858 |STR_TIME: 1.1458759307861328
> STR_ID: 4yuw |STR_LEN: 857 |STR_TIME: 1.28025484085083
> STR_ID: 4yux |STR_LEN: 908 |STR_TIME: 1.1201038360595703
> STR_ID: 4yuy |STR_LEN: 921 |STR_TIME: 1.1576998233795166
> STR_ID: 4yuz |STR_LEN: 1341 |STR_TIME: 2.0414178371429443
>> FINISH_DIR: ./data/y/yu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3057 |DIR_TIME: 384.8877213001251 

>> START_DIR: ./data/y/yv/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1yv0 |STR_LEN: 351 |STR_TIME: 0.648421049118042
> STR_ID: 1yv1 |STR_LEN: 1027 |STR_TIME: 0.8464281558990479
> STR_ID: 1yv2 |STR_LEN: 895 |STR_TIME: 1.0239458084106445
> STR_ID: 1yv3 |STR_LEN: 1387 |STR_TIME: 1.4247589111328125
> STR_ID: 1yv4 |STR_LEN: 251 |STR_TIME: 0.2670269012451172
> STR_ID: 1yv5 |STR_LEN: 424 |STR_TIME: 0.6704378128051758
> STR_ID: 1yv6 |STR_LEN: 195 |STR_TIME: 0.30262207984924316
> STR_ID: 1yv7 |STR_LEN: 202 |STR_TIME: 0.2502284049987793
> STR_ID: 1yv8 |STR_LEN: 46 |STR_TIME: 2.4240927696228027
> STR_ID: 1yv9 |STR_LEN: 690 |STR_TIME: 0.9076700210571289
> STR_ID: 1yva |STR_LEN: 46 |STR_TIME: 2.4944610595703125
> STR_ID: 1yvb |STR_LEN: 367 |STR_TIME: 0.6610221862792969
> STR_ID: 1yvc |STR_LEN: 70 |STR_TIME: 2.0192668437957764
> STR_ID: 1yvd |STR_LEN: 416 |STR_TIME: 0.42218613624572754
> STR_ID: 1yve |STR_LEN: 3854 |STR_TIME: 3.95232892036438
> STR_ID: 1yvf |STR_LEN: 799 |STR_TIME: 1.0251750946044922
> STR_ID: 1yvg |STR_LEN: 511 |STR_TIME: 0.7568929195404053
> STR_ID: 1yvh |STR_LEN: 502 |STR_TIME: 0.6837987899780273
> STR_ID: 1yvi |STR_LEN: 595 |STR_TIME: 0.5698628425598145
> STR_ID: 1yvj |STR_LEN: 458 |STR_TIME: 0.6181259155273438
> STR_ID: 1yvk |STR_LEN: 612 |STR_TIME: 1.1237361431121826
> STR_ID: 1yvl |STR_LEN: 1317 |STR_TIME: 2.3437440395355225
> STR_ID: 1yvm |STR_LEN: 538 |STR_TIME: 0.6228859424591064
> STR_ID: 1yvn |STR_LEN: 784 |STR_TIME: 0.9813859462738037
> STR_ID: 1yvo |STR_LEN: 606 |STR_TIME: 0.6519241333007812
> STR_ID: 1yvp |STR_LEN: 1525 |STR_TIME: 2.185215950012207
> STR_ID: 1yvq |STR_LEN: 1174 |STR_TIME: 1.1918787956237793
> STR_ID: 1yvr |STR_LEN: 1009 |STR_TIME: 1.0029091835021973
> STR_ID: 1yvs |STR_LEN: 212 |STR_TIME: 0.25202393531799316
