>> START_DIR: ./data/p/p0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1p00 |STR_LEN: 44 |STR_TIME: 1.348179817199707
> STR_ID: 3pun |STR_LEN: 945 |STR_TIME: 1.1442089080810547
> STR_ID: 3puo |STR_LEN: 914 |STR_TIME: 1.1213669776916504
> STR_ID: 3pup |STR_LEN: 695 |STR_TIME: 2.171518087387085
> STR_ID: 3puq |STR_LEN: 1776 |STR_TIME: 1.9483630657196045
> STR_ID: 3pur |STR_LEN: 1284 |STR_TIME: 1.8553168773651123
> STR_ID: 3pus |STR_LEN: 1016 |STR_TIME: 2.4299259185791016
> STR_ID: 3put |STR_LEN: 500 |STR_TIME: 1.0871760845184326
> STR_ID: 3puu |STR_LEN: 1631 |STR_TIME: 1.7496168613433838
> STR_ID: 3puv |STR_LEN: 2079 |STR_TIME: 6.197021722793579
> STR_ID: 3puw |STR_LEN: 2172 |STR_TIME: 6.2822229862213135
> STR_ID: 3pux |STR_LEN: 2156 |STR_TIME: 6.340437889099121
> STR_ID: 3puy |STR_LEN: 1903 |STR_TIME: 6.010792016983032
> STR_ID: 3puz |STR_LEN: 1888 |STR_TIME: 5.898199796676636
> STR_ID: 4pu0 |STR_LEN: 877 |STR_TIME: 2.39310622215271
> STR_ID: 4pu2 |STR_LEN: 1163 |STR_TIME: 4.220649003982544
> STR_ID: 4pu3 |STR_LEN: 1043 |STR_TIME: 3.713819980621338
> STR_ID: 4pu4 |STR_LEN: 1034 |STR_TIME: 3.6825790405273438
> STR_ID: 4pu5 |STR_LEN: 928 |STR_TIME: 2.32431697845459
> STR_ID: 4pu6 |STR_LEN: 695 |STR_TIME: 1.780022144317627
> STR_ID: 4pu7 |STR_LEN: 258 |STR_TIME: 0.6994199752807617
> STR_ID: 4pu8 |STR_LEN: 181 |STR_TIME: 0.688499927520752
> STR_ID: 4pu9 |STR_LEN: 425 |STR_TIME: 0.6916341781616211
> STR_ID: 4pua |STR_LEN: 379 |STR_TIME: 0.5198731422424316
> STR_ID: 4pub |STR_LEN: 904 |STR_TIME: 1.475700855255127
> STR_ID: 4puc |STR_LEN: 1795 |STR_TIME: 3.3946831226348877
> STR_ID: 4pud |STR_LEN: 742 |STR_TIME: 0.8553988933563232
> STR_ID: 4pue |STR_LEN: 632 |STR_TIME: 0.7876930236816406
> STR_ID: 4puf |STR_LEN: 1421 |STR_TIME: 2.4714207649230957
> STR_ID: 4pug |STR_LEN: 384 |STR_TIME: 0.3939988613128662
> STR_ID: 4puh |STR_LEN: 356 |STR_TIME: 0.5957739353179932
> STR_ID: 4pui |STR_LEN: 336 |STR_TIME: 0.6104059219360352
> STR_ID: 4puj |STR_LEN: 762 |STR_TIME: 1.3869109153747559
> STR_ID: 4puk |STR_LEN: 741 |STR_TIME: 1.356590747833252
> STR_ID: 4pul |STR_LEN: 631 |STR_TIME: 1.2491750717163086
> STR_ID: 4pum |STR_LEN: 593 |STR_TIME: 1.2445590496063232
> STR_ID: 4pun |STR_LEN: 747 |STR_TIME: 1.4100289344787598
> STR_ID: 4puo |STR_LEN: 2013 |STR_TIME: 3.8424580097198486
> STR_ID: 4pup |STR_LEN: 396 |STR_TIME: 1.0504190921783447
> STR_ID: 4puq |STR_LEN: 1163 |STR_TIME: 2.3225579261779785
> STR_ID: 4pur |STR_LEN: 444 |STR_TIME: 0.7512099742889404
> STR_ID: 4pus |STR_LEN: 448 |STR_TIME: 0.5637009143829346
> STR_ID: 4put |STR_LEN: 694 |STR_TIME: 2.3353958129882812
> STR_ID: 4puu |STR_LEN: 698 |STR_TIME: 1.2313997745513916
> STR_ID: 4puv |STR_LEN: 539 |STR_TIME: 1.1483099460601807
> STR_ID: 4puw |STR_LEN: 721 |STR_TIME: 1.2735929489135742
> STR_ID: 4pux |STR_LEN: 379 |STR_TIME: 0.6668541431427002
> STR_ID: 4puz |STR_LEN: 642 |STR_TIME: 1.0188558101654053
> STR_ID: 5pu0 |STR_LEN: 508 |STR_TIME: 0.5840542316436768
> STR_ID: 5pu1 |STR_LEN: 508 |STR_TIME: 0.5847029685974121
> STR_ID: 5pu2 |STR_LEN: 508 |STR_TIME: 0.5788359642028809
> STR_ID: 5pu3 |STR_LEN: 508 |STR_TIME: 0.5813751220703125
> STR_ID: 5pu4 |STR_LEN: 508 |STR_TIME: 0.6241199970245361
> STR_ID: 5pu5 |STR_LEN: 508 |STR_TIME: 0.5726168155670166
> STR_ID: 5pu6 |STR_LEN: 508 |STR_TIME: 0.5707979202270508
> STR_ID: 5pu7 |STR_LEN: 508 |STR_TIME: 0.5815811157226562
> STR_ID: 5pu8 |STR_LEN: 508 |STR_TIME: 0.5865709781646729
> STR_ID: 5pu9 |STR_LEN: 508 |STR_TIME: 0.5709869861602783
> STR_ID: 5pua |STR_LEN: 508 |STR_TIME: 0.5718669891357422
> STR_ID: 5pub |STR_LEN: 508 |STR_TIME: 0.5747089385986328
> STR_ID: 5puc |STR_LEN: 508 |STR_TIME: 0.5933670997619629
> STR_ID: 5pud |STR_LEN: 508 |STR_TIME: 0.6179687976837158
> STR_ID: 5pue |STR_LEN: 508 |STR_TIME: 0.5907938480377197
> STR_ID: 5puf |STR_LEN: 508 |STR_TIME: 0.5832648277282715
> STR_ID: 5pug |STR_LEN: 508 |STR_TIME: 0.5728411674499512
> STR_ID: 5puh |STR_LEN: 508 |STR_TIME: 0.5694739818572998
> STR_ID: 5pui |STR_LEN: 508 |STR_TIME: 0.576524019241333
> STR_ID: 5puj |STR_LEN: 508 |STR_TIME: 0.5817899703979492
> STR_ID: 5puk |STR_LEN: 508 |STR_TIME: 0.5823428630828857
> STR_ID: 5pul |STR_LEN: 508 |STR_TIME: 0.6221721172332764
> STR_ID: 5pum |STR_LEN: 508 |STR_TIME: 0.5672740936279297
> STR_ID: 5pun |STR_LEN: 508 |STR_TIME: 0.5917510986328125
> STR_ID: 5puo |STR_LEN: 508 |STR_TIME: 0.5897910594940186
> STR_ID: 5pup |STR_LEN: 508 |STR_TIME: 0.56585693359375
> STR_ID: 5puq |STR_LEN: 508 |STR_TIME: 0.5780842304229736
> STR_ID: 5pur |STR_LEN: 508 |STR_TIME: 0.5692532062530518
> STR_ID: 5pus |STR_LEN: 508 |STR_TIME: 0.594120979309082
> STR_ID: 5put |STR_LEN: 508 |STR_TIME: 0.5627009868621826
> STR_ID: 5puu |STR_LEN: 508 |STR_TIME: 0.6175439357757568
> STR_ID: 5puv |STR_LEN: 508 |STR_TIME: 0.5720479488372803
> STR_ID: 5puw |STR_LEN: 508 |STR_TIME: 0.566878080368042
> STR_ID: 5pux |STR_LEN: 508 |STR_TIME: 0.5600528717041016
> STR_ID: 5puy |STR_LEN: 508 |STR_TIME: 0.5775351524353027
> STR_ID: 5puz |STR_LEN: 508 |STR_TIME: 0.5692248344421387
>> FINISH_DIR: ./data/p/pu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 5113 |DIR_TIME: 287.013060092926 

>> START_DIR: ./data/p/pv/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1pv0 |STR_LEN: 46 |STR_TIME: 3.7884979248046875
> STR_ID: 1pv1 |STR_LEN: 1282 |STR_TIME: 1.9945600032806396
> STR_ID: 1pv2 |STR_LEN: 2151 |STR_TIME: 3.5778911113739014
> STR_ID: 1pv3 |STR_LEN: 146 |STR_TIME: 9.022621870040894
> STR_ID: 1pv4 |STR_LEN: 2448 |STR_TIME: 4.2665510177612305
> STR_ID: 1pv5 |STR_LEN: 621 |STR_TIME: 0.6235799789428711
> STR_ID: 1pv6 |STR_LEN: 834 |STR_TIME: 1.5319507122039795
> STR_ID: 1pv7 |STR_LEN: 836 |STR_TIME: 1.472221851348877
> STR_ID: 1pv8 |STR_LEN: 800 |STR_TIME: 1.044438123703003
> STR_ID: 1pv9 |STR_LEN: 835 |STR_TIME: 1.2012581825256348
> STR_ID: 1pva |STR_LEN: 396 |STR_TIME: 0.4629538059234619
> STR_ID: 1pvb |STR_LEN: 183 |STR_TIME: 0.22706890106201172
> STR_ID: 1pvc |STR_LEN: 1271 |STR_TIME: 1.6360690593719482
> STR_ID: 1pvd |STR_LEN: 1517 |STR_TIME: 1.9848730564117432
> STR_ID: 1pve |STR_LEN: 72 |STR_TIME: 4.4019410610198975
> STR_ID: 1pvf |STR_LEN: 562 |STR_TIME: 0.7173418998718262
> STR_ID: 1pvg |STR_LEN: 1505 |STR_TIME: 1.5828430652618408
> STR_ID: 1pvh |STR_LEN: 934 |STR_TIME: 1.3765640258789062
> STR_ID: 1pvi |STR_LEN: 338 |STR_TIME: 0.7363917827606201
> STR_ID: 1pvj |STR_LEN: 1912 |STR_TIME: 2.401771068572998
> STR_ID: 1pvl |STR_LEN: 468 |STR_TIME: 0.6200990676879883
> STR_ID: 1pvm |STR_LEN: 866 |STR_TIME: 0.8645198345184326
> STR_ID: 1pvn |STR_LEN: 2436 |STR_TIME: 2.7094647884368896
> STR_ID: 1pvo |STR_LEN: 2427 |STR_TIME: 4.261019945144653
> STR_ID: 1pvp |STR_LEN: 964 |STR_TIME: 1.5129101276397705
> STR_ID: 1pvq |STR_LEN: 777 |STR_TIME: 1.4890367984771729
> STR_ID: 1pvr |STR_LEN: 814 |STR_TIME: 1.5734431743621826
> STR_ID: 1pvs |STR_LEN: 792 |STR_TIME: 1.0110249519348145
> STR_ID: 1pvt |STR_LEN: 255 |STR_TIME: 0.47356176376342773
> STR_ID: 1pvu |STR_LEN: 387 |STR_TIME: 0.603370189666748
> STR_ID: 1pvv |STR_LEN: 506 |STR_TIME: 0.6156871318817139
> STR_ID: 1pvw |STR_LEN: 667 |STR_TIME: 1.1263890266418457
> STR_ID: 1pvx |STR_LEN: 322 |STR_TIME: 0.43184995651245117
> STR_ID: 1pvy |STR_LEN: 799 |STR_TIME: 0.9038527011871338
> STR_ID: 1pvz |STR_LEN: 31 |STR_TIME: 1.2081458568572998
> STR_ID: 2pv0 |STR_LEN: 1050 |STR_TIME: 1.766240119934082
> STR_ID: 2pv1 |STR_LEN: 242 |STR_TIME: 0.257673978805542
> STR_ID: 2pv2 |STR_LEN: 834 |STR_TIME: 0.8273968696594238
> STR_ID: 2pv3 |STR_LEN: 578 |STR_TIME: 1.01739501953125
> STR_ID: 2pv4 |STR_LEN: 218 |STR_TIME: 0.31908202171325684
> STR_ID: 2pv6 |STR_LEN: 22 |STR_TIME: 1.3914361000061035
> STR_ID: 2pv7 |STR_LEN: 953 |STR_TIME: 1.1451492309570312
> STR_ID: 2pv9 |STR_LEN: 329 |STR_TIME: 0.6243431568145752
> STR_ID: 2pva |STR_LEN: 2137 |STR_TIME: 2.488739013671875
> STR_ID: 2pvb |STR_LEN: 324 |STR_TIME: 0.4765758514404297
> STR_ID: 2pvc |STR_LEN: 1071 |STR_TIME: 1.8888370990753174
> STR_ID: 2pvd |STR_LEN: 259 |STR_TIME: 0.3880620002746582
> STR_ID: 2pve |STR_LEN: 447 |STR_TIME: 0.9579148292541504
> STR_ID: 2pvf |STR_LEN: 414 |STR_TIME: 0.6484909057617188
> STR_ID: 2pvg |STR_LEN: 387 |STR_TIME: 0.5358150005340576
> STR_ID: 2pvh |STR_LEN: 490 |STR_TIME: 0.6936171054840088
> STR_ID: 2pvi |STR_LEN: 504 |STR_TIME: 0.7750930786132812
> STR_ID: 2pvj |STR_LEN: 673 |STR_TIME: 0.7332937717437744
> STR_ID: 2pvk |STR_LEN: 567 |STR_TIME: 0.7060539722442627
> STR_ID: 2pvl |STR_LEN: 492 |STR_TIME: 0.6957998275756836
> STR_ID: 2pvm |STR_LEN: 594 |STR_TIME: 0.716500997543335
> STR_ID: 2pvn |STR_LEN: 441 |STR_TIME: 0.7291338443756104
> STR_ID: 2pvo |STR_LEN: 395 |STR_TIME: 0.7031810283660889
> STR_ID: 2pvp |STR_LEN: 739 |STR_TIME: 1.1713197231292725
> STR_ID: 2pvq |STR_LEN: 419 |STR_TIME: 0.716925859451294
> STR_ID: 2pvr |STR_LEN: 641 |STR_TIME: 0.7667152881622314
> STR_ID: 2pvs |STR_LEN: 957 |STR_TIME: 1.5542762279510498
> STR_ID: 2pvt |STR_LEN: 240 |STR_TIME: 0.2745168209075928
> STR_ID: 2pvu |STR_LEN: 393 |STR_TIME: 0.5357539653778076
> STR_ID: 2pvv |STR_LEN: 1222 |STR_TIME: 1.4176249504089355
> STR_ID: 2pvw |STR_LEN: 1129 |STR_TIME: 1.4272429943084717
> STR_ID: 2pvx |STR_LEN: 1102 |STR_TIME: 2.298980951309204
> STR_ID: 2pvy |STR_LEN: 1403 |STR_TIME: 2.1398069858551025
> STR_ID: 2pvz |STR_LEN: 1631 |STR_TIME: 1.5072658061981201
> STR_ID: 3pv0 |STR_LEN: 1878 |STR_TIME: 5.913747072219849
> STR_ID: 3pv1 |STR_LEN: 522 |STR_TIME: 1.4656047821044922
> STR_ID: 3pv2 |STR_LEN: 2011 |STR_TIME: 4.750125169754028
> STR_ID: 3pv3 |STR_LEN: 1585 |STR_TIME: 2.6076767444610596
> STR_ID: 3pv4 |STR_LEN: 282 |STR_TIME: 0.5151748657226562
> STR_ID: 3pv5 |STR_LEN: 1701 |STR_TIME: 2.5519981384277344
> STR_ID: 3pv6 |STR_LEN: 345 |STR_TIME: 0.6710600852966309
> STR_ID: 3pv7 |STR_LEN: 250 |STR_TIME: 0.43018221855163574
> STR_ID: 3pv8 |STR_LEN: 3030 |STR_TIME: 4.9384520053863525
> STR_ID: 3pva |STR_LEN: 5472 |STR_TIME: 5.222315073013306
> STR_ID: 3pvb |STR_LEN: 524 |STR_TIME: 0.9153480529785156
> STR_ID: 3pvc |STR_LEN: 808 |STR_TIME: 1.1796789169311523
> STR_ID: 3pvd |STR_LEN: 956 |STR_TIME: 1.1658532619476318
> STR_ID: 3pve |STR_LEN: 617 |STR_TIME: 0.6833128929138184
> STR_ID: 3pvf |STR_LEN: 590 |STR_TIME: 0.6723871231079102
> STR_ID: 3pvg |STR_LEN: 607 |STR_TIME: 1.2611701488494873
> STR_ID: 3pvh |STR_LEN: 342 |STR_TIME: 0.3691549301147461
> STR_ID: 3pvi |STR_LEN: 607 |STR_TIME: 0.7866811752319336
> STR_ID: 3pvj |STR_LEN: 2394 |STR_TIME: 5.618757963180542
> STR_ID: 3pvk |STR_LEN: 668 |STR_TIME: 0.7108898162841797
> STR_ID: 3pvl |STR_LEN: 662 |STR_TIME: 1.138390064239502
> STR_ID: 3pvm |STR_LEN: 5710 |STR_TIME: 18.45534896850586
> STR_ID: 3pvn |STR_LEN: 7176 |STR_TIME: 7.997253179550171
> STR_ID: 3pvo |STR_LEN: 4557 |STR_TIME: 7.316262245178223
> STR_ID: 3pvp |STR_LEN: 327 |STR_TIME: 1.144124984741211
> STR_ID: 3pvq |STR_LEN: 1049 |STR_TIME: 2.0623939037323
> STR_ID: 3pvr |STR_LEN: 1211 |STR_TIME: 2.7224159240722656
> STR_ID: 3pvs |STR_LEN: 2135 |STR_TIME: 5.538930892944336
> STR_ID: 3pvt |STR_LEN: 1143 |STR_TIME: 2.6409311294555664
> STR_ID: 3pvu |STR_LEN: 1022 |STR_TIME: 3.252908229827881
> STR_ID: 3pvv |STR_LEN: 422 |STR_TIME: 1.1751458644866943
> STR_ID: 3pvw |STR_LEN: 1036 |STR_TIME: 3.1791038513183594
> STR_ID: 3pvx |STR_LEN: 454 |STR_TIME: 0.8197190761566162
> STR_ID: 3pvy |STR_LEN: 1089 |STR_TIME: 2.6291840076446533
> STR_ID: 3pvz |STR_LEN: 1783 |STR_TIME: 4.760359287261963
> STR_ID: 4pv0 |STR_LEN: 345 |STR_TIME: 0.5454342365264893
> STR_ID: 4pv1 |STR_LEN: 978 |STR_TIME: 3.123481035232544
> STR_ID: 4pv2 |STR_LEN: 1025 |STR_TIME: 1.944375991821289
> STR_ID: 4pv3 |STR_LEN: 864 |STR_TIME: 1.7688970565795898
> STR_ID: 4pv4 |STR_LEN: 2054 |STR_TIME: 3.2627511024475098
> STR_ID: 4pv5 |STR_LEN: 464 |STR_TIME: 0.7036550045013428
> STR_ID: 4pv6 |STR_LEN: 2461 |STR_TIME: 4.303217172622681
> STR_ID: 4pv7 |STR_LEN: 1456 |STR_TIME: 4.781239748001099
> STR_ID: 4pv8 |STR_LEN: 1174 |STR_TIME: 2.6044740676879883
> STR_ID: 4pv9 |STR_LEN: 1560 |STR_TIME: 2.7271339893341064
> STR_ID: 4pva |STR_LEN: 848 |STR_TIME: 1.269690752029419
> STR_ID: 4pvb |STR_LEN: 1223 |STR_TIME: 2.9433560371398926
> STR_ID: 4pvc |STR_LEN: 1030 |STR_TIME: 2.2594921588897705
> STR_ID: 4pvd |STR_LEN: 1426 |STR_TIME: 4.1100499629974365
> STR_ID: 4pve |STR_LEN: 1116 |STR_TIME: 2.629650115966797
> STR_ID: 4pvf |STR_LEN: 1030 |STR_TIME: 1.6255888938903809
> STR_ID: 4pvg |STR_LEN: 283 |STR_TIME: 0.4997551441192627
> STR_ID: 4pvh |STR_LEN: 1195 |STR_TIME: 2.6971888542175293
> STR_ID: 4pvi |STR_LEN: 846 |STR_TIME: 1.2616839408874512
> STR_ID: 4pvj |STR_LEN: 1003 |STR_TIME: 1.8608911037445068
> STR_ID: 4pvk |STR_LEN: 1097 |STR_TIME: 2.596057176589966
> STR_ID: 4pvl |STR_LEN: 380 |STR_TIME: 0.5251221656799316
> STR_ID: 4pvm |STR_LEN: 322 |STR_TIME: 0.8547370433807373
> STR_ID: 4pvn |STR_LEN: 317 |STR_TIME: 0.8364198207855225
> STR_ID: 4pvo |STR_LEN: 1014 |STR_TIME: 1.5597572326660156
> STR_ID: 4pvp |STR_LEN: 847 |STR_TIME: 1.0660758018493652
> STR_ID: 4pvq |STR_LEN: 821 |STR_TIME: 1.032451868057251
> STR_ID: 4pvr |STR_LEN: 860 |STR_TIME: 1.1099801063537598
> STR_ID: 4pvs |STR_LEN: 853 |STR_TIME: 1.0160980224609375
> STR_ID: 4pvt |STR_LEN: 821 |STR_TIME: 1.5390331745147705
> STR_ID: 4pvu |STR_LEN: 556 |STR_TIME: 1.6708080768585205
> STR_ID: 4pvv |STR_LEN: 330 |STR_TIME: 0.5649847984313965
> STR_ID: 4pvx |STR_LEN: 496 |STR_TIME: 1.1800470352172852
> STR_ID: 4pvy |STR_LEN: 592 |STR_TIME: 1.3009111881256104
> STR_ID: 4pvz |STR_LEN: 1175 |STR_TIME: 2.7906410694122314
> STR_ID: 5pv0 |STR_LEN: 508 |STR_TIME: 0.574887752532959
> STR_ID: 5pv1 |STR_LEN: 508 |STR_TIME: 0.5845458507537842
> STR_ID: 5pv2 |STR_LEN: 508 |STR_TIME: 0.5750508308410645
> STR_ID: 5pv3 |STR_LEN: 508 |STR_TIME: 0.5752661228179932
> STR_ID: 5pv4 |STR_LEN: 508 |STR_TIME: 0.5778000354766846
> STR_ID: 5pv5 |STR_LEN: 508 |STR_TIME: 0.6267681121826172
> STR_ID: 5pv6 |STR_LEN: 508 |STR_TIME: 0.5825870037078857
> STR_ID: 5pv7 |STR_LEN: 508 |STR_TIME: 0.566964864730835
> STR_ID: 5pv8 |STR_LEN: 508 |STR_TIME: 0.5824980735778809
> STR_ID: 5pv9 |STR_LEN: 508 |STR_TIME: 0.566856861114502
> STR_ID: 5pva |STR_LEN: 508 |STR_TIME: 0.5662860870361328
> STR_ID: 5pvb |STR_LEN: 508 |STR_TIME: 0.5804331302642822
> STR_ID: 5pvc |STR_LEN: 508 |STR_TIME: 0.5754039287567139
> STR_ID: 5pvd |STR_LEN: 508 |STR_TIME: 0.5648348331451416
> STR_ID: 5pve |STR_LEN: 508 |STR_TIME: 0.610598087310791
> STR_ID: 5pvf |STR_LEN: 508 |STR_TIME: 0.5918920040130615
> STR_ID: 5pvg |STR_LEN: 508 |STR_TIME: 0.5744731426239014
> STR_ID: 5pvh |STR_LEN: 508 |STR_TIME: 0.572131872177124
> STR_ID: 5pvi |STR_LEN: 508 |STR_TIME: 0.5604662895202637
> STR_ID: 5pvj |STR_LEN: 508 |STR_TIME: 0.5780596733093262
> STR_ID: 5pvk |STR_LEN: 508 |STR_TIME: 0.5808172225952148
> STR_ID: 5pvl |STR_LEN: 508 |STR_TIME: 0.5777721405029297
> STR_ID: 5pvm |STR_LEN: 508 |STR_TIME: 0.5848751068115234
> STR_ID: 5pvn |STR_LEN: 508 |STR_TIME: 0.6151490211486816
> STR_ID: 5pvo |STR_LEN: 508 |STR_TIME: 0.5964639186859131
> STR_ID: 5pvp |STR_LEN: 508 |STR_TIME: 0.5862510204315186
> STR_ID: 5pvq |STR_LEN: 508 |STR_TIME: 0.5722589492797852
> STR_ID: 5pvr |STR_LEN: 508 |STR_TIME: 0.5793137550354004
> STR_ID: 5pvs |STR_LEN: 508 |STR_TIME: 0.5763599872589111
> STR_ID: 5pvt |STR_LEN: 508 |STR_TIME: 0.5762767791748047
> STR_ID: 5pvu |STR_LEN: 508 |STR_TIME: 0.5584073066711426
> STR_ID: 5pvv |STR_LEN: 508 |STR_TIME: 0.5922989845275879
> STR_ID: 5pvw |STR_LEN: 508 |STR_TIME: 0.6186201572418213
> STR_ID: 5pvx |STR_LEN: 508 |STR_TIME: 0.5799469947814941
> STR_ID: 5pvy |STR_LEN: 508 |STR_TIME: 0.5980160236358643
> STR_ID: 5pvz |STR_LEN: 508 |STR_TIME: 0.568256139755249
>> FINISH_DIR: ./data/p/pv/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 5288 |DIR_TIME: 293.89908814430237 

>> START_DIR: ./data/p/pw/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1pw1 |STR_LEN: 824 |STR_TIME: 1.3406169414520264
> STR_ID: 1pw2 |STR_LEN: 528 |STR_TIME: 0.6467111110687256
> STR_ID: 1pw3 |STR_LEN: 341 |STR_TIME: 0.4575507640838623
> STR_ID: 1pw4 |STR_LEN: 434 |STR_TIME: 0.7689762115478516
> STR_ID: 1pw5 |STR_LEN: 344 |STR_TIME: 0.5357620716094971
> STR_ID: 1pw6 |STR_LEN: 253 |STR_TIME: 0.8760361671447754
> STR_ID: 1pw7 |STR_LEN: 1160 |STR_TIME: 1.3008108139038086
> STR_ID: 1pw8 |STR_LEN: 835 |STR_TIME: 1.3248481750488281
> STR_ID: 1pw9 |STR_LEN: 881 |STR_TIME: 0.9193670749664307
> STR_ID: 1pwa |STR_LEN: 393 |STR_TIME: 0.5741438865661621
> STR_ID: 1pwb |STR_LEN: 971 |STR_TIME: 0.9579341411590576
> STR_ID: 1pwc |STR_LEN: 853 |STR_TIME: 1.3736939430236816
> STR_ID: 1pwd |STR_LEN: 802 |STR_TIME: 1.32395601272583
> STR_ID: 1pwe |STR_LEN: 1999 |STR_TIME: 2.954333782196045
> STR_ID: 1pwf |STR_LEN: 130 |STR_TIME: 0.3091881275177002
> STR_ID: 1pwg |STR_LEN: 896 |STR_TIME: 1.3936996459960938
> STR_ID: 1pwh |STR_LEN: 1435 |STR_TIME: 2.1221988201141357
> STR_ID: 1pwj |STR_LEN: 89 |STR_TIME: 5.654592037200928
> STR_ID: 1pwk |STR_LEN: 91 |STR_TIME: 5.777856111526489
> STR_ID: 1pwl |STR_LEN: 747 |STR_TIME: 1.3348588943481445
> STR_ID: 1pwm |STR_LEN: 912 |STR_TIME: 1.6027400493621826
> STR_ID: 1pwo |STR_LEN: 817 |STR_TIME: 1.0531578063964844
> STR_ID: 1pwp |STR_LEN: 1479 |STR_TIME: 2.6282169818878174
> STR_ID: 1pwq |STR_LEN: 1470 |STR_TIME: 2.668705701828003
> STR_ID: 1pwt |STR_LEN: 149 |STR_TIME: 0.1736459732055664
> STR_ID: 1pwu |STR_LEN: 1487 |STR_TIME: 2.646949052810669
> STR_ID: 1pwv |STR_LEN: 1487 |STR_TIME: 2.6953608989715576
> STR_ID: 1pww |STR_LEN: 1484 |STR_TIME: 2.7124037742614746
> STR_ID: 1pwx |STR_LEN: 1541 |STR_TIME: 1.9008638858795166
> STR_ID: 1pwy |STR_LEN: 335 |STR_TIME: 0.5954368114471436
> STR_ID: 1pwz |STR_LEN: 572 |STR_TIME: 0.909386157989502
> STR_ID: 2pw0 |STR_LEN: 1616 |STR_TIME: 1.4741811752319336
> STR_ID: 2pw1 |STR_LEN: 617 |STR_TIME: 0.812870979309082
> STR_ID: 2pw2 |STR_LEN: 615 |STR_TIME: 0.8237450122833252
> STR_ID: 2pw3 |STR_LEN: 1184 |STR_TIME: 1.3901207447052002
> STR_ID: 2pw5 |STR_LEN: 167 |STR_TIME: 0.2874717712402344
> STR_ID: 2pw6 |STR_LEN: 298 |STR_TIME: 0.4835677146911621
> STR_ID: 2pw7 |STR_LEN: 187 |STR_TIME: 0.31041884422302246
> STR_ID: 2pw8 |STR_LEN: 563 |STR_TIME: 0.7145578861236572
> STR_ID: 2pw9 |STR_LEN: 1225 |STR_TIME: 1.617539882659912
> STR_ID: 2pwa |STR_LEN: 827 |STR_TIME: 1.1833720207214355
> STR_ID: 2pwb |STR_LEN: 579 |STR_TIME: 0.634566068649292
> STR_ID: 2pwc |STR_LEN: 348 |STR_TIME: 0.42446374893188477
> STR_ID: 2pwd |STR_LEN: 2633 |STR_TIME: 2.3726158142089844
> STR_ID: 2pwe |STR_LEN: 2617 |STR_TIME: 2.4364140033721924
> STR_ID: 2pwf |STR_LEN: 5420 |STR_TIME: 4.735142946243286
> STR_ID: 2pwg |STR_LEN: 2483 |STR_TIME: 2.3485918045043945
> STR_ID: 2pwh |STR_LEN: 2632 |STR_TIME: 2.43546199798584
> STR_ID: 2pwj |STR_LEN: 975 |STR_TIME: 1.6123859882354736
> STR_ID: 2pwl |STR_LEN: 709 |STR_TIME: 1.0654220581054688
> STR_ID: 2pwm |STR_LEN: 1949 |STR_TIME: 3.992893934249878
> STR_ID: 2pwn |STR_LEN: 232 |STR_TIME: 0.3584880828857422
> STR_ID: 2pwo |STR_LEN: 1114 |STR_TIME: 2.133012056350708
> STR_ID: 2pwp |STR_LEN: 1146 |STR_TIME: 1.548887014389038
> STR_ID: 2pwq |STR_LEN: 218 |STR_TIME: 0.591500997543335
> STR_ID: 2pwr |STR_LEN: 385 |STR_TIME: 0.43123507499694824
> STR_ID: 2pws |STR_LEN: 217 |STR_TIME: 0.2695281505584717
> STR_ID: 2pwt |STR_LEN: 251 |STR_TIME: 0.3991739749908447
> STR_ID: 2pwu |STR_LEN: 467 |STR_TIME: 0.662790060043335
> STR_ID: 2pwv |STR_LEN: 597 |STR_TIME: 0.7260277271270752
> STR_ID: 2pww |STR_LEN: 216 |STR_TIME: 0.2741971015930176
> STR_ID: 2pwx |STR_LEN: 372 |STR_TIME: 0.5236778259277344
> STR_ID: 2pwy |STR_LEN: 927 |STR_TIME: 1.0248582363128662
> STR_ID: 2pwz |STR_LEN: 1642 |STR_TIME: 2.0782370567321777
> STR_ID: 3pw0 |STR_LEN: 450 |STR_TIME: 0.8228061199188232
> STR_ID: 3pw1 |STR_LEN: 1108 |STR_TIME: 2.7209482192993164
> STR_ID: 3pw2 |STR_LEN: 482 |STR_TIME: 0.862595796585083
> STR_ID: 3pw3 |STR_LEN: 4207 |STR_TIME: 7.6088080406188965
> STR_ID: 3pw4 |STR_LEN: 445 |STR_TIME: 0.8515398502349854
> STR_ID: 3pw5 |STR_LEN: 431 |STR_TIME: 0.8125760555267334
> STR_ID: 3pw7 |STR_LEN: 831 |STR_TIME: 1.6518421173095703
> STR_ID: 3pw8 |STR_LEN: 1098 |STR_TIME: 1.9240550994873047
> STR_ID: 3pw9 |STR_LEN: 307 |STR_TIME: 0.35488104820251465
