>> START_DIR: ./data/i/i0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1i00 |STR_LEN: 670 |STR_TIME: 1.1269898414611816
> STR_ID: 3ipj |STR_LEN: 449 |STR_TIME: 0.7393689155578613
> STR_ID: 3ipk |STR_LEN: 1994 |STR_TIME: 1.9149320125579834
> STR_ID: 3ipl |STR_LEN: 1664 |STR_TIME: 2.359778881072998
> STR_ID: 3ipm |STR_LEN: 4543 |STR_TIME: 7.6142401695251465
> STR_ID: 3ipn |STR_LEN: 300 |STR_TIME: 0.46601009368896484
> STR_ID: 3ipo |STR_LEN: 1396 |STR_TIME: 1.6611440181732178
> STR_ID: 3ipp |STR_LEN: 1269 |STR_TIME: 1.6580839157104492
> STR_ID: 3ipq |STR_LEN: 355 |STR_TIME: 0.5068011283874512
> STR_ID: 3ipr |STR_LEN: 963 |STR_TIME: 1.3261640071868896
> STR_ID: 3ips |STR_LEN: 502 |STR_TIME: 0.9182047843933105
> STR_ID: 3ipt |STR_LEN: 718 |STR_TIME: 1.7809581756591797
> STR_ID: 3ipu |STR_LEN: 592 |STR_TIME: 0.9728660583496094
> STR_ID: 3ipv |STR_LEN: 1677 |STR_TIME: 1.8556079864501953
> STR_ID: 3ipw |STR_LEN: 459 |STR_TIME: 0.6212489604949951
> STR_ID: 3ipx |STR_LEN: 404 |STR_TIME: 0.5254981517791748
> STR_ID: 3ipy |STR_LEN: 566 |STR_TIME: 0.9171416759490967
> STR_ID: 3ipz |STR_LEN: 193 |STR_TIME: 0.24756312370300293
> STR_ID: 4ip0 |STR_LEN: 3526 |STR_TIME: 5.534282207489014
> STR_ID: 4ip1 |STR_LEN: 239 |STR_TIME: 0.299022912979126
> STR_ID: 4ip2 |STR_LEN: 2292 |STR_TIME: 2.844449043273926
> STR_ID: 4ip3 |STR_LEN: 491 |STR_TIME: 0.6825940608978271
> STR_ID: 4ip4 |STR_LEN: 1384 |STR_TIME: 2.760530948638916
> STR_ID: 4ip5 |STR_LEN: 1444 |STR_TIME: 2.8572068214416504
> STR_ID: 4ip6 |STR_LEN: 257 |STR_TIME: 0.2918550968170166
> STR_ID: 4ip7 |STR_LEN: 3372 |STR_TIME: 6.810672283172607
> STR_ID: 4ip8 |STR_LEN: 536 |STR_TIME: 0.878917932510376
> STR_ID: 4ip9 |STR_LEN: 220 |STR_TIME: 0.7306370735168457
> STR_ID: 4ipa |STR_LEN: 2401 |STR_TIME: 2.7771687507629395
> STR_ID: 4ipb |STR_LEN: 629 |STR_TIME: 1.0294032096862793
> STR_ID: 4ipc |STR_LEN: 246 |STR_TIME: 0.7151758670806885
> STR_ID: 4ipd |STR_LEN: 279 |STR_TIME: 0.7164690494537354
> STR_ID: 4ipe |STR_LEN: 1477 |STR_TIME: 4.037516117095947
> STR_ID: 4ipf |STR_LEN: 225 |STR_TIME: 0.2660191059112549
> STR_ID: 4ipg |STR_LEN: 269 |STR_TIME: 0.5086178779602051
> STR_ID: 4iph |STR_LEN: 233 |STR_TIME: 0.4815101623535156
> STR_ID: 4ipi |STR_LEN: 709 |STR_TIME: 1.2999258041381836
> STR_ID: 4ipj |STR_LEN: 542 |STR_TIME: 1.2367980480194092
> STR_ID: 4ipl |STR_LEN: 1497 |STR_TIME: 1.8651669025421143
> STR_ID: 4ipm |STR_LEN: 1121 |STR_TIME: 2.917462110519409
> STR_ID: 4ipn |STR_LEN: 1124 |STR_TIME: 1.685713768005371
> STR_ID: 4ipp |STR_LEN: 788 |STR_TIME: 1.379296064376831
> STR_ID: 4ips |STR_LEN: 999 |STR_TIME: 1.515678882598877
> STR_ID: 4ipt |STR_LEN: 355 |STR_TIME: 0.7788710594177246
> STR_ID: 4ipu |STR_LEN: 1357 |STR_TIME: 1.7527050971984863
> STR_ID: 4ipv |STR_LEN: 781 |STR_TIME: 0.897550106048584
> STR_ID: 4ipw |STR_LEN: 1061 |STR_TIME: 1.4632110595703125
> STR_ID: 4ipx |STR_LEN: 236 |STR_TIME: 0.25721001625061035
> STR_ID: 4ipy |STR_LEN: 677 |STR_TIME: 1.2066528797149658
> STR_ID: 4ipz |STR_LEN: 360 |STR_TIME: 0.6233787536621094
> STR_ID: 5ip0 |STR_LEN: 1601 |STR_TIME: 4.869819164276123
> STR_ID: 5ip1 |STR_LEN: 760 |STR_TIME: 2.4226107597351074
> STR_ID: 5ip2 |STR_LEN: 702 |STR_TIME: 2.4305310249328613
> STR_ID: 5ip3 |STR_LEN: 751 |STR_TIME: 2.467989921569824
> STR_ID: 5ip4 |STR_LEN: 770 |STR_TIME: 0.8441479206085205
> STR_ID: 5ip5 |STR_LEN: 378 |STR_TIME: 0.44060587882995605
> STR_ID: 5ip6 |STR_LEN: 226 |STR_TIME: 0.37000226974487305
> STR_ID: 5ip7 |STR_LEN: 3959 |STR_TIME: 12.886093854904175
> STR_ID: 5ip8 |STR_LEN: 93 |STR_TIME: 0.2518000602722168
> STR_ID: 5ip9 |STR_LEN: 3959 |STR_TIME: 12.956711292266846
> STR_ID: 5ipa |STR_LEN: 249 |STR_TIME: 0.41265201568603516
> STR_ID: 5ipb |STR_LEN: 473 |STR_TIME: 0.5103449821472168
> STR_ID: 5ipc |STR_LEN: 460 |STR_TIME: 0.5522561073303223
> STR_ID: 5ipd |STR_LEN: 392 |STR_TIME: 0.49686598777770996
> STR_ID: 5ipe |STR_LEN: 480 |STR_TIME: 0.5558369159698486
> STR_ID: 5ipf |STR_LEN: 895 |STR_TIME: 2.5026299953460693
> STR_ID: 5ipg |STR_LEN: 336 |STR_TIME: 1.0842361450195312
> STR_ID: 5iph |STR_LEN: 396 |STR_TIME: 0.7035698890686035
> STR_ID: 5ipi |STR_LEN: 30660 |STR_TIME: 56.055858850479126
> STR_ID: 5ipj |STR_LEN: 441 |STR_TIME: 0.7494168281555176
> STR_ID: 5ipk |STR_LEN: 30000 |STR_TIME: 55.596723318099976
> STR_ID: 5ipl |STR_LEN: 3402 |STR_TIME: 11.844414949417114
> STR_ID: 5ipm |STR_LEN: 3589 |STR_TIME: 12.03611707687378
> STR_ID: 5ipn |STR_LEN: 3589 |STR_TIME: 12.645034074783325
> STR_ID: 5ipo |STR_LEN: 48 |STR_TIME: 2.9170010089874268
> STR_ID: 5ipq |STR_LEN: 2545 |STR_TIME: 3.3520588874816895
> STR_ID: 5ipr |STR_LEN: 2545 |STR_TIME: 3.4526336193084717
> STR_ID: 5ips |STR_LEN: 2545 |STR_TIME: 3.349864959716797
> STR_ID: 5ipt |STR_LEN: 2525 |STR_TIME: 3.4804811477661133
> STR_ID: 5ipu |STR_LEN: 2539 |STR_TIME: 3.359628915786743
> STR_ID: 5ipv |STR_LEN: 2551 |STR_TIME: 3.4178080558776855
> STR_ID: 5ipw |STR_LEN: 788 |STR_TIME: 1.2010927200317383
> STR_ID: 5ipx |STR_LEN: 312 |STR_TIME: 0.5594260692596436
> STR_ID: 5ipy |STR_LEN: 2388 |STR_TIME: 2.020787000656128
> STR_ID: 5ipz |STR_LEN: 1152 |STR_TIME: 1.9514660835266113
>> FINISH_DIR: ./data/i/ip/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4278 |DIR_TIME: 401.2532248497009 

>> START_DIR: ./data/i/iq/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1iq0 |STR_LEN: 784 |STR_TIME: 1.0843279361724854
> STR_ID: 1iq1 |STR_LEN: 537 |STR_TIME: 0.7886321544647217
> STR_ID: 1iq3 |STR_LEN: 111 |STR_TIME: 6.219753980636597
> STR_ID: 1iq4 |STR_LEN: 734 |STR_TIME: 0.7724089622497559
> STR_ID: 1iq5 |STR_LEN: 239 |STR_TIME: 0.36165928840637207
> STR_ID: 1iq6 |STR_LEN: 613 |STR_TIME: 0.6307110786437988
> STR_ID: 1iq7 |STR_LEN: 389 |STR_TIME: 0.6503438949584961
> STR_ID: 1iq8 |STR_LEN: 1449 |STR_TIME: 2.0643651485443115
> STR_ID: 1iq9 |STR_LEN: 123 |STR_TIME: 0.1574079990386963
> STR_ID: 1iqa |STR_LEN: 537 |STR_TIME: 0.8678269386291504
> STR_ID: 1iqb |STR_LEN: 267 |STR_TIME: 0.3603799343109131
> STR_ID: 1iqc |STR_LEN: 2106 |STR_TIME: 2.4293198585510254
> STR_ID: 1iqd |STR_LEN: 1041 |STR_TIME: 1.1231281757354736
> STR_ID: 1iqe |STR_LEN: 288 |STR_TIME: 0.5519289970397949
> STR_ID: 1iqf |STR_LEN: 288 |STR_TIME: 0.5760009288787842
> STR_ID: 1iqg |STR_LEN: 382 |STR_TIME: 0.5702559947967529
> STR_ID: 1iqh |STR_LEN: 288 |STR_TIME: 0.535999059677124
> STR_ID: 1iqi |STR_LEN: 288 |STR_TIME: 0.5332639217376709
> STR_ID: 1iqj |STR_LEN: 288 |STR_TIME: 0.5974349975585938
> STR_ID: 1iqk |STR_LEN: 288 |STR_TIME: 0.54874587059021
> STR_ID: 1iql |STR_LEN: 288 |STR_TIME: 0.5510261058807373
> STR_ID: 1iqm |STR_LEN: 328 |STR_TIME: 0.55861496925354
> STR_ID: 1iqn |STR_LEN: 357 |STR_TIME: 0.5744738578796387
> STR_ID: 1iqo |STR_LEN: 88 |STR_TIME: 5.71517276763916
> STR_ID: 1iqp |STR_LEN: 2197 |STR_TIME: 3.54901123046875
> STR_ID: 1iqq |STR_LEN: 471 |STR_TIME: 0.5010690689086914
> STR_ID: 1iqr |STR_LEN: 490 |STR_TIME: 0.7922451496124268
> STR_ID: 1iqs |STR_LEN: 88 |STR_TIME: 0.33488893508911133
> STR_ID: 1iqt |STR_LEN: 75 |STR_TIME: 4.904553174972534
> STR_ID: 1iqu |STR_LEN: 486 |STR_TIME: 0.8056910037994385
> STR_ID: 1iqv |STR_LEN: 297 |STR_TIME: 0.35520172119140625
> STR_ID: 1iqw |STR_LEN: 493 |STR_TIME: 0.7694728374481201
> STR_ID: 1iqx |STR_LEN: 2197 |STR_TIME: 2.4787449836730957
> STR_ID: 1iqy |STR_LEN: 2150 |STR_TIME: 2.4036190509796143
> STR_ID: 1iqz |STR_LEN: 249 |STR_TIME: 0.3780820369720459
> STR_ID: 2iq0 |STR_LEN: 481 |STR_TIME: 0.609464168548584
> STR_ID: 2iq1 |STR_LEN: 384 |STR_TIME: 0.5233891010284424
> STR_ID: 2iq5 |STR_LEN: 650 |STR_TIME: 1.5877950191497803
> STR_ID: 2iq6 |STR_LEN: 555 |STR_TIME: 0.5876431465148926
> STR_ID: 2iq7 |STR_LEN: 4838 |STR_TIME: 4.373971939086914
> STR_ID: 2iq9 |STR_LEN: 607 |STR_TIME: 0.8493082523345947
> STR_ID: 2iqa |STR_LEN: 1162 |STR_TIME: 1.5884881019592285
> STR_ID: 2iqc |STR_LEN: 255 |STR_TIME: 0.3718068599700928
> STR_ID: 2iqd |STR_LEN: 475 |STR_TIME: 0.6248798370361328
> STR_ID: 2iqf |STR_LEN: 1871 |STR_TIME: 2.1442031860351562
> STR_ID: 2iqg |STR_LEN: 746 |STR_TIME: 0.816004753112793
> STR_ID: 2iqh |STR_LEN: 1288 |STR_TIME: 2.231597900390625
> STR_ID: 2iqi |STR_LEN: 1578 |STR_TIME: 2.3393869400024414
> STR_ID: 2iqj |STR_LEN: 313 |STR_TIME: 0.4927682876586914
> STR_ID: 2iqq |STR_LEN: 355 |STR_TIME: 0.5855953693389893
> STR_ID: 2iqt |STR_LEN: 423 |STR_TIME: 0.6087369918823242
> STR_ID: 2iqx |STR_LEN: 1132 |STR_TIME: 1.1326920986175537
> STR_ID: 2iqy |STR_LEN: 594 |STR_TIME: 0.52628493309021
> STR_ID: 3iq0 |STR_LEN: 881 |STR_TIME: 1.1839790344238281
> STR_ID: 3iq1 |STR_LEN: 1412 |STR_TIME: 1.3565020561218262
> STR_ID: 3iq2 |STR_LEN: 654 |STR_TIME: 0.6182329654693604
> STR_ID: 3iq3 |STR_LEN: 488 |STR_TIME: 0.9250891208648682
> STR_ID: 3iq5 |STR_LEN: 664 |STR_TIME: 0.8458290100097656
> STR_ID: 3iq6 |STR_LEN: 1009 |STR_TIME: 1.5874707698822021
> STR_ID: 3iq7 |STR_LEN: 595 |STR_TIME: 0.7253189086914062
> STR_ID: 3iqa |STR_LEN: 486 |STR_TIME: 0.5305030345916748
> STR_ID: 3iqb |STR_LEN: 240 |STR_TIME: 0.41692590713500977
> STR_ID: 3iqc |STR_LEN: 231 |STR_TIME: 0.7646691799163818
> STR_ID: 3iqd |STR_LEN: 405 |STR_TIME: 1.2997639179229736
> STR_ID: 3iqe |STR_LEN: 2345 |STR_TIME: 3.234128952026367
> STR_ID: 3iqf |STR_LEN: 4472 |STR_TIME: 6.12297511100769
> STR_ID: 3iqg |STR_LEN: 544 |STR_TIME: 0.6478133201599121
> STR_ID: 3iqh |STR_LEN: 550 |STR_TIME: 0.624485969543457
> STR_ID: 3iqi |STR_LEN: 545 |STR_TIME: 0.6235640048980713
> STR_ID: 3iqj |STR_LEN: 677 |STR_TIME: 1.0888750553131104
> STR_ID: 3iql |STR_LEN: 327 |STR_TIME: 0.5858707427978516
> STR_ID: 3iqm |STR_LEN: 852 |STR_TIME: 1.5168488025665283
> STR_ID: 3iqn |STR_LEN: 139 |STR_TIME: 0.519312858581543
> STR_ID: 3iqo |STR_LEN: 323 |STR_TIME: 0.4041252136230469
> STR_ID: 3iqp |STR_LEN: 199 |STR_TIME: 0.5227789878845215
> STR_ID: 3iqq |STR_LEN: 134 |STR_TIME: 0.23944091796875
> STR_ID: 3iqr |STR_LEN: 152 |STR_TIME: 0.5151638984680176
> STR_ID: 3iqs |STR_LEN: 213 |STR_TIME: 0.36916017532348633
> STR_ID: 3iqt |STR_LEN: 266 |STR_TIME: 0.5128211975097656
> STR_ID: 3iqu |STR_LEN: 738 |STR_TIME: 1.1126518249511719
> STR_ID: 3iqv |STR_LEN: 684 |STR_TIME: 1.0707929134368896
> STR_ID: 3iqw |STR_LEN: 525 |STR_TIME: 1.7471530437469482
> STR_ID: 3iqx |STR_LEN: 521 |STR_TIME: 1.701251745223999
> STR_ID: 3iqy |STR_LEN: 806 |STR_TIME: 1.4179468154907227
> STR_ID: 3iqz |STR_LEN: 1975 |STR_TIME: 2.992417097091675
> STR_ID: 4iq0 |STR_LEN: 2140 |STR_TIME: 4.293409109115601
> STR_ID: 4iq1 |STR_LEN: 1019 |STR_TIME: 2.262471914291382
> STR_ID: 4iq2 |STR_LEN: 456 |STR_TIME: 0.47218894958496094
> STR_ID: 4iq4 |STR_LEN: 2640 |STR_TIME: 8.082697868347168
> STR_ID: 4iq6 |STR_LEN: 658 |STR_TIME: 1.2358520030975342
> STR_ID: 4iq7 |STR_LEN: 1006 |STR_TIME: 1.4921419620513916
> STR_ID: 4iq8 |STR_LEN: 351 |STR_TIME: 0.6093168258666992
> STR_ID: 4iq9 |STR_LEN: 1106 |STR_TIME: 1.5032930374145508
> STR_ID: 4iqa |STR_LEN: 443 |STR_TIME: 1.386023998260498
> STR_ID: 4iqb |STR_LEN: 1520 |STR_TIME: 2.473071813583374
> STR_ID: 4iqc |STR_LEN: 325 |STR_TIME: 0.4179680347442627
> STR_ID: 4iqd |STR_LEN: 925 |STR_TIME: 1.9819200038909912
> STR_ID: 4iqe |STR_LEN: 724 |STR_TIME: 1.8497319221496582
> STR_ID: 4iqf |STR_LEN: 1771 |STR_TIME: 4.064755916595459
> STR_ID: 4iqg |STR_LEN: 1560 |STR_TIME: 3.131627082824707
> STR_ID: 4iqh |STR_LEN: 993 |STR_TIME: 1.8852870464324951
> STR_ID: 4iqi |STR_LEN: 1072 |STR_TIME: 1.896949052810669
> STR_ID: 4iqj |STR_LEN: 5419 |STR_TIME: 18.63534188270569
> STR_ID: 4iqk |STR_LEN: 408 |STR_TIME: 0.6036930084228516
> STR_ID: 4iql |STR_LEN: 958 |STR_TIME: 1.2316462993621826
> STR_ID: 4iqm |STR_LEN: 462 |STR_TIME: 0.6189250946044922
> STR_ID: 4iqn |STR_LEN: 1209 |STR_TIME: 2.680450677871704
> STR_ID: 4iqp |STR_LEN: 607 |STR_TIME: 0.8627922534942627
> STR_ID: 4iqq |STR_LEN: 1467 |STR_TIME: 2.2075116634368896
> STR_ID: 4iqr |STR_LEN: 1353 |STR_TIME: 2.6796061992645264
> STR_ID: 4iqs |STR_LEN: 48 |STR_TIME: 0.4272031784057617
> STR_ID: 4iqt |STR_LEN: 528 |STR_TIME: 1.2240638732910156
> STR_ID: 4iqu |STR_LEN: 630 |STR_TIME: 1.2887890338897705
> STR_ID: 4iqv |STR_LEN: 548 |STR_TIME: 1.248547077178955
> STR_ID: 4iqw |STR_LEN: 549 |STR_TIME: 1.240921974182129
> STR_ID: 4iqx |STR_LEN: 529 |STR_TIME: 0.9674160480499268
> STR_ID: 4iqy |STR_LEN: 975 |STR_TIME: 1.7394471168518066
> STR_ID: 4iqz |STR_LEN: 1442 |STR_TIME: 2.6395680904388428
> STR_ID: 5iq0 |STR_LEN: 2372 |STR_TIME: 2.582237958908081
> STR_ID: 5iq1 |STR_LEN: 1805 |STR_TIME: 3.4536490440368652
> STR_ID: 5iq2 |STR_LEN: 2694 |STR_TIME: 2.679258108139038
> STR_ID: 5iq3 |STR_LEN: 2627 |STR_TIME: 2.6073460578918457
> STR_ID: 5iq4 |STR_LEN: 1871 |STR_TIME: 3.3097338676452637
> STR_ID: 5iq6 |STR_LEN: 712 |STR_TIME: 1.2105600833892822
> STR_ID: 5iq7 |STR_LEN: 474 |STR_TIME: 2.173625946044922
> STR_ID: 5iq9 |STR_LEN: 1267 |STR_TIME: 2.933328866958618
> STR_ID: 5iqa |STR_LEN: 1930 |STR_TIME: 4.448641061782837
> STR_ID: 5iqb |STR_LEN: 1948 |STR_TIME: 4.379135370254517
> STR_ID: 5iqc |STR_LEN: 1967 |STR_TIME: 4.525346040725708
> STR_ID: 5iqd |STR_LEN: 2301 |STR_TIME: 4.5553460121154785
> STR_ID: 5iqe |STR_LEN: 1742 |STR_TIME: 4.374974966049194
> STR_ID: 5iqf |STR_LEN: 2131 |STR_TIME: 4.435912847518921
> STR_ID: 5iqg |STR_LEN: 1562 |STR_TIME: 4.5273919105529785
> STR_ID: 5iqh |STR_LEN: 2152 |STR_TIME: 4.275739908218384
> STR_ID: 5iqi |STR_LEN: 2518 |STR_TIME: 4.611690044403076
> STR_ID: 5iqj |STR_LEN: 804 |STR_TIME: 1.504187822341919
> STR_ID: 5iqk |STR_LEN: 848 |STR_TIME: 1.028885841369629
> STR_ID: 5iql |STR_LEN: 193 |STR_TIME: 0.5672707557678223
> STR_ID: 5iqm |STR_LEN: 715 |STR_TIME: 1.1019220352172852
> STR_ID: 5iqn |STR_LEN: 773 |STR_TIME: 1.6660051345825195
> STR_ID: 5iqo |STR_LEN: 587 |STR_TIME: 1.5380480289459229
> STR_ID: 5iqp |STR_LEN: 630 |STR_TIME: 1.5748872756958008
> STR_ID: 5iqq |STR_LEN: 659 |STR_TIME: 2.096662998199463
> STR_ID: 5iqr |STR_LEN: 11669 |STR_TIME: 37.12592267990112
> STR_ID: 5iqs |STR_LEN: 1306 |STR_TIME: 3.034097909927368
> STR_ID: 5iqt |STR_LEN: 1063 |STR_TIME: 2.863671064376831
> STR_ID: 5iqu |STR_LEN: 305 |STR_TIME: 0.6030950546264648
> STR_ID: 5iqv |STR_LEN: 998 |STR_TIME: 1.589684009552002
> STR_ID: 5iqw |STR_LEN: 254 |STR_TIME: 0.3874797821044922
> STR_ID: 5iqx |STR_LEN: 418 |STR_TIME: 0.8374388217926025
> STR_ID: 5iqy |STR_LEN: 332 |STR_TIME: 0.7579309940338135
> STR_ID: 5iqz |STR_LEN: 644 |STR_TIME: 1.5059888362884521
>> FINISH_DIR: ./data/i/iq/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4430 |DIR_TIME: 307.4875748157501 

>> START_DIR: ./data/i/ir/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ir0 |STR_LEN: 214 |STR_TIME: 0.35109901428222656
> STR_ID: 1ir1 |STR_LEN: 4628 |STR_TIME: 5.035844802856445
> STR_ID: 1ir2 |STR_LEN: 19775 |STR_TIME: 19.891536712646484
> STR_ID: 1ir3 |STR_LEN: 514 |STR_TIME: 0.690485954284668
> STR_ID: 1ir5 |STR_LEN: 34 |STR_TIME: 4.575333118438721
> STR_ID: 1ir6 |STR_LEN: 386 |STR_TIME: 0.722750186920166
> STR_ID: 1ir7 |STR_LEN: 192 |STR_TIME: 0.26665329933166504
> STR_ID: 1ir8 |STR_LEN: 228 |STR_TIME: 0.27872300148010254
> STR_ID: 1ir9 |STR_LEN: 198 |STR_TIME: 0.2790348529815674
> STR_ID: 1ira |STR_LEN: 546 |STR_TIME: 0.8763678073883057
> STR_ID: 1irb |STR_LEN: 205 |STR_TIME: 0.2719302177429199
> STR_ID: 1irc |STR_LEN: 174 |STR_TIME: 0.30665016174316406
> STR_ID: 1ird |STR_LEN: 616 |STR_TIME: 1.135796070098877
> STR_ID: 1ire |STR_LEN: 756 |STR_TIME: 0.8592231273651123
> STR_ID: 1irf |STR_LEN: 112 |STR_TIME: 0.4048497676849365
> STR_ID: 1irg |STR_LEN: 112 |STR_TIME: 7.528732061386108
> STR_ID: 1irh |STR_LEN: 61 |STR_TIME: 3.728058099746704
> STR_ID: 1iri |STR_LEN: 2664 |STR_TIME: 4.0351481437683105
> STR_ID: 1irj |STR_LEN: 830 |STR_TIME: 1.348550796508789
> STR_ID: 1irk |STR_LEN: 504 |STR_TIME: 0.6039140224456787
> STR_ID: 1irl |STR_LEN: 133 |STR_TIME: 0.48454809188842773
> STR_ID: 1irm |STR_LEN: 667 |STR_TIME: 1.0851209163665771
> STR_ID: 1irn |STR_LEN: 141 |STR_TIME: 0.36390089988708496
> STR_ID: 1iro |STR_LEN: 164 |STR_TIME: 0.3697350025177002
> STR_ID: 1irp |STR_LEN: 153 |STR_TIME: 5.655457019805908
> STR_ID: 1irq |STR_LEN: 222 |STR_TIME: 0.2665989398956299
> STR_ID: 1irr |STR_LEN: 23 |STR_TIME: 1.4330391883850098
> STR_ID: 1irs |STR_LEN: 123 |STR_TIME: 0.44135212898254395
> STR_ID: 1iru |STR_LEN: 6481 |STR_TIME: 10.584797859191895
> STR_ID: 1irv |STR_LEN: 139 |STR_TIME: 0.2742748260498047
> STR_ID: 1irw |STR_LEN: 158 |STR_TIME: 0.24924707412719727
> STR_ID: 1irx |STR_LEN: 1267 |STR_TIME: 1.87727689743042
> STR_ID: 1iry |STR_LEN: 156 |STR_TIME: 15.117500066757202
> STR_ID: 1irz |STR_LEN: 64 |STR_TIME: 3.240121841430664
> STR_ID: 2irf |STR_LEN: 1131 |STR_TIME: 1.8507728576660156
> STR_ID: 2irm |STR_LEN: 339 |STR_TIME: 0.6019191741943359
> STR_ID: 2irn |STR_LEN: 18 |STR_TIME: 1.6838841438293457
> STR_ID: 2iro |STR_LEN: 18 |STR_TIME: 1.6608350276947021
> STR_ID: 2irp |STR_LEN: 755 |STR_TIME: 0.9170348644256592
> STR_ID: 2irt |STR_LEN: 290 |STR_TIME: 0.12548398971557617
> STR_ID: 2iru |STR_LEN: 1231 |STR_TIME: 1.153163194656372
> STR_ID: 2irv |STR_LEN: 458 |STR_TIME: 0.7404778003692627
> STR_ID: 2irw |STR_LEN: 2114 |STR_TIME: 3.6116390228271484
> STR_ID: 2irx |STR_LEN: 612 |STR_TIME: 0.6229109764099121
> STR_ID: 2iry |STR_LEN: 1234 |STR_TIME: 1.2544927597045898
> STR_ID: 2irz |STR_LEN: 674 |STR_TIME: 0.7609930038452148
> STR_ID: 3ir0 |STR_LEN: 934 |STR_TIME: 1.1832728385925293
> STR_ID: 3ir1 |STR_LEN: 2185 |STR_TIME: 2.7391951084136963
> STR_ID: 3ir2 |STR_LEN: 760 |STR_TIME: 0.8315010070800781
> STR_ID: 3ir3 |STR_LEN: 486 |STR_TIME: 0.5226297378540039
> STR_ID: 3ir4 |STR_LEN: 712 |STR_TIME: 1.0525500774383545
> STR_ID: 3ir5 |STR_LEN: 2453 |STR_TIME: 3.8639092445373535
> STR_ID: 3ir6 |STR_LEN: 2059 |STR_TIME: 3.6832709312438965
> STR_ID: 3ir7 |STR_LEN: 2163 |STR_TIME: 3.699307918548584
> STR_ID: 3ir8 |STR_LEN: 735 |STR_TIME: 0.9672141075134277
> STR_ID: 3ir9 |STR_LEN: 357 |STR_TIME: 0.6048250198364258
> STR_ID: 3ira |STR_LEN: 245 |STR_TIME: 0.3770580291748047
> STR_ID: 3irb |STR_LEN: 482 |STR_TIME: 0.5839669704437256
> STR_ID: 3irc |STR_LEN: 161 |STR_TIME: 0.24356508255004883
> STR_ID: 3ird |STR_LEN: 559 |STR_TIME: 0.5943129062652588
> STR_ID: 3irh |STR_LEN: 2202 |STR_TIME: 3.4939348697662354
> STR_ID: 3iri |STR_LEN: 18 |STR_TIME: 0.6248388290405273
> STR_ID: 3irj |STR_LEN: 24 |STR_TIME: 1.3193600177764893
> STR_ID: 3irk |STR_LEN: 30 |STR_TIME: 1.5467000007629395
> STR_ID: 3irl |STR_LEN: 36 |STR_TIME: 1.8820297718048096
> STR_ID: 3irm |STR_LEN: 2741 |STR_TIME: 3.7777180671691895
> STR_ID: 3irn |STR_LEN: 2283 |STR_TIME: 3.7166669368743896
> STR_ID: 3iro |STR_LEN: 2169 |STR_TIME: 3.699122905731201
> STR_ID: 3irp |STR_LEN: 951 |STR_TIME: 0.9335250854492188
> STR_ID: 3irq |STR_LEN: 297 |STR_TIME: 0.6317059993743896
> STR_ID: 3irr |STR_LEN: 312 |STR_TIME: 0.5973398685455322
> STR_ID: 3irs |STR_LEN: 1400 |STR_TIME: 1.667316198348999
> STR_ID: 3irt |STR_LEN: 483 |STR_TIME: 0.8673207759857178
> STR_ID: 3iru |STR_LEN: 739 |STR_TIME: 1.016578197479248
> STR_ID: 3irv |STR_LEN: 491 |STR_TIME: 0.4849839210510254
> STR_ID: 3irw |STR_LEN: 285 |STR_TIME: 0.696901798248291
> STR_ID: 3irx |STR_LEN: 972 |STR_TIME: 1.7668581008911133
> STR_ID: 3irz |STR_LEN: 719 |STR_TIME: 1.3741178512573242
> STR_ID: 4ir0 |STR_LEN: 486 |STR_TIME: 1.1419789791107178
> STR_ID: 4ir1 |STR_LEN: 1045 |STR_TIME: 2.8833699226379395
> STR_ID: 4ir3 |STR_LEN: 268 |STR_TIME: 0.4678511619567871
> STR_ID: 4ir4 |STR_LEN: 294 |STR_TIME: 0.4703330993652344
> STR_ID: 4ir5 |STR_LEN: 374 |STR_TIME: 0.535742998123169
> STR_ID: 4ir6 |STR_LEN: 337 |STR_TIME: 0.4929800033569336
> STR_ID: 4ir7 |STR_LEN: 542 |STR_TIME: 0.8903100490570068
> STR_ID: 4ir8 |STR_LEN: 1179 |STR_TIME: 2.371100902557373
> STR_ID: 4ir9 |STR_LEN: 892 |STR_TIME: 2.7935848236083984
> STR_ID: 4ira |STR_LEN: 278 |STR_TIME: 0.3930039405822754
> STR_ID: 4irb |STR_LEN: 986 |STR_TIME: 2.8456339836120605
> STR_ID: 4irc |STR_LEN: 850 |STR_TIME: 2.859419345855713
> STR_ID: 4ird |STR_LEN: 863 |STR_TIME: 2.8441848754882812
> STR_ID: 4ire |STR_LEN: 1660 |STR_TIME: 2.905580997467041
> STR_ID: 4irf |STR_LEN: 512 |STR_TIME: 1.0115830898284912
> STR_ID: 4irg |STR_LEN: 144 |STR_TIME: 0.3693530559539795
> STR_ID: 4irh |STR_LEN: 128 |STR_TIME: 0.37200403213500977
