>> START_DIR: ./data/h/h0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1h00 |STR_LEN: 490 |STR_TIME: 0.6360886096954346
> STR_ID: 5hs3 |STR_LEN: 1724 |STR_TIME: 3.161320924758911
> STR_ID: 5hs4 |STR_LEN: 521 |STR_TIME: 1.0766429901123047
> STR_ID: 5hs5 |STR_LEN: 248 |STR_TIME: 0.4831430912017822
> STR_ID: 5hs6 |STR_LEN: 396 |STR_TIME: 0.9401810169219971
> STR_ID: 5hs7 |STR_LEN: 361 |STR_TIME: 0.4612119197845459
> STR_ID: 5hs8 |STR_LEN: 179 |STR_TIME: 0.27149224281311035
> STR_ID: 5hs9 |STR_LEN: 189 |STR_TIME: 0.37729811668395996
> STR_ID: 5hsa |STR_LEN: 7418 |STR_TIME: 18.306095123291016
> STR_ID: 5hsb |STR_LEN: 248 |STR_TIME: 0.808906078338623
> STR_ID: 5hsf |STR_LEN: 374 |STR_TIME: 0.9138848781585693
> STR_ID: 5hsg |STR_LEN: 783 |STR_TIME: 1.5259912014007568
> STR_ID: 5hsh |STR_LEN: 1169 |STR_TIME: 3.165893077850342
> STR_ID: 5hsi |STR_LEN: 2401 |STR_TIME: 2.648616075515747
> STR_ID: 5hsj |STR_LEN: 1770 |STR_TIME: 2.266772985458374
> STR_ID: 5hsl |STR_LEN: 176 |STR_TIME: 0.30526018142700195
> STR_ID: 5hsm |STR_LEN: 214 |STR_TIME: 0.4834408760070801
> STR_ID: 5hsn |STR_LEN: 659 |STR_TIME: 1.0510661602020264
> STR_ID: 5hso |STR_LEN: 551 |STR_TIME: 2.0720810890197754
> STR_ID: 5hsp |STR_LEN: 129 |STR_TIME: 0.3939838409423828
> STR_ID: 5hsq |STR_LEN: 841 |STR_TIME: 1.8061659336090088
> STR_ID: 5hsr |STR_LEN: 377 |STR_TIME: 0.5458509922027588
> STR_ID: 5hss |STR_LEN: 1959 |STR_TIME: 6.023835182189941
> STR_ID: 5hst |STR_LEN: 913 |STR_TIME: 2.741079807281494
> STR_ID: 5hsu |STR_LEN: 236 |STR_TIME: 0.42496514320373535
> STR_ID: 5hsw |STR_LEN: 456 |STR_TIME: 1.4217140674591064
> STR_ID: 5hsx |STR_LEN: 1191 |STR_TIME: 2.118095874786377
> STR_ID: 5hsz |STR_LEN: 508 |STR_TIME: 1.3691701889038086
> STR_ID: 7hsc |STR_LEN: 159 |STR_TIME: 0.5656397342681885
>> FINISH_DIR: ./data/h/hs/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4617 |DIR_TIME: 273.4233150482178 

>> START_DIR: ./data/h/ht/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ht0 |STR_LEN: 1404 |STR_TIME: 1.4815051555633545
> STR_ID: 1ht1 |STR_LEN: 3028 |STR_TIME: 5.280147075653076
> STR_ID: 1ht2 |STR_LEN: 3028 |STR_TIME: 5.443404912948608
> STR_ID: 1ht3 |STR_LEN: 526 |STR_TIME: 0.5791542530059814
> STR_ID: 1ht4 |STR_LEN: 26 |STR_TIME: 1.008410930633545
> STR_ID: 1ht5 |STR_LEN: 1269 |STR_TIME: 2.214339017868042
> STR_ID: 1ht6 |STR_LEN: 1225 |STR_TIME: 1.0092921257019043
> STR_ID: 1ht7 |STR_LEN: 26 |STR_TIME: 1.0256037712097168
> STR_ID: 1ht8 |STR_LEN: 1352 |STR_TIME: 2.0973870754241943
> STR_ID: 1ht9 |STR_LEN: 242 |STR_TIME: 0.3464090824127197
> STR_ID: 1hta |STR_LEN: 125 |STR_TIME: 0.16591286659240723
> STR_ID: 1htb |STR_LEN: 899 |STR_TIME: 1.3740689754486084
> STR_ID: 1htd |STR_LEN: 554 |STR_TIME: 0.8082528114318848
> STR_ID: 1hte |STR_LEN: 324 |STR_TIME: 0.4189727306365967
> STR_ID: 1htf |STR_LEN: 294 |STR_TIME: 0.4309720993041992
> STR_ID: 1htg |STR_LEN: 324 |STR_TIME: 0.4342367649078369
> STR_ID: 1hth |STR_LEN: 34 |STR_TIME: 1.1679129600524902
> STR_ID: 1hti |STR_LEN: 497 |STR_TIME: 0.8370842933654785
> STR_ID: 1htj |STR_LEN: 266 |STR_TIME: 0.4162111282348633
> STR_ID: 1htl |STR_LEN: 863 |STR_TIME: 1.329186201095581
> STR_ID: 1htm |STR_LEN: 416 |STR_TIME: 0.7125740051269531
> STR_ID: 1htn |STR_LEN: 194 |STR_TIME: 0.3313570022583008
> STR_ID: 1hto |STR_LEN: 17832 |STR_TIME: 22.451056003570557
> STR_ID: 1htp |STR_LEN: 277 |STR_TIME: 0.3933272361755371
> STR_ID: 1htq |STR_LEN: 17832 |STR_TIME: 218.5292570590973
> STR_ID: 1htr |STR_LEN: 622 |STR_TIME: 1.2569808959960938
> STR_ID: 1htt |STR_LEN: 1611 |STR_TIME: 2.6418628692626953
> STR_ID: 1htv |STR_LEN: 460 |STR_TIME: 0.6150200366973877
> STR_ID: 1htw |STR_LEN: 892 |STR_TIME: 1.0157530307769775
> STR_ID: 1htx |STR_LEN: 32 |STR_TIME: 1.919100046157837
> STR_ID: 1hty |STR_LEN: 1999 |STR_TIME: 3.6429600715637207
> STR_ID: 1htz |STR_LEN: 2163 |STR_TIME: 2.813577890396118
> STR_ID: 2ht0 |STR_LEN: 520 |STR_TIME: 0.8037490844726562
> STR_ID: 2ht1 |STR_LEN: 659 |STR_TIME: 1.3336570262908936
> STR_ID: 2ht2 |STR_LEN: 1751 |STR_TIME: 2.952425003051758
> STR_ID: 2ht3 |STR_LEN: 1753 |STR_TIME: 3.024567127227783
> STR_ID: 2ht4 |STR_LEN: 1753 |STR_TIME: 3.0508759021759033
> STR_ID: 2ht5 |STR_LEN: 544 |STR_TIME: 0.7526159286499023
> STR_ID: 2ht6 |STR_LEN: 420 |STR_TIME: 0.6946828365325928
> STR_ID: 2ht7 |STR_LEN: 388 |STR_TIME: 0.8169667720794678
> STR_ID: 2ht8 |STR_LEN: 479 |STR_TIME: 0.7383139133453369
> STR_ID: 2ht9 |STR_LEN: 337 |STR_TIME: 0.5123457908630371
> STR_ID: 2hta |STR_LEN: 1125 |STR_TIME: 1.207458257675171
> STR_ID: 2htb |STR_LEN: 1505 |STR_TIME: 2.091464042663574
> STR_ID: 2htd |STR_LEN: 458 |STR_TIME: 0.5814249515533447
> STR_ID: 2hte |STR_LEN: 1413 |STR_TIME: 1.7260758876800537
> STR_ID: 2htf |STR_LEN: 105 |STR_TIME: 3.4713118076324463
> STR_ID: 2htg |STR_LEN: 28 |STR_TIME: 6.021674156188965
> STR_ID: 2hth |STR_LEN: 202 |STR_TIME: 0.44960594177246094
> STR_ID: 2hti |STR_LEN: 148 |STR_TIME: 0.3201940059661865
> STR_ID: 2htj |STR_LEN: 81 |STR_TIME: 0.3162109851837158
> STR_ID: 2htk |STR_LEN: 1751 |STR_TIME: 2.9771687984466553
> STR_ID: 2htl |STR_LEN: 1753 |STR_TIME: 3.134089946746826
> STR_ID: 2htm |STR_LEN: 1557 |STR_TIME: 2.094392776489258
> STR_ID: 2htn |STR_LEN: 1382 |STR_TIME: 2.436519145965576
> STR_ID: 2hto |STR_LEN: 61 |STR_TIME: 0.13323187828063965
> STR_ID: 2htq |STR_LEN: 491 |STR_TIME: 0.7208030223846436
> STR_ID: 2htr |STR_LEN: 388 |STR_TIME: 0.7288997173309326
> STR_ID: 2hts |STR_LEN: 171 |STR_TIME: 0.2103281021118164
> STR_ID: 2htt |STR_LEN: 29 |STR_TIME: 0.1302509307861328
> STR_ID: 2htu |STR_LEN: 388 |STR_TIME: 0.7045621871948242
> STR_ID: 2htv |STR_LEN: 1098 |STR_TIME: 1.4588561058044434
> STR_ID: 2htw |STR_LEN: 389 |STR_TIME: 0.7826259136199951
> STR_ID: 2htx |STR_LEN: 254 |STR_TIME: 0.5591480731964111
> STR_ID: 2hty |STR_LEN: 3730 |STR_TIME: 5.607121229171753
> STR_ID: 3ht0 |STR_LEN: 433 |STR_TIME: 0.7345552444458008
> STR_ID: 3ht1 |STR_LEN: 351 |STR_TIME: 0.5863580703735352
> STR_ID: 3ht2 |STR_LEN: 545 |STR_TIME: 0.6160459518432617
> STR_ID: 3ht3 |STR_LEN: 2207 |STR_TIME: 2.7178268432617188
> STR_ID: 3ht4 |STR_LEN: 3402 |STR_TIME: 5.564389944076538
> STR_ID: 3ht5 |STR_LEN: 617 |STR_TIME: 0.7644741535186768
> STR_ID: 3ht6 |STR_LEN: 458 |STR_TIME: 0.4075179100036621
> STR_ID: 3ht7 |STR_LEN: 388 |STR_TIME: 0.40651607513427734
> STR_ID: 3ht8 |STR_LEN: 410 |STR_TIME: 0.40129518508911133
> STR_ID: 3ht9 |STR_LEN: 335 |STR_TIME: 0.39213109016418457
> STR_ID: 3hta |STR_LEN: 908 |STR_TIME: 1.3187429904937744
> STR_ID: 3htb |STR_LEN: 387 |STR_TIME: 0.42124080657958984
> STR_ID: 3htc |STR_LEN: 356 |STR_TIME: 0.14824891090393066
> STR_ID: 3htd |STR_LEN: 498 |STR_TIME: 0.7646970748901367
> STR_ID: 3hte |STR_LEN: 1811 |STR_TIME: 5.315172910690308
> STR_ID: 3htf |STR_LEN: 428 |STR_TIME: 0.4398660659790039
> STR_ID: 3htg |STR_LEN: 485 |STR_TIME: 0.7607247829437256
> STR_ID: 3hth |STR_LEN: 600 |STR_TIME: 0.967552900314331
> STR_ID: 3hti |STR_LEN: 195 |STR_TIME: 0.34772706031799316
> STR_ID: 3htj |STR_LEN: 373 |STR_TIME: 0.6510992050170898
> STR_ID: 3htk |STR_LEN: 505 |STR_TIME: 0.7953159809112549
> STR_ID: 3htl |STR_LEN: 1012 |STR_TIME: 0.9357240200042725
> STR_ID: 3htm |STR_LEN: 946 |STR_TIME: 1.1792430877685547
> STR_ID: 3htn |STR_LEN: 994 |STR_TIME: 1.0280930995941162
> STR_ID: 3hto |STR_LEN: 748 |STR_TIME: 0.9936020374298096
> STR_ID: 3htp |STR_LEN: 702 |STR_TIME: 0.9528031349182129
> STR_ID: 3htq |STR_LEN: 684 |STR_TIME: 1.0131268501281738
> STR_ID: 3htr |STR_LEN: 251 |STR_TIME: 0.7132127285003662
> STR_ID: 3hts |STR_LEN: 165 |STR_TIME: 0.2992889881134033
> STR_ID: 3htt |STR_LEN: 779 |STR_TIME: 0.9904839992523193
> STR_ID: 3htu |STR_LEN: 652 |STR_TIME: 1.5555520057678223
> STR_ID: 3htv |STR_LEN: 418 |STR_TIME: 0.5654149055480957
> STR_ID: 3htw |STR_LEN: 551 |STR_TIME: 0.6438338756561279
> STR_ID: 3htx |STR_LEN: 1703 |STR_TIME: 3.331954002380371
> STR_ID: 3hty |STR_LEN: 3010 |STR_TIME: 3.074402093887329
> STR_ID: 3htz |STR_LEN: 506 |STR_TIME: 0.8375191688537598
> STR_ID: 4ht0 |STR_LEN: 531 |STR_TIME: 0.6212520599365234
> STR_ID: 4ht1 |STR_LEN: 658 |STR_TIME: 1.0671398639678955
> STR_ID: 4ht2 |STR_LEN: 2571 |STR_TIME: 2.5235891342163086
> STR_ID: 4ht3 |STR_LEN: 1458 |STR_TIME: 2.6485800743103027
> STR_ID: 4ht4 |STR_LEN: 251 |STR_TIME: 0.5653707981109619
> STR_ID: 4ht5 |STR_LEN: 1622 |STR_TIME: 2.237260103225708
> STR_ID: 4ht6 |STR_LEN: 565 |STR_TIME: 1.1196341514587402
> STR_ID: 4ht7 |STR_LEN: 2455 |STR_TIME: 4.226879835128784
> STR_ID: 4ht8 |STR_LEN: 556 |STR_TIME: 1.3376579284667969
> STR_ID: 4ht9 |STR_LEN: 353 |STR_TIME: 0.7627549171447754
> STR_ID: 4hta |STR_LEN: 543 |STR_TIME: 0.6724610328674316
> STR_ID: 4htb |STR_LEN: 648 |STR_TIME: 0.7987868785858154
> STR_ID: 4htc |STR_LEN: 615 |STR_TIME: 0.7023379802703857
> STR_ID: 4hte |STR_LEN: 341 |STR_TIME: 1.6249442100524902
> STR_ID: 4htf |STR_LEN: 866 |STR_TIME: 1.8473401069641113
> STR_ID: 4htg |STR_LEN: 713 |STR_TIME: 1.2183387279510498
> STR_ID: 4hth |STR_LEN: 200 |STR_TIME: 0.5296828746795654
> STR_ID: 4hti |STR_LEN: 128 |STR_TIME: 0.34462523460388184
> STR_ID: 4htj |STR_LEN: 123 |STR_TIME: 0.35990309715270996
> STR_ID: 4htk |STR_LEN: 316 |STR_TIME: 0.6243820190429688
> STR_ID: 4htl |STR_LEN: 608 |STR_TIME: 1.1586549282073975
> STR_ID: 4htm |STR_LEN: 58 |STR_TIME: 0.14918279647827148
> STR_ID: 4htn |STR_LEN: 316 |STR_TIME: 0.5795772075653076
> STR_ID: 4hto |STR_LEN: 239 |STR_TIME: 0.708284854888916
> STR_ID: 4htp |STR_LEN: 686 |STR_TIME: 0.8710930347442627
> STR_ID: 4htq |STR_LEN: 316 |STR_TIME: 0.5626101493835449
> STR_ID: 4htr |STR_LEN: 983 |STR_TIME: 1.0069830417633057
> STR_ID: 4hts |STR_LEN: 228 |STR_TIME: 0.4621739387512207
> STR_ID: 4htt |STR_LEN: 450 |STR_TIME: 0.8630907535552979
> STR_ID: 4htu |STR_LEN: 796 |STR_TIME: 0.9570460319519043
> STR_ID: 4htv |STR_LEN: 434 |STR_TIME: 1.394873857498169
> STR_ID: 4htw |STR_LEN: 142 |STR_TIME: 0.480924129486084
> STR_ID: 4htx |STR_LEN: 2043 |STR_TIME: 4.564231872558594
> STR_ID: 4hty |STR_LEN: 485 |STR_TIME: 1.2619829177856445
> STR_ID: 4htz |STR_LEN: 2223 |STR_TIME: 4.595523834228516
> STR_ID: 5ht0 |STR_LEN: 1927 |STR_TIME: 5.136425256729126
> STR_ID: 5ht1 |STR_LEN: 135 |STR_TIME: 0.24947214126586914
> STR_ID: 5ht2 |STR_LEN: 1229 |STR_TIME: 3.2294671535491943
> STR_ID: 5ht4 |STR_LEN: 268 |STR_TIME: 0.46626734733581543
> STR_ID: 5ht5 |STR_LEN: 263 |STR_TIME: 0.4391970634460449
> STR_ID: 5ht6 |STR_LEN: 312 |STR_TIME: 0.8618259429931641
> STR_ID: 5ht7 |STR_LEN: 383 |STR_TIME: 0.4977881908416748
> STR_ID: 5ht8 |STR_LEN: 130 |STR_TIME: 0.24061799049377441
> STR_ID: 5ht9 |STR_LEN: 354 |STR_TIME: 0.42267274856567383
> STR_ID: 5htb |STR_LEN: 710 |STR_TIME: 1.3865158557891846
> STR_ID: 5htc |STR_LEN: 744 |STR_TIME: 1.3490409851074219
> STR_ID: 5htd |STR_LEN: 193 |STR_TIME: 0.3492460250854492
> STR_ID: 5hte |STR_LEN: 173 |STR_TIME: 0.3467261791229248
> STR_ID: 5htf |STR_LEN: 805 |STR_TIME: 2.5842819213867188
> STR_ID: 5htg |STR_LEN: 451 |STR_TIME: 0.8840937614440918
> STR_ID: 5hti |STR_LEN: 506 |STR_TIME: 0.6538310050964355
> STR_ID: 5htj |STR_LEN: 896 |STR_TIME: 1.5164501667022705
> STR_ID: 5htk |STR_LEN: 1582 |STR_TIME: 4.603013753890991
> STR_ID: 5htl |STR_LEN: 638 |STR_TIME: 1.213306188583374
> STR_ID: 5htn |STR_LEN: 731 |STR_TIME: 0.831334114074707
> STR_ID: 5hto |STR_LEN: 2178 |STR_TIME: 2.731834888458252
> STR_ID: 5htp |STR_LEN: 566 |STR_TIME: 0.8526861667633057
> STR_ID: 5htr |STR_LEN: 916 |STR_TIME: 1.5216691493988037
> STR_ID: 5hts |STR_LEN: 1757 |STR_TIME: 4.960515975952148
> STR_ID: 5htv |STR_LEN: 749 |STR_TIME: 0.9109830856323242
> STR_ID: 5htx |STR_LEN: 717 |STR_TIME: 1.513127088546753
> STR_ID: 5hty |STR_LEN: 420 |STR_TIME: 1.3626551628112793
> STR_ID: 5htz |STR_LEN: 1581 |STR_TIME: 1.6886610984802246
>> FINISH_DIR: ./data/h/ht/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4781 |DIR_TIME: 469.62361693382263 

>> START_DIR: ./data/h/hu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1hu0 |STR_LEN: 444 |STR_TIME: 0.7690770626068115
> STR_ID: 1hu3 |STR_LEN: 273 |STR_TIME: 0.4467298984527588
> STR_ID: 1hu5 |STR_LEN: 18 |STR_TIME: 1.3946270942687988
> STR_ID: 1hu6 |STR_LEN: 18 |STR_TIME: 1.3763670921325684
> STR_ID: 1hu7 |STR_LEN: 18 |STR_TIME: 1.3715760707855225
> STR_ID: 1hu8 |STR_LEN: 669 |STR_TIME: 1.0733528137207031
> STR_ID: 1hu9 |STR_LEN: 1272 |STR_TIME: 1.6390230655670166
> STR_ID: 1hua |STR_LEN: 3 |STR_TIME: 0.049698591232299805
> STR_ID: 1huc |STR_LEN: 787 |STR_TIME: 0.951972246170044
> STR_ID: 1hue |STR_LEN: 180 |STR_TIME: 13.947633028030396
> STR_ID: 1huf |STR_LEN: 217 |STR_TIME: 0.31070685386657715
> STR_ID: 1hug |STR_LEN: 492 |STR_TIME: 0.5601210594177246
> STR_ID: 1huh |STR_LEN: 516 |STR_TIME: 0.558013916015625
> STR_ID: 1hui |STR_LEN: 50 |STR_TIME: 3.927396059036255
> STR_ID: 1huj |STR_LEN: 877 |STR_TIME: 1.1084470748901367
> STR_ID: 1huk |STR_LEN: 875 |STR_TIME: 1.096855878829956
> STR_ID: 1hul |STR_LEN: 249 |STR_TIME: 0.42009592056274414
> STR_ID: 1hum |STR_LEN: 142 |STR_TIME: 0.455718994140625
> STR_ID: 1hun |STR_LEN: 142 |STR_TIME: 15.332655191421509
> STR_ID: 1huo |STR_LEN: 803 |STR_TIME: 1.4874701499938965
> STR_ID: 1hup |STR_LEN: 171 |STR_TIME: 0.30165600776672363
> STR_ID: 1huq |STR_LEN: 319 |STR_TIME: 0.38375234603881836
> STR_ID: 1hur |STR_LEN: 459 |STR_TIME: 0.7353909015655518
> STR_ID: 1hus |STR_LEN: 164 |STR_TIME: 0.45706868171691895
> STR_ID: 1hut |STR_LEN: 435 |STR_TIME: 0.6886117458343506
> STR_ID: 1huu |STR_LEN: 496 |STR_TIME: 0.483112096786499
> STR_ID: 1huv |STR_LEN: 643 |STR_TIME: 0.7432820796966553
> STR_ID: 1huw |STR_LEN: 243 |STR_TIME: 0.35671210289001465
> STR_ID: 1hux |STR_LEN: 521 |STR_TIME: 0.9095427989959717
> STR_ID: 1huy |STR_LEN: 328 |STR_TIME: 0.4891366958618164
> STR_ID: 1huz |STR_LEN: 808 |STR_TIME: 1.415436029434204
> STR_ID: 2hu0 |STR_LEN: 3081 |STR_TIME: 5.317731142044067
> STR_ID: 2hu1 |STR_LEN: 228 |STR_TIME: 0.5535190105438232
> STR_ID: 2hu2 |STR_LEN: 361 |STR_TIME: 0.6905770301818848
> STR_ID: 2hu3 |STR_LEN: 385 |STR_TIME: 0.6134889125823975
> STR_ID: 2hu4 |STR_LEN: 3088 |STR_TIME: 5.28245997428894
> STR_ID: 2hu5 |STR_LEN: 1489 |STR_TIME: 2.106796979904175
> STR_ID: 2hu6 |STR_LEN: 421 |STR_TIME: 0.6884360313415527
> STR_ID: 2hu7 |STR_LEN: 1501 |STR_TIME: 2.04611873626709
> STR_ID: 2hu8 |STR_LEN: 1377 |STR_TIME: 2.045228958129883
> STR_ID: 2hu9 |STR_LEN: 405 |STR_TIME: 0.5267481803894043
> STR_ID: 2hua |STR_LEN: 40 |STR_TIME: 2.6730268001556396
> STR_ID: 2hub |STR_LEN: 297 |STR_TIME: 0.5691239833831787
> STR_ID: 2huc |STR_LEN: 446 |STR_TIME: 0.589838981628418
> STR_ID: 2hue |STR_LEN: 693 |STR_TIME: 0.7374250888824463
> STR_ID: 2huf |STR_LEN: 1292 |STR_TIME: 1.5312566757202148
> STR_ID: 2hug |STR_LEN: 71 |STR_TIME: 4.472890138626099
> STR_ID: 2huh |STR_LEN: 311 |STR_TIME: 0.3841269016265869
> STR_ID: 2hui |STR_LEN: 1351 |STR_TIME: 1.512986660003662
> STR_ID: 2huj |STR_LEN: 222 |STR_TIME: 0.3082411289215088
> STR_ID: 2huk |STR_LEN: 262 |STR_TIME: 0.36547303199768066
> STR_ID: 2hul |STR_LEN: 311 |STR_TIME: 0.3876760005950928
> STR_ID: 2hum |STR_LEN: 428 |STR_TIME: 0.6668250560760498
> STR_ID: 2hun |STR_LEN: 1140 |STR_TIME: 1.404815912246704
> STR_ID: 2huo |STR_LEN: 414 |STR_TIME: 0.5531091690063477
> STR_ID: 2hup |STR_LEN: 402 |STR_TIME: 0.6609771251678467
> STR_ID: 2huq |STR_LEN: 870 |STR_TIME: 1.0591659545898438
> STR_ID: 2hur |STR_LEN: 1575 |STR_TIME: 1.6940209865570068
> STR_ID: 2hut |STR_LEN: 751 |STR_TIME: 1.046339750289917
> STR_ID: 2huu |STR_LEN: 1409 |STR_TIME: 1.5369701385498047
> STR_ID: 2huv |STR_LEN: 918 |STR_TIME: 1.0792930126190186
> STR_ID: 2huw |STR_LEN: 353 |STR_TIME: 0.4767181873321533
> STR_ID: 2hux |STR_LEN: 794 |STR_TIME: 1.0502409934997559
> STR_ID: 2huz |STR_LEN: 405 |STR_TIME: 0.7459709644317627
> STR_ID: 3hu1 |STR_LEN: 2839 |STR_TIME: 4.868732213973999
> STR_ID: 3hu2 |STR_LEN: 2817 |STR_TIME: 4.824215888977051
> STR_ID: 3hu3 |STR_LEN: 1166 |STR_TIME: 1.7289767265319824
> STR_ID: 3hu5 |STR_LEN: 804 |STR_TIME: 0.7976551055908203
> STR_ID: 3hu6 |STR_LEN: 732 |STR_TIME: 1.090311050415039
> STR_ID: 3hu7 |STR_LEN: 574 |STR_TIME: 0.5785210132598877
> STR_ID: 3hu8 |STR_LEN: 368 |STR_TIME: 0.3915860652923584
> STR_ID: 3hu9 |STR_LEN: 432 |STR_TIME: 0.7122528553009033
> STR_ID: 3hua |STR_LEN: 461 |STR_TIME: 0.7471599578857422
> STR_ID: 3hub |STR_LEN: 433 |STR_TIME: 0.7621078491210938
> STR_ID: 3huc |STR_LEN: 561 |STR_TIME: 0.7248039245605469
> STR_ID: 3hud |STR_LEN: 754 |STR_TIME: 1.2968571186065674
> STR_ID: 3hue |STR_LEN: 375 |STR_TIME: 0.5999011993408203
> STR_ID: 3huf |STR_LEN: 1364 |STR_TIME: 1.7509989738464355
> STR_ID: 3hug |STR_LEN: 1652 |STR_TIME: 4.434554100036621
> STR_ID: 3huh |STR_LEN: 797 |STR_TIME: 0.9587268829345703
> STR_ID: 3hui |STR_LEN: 188 |STR_TIME: 0.25009989738464355
> STR_ID: 3huj |STR_LEN: 2125 |STR_TIME: 3.1526567935943604
> STR_ID: 3huk |STR_LEN: 451 |STR_TIME: 0.7328588962554932
> STR_ID: 3hul |STR_LEN: 605 |STR_TIME: 0.936957836151123
> STR_ID: 3hum |STR_LEN: 888 |STR_TIME: 1.3644399642944336
> STR_ID: 3hun |STR_LEN: 1018 |STR_TIME: 1.4177219867706299
> STR_ID: 3huo |STR_LEN: 1209 |STR_TIME: 1.2131831645965576
> STR_ID: 3hup |STR_LEN: 530 |STR_TIME: 1.0495600700378418
> STR_ID: 3huq |STR_LEN: 445 |STR_TIME: 0.4264869689941406
> STR_ID: 3hur |STR_LEN: 419 |STR_TIME: 0.7019109725952148
> STR_ID: 3hus |STR_LEN: 1438 |STR_TIME: 2.460840940475464
> STR_ID: 3hut |STR_LEN: 684 |STR_TIME: 0.746840238571167
> STR_ID: 3huu |STR_LEN: 1185 |STR_TIME: 1.8660378456115723
> STR_ID: 3huv |STR_LEN: 526 |STR_TIME: 0.6161057949066162
> STR_ID: 4hu0 |STR_LEN: 608 |STR_TIME: 1.2804899215698242
> STR_ID: 4hu1 |STR_LEN: 1084 |STR_TIME: 1.1475019454956055
> STR_ID: 4hu2 |STR_LEN: 505 |STR_TIME: 0.7963628768920898
> STR_ID: 4hu3 |STR_LEN: 269 |STR_TIME: 0.5712990760803223
> STR_ID: 4hu4 |STR_LEN: 610 |STR_TIME: 0.9271979331970215
> STR_ID: 4hu5 |STR_LEN: 106 |STR_TIME: 0.25295495986938477
> STR_ID: 4hu6 |STR_LEN: 202 |STR_TIME: 0.3104879856109619
> STR_ID: 4hu7 |STR_LEN: 403 |STR_TIME: 0.7939713001251221
> STR_ID: 4hu8 |STR_LEN: 5785 |STR_TIME: 6.8982086181640625
> STR_ID: 4hu9 |STR_LEN: 268 |STR_TIME: 0.44530320167541504
> STR_ID: 4hua |STR_LEN: 253 |STR_TIME: 0.47371435165405273
> STR_ID: 4huc |STR_LEN: 1015 |STR_TIME: 1.8958759307861328
> STR_ID: 4hud |STR_LEN: 1338 |STR_TIME: 4.161157846450806
> STR_ID: 4hue |STR_LEN: 771 |STR_TIME: 0.883612871170044
> STR_ID: 4huf |STR_LEN: 762 |STR_TIME: 0.8577818870544434
> STR_ID: 4hug |STR_LEN: 740 |STR_TIME: 0.9226701259613037
> STR_ID: 4huh |STR_LEN: 1226 |STR_TIME: 4.129236936569214
> STR_ID: 4huj |STR_LEN: 587 |STR_TIME: 0.7383718490600586
> STR_ID: 4huk |STR_LEN: 551 |STR_TIME: 1.8004159927368164
> STR_ID: 4hul |STR_LEN: 551 |STR_TIME: 1.7615790367126465
> STR_ID: 4hum |STR_LEN: 551 |STR_TIME: 1.7734107971191406
> STR_ID: 4hun |STR_LEN: 551 |STR_TIME: 1.7371461391448975
> STR_ID: 4huo |STR_LEN: 661 |STR_TIME: 0.6542632579803467
> STR_ID: 4hup |STR_LEN: 605 |STR_TIME: 0.614016056060791
> STR_ID: 4huq |STR_LEN: 994 |STR_TIME: 3.061469793319702
> STR_ID: 4hur |STR_LEN: 1286 |STR_TIME: 2.360628128051758
> STR_ID: 4hus |STR_LEN: 1183 |STR_TIME: 2.3236520290374756
> STR_ID: 4hut |STR_LEN: 691 |STR_TIME: 0.8153150081634521
> STR_ID: 4huu |STR_LEN: 1622 |STR_TIME: 1.6686718463897705
> STR_ID: 4huv |STR_LEN: 948 |STR_TIME: 1.504525899887085
> STR_ID: 4huw |STR_LEN: 1760 |STR_TIME: 2.8597397804260254
> STR_ID: 4hux |STR_LEN: 555 |STR_TIME: 0.7950499057769775
> STR_ID: 4huz |STR_LEN: 320 |STR_TIME: 0.6021010875701904
> STR_ID: 5hu0 |STR_LEN: 1708 |STR_TIME: 1.7623679637908936
> STR_ID: 5hu1 |STR_LEN: 1671 |STR_TIME: 1.6702780723571777
> STR_ID: 5hu2 |STR_LEN: 531 |STR_TIME: 0.7769572734832764
> STR_ID: 5hu3 |STR_LEN: 361 |STR_TIME: 1.076899766921997
> STR_ID: 5hu4 |STR_LEN: 175 |STR_TIME: 0.30445194244384766
> STR_ID: 5hu6 |STR_LEN: 790 |STR_TIME: 2.608311653137207
> STR_ID: 5hu7 |STR_LEN: 582 |STR_TIME: 1.7228620052337646
> STR_ID: 5hu8 |STR_LEN: 2162 |STR_TIME: 5.057930946350098
> STR_ID: 5hu9 |STR_LEN: 650 |STR_TIME: 0.7190909385681152
> STR_ID: 5hua |STR_LEN: 360 |STR_TIME: 0.7383911609649658
> STR_ID: 5huf |STR_LEN: 1521 |STR_TIME: 4.980047941207886
> STR_ID: 5hug |STR_LEN: 564 |STR_TIME: 1.3762948513031006
> STR_ID: 5huh |STR_LEN: 747 |STR_TIME: 1.7756280899047852
> STR_ID: 5hui |STR_LEN: 286 |STR_TIME: 0.4665238857269287
> STR_ID: 5huj |STR_LEN: 855 |STR_TIME: 1.8237900733947754
> STR_ID: 5huk |STR_LEN: 1986 |STR_TIME: 5.29504919052124
