>> START_DIR: ./data/j/j0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1j00 |STR_LEN: 270 |STR_TIME: 0.39264512062072754
> STR_ID: 5jsb |STR_LEN: 1624 |STR_TIME: 5.631211042404175
> STR_ID: 5jsc |STR_LEN: 3346 |STR_TIME: 5.7118730545043945
> STR_ID: 5jsd |STR_LEN: 4590 |STR_TIME: 7.176217079162598
> STR_ID: 5jse |STR_LEN: 3821 |STR_TIME: 6.638262033462524
> STR_ID: 5jsf |STR_LEN: 358 |STR_TIME: 0.9248583316802979
> STR_ID: 5jsg |STR_LEN: 506 |STR_TIME: 0.7604598999023438
> STR_ID: 5jsh |STR_LEN: 1631 |STR_TIME: 3.8949379920959473
> STR_ID: 5jsi |STR_LEN: 553 |STR_TIME: 0.8425061702728271
> STR_ID: 5jsj |STR_LEN: 480 |STR_TIME: 0.7442080974578857
> STR_ID: 5jsk |STR_LEN: 1656 |STR_TIME: 3.8404650688171387
> STR_ID: 5jsl |STR_LEN: 338 |STR_TIME: 0.6304819583892822
> STR_ID: 5jsm |STR_LEN: 1357 |STR_TIME: 2.1070220470428467
> STR_ID: 5jsn |STR_LEN: 680 |STR_TIME: 1.9274511337280273
> STR_ID: 5jso |STR_LEN: 739 |STR_TIME: 0.8544762134552002
> STR_ID: 5jsp |STR_LEN: 688 |STR_TIME: 0.8932850360870361
> STR_ID: 5jsq |STR_LEN: 758 |STR_TIME: 1.4892120361328125
> STR_ID: 5jsr |STR_LEN: 570 |STR_TIME: 0.7685902118682861
> STR_ID: 5jss |STR_LEN: 751 |STR_TIME: 1.8067610263824463
> STR_ID: 5jst |STR_LEN: 1089 |STR_TIME: 1.6267907619476318
> STR_ID: 5jsu |STR_LEN: 1486 |STR_TIME: 3.8248960971832275
> STR_ID: 5jsv |STR_LEN: 838 |STR_TIME: 1.404083013534546
> STR_ID: 5jsw |STR_LEN: 781 |STR_TIME: 1.4175169467926025
> STR_ID: 5jsx |STR_LEN: 327 |STR_TIME: 0.5544829368591309
> STR_ID: 5jsy |STR_LEN: 1762 |STR_TIME: 3.88629412651062
> STR_ID: 5jsz |STR_LEN: 1972 |STR_TIME: 6.39638614654541
>> FINISH_DIR: ./data/j/js/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4219 |DIR_TIME: 529.1943697929382 

>> START_DIR: ./data/j/jt/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1jt0 |STR_LEN: 855 |STR_TIME: 1.7414298057556152
> STR_ID: 1jt1 |STR_LEN: 526 |STR_TIME: 0.5914320945739746
> STR_ID: 1jt2 |STR_LEN: 565 |STR_TIME: 0.5497760772705078
> STR_ID: 1jt3 |STR_LEN: 487 |STR_TIME: 0.6196789741516113
> STR_ID: 1jt4 |STR_LEN: 494 |STR_TIME: 0.6123981475830078
> STR_ID: 1jt5 |STR_LEN: 505 |STR_TIME: 0.6134250164031982
> STR_ID: 1jt6 |STR_LEN: 910 |STR_TIME: 1.550812005996704
> STR_ID: 1jt7 |STR_LEN: 1031 |STR_TIME: 1.2017552852630615
> STR_ID: 1jt8 |STR_LEN: 102 |STR_TIME: 3.6739389896392822
> STR_ID: 1jt9 |STR_LEN: 564 |STR_TIME: 0.6034228801727295
> STR_ID: 1jta |STR_LEN: 606 |STR_TIME: 0.7145910263061523
> STR_ID: 1jtb |STR_LEN: 93 |STR_TIME: 4.702104091644287
> STR_ID: 1jtc |STR_LEN: 1006 |STR_TIME: 1.216919183731079
> STR_ID: 1jtd |STR_LEN: 906 |STR_TIME: 1.0485482215881348
> STR_ID: 1jte |STR_LEN: 365 |STR_TIME: 0.6082208156585693
> STR_ID: 1jtf |STR_LEN: 346 |STR_TIME: 0.6195869445800781
> STR_ID: 1jtg |STR_LEN: 1296 |STR_TIME: 1.6815688610076904
> STR_ID: 1jth |STR_LEN: 301 |STR_TIME: 0.4728529453277588
> STR_ID: 1jti |STR_LEN: 873 |STR_TIME: 1.3829600811004639
> STR_ID: 1jtj |STR_LEN: 23 |STR_TIME: 2.889230966567993
> STR_ID: 1jtk |STR_LEN: 449 |STR_TIME: 0.5937380790710449
> STR_ID: 1jtl |STR_LEN: 95 |STR_TIME: 0.16421818733215332
> STR_ID: 1jtm |STR_LEN: 171 |STR_TIME: 0.34644103050231934
> STR_ID: 1jtn |STR_LEN: 493 |STR_TIME: 0.7177889347076416
> STR_ID: 1jto |STR_LEN: 571 |STR_TIME: 0.9168708324432373
> STR_ID: 1jtp |STR_LEN: 835 |STR_TIME: 1.0173099040985107
> STR_ID: 1jtq |STR_LEN: 634 |STR_TIME: 0.995690107345581
> STR_ID: 1jts |STR_LEN: 3993 |STR_TIME: 6.641636848449707
> STR_ID: 1jtt |STR_LEN: 490 |STR_TIME: 0.6478829383850098
> STR_ID: 1jtu |STR_LEN: 728 |STR_TIME: 1.0937089920043945
> STR_ID: 1jtv |STR_LEN: 505 |STR_TIME: 0.5939638614654541
> STR_ID: 1jtw |STR_LEN: 31 |STR_TIME: 1.5311779975891113
> STR_ID: 1jtx |STR_LEN: 833 |STR_TIME: 1.4829089641571045
> STR_ID: 1jty |STR_LEN: 808 |STR_TIME: 1.535221815109253
> STR_ID: 1jtz |STR_LEN: 612 |STR_TIME: 0.9108479022979736
> STR_ID: 2jt0 |STR_LEN: 161 |STR_TIME: 5.148276329040527
> STR_ID: 2jt1 |STR_LEN: 71 |STR_TIME: 4.643742084503174
> STR_ID: 2jt2 |STR_LEN: 270 |STR_TIME: 23.48707103729248
> STR_ID: 2jt3 |STR_LEN: 161 |STR_TIME: 5.309560775756836
> STR_ID: 2jt4 |STR_LEN: 147 |STR_TIME: 9.67815613746643
> STR_ID: 2jt5 |STR_LEN: 166 |STR_TIME: 0.6180667877197266
> STR_ID: 2jt6 |STR_LEN: 166 |STR_TIME: 0.6167159080505371
> STR_ID: 2jt7 |STR_LEN: 28 |STR_TIME: 2.4573018550872803
> STR_ID: 2jt8 |STR_LEN: 161 |STR_TIME: 5.266034126281738
> STR_ID: 2jt9 |STR_LEN: 24 |STR_TIME: 1.8436121940612793
> STR_ID: 2jta |STR_LEN: 10 |STR_TIME: 0.6386480331420898
> STR_ID: 2jtb |STR_LEN: 33 |STR_TIME: 1.9207789897918701
> STR_ID: 2jtc |STR_LEN: 253 |STR_TIME: 15.946408748626709
> STR_ID: 2jtd |STR_LEN: 122 |STR_TIME: 8.440004110336304
> STR_ID: 2jte |STR_LEN: 64 |STR_TIME: 4.185950994491577
> STR_ID: 2jtf |STR_LEN: 64 |STR_TIME: 4.682115793228149
> STR_ID: 2jtg |STR_LEN: 88 |STR_TIME: 5.92608380317688
> STR_ID: 2jti |STR_LEN: 399 |STR_TIME: 13.463789939880371
> STR_ID: 2jtk |STR_LEN: 88 |STR_TIME: 5.735962867736816
> STR_ID: 2jtm |STR_LEN: 60 |STR_TIME: 4.06259822845459
> STR_ID: 2jtn |STR_LEN: 186 |STR_TIME: 11.36347222328186
> STR_ID: 2jto |STR_LEN: 75 |STR_TIME: 4.408122777938843
> STR_ID: 2jtp |STR_LEN: 34 |STR_TIME: 4.605540037155151
> STR_ID: 2jtq |STR_LEN: 85 |STR_TIME: 5.757617950439453
> STR_ID: 2jtr |STR_LEN: 85 |STR_TIME: 5.689228773117065
> STR_ID: 2jts |STR_LEN: 85 |STR_TIME: 5.69036078453064
> STR_ID: 2jtt |STR_LEN: 242 |STR_TIME: 16.105443716049194
> STR_ID: 2jtu |STR_LEN: 38 |STR_TIME: 2.2396092414855957
> STR_ID: 2jtv |STR_LEN: 65 |STR_TIME: 4.20851993560791
> STR_ID: 2jtw |STR_LEN: 25 |STR_TIME: 1.3149890899658203
> STR_ID: 2jtx |STR_LEN: 60 |STR_TIME: 3.8798117637634277
> STR_ID: 2jty |STR_LEN: 184 |STR_TIME: 10.236544132232666
> STR_ID: 2jtz |STR_LEN: 161 |STR_TIME: 5.118272066116333
> STR_ID: 3jt0 |STR_LEN: 236 |STR_TIME: 0.7908239364624023
> STR_ID: 3jt1 |STR_LEN: 688 |STR_TIME: 0.9775581359863281
> STR_ID: 3jt2 |STR_LEN: 365 |STR_TIME: 0.6535131931304932
> STR_ID: 3jt3 |STR_LEN: 990 |STR_TIME: 2.8261141777038574
> STR_ID: 3jt4 |STR_LEN: 1261 |STR_TIME: 2.8883540630340576
> STR_ID: 3jt5 |STR_LEN: 1157 |STR_TIME: 2.864871025085449
> STR_ID: 3jt6 |STR_LEN: 1027 |STR_TIME: 3.048907995223999
> STR_ID: 3jt7 |STR_LEN: 1303 |STR_TIME: 2.837127208709717
> STR_ID: 3jt8 |STR_LEN: 1208 |STR_TIME: 2.855626106262207
> STR_ID: 3jt9 |STR_LEN: 1059 |STR_TIME: 2.881702184677124
> STR_ID: 3jta |STR_LEN: 930 |STR_TIME: 2.7971229553222656
> STR_ID: 3jtb |STR_LEN: 629 |STR_TIME: 0.9320251941680908
> STR_ID: 3jtc |STR_LEN: 840 |STR_TIME: 1.010767936706543
> STR_ID: 3jtd |STR_LEN: 436 |STR_TIME: 0.71816086769104
> STR_ID: 3jte |STR_LEN: 189 |STR_TIME: 0.27809810638427734
> STR_ID: 3jtf |STR_LEN: 411 |STR_TIME: 0.6444039344787598
> STR_ID: 3jtg |STR_LEN: 181 |STR_TIME: 0.40027618408203125
> STR_ID: 3jth |STR_LEN: 248 |STR_TIME: 0.39946413040161133
> STR_ID: 3jti |STR_LEN: 223 |STR_TIME: 0.28861021995544434
> STR_ID: 3jtj |STR_LEN: 363 |STR_TIME: 0.5341401100158691
> STR_ID: 3jtk |STR_LEN: 1638 |STR_TIME: 1.7310209274291992
> STR_ID: 3jtl |STR_LEN: 4536 |STR_TIME: 7.634707927703857
> STR_ID: 3jtm |STR_LEN: 760 |STR_TIME: 1.352151870727539
> STR_ID: 3jtn |STR_LEN: 253 |STR_TIME: 0.6112258434295654
> STR_ID: 3jto |STR_LEN: 702 |STR_TIME: 1.0070738792419434
> STR_ID: 3jtp |STR_LEN: 492 |STR_TIME: 0.7355189323425293
> STR_ID: 3jtq |STR_LEN: 1028 |STR_TIME: 2.3315489292144775
> STR_ID: 3jtr |STR_LEN: 936 |STR_TIME: 2.3632400035858154
> STR_ID: 3jts |STR_LEN: 1325 |STR_TIME: 2.10031795501709
> STR_ID: 3jtt |STR_LEN: 1425 |STR_TIME: 2.190286874771118
> STR_ID: 3jtu |STR_LEN: 607 |STR_TIME: 0.7758080959320068
> STR_ID: 3jtw |STR_LEN: 561 |STR_TIME: 0.788970947265625
> STR_ID: 3jtx |STR_LEN: 1480 |STR_TIME: 1.6440529823303223
> STR_ID: 3jty |STR_LEN: 1566 |STR_TIME: 2.7666521072387695
> STR_ID: 3jtz |STR_LEN: 203 |STR_TIME: 0.22949576377868652
> STR_ID: 4jt0 |STR_LEN: 7715 |STR_TIME: 20.818278789520264
> STR_ID: 4jt2 |STR_LEN: 471 |STR_TIME: 1.2744619846343994
> STR_ID: 4jt3 |STR_LEN: 299 |STR_TIME: 0.542504072189331
> STR_ID: 4jt4 |STR_LEN: 626 |STR_TIME: 0.7557339668273926
> STR_ID: 4jt5 |STR_LEN: 2748 |STR_TIME: 5.17789626121521
> STR_ID: 4jt6 |STR_LEN: 2748 |STR_TIME: 5.111780881881714
> STR_ID: 4jt8 |STR_LEN: 347 |STR_TIME: 0.5898439884185791
> STR_ID: 4jt9 |STR_LEN: 470 |STR_TIME: 0.6005878448486328
> STR_ID: 4jta |STR_LEN: 1781 |STR_TIME: 2.9254488945007324
> STR_ID: 4jtb |STR_LEN: 405 |STR_TIME: 0.5371320247650146
> STR_ID: 4jtc |STR_LEN: 1465 |STR_TIME: 2.7649810314178467
> STR_ID: 4jtd |STR_LEN: 1778 |STR_TIME: 2.9122021198272705
> STR_ID: 4jte |STR_LEN: 1344 |STR_TIME: 3.20987868309021
> STR_ID: 4jtf |STR_LEN: 1490 |STR_TIME: 3.402014970779419
> STR_ID: 4jtg |STR_LEN: 1823 |STR_TIME: 3.6724002361297607
> STR_ID: 4jth |STR_LEN: 1818 |STR_TIME: 3.5204851627349854
> STR_ID: 4jti |STR_LEN: 1747 |STR_TIME: 3.481444835662842
> STR_ID: 4jtj |STR_LEN: 1364 |STR_TIME: 3.2892379760742188
> STR_ID: 4jtk |STR_LEN: 1528 |STR_TIME: 3.3266680240631104
> STR_ID: 4jtl |STR_LEN: 1144 |STR_TIME: 3.306533098220825
> STR_ID: 4jtm |STR_LEN: 370 |STR_TIME: 0.6176402568817139
> STR_ID: 4jtn |STR_LEN: 424 |STR_TIME: 0.7904970645904541
> STR_ID: 4jto |STR_LEN: 315 |STR_TIME: 0.7271971702575684
> STR_ID: 4jtp |STR_LEN: 400 |STR_TIME: 0.5240960121154785
> STR_ID: 4jtq |STR_LEN: 1080 |STR_TIME: 2.3832430839538574
> STR_ID: 4jtr |STR_LEN: 1276 |STR_TIME: 2.584028959274292
> STR_ID: 4jts |STR_LEN: 553 |STR_TIME: 0.7606339454650879
> STR_ID: 4jtt |STR_LEN: 593 |STR_TIME: 0.782891035079956
> STR_ID: 4jtu |STR_LEN: 550 |STR_TIME: 0.7648530006408691
> STR_ID: 4jtv |STR_LEN: 3197 |STR_TIME: 9.447372913360596
> STR_ID: 4jtw |STR_LEN: 1446 |STR_TIME: 2.0748071670532227
> STR_ID: 4jtx |STR_LEN: 3067 |STR_TIME: 9.619452953338623
> STR_ID: 4jty |STR_LEN: 1563 |STR_TIME: 2.18457293510437
> STR_ID: 4jtz |STR_LEN: 1506 |STR_TIME: 2.1197869777679443
> STR_ID: 5jt0 |STR_LEN: 311 |STR_TIME: 0.5220620632171631
> STR_ID: 5jt1 |STR_LEN: 1534 |STR_TIME: 3.77691388130188
> STR_ID: 5jt2 |STR_LEN: 1171 |STR_TIME: 1.9054558277130127
> STR_ID: 5jt4 |STR_LEN: 339 |STR_TIME: 0.6175270080566406
> STR_ID: 5jt5 |STR_LEN: 797 |STR_TIME: 1.348729133605957
> STR_ID: 5jt6 |STR_LEN: 579 |STR_TIME: 1.2247827053070068
> STR_ID: 5jt7 |STR_LEN: 575 |STR_TIME: 1.2375338077545166
> STR_ID: 5jt8 |STR_LEN: 941 |STR_TIME: 2.0398781299591064
> STR_ID: 5jt9 |STR_LEN: 752 |STR_TIME: 1.8271911144256592
> STR_ID: 5jtb |STR_LEN: 475 |STR_TIME: 1.2979240417480469
> STR_ID: 5jtc |STR_LEN: 667 |STR_TIME: 1.4221839904785156
> STR_ID: 5jtd |STR_LEN: 1622 |STR_TIME: 2.0043671131134033
> STR_ID: 5jte |STR_LEN: 10412 |STR_TIME: 38.4102098941803
> STR_ID: 5jtf |STR_LEN: 447 |STR_TIME: 0.7433369159698486
> STR_ID: 5jtg |STR_LEN: 1616 |STR_TIME: 5.540417909622192
> STR_ID: 5jti |STR_LEN: 425 |STR_TIME: 1.2923688888549805
> STR_ID: 5jtj |STR_LEN: 433 |STR_TIME: 1.49819016456604
> STR_ID: 5jtk |STR_LEN: 94 |STR_TIME: 3.4103739261627197
> STR_ID: 5jtl |STR_LEN: 1091 |STR_TIME: 70.69747495651245
> STR_ID: 5jtm |STR_LEN: 720 |STR_TIME: 47.29336714744568
> STR_ID: 5jtn |STR_LEN: 730 |STR_TIME: 47.20820093154907
> STR_ID: 5jto |STR_LEN: 780 |STR_TIME: 50.743995904922485
> STR_ID: 5jtp |STR_LEN: 708 |STR_TIME: 46.06804037094116
> STR_ID: 5jtq |STR_LEN: 704 |STR_TIME: 46.19276189804077
> STR_ID: 5jtr |STR_LEN: 780 |STR_TIME: 51.43863105773926
> STR_ID: 5jts |STR_LEN: 320 |STR_TIME: 1.390181064605713
> STR_ID: 5jtt |STR_LEN: 1134 |STR_TIME: 1.638645887374878
> STR_ID: 5jtu |STR_LEN: 1138 |STR_TIME: 1.6348161697387695
> STR_ID: 5jtv |STR_LEN: 2560 |STR_TIME: 8.558017015457153
> STR_ID: 5jtw |STR_LEN: 3132 |STR_TIME: 10.633018016815186
> STR_ID: 5jty |STR_LEN: 622 |STR_TIME: 1.135977029800415
>> FINISH_DIR: ./data/j/jt/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4387 |DIR_TIME: 874.5857999324799 

>> START_DIR: ./data/j/ju/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ju0 |STR_LEN: 46 |STR_TIME: 4.781721830368042
> STR_ID: 1ju1 |STR_LEN: 46 |STR_TIME: 4.590559005737305
> STR_ID: 1ju2 |STR_LEN: 2587 |STR_TIME: 2.4697790145874023
> STR_ID: 1ju3 |STR_LEN: 1115 |STR_TIME: 1.1831510066986084
> STR_ID: 1ju4 |STR_LEN: 1007 |STR_TIME: 1.1438472270965576
> STR_ID: 1ju5 |STR_LEN: 182 |STR_TIME: 0.631633996963501
> STR_ID: 1ju6 |STR_LEN: 1201 |STR_TIME: 2.2492589950561523
> STR_ID: 1ju7 |STR_LEN: 16 |STR_TIME: 1.0483558177947998
> STR_ID: 1ju8 |STR_LEN: 37 |STR_TIME: 0.15251421928405762
> STR_ID: 1ju9 |STR_LEN: 918 |STR_TIME: 1.3083767890930176
> STR_ID: 1jua |STR_LEN: 46 |STR_TIME: 3.6968278884887695
> STR_ID: 1jub |STR_LEN: 1225 |STR_TIME: 1.3711628913879395
> STR_ID: 1juc |STR_LEN: 63 |STR_TIME: 0.16419601440429688
> STR_ID: 1jud |STR_LEN: 282 |STR_TIME: 0.4319627285003662
> STR_ID: 1jue |STR_LEN: 1240 |STR_TIME: 1.340648889541626
> STR_ID: 1juf |STR_LEN: 663 |STR_TIME: 0.8846518993377686
> STR_ID: 1jug |STR_LEN: 191 |STR_TIME: 0.266002893447876
> STR_ID: 1juh |STR_LEN: 3157 |STR_TIME: 3.0037178993225098
> STR_ID: 1jui |STR_LEN: 1303 |STR_TIME: 1.8752360343933105
> STR_ID: 1juj |STR_LEN: 1152 |STR_TIME: 2.1481528282165527
> STR_ID: 1juk |STR_LEN: 370 |STR_TIME: 0.5046226978302002
> STR_ID: 1jul |STR_LEN: 499 |STR_TIME: 0.5536649227142334
> STR_ID: 1jum |STR_LEN: 774 |STR_TIME: 1.4459428787231445
> STR_ID: 1jun |STR_LEN: 88 |STR_TIME: 2.0468358993530273
> STR_ID: 1juo |STR_LEN: 629 |STR_TIME: 0.7349581718444824
> STR_ID: 1jup |STR_LEN: 774 |STR_TIME: 1.4520282745361328
> STR_ID: 1juq |STR_LEN: 818 |STR_TIME: 1.252380132675171
> STR_ID: 1jur |STR_LEN: 22 |STR_TIME: 1.323699951171875
> STR_ID: 1jus |STR_LEN: 830 |STR_TIME: 1.4252581596374512
> STR_ID: 1jut |STR_LEN: 614 |STR_TIME: 1.0023140907287598
> STR_ID: 1juu |STR_LEN: 24 |STR_TIME: 3.2244009971618652
> STR_ID: 1juv |STR_LEN: 309 |STR_TIME: 0.4249229431152344
> STR_ID: 1jux |STR_LEN: 45 |STR_TIME: 0.09268403053283691
> STR_ID: 1juy |STR_LEN: 669 |STR_TIME: 1.1134209632873535
> STR_ID: 2ju0 |STR_LEN: 230 |STR_TIME: 11.529359102249146
> STR_ID: 2ju1 |STR_LEN: 95 |STR_TIME: 8.968111991882324
> STR_ID: 2ju2 |STR_LEN: 95 |STR_TIME: 0.4985928535461426
> STR_ID: 2ju3 |STR_LEN: 127 |STR_TIME: 4.165798902511597
> STR_ID: 2ju4 |STR_LEN: 97 |STR_TIME: 34.13002681732178
> STR_ID: 2ju5 |STR_LEN: 144 |STR_TIME: 9.688803911209106
> STR_ID: 2ju6 |STR_LEN: 56 |STR_TIME: 1.784688949584961
> STR_ID: 2ju7 |STR_LEN: 127 |STR_TIME: 4.555647134780884
> STR_ID: 2ju8 |STR_LEN: 129 |STR_TIME: 4.038851976394653
> STR_ID: 2jua |STR_LEN: 102 |STR_TIME: 6.708708047866821
> STR_ID: 2jub |STR_LEN: 76 |STR_TIME: 4.837112903594971
> STR_ID: 2juc |STR_LEN: 55 |STR_TIME: 2.9487669467926025
> STR_ID: 2jue |STR_LEN: 29 |STR_TIME: 1.6418089866638184
> STR_ID: 2juf |STR_LEN: 64 |STR_TIME: 4.042906999588013
> STR_ID: 2jug |STR_LEN: 156 |STR_TIME: 4.775723934173584
> STR_ID: 2juh |STR_LEN: 121 |STR_TIME: 7.774846792221069
> STR_ID: 2jui |STR_LEN: 33 |STR_TIME: 2.0551652908325195
> STR_ID: 2juj |STR_LEN: 56 |STR_TIME: 2.5755209922790527
> STR_ID: 2juk |STR_LEN: 23 |STR_TIME: 3.499080181121826
> STR_ID: 2jul |STR_LEN: 183 |STR_TIME: 9.201335668563843
> STR_ID: 2jum |STR_LEN: 51 |STR_TIME: 2.3665599822998047
> STR_ID: 2jun |STR_LEN: 105 |STR_TIME: 6.589700937271118
> STR_ID: 2juo |STR_LEN: 89 |STR_TIME: 2.9519221782684326
> STR_ID: 2jup |STR_LEN: 46 |STR_TIME: 1.492013931274414
> STR_ID: 2juq |STR_LEN: 13 |STR_TIME: 0.8417110443115234
> STR_ID: 2jur |STR_LEN: 13 |STR_TIME: 0.8473601341247559
> STR_ID: 2jus |STR_LEN: 13 |STR_TIME: 0.832719087600708
> STR_ID: 2jut |STR_LEN: 13 |STR_TIME: 0.8206441402435303
> STR_ID: 2juu |STR_LEN: 51 |STR_TIME: 2.46378493309021
> STR_ID: 2juv |STR_LEN: 51 |STR_TIME: 2.315145969390869
> STR_ID: 2juw |STR_LEN: 160 |STR_TIME: 10.277533054351807
> STR_ID: 2juy |STR_LEN: 28 |STR_TIME: 2.0069119930267334
> STR_ID: 2juz |STR_LEN: 160 |STR_TIME: 10.134603023529053
> STR_ID: 3ju0 |STR_LEN: 224 |STR_TIME: 0.4484238624572754
> STR_ID: 3ju1 |STR_LEN: 1153 |STR_TIME: 2.5606231689453125
> STR_ID: 3ju2 |STR_LEN: 471 |STR_TIME: 0.5990798473358154
> STR_ID: 3ju3 |STR_LEN: 206 |STR_TIME: 0.30890703201293945
> STR_ID: 3ju4 |STR_LEN: 2293 |STR_TIME: 3.0064120292663574
> STR_ID: 3ju5 |STR_LEN: 3168 |STR_TIME: 3.1543731689453125
> STR_ID: 3ju6 |STR_LEN: 3211 |STR_TIME: 3.10660982131958
> STR_ID: 3ju7 |STR_LEN: 1054 |STR_TIME: 1.5432796478271484
> STR_ID: 3ju8 |STR_LEN: 1922 |STR_TIME: 3.5237209796905518
> STR_ID: 3ju9 |STR_LEN: 382 |STR_TIME: 0.5230097770690918
> STR_ID: 3jua |STR_LEN: 1151 |STR_TIME: 1.9145970344543457
> STR_ID: 3jub |STR_LEN: 361 |STR_TIME: 0.6292018890380859
> STR_ID: 3juc |STR_LEN: 371 |STR_TIME: 0.703789234161377
> STR_ID: 3jud |STR_LEN: 374 |STR_TIME: 0.6717550754547119
> STR_ID: 3jue |STR_LEN: 642 |STR_TIME: 1.7036011219024658
> STR_ID: 3jug |STR_LEN: 884 |STR_TIME: 1.2553632259368896
> STR_ID: 3juh |STR_LEN: 1196 |STR_TIME: 2.556518077850342
> STR_ID: 3jui |STR_LEN: 269 |STR_TIME: 0.4151887893676758
> STR_ID: 3juj |STR_LEN: 1187 |STR_TIME: 2.013115882873535
> STR_ID: 3juk |STR_LEN: 1808 |STR_TIME: 2.1202199459075928
> STR_ID: 3jul |STR_LEN: 380 |STR_TIME: 0.6075339317321777
> STR_ID: 3jum |STR_LEN: 696 |STR_TIME: 1.3684289455413818
> STR_ID: 3jun |STR_LEN: 473 |STR_TIME: 0.7227940559387207
> STR_ID: 3juo |STR_LEN: 392 |STR_TIME: 0.6672441959381104
> STR_ID: 3jup |STR_LEN: 522 |STR_TIME: 0.7272288799285889
> STR_ID: 3juq |STR_LEN: 547 |STR_TIME: 0.7464578151702881
> STR_ID: 3jur |STR_LEN: 2934 |STR_TIME: 3.5645558834075928
> STR_ID: 3jus |STR_LEN: 937 |STR_TIME: 1.7166509628295898
> STR_ID: 3jut |STR_LEN: 805 |STR_TIME: 1.4242000579833984
> STR_ID: 3juu |STR_LEN: 992 |STR_TIME: 1.1735222339630127
> STR_ID: 3juv |STR_LEN: 461 |STR_TIME: 0.9641978740692139
> STR_ID: 3juw |STR_LEN: 806 |STR_TIME: 1.0231609344482422
> STR_ID: 3jux |STR_LEN: 817 |STR_TIME: 1.5382251739501953
> STR_ID: 3juy |STR_LEN: 1686 |STR_TIME: 2.541393756866455
> STR_ID: 3juz |STR_LEN: 178 |STR_TIME: 0.23507404327392578
> STR_ID: 4ju0 |STR_LEN: 3116 |STR_TIME: 9.648674964904785
> STR_ID: 4ju1 |STR_LEN: 1452 |STR_TIME: 2.1157660484313965
> STR_ID: 4ju2 |STR_LEN: 1403 |STR_TIME: 2.0605432987213135
> STR_ID: 4ju3 |STR_LEN: 1279 |STR_TIME: 2.0880789756774902
> STR_ID: 4ju4 |STR_LEN: 1410 |STR_TIME: 2.0020391941070557
> STR_ID: 4ju5 |STR_LEN: 464 |STR_TIME: 0.7677996158599854
> STR_ID: 4ju6 |STR_LEN: 1374 |STR_TIME: 2.0797150135040283
> STR_ID: 4ju7 |STR_LEN: 1374 |STR_TIME: 2.0043458938598633
> STR_ID: 4ju8 |STR_LEN: 1142 |STR_TIME: 1.9656939506530762
> STR_ID: 4ju9 |STR_LEN: 1217 |STR_TIME: 2.067729949951172
> STR_ID: 4jua |STR_LEN: 1135 |STR_TIME: 2.0801169872283936
> STR_ID: 4jub |STR_LEN: 3422 |STR_TIME: 4.0502331256866455
> STR_ID: 4juc |STR_LEN: 2800 |STR_TIME: 3.8005199432373047
> STR_ID: 4jud |STR_LEN: 885 |STR_TIME: 1.8972673416137695
> STR_ID: 4jue |STR_LEN: 1773 |STR_TIME: 1.5684318542480469
> STR_ID: 4juf |STR_LEN: 3138 |STR_TIME: 3.8206560611724854
> STR_ID: 4jug |STR_LEN: 3175 |STR_TIME: 9.587400913238525
> STR_ID: 4juh |STR_LEN: 1679 |STR_TIME: 4.896126985549927
> STR_ID: 4jui |STR_LEN: 2085 |STR_TIME: 2.6487669944763184
> STR_ID: 4juj |STR_LEN: 1546 |STR_TIME: 4.909677267074585
> STR_ID: 4juk |STR_LEN: 550 |STR_TIME: 0.9724831581115723
> STR_ID: 4jul |STR_LEN: 2966 |STR_TIME: 5.356520175933838
> STR_ID: 4jum |STR_LEN: 556 |STR_TIME: 0.9728569984436035
> STR_ID: 4jun |STR_LEN: 1732 |STR_TIME: 2.7940590381622314
> STR_ID: 4juo |STR_LEN: 1064 |STR_TIME: 3.40718412399292
> STR_ID: 4jup |STR_LEN: 174 |STR_TIME: 0.33815765380859375
> STR_ID: 4juq |STR_LEN: 1228 |STR_TIME: 1.918795108795166
> STR_ID: 4jur |STR_LEN: 2276 |STR_TIME: 3.713291883468628
> STR_ID: 4jus |STR_LEN: 762 |STR_TIME: 1.2380013465881348
> STR_ID: 4jut |STR_LEN: 868 |STR_TIME: 1.2819859981536865
> STR_ID: 4juu |STR_LEN: 1229 |STR_TIME: 3.0821380615234375
> STR_ID: 4juv |STR_LEN: 455 |STR_TIME: 0.7212910652160645
> STR_ID: 4juy |STR_LEN: 428 |STR_TIME: 1.258673906326294
> STR_ID: 4juz |STR_LEN: 413 |STR_TIME: 0.8474290370941162
> STR_ID: 5ju4 |STR_LEN: 82 |STR_TIME: 0.19445204734802246
> STR_ID: 5ju5 |STR_LEN: 390 |STR_TIME: 1.2396621704101562
> STR_ID: 5ju6 |STR_LEN: 5230 |STR_TIME: 6.998079061508179
> STR_ID: 5ju7 |STR_LEN: 140 |STR_TIME: 0.4220130443572998
