>> START_DIR: ./data/s/s0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1s00 |STR_LEN: 1831 |STR_TIME: 3.7484123706817627
> STR_ID: 1sd3 |STR_LEN: 928 |STR_TIME: 1.072206735610962
> STR_ID: 1sd4 |STR_LEN: 473 |STR_TIME: 0.5544760227203369
> STR_ID: 1sd5 |STR_LEN: 409 |STR_TIME: 0.48676609992980957
> STR_ID: 1sd6 |STR_LEN: 296 |STR_TIME: 0.4882848262786865
> STR_ID: 1sd7 |STR_LEN: 390 |STR_TIME: 0.5328350067138672
> STR_ID: 1sd8 |STR_LEN: 476 |STR_TIME: 0.6895949840545654
> STR_ID: 1sd9 |STR_LEN: 448 |STR_TIME: 0.38614916801452637
> STR_ID: 1sda |STR_LEN: 620 |STR_TIME: 1.0310583114624023
> STR_ID: 1sdb |STR_LEN: 77 |STR_TIME: 0.12097883224487305
> STR_ID: 1sdd |STR_LEN: 1065 |STR_TIME: 1.6865131855010986
> STR_ID: 1sde |STR_LEN: 915 |STR_TIME: 1.469310998916626
> STR_ID: 1sdf |STR_LEN: 67 |STR_TIME: 0.25964784622192383
> STR_ID: 1sdi |STR_LEN: 401 |STR_TIME: 0.4558708667755127
> STR_ID: 1sdj |STR_LEN: 459 |STR_TIME: 0.6319339275360107
> STR_ID: 1sdk |STR_LEN: 1022 |STR_TIME: 1.1687350273132324
> STR_ID: 1sdl |STR_LEN: 982 |STR_TIME: 1.191066026687622
> STR_ID: 1sdm |STR_LEN: 458 |STR_TIME: 0.7324717044830322
> STR_ID: 1sdn |STR_LEN: 394 |STR_TIME: 0.7173750400543213
> STR_ID: 1sdo |STR_LEN: 282 |STR_TIME: 0.402972936630249
> STR_ID: 1sdq |STR_LEN: 839 |STR_TIME: 0.7538049221038818
> STR_ID: 1sdr |STR_LEN: 87 |STR_TIME: 0.2891428470611572
> STR_ID: 1sds |STR_LEN: 665 |STR_TIME: 0.8898780345916748
> STR_ID: 1sdt |STR_LEN: 370 |STR_TIME: 0.7626590728759766
> STR_ID: 1sdu |STR_LEN: 370 |STR_TIME: 0.7575681209564209
> STR_ID: 1sdv |STR_LEN: 384 |STR_TIME: 0.7600109577178955
> STR_ID: 1sdw |STR_LEN: 505 |STR_TIME: 0.693587064743042
> STR_ID: 1sdx |STR_LEN: 584 |STR_TIME: 0.7480719089508057
> STR_ID: 1sdy |STR_LEN: 1133 |STR_TIME: 1.2309818267822266
> STR_ID: 1sdz |STR_LEN: 259 |STR_TIME: 0.28401613235473633
> STR_ID: 2sdf |STR_LEN: 67 |STR_TIME: 6.898019075393677
> STR_ID: 3sd0 |STR_LEN: 987 |STR_TIME: 2.4702210426330566
> STR_ID: 3sd2 |STR_LEN: 185 |STR_TIME: 0.4206058979034424
> STR_ID: 3sd3 |STR_LEN: 198 |STR_TIME: 0.8997988700866699
> STR_ID: 3sd4 |STR_LEN: 353 |STR_TIME: 0.6045100688934326
> STR_ID: 3sd5 |STR_LEN: 829 |STR_TIME: 2.795820951461792
> STR_ID: 3sd6 |STR_LEN: 146 |STR_TIME: 0.37174010276794434
> STR_ID: 3sd7 |STR_LEN: 381 |STR_TIME: 0.8549048900604248
> STR_ID: 3sd8 |STR_LEN: 50 |STR_TIME: 0.2237529754638672
> STR_ID: 3sd9 |STR_LEN: 727 |STR_TIME: 1.6854650974273682
> STR_ID: 3sda |STR_LEN: 892 |STR_TIME: 1.5848407745361328
> STR_ID: 3sdb |STR_LEN: 1010 |STR_TIME: 2.254354953765869
> STR_ID: 3sdc |STR_LEN: 860 |STR_TIME: 1.5548198223114014
> STR_ID: 3sdd |STR_LEN: 851 |STR_TIME: 1.5775790214538574
> STR_ID: 3sde |STR_LEN: 942 |STR_TIME: 1.0529890060424805
> STR_ID: 3sdf |STR_LEN: 640 |STR_TIME: 0.7542378902435303
> STR_ID: 3sdg |STR_LEN: 222 |STR_TIME: 0.44206690788269043
> STR_ID: 3sdh |STR_LEN: 559 |STR_TIME: 0.6347672939300537
> STR_ID: 3sdi |STR_LEN: 6318 |STR_TIME: 11.255220890045166
> STR_ID: 3sdj |STR_LEN: 5876 |STR_TIME: 20.12879467010498
> STR_ID: 3sdk |STR_LEN: 6329 |STR_TIME: 11.36408281326294
> STR_ID: 3sdl |STR_LEN: 636 |STR_TIME: 1.8290271759033203
> STR_ID: 3sdm |STR_LEN: 2926 |STR_TIME: 5.395998954772949
> STR_ID: 3sdn |STR_LEN: 236 |STR_TIME: 0.6181261539459229
> STR_ID: 3sdo |STR_LEN: 1332 |STR_TIME: 2.744249105453491
> STR_ID: 3sdp |STR_LEN: 554 |STR_TIME: 0.7128970623016357
> STR_ID: 3sdq |STR_LEN: 1027 |STR_TIME: 2.656599998474121
> STR_ID: 3sdr |STR_LEN: 1286 |STR_TIME: 2.8795480728149414
> STR_ID: 3sds |STR_LEN: 1014 |STR_TIME: 2.889691114425659
> STR_ID: 3sdt |STR_LEN: 1428 |STR_TIME: 2.8012337684631348
> STR_ID: 3sdu |STR_LEN: 1517 |STR_TIME: 2.8901853561401367
> STR_ID: 3sdv |STR_LEN: 1108 |STR_TIME: 2.7134850025177
> STR_ID: 3sdw |STR_LEN: 335 |STR_TIME: 0.6089029312133789
> STR_ID: 3sdx |STR_LEN: 1679 |STR_TIME: 2.9120230674743652
> STR_ID: 3sdy |STR_LEN: 957 |STR_TIME: 4.771015882492065
> STR_ID: 3sdz |STR_LEN: 836 |STR_TIME: 1.9043231010437012
> STR_ID: 4sdh |STR_LEN: 511 |STR_TIME: 0.6278061866760254
>> FINISH_DIR: ./data/s/sd/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 1038 |DIR_TIME: 132.56869316101074 

>> START_DIR: ./data/s/se/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1se0 |STR_LEN: 272 |STR_TIME: 0.27763915061950684
> STR_ID: 1se2 |STR_LEN: 235 |STR_TIME: 0.4582839012145996
> STR_ID: 1se3 |STR_LEN: 377 |STR_TIME: 0.5932691097259521
> STR_ID: 1se4 |STR_LEN: 363 |STR_TIME: 0.5386769771575928
> STR_ID: 1se6 |STR_LEN: 1329 |STR_TIME: 1.5722110271453857
> STR_ID: 1se7 |STR_LEN: 83 |STR_TIME: 1.929720163345337
> STR_ID: 1se8 |STR_LEN: 399 |STR_TIME: 0.5050721168518066
> STR_ID: 1se9 |STR_LEN: 101 |STR_TIME: 6.565023899078369
> STR_ID: 1seb |STR_LEN: 1184 |STR_TIME: 2.1389598846435547
> STR_ID: 1sed |STR_LEN: 596 |STR_TIME: 0.7802770137786865
> STR_ID: 1sef |STR_LEN: 386 |STR_TIME: 0.5280640125274658
> STR_ID: 1seg |STR_LEN: 187 |STR_TIME: 0.3242959976196289
> STR_ID: 1seh |STR_LEN: 336 |STR_TIME: 0.36641407012939453
> STR_ID: 1sei |STR_LEN: 377 |STR_TIME: 0.5126500129699707
> STR_ID: 1sej |STR_LEN: 2984 |STR_TIME: 5.243224859237671
> STR_ID: 1sek |STR_LEN: 491 |STR_TIME: 0.7702059745788574
> STR_ID: 1sel |STR_LEN: 673 |STR_TIME: 0.9869420528411865
> STR_ID: 1sem |STR_LEN: 198 |STR_TIME: 0.30592799186706543
> STR_ID: 1sen |STR_LEN: 237 |STR_TIME: 0.34628891944885254
> STR_ID: 1sep |STR_LEN: 663 |STR_TIME: 0.6120808124542236
> STR_ID: 1seq |STR_LEN: 786 |STR_TIME: 0.888355016708374
> STR_ID: 1ser |STR_LEN: 902 |STR_TIME: 1.8153443336486816
> STR_ID: 1ses |STR_LEN: 974 |STR_TIME: 1.6767771244049072
> STR_ID: 1set |STR_LEN: 1014 |STR_TIME: 1.6417527198791504
> STR_ID: 1seu |STR_LEN: 610 |STR_TIME: 1.320061206817627
> STR_ID: 1sev |STR_LEN: 919 |STR_TIME: 1.162344217300415
> STR_ID: 1sez |STR_LEN: 1079 |STR_TIME: 1.8293650150299072
> STR_ID: 2seb |STR_LEN: 649 |STR_TIME: 1.1464128494262695
> STR_ID: 2sec |STR_LEN: 511 |STR_TIME: 0.6526689529418945
> STR_ID: 2sem |STR_LEN: 213 |STR_TIME: 0.31193089485168457
> STR_ID: 3se0 |STR_LEN: 669 |STR_TIME: 1.7821860313415527
> STR_ID: 3se1 |STR_LEN: 430 |STR_TIME: 0.4776339530944824
> STR_ID: 3se2 |STR_LEN: 915 |STR_TIME: 1.464069128036499
> STR_ID: 3se3 |STR_LEN: 597 |STR_TIME: 1.982356309890747
> STR_ID: 3se4 |STR_LEN: 619 |STR_TIME: 2.0450382232666016
> STR_ID: 3se5 |STR_LEN: 1056 |STR_TIME: 1.3463289737701416
> STR_ID: 3se6 |STR_LEN: 1871 |STR_TIME: 3.313340902328491
> STR_ID: 3se7 |STR_LEN: 2225 |STR_TIME: 6.1167638301849365
> STR_ID: 3se8 |STR_LEN: 1444 |STR_TIME: 4.175179958343506
> STR_ID: 3se9 |STR_LEN: 1371 |STR_TIME: 4.028877258300781
> STR_ID: 3sea |STR_LEN: 591 |STR_TIME: 0.7577641010284424
> STR_ID: 3seb |STR_LEN: 415 |STR_TIME: 0.5996139049530029
> STR_ID: 3sec |STR_LEN: 362 |STR_TIME: 0.5524883270263672
> STR_ID: 3sed |STR_LEN: 163 |STR_TIME: 0.45449399948120117
> STR_ID: 3see |STR_LEN: 612 |STR_TIME: 1.028794288635254
> STR_ID: 3sef |STR_LEN: 1191 |STR_TIME: 3.4454739093780518
> STR_ID: 3sei |STR_LEN: 396 |STR_TIME: 1.0059583187103271
> STR_ID: 3sej |STR_LEN: 3555 |STR_TIME: 9.89121389389038
> STR_ID: 3sek |STR_LEN: 370 |STR_TIME: 1.056351900100708
> STR_ID: 3sel |STR_LEN: 134 |STR_TIME: 0.2284698486328125
> STR_ID: 3sem |STR_LEN: 157 |STR_TIME: 0.3443779945373535
> STR_ID: 3sen |STR_LEN: 555 |STR_TIME: 1.8074607849121094
> STR_ID: 3seo |STR_LEN: 489 |STR_TIME: 1.4798579216003418
> STR_ID: 3sep |STR_LEN: 8246 |STR_TIME: 8.818883895874023
> STR_ID: 3seq |STR_LEN: 2978 |STR_TIME: 8.407769918441772
> STR_ID: 3ser |STR_LEN: 842 |STR_TIME: 2.5542867183685303
> STR_ID: 3ses |STR_LEN: 1101 |STR_TIME: 2.573948383331299
> STR_ID: 3set |STR_LEN: 1029 |STR_TIME: 2.57812237739563
> STR_ID: 3seu |STR_LEN: 574 |STR_TIME: 1.3665177822113037
> STR_ID: 3sev |STR_LEN: 1123 |STR_TIME: 2.0103201866149902
> STR_ID: 3sew |STR_LEN: 649 |STR_TIME: 1.421421766281128
> STR_ID: 3sex |STR_LEN: 1301 |STR_TIME: 2.646516799926758
> STR_ID: 3sey |STR_LEN: 1631 |STR_TIME: 3.9985461235046387
> STR_ID: 3sez |STR_LEN: 2896 |STR_TIME: 8.346956014633179
>> FINISH_DIR: ./data/s/se/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 1102 |DIR_TIME: 132.55689001083374 

>> START_DIR: ./data/s/sf/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1sf0 |STR_LEN: 68 |STR_TIME: 0.20939993858337402
> STR_ID: 1sf1 |STR_LEN: 51 |STR_TIME: 2.4987399578094482
> STR_ID: 1sf2 |STR_LEN: 2764 |STR_TIME: 3.1592960357666016
> STR_ID: 1sf3 |STR_LEN: 259 |STR_TIME: 0.5237817764282227
> STR_ID: 1sf4 |STR_LEN: 131 |STR_TIME: 0.2580740451812744
> STR_ID: 1sf5 |STR_LEN: 259 |STR_TIME: 0.44920897483825684
> STR_ID: 1sf6 |STR_LEN: 133 |STR_TIME: 0.27783703804016113
> STR_ID: 1sf7 |STR_LEN: 133 |STR_TIME: 0.2592158317565918
> STR_ID: 1sf8 |STR_LEN: 1422 |STR_TIME: 1.8152692317962646
> STR_ID: 1sf9 |STR_LEN: 295 |STR_TIME: 0.3369309902191162
> STR_ID: 1sfb |STR_LEN: 134 |STR_TIME: 0.26975011825561523
> STR_ID: 1sfc |STR_LEN: 906 |STR_TIME: 1.6150400638580322
> STR_ID: 1sfd |STR_LEN: 704 |STR_TIME: 0.9951217174530029
> STR_ID: 1sfe |STR_LEN: 310 |STR_TIME: 0.3571908473968506
> STR_ID: 1sff |STR_LEN: 2937 |STR_TIME: 3.2303779125213623
> STR_ID: 1sfg |STR_LEN: 135 |STR_TIME: 0.2797870635986328
> STR_ID: 1sfh |STR_LEN: 623 |STR_TIME: 0.901190996170044
> STR_ID: 1sfi |STR_LEN: 617 |STR_TIME: 0.6079328060150146
> STR_ID: 1sfj |STR_LEN: 731 |STR_TIME: 0.9236299991607666
> STR_ID: 1sfk |STR_LEN: 593 |STR_TIME: 1.019312858581543
> STR_ID: 1sfl |STR_LEN: 872 |STR_TIME: 0.9603021144866943
> STR_ID: 1sfn |STR_LEN: 568 |STR_TIME: 0.9065122604370117
> STR_ID: 1sfo |STR_LEN: 3575 |STR_TIME: 6.809605121612549
> STR_ID: 1sfp |STR_LEN: 185 |STR_TIME: 0.279951810836792
> STR_ID: 1sfq |STR_LEN: 891 |STR_TIME: 1.219283103942871
> STR_ID: 1sfr |STR_LEN: 912 |STR_TIME: 1.4830529689788818
> STR_ID: 1sfs |STR_LEN: 578 |STR_TIME: 1.0848238468170166
> STR_ID: 1sft |STR_LEN: 972 |STR_TIME: 1.4483628273010254
> STR_ID: 1sfu |STR_LEN: 322 |STR_TIME: 0.4060399532318115
> STR_ID: 1sfv |STR_LEN: 125 |STR_TIME: 0.30951499938964844
> STR_ID: 1sfw |STR_LEN: 125 |STR_TIME: 4.98444390296936
> STR_ID: 1sfx |STR_LEN: 616 |STR_TIME: 1.0151457786560059
> STR_ID: 1sfy |STR_LEN: 2345 |STR_TIME: 2.8838629722595215
> STR_ID: 2sfa |STR_LEN: 277 |STR_TIME: 0.3683300018310547
> STR_ID: 2sfp |STR_LEN: 969 |STR_TIME: 1.4227259159088135
> STR_ID: 3sf0 |STR_LEN: 500 |STR_TIME: 0.9695401191711426
> STR_ID: 3sf4 |STR_LEN: 1391 |STR_TIME: 2.136470079421997
> STR_ID: 3sf5 |STR_LEN: 1203 |STR_TIME: 1.8223109245300293
> STR_ID: 3sf6 |STR_LEN: 735 |STR_TIME: 1.3928732872009277
> STR_ID: 3sf8 |STR_LEN: 718 |STR_TIME: 1.2927207946777344
> STR_ID: 3sfc |STR_LEN: 1172 |STR_TIME: 2.39552903175354
> STR_ID: 3sfd |STR_LEN: 1229 |STR_TIME: 2.023350954055786
> STR_ID: 3sfe |STR_LEN: 1153 |STR_TIME: 2.009124994277954
> STR_ID: 3sff |STR_LEN: 579 |STR_TIME: 0.7300348281860352
> STR_ID: 3sfg |STR_LEN: 2044 |STR_TIME: 2.948841094970703
> STR_ID: 3sfh |STR_LEN: 520 |STR_TIME: 0.7163898944854736
> STR_ID: 3sfi |STR_LEN: 197 |STR_TIME: 0.3946411609649658
> STR_ID: 3sfj |STR_LEN: 483 |STR_TIME: 0.8414919376373291
> STR_ID: 3sfk |STR_LEN: 376 |STR_TIME: 1.2697081565856934
> STR_ID: 3sfm |STR_LEN: 120 |STR_TIME: 0.2719099521636963
> STR_ID: 3sfp |STR_LEN: 1268 |STR_TIME: 3.012371063232422
> STR_ID: 3sft |STR_LEN: 295 |STR_TIME: 0.3966548442840576
> STR_ID: 3sfu |STR_LEN: 1987 |STR_TIME: 2.9032139778137207
> STR_ID: 3sfv |STR_LEN: 911 |STR_TIME: 1.144340991973877
> STR_ID: 3sfw |STR_LEN: 2072 |STR_TIME: 1.8964779376983643
> STR_ID: 3sfx |STR_LEN: 1476 |STR_TIME: 2.8349602222442627
> STR_ID: 3sfy |STR_LEN: 1450 |STR_TIME: 2.9181909561157227
> STR_ID: 3sfz |STR_LEN: 1261 |STR_TIME: 2.173849105834961
>> FINISH_DIR: ./data/s/sf/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 1160 |DIR_TIME: 84.45718812942505 

>> START_DIR: ./data/s/sg/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1sg0 |STR_LEN: 819 |STR_TIME: 0.9866330623626709
> STR_ID: 1sg1 |STR_LEN: 737 |STR_TIME: 0.7438628673553467
> STR_ID: 1sg2 |STR_LEN: 478 |STR_TIME: 0.7255167961120605
> STR_ID: 1sg3 |STR_LEN: 758 |STR_TIME: 1.2627828121185303
> STR_ID: 1sg4 |STR_LEN: 1424 |STR_TIME: 2.5854108333587646
> STR_ID: 1sg5 |STR_LEN: 86 |STR_TIME: 5.427738189697266
> STR_ID: 1sg6 |STR_LEN: 2066 |STR_TIME: 1.7159068584442139
> STR_ID: 1sg7 |STR_LEN: 75 |STR_TIME: 4.255605936050415
> STR_ID: 1sg8 |STR_LEN: 905 |STR_TIME: 1.1572010517120361
> STR_ID: 1sg9 |STR_LEN: 1064 |STR_TIME: 1.6196808815002441
> STR_ID: 1sgc |STR_LEN: 402 |STR_TIME: 0.4149501323699951
> STR_ID: 1sgd |STR_LEN: 407 |STR_TIME: 0.4786860942840576
> STR_ID: 1sge |STR_LEN: 408 |STR_TIME: 0.47467994689941406
> STR_ID: 1sgf |STR_LEN: 1097 |STR_TIME: 1.9590272903442383
> STR_ID: 1sgg |STR_LEN: 67 |STR_TIME: 2.1895289421081543
> STR_ID: 1sgh |STR_LEN: 332 |STR_TIME: 0.591649055480957
> STR_ID: 1sgi |STR_LEN: 886 |STR_TIME: 1.1257789134979248
> STR_ID: 1sgj |STR_LEN: 1245 |STR_TIME: 1.3345668315887451
> STR_ID: 1sgk |STR_LEN: 880 |STR_TIME: 1.0317718982696533
> STR_ID: 1sgl |STR_LEN: 272 |STR_TIME: 0.41385602951049805
> STR_ID: 1sgm |STR_LEN: 604 |STR_TIME: 0.7672040462493896
> STR_ID: 1sgn |STR_LEN: 398 |STR_TIME: 0.470167875289917
> STR_ID: 1sgo |STR_LEN: 139 |STR_TIME: 8.732932090759277
> STR_ID: 1sgp |STR_LEN: 418 |STR_TIME: 0.4933781623840332
> STR_ID: 1sgq |STR_LEN: 405 |STR_TIME: 0.4746580123901367
> STR_ID: 1sgr |STR_LEN: 406 |STR_TIME: 0.4734809398651123
> STR_ID: 1sgs |STR_LEN: 130 |STR_TIME: 0.17802786827087402
> STR_ID: 1sgt |STR_LEN: 416 |STR_TIME: 0.5382020473480225
> STR_ID: 1sgu |STR_LEN: 294 |STR_TIME: 0.41391515731811523
> STR_ID: 1sgv |STR_LEN: 979 |STR_TIME: 1.0473511219024658
> STR_ID: 1sgw |STR_LEN: 299 |STR_TIME: 0.4281899929046631
> STR_ID: 1sgy |STR_LEN: 388 |STR_TIME: 0.4715440273284912
> STR_ID: 1sgz |STR_LEN: 2466 |STR_TIME: 2.9936258792877197
> STR_ID: 2sga |STR_LEN: 401 |STR_TIME: 0.39443206787109375
> STR_ID: 2sgd |STR_LEN: 389 |STR_TIME: 0.4740128517150879
> STR_ID: 2sge |STR_LEN: 389 |STR_TIME: 0.4718923568725586
> STR_ID: 2sgf |STR_LEN: 405 |STR_TIME: 0.4775059223175049
> STR_ID: 2sgp |STR_LEN: 394 |STR_TIME: 0.4689919948577881
> STR_ID: 2sgq |STR_LEN: 393 |STR_TIME: 0.45920491218566895
> STR_ID: 3sg0 |STR_LEN: 889 |STR_TIME: 1.445617914199829
> STR_ID: 3sg1 |STR_LEN: 2172 |STR_TIME: 5.390154838562012
> STR_ID: 3sg2 |STR_LEN: 677 |STR_TIME: 0.8627190589904785
> STR_ID: 3sg3 |STR_LEN: 678 |STR_TIME: 0.8453588485717773
> STR_ID: 3sg4 |STR_LEN: 624 |STR_TIME: 0.848228931427002
> STR_ID: 3sg5 |STR_LEN: 506 |STR_TIME: 1.3575201034545898
> STR_ID: 3sg6 |STR_LEN: 660 |STR_TIME: 1.4756500720977783
> STR_ID: 3sg7 |STR_LEN: 589 |STR_TIME: 1.4426510334014893
> STR_ID: 3sg8 |STR_LEN: 940 |STR_TIME: 2.1316659450531006
> STR_ID: 3sg9 |STR_LEN: 772 |STR_TIME: 2.0645198822021484
> STR_ID: 3sga |STR_LEN: 377 |STR_TIME: 0.3983612060546875
> STR_ID: 3sgb |STR_LEN: 417 |STR_TIME: 0.45640110969543457
> STR_ID: 3sgc |STR_LEN: 398 |STR_TIME: 1.0698719024658203
> STR_ID: 3sgd |STR_LEN: 1469 |STR_TIME: 1.7245597839355469
> STR_ID: 3sge |STR_LEN: 1634 |STR_TIME: 1.765305757522583
> STR_ID: 3sgg |STR_LEN: 1067 |STR_TIME: 2.1070618629455566
> STR_ID: 3sgh |STR_LEN: 2343 |STR_TIME: 3.592388153076172
> STR_ID: 3sgi |STR_LEN: 432 |STR_TIME: 0.839083194732666
> STR_ID: 3sgj |STR_LEN: 949 |STR_TIME: 2.1257429122924805
> STR_ID: 3sgk |STR_LEN: 748 |STR_TIME: 2.1191208362579346
> STR_ID: 3sgl |STR_LEN: 724 |STR_TIME: 1.2418181896209717
> STR_ID: 3sgm |STR_LEN: 61 |STR_TIME: 0.20054006576538086
> STR_ID: 3sgn |STR_LEN: 24 |STR_TIME: 0.0823051929473877
> STR_ID: 3sgo |STR_LEN: 12 |STR_TIME: 0.05753016471862793
> STR_ID: 3sgp |STR_LEN: 77 |STR_TIME: 0.22623419761657715
> STR_ID: 3sgq |STR_LEN: 389 |STR_TIME: 0.4660460948944092
> STR_ID: 3sgr |STR_LEN: 186 |STR_TIME: 0.5139930248260498
> STR_ID: 3sgs |STR_LEN: 8 |STR_TIME: 0.04762005805969238
> STR_ID: 3sgt |STR_LEN: 690 |STR_TIME: 1.5136468410491943
> STR_ID: 3sgu |STR_LEN: 312 |STR_TIME: 0.4866490364074707
> STR_ID: 3sgv |STR_LEN: 794 |STR_TIME: 1.6339459419250488
> STR_ID: 3sgw |STR_LEN: 331 |STR_TIME: 0.6066310405731201
> STR_ID: 3sgx |STR_LEN: 488 |STR_TIME: 0.8298912048339844
> STR_ID: 3sgy |STR_LEN: 322 |STR_TIME: 0.6847970485687256
> STR_ID: 3sgz |STR_LEN: 2116 |STR_TIME: 2.173779010772705
> STR_ID: 4sga |STR_LEN: 370 |STR_TIME: 0.38675594329833984
> STR_ID: 4sgb |STR_LEN: 418 |STR_TIME: 0.4718031883239746
> STR_ID: 5sga |STR_LEN: 371 |STR_TIME: 0.38680195808410645
>> FINISH_DIR: ./data/s/sg/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 1237 |DIR_TIME: 97.28765487670898 

>> START_DIR: ./data/s/sh/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1sh0 |STR_LEN: 1439 |STR_TIME: 1.9163281917572021
> STR_ID: 1sh1 |STR_LEN: 48 |STR_TIME: 0.14902305603027344
> STR_ID: 1sh2 |STR_LEN: 641 |STR_TIME: 0.9382340908050537
> STR_ID: 1sh3 |STR_LEN: 1010 |STR_TIME: 1.78019380569458
> STR_ID: 1sh4 |STR_LEN: 83 |STR_TIME: 8.121587753295898
> STR_ID: 1sh5 |STR_LEN: 652 |STR_TIME: 2.54241681098938
> STR_ID: 1sh6 |STR_LEN: 288 |STR_TIME: 1.2415211200714111
> STR_ID: 1sh7 |STR_LEN: 1156 |STR_TIME: 1.1208412647247314
> STR_ID: 1sh8 |STR_LEN: 634 |STR_TIME: 0.6543281078338623
> STR_ID: 1sh9 |STR_LEN: 233 |STR_TIME: 0.4024810791015625
> STR_ID: 1sha |STR_LEN: 166 |STR_TIME: 0.24941396713256836
> STR_ID: 1shb |STR_LEN: 136 |STR_TIME: 0.2431490421295166
> STR_ID: 1shc |STR_LEN: 207 |STR_TIME: 0.7945899963378906
> STR_ID: 1shd |STR_LEN: 143 |STR_TIME: 0.30138492584228516
> STR_ID: 1shf |STR_LEN: 118 |STR_TIME: 0.2335188388824463
> STR_ID: 1shg |STR_LEN: 57 |STR_TIME: 0.140092134475708
> STR_ID: 1shh |STR_LEN: 1053 |STR_TIME: 1.1891059875488281
> STR_ID: 1shi |STR_LEN: 49 |STR_TIME: 2.7940118312835693
> STR_ID: 1shj |STR_LEN: 422 |STR_TIME: 0.8450901508331299
> STR_ID: 1shk |STR_LEN: 793 |STR_TIME: 0.7229461669921875
> STR_ID: 1shl |STR_LEN: 400 |STR_TIME: 0.7707340717315674
> STR_ID: 1shm |STR_LEN: 739 |STR_TIME: 0.8922531604766846
> STR_ID: 1shn |STR_LEN: 1147 |STR_TIME: 1.7417030334472656
> STR_ID: 1sho |STR_LEN: 129 |STR_TIME: 0.22287225723266602
> STR_ID: 1shp |STR_LEN: 55 |STR_TIME: 3.4106881618499756
> STR_ID: 1shq |STR_LEN: 1066 |STR_TIME: 1.7402188777923584
> STR_ID: 1shr |STR_LEN: 1343 |STR_TIME: 1.3173010349273682
> STR_ID: 1shs |STR_LEN: 920 |STR_TIME: 1.5858161449432373
> STR_ID: 1sht |STR_LEN: 377 |STR_TIME: 0.4154040813446045
> STR_ID: 1shu |STR_LEN: 336 |STR_TIME: 0.6890461444854736
> STR_ID: 1shv |STR_LEN: 347 |STR_TIME: 0.5182137489318848
> STR_ID: 1shw |STR_LEN: 545 |STR_TIME: 0.699639081954956
> STR_ID: 1shx |STR_LEN: 386 |STR_TIME: 0.5805482864379883
> STR_ID: 1shy |STR_LEN: 727 |STR_TIME: 1.351362943649292
> STR_ID: 1shz |STR_LEN: 1127 |STR_TIME: 1.9565927982330322
> STR_ID: 2sh1 |STR_LEN: 48 |STR_TIME: 0.8596758842468262
> STR_ID: 2shk |STR_LEN: 478 |STR_TIME: 0.6537761688232422
> STR_ID: 2shp |STR_LEN: 1761 |STR_TIME: 2.7934281826019287
> STR_ID: 3sh0 |STR_LEN: 746 |STR_TIME: 1.5213727951049805
> STR_ID: 3sh1 |STR_LEN: 2266 |STR_TIME: 4.203258752822876
> STR_ID: 3sh2 |STR_LEN: 318 |STR_TIME: 0.6616623401641846
> STR_ID: 3sh3 |STR_LEN: 320 |STR_TIME: 0.4669830799102783
> STR_ID: 3sh4 |STR_LEN: 397 |STR_TIME: 0.41751790046691895
> STR_ID: 3sh5 |STR_LEN: 205 |STR_TIME: 0.37795495986938477
> STR_ID: 3sh6 |STR_LEN: 318 |STR_TIME: 0.767970085144043
> STR_ID: 3sh7 |STR_LEN: 916 |STR_TIME: 1.0712089538574219
> STR_ID: 3sh8 |STR_LEN: 849 |STR_TIME: 1.0533270835876465
> STR_ID: 3sh9 |STR_LEN: 765 |STR_TIME: 1.0877349376678467
> STR_ID: 3sha |STR_LEN: 625 |STR_TIME: 1.1891472339630127
> STR_ID: 3shb |STR_LEN: 144 |STR_TIME: 0.20461082458496094
> STR_ID: 3shc |STR_LEN: 517 |STR_TIME: 1.098710060119629
> STR_ID: 3shd |STR_LEN: 2145 |STR_TIME: 3.445931911468506
> STR_ID: 3she |STR_LEN: 302 |STR_TIME: 1.0161941051483154
> STR_ID: 3shf |STR_LEN: 1209 |STR_TIME: 2.1658921241760254
> STR_ID: 3shg |STR_LEN: 488 |STR_TIME: 0.595412015914917
> STR_ID: 3shi |STR_LEN: 784 |STR_TIME: 0.9795746803283691
> STR_ID: 3shj |STR_LEN: 7653 |STR_TIME: 11.778631925582886
> STR_ID: 3shl |STR_LEN: 247 |STR_TIME: 0.605288028717041
> STR_ID: 3shm |STR_LEN: 10320 |STR_TIME: 22.493300914764404
> STR_ID: 3sho |STR_LEN: 1035 |STR_TIME: 3.644131898880005
> STR_ID: 3shp |STR_LEN: 585 |STR_TIME: 2.2127249240875244
