>> START_DIR: ./data/l/l0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1l00 |STR_LEN: 309 |STR_TIME: 0.36601710319519043
> STR_ID: 1lvh |STR_LEN: 703 |STR_TIME: 0.8789629936218262
> STR_ID: 1lvj |STR_LEN: 32 |STR_TIME: 2.637791156768799
> STR_ID: 1lvk |STR_LEN: 748 |STR_TIME: 1.4151511192321777
> STR_ID: 1lvl |STR_LEN: 650 |STR_TIME: 0.8877370357513428
> STR_ID: 1lvm |STR_LEN: 1043 |STR_TIME: 1.0081727504730225
> STR_ID: 1lvn |STR_LEN: 2891 |STR_TIME: 3.0117340087890625
> STR_ID: 1lvo |STR_LEN: 2843 |STR_TIME: 3.5379509925842285
> STR_ID: 1lvq |STR_LEN: 9 |STR_TIME: 0.06591486930847168
> STR_ID: 1lvr |STR_LEN: 9 |STR_TIME: 0.05843710899353027
> STR_ID: 1lvs |STR_LEN: 22 |STR_TIME: 1.4705417156219482
> STR_ID: 1lvu |STR_LEN: 3483 |STR_TIME: 3.579206943511963
> STR_ID: 1lvw |STR_LEN: 1939 |STR_TIME: 2.4572231769561768
> STR_ID: 1lvy |STR_LEN: 321 |STR_TIME: 0.46214985847473145
> STR_ID: 1lvz |STR_LEN: 11 |STR_TIME: 0.733008861541748
> STR_ID: 2lv0 |STR_LEN: 24 |STR_TIME: 1.753331184387207
> STR_ID: 2lv1 |STR_LEN: 147 |STR_TIME: 9.550446033477783
> STR_ID: 2lv2 |STR_LEN: 87 |STR_TIME: 5.204877138137817
> STR_ID: 2lv3 |STR_LEN: 102 |STR_TIME: 6.8575451374053955
> STR_ID: 2lv4 |STR_LEN: 146 |STR_TIME: 4.815471172332764
> STR_ID: 2lv5 |STR_LEN: 108 |STR_TIME: 6.840683937072754
> STR_ID: 2lv6 |STR_LEN: 178 |STR_TIME: 0.6447470188140869
> STR_ID: 2lv7 |STR_LEN: 102 |STR_TIME: 6.666647672653198
> STR_ID: 2lv8 |STR_LEN: 110 |STR_TIME: 7.709235906600952
> STR_ID: 2lv9 |STR_LEN: 82 |STR_TIME: 5.38868522644043
> STR_ID: 2lva |STR_LEN: 111 |STR_TIME: 6.995704889297485
> STR_ID: 2lvb |STR_LEN: 112 |STR_TIME: 7.315761089324951
> STR_ID: 2lvc |STR_LEN: 90 |STR_TIME: 5.711514711380005
> STR_ID: 2lve |STR_LEN: 157 |STR_TIME: 0.2686138153076172
> STR_ID: 2lvf |STR_LEN: 114 |STR_TIME: 4.5941996574401855
> STR_ID: 2lvg |STR_LEN: 40 |STR_TIME: 4.695856094360352
> STR_ID: 2lvh |STR_LEN: 46 |STR_TIME: 1.6321690082550049
> STR_ID: 2lvi |STR_LEN: 77 |STR_TIME: 4.836266994476318
> STR_ID: 2lvj |STR_LEN: 78 |STR_TIME: 4.860658884048462
> STR_ID: 2lvk |STR_LEN: 79 |STR_TIME: 4.752292156219482
> STR_ID: 2lvl |STR_LEN: 128 |STR_TIME: 8.475030899047852
> STR_ID: 2lvm |STR_LEN: 137 |STR_TIME: 9.226637125015259
> STR_ID: 2lvn |STR_LEN: 52 |STR_TIME: 3.5641841888427734
> STR_ID: 2lvo |STR_LEN: 128 |STR_TIME: 8.554528951644897
> STR_ID: 2lvp |STR_LEN: 204 |STR_TIME: 13.628607034683228
> STR_ID: 2lvq |STR_LEN: 204 |STR_TIME: 16.630861282348633
> STR_ID: 2lvr |STR_LEN: 31 |STR_TIME: 2.122205972671509
> STR_ID: 2lvs |STR_LEN: 105 |STR_TIME: 7.594048023223877
> STR_ID: 2lvt |STR_LEN: 30 |STR_TIME: 1.9156360626220703
> STR_ID: 2lvu |STR_LEN: 27 |STR_TIME: 1.8166167736053467
> STR_ID: 2lvv |STR_LEN: 220 |STR_TIME: 7.13295578956604
> STR_ID: 2lvw |STR_LEN: 196 |STR_TIME: 13.0710608959198
> STR_ID: 2lvx |STR_LEN: 94 |STR_TIME: 5.695585012435913
> STR_ID: 2lvy |STR_LEN: 18 |STR_TIME: 2.3362579345703125
> STR_ID: 2lvz |STR_LEN: 136 |STR_TIME: 9.463143110275269
> STR_ID: 3lv0 |STR_LEN: 816 |STR_TIME: 1.8663103580474854
> STR_ID: 3lv2 |STR_LEN: 1144 |STR_TIME: 1.5713636875152588
> STR_ID: 3lv3 |STR_LEN: 700 |STR_TIME: 1.5293891429901123
> STR_ID: 3lv4 |STR_LEN: 1569 |STR_TIME: 3.2017691135406494
> STR_ID: 3lv5 |STR_LEN: 821 |STR_TIME: 0.909649133682251
> STR_ID: 3lv6 |STR_LEN: 789 |STR_TIME: 0.9017748832702637
> STR_ID: 3lv8 |STR_LEN: 501 |STR_TIME: 0.8312430381774902
> STR_ID: 3lv9 |STR_LEN: 144 |STR_TIME: 0.3068423271179199
> STR_ID: 3lva |STR_LEN: 894 |STR_TIME: 2.5090267658233643
> STR_ID: 3lvb |STR_LEN: 586 |STR_TIME: 0.6791517734527588
> STR_ID: 3lvc |STR_LEN: 945 |STR_TIME: 1.6991989612579346
> STR_ID: 3lvd |STR_LEN: 775 |STR_TIME: 1.7280168533325195
> STR_ID: 3lve |STR_LEN: 239 |STR_TIME: 0.2721128463745117
> STR_ID: 3lvf |STR_LEN: 2016 |STR_TIME: 2.5460171699523926
> STR_ID: 3lvg |STR_LEN: 2087 |STR_TIME: 3.790637969970703
> STR_ID: 3lvh |STR_LEN: 1989 |STR_TIME: 3.7542171478271484
> STR_ID: 3lvj |STR_LEN: 1141 |STR_TIME: 3.0332601070404053
> STR_ID: 3lvk |STR_LEN: 511 |STR_TIME: 1.6241638660430908
> STR_ID: 3lvl |STR_LEN: 527 |STR_TIME: 1.6269359588623047
> STR_ID: 3lvm |STR_LEN: 1099 |STR_TIME: 1.5071220397949219
> STR_ID: 3lvp |STR_LEN: 1179 |STR_TIME: 2.1592698097229004
> STR_ID: 3lvq |STR_LEN: 430 |STR_TIME: 0.8727207183837891
> STR_ID: 3lvr |STR_LEN: 430 |STR_TIME: 1.4150052070617676
> STR_ID: 3lvs |STR_LEN: 675 |STR_TIME: 0.9582018852233887
> STR_ID: 3lvt |STR_LEN: 874 |STR_TIME: 1.524167776107788
> STR_ID: 3lvu |STR_LEN: 1781 |STR_TIME: 2.1498570442199707
> STR_ID: 3lvv |STR_LEN: 955 |STR_TIME: 1.3506228923797607
> STR_ID: 3lvw |STR_LEN: 852 |STR_TIME: 1.3392820358276367
> STR_ID: 3lvx |STR_LEN: 162 |STR_TIME: 0.20062589645385742
> STR_ID: 3lvy |STR_LEN: 1508 |STR_TIME: 3.5459821224212646
> STR_ID: 3lvz |STR_LEN: 1033 |STR_TIME: 1.1943938732147217
> STR_ID: 4lv0 |STR_LEN: 1521 |STR_TIME: 2.528610944747925
> STR_ID: 4lv1 |STR_LEN: 1216 |STR_TIME: 2.4375059604644775
> STR_ID: 4lv2 |STR_LEN: 1149 |STR_TIME: 2.455918788909912
> STR_ID: 4lv3 |STR_LEN: 1412 |STR_TIME: 2.4206128120422363
> STR_ID: 4lv4 |STR_LEN: 683 |STR_TIME: 0.7138659954071045
> STR_ID: 4lv5 |STR_LEN: 1238 |STR_TIME: 1.5522651672363281
> STR_ID: 4lv6 |STR_LEN: 590 |STR_TIME: 1.8849971294403076
> STR_ID: 4lv7 |STR_LEN: 792 |STR_TIME: 1.509793996810913
> STR_ID: 4lv8 |STR_LEN: 1278 |STR_TIME: 1.6149609088897705
> STR_ID: 4lv9 |STR_LEN: 1898 |STR_TIME: 3.565742015838623
> STR_ID: 4lva |STR_LEN: 1965 |STR_TIME: 3.673247814178467
> STR_ID: 4lvb |STR_LEN: 1914 |STR_TIME: 3.5167720317840576
> STR_ID: 4lvc |STR_LEN: 3604 |STR_TIME: 6.991045236587524
> STR_ID: 4lvd |STR_LEN: 1934 |STR_TIME: 3.5746448040008545
> STR_ID: 4lve |STR_LEN: 428 |STR_TIME: 0.554034948348999
> STR_ID: 4lvf |STR_LEN: 2033 |STR_TIME: 3.711817979812622
> STR_ID: 4lvg |STR_LEN: 1863 |STR_TIME: 3.507100820541382
> STR_ID: 4lvh |STR_LEN: 2628 |STR_TIME: 4.7723548412323
> STR_ID: 4lvi |STR_LEN: 348 |STR_TIME: 0.9664778709411621
> STR_ID: 4lvj |STR_LEN: 320 |STR_TIME: 0.9714491367340088
> STR_ID: 4lvk |STR_LEN: 283 |STR_TIME: 0.9268240928649902
> STR_ID: 4lvl |STR_LEN: 380 |STR_TIME: 1.0642108917236328
> STR_ID: 4lvm |STR_LEN: 450 |STR_TIME: 1.6479668617248535
> STR_ID: 4lvn |STR_LEN: 1059 |STR_TIME: 2.7640249729156494
> STR_ID: 4lvo |STR_LEN: 1045 |STR_TIME: 2.6873397827148438
> STR_ID: 4lvp |STR_LEN: 149 |STR_TIME: 0.453383207321167
> STR_ID: 4lvq |STR_LEN: 819 |STR_TIME: 1.1751501560211182
> STR_ID: 4lvr |STR_LEN: 120 |STR_TIME: 0.4267420768737793
> STR_ID: 4lvs |STR_LEN: 529 |STR_TIME: 0.8747110366821289
> STR_ID: 4lvt |STR_LEN: 455 |STR_TIME: 0.6024439334869385
> STR_ID: 4lvu |STR_LEN: 1177 |STR_TIME: 1.923048973083496
> STR_ID: 4lvv |STR_LEN: 164 |STR_TIME: 0.5032260417938232
> STR_ID: 4lvw |STR_LEN: 314 |STR_TIME: 0.5376677513122559
> STR_ID: 4lvx |STR_LEN: 259 |STR_TIME: 0.5383789539337158
> STR_ID: 4lvy |STR_LEN: 230 |STR_TIME: 0.5321841239929199
> STR_ID: 4lvz |STR_LEN: 397 |STR_TIME: 0.6191329956054688
> STR_ID: 5lv6 |STR_LEN: 88 |STR_TIME: 5.698949098587036
> STR_ID: 5lv9 |STR_LEN: 1399 |STR_TIME: 3.4839999675750732
> STR_ID: 5lva |STR_LEN: 486 |STR_TIME: 0.7350997924804688
> STR_ID: 5lvc |STR_LEN: 717 |STR_TIME: 1.3136940002441406
> STR_ID: 5lve |STR_LEN: 271 |STR_TIME: 0.29566121101379395
> STR_ID: 5lvf |STR_LEN: 158 |STR_TIME: 9.67458200454712
> STR_ID: 5lvg |STR_LEN: 253 |STR_TIME: 0.37346720695495605
> STR_ID: 5lvh |STR_LEN: 269 |STR_TIME: 0.37789201736450195
> STR_ID: 5lvi |STR_LEN: 303 |STR_TIME: 0.37359094619750977
> STR_ID: 5lvj |STR_LEN: 316 |STR_TIME: 0.38333797454833984
> STR_ID: 5lvk |STR_LEN: 526 |STR_TIME: 0.7279758453369141
> STR_ID: 5lvl |STR_LEN: 558 |STR_TIME: 1.7422468662261963
> STR_ID: 5lvm |STR_LEN: 588 |STR_TIME: 1.6333599090576172
> STR_ID: 5lvn |STR_LEN: 543 |STR_TIME: 1.6116900444030762
> STR_ID: 5lvo |STR_LEN: 653 |STR_TIME: 1.6914470195770264
> STR_ID: 5lvp |STR_LEN: 1428 |STR_TIME: 4.017612934112549
> STR_ID: 5lvq |STR_LEN: 350 |STR_TIME: 0.8573029041290283
> STR_ID: 5lvr |STR_LEN: 357 |STR_TIME: 0.848740816116333
> STR_ID: 5lvs |STR_LEN: 1122 |STR_TIME: 2.208548069000244
> STR_ID: 5lvz |STR_LEN: 325 |STR_TIME: 0.4959249496459961
>> FINISH_DIR: ./data/l/lv/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4970 |DIR_TIME: 420.0853681564331 

>> START_DIR: ./data/l/lw/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1lw0 |STR_LEN: 915 |STR_TIME: 1.8216359615325928
> STR_ID: 1lw1 |STR_LEN: 884 |STR_TIME: 0.988502025604248
> STR_ID: 1lw2 |STR_LEN: 928 |STR_TIME: 1.783909797668457
> STR_ID: 1lw3 |STR_LEN: 790 |STR_TIME: 1.0787029266357422
> STR_ID: 1lw4 |STR_LEN: 2418 |STR_TIME: 2.752326726913452
> STR_ID: 1lw5 |STR_LEN: 2272 |STR_TIME: 2.6862170696258545
> STR_ID: 1lw6 |STR_LEN: 854 |STR_TIME: 0.8085260391235352
> STR_ID: 1lw7 |STR_LEN: 351 |STR_TIME: 0.7297391891479492
> STR_ID: 1lw9 |STR_LEN: 366 |STR_TIME: 0.4051969051361084
> STR_ID: 1lwa |STR_LEN: 30 |STR_TIME: 3.8765909671783447
> STR_ID: 1lwb |STR_LEN: 299 |STR_TIME: 0.7146272659301758
> STR_ID: 1lwc |STR_LEN: 930 |STR_TIME: 1.826322078704834
> STR_ID: 1lwd |STR_LEN: 1547 |STR_TIME: 1.7126100063323975
> STR_ID: 1lwe |STR_LEN: 965 |STR_TIME: 1.8089959621429443
> STR_ID: 1lwf |STR_LEN: 952 |STR_TIME: 1.8175368309020996
> STR_ID: 1lwg |STR_LEN: 314 |STR_TIME: 0.39078783988952637
> STR_ID: 1lwh |STR_LEN: 1058 |STR_TIME: 1.7317609786987305
> STR_ID: 1lwi |STR_LEN: 614 |STR_TIME: 1.1609878540039062
> STR_ID: 1lwj |STR_LEN: 927 |STR_TIME: 1.7664928436279297
> STR_ID: 1lwk |STR_LEN: 242 |STR_TIME: 0.3741168975830078
> STR_ID: 1lwl |STR_LEN: 708 |STR_TIME: 0.8664960861206055
> STR_ID: 1lwm |STR_LEN: 93 |STR_TIME: 6.267899036407471
> STR_ID: 1lwn |STR_LEN: 1144 |STR_TIME: 1.6111228466033936
> STR_ID: 1lwo |STR_LEN: 1127 |STR_TIME: 1.7082617282867432
> STR_ID: 1lwr |STR_LEN: 96 |STR_TIME: 8.884207010269165
> STR_ID: 1lws |STR_LEN: 497 |STR_TIME: 1.161656141281128
> STR_ID: 1lwt |STR_LEN: 537 |STR_TIME: 1.270925760269165
> STR_ID: 1lwu |STR_LEN: 2975 |STR_TIME: 5.5266640186309814
> STR_ID: 1lwv |STR_LEN: 491 |STR_TIME: 0.799685001373291
> STR_ID: 1lww |STR_LEN: 510 |STR_TIME: 0.8078601360321045
> STR_ID: 1lwx |STR_LEN: 595 |STR_TIME: 0.8632681369781494
> STR_ID: 1lwy |STR_LEN: 558 |STR_TIME: 0.788156270980835
> STR_ID: 2lw1 |STR_LEN: 85 |STR_TIME: 5.676576614379883
> STR_ID: 2lw3 |STR_LEN: 90 |STR_TIME: 5.401630878448486
> STR_ID: 2lw4 |STR_LEN: 113 |STR_TIME: 7.37048602104187
> STR_ID: 2lw5 |STR_LEN: 78 |STR_TIME: 5.104055881500244
> STR_ID: 2lw6 |STR_LEN: 80 |STR_TIME: 5.030959129333496
> STR_ID: 2lw7 |STR_LEN: 170 |STR_TIME: 11.721529960632324
> STR_ID: 2lw8 |STR_LEN: 183 |STR_TIME: 5.769463062286377
> STR_ID: 2lw9 |STR_LEN: 102 |STR_TIME: 7.382690191268921
> STR_ID: 2lwa |STR_LEN: 72 |STR_TIME: 4.2030417919158936
> STR_ID: 2lwb |STR_LEN: 20 |STR_TIME: 1.2625226974487305
> STR_ID: 2lwc |STR_LEN: 5 |STR_TIME: 0.3036339282989502
> STR_ID: 2lwd |STR_LEN: 96 |STR_TIME: 6.423635005950928
> STR_ID: 2lwe |STR_LEN: 96 |STR_TIME: 6.311254978179932
> STR_ID: 2lwf |STR_LEN: 119 |STR_TIME: 7.639369010925293
> STR_ID: 2lwg |STR_LEN: 20 |STR_TIME: 1.4473867416381836
> STR_ID: 2lwh |STR_LEN: 21 |STR_TIME: 1.5868027210235596
> STR_ID: 2lwi |STR_LEN: 172 |STR_TIME: 8.700294017791748
> STR_ID: 2lwj |STR_LEN: 167 |STR_TIME: 11.215293169021606
> STR_ID: 2lwk |STR_LEN: 33 |STR_TIME: 3.4456980228424072
> STR_ID: 2lwl |STR_LEN: 45 |STR_TIME: 3.0761539936065674
> STR_ID: 2lwm |STR_LEN: 22 |STR_TIME: 3.727648973464966
> STR_ID: 2lwn |STR_LEN: 22 |STR_TIME: 2.8480629920959473
> STR_ID: 2lwo |STR_LEN: 22 |STR_TIME: 1.0248610973358154
> STR_ID: 2lwp |STR_LEN: 97 |STR_TIME: 5.681959867477417
> STR_ID: 2lwq |STR_LEN: 16 |STR_TIME: 1.0433430671691895
> STR_ID: 2lwr |STR_LEN: 70 |STR_TIME: 3.9713761806488037
> STR_ID: 2lws |STR_LEN: 12 |STR_TIME: 0.6764740943908691
> STR_ID: 2lwt |STR_LEN: 18 |STR_TIME: 1.1861870288848877
> STR_ID: 2lwu |STR_LEN: 15 |STR_TIME: 0.8754498958587646
> STR_ID: 2lwv |STR_LEN: 17 |STR_TIME: 0.8860080242156982
> STR_ID: 2lww |STR_LEN: 173 |STR_TIME: 10.726967096328735
> STR_ID: 2lwx |STR_LEN: 88 |STR_TIME: 5.565376043319702
> STR_ID: 2lwy |STR_LEN: 138 |STR_TIME: 8.844708919525146
> STR_ID: 2lwz |STR_LEN: 57 |STR_TIME: 3.5737147331237793
> STR_ID: 3lw0 |STR_LEN: 2227 |STR_TIME: 2.5719099044799805
> STR_ID: 3lw1 |STR_LEN: 651 |STR_TIME: 1.1306438446044922
> STR_ID: 3lw2 |STR_LEN: 592 |STR_TIME: 1.4206819534301758
> STR_ID: 3lw3 |STR_LEN: 431 |STR_TIME: 0.5371270179748535
> STR_ID: 3lw5 |STR_LEN: 3434 |STR_TIME: 8.60585880279541
> STR_ID: 3lw6 |STR_LEN: 468 |STR_TIME: 0.5775461196899414
> STR_ID: 3lw7 |STR_LEN: 423 |STR_TIME: 1.1915409564971924
> STR_ID: 3lw8 |STR_LEN: 3234 |STR_TIME: 3.2959439754486084
> STR_ID: 3lw9 |STR_LEN: 504 |STR_TIME: 1.2685558795928955
> STR_ID: 3lwa |STR_LEN: 220 |STR_TIME: 0.35111498832702637
> STR_ID: 3lwb |STR_LEN: 1006 |STR_TIME: 2.0332190990448
> STR_ID: 3lwc |STR_LEN: 166 |STR_TIME: 0.30686306953430176
> STR_ID: 3lwd |STR_LEN: 474 |STR_TIME: 0.5989489555358887
> STR_ID: 3lwe |STR_LEN: 187 |STR_TIME: 0.2907991409301758
> STR_ID: 3lwf |STR_LEN: 932 |STR_TIME: 1.1864290237426758
> STR_ID: 3lwg |STR_LEN: 379 |STR_TIME: 0.5132968425750732
> STR_ID: 3lwh |STR_LEN: 153 |STR_TIME: 0.2623753547668457
> STR_ID: 3lwi |STR_LEN: 263 |STR_TIME: 0.43970417976379395
> STR_ID: 3lwj |STR_LEN: 259 |STR_TIME: 0.42206287384033203
> STR_ID: 3lwk |STR_LEN: 378 |STR_TIME: 0.45708584785461426
> STR_ID: 3lwl |STR_LEN: 739 |STR_TIME: 2.0965828895568848
> STR_ID: 3lwm |STR_LEN: 731 |STR_TIME: 2.141556978225708
> STR_ID: 3lwn |STR_LEN: 1163 |STR_TIME: 1.5183820724487305
> STR_ID: 3lwo |STR_LEN: 565 |STR_TIME: 2.3077101707458496
> STR_ID: 3lwp |STR_LEN: 590 |STR_TIME: 2.2727479934692383
> STR_ID: 3lwq |STR_LEN: 558 |STR_TIME: 2.287064790725708
> STR_ID: 3lwr |STR_LEN: 618 |STR_TIME: 2.2753522396087646
> STR_ID: 3lws |STR_LEN: 3458 |STR_TIME: 4.198302984237671
> STR_ID: 3lwt |STR_LEN: 625 |STR_TIME: 1.593573808670044
> STR_ID: 3lwu |STR_LEN: 575 |STR_TIME: 0.7685770988464355
> STR_ID: 3lwv |STR_LEN: 569 |STR_TIME: 2.319610118865967
> STR_ID: 3lww |STR_LEN: 1809 |STR_TIME: 3.1484198570251465
> STR_ID: 3lwx |STR_LEN: 572 |STR_TIME: 0.9755151271820068
> STR_ID: 3lwz |STR_LEN: 1290 |STR_TIME: 1.368718147277832
> STR_ID: 4lw0 |STR_LEN: 255 |STR_TIME: 0.5295510292053223
> STR_ID: 4lw1 |STR_LEN: 196 |STR_TIME: 0.49899911880493164
> STR_ID: 4lw2 |STR_LEN: 2309 |STR_TIME: 2.4304261207580566
> STR_ID: 4lw3 |STR_LEN: 548 |STR_TIME: 0.6202890872955322
> STR_ID: 4lw4 |STR_LEN: 1759 |STR_TIME: 2.0525407791137695
> STR_ID: 4lw5 |STR_LEN: 1558 |STR_TIME: 2.1280269622802734
> STR_ID: 4lw6 |STR_LEN: 345 |STR_TIME: 0.5438928604125977
> STR_ID: 4lw7 |STR_LEN: 911 |STR_TIME: 1.6328768730163574
> STR_ID: 4lw8 |STR_LEN: 979 |STR_TIME: 1.9938790798187256
> STR_ID: 4lw9 |STR_LEN: 2165 |STR_TIME: 2.8455917835235596
> STR_ID: 4lwa |STR_LEN: 613 |STR_TIME: 1.3395349979400635
> STR_ID: 4lwb |STR_LEN: 556 |STR_TIME: 1.325775146484375
> STR_ID: 4lwc |STR_LEN: 217 |STR_TIME: 0.5009069442749023
> STR_ID: 4lwd |STR_LEN: 154 |STR_TIME: 0.3890380859375
> STR_ID: 4lwe |STR_LEN: 370 |STR_TIME: 0.793471097946167
> STR_ID: 4lwf |STR_LEN: 291 |STR_TIME: 0.7593879699707031
> STR_ID: 4lwg |STR_LEN: 338 |STR_TIME: 0.7592117786407471
> STR_ID: 4lwh |STR_LEN: 327 |STR_TIME: 0.44521284103393555
> STR_ID: 4lwi |STR_LEN: 318 |STR_TIME: 0.44894909858703613
> STR_ID: 4lwj |STR_LEN: 422 |STR_TIME: 0.47283029556274414
> STR_ID: 4lwk |STR_LEN: 828 |STR_TIME: 0.9535689353942871
> STR_ID: 4lwl |STR_LEN: 361 |STR_TIME: 0.46202898025512695
> STR_ID: 4lwm |STR_LEN: 364 |STR_TIME: 0.4533219337463379
> STR_ID: 4lwo |STR_LEN: 1525 |STR_TIME: 2.3851709365844727
> STR_ID: 4lwp |STR_LEN: 752 |STR_TIME: 1.219916820526123
> STR_ID: 4lwq |STR_LEN: 398 |STR_TIME: 0.7663140296936035
> STR_ID: 4lwr |STR_LEN: 441 |STR_TIME: 0.8027210235595703
> STR_ID: 4lws |STR_LEN: 322 |STR_TIME: 0.4222400188446045
> STR_ID: 4lwt |STR_LEN: 189 |STR_TIME: 0.24385404586791992
> STR_ID: 4lwu |STR_LEN: 218 |STR_TIME: 0.2620420455932617
> STR_ID: 4lwv |STR_LEN: 309 |STR_TIME: 0.5568833351135254
> STR_ID: 4lww |STR_LEN: 2079 |STR_TIME: 3.704929828643799
> STR_ID: 4lwx |STR_LEN: 491 |STR_TIME: 0.5604541301727295
> STR_ID: 4lwy |STR_LEN: 907 |STR_TIME: 1.839811086654663
> STR_ID: 4lwz |STR_LEN: 1159 |STR_TIME: 3.4316489696502686
> STR_ID: 5lw0 |STR_LEN: 778 |STR_TIME: 0.92995285987854
> STR_ID: 5lw6 |STR_LEN: 324 |STR_TIME: 0.4916548728942871
> STR_ID: 5lw7 |STR_LEN: 595 |STR_TIME: 1.1465528011322021
> STR_ID: 5lw8 |STR_LEN: 92 |STR_TIME: 5.841432809829712
> STR_ID: 5lw9 |STR_LEN: 575 |STR_TIME: 1.719207763671875
> STR_ID: 5lwb |STR_LEN: 619 |STR_TIME: 1.7442662715911865
> STR_ID: 5lwd |STR_LEN: 728 |STR_TIME: 1.7930078506469727
> STR_ID: 5lwe |STR_LEN: 645 |STR_TIME: 2.0660018920898438
> STR_ID: 5lwg |STR_LEN: 812 |STR_TIME: 1.5794179439544678
> STR_ID: 5lwh |STR_LEN: 476 |STR_TIME: 1.1153831481933594
> STR_ID: 5lwi |STR_LEN: 744 |STR_TIME: 1.3734619617462158
> STR_ID: 5lwj |STR_LEN: 35 |STR_TIME: 2.4013869762420654
> STR_ID: 5lwm |STR_LEN: 511 |STR_TIME: 1.1238338947296143
> STR_ID: 5lwn |STR_LEN: 493 |STR_TIME: 1.1783559322357178
> STR_ID: 5lwo |STR_LEN: 448 |STR_TIME: 1.125182867050171
> STR_ID: 5lwp |STR_LEN: 289 |STR_TIME: 0.5353047847747803
> STR_ID: 5lwq |STR_LEN: 1172 |STR_TIME: 1.6264889240264893
> STR_ID: 5lww |STR_LEN: 795 |STR_TIME: 1.1445841789245605
> STR_ID: 5lwx |STR_LEN: 1169 |STR_TIME: 1.215721845626831
> STR_ID: 5lwy |STR_LEN: 836 |STR_TIME: 1.9298789501190186
> STR_ID: 5lwz |STR_LEN: 1583 |STR_TIME: 3.472885847091675
>> FINISH_DIR: ./data/l/lw/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 5126 |DIR_TIME: 354.8152439594269 

>> START_DIR: ./data/l/lx/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1lx5 |STR_LEN: 206 |STR_TIME: 0.4779031276702881
> STR_ID: 1lx6 |STR_LEN: 737 |STR_TIME: 0.9256598949432373
> STR_ID: 1lx7 |STR_LEN: 832 |STR_TIME: 0.9414708614349365
> STR_ID: 1lx8 |STR_LEN: 55 |STR_TIME: 3.8887219429016113
> STR_ID: 1lxa |STR_LEN: 262 |STR_TIME: 0.4917159080505371
> STR_ID: 1lxc |STR_LEN: 806 |STR_TIME: 1.030663013458252
> STR_ID: 1lxd |STR_LEN: 232 |STR_TIME: 0.48366403579711914
> STR_ID: 1lxe |STR_LEN: 137 |STR_TIME: 0.2165970802307129
> STR_ID: 1lxf |STR_LEN: 108 |STR_TIME: 10.503150939941406
> STR_ID: 1lxg |STR_LEN: 89 |STR_TIME: 2.8122103214263916
> STR_ID: 1lxh |STR_LEN: 89 |STR_TIME: 0.3211789131164551
> STR_ID: 1lxi |STR_LEN: 176 |STR_TIME: 0.2680079936981201
> STR_ID: 1lxj |STR_LEN: 328 |STR_TIME: 0.28753089904785156
> STR_ID: 1lxk |STR_LEN: 1408 |STR_TIME: 1.4957778453826904
> STR_ID: 1lxl |STR_LEN: 221 |STR_TIME: 0.8461790084838867
> STR_ID: 1lxm |STR_LEN: 991 |STR_TIME: 1.531008005142212
> STR_ID: 1lxn |STR_LEN: 541 |STR_TIME: 0.7651140689849854
> STR_ID: 1lxt |STR_LEN: 1516 |STR_TIME: 2.0215890407562256
> STR_ID: 1lxy |STR_LEN: 1372 |STR_TIME: 1.6852660179138184
> STR_ID: 1lxz |STR_LEN: 469 |STR_TIME: 0.47134900093078613
> STR_ID: 2lx0 |STR_LEN: 32 |STR_TIME: 5.736202001571655
> STR_ID: 2lx1 |STR_LEN: 22 |STR_TIME: 2.6853630542755127
> STR_ID: 2lx2 |STR_LEN: 67 |STR_TIME: 4.2211668491363525
> STR_ID: 2lx3 |STR_LEN: 67 |STR_TIME: 4.261388778686523
> STR_ID: 2lx4 |STR_LEN: 17 |STR_TIME: 0.5675759315490723
> STR_ID: 2lx5 |STR_LEN: 18 |STR_TIME: 1.1395421028137207
> STR_ID: 2lx6 |STR_LEN: 19 |STR_TIME: 0.8260338306427002
> STR_ID: 2lx7 |STR_LEN: 60 |STR_TIME: 3.862267017364502
> STR_ID: 2lx9 |STR_LEN: 83 |STR_TIME: 8.300230026245117
> STR_ID: 2lxa |STR_LEN: 87 |STR_TIME: 3.040313720703125
> STR_ID: 2lxb |STR_LEN: 148 |STR_TIME: 4.505816698074341
> STR_ID: 2lxc |STR_LEN: 229 |STR_TIME: 7.215583086013794
> STR_ID: 2lxd |STR_LEN: 125 |STR_TIME: 7.7590131759643555
> STR_ID: 2lxe |STR_LEN: 109 |STR_TIME: 7.193467855453491
> STR_ID: 2lxf |STR_LEN: 121 |STR_TIME: 7.742480039596558
> STR_ID: 2lxg |STR_LEN: 17 |STR_TIME: 0.9724650382995605
> STR_ID: 2lxh |STR_LEN: 60 |STR_TIME: 3.7589070796966553
> STR_ID: 2lxi |STR_LEN: 91 |STR_TIME: 5.304610013961792
> STR_ID: 2lxj |STR_LEN: 66 |STR_TIME: 4.0493550300598145
