>> START_DIR: ./data/g/g0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1g00 |STR_LEN: 49 |STR_TIME: 0.20544195175170898
> STR_ID: 2gtf |STR_LEN: 342 |STR_TIME: 0.739077091217041
> STR_ID: 2gtg |STR_LEN: 90 |STR_TIME: 0.18261194229125977
> STR_ID: 2gth |STR_LEN: 598 |STR_TIME: 0.7319810390472412
> STR_ID: 2gti |STR_LEN: 622 |STR_TIME: 0.7561450004577637
> STR_ID: 2gtj |STR_LEN: 96 |STR_TIME: 6.31480598449707
> STR_ID: 2gtk |STR_LEN: 523 |STR_TIME: 0.5925068855285645
> STR_ID: 2gtl |STR_LEN: 2424 |STR_TIME: 4.3595757484436035
> STR_ID: 2gtm |STR_LEN: 512 |STR_TIME: 0.7295200824737549
> STR_ID: 2gtn |STR_LEN: 560 |STR_TIME: 0.7142848968505859
> STR_ID: 2gto |STR_LEN: 96 |STR_TIME: 6.433397054672241
> STR_ID: 2gtp |STR_LEN: 1031 |STR_TIME: 1.6964738368988037
> STR_ID: 2gtq |STR_LEN: 1624 |STR_TIME: 1.81443190574646
> STR_ID: 2gtr |STR_LEN: 1298 |STR_TIME: 1.4497990608215332
> STR_ID: 2gts |STR_LEN: 107 |STR_TIME: 0.20453095436096191
> STR_ID: 2gtt |STR_LEN: 9044 |STR_TIME: 16.67790913581848
> STR_ID: 2gtu |STR_LEN: 491 |STR_TIME: 0.8588211536407471
> STR_ID: 2gtv |STR_LEN: 105 |STR_TIME: 3.8956522941589355
> STR_ID: 2gtw |STR_LEN: 1451 |STR_TIME: 1.6466329097747803
> STR_ID: 2gtx |STR_LEN: 795 |STR_TIME: 1.0587220191955566
> STR_ID: 2gty |STR_LEN: 523 |STR_TIME: 0.8951938152313232
> STR_ID: 2gtz |STR_LEN: 1588 |STR_TIME: 1.6558363437652588
> STR_ID: 3gt0 |STR_LEN: 255 |STR_TIME: 0.4554619789123535
> STR_ID: 3gt2 |STR_LEN: 239 |STR_TIME: 0.49716901779174805
> STR_ID: 3gt3 |STR_LEN: 702 |STR_TIME: 0.6426880359649658
> STR_ID: 3gt4 |STR_LEN: 626 |STR_TIME: 0.5992090702056885
> STR_ID: 3gt5 |STR_LEN: 666 |STR_TIME: 0.8522286415100098
> STR_ID: 3gt6 |STR_LEN: 348 |STR_TIME: 0.44772791862487793
> STR_ID: 3gt7 |STR_LEN: 160 |STR_TIME: 0.2922816276550293
> STR_ID: 3gt8 |STR_LEN: 1243 |STR_TIME: 3.902514934539795
> STR_ID: 3gt9 |STR_LEN: 492 |STR_TIME: 0.49771809577941895
> STR_ID: 3gta |STR_LEN: 398 |STR_TIME: 0.4734518527984619
> STR_ID: 3gtc |STR_LEN: 1418 |STR_TIME: 1.485666036605835
> STR_ID: 3gtd |STR_LEN: 1056 |STR_TIME: 1.579732894897461
> STR_ID: 3gte |STR_LEN: 1553 |STR_TIME: 1.903897762298584
> STR_ID: 3gtf |STR_LEN: 772 |STR_TIME: 0.7291841506958008
> STR_ID: 3gtg |STR_LEN: 3710 |STR_TIME: 12.727783918380737
> STR_ID: 3gth |STR_LEN: 666 |STR_TIME: 0.7153608798980713
> STR_ID: 3gti |STR_LEN: 663 |STR_TIME: 0.6852147579193115
> STR_ID: 3gtj |STR_LEN: 3696 |STR_TIME: 12.47138786315918
> STR_ID: 3gtk |STR_LEN: 3711 |STR_TIME: 12.669910192489624
> STR_ID: 3gtl |STR_LEN: 3605 |STR_TIME: 6.890169858932495
> STR_ID: 3gtm |STR_LEN: 3798 |STR_TIME: 12.887179136276245
> STR_ID: 3gtn |STR_LEN: 789 |STR_TIME: 1.4516489505767822
> STR_ID: 3gto |STR_LEN: 3605 |STR_TIME: 7.105214834213257
> STR_ID: 3gtp |STR_LEN: 3606 |STR_TIME: 6.87188196182251
> STR_ID: 3gtq |STR_LEN: 3573 |STR_TIME: 6.772358179092407
> STR_ID: 3gts |STR_LEN: 1499 |STR_TIME: 2.00129771232605
> STR_ID: 3gtt |STR_LEN: 1646 |STR_TIME: 1.7132132053375244
> STR_ID: 3gtu |STR_LEN: 954 |STR_TIME: 1.6356208324432373
> STR_ID: 3gtv |STR_LEN: 3656 |STR_TIME: 3.5678389072418213
> STR_ID: 3gtx |STR_LEN: 699 |STR_TIME: 0.6890208721160889
> STR_ID: 3gty |STR_LEN: 561 |STR_TIME: 1.1087899208068848
> STR_ID: 3gtz |STR_LEN: 361 |STR_TIME: 0.6233742237091064
> STR_ID: 4gt0 |STR_LEN: 1010 |STR_TIME: 1.438521146774292
> STR_ID: 4gt1 |STR_LEN: 446 |STR_TIME: 1.0549790859222412
> STR_ID: 4gt2 |STR_LEN: 3725 |STR_TIME: 5.281941890716553
> STR_ID: 4gt3 |STR_LEN: 555 |STR_TIME: 1.316389799118042
> STR_ID: 4gt4 |STR_LEN: 779 |STR_TIME: 1.8599700927734375
> STR_ID: 4gt5 |STR_LEN: 367 |STR_TIME: 0.977510929107666
> STR_ID: 4gt6 |STR_LEN: 925 |STR_TIME: 1.47977876663208
> STR_ID: 4gt7 |STR_LEN: 997 |STR_TIME: 2.845850944519043
> STR_ID: 4gt8 |STR_LEN: 271 |STR_TIME: 0.34818410873413086
> STR_ID: 4gt9 |STR_LEN: 428 |STR_TIME: 0.9212419986724854
> STR_ID: 4gta |STR_LEN: 408 |STR_TIME: 0.9136092662811279
> STR_ID: 4gtb |STR_LEN: 341 |STR_TIME: 0.8801059722900391
> STR_ID: 4gtc |STR_LEN: 1134 |STR_TIME: 3.107753038406372
> STR_ID: 4gtd |STR_LEN: 1232 |STR_TIME: 3.0909829139709473
> STR_ID: 4gte |STR_LEN: 1028 |STR_TIME: 3.030200958251953
> STR_ID: 4gtf |STR_LEN: 341 |STR_TIME: 0.8692800998687744
> STR_ID: 4gtl |STR_LEN: 944 |STR_TIME: 2.9815468788146973
> STR_ID: 4gtm |STR_LEN: 1329 |STR_TIME: 2.761904001235962
> STR_ID: 4gtn |STR_LEN: 541 |STR_TIME: 1.1841881275177002
> STR_ID: 4gto |STR_LEN: 1289 |STR_TIME: 2.7347183227539062
> STR_ID: 4gtp |STR_LEN: 853 |STR_TIME: 2.535109043121338
> STR_ID: 4gtq |STR_LEN: 967 |STR_TIME: 2.642960786819458
> STR_ID: 4gtr |STR_LEN: 1129 |STR_TIME: 2.6196300983428955
> STR_ID: 4gts |STR_LEN: 820 |STR_TIME: 2.1824851036071777
> STR_ID: 4gtt |STR_LEN: 984 |STR_TIME: 2.260793685913086
> STR_ID: 4gtu |STR_LEN: 1736 |STR_TIME: 3.1793532371520996
> STR_ID: 4gtv |STR_LEN: 1013 |STR_TIME: 2.267280101776123
> STR_ID: 4gtw |STR_LEN: 1544 |STR_TIME: 4.789923191070557
> STR_ID: 4gtx |STR_LEN: 1423 |STR_TIME: 4.701111078262329
> STR_ID: 4gty |STR_LEN: 1423 |STR_TIME: 4.657895088195801
> STR_ID: 4gtz |STR_LEN: 1423 |STR_TIME: 4.58734393119812
> STR_ID: 5gt0 |STR_LEN: 1157 |STR_TIME: 2.887651205062866
> STR_ID: 5gt2 |STR_LEN: 1951 |STR_TIME: 4.224886894226074
> STR_ID: 5gt3 |STR_LEN: 1080 |STR_TIME: 2.8949530124664307
> STR_ID: 5gt4 |STR_LEN: 327 |STR_TIME: 0.6004798412322998
> STR_ID: 5gt9 |STR_LEN: 729 |STR_TIME: 0.8929798603057861
> STR_ID: 5gtb |STR_LEN: 153 |STR_TIME: 0.34171009063720703
> STR_ID: 5gtd |STR_LEN: 914 |STR_TIME: 2.8115618228912354
> STR_ID: 5gth |STR_LEN: 7285 |STR_TIME: 23.02873396873474
> STR_ID: 5gti |STR_LEN: 7419 |STR_TIME: 23.0416579246521
> STR_ID: 5gtj |STR_LEN: 1149 |STR_TIME: 1.5372297763824463
> STR_ID: 5gtm |STR_LEN: 1045 |STR_TIME: 3.0779869556427
> STR_ID: 5gtq |STR_LEN: 705 |STR_TIME: 1.2993440628051758
> STR_ID: 5gtt |STR_LEN: 668 |STR_TIME: 1.5247149467468262
> STR_ID: 5gtu |STR_LEN: 350 |STR_TIME: 0.8082931041717529
>> FINISH_DIR: ./data/g/gt/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4467 |DIR_TIME: 434.3077437877655 

>> START_DIR: ./data/g/gu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1gu0 |STR_LEN: 3532 |STR_TIME: 3.6215980052948
> STR_ID: 1gu1 |STR_LEN: 4462 |STR_TIME: 6.9929327964782715
> STR_ID: 1gu2 |STR_LEN: 606 |STR_TIME: 1.0877907276153564
> STR_ID: 1gu3 |STR_LEN: 236 |STR_TIME: 0.31740903854370117
> STR_ID: 1gu4 |STR_LEN: 477 |STR_TIME: 0.5382981300354004
> STR_ID: 1gu5 |STR_LEN: 390 |STR_TIME: 0.5097527503967285
> STR_ID: 1gu6 |STR_LEN: 2474 |STR_TIME: 3.615133285522461
> STR_ID: 1gu7 |STR_LEN: 1660 |STR_TIME: 1.5404250621795654
> STR_ID: 1gu8 |STR_LEN: 236 |STR_TIME: 0.7551279067993164
> STR_ID: 1gu9 |STR_LEN: 2899 |STR_TIME: 3.6413750648498535
> STR_ID: 1gua |STR_LEN: 335 |STR_TIME: 0.5254268646240234
> STR_ID: 1gub |STR_LEN: 299 |STR_TIME: 0.5318479537963867
> STR_ID: 1guc |STR_LEN: 16 |STR_TIME: 2.952202081680298
> STR_ID: 1gud |STR_LEN: 1081 |STR_TIME: 1.129317045211792
> STR_ID: 1gue |STR_LEN: 234 |STR_TIME: 0.4104430675506592
> STR_ID: 1guf |STR_LEN: 1336 |STR_TIME: 1.4573960304260254
> STR_ID: 1gug |STR_LEN: 658 |STR_TIME: 0.8135159015655518
> STR_ID: 1guh |STR_LEN: 888 |STR_TIME: 1.5945332050323486
> STR_ID: 1gui |STR_LEN: 278 |STR_TIME: 0.3804960250854492
> STR_ID: 1guj |STR_LEN: 231 |STR_TIME: 0.4244363307952881
> STR_ID: 1guk |STR_LEN: 424 |STR_TIME: 0.7522368431091309
> STR_ID: 1gul |STR_LEN: 1976 |STR_TIME: 3.3132071495056152
> STR_ID: 1gum |STR_LEN: 1920 |STR_TIME: 3.210845947265625
> STR_ID: 1gun |STR_LEN: 576 |STR_TIME: 0.7597551345825195
> STR_ID: 1guo |STR_LEN: 421 |STR_TIME: 0.7342710494995117
> STR_ID: 1gup |STR_LEN: 2644 |STR_TIME: 2.9289710521698
> STR_ID: 1guq |STR_LEN: 2754 |STR_TIME: 2.9984679222106934
> STR_ID: 1gur |STR_LEN: 35 |STR_TIME: 1.1352620124816895
> STR_ID: 1gus |STR_LEN: 718 |STR_TIME: 0.7673530578613281
> STR_ID: 1gut |STR_LEN: 809 |STR_TIME: 1.4228229522705078
> STR_ID: 1guu |STR_LEN: 93 |STR_TIME: 0.15213489532470703
> STR_ID: 1guv |STR_LEN: 641 |STR_TIME: 0.7648980617523193
> STR_ID: 1guw |STR_LEN: 91 |STR_TIME: 7.321030139923096
> STR_ID: 1gux |STR_LEN: 715 |STR_TIME: 0.7474777698516846
> STR_ID: 1guy |STR_LEN: 918 |STR_TIME: 1.1418790817260742
> STR_ID: 1guz |STR_LEN: 2078 |STR_TIME: 2.251610040664673
> STR_ID: 2gu0 |STR_LEN: 602 |STR_TIME: 1.1707329750061035
> STR_ID: 2gu1 |STR_LEN: 459 |STR_TIME: 0.6567530632019043
> STR_ID: 2gu2 |STR_LEN: 1173 |STR_TIME: 1.2927899360656738
> STR_ID: 2gu3 |STR_LEN: 274 |STR_TIME: 0.323840856552124
> STR_ID: 2gu4 |STR_LEN: 851 |STR_TIME: 1.0568370819091797
> STR_ID: 2gu5 |STR_LEN: 862 |STR_TIME: 1.1042048931121826
> STR_ID: 2gu6 |STR_LEN: 861 |STR_TIME: 1.0601890087127686
> STR_ID: 2gu7 |STR_LEN: 784 |STR_TIME: 1.0317769050598145
> STR_ID: 2gu8 |STR_LEN: 528 |STR_TIME: 0.72918701171875
> STR_ID: 2gu9 |STR_LEN: 221 |STR_TIME: 0.39068078994750977
> STR_ID: 2gub |STR_LEN: 759 |STR_TIME: 0.7968037128448486
> STR_ID: 2guc |STR_LEN: 592 |STR_TIME: 0.5607547760009766
> STR_ID: 2gud |STR_LEN: 696 |STR_TIME: 1.1070749759674072
> STR_ID: 2gue |STR_LEN: 395 |STR_TIME: 0.5061650276184082
> STR_ID: 2guf |STR_LEN: 864 |STR_TIME: 1.1754980087280273
> STR_ID: 2gug |STR_LEN: 1868 |STR_TIME: 2.6448299884796143
> STR_ID: 2guh |STR_LEN: 814 |STR_TIME: 0.8875749111175537
> STR_ID: 2gui |STR_LEN: 423 |STR_TIME: 0.4590890407562256
> STR_ID: 2guj |STR_LEN: 270 |STR_TIME: 0.49771595001220703
> STR_ID: 2guk |STR_LEN: 355 |STR_TIME: 0.5207889080047607
> STR_ID: 2gum |STR_LEN: 1959 |STR_TIME: 3.163788080215454
> STR_ID: 2gun |STR_LEN: 37 |STR_TIME: 0.13872408866882324
> STR_ID: 2guo |STR_LEN: 1328 |STR_TIME: 1.6679251194000244
> STR_ID: 2gup |STR_LEN: 377 |STR_TIME: 0.5897259712219238
> STR_ID: 2gus |STR_LEN: 67 |STR_TIME: 0.1319119930267334
> STR_ID: 2gut |STR_LEN: 77 |STR_TIME: 3.7268149852752686
> STR_ID: 2guu |STR_LEN: 580 |STR_TIME: 0.7179031372070312
> STR_ID: 2guv |STR_LEN: 526 |STR_TIME: 0.6069211959838867
> STR_ID: 2guw |STR_LEN: 1252 |STR_TIME: 2.1256351470947266
> STR_ID: 2gux |STR_LEN: 251 |STR_TIME: 0.3105788230895996
> STR_ID: 2guy |STR_LEN: 1044 |STR_TIME: 1.0406780242919922
> STR_ID: 2guz |STR_LEN: 2013 |STR_TIME: 2.2924251556396484
> STR_ID: 3gu0 |STR_LEN: 406 |STR_TIME: 0.8077571392059326
> STR_ID: 3gu1 |STR_LEN: 770 |STR_TIME: 0.7185351848602295
> STR_ID: 3gu2 |STR_LEN: 710 |STR_TIME: 0.7302267551422119
> STR_ID: 3gu3 |STR_LEN: 849 |STR_TIME: 1.1126229763031006
> STR_ID: 3gu4 |STR_LEN: 619 |STR_TIME: 0.7422969341278076
> STR_ID: 3gu5 |STR_LEN: 550 |STR_TIME: 0.7192320823669434
> STR_ID: 3gu6 |STR_LEN: 536 |STR_TIME: 0.6703548431396484
> STR_ID: 3gu7 |STR_LEN: 507 |STR_TIME: 0.6660168170928955
> STR_ID: 3gu8 |STR_LEN: 473 |STR_TIME: 0.6366660594940186
> STR_ID: 3gu9 |STR_LEN: 677 |STR_TIME: 0.7001559734344482
> STR_ID: 3gua |STR_LEN: 2482 |STR_TIME: 4.099061012268066
> STR_ID: 3gub |STR_LEN: 446 |STR_TIME: 0.6321871280670166
> STR_ID: 3guc |STR_LEN: 591 |STR_TIME: 1.5230228900909424
> STR_ID: 3gud |STR_LEN: 328 |STR_TIME: 0.5010852813720703
> STR_ID: 3gue |STR_LEN: 1674 |STR_TIME: 2.0060739517211914
> STR_ID: 3guf |STR_LEN: 232 |STR_TIME: 0.39296483993530273
> STR_ID: 3gug |STR_LEN: 639 |STR_TIME: 0.7150578498840332
> STR_ID: 3guh |STR_LEN: 693 |STR_TIME: 0.9803390502929688
> STR_ID: 3gui |STR_LEN: 372 |STR_TIME: 0.3999481201171875
> STR_ID: 3guj |STR_LEN: 345 |STR_TIME: 0.3909168243408203
> STR_ID: 3guk |STR_LEN: 466 |STR_TIME: 0.6825699806213379
> STR_ID: 3gul |STR_LEN: 423 |STR_TIME: 0.6596260070800781
> STR_ID: 3gum |STR_LEN: 400 |STR_TIME: 0.7227280139923096
> STR_ID: 3gun |STR_LEN: 551 |STR_TIME: 0.7089898586273193
> STR_ID: 3guo |STR_LEN: 419 |STR_TIME: 1.1582531929016113
> STR_ID: 3gup |STR_LEN: 587 |STR_TIME: 0.6951370239257812
> STR_ID: 3guq |STR_LEN: 176 |STR_TIME: 0.3039820194244385
> STR_ID: 3gur |STR_LEN: 1039 |STR_TIME: 1.6324849128723145
> STR_ID: 3gus |STR_LEN: 1068 |STR_TIME: 0.9643559455871582
> STR_ID: 3gut |STR_LEN: 2444 |STR_TIME: 4.604953050613403
> STR_ID: 3guu |STR_LEN: 1365 |STR_TIME: 1.6788909435272217
> STR_ID: 3guv |STR_LEN: 179 |STR_TIME: 0.3118720054626465
> STR_ID: 3guw |STR_LEN: 940 |STR_TIME: 1.6881060600280762
> STR_ID: 3gux |STR_LEN: 778 |STR_TIME: 0.9813492298126221
> STR_ID: 3guy |STR_LEN: 2271 |STR_TIME: 2.987159013748169
> STR_ID: 3guz |STR_LEN: 586 |STR_TIME: 1.251105785369873
> STR_ID: 4gu0 |STR_LEN: 3091 |STR_TIME: 5.573318004608154
> STR_ID: 4gu1 |STR_LEN: 1529 |STR_TIME: 2.7772128582000732
> STR_ID: 4gu2 |STR_LEN: 134 |STR_TIME: 0.4129951000213623
> STR_ID: 4gu3 |STR_LEN: 626 |STR_TIME: 1.222675085067749
> STR_ID: 4gu4 |STR_LEN: 623 |STR_TIME: 1.157073736190796
> STR_ID: 4gu5 |STR_LEN: 1400 |STR_TIME: 2.076645851135254
> STR_ID: 4gu6 |STR_LEN: 874 |STR_TIME: 1.883875846862793
> STR_ID: 4gu7 |STR_LEN: 1245 |STR_TIME: 2.2583069801330566
> STR_ID: 4gu8 |STR_LEN: 3019 |STR_TIME: 3.91357684135437
> STR_ID: 4gu9 |STR_LEN: 642 |STR_TIME: 1.7149169445037842
> STR_ID: 4gua |STR_LEN: 2035 |STR_TIME: 6.441221237182617
> STR_ID: 4gub |STR_LEN: 600 |STR_TIME: 1.3308088779449463
> STR_ID: 4guc |STR_LEN: 536 |STR_TIME: 0.9915430545806885
> STR_ID: 4gud |STR_LEN: 671 |STR_TIME: 1.4909439086914062
> STR_ID: 4gue |STR_LEN: 549 |STR_TIME: 1.0354759693145752
> STR_ID: 4guf |STR_LEN: 1056 |STR_TIME: 1.8559269905090332
> STR_ID: 4gug |STR_LEN: 854 |STR_TIME: 1.762058973312378
> STR_ID: 4guh |STR_LEN: 770 |STR_TIME: 1.0850131511688232
> STR_ID: 4gui |STR_LEN: 749 |STR_TIME: 1.6637811660766602
> STR_ID: 4guj |STR_LEN: 927 |STR_TIME: 1.6893119812011719
> STR_ID: 4guk |STR_LEN: 1132 |STR_TIME: 2.5273258686065674
> STR_ID: 4gul |STR_LEN: 454 |STR_TIME: 0.5897741317749023
> STR_ID: 4gum |STR_LEN: 1130 |STR_TIME: 3.1236419677734375
> STR_ID: 4gun |STR_LEN: 4370 |STR_TIME: 5.921880006790161
> STR_ID: 4guo |STR_LEN: 1836 |STR_TIME: 6.147904872894287
> STR_ID: 4gup |STR_LEN: 722 |STR_TIME: 2.4447338581085205
> STR_ID: 4guq |STR_LEN: 420 |STR_TIME: 1.4977738857269287
> STR_ID: 4gur |STR_LEN: 869 |STR_TIME: 1.4838199615478516
> STR_ID: 4gus |STR_LEN: 1071 |STR_TIME: 1.5422120094299316
> STR_ID: 4gut |STR_LEN: 1105 |STR_TIME: 1.565943956375122
> STR_ID: 4guu |STR_LEN: 975 |STR_TIME: 1.4571290016174316
> STR_ID: 4guv |STR_LEN: 1585 |STR_TIME: 4.671470880508423
> STR_ID: 4guw |STR_LEN: 473 |STR_TIME: 0.5662941932678223
> STR_ID: 4gux |STR_LEN: 2001 |STR_TIME: 1.7004549503326416
> STR_ID: 4guy |STR_LEN: 242 |STR_TIME: 0.3705730438232422
> STR_ID: 4guz |STR_LEN: 1401 |STR_TIME: 2.078927993774414
> STR_ID: 5gu0 |STR_LEN: 262 |STR_TIME: 0.43773508071899414
> STR_ID: 5gu1 |STR_LEN: 265 |STR_TIME: 0.4256598949432373
> STR_ID: 5gu2 |STR_LEN: 235 |STR_TIME: 0.42394208908081055
> STR_ID: 5gu3 |STR_LEN: 268 |STR_TIME: 0.4344930648803711
> STR_ID: 5gu4 |STR_LEN: 736 |STR_TIME: 1.0879120826721191
> STR_ID: 5gu5 |STR_LEN: 110 |STR_TIME: 0.25896120071411133
> STR_ID: 5gu6 |STR_LEN: 489 |STR_TIME: 1.2369389533996582
> STR_ID: 5gu7 |STR_LEN: 513 |STR_TIME: 1.1936759948730469
> STR_ID: 5gug |STR_LEN: 3443 |STR_TIME: 6.430296182632446
> STR_ID: 5guh |STR_LEN: 853 |STR_TIME: 2.5826761722564697
> STR_ID: 5gui |STR_LEN: 283 |STR_TIME: 0.6702759265899658
> STR_ID: 5guj |STR_LEN: 400 |STR_TIME: 0.6380388736724854
> STR_ID: 5gup |STR_LEN: 13972 |STR_TIME: 26.69489097595215
> STR_ID: 5guy |STR_LEN: 426 |STR_TIME: 0.7437129020690918
>> FINISH_DIR: ./data/g/gu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4621 |DIR_TIME: 262.3555872440338 

>> START_DIR: ./data/g/gv/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1gv0 |STR_LEN: 831 |STR_TIME: 1.0830211639404297
> STR_ID: 1gv1 |STR_LEN: 1642 |STR_TIME: 2.0840179920196533
> STR_ID: 1gv2 |STR_LEN: 165 |STR_TIME: 0.26639795303344727
> STR_ID: 1gv3 |STR_LEN: 596 |STR_TIME: 1.0598819255828857
> STR_ID: 1gv4 |STR_LEN: 1422 |STR_TIME: 1.9079921245574951
> STR_ID: 1gv5 |STR_LEN: 103 |STR_TIME: 0.16850590705871582
> STR_ID: 1gv6 |STR_LEN: 20 |STR_TIME: 2.587935209274292
> STR_ID: 1gv7 |STR_LEN: 186 |STR_TIME: 0.3330531120300293
> STR_ID: 1gv8 |STR_LEN: 278 |STR_TIME: 0.37696290016174316
> STR_ID: 1gv9 |STR_LEN: 416 |STR_TIME: 0.4899129867553711
> STR_ID: 1gvc |STR_LEN: 256 |STR_TIME: 0.35881900787353516
> STR_ID: 1gvd |STR_LEN: 106 |STR_TIME: 0.15980315208435059
> STR_ID: 1gve |STR_LEN: 1143 |STR_TIME: 2.3657100200653076
> STR_ID: 1gvf |STR_LEN: 1226 |STR_TIME: 2.2010631561279297
> STR_ID: 1gvg |STR_LEN: 714 |STR_TIME: 0.6983270645141602
> STR_ID: 1gvh |STR_LEN: 592 |STR_TIME: 0.8866708278656006
> STR_ID: 1gvi |STR_LEN: 1178 |STR_TIME: 2.1271438598632812
> STR_ID: 1gvj |STR_LEN: 581 |STR_TIME: 0.6185867786407471
> STR_ID: 1gvk |STR_LEN: 578 |STR_TIME: 1.7044167518615723
> STR_ID: 1gvl |STR_LEN: 381 |STR_TIME: 0.4571080207824707
> STR_ID: 1gvm |STR_LEN: 870 |STR_TIME: 1.5451629161834717
> STR_ID: 1gvn |STR_LEN: 1416 |STR_TIME: 1.4838340282440186
> STR_ID: 1gvo |STR_LEN: 1182 |STR_TIME: 0.8822872638702393
> STR_ID: 1gvp |STR_LEN: 140 |STR_TIME: 0.26191186904907227
> STR_ID: 1gvq |STR_LEN: 931 |STR_TIME: 0.8280189037322998
> STR_ID: 1gvr |STR_LEN: 657 |STR_TIME: 0.7617218494415283
> STR_ID: 1gvs |STR_LEN: 931 |STR_TIME: 0.9027678966522217
> STR_ID: 1gvt |STR_LEN: 805 |STR_TIME: 1.3167591094970703
> STR_ID: 1gvu |STR_LEN: 799 |STR_TIME: 1.296616792678833
> STR_ID: 1gvv |STR_LEN: 821 |STR_TIME: 1.2417469024658203
> STR_ID: 1gvw |STR_LEN: 777 |STR_TIME: 1.260019063949585
> STR_ID: 1gvx |STR_LEN: 736 |STR_TIME: 1.250596046447754
> STR_ID: 1gvy |STR_LEN: 836 |STR_TIME: 0.8929357528686523
> STR_ID: 1gvz |STR_LEN: 543 |STR_TIME: 0.5433740615844727
> STR_ID: 2gv0 |STR_LEN: 231 |STR_TIME: 0.2956242561340332
> STR_ID: 2gv1 |STR_LEN: 92 |STR_TIME: 5.788747787475586
> STR_ID: 2gv2 |STR_LEN: 190 |STR_TIME: 0.28661298751831055
> STR_ID: 2gv3 |STR_LEN: 22 |STR_TIME: 2.7012691497802734
> STR_ID: 2gv4 |STR_LEN: 22 |STR_TIME: 1.8856909275054932
> STR_ID: 2gv5 |STR_LEN: 791 |STR_TIME: 1.3784899711608887
> STR_ID: 2gv6 |STR_LEN: 486 |STR_TIME: 0.5192639827728271
> STR_ID: 2gv7 |STR_LEN: 394 |STR_TIME: 0.4930858612060547
> STR_ID: 2gv8 |STR_LEN: 1322 |STR_TIME: 1.753626823425293
> STR_ID: 2gv9 |STR_LEN: 2107 |STR_TIME: 3.80462384223938
> STR_ID: 2gva |STR_LEN: 174 |STR_TIME: 16.835219860076904
> STR_ID: 2gvb |STR_LEN: 174 |STR_TIME: 0.6239988803863525
> STR_ID: 2gvc |STR_LEN: 2321 |STR_TIME: 3.577338933944702
> STR_ID: 2gvd |STR_LEN: 759 |STR_TIME: 1.3793320655822754
> STR_ID: 2gve |STR_LEN: 902 |STR_TIME: 1.7241411209106445
> STR_ID: 2gvf |STR_LEN: 504 |STR_TIME: 0.7148737907409668
> STR_ID: 2gvg |STR_LEN: 4190 |STR_TIME: 5.404904127120972
> STR_ID: 2gvh |STR_LEN: 749 |STR_TIME: 1.351478099822998
> STR_ID: 2gvi |STR_LEN: 350 |STR_TIME: 0.47514891624450684
> STR_ID: 2gvj |STR_LEN: 1706 |STR_TIME: 1.8986091613769531
> STR_ID: 2gvk |STR_LEN: 640 |STR_TIME: 0.7214462757110596
> STR_ID: 2gvl |STR_LEN: 1641 |STR_TIME: 1.9089207649230957
> STR_ID: 2gvm |STR_LEN: 410 |STR_TIME: 0.5625500679016113
> STR_ID: 2gvn |STR_LEN: 4909 |STR_TIME: 4.898205280303955
> STR_ID: 2gvo |STR_LEN: 18 |STR_TIME: 2.651864767074585
> STR_ID: 2gvp |STR_LEN: 173 |STR_TIME: 0.6176362037658691
> STR_ID: 2gvq |STR_LEN: 1626 |STR_TIME: 2.435570001602173
> STR_ID: 2gvr |STR_LEN: 105 |STR_TIME: 0.19327592849731445
> STR_ID: 2gvs |STR_LEN: 109 |STR_TIME: 7.250207901000977
> STR_ID: 2gvu |STR_LEN: 451 |STR_TIME: 0.6621229648590088
> STR_ID: 2gvv |STR_LEN: 493 |STR_TIME: 0.6361181735992432
> STR_ID: 2gvw |STR_LEN: 498 |STR_TIME: 0.6190438270568848
> STR_ID: 2gvx |STR_LEN: 561 |STR_TIME: 0.7193329334259033
> STR_ID: 2gvy |STR_LEN: 1719 |STR_TIME: 1.8870530128479004
> STR_ID: 2gvz |STR_LEN: 714 |STR_TIME: 1.3683350086212158
> STR_ID: 3gv0 |STR_LEN: 357 |STR_TIME: 0.5450890064239502
> STR_ID: 3gv1 |STR_LEN: 602 |STR_TIME: 0.8212862014770508
> STR_ID: 3gv2 |STR_LEN: 1314 |STR_TIME: 1.7106940746307373
> STR_ID: 3gv3 |STR_LEN: 121 |STR_TIME: 0.17683815956115723
> STR_ID: 3gv4 |STR_LEN: 312 |STR_TIME: 0.28528594970703125
> STR_ID: 3gv5 |STR_LEN: 1554 |STR_TIME: 1.8973958492279053
> STR_ID: 3gv6 |STR_LEN: 111 |STR_TIME: 0.18023395538330078
> STR_ID: 3gv7 |STR_LEN: 661 |STR_TIME: 0.9204590320587158
> STR_ID: 3gv8 |STR_LEN: 633 |STR_TIME: 0.8871681690216064
> STR_ID: 3gv9 |STR_LEN: 1322 |STR_TIME: 1.5318419933319092
> STR_ID: 3gva |STR_LEN: 335 |STR_TIME: 0.4618968963623047
