>> START_DIR: ./data/a/a0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1a00 |STR_LEN: 794 |STR_TIME: 1.0915958881378174
> STR_ID: 4aq7 |STR_LEN: 2053 |STR_TIME: 7.301285982131958
> STR_ID: 4aq8 |STR_LEN: 1383 |STR_TIME: 3.034230947494507
> STR_ID: 4aq9 |STR_LEN: 1851 |STR_TIME: 3.66412091255188
> STR_ID: 4aqa |STR_LEN: 1059 |STR_TIME: 1.6943910121917725
> STR_ID: 4aqb |STR_LEN: 365 |STR_TIME: 1.2304372787475586
> STR_ID: 4aqc |STR_LEN: 1037 |STR_TIME: 2.1851999759674072
> STR_ID: 4aqd |STR_LEN: 1406 |STR_TIME: 3.7179908752441406
> STR_ID: 4aqe |STR_LEN: 856 |STR_TIME: 1.581845998764038
> STR_ID: 4aqf |STR_LEN: 1700 |STR_TIME: 4.613377809524536
> STR_ID: 4aqg |STR_LEN: 507 |STR_TIME: 0.9157760143280029
> STR_ID: 4aqh |STR_LEN: 1394 |STR_TIME: 2.102599859237671
> STR_ID: 4aqi |STR_LEN: 210 |STR_TIME: 0.25766468048095703
> STR_ID: 4aqj |STR_LEN: 242 |STR_TIME: 0.2537968158721924
> STR_ID: 4aqk |STR_LEN: 479 |STR_TIME: 0.849635124206543
> STR_ID: 4aql |STR_LEN: 619 |STR_TIME: 0.8764472007751465
> STR_ID: 4aqn |STR_LEN: 1064 |STR_TIME: 2.377488136291504
> STR_ID: 4aqo |STR_LEN: 221 |STR_TIME: 0.39423394203186035
> STR_ID: 4aqp |STR_LEN: 570 |STR_TIME: 1.6213948726654053
> STR_ID: 4aqq |STR_LEN: 463 |STR_TIME: 0.9550089836120605
> STR_ID: 4aqr |STR_LEN: 527 |STR_TIME: 1.2455329895019531
> STR_ID: 4aqs |STR_LEN: 460 |STR_TIME: 0.8880236148834229
> STR_ID: 4aqt |STR_LEN: 362 |STR_TIME: 0.6877830028533936
> STR_ID: 4aqu |STR_LEN: 458 |STR_TIME: 1.5817570686340332
> STR_ID: 4aqv |STR_LEN: 1205 |STR_TIME: 0.47183990478515625
> STR_ID: 4aqw |STR_LEN: 1192 |STR_TIME: 0.4809718132019043
> STR_ID: 4aqx |STR_LEN: 493 |STR_TIME: 1.5546278953552246
> STR_ID: 4aqy |STR_LEN: 4154 |STR_TIME: 12.67034387588501
> STR_ID: 4aqz |STR_LEN: 138 |STR_TIME: 8.492793083190918
> STR_ID: 5aq0 |STR_LEN: 413 |STR_TIME: 0.8182961940765381
> STR_ID: 5aq1 |STR_LEN: 1711 |STR_TIME: 4.76446008682251
> STR_ID: 5aq5 |STR_LEN: 4160 |STR_TIME: 10.384592771530151
> STR_ID: 5aq6 |STR_LEN: 378 |STR_TIME: 1.056504249572754
> STR_ID: 5aq7 |STR_LEN: 1256 |STR_TIME: 4.064026117324829
> STR_ID: 5aq8 |STR_LEN: 710 |STR_TIME: 2.0544939041137695
> STR_ID: 5aq9 |STR_LEN: 2639 |STR_TIME: 7.794692277908325
> STR_ID: 5aqa |STR_LEN: 888 |STR_TIME: 3.782217025756836
> STR_ID: 5aqb |STR_LEN: 1354 |STR_TIME: 3.5226197242736816
> STR_ID: 5aqc |STR_LEN: 597 |STR_TIME: 0.7607738971710205
> STR_ID: 5aqd |STR_LEN: 7975 |STR_TIME: 8.580252885818481
> STR_ID: 5aqe |STR_LEN: 718 |STR_TIME: 1.1135480403900146
> STR_ID: 5aqf |STR_LEN: 1935 |STR_TIME: 3.3703479766845703
> STR_ID: 5aqg |STR_LEN: 1965 |STR_TIME: 4.897984027862549
> STR_ID: 5aqh |STR_LEN: 717 |STR_TIME: 1.6335773468017578
> STR_ID: 5aqi |STR_LEN: 1256 |STR_TIME: 3.1822290420532227
> STR_ID: 5aqj |STR_LEN: 2385 |STR_TIME: 4.92982292175293
> STR_ID: 5aqk |STR_LEN: 619 |STR_TIME: 1.611037254333496
> STR_ID: 5aql |STR_LEN: 1905 |STR_TIME: 3.3607800006866455
> STR_ID: 5aqm |STR_LEN: 2015 |STR_TIME: 3.448378801345825
> STR_ID: 5aqn |STR_LEN: 1736 |STR_TIME: 4.622955083847046
> STR_ID: 5aqo |STR_LEN: 2184 |STR_TIME: 4.854176044464111
> STR_ID: 5aqp |STR_LEN: 2090 |STR_TIME: 4.933003902435303
> STR_ID: 5aqq |STR_LEN: 1530 |STR_TIME: 4.587404012680054
> STR_ID: 5aqr |STR_LEN: 2162 |STR_TIME: 4.908134937286377
> STR_ID: 5aqs |STR_LEN: 1489 |STR_TIME: 3.330631971359253
> STR_ID: 5aqt |STR_LEN: 715 |STR_TIME: 1.6698799133300781
> STR_ID: 5aqu |STR_LEN: 726 |STR_TIME: 1.6418519020080566
> STR_ID: 5aqv |STR_LEN: 774 |STR_TIME: 1.670003890991211
> STR_ID: 5aqw |STR_LEN: 818 |STR_TIME: 1.3914580345153809
> STR_ID: 5aqx |STR_LEN: 498 |STR_TIME: 1.3342039585113525
> STR_ID: 5aqy |STR_LEN: 732 |STR_TIME: 1.3865792751312256
> STR_ID: 5aqz |STR_LEN: 827 |STR_TIME: 1.3720200061798096
>> FINISH_DIR: ./data/a/aq/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4380 |DIR_TIME: 379.9087200164795 

>> START_DIR: ./data/a/ar/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ar0 |STR_LEN: 321 |STR_TIME: 0.46677184104919434
> STR_ID: 1ar1 |STR_LEN: 1075 |STR_TIME: 1.818833351135254
> STR_ID: 1ar2 |STR_LEN: 126 |STR_TIME: 0.23141980171203613
> STR_ID: 1ar4 |STR_LEN: 860 |STR_TIME: 0.8945767879486084
> STR_ID: 1ar5 |STR_LEN: 855 |STR_TIME: 0.8211090564727783
> STR_ID: 1ar6 |STR_LEN: 1394 |STR_TIME: 1.659897804260254
> STR_ID: 1ar7 |STR_LEN: 1396 |STR_TIME: 1.72434401512146
> STR_ID: 1ar8 |STR_LEN: 1359 |STR_TIME: 1.7482459545135498
> STR_ID: 1ar9 |STR_LEN: 1388 |STR_TIME: 1.709216833114624
> STR_ID: 1arb |STR_LEN: 416 |STR_TIME: 0.4990580081939697
> STR_ID: 1arc |STR_LEN: 336 |STR_TIME: 0.48758578300476074
> STR_ID: 1ard |STR_LEN: 30 |STR_TIME: 1.019972801208496
> STR_ID: 1are |STR_LEN: 30 |STR_TIME: 1.0661170482635498
> STR_ID: 1arf |STR_LEN: 30 |STR_TIME: 1.030705213546753
> STR_ID: 1arg |STR_LEN: 1296 |STR_TIME: 1.531397819519043
> STR_ID: 1arh |STR_LEN: 1165 |STR_TIME: 1.4717881679534912
> STR_ID: 1ari |STR_LEN: 1503 |STR_TIME: 1.6654541492462158
> STR_ID: 1arj |STR_LEN: 30 |STR_TIME: 3.787172794342041
> STR_ID: 1ark |STR_LEN: 60 |STR_TIME: 2.768235921859741
> STR_ID: 1arl |STR_LEN: 486 |STR_TIME: 0.6222519874572754
> STR_ID: 1arm |STR_LEN: 530 |STR_TIME: 0.6359219551086426
> STR_ID: 1aro |STR_LEN: 930 |STR_TIME: 1.6715772151947021
> STR_ID: 1arp |STR_LEN: 587 |STR_TIME: 0.6657800674438477
> STR_ID: 1arq |STR_LEN: 106 |STR_TIME: 3.8387768268585205
> STR_ID: 1arr |STR_LEN: 106 |STR_TIME: 0.2902078628540039
> STR_ID: 1ars |STR_LEN: 524 |STR_TIME: 0.7680721282958984
> STR_ID: 1art |STR_LEN: 530 |STR_TIME: 0.7331259250640869
> STR_ID: 1aru |STR_LEN: 648 |STR_TIME: 0.6874918937683105
> STR_ID: 1arv |STR_LEN: 642 |STR_TIME: 0.7402660846710205
> STR_ID: 1arw |STR_LEN: 629 |STR_TIME: 0.7152748107910156
> STR_ID: 1arx |STR_LEN: 632 |STR_TIME: 0.6928291320800781
> STR_ID: 1ary |STR_LEN: 659 |STR_TIME: 0.6930601596832275
> STR_ID: 1arz |STR_LEN: 1269 |STR_TIME: 1.7820470333099365
> STR_ID: 2ar0 |STR_LEN: 1121 |STR_TIME: 1.7704730033874512
> STR_ID: 2ar1 |STR_LEN: 257 |STR_TIME: 0.3724076747894287
> STR_ID: 2ar3 |STR_LEN: 628 |STR_TIME: 0.8805451393127441
> STR_ID: 2ar5 |STR_LEN: 215 |STR_TIME: 0.30132293701171875
> STR_ID: 2ar6 |STR_LEN: 794 |STR_TIME: 0.9934849739074707
> STR_ID: 2ar7 |STR_LEN: 756 |STR_TIME: 0.8931989669799805
> STR_ID: 2ar8 |STR_LEN: 746 |STR_TIME: 1.0948758125305176
> STR_ID: 2ar9 |STR_LEN: 1057 |STR_TIME: 1.6095879077911377
> STR_ID: 2ara |STR_LEN: 149 |STR_TIME: 0.3039209842681885
> STR_ID: 2arb |STR_LEN: 719 |STR_TIME: 0.9445431232452393
> STR_ID: 2arc |STR_LEN: 739 |STR_TIME: 0.7424149513244629
> STR_ID: 2ard |STR_LEN: 597 |STR_TIME: 0.9476640224456787
> STR_ID: 2are |STR_LEN: 765 |STR_TIME: 1.009126901626587
> STR_ID: 2arf |STR_LEN: 165 |STR_TIME: 5.024240016937256
> STR_ID: 2arg |STR_LEN: 31 |STR_TIME: 1.9212079048156738
> STR_ID: 2arh |STR_LEN: 793 |STR_TIME: 1.1677520275115967
> STR_ID: 2ari |STR_LEN: 30 |STR_TIME: 2.3675122261047363
> STR_ID: 2arj |STR_LEN: 1089 |STR_TIME: 1.9607698917388916
> STR_ID: 2ark |STR_LEN: 1548 |STR_TIME: 2.05692195892334
> STR_ID: 2arl |STR_LEN: 384 |STR_TIME: 0.47751593589782715
> STR_ID: 2arm |STR_LEN: 373 |STR_TIME: 0.31795716285705566
> STR_ID: 2aro |STR_LEN: 1241 |STR_TIME: 1.6024491786956787
> STR_ID: 2arp |STR_LEN: 432 |STR_TIME: 0.5422439575195312
> STR_ID: 2arq |STR_LEN: 720 |STR_TIME: 0.7912399768829346
> STR_ID: 2arr |STR_LEN: 699 |STR_TIME: 0.8061482906341553
> STR_ID: 2ars |STR_LEN: 365 |STR_TIME: 0.5020637512207031
> STR_ID: 2art |STR_LEN: 358 |STR_TIME: 0.5044112205505371
> STR_ID: 2aru |STR_LEN: 318 |STR_TIME: 0.5021467208862305
> STR_ID: 2arv |STR_LEN: 284 |STR_TIME: 0.45409703254699707
> STR_ID: 2arw |STR_LEN: 103 |STR_TIME: 0.3880610466003418
> STR_ID: 2arx |STR_LEN: 706 |STR_TIME: 1.0201530456542969
> STR_ID: 2ary |STR_LEN: 880 |STR_TIME: 1.2285561561584473
> STR_ID: 2arz |STR_LEN: 795 |STR_TIME: 0.9241237640380859
> STR_ID: 3ar2 |STR_LEN: 1080 |STR_TIME: 3.2147109508514404
> STR_ID: 3ar3 |STR_LEN: 1160 |STR_TIME: 1.9609549045562744
> STR_ID: 3ar4 |STR_LEN: 1380 |STR_TIME: 1.9583120346069336
> STR_ID: 3ar5 |STR_LEN: 1213 |STR_TIME: 3.2240452766418457
> STR_ID: 3ar6 |STR_LEN: 1274 |STR_TIME: 1.886390209197998
> STR_ID: 3ar7 |STR_LEN: 1182 |STR_TIME: 3.3142261505126953
> STR_ID: 3ar8 |STR_LEN: 1106 |STR_TIME: 1.8411056995391846
> STR_ID: 3ar9 |STR_LEN: 1194 |STR_TIME: 1.9123919010162354
> STR_ID: 3ara |STR_LEN: 767 |STR_TIME: 0.8578140735626221
> STR_ID: 3arb |STR_LEN: 911 |STR_TIME: 2.7661025524139404
> STR_ID: 3ard |STR_LEN: 858 |STR_TIME: 2.710819959640503
> STR_ID: 3are |STR_LEN: 894 |STR_TIME: 2.7310359477996826
> STR_ID: 3arf |STR_LEN: 872 |STR_TIME: 2.65547513961792
> STR_ID: 3arg |STR_LEN: 854 |STR_TIME: 2.573223829269409
> STR_ID: 3arj |STR_LEN: 454 |STR_TIME: 0.41454219818115234
> STR_ID: 3ark |STR_LEN: 457 |STR_TIME: 0.4101221561431885
> STR_ID: 3arl |STR_LEN: 456 |STR_TIME: 0.39926886558532715
> STR_ID: 3arn |STR_LEN: 805 |STR_TIME: 0.8657300472259521
> STR_ID: 3aro |STR_LEN: 1223 |STR_TIME: 1.227038860321045
> STR_ID: 3arp |STR_LEN: 1462 |STR_TIME: 1.336461067199707
> STR_ID: 3arq |STR_LEN: 1405 |STR_TIME: 1.341930866241455
> STR_ID: 3arr |STR_LEN: 1266 |STR_TIME: 1.241014003753662
> STR_ID: 3ars |STR_LEN: 952 |STR_TIME: 1.137458324432373
> STR_ID: 3art |STR_LEN: 1020 |STR_TIME: 1.1953849792480469
> STR_ID: 3aru |STR_LEN: 1204 |STR_TIME: 1.21779203414917
> STR_ID: 3arv |STR_LEN: 1427 |STR_TIME: 1.3622279167175293
> STR_ID: 3arw |STR_LEN: 1504 |STR_TIME: 1.295861005783081
> STR_ID: 3arx |STR_LEN: 1677 |STR_TIME: 1.3878378868103027
> STR_ID: 3ary |STR_LEN: 1531 |STR_TIME: 1.400435209274292
> STR_ID: 3arz |STR_LEN: 983 |STR_TIME: 1.1607391834259033
> STR_ID: 4ar0 |STR_LEN: 128 |STR_TIME: 8.412670850753784
> STR_ID: 4ar1 |STR_LEN: 551 |STR_TIME: 1.4040417671203613
> STR_ID: 4ar2 |STR_LEN: 466 |STR_TIME: 0.9102749824523926
> STR_ID: 4ar3 |STR_LEN: 212 |STR_TIME: 0.408977746963501
> STR_ID: 4ar4 |STR_LEN: 165 |STR_TIME: 0.31767702102661133
> STR_ID: 4ar5 |STR_LEN: 190 |STR_TIME: 0.37639808654785156
> STR_ID: 4ar6 |STR_LEN: 198 |STR_TIME: 0.3726999759674072
> STR_ID: 4ar7 |STR_LEN: 416 |STR_TIME: 0.8950560092926025
> STR_ID: 4ar8 |STR_LEN: 1072 |STR_TIME: 2.7596068382263184
> STR_ID: 4ar9 |STR_LEN: 1357 |STR_TIME: 2.8984181880950928
> STR_ID: 4ara |STR_LEN: 1720 |STR_TIME: 3.6756861209869385
> STR_ID: 4arb |STR_LEN: 2069 |STR_TIME: 3.702741861343384
> STR_ID: 4arc |STR_LEN: 1301 |STR_TIME: 2.008599042892456
> STR_ID: 4ard |STR_LEN: 232 |STR_TIME: 0.1099100112915039
> STR_ID: 4are |STR_LEN: 951 |STR_TIME: 2.3936679363250732
> STR_ID: 4arf |STR_LEN: 653 |STR_TIME: 1.4324300289154053
> STR_ID: 4arg |STR_LEN: 366 |STR_TIME: 0.14727020263671875
> STR_ID: 4arh |STR_LEN: 328 |STR_TIME: 0.4434070587158203
> STR_ID: 4ari |STR_LEN: 1231 |STR_TIME: 2.0731141567230225
> STR_ID: 4arj |STR_LEN: 718 |STR_TIME: 2.1377170085906982
> STR_ID: 4ark |STR_LEN: 342 |STR_TIME: 0.9869029521942139
> STR_ID: 4arl |STR_LEN: 972 |STR_TIME: 2.360522985458374
> STR_ID: 4arm |STR_LEN: 1360 |STR_TIME: 2.4825899600982666
> STR_ID: 4arn |STR_LEN: 1438 |STR_TIME: 3.8146839141845703
> STR_ID: 4aro |STR_LEN: 815 |STR_TIME: 1.5021870136260986
> STR_ID: 4arp |STR_LEN: 984 |STR_TIME: 2.3103718757629395
> STR_ID: 4arq |STR_LEN: 795 |STR_TIME: 2.2621850967407227
> STR_ID: 4arr |STR_LEN: 549 |STR_TIME: 1.8724989891052246
> STR_ID: 4ars |STR_LEN: 722 |STR_TIME: 0.876270055770874
> STR_ID: 4art |STR_LEN: 722 |STR_TIME: 1.663923978805542
> STR_ID: 4aru |STR_LEN: 1075 |STR_TIME: 1.5529301166534424
> STR_ID: 4arv |STR_LEN: 1990 |STR_TIME: 3.0369021892547607
> STR_ID: 4arw |STR_LEN: 1727 |STR_TIME: 2.2158560752868652
> STR_ID: 4arx |STR_LEN: 3038 |STR_TIME: 4.250269889831543
> STR_ID: 4ary |STR_LEN: 2369 |STR_TIME: 4.155643939971924
> STR_ID: 4arz |STR_LEN: 607 |STR_TIME: 1.1556518077850342
> STR_ID: 5ar0 |STR_LEN: 589 |STR_TIME: 1.3115150928497314
> STR_ID: 5ar1 |STR_LEN: 216 |STR_TIME: 0.9301881790161133
> STR_ID: 5ar2 |STR_LEN: 939 |STR_TIME: 1.212601900100708
> STR_ID: 5ar3 |STR_LEN: 638 |STR_TIME: 1.1319208145141602
> STR_ID: 5ar4 |STR_LEN: 775 |STR_TIME: 1.2053790092468262
> STR_ID: 5ar5 |STR_LEN: 838 |STR_TIME: 1.1492409706115723
> STR_ID: 5ar6 |STR_LEN: 254 |STR_TIME: 0.5077502727508545
> STR_ID: 5ar7 |STR_LEN: 793 |STR_TIME: 1.0978448390960693
> STR_ID: 5ar8 |STR_LEN: 660 |STR_TIME: 1.0073742866516113
> STR_ID: 5ara |STR_LEN: 4640 |STR_TIME: 5.910054922103882
> STR_ID: 5arb |STR_LEN: 624 |STR_TIME: 1.04087495803833
> STR_ID: 5arc |STR_LEN: 567 |STR_TIME: 1.0162229537963867
> STR_ID: 5ard |STR_LEN: 501 |STR_TIME: 0.5574190616607666
> STR_ID: 5are |STR_LEN: 4641 |STR_TIME: 5.900005340576172
> STR_ID: 5arf |STR_LEN: 557 |STR_TIME: 1.5243198871612549
> STR_ID: 5arg |STR_LEN: 569 |STR_TIME: 1.4980921745300293
> STR_ID: 5arh |STR_LEN: 4640 |STR_TIME: 5.961179733276367
> STR_ID: 5ari |STR_LEN: 4641 |STR_TIME: 5.922813892364502
> STR_ID: 5arj |STR_LEN: 481 |STR_TIME: 0.9709138870239258
> STR_ID: 5ark |STR_LEN: 565 |STR_TIME: 0.9111590385437012
> STR_ID: 5arl |STR_LEN: 486 |STR_TIME: 0.9417946338653564
> STR_ID: 5arm |STR_LEN: 209 |STR_TIME: 0.450592041015625
> STR_ID: 5arn |STR_LEN: 140 |STR_TIME: 0.2681710720062256
>> FINISH_DIR: ./data/a/ar/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4535 |DIR_TIME: 245.257061958313 

>> START_DIR: ./data/a/as/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1as0 |STR_LEN: 406 |STR_TIME: 0.6551148891448975
> STR_ID: 1as2 |STR_LEN: 322 |STR_TIME: 0.6252658367156982
> STR_ID: 1as3 |STR_LEN: 396 |STR_TIME: 0.6372702121734619
> STR_ID: 1as4 |STR_LEN: 427 |STR_TIME: 0.7133266925811768
> STR_ID: 1as5 |STR_LEN: 25 |STR_TIME: 1.1208710670471191
> STR_ID: 1as6 |STR_LEN: 1809 |STR_TIME: 2.558368682861328
> STR_ID: 1as7 |STR_LEN: 1515 |STR_TIME: 2.4311652183532715
> STR_ID: 1as8 |STR_LEN: 1740 |STR_TIME: 2.5094950199127197
> STR_ID: 1asa |STR_LEN: 414 |STR_TIME: 0.7499260902404785
> STR_ID: 1asb |STR_LEN: 418 |STR_TIME: 0.7435219287872314
> STR_ID: 1asc |STR_LEN: 419 |STR_TIME: 0.7203257083892822
> STR_ID: 1asd |STR_LEN: 525 |STR_TIME: 0.8568031787872314
> STR_ID: 1ase |STR_LEN: 421 |STR_TIME: 0.7455286979675293
> STR_ID: 1asf |STR_LEN: 398 |STR_TIME: 0.7467930316925049
> STR_ID: 1asg |STR_LEN: 533 |STR_TIME: 0.7409751415252686
> STR_ID: 1ash |STR_LEN: 211 |STR_TIME: 0.33736205101013184
> STR_ID: 1asj |STR_LEN: 1393 |STR_TIME: 1.6432960033416748
> STR_ID: 1ask |STR_LEN: 300 |STR_TIME: 0.47786593437194824
> STR_ID: 1asl |STR_LEN: 1013 |STR_TIME: 1.4553539752960205
> STR_ID: 1asm |STR_LEN: 1019 |STR_TIME: 1.4490301609039307
> STR_ID: 1asn |STR_LEN: 1024 |STR_TIME: 1.434432029724121
> STR_ID: 1aso |STR_LEN: 2086 |STR_TIME: 2.246396780014038
> STR_ID: 1asp |STR_LEN: 2086 |STR_TIME: 2.203150987625122
> STR_ID: 1asq |STR_LEN: 2091 |STR_TIME: 2.3160109519958496
> STR_ID: 1ass |STR_LEN: 191 |STR_TIME: 0.32048702239990234
> STR_ID: 1ast |STR_LEN: 383 |STR_TIME: 0.4209110736846924
> STR_ID: 1asu |STR_LEN: 344 |STR_TIME: 0.3624541759490967
> STR_ID: 1asv |STR_LEN: 263 |STR_TIME: 0.32030272483825684
> STR_ID: 1asw |STR_LEN: 341 |STR_TIME: 0.369128942489624
> STR_ID: 1asx |STR_LEN: 159 |STR_TIME: 0.30949878692626953
> STR_ID: 1asy |STR_LEN: 1130 |STR_TIME: 2.475550889968872
> STR_ID: 1asz |STR_LEN: 1132 |STR_TIME: 2.5876479148864746
> STR_ID: 2as0 |STR_LEN: 1304 |STR_TIME: 1.5694620609283447
> STR_ID: 2as1 |STR_LEN: 666 |STR_TIME: 1.1222360134124756
> STR_ID: 2as2 |STR_LEN: 639 |STR_TIME: 1.170436143875122
> STR_ID: 2as3 |STR_LEN: 647 |STR_TIME: 1.2329621315002441
> STR_ID: 2as4 |STR_LEN: 670 |STR_TIME: 1.1910343170166016
> STR_ID: 2as5 |STR_LEN: 941 |STR_TIME: 1.7564239501953125
> STR_ID: 2as6 |STR_LEN: 657 |STR_TIME: 1.1560392379760742
> STR_ID: 2as8 |STR_LEN: 1237 |STR_TIME: 1.0254499912261963
> STR_ID: 2as9 |STR_LEN: 631 |STR_TIME: 0.8254220485687256
> STR_ID: 2asb |STR_LEN: 497 |STR_TIME: 0.9691870212554932
> STR_ID: 2asc |STR_LEN: 158 |STR_TIME: 0.3518340587615967
> STR_ID: 2asd |STR_LEN: 1254 |STR_TIME: 1.6992130279541016
> STR_ID: 2ase |STR_LEN: 178 |STR_TIME: 7.81653094291687
> STR_ID: 2asf |STR_LEN: 303 |STR_TIME: 0.33803510665893555
> STR_ID: 2ash |STR_LEN: 2117 |STR_TIME: 2.805072069168091
> STR_ID: 2asi |STR_LEN: 499 |STR_TIME: 0.6582310199737549
> STR_ID: 2asj |STR_LEN: 881 |STR_TIME: 1.5503711700439453
> STR_ID: 2ask |STR_LEN: 420 |STR_TIME: 0.4442119598388672
> STR_ID: 2asl |STR_LEN: 929 |STR_TIME: 1.6889019012451172
> STR_ID: 2asm |STR_LEN: 748 |STR_TIME: 0.8498978614807129
> STR_ID: 2asn |STR_LEN: 344 |STR_TIME: 0.41352415084838867
> STR_ID: 2aso |STR_LEN: 678 |STR_TIME: 0.788764238357544
> STR_ID: 2asp |STR_LEN: 733 |STR_TIME: 0.798508882522583
> STR_ID: 2asq |STR_LEN: 91 |STR_TIME: 2.9523398876190186
> STR_ID: 2asr |STR_LEN: 252 |STR_TIME: 0.3157508373260498
> STR_ID: 2ass |STR_LEN: 609 |STR_TIME: 1.0124249458312988
> STR_ID: 2ast |STR_LEN: 813 |STR_TIME: 1.0855507850646973
> STR_ID: 2asu |STR_LEN: 384 |STR_TIME: 0.47656798362731934
> STR_ID: 2asv |STR_LEN: 2792 |STR_TIME: 3.2363109588623047
> STR_ID: 2asy |STR_LEN: 202 |STR_TIME: 13.126973390579224
> STR_ID: 3as0 |STR_LEN: 1016 |STR_TIME: 1.1791250705718994
> STR_ID: 3as1 |STR_LEN: 1032 |STR_TIME: 1.321321964263916
> STR_ID: 3as2 |STR_LEN: 1161 |STR_TIME: 1.2260570526123047
> STR_ID: 3as3 |STR_LEN: 794 |STR_TIME: 1.0998132228851318
> STR_ID: 3as4 |STR_LEN: 244 |STR_TIME: 0.63739013671875
> STR_ID: 3as5 |STR_LEN: 655 |STR_TIME: 1.294774055480957
> STR_ID: 3as8 |STR_LEN: 422 |STR_TIME: 0.7641158103942871
> STR_ID: 3asa |STR_LEN: 603 |STR_TIME: 0.8205838203430176
> STR_ID: 3asb |STR_LEN: 403 |STR_TIME: 0.7264080047607422
> STR_ID: 3asd |STR_LEN: 157 |STR_TIME: 0.5027027130126953
> STR_ID: 3ase |STR_LEN: 230 |STR_TIME: 0.3390069007873535
> STR_ID: 3asf |STR_LEN: 439 |STR_TIME: 1.2125489711761475
> STR_ID: 3asg |STR_LEN: 454 |STR_TIME: 1.1756658554077148
> STR_ID: 3ash |STR_LEN: 492 |STR_TIME: 1.225604772567749
> STR_ID: 3asi |STR_LEN: 545 |STR_TIME: 0.7661068439483643
> STR_ID: 3asj |STR_LEN: 1742 |STR_TIME: 2.4214391708374023
> STR_ID: 3ask |STR_LEN: 761 |STR_TIME: 1.4174368381500244
> STR_ID: 3asl |STR_LEN: 157 |STR_TIME: 0.34516191482543945
> STR_ID: 3asm |STR_LEN: 366 |STR_TIME: 0.585068941116333
> STR_ID: 3asn |STR_LEN: 5321 |STR_TIME: 7.466028213500977
> STR_ID: 3aso |STR_LEN: 5321 |STR_TIME: 7.485419034957886
> STR_ID: 3asp |STR_LEN: 1030 |STR_TIME: 1.2495989799499512
> STR_ID: 3asq |STR_LEN: 1034 |STR_TIME: 1.250748872756958
> STR_ID: 3asr |STR_LEN: 1048 |STR_TIME: 1.361825942993164
> STR_ID: 3ass |STR_LEN: 1009 |STR_TIME: 1.227794885635376
> STR_ID: 3ast |STR_LEN: 1157 |STR_TIME: 1.2470180988311768
> STR_ID: 3asu |STR_LEN: 679 |STR_TIME: 0.8261058330535889
> STR_ID: 3asv |STR_LEN: 1847 |STR_TIME: 2.6498970985412598
> STR_ID: 3asw |STR_LEN: 465 |STR_TIME: 0.6287970542907715
> STR_ID: 3asx |STR_LEN: 592 |STR_TIME: 0.6890580654144287
> STR_ID: 3asy |STR_LEN: 482 |STR_TIME: 0.7420430183410645
> STR_ID: 3asz |STR_LEN: 607 |STR_TIME: 0.8162429332733154
> STR_ID: 4as0 |STR_LEN: 412 |STR_TIME: 0.5768370628356934
> STR_ID: 4as1 |STR_LEN: 1298 |STR_TIME: 3.624066114425659
> STR_ID: 4as2 |STR_LEN: 2151 |STR_TIME: 2.5901660919189453
> STR_ID: 4as3 |STR_LEN: 1735 |STR_TIME: 2.4671077728271484
> STR_ID: 4as4 |STR_LEN: 1159 |STR_TIME: 1.9416940212249756
> STR_ID: 4as5 |STR_LEN: 1976 |STR_TIME: 3.621734857559204
> STR_ID: 4as7 |STR_LEN: 620 |STR_TIME: 0.8294410705566406
> STR_ID: 4as8 |STR_LEN: 497 |STR_TIME: 1.0143861770629883
> STR_ID: 4as9 |STR_LEN: 277 |STR_TIME: 0.448148250579834
> STR_ID: 4asa |STR_LEN: 296 |STR_TIME: 0.44147825241088867
> STR_ID: 4asb |STR_LEN: 243 |STR_TIME: 0.44148778915405273
> STR_ID: 4asc |STR_LEN: 537 |STR_TIME: 1.0795671939849854
> STR_ID: 4asd |STR_LEN: 659 |STR_TIME: 0.7051479816436768
> STR_ID: 4ase |STR_LEN: 557 |STR_TIME: 0.6650288105010986
> STR_ID: 4asf |STR_LEN: 300 |STR_TIME: 0.4671502113342285
> STR_ID: 4asg |STR_LEN: 361 |STR_TIME: 0.4913341999053955
> STR_ID: 4ash |STR_LEN: 643 |STR_TIME: 1.2056620121002197
> STR_ID: 4asi |STR_LEN: 4457 |STR_TIME: 14.077190160751343
> STR_ID: 4asj |STR_LEN: 1549 |STR_TIME: 2.1673290729522705
> STR_ID: 4ask |STR_LEN: 2096 |STR_TIME: 3.245295763015747
> STR_ID: 4asl |STR_LEN: 641 |STR_TIME: 1.1147329807281494
> STR_ID: 4asm |STR_LEN: 955 |STR_TIME: 0.8372511863708496
> STR_ID: 4asn |STR_LEN: 270 |STR_TIME: 0.4973609447479248
> STR_ID: 4aso |STR_LEN: 1680 |STR_TIME: 3.6222891807556152
> STR_ID: 4asq |STR_LEN: 1112 |STR_TIME: 2.2965219020843506
