>> START_DIR: ./data/e/e0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1e00 |STR_LEN: 496 |STR_TIME: 0.7557981014251709
> STR_ID: 3ep3 |STR_LEN: 477 |STR_TIME: 0.6547949314117432
> STR_ID: 3ep4 |STR_LEN: 447 |STR_TIME: 0.6563200950622559
> STR_ID: 3ep5 |STR_LEN: 402 |STR_TIME: 0.6143209934234619
> STR_ID: 3ep6 |STR_LEN: 462 |STR_TIME: 0.6934881210327148
> STR_ID: 3ep7 |STR_LEN: 484 |STR_TIME: 0.7580819129943848
> STR_ID: 3ep8 |STR_LEN: 505 |STR_TIME: 0.6529181003570557
> STR_ID: 3ep9 |STR_LEN: 405 |STR_TIME: 0.6286060810089111
> STR_ID: 3epa |STR_LEN: 449 |STR_TIME: 0.6614880561828613
> STR_ID: 3epb |STR_LEN: 504 |STR_TIME: 0.6408462524414062
> STR_ID: 3epc |STR_LEN: 1064 |STR_TIME: 1.9412221908569336
> STR_ID: 3epd |STR_LEN: 1061 |STR_TIME: 1.9893732070922852
> STR_ID: 3epe |STR_LEN: 826 |STR_TIME: 1.0419447422027588
> STR_ID: 3epf |STR_LEN: 1323 |STR_TIME: 2.0038750171661377
> STR_ID: 3epg |STR_LEN: 464 |STR_TIME: 0.8471810817718506
> STR_ID: 3eph |STR_LEN: 1238 |STR_TIME: 2.465786933898926
> STR_ID: 3epi |STR_LEN: 459 |STR_TIME: 0.8535983562469482
> STR_ID: 3epj |STR_LEN: 1157 |STR_TIME: 2.300152063369751
> STR_ID: 3epk |STR_LEN: 1196 |STR_TIME: 2.37663197517395
> STR_ID: 3epl |STR_LEN: 1072 |STR_TIME: 2.3431358337402344
> STR_ID: 3epm |STR_LEN: 1164 |STR_TIME: 1.995718002319336
> STR_ID: 3epn |STR_LEN: 1557 |STR_TIME: 2.0943658351898193
> STR_ID: 3epo |STR_LEN: 1673 |STR_TIME: 2.0609140396118164
> STR_ID: 3epp |STR_LEN: 700 |STR_TIME: 1.0798311233520508
> STR_ID: 3epr |STR_LEN: 544 |STR_TIME: 0.6418309211730957
> STR_ID: 3eps |STR_LEN: 1181 |STR_TIME: 2.2448742389678955
> STR_ID: 3ept |STR_LEN: 1104 |STR_TIME: 1.9223129749298096
> STR_ID: 3epu |STR_LEN: 353 |STR_TIME: 0.9482738971710205
> STR_ID: 3epv |STR_LEN: 877 |STR_TIME: 1.0164060592651367
> STR_ID: 3epw |STR_LEN: 1496 |STR_TIME: 1.4664041996002197
> STR_ID: 3epx |STR_LEN: 1326 |STR_TIME: 1.35886812210083
> STR_ID: 3epy |STR_LEN: 264 |STR_TIME: 0.6841459274291992
> STR_ID: 3epz |STR_LEN: 546 |STR_TIME: 1.581923007965088
> STR_ID: 4ep0 |STR_LEN: 5856 |STR_TIME: 20.055662631988525
> STR_ID: 4ep1 |STR_LEN: 594 |STR_TIME: 2.016561985015869
> STR_ID: 4ep2 |STR_LEN: 322 |STR_TIME: 0.7980461120605469
> STR_ID: 4ep3 |STR_LEN: 273 |STR_TIME: 0.8010978698730469
> STR_ID: 4ep4 |STR_LEN: 745 |STR_TIME: 1.1765410900115967
> STR_ID: 4ep5 |STR_LEN: 182 |STR_TIME: 0.5439848899841309
> STR_ID: 4ep6 |STR_LEN: 542 |STR_TIME: 1.3901941776275635
> STR_ID: 4ep7 |STR_LEN: 887 |STR_TIME: 1.3371131420135498
> STR_ID: 4ep8 |STR_LEN: 1665 |STR_TIME: 1.5976431369781494
> STR_ID: 4ep9 |STR_LEN: 1034 |STR_TIME: 1.3365020751953125
> STR_ID: 4epa |STR_LEN: 634 |STR_TIME: 1.1375811100006104
> STR_ID: 4epb |STR_LEN: 1421 |STR_TIME: 1.598219871520996
> STR_ID: 4epc |STR_LEN: 170 |STR_TIME: 0.36281919479370117
> STR_ID: 4epd |STR_LEN: 1302 |STR_TIME: 1.6746439933776855
> STR_ID: 4epe |STR_LEN: 1099 |STR_TIME: 1.4990758895874023
> STR_ID: 4epf |STR_LEN: 879 |STR_TIME: 2.2537171840667725
> STR_ID: 4eph |STR_LEN: 891 |STR_TIME: 1.266191005706787
> STR_ID: 4epi |STR_LEN: 895 |STR_TIME: 1.4274282455444336
> STR_ID: 4epj |STR_LEN: 280 |STR_TIME: 0.7904551029205322
> STR_ID: 4epk |STR_LEN: 696 |STR_TIME: 1.1992378234863281
> STR_ID: 4epl |STR_LEN: 928 |STR_TIME: 1.9816548824310303
> STR_ID: 4epm |STR_LEN: 811 |STR_TIME: 1.9811391830444336
> STR_ID: 4epp |STR_LEN: 1880 |STR_TIME: 1.9837908744812012
> STR_ID: 4epq |STR_LEN: 509 |STR_TIME: 1.6010191440582275
> STR_ID: 4epr |STR_LEN: 300 |STR_TIME: 0.39873504638671875
> STR_ID: 4eps |STR_LEN: 1182 |STR_TIME: 1.955765962600708
> STR_ID: 4ept |STR_LEN: 285 |STR_TIME: 0.4062461853027344
> STR_ID: 4epu |STR_LEN: 664 |STR_TIME: 1.5241467952728271
> STR_ID: 4epv |STR_LEN: 409 |STR_TIME: 0.4487888813018799
> STR_ID: 4epw |STR_LEN: 335 |STR_TIME: 0.4413747787475586
> STR_ID: 4epx |STR_LEN: 372 |STR_TIME: 0.4168989658355713
> STR_ID: 4epy |STR_LEN: 455 |STR_TIME: 0.5325140953063965
> STR_ID: 4epz |STR_LEN: 425 |STR_TIME: 0.6952629089355469
> STR_ID: 5ep0 |STR_LEN: 836 |STR_TIME: 0.8763387203216553
> STR_ID: 5ep1 |STR_LEN: 477 |STR_TIME: 0.5703859329223633
> STR_ID: 5ep2 |STR_LEN: 493 |STR_TIME: 1.0043389797210693
> STR_ID: 5ep3 |STR_LEN: 481 |STR_TIME: 0.595623254776001
> STR_ID: 5ep4 |STR_LEN: 493 |STR_TIME: 0.6223170757293701
> STR_ID: 5ep5 |STR_LEN: 481 |STR_TIME: 0.8474998474121094
> STR_ID: 5ep6 |STR_LEN: 269 |STR_TIME: 0.7196497917175293
> STR_ID: 5ep7 |STR_LEN: 333 |STR_TIME: 0.6156189441680908
> STR_ID: 5ep8 |STR_LEN: 896 |STR_TIME: 1.4678096771240234
> STR_ID: 5ep9 |STR_LEN: 1460 |STR_TIME: 3.367769956588745
> STR_ID: 5epa |STR_LEN: 2557 |STR_TIME: 5.524487018585205
> STR_ID: 5epb |STR_LEN: 354 |STR_TIME: 0.6378560066223145
> STR_ID: 5epc |STR_LEN: 1956 |STR_TIME: 3.966421127319336
> STR_ID: 5epd |STR_LEN: 569 |STR_TIME: 0.7340102195739746
> STR_ID: 5epe |STR_LEN: 526 |STR_TIME: 0.9899811744689941
> STR_ID: 5epf |STR_LEN: 410 |STR_TIME: 0.741041898727417
> STR_ID: 5epg |STR_LEN: 1345 |STR_TIME: 2.417024850845337
> STR_ID: 5eph |STR_LEN: 1729 |STR_TIME: 2.03421688079834
> STR_ID: 5epi |STR_LEN: 13246 |STR_TIME: 24.92905020713806
> STR_ID: 5epj |STR_LEN: 118 |STR_TIME: 0.27357006072998047
> STR_ID: 5epk |STR_LEN: 108 |STR_TIME: 0.30112385749816895
> STR_ID: 5epl |STR_LEN: 249 |STR_TIME: 0.5254430770874023
> STR_ID: 5epm |STR_LEN: 1887 |STR_TIME: 3.4986801147460938
> STR_ID: 5epn |STR_LEN: 343 |STR_TIME: 0.792917013168335
> STR_ID: 5epo |STR_LEN: 2051 |STR_TIME: 2.2067389488220215
> STR_ID: 5epp |STR_LEN: 312 |STR_TIME: 0.6580889225006104
> STR_ID: 5epq |STR_LEN: 365 |STR_TIME: 0.44695019721984863
> STR_ID: 5epr |STR_LEN: 185 |STR_TIME: 0.4891977310180664
> STR_ID: 5eps |STR_LEN: 226 |STR_TIME: 0.5117897987365723
> STR_ID: 5ept |STR_LEN: 1743 |STR_TIME: 5.924638986587524
> STR_ID: 5epu |STR_LEN: 3657 |STR_TIME: 13.829593181610107
> STR_ID: 5epv |STR_LEN: 756 |STR_TIME: 1.5250928401947021
> STR_ID: 5epw |STR_LEN: 430 |STR_TIME: 0.5133910179138184
> STR_ID: 5epy |STR_LEN: 279 |STR_TIME: 0.7580451965332031
> STR_ID: 5epz |STR_LEN: 223 |STR_TIME: 0.3192100524902344
>> FINISH_DIR: ./data/e/ep/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4357 |DIR_TIME: 362.30746388435364 

>> START_DIR: ./data/e/eq/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1eq0 |STR_LEN: 158 |STR_TIME: 10.743199825286865
> STR_ID: 1eq1 |STR_LEN: 166 |STR_TIME: 13.614094018936157
> STR_ID: 1eq2 |STR_LEN: 4046 |STR_TIME: 6.036736011505127
> STR_ID: 1eq3 |STR_LEN: 96 |STR_TIME: 8.190757989883423
> STR_ID: 1eq4 |STR_LEN: 387 |STR_TIME: 0.370373010635376
> STR_ID: 1eq5 |STR_LEN: 372 |STR_TIME: 0.34969496726989746
> STR_ID: 1eq6 |STR_LEN: 313 |STR_TIME: 0.41363000869750977
> STR_ID: 1eq7 |STR_LEN: 117 |STR_TIME: 0.14803695678710938
> STR_ID: 1eq8 |STR_LEN: 116 |STR_TIME: 0.42604684829711914
> STR_ID: 1eq9 |STR_LEN: 975 |STR_TIME: 0.9423291683197021
> STR_ID: 1eqa |STR_LEN: 455 |STR_TIME: 0.8249351978302002
> STR_ID: 1eqb |STR_LEN: 1966 |STR_TIME: 3.1550090312957764
> STR_ID: 1eqc |STR_LEN: 672 |STR_TIME: 0.8395116329193115
> STR_ID: 1eqd |STR_LEN: 387 |STR_TIME: 0.43119001388549805
> STR_ID: 1eqe |STR_LEN: 365 |STR_TIME: 0.34090113639831543
> STR_ID: 1eqf |STR_LEN: 429 |STR_TIME: 0.5792686939239502
> STR_ID: 1eqg |STR_LEN: 1370 |STR_TIME: 2.2430479526519775
> STR_ID: 1eqh |STR_LEN: 1373 |STR_TIME: 2.2346270084381104
> STR_ID: 1eqj |STR_LEN: 683 |STR_TIME: 0.9651551246643066
> STR_ID: 1eqk |STR_LEN: 102 |STR_TIME: 7.151108980178833
> STR_ID: 1eqm |STR_LEN: 419 |STR_TIME: 0.4833221435546875
> STR_ID: 1eqn |STR_LEN: 1565 |STR_TIME: 2.7936508655548096
> STR_ID: 1eqp |STR_LEN: 676 |STR_TIME: 0.8486268520355225
> STR_ID: 1eqq |STR_LEN: 534 |STR_TIME: 0.9310457706451416
> STR_ID: 1eqr |STR_LEN: 2200 |STR_TIME: 3.346011161804199
> STR_ID: 1eqt |STR_LEN: 323 |STR_TIME: 0.36431193351745605
> STR_ID: 1equ |STR_LEN: 589 |STR_TIME: 1.057814121246338
> STR_ID: 1eqv |STR_LEN: 174 |STR_TIME: 0.2905592918395996
> STR_ID: 1eqw |STR_LEN: 805 |STR_TIME: 1.0920560359954834
> STR_ID: 1eqx |STR_LEN: 18 |STR_TIME: 1.5485029220581055
> STR_ID: 1eqy |STR_LEN: 1124 |STR_TIME: 1.1022891998291016
> STR_ID: 1eqz |STR_LEN: 1544 |STR_TIME: 3.2100391387939453
> STR_ID: 2eq0 |STR_LEN: 47 |STR_TIME: 2.823429822921753
> STR_ID: 2eq1 |STR_LEN: 47 |STR_TIME: 2.6318628787994385
> STR_ID: 2eq2 |STR_LEN: 47 |STR_TIME: 2.62385892868042
> STR_ID: 2eq3 |STR_LEN: 47 |STR_TIME: 2.491903066635132
> STR_ID: 2eq4 |STR_LEN: 47 |STR_TIME: 2.675057888031006
> STR_ID: 2eq5 |STR_LEN: 1289 |STR_TIME: 1.530993938446045
> STR_ID: 2eq6 |STR_LEN: 1601 |STR_TIME: 1.7900331020355225
> STR_ID: 2eq7 |STR_LEN: 2104 |STR_TIME: 2.1148769855499268
> STR_ID: 2eq8 |STR_LEN: 3811 |STR_TIME: 3.7889211177825928
> STR_ID: 2eq9 |STR_LEN: 4855 |STR_TIME: 6.804738759994507
> STR_ID: 2eqa |STR_LEN: 512 |STR_TIME: 0.7037277221679688
> STR_ID: 2eqb |STR_LEN: 473 |STR_TIME: 0.7039890289306641
> STR_ID: 2eqd |STR_LEN: 570 |STR_TIME: 0.9767858982086182
> STR_ID: 2eqe |STR_LEN: 49 |STR_TIME: 2.7086338996887207
> STR_ID: 2eqf |STR_LEN: 47 |STR_TIME: 2.3802292346954346
> STR_ID: 2eqg |STR_LEN: 50 |STR_TIME: 2.8061392307281494
> STR_ID: 2eqh |STR_LEN: 23 |STR_TIME: 1.3234119415283203
> STR_ID: 2eqi |STR_LEN: 69 |STR_TIME: 4.168208837509155
> STR_ID: 2eqj |STR_LEN: 66 |STR_TIME: 4.221861124038696
> STR_ID: 2eqk |STR_LEN: 85 |STR_TIME: 5.389912128448486
> STR_ID: 2eql |STR_LEN: 129 |STR_TIME: 0.36947083473205566
> STR_ID: 2eqm |STR_LEN: 88 |STR_TIME: 5.883131265640259
> STR_ID: 2eqn |STR_LEN: 103 |STR_TIME: 6.874568223953247
> STR_ID: 2eqo |STR_LEN: 140 |STR_TIME: 10.052449941635132
> STR_ID: 2eqp |STR_LEN: 50 |STR_TIME: 3.1578569412231445
> STR_ID: 2eqq |STR_LEN: 28 |STR_TIME: 1.931879997253418
> STR_ID: 2eqr |STR_LEN: 61 |STR_TIME: 4.61343789100647
> STR_ID: 2eqs |STR_LEN: 103 |STR_TIME: 7.343225955963135
> STR_ID: 2eqt |STR_LEN: 28 |STR_TIME: 1.7614469528198242
> STR_ID: 2equ |STR_LEN: 74 |STR_TIME: 4.846404790878296
> STR_ID: 2eqw |STR_LEN: 43 |STR_TIME: 2.5756030082702637
> STR_ID: 2eqx |STR_LEN: 105 |STR_TIME: 6.607515096664429
> STR_ID: 2eqy |STR_LEN: 122 |STR_TIME: 8.085370779037476
> STR_ID: 2eqz |STR_LEN: 86 |STR_TIME: 5.720047950744629
> STR_ID: 3eq0 |STR_LEN: 494 |STR_TIME: 0.6680629253387451
> STR_ID: 3eq1 |STR_LEN: 633 |STR_TIME: 1.2568249702453613
> STR_ID: 3eq2 |STR_LEN: 738 |STR_TIME: 1.2652778625488281
> STR_ID: 3eq3 |STR_LEN: 844 |STR_TIME: 0.3000338077545166
> STR_ID: 3eq4 |STR_LEN: 855 |STR_TIME: 0.30202484130859375
> STR_ID: 3eq5 |STR_LEN: 1499 |STR_TIME: 2.180662155151367
> STR_ID: 3eq6 |STR_LEN: 1517 |STR_TIME: 2.1159827709198
> STR_ID: 3eq7 |STR_LEN: 760 |STR_TIME: 1.2994787693023682
> STR_ID: 3eq8 |STR_LEN: 809 |STR_TIME: 1.293111801147461
> STR_ID: 3eq9 |STR_LEN: 841 |STR_TIME: 1.319368839263916
> STR_ID: 3eqa |STR_LEN: 869 |STR_TIME: 1.0449211597442627
> STR_ID: 3eqb |STR_LEN: 314 |STR_TIME: 0.5805191993713379
> STR_ID: 3eqc |STR_LEN: 501 |STR_TIME: 0.6913909912109375
> STR_ID: 3eqd |STR_LEN: 451 |STR_TIME: 0.6555991172790527
> STR_ID: 3eqe |STR_LEN: 376 |STR_TIME: 0.6063418388366699
> STR_ID: 3eqf |STR_LEN: 326 |STR_TIME: 0.6062471866607666
> STR_ID: 3eqg |STR_LEN: 363 |STR_TIME: 0.7446658611297607
> STR_ID: 3eqh |STR_LEN: 462 |STR_TIME: 0.6617729663848877
> STR_ID: 3eqi |STR_LEN: 449 |STR_TIME: 0.6511156558990479
> STR_ID: 3eql |STR_LEN: 11180 |STR_TIME: 13.491034269332886
> STR_ID: 3eqm |STR_LEN: 491 |STR_TIME: 0.8925669193267822
> STR_ID: 3eqn |STR_LEN: 3162 |STR_TIME: 3.1502902507781982
> STR_ID: 3eqo |STR_LEN: 2707 |STR_TIME: 2.895709991455078
> STR_ID: 3eqp |STR_LEN: 713 |STR_TIME: 1.1310632228851318
> STR_ID: 3eqq |STR_LEN: 598 |STR_TIME: 1.1226840019226074
> STR_ID: 3eqr |STR_LEN: 851 |STR_TIME: 1.0670180320739746
> STR_ID: 3eqs |STR_LEN: 213 |STR_TIME: 0.2688612937927246
> STR_ID: 3eqt |STR_LEN: 502 |STR_TIME: 0.6783397197723389
> STR_ID: 3equ |STR_LEN: 1020 |STR_TIME: 1.5509510040283203
> STR_ID: 3eqv |STR_LEN: 965 |STR_TIME: 1.60520601272583
> STR_ID: 3eqw |STR_LEN: 95 |STR_TIME: 0.2029130458831787
> STR_ID: 3eqx |STR_LEN: 1546 |STR_TIME: 1.5815491676330566
> STR_ID: 3eqy |STR_LEN: 458 |STR_TIME: 0.4743187427520752
> STR_ID: 3eqz |STR_LEN: 326 |STR_TIME: 0.47728800773620605
> STR_ID: 4eq0 |STR_LEN: 302 |STR_TIME: 0.7315080165863037
> STR_ID: 4eq1 |STR_LEN: 425 |STR_TIME: 0.4898860454559326
> STR_ID: 4eq2 |STR_LEN: 229 |STR_TIME: 0.7539520263671875
> STR_ID: 4eq3 |STR_LEN: 427 |STR_TIME: 0.7744362354278564
> STR_ID: 4eq4 |STR_LEN: 1743 |STR_TIME: 3.684018135070801
> STR_ID: 4eq5 |STR_LEN: 519 |STR_TIME: 0.9401307106018066
> STR_ID: 4eq6 |STR_LEN: 564 |STR_TIME: 1.4168050289154053
> STR_ID: 4eq7 |STR_LEN: 1307 |STR_TIME: 1.4139068126678467
> STR_ID: 4eq8 |STR_LEN: 363 |STR_TIME: 0.67559814453125
> STR_ID: 4eq9 |STR_LEN: 549 |STR_TIME: 1.0481269359588623
> STR_ID: 4eqa |STR_LEN: 1371 |STR_TIME: 2.2021329402923584
> STR_ID: 4eqb |STR_LEN: 1628 |STR_TIME: 2.7998828887939453
> STR_ID: 4eqc |STR_LEN: 516 |STR_TIME: 0.6866621971130371
> STR_ID: 4eqe |STR_LEN: 522 |STR_TIME: 0.9215788841247559
> STR_ID: 4eqf |STR_LEN: 287 |STR_TIME: 0.9532771110534668
> STR_ID: 4eqg |STR_LEN: 528 |STR_TIME: 0.9357240200042725
> STR_ID: 4eqh |STR_LEN: 524 |STR_TIME: 0.9195129871368408
> STR_ID: 4eqi |STR_LEN: 1281 |STR_TIME: 2.2044379711151123
> STR_ID: 4eqj |STR_LEN: 289 |STR_TIME: 1.2937660217285156
> STR_ID: 4eqk |STR_LEN: 244 |STR_TIME: 0.6346433162689209
> STR_ID: 4eql |STR_LEN: 2148 |STR_TIME: 3.6410629749298096
> STR_ID: 4eqm |STR_LEN: 1620 |STR_TIME: 2.897981882095337
> STR_ID: 4eqn |STR_LEN: 255 |STR_TIME: 0.5690381526947021
> STR_ID: 4eqo |STR_LEN: 198 |STR_TIME: 0.5307350158691406
> STR_ID: 4eqp |STR_LEN: 252 |STR_TIME: 0.5937600135803223
> STR_ID: 4eqq |STR_LEN: 533 |STR_TIME: 0.7758259773254395
> STR_ID: 4eqr |STR_LEN: 2103 |STR_TIME: 1.9770541191101074
> STR_ID: 4eqs |STR_LEN: 2155 |STR_TIME: 2.0039918422698975
> STR_ID: 4equ |STR_LEN: 645 |STR_TIME: 1.8615949153900146
> STR_ID: 4eqv |STR_LEN: 4096 |STR_TIME: 7.3099000453948975
> STR_ID: 4eqw |STR_LEN: 2172 |STR_TIME: 2.021023988723755
> STR_ID: 4eqx |STR_LEN: 1821 |STR_TIME: 1.963346004486084
> STR_ID: 4eqy |STR_LEN: 2752 |STR_TIME: 5.163320064544678
> STR_ID: 4eqz |STR_LEN: 447 |STR_TIME: 0.7278978824615479
> STR_ID: 5eq0 |STR_LEN: 122 |STR_TIME: 0.3784022331237793
> STR_ID: 5eq1 |STR_LEN: 194 |STR_TIME: 0.5208940505981445
> STR_ID: 5eq2 |STR_LEN: 946 |STR_TIME: 1.604491949081421
> STR_ID: 5eq3 |STR_LEN: 751 |STR_TIME: 0.9330601692199707
> STR_ID: 5eq4 |STR_LEN: 1447 |STR_TIME: 1.6257250308990479
> STR_ID: 5eq6 |STR_LEN: 751 |STR_TIME: 2.1893508434295654
> STR_ID: 5eq7 |STR_LEN: 571 |STR_TIME: 1.0892629623413086
> STR_ID: 5eq8 |STR_LEN: 541 |STR_TIME: 1.0374219417572021
> STR_ID: 5eq9 |STR_LEN: 2350 |STR_TIME: 3.9424469470977783
> STR_ID: 5eqa |STR_LEN: 2095 |STR_TIME: 3.8099629878997803
> STR_ID: 5eqb |STR_LEN: 657 |STR_TIME: 1.0492548942565918
> STR_ID: 5eqc |STR_LEN: 1300 |STR_TIME: 2.8965651988983154
> STR_ID: 5eqd |STR_LEN: 1539 |STR_TIME: 1.6828899383544922
> STR_ID: 5eqe |STR_LEN: 814 |STR_TIME: 1.415532112121582
> STR_ID: 5eqf |STR_LEN: 1009 |STR_TIME: 2.7405202388763428
> STR_ID: 5eqg |STR_LEN: 448 |STR_TIME: 1.6213610172271729
> STR_ID: 5eqh |STR_LEN: 448 |STR_TIME: 1.5779151916503906
> STR_ID: 5eqi |STR_LEN: 448 |STR_TIME: 1.601567029953003
> STR_ID: 5eqj |STR_LEN: 851 |STR_TIME: 1.3058180809020996
> STR_ID: 5eql |STR_LEN: 161 |STR_TIME: 0.5838711261749268
> STR_ID: 5eqm |STR_LEN: 221 |STR_TIME: 0.3293328285217285
> STR_ID: 5eqn |STR_LEN: 746 |STR_TIME: 1.8830540180206299
> STR_ID: 5eqo |STR_LEN: 211 |STR_TIME: 0.31165003776550293
> STR_ID: 5eqp |STR_LEN: 754 |STR_TIME: 1.4063870906829834
> STR_ID: 5eqq |STR_LEN: 339 |STR_TIME: 0.7392761707305908
> STR_ID: 5eqr |STR_LEN: 322 |STR_TIME: 1.0420758724212646
> STR_ID: 5eqs |STR_LEN: 227 |STR_TIME: 0.6663553714752197
> STR_ID: 5eqt |STR_LEN: 270 |STR_TIME: 0.9051351547241211
> STR_ID: 5equ |STR_LEN: 1329 |STR_TIME: 3.4020137786865234
> STR_ID: 5eqv |STR_LEN: 973 |STR_TIME: 1.4789621829986572
> STR_ID: 5eqw |STR_LEN: 1282 |STR_TIME: 2.2316668033599854
> STR_ID: 5eqx |STR_LEN: 527 |STR_TIME: 1.684473991394043
> STR_ID: 5eqy |STR_LEN: 780 |STR_TIME: 1.346553087234497
> STR_ID: 5eqz |STR_LEN: 247 |STR_TIME: 0.526843786239624
>> FINISH_DIR: ./data/e/eq/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4525 |DIR_TIME: 360.9521050453186 

>> START_DIR: ./data/e/er/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1er8 |STR_LEN: 405 |STR_TIME: 0.596764087677002
> STR_ID: 1era |STR_LEN: 62 |STR_TIME: 0.22814106941223145
> STR_ID: 1erb |STR_LEN: 335 |STR_TIME: 0.45493483543395996
> STR_ID: 1erc |STR_LEN: 40 |STR_TIME: 2.2670469284057617
> STR_ID: 1erd |STR_LEN: 40 |STR_TIME: 2.300321102142334
> STR_ID: 1ere |STR_LEN: 1530 |STR_TIME: 2.596605062484741
> STR_ID: 1erf |STR_LEN: 24 |STR_TIME: 1.056114912033081
> STR_ID: 1erg |STR_LEN: 70 |STR_TIME: 0.25385117530822754
> STR_ID: 1erh |STR_LEN: 70 |STR_TIME: 0.1754148006439209
> STR_ID: 1eri |STR_LEN: 335 |STR_TIME: 0.5805840492248535
> STR_ID: 1erj |STR_LEN: 1320 |STR_TIME: 1.9089710712432861
> STR_ID: 1erk |STR_LEN: 357 |STR_TIME: 0.6545968055725098
> STR_ID: 1erm |STR_LEN: 401 |STR_TIME: 0.5393967628479004
> STR_ID: 1ern |STR_LEN: 513 |STR_TIME: 0.7526760101318359
> STR_ID: 1ero |STR_LEN: 327 |STR_TIME: 0.5078718662261963
> STR_ID: 1erp |STR_LEN: 38 |STR_TIME: 2.1097328662872314
> STR_ID: 1erq |STR_LEN: 385 |STR_TIME: 0.5810840129852295
> STR_ID: 1err |STR_LEN: 550 |STR_TIME: 0.8506193161010742
> STR_ID: 1ert |STR_LEN: 151 |STR_TIME: 0.2290959358215332
> STR_ID: 1eru |STR_LEN: 141 |STR_TIME: 0.22431421279907227
> STR_ID: 1erv |STR_LEN: 163 |STR_TIME: 0.22484517097473145
> STR_ID: 1erw |STR_LEN: 154 |STR_TIME: 0.2314138412475586
> STR_ID: 1erx |STR_LEN: 347 |STR_TIME: 0.7058560848236084
> STR_ID: 1ery |STR_LEN: 39 |STR_TIME: 2.299715042114258
> STR_ID: 1erz |STR_LEN: 1365 |STR_TIME: 1.3583390712738037
> STR_ID: 2er0 |STR_LEN: 338 |STR_TIME: 0.5943951606750488
> STR_ID: 2er6 |STR_LEN: 657 |STR_TIME: 0.666982889175415
> STR_ID: 2er7 |STR_LEN: 662 |STR_TIME: 0.6710798740386963
> STR_ID: 2er8 |STR_LEN: 356 |STR_TIME: 0.7554597854614258
> STR_ID: 2er9 |STR_LEN: 660 |STR_TIME: 0.6865940093994141
> STR_ID: 2era |STR_LEN: 123 |STR_TIME: 0.15662813186645508
> STR_ID: 2erb |STR_LEN: 679 |STR_TIME: 0.6185221672058105
> STR_ID: 2erc |STR_LEN: 470 |STR_TIME: 0.925264835357666
> STR_ID: 2ere |STR_LEN: 178 |STR_TIME: 0.4112358093261719
> STR_ID: 2erf |STR_LEN: 426 |STR_TIME: 0.7711441516876221
> STR_ID: 2erg |STR_LEN: 177 |STR_TIME: 0.4100658893585205
> STR_ID: 2erh |STR_LEN: 363 |STR_TIME: 0.44405102729797363
> STR_ID: 2eri |STR_LEN: 31 |STR_TIME: 1.7795379161834717
> STR_ID: 2erj |STR_LEN: 1345 |STR_TIME: 2.6310019493103027
> STR_ID: 2erk |STR_LEN: 455 |STR_TIME: 0.6908867359161377
> STR_ID: 2erl |STR_LEN: 63 |STR_TIME: 0.30051684379577637
> STR_ID: 2erm |STR_LEN: 140 |STR_TIME: 9.280955076217651
> STR_ID: 2ero |STR_LEN: 1066 |STR_TIME: 1.6398200988769531
> STR_ID: 2erp |STR_LEN: 900 |STR_TIME: 1.5329248905181885
> STR_ID: 2erq |STR_LEN: 1021 |STR_TIME: 1.5664691925048828
> STR_ID: 2err |STR_LEN: 95 |STR_TIME: 10.218091011047363
> STR_ID: 2ers |STR_LEN: 66 |STR_TIME: 0.2749502658843994
> STR_ID: 2erv |STR_LEN: 430 |STR_TIME: 0.6117689609527588
> STR_ID: 2erw |STR_LEN: 127 |STR_TIME: 0.15570688247680664
> STR_ID: 2erx |STR_LEN: 545 |STR_TIME: 0.6844549179077148
> STR_ID: 2ery |STR_LEN: 630 |STR_TIME: 0.8691952228546143
> STR_ID: 2erz |STR_LEN: 418 |STR_TIME: 0.7215337753295898
> STR_ID: 3er0 |STR_LEN: 277 |STR_TIME: 0.527777910232544
> STR_ID: 3er3 |STR_LEN: 577 |STR_TIME: 0.6782519817352295
> STR_ID: 3er5 |STR_LEN: 563 |STR_TIME: 0.6586861610412598
> STR_ID: 3er6 |STR_LEN: 1690 |STR_TIME: 2.100111722946167
> STR_ID: 3er7 |STR_LEN: 549 |STR_TIME: 0.5774569511413574
> STR_ID: 3er8 |STR_LEN: 1480 |STR_TIME: 2.781316041946411
> STR_ID: 3er9 |STR_LEN: 1058 |STR_TIME: 1.4897902011871338
> STR_ID: 3era |STR_LEN: 243 |STR_TIME: 0.2982189655303955
> STR_ID: 3erb |STR_LEN: 385 |STR_TIME: 0.4228079319000244
> STR_ID: 3erc |STR_LEN: 1494 |STR_TIME: 2.9265921115875244
> STR_ID: 3erd |STR_LEN: 660 |STR_TIME: 1.0110437870025635
> STR_ID: 3ere |STR_LEN: 284 |STR_TIME: 0.48017287254333496
> STR_ID: 3erf |STR_LEN: 327 |STR_TIME: 0.4379539489746094
