>> START_DIR: ./data/t/t0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1t00 |STR_LEN: 262 |STR_TIME: 0.350830078125
> STR_ID: 5trc |STR_LEN: 826 |STR_TIME: 1.769758939743042
> STR_ID: 5trd |STR_LEN: 871 |STR_TIME: 2.222001075744629
> STR_ID: 5trf |STR_LEN: 775 |STR_TIME: 1.9739692211151123
> STR_ID: 5trg |STR_LEN: 6500 |STR_TIME: 11.6705162525177
> STR_ID: 5trh |STR_LEN: 1173 |STR_TIME: 2.2864949703216553
> STR_ID: 5tri |STR_LEN: 1569 |STR_TIME: 2.4835262298583984
> STR_ID: 5trj |STR_LEN: 1290 |STR_TIME: 2.272855043411255
> STR_ID: 5trk |STR_LEN: 1817 |STR_TIME: 2.46346116065979
> STR_ID: 5tro |STR_LEN: 1628 |STR_TIME: 4.041078090667725
> STR_ID: 5trp |STR_LEN: 514 |STR_TIME: 1.6163709163665771
> STR_ID: 5trr |STR_LEN: 6223 |STR_TIME: 11.577095985412598
> STR_ID: 5trs |STR_LEN: 6261 |STR_TIME: 12.424659013748169
> STR_ID: 5trt |STR_LEN: 1974 |STR_TIME: 3.823477029800415
> STR_ID: 5tru |STR_LEN: 1081 |STR_TIME: 3.453645944595337
> STR_ID: 5trv |STR_LEN: 121 |STR_TIME: 0.49443626403808594
> STR_ID: 5trw |STR_LEN: 595 |STR_TIME: 1.2529730796813965
> STR_ID: 5trx |STR_LEN: 1882 |STR_TIME: 5.4328577518463135
> STR_ID: 5try |STR_LEN: 6371 |STR_TIME: 12.552608013153076
>> FINISH_DIR: ./data/t/tr/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2846 |DIR_TIME: 345.0152802467346 

>> START_DIR: ./data/t/ts/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ts0 |STR_LEN: 126 |STR_TIME: 0.5298869609832764
> STR_ID: 1ts2 |STR_LEN: 770 |STR_TIME: 1.178328037261963
> STR_ID: 1ts3 |STR_LEN: 823 |STR_TIME: 1.3374180793762207
> STR_ID: 1ts4 |STR_LEN: 388 |STR_TIME: 0.7548391819000244
> STR_ID: 1ts5 |STR_LEN: 408 |STR_TIME: 0.7766568660736084
> STR_ID: 1ts6 |STR_LEN: 126 |STR_TIME: 0.49090003967285156
> STR_ID: 1ts7 |STR_LEN: 126 |STR_TIME: 0.7106130123138428
> STR_ID: 1ts8 |STR_LEN: 126 |STR_TIME: 0.5014488697052002
> STR_ID: 1ts9 |STR_LEN: 220 |STR_TIME: 0.2714560031890869
> STR_ID: 1tsd |STR_LEN: 724 |STR_TIME: 1.1592049598693848
> STR_ID: 1tsf |STR_LEN: 180 |STR_TIME: 0.24279284477233887
> STR_ID: 1tsh |STR_LEN: 314 |STR_TIME: 0.5604231357574463
> STR_ID: 1tsi |STR_LEN: 552 |STR_TIME: 0.9476780891418457
> STR_ID: 1tsj |STR_LEN: 139 |STR_TIME: 0.4675471782684326
> STR_ID: 1tsk |STR_LEN: 35 |STR_TIME: 3.322381019592285
> STR_ID: 1tsl |STR_LEN: 0 |STR_TIME: 0
> STR_ID: 1tsm |STR_LEN: 565 |STR_TIME: 0.7370550632476807
> STR_ID: 1tsn |STR_LEN: 377 |STR_TIME: 0.675806999206543
> STR_ID: 1tsp |STR_LEN: 762 |STR_TIME: 1.0787768363952637
> STR_ID: 1tsq |STR_LEN: 356 |STR_TIME: 0.4662151336669922
> STR_ID: 1tsr |STR_LEN: 1014 |STR_TIME: 1.4856011867523193
> STR_ID: 1tsu |STR_LEN: 318 |STR_TIME: 0.44037508964538574
> STR_ID: 1tsv |STR_LEN: 376 |STR_TIME: 0.672274112701416
> STR_ID: 1tsw |STR_LEN: 395 |STR_TIME: 0.7044229507446289
> STR_ID: 1tsx |STR_LEN: 393 |STR_TIME: 0.7411823272705078
> STR_ID: 1tsy |STR_LEN: 367 |STR_TIME: 1.4067931175231934
> STR_ID: 1tsz |STR_LEN: 374 |STR_TIME: 1.067770004272461
> STR_ID: 2ts1 |STR_LEN: 427 |STR_TIME: 0.7138659954071045
> STR_ID: 2tsa |STR_LEN: 747 |STR_TIME: 1.0833940505981445
> STR_ID: 2tsb |STR_LEN: 744 |STR_TIME: 1.0591621398925781
> STR_ID: 2tsc |STR_LEN: 730 |STR_TIME: 1.3104681968688965
> STR_ID: 2tsr |STR_LEN: 1207 |STR_TIME: 2.5595309734344482
> STR_ID: 2tss |STR_LEN: 987 |STR_TIME: 1.343379259109497
> STR_ID: 2tsy |STR_LEN: 779 |STR_TIME: 1.414957046508789
> STR_ID: 3ts0 |STR_LEN: 322 |STR_TIME: 1.5434088706970215
> STR_ID: 3ts1 |STR_LEN: 372 |STR_TIME: 0.7106051445007324
> STR_ID: 3ts2 |STR_LEN: 635 |STR_TIME: 1.6744279861450195
> STR_ID: 3ts3 |STR_LEN: 1591 |STR_TIME: 1.8692741394042969
> STR_ID: 3ts4 |STR_LEN: 380 |STR_TIME: 0.7796142101287842
> STR_ID: 3ts5 |STR_LEN: 949 |STR_TIME: 1.6439929008483887
> STR_ID: 3ts6 |STR_LEN: 232 |STR_TIME: 0.328632116317749
> STR_ID: 3ts7 |STR_LEN: 763 |STR_TIME: 1.3034839630126953
> STR_ID: 3ts8 |STR_LEN: 1097 |STR_TIME: 2.138300895690918
> STR_ID: 3ts9 |STR_LEN: 171 |STR_TIME: 0.5304708480834961
> STR_ID: 3tsa |STR_LEN: 1324 |STR_TIME: 1.5651767253875732
> STR_ID: 3tsb |STR_LEN: 1051 |STR_TIME: 3.4231390953063965
> STR_ID: 3tsc |STR_LEN: 1728 |STR_TIME: 3.962235927581787
> STR_ID: 3tsd |STR_LEN: 967 |STR_TIME: 3.2641561031341553
> STR_ID: 3tsg |STR_LEN: 878 |STR_TIME: 2.2464258670806885
> STR_ID: 3tsh |STR_LEN: 1023 |STR_TIME: 1.3667922019958496
> STR_ID: 3tsi |STR_LEN: 210 |STR_TIME: 0.7361271381378174
> STR_ID: 3tsj |STR_LEN: 1977 |STR_TIME: 3.863692045211792
> STR_ID: 3tsk |STR_LEN: 359 |STR_TIME: 0.7169930934906006
> STR_ID: 3tsl |STR_LEN: 160 |STR_TIME: 0.8851821422576904
> STR_ID: 3tsm |STR_LEN: 774 |STR_TIME: 2.652614116668701
> STR_ID: 3tsn |STR_LEN: 1633 |STR_TIME: 8.005795955657959
> STR_ID: 3tso |STR_LEN: 663 |STR_TIME: 1.1706409454345703
> STR_ID: 3tsp |STR_LEN: 1294 |STR_TIME: 2.537729024887085
> STR_ID: 3tsq |STR_LEN: 1030 |STR_TIME: 2.4548633098602295
> STR_ID: 3tsr |STR_LEN: 3141 |STR_TIME: 4.629961967468262
> STR_ID: 3tss |STR_LEN: 267 |STR_TIME: 0.4531998634338379
> STR_ID: 3tsu |STR_LEN: 871 |STR_TIME: 2.433116912841797
> STR_ID: 3tsv |STR_LEN: 125 |STR_TIME: 0.2436370849609375
> STR_ID: 3tsw |STR_LEN: 1141 |STR_TIME: 2.2796950340270996
> STR_ID: 3tsy |STR_LEN: 828 |STR_TIME: 2.9408161640167236
> STR_ID: 3tsz |STR_LEN: 391 |STR_TIME: 1.3629481792449951
> STR_ID: 4ts0 |STR_LEN: 122 |STR_TIME: 1.0081689357757568
> STR_ID: 4ts1 |STR_LEN: 774 |STR_TIME: 1.3143589496612549
> STR_ID: 4ts2 |STR_LEN: 102 |STR_TIME: 0.968184232711792
> STR_ID: 4ts3 |STR_LEN: 2235 |STR_TIME: 3.066347122192383
> STR_ID: 4ts4 |STR_LEN: 640 |STR_TIME: 1.8174378871917725
> STR_ID: 4ts5 |STR_LEN: 579 |STR_TIME: 0.931525707244873
> STR_ID: 4ts6 |STR_LEN: 221 |STR_TIME: 0.5572750568389893
> STR_ID: 4ts7 |STR_LEN: 508 |STR_TIME: 0.9288291931152344
> STR_ID: 4ts8 |STR_LEN: 213 |STR_TIME: 0.34074997901916504
> STR_ID: 4ts9 |STR_LEN: 1435 |STR_TIME: 1.7022557258605957
> STR_ID: 4tsa |STR_LEN: 541 |STR_TIME: 0.9778928756713867
> STR_ID: 4tsb |STR_LEN: 930 |STR_TIME: 1.2630720138549805
> STR_ID: 4tsc |STR_LEN: 743 |STR_TIME: 1.1376659870147705
> STR_ID: 4tsd |STR_LEN: 736 |STR_TIME: 1.4863543510437012
> STR_ID: 4tse |STR_LEN: 553 |STR_TIME: 1.7064509391784668
> STR_ID: 4tsf |STR_LEN: 3136 |STR_TIME: 6.096920013427734
> STR_ID: 4tsh |STR_LEN: 1147 |STR_TIME: 3.468938112258911
> STR_ID: 4tsk |STR_LEN: 384 |STR_TIME: 0.8333849906921387
> STR_ID: 4tsl |STR_LEN: 732 |STR_TIME: 1.5718929767608643
> STR_ID: 4tsm |STR_LEN: 2348 |STR_TIME: 3.2067041397094727
> STR_ID: 4tsn |STR_LEN: 1450 |STR_TIME: 2.965904951095581
> STR_ID: 4tso |STR_LEN: 484 |STR_TIME: 1.454420804977417
> STR_ID: 4tsp |STR_LEN: 485 |STR_TIME: 1.4538671970367432
> STR_ID: 4tsq |STR_LEN: 1953 |STR_TIME: 4.314064025878906
> STR_ID: 4tsr |STR_LEN: 703 |STR_TIME: 1.6900708675384521
> STR_ID: 4tss |STR_LEN: 195 |STR_TIME: 0.41196489334106445
> STR_ID: 4tsv |STR_LEN: 218 |STR_TIME: 0.3361990451812744
> STR_ID: 4tsx |STR_LEN: 204 |STR_TIME: 0.38393592834472656
> STR_ID: 4tsy |STR_LEN: 753 |STR_TIME: 2.731764078140259
> STR_ID: 4tsz |STR_LEN: 8380 |STR_TIME: 21.866345167160034
> STR_ID: 5ts0 |STR_LEN: 6521 |STR_TIME: 12.956792831420898
> STR_ID: 5ts2 |STR_LEN: 1179 |STR_TIME: 3.5995891094207764
> STR_ID: 5ts3 |STR_LEN: 1099 |STR_TIME: 2.252857208251953
> STR_ID: 5ts4 |STR_LEN: 425 |STR_TIME: 1.3906540870666504
> STR_ID: 5ts5 |STR_LEN: 3110 |STR_TIME: 3.9606289863586426
> STR_ID: 5ts9 |STR_LEN: 2579 |STR_TIME: 5.058971881866455
> STR_ID: 5tsc |STR_LEN: 1221 |STR_TIME: 3.0599491596221924
> STR_ID: 5tsd |STR_LEN: 1228 |STR_TIME: 2.6034257411956787
> STR_ID: 5tse |STR_LEN: 457 |STR_TIME: 1.637211799621582
> STR_ID: 5tsg |STR_LEN: 1158 |STR_TIME: 3.61841082572937
> STR_ID: 5tsh |STR_LEN: 2822 |STR_TIME: 7.471081018447876
> STR_ID: 5tsj |STR_LEN: 6112 |STR_TIME: 8.632882833480835
> STR_ID: 5tsk |STR_LEN: 219 |STR_TIME: 0.5485939979553223
> STR_ID: 5tsl |STR_LEN: 229 |STR_TIME: 0.5204770565032959
> STR_ID: 5tsn |STR_LEN: 792 |STR_TIME: 2.0013599395751953
> STR_ID: 5tso |STR_LEN: 1904 |STR_TIME: 3.6658520698547363
> STR_ID: 5tsp |STR_LEN: 2732 |STR_TIME: 2.41039776802063
> STR_ID: 5tsq |STR_LEN: 592 |STR_TIME: 1.3570880889892578
> STR_ID: 5tsr |STR_LEN: 608 |STR_TIME: 1.3093671798706055
> STR_ID: 5tss |STR_LEN: 415 |STR_TIME: 0.9113719463348389
> STR_ID: 5tsw |STR_LEN: 1250 |STR_TIME: 2.391010046005249
> STR_ID: 5tsz |STR_LEN: 402 |STR_TIME: 1.5210449695587158
>> FINISH_DIR: ./data/t/ts/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2964 |DIR_TIME: 243.91162109375 

>> START_DIR: ./data/t/tt/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1tt0 |STR_LEN: 4825 |STR_TIME: 5.431071996688843
> STR_ID: 1tt1 |STR_LEN: 924 |STR_TIME: 1.1674909591674805
> STR_ID: 1tt2 |STR_LEN: 251 |STR_TIME: 0.3756730556488037
> STR_ID: 1tt3 |STR_LEN: 26 |STR_TIME: 1.8060708045959473
> STR_ID: 1tt4 |STR_LEN: 751 |STR_TIME: 1.4396190643310547
> STR_ID: 1tt5 |STR_LEN: 2166 |STR_TIME: 3.6490442752838135
> STR_ID: 1tt6 |STR_LEN: 379 |STR_TIME: 0.5098590850830078
> STR_ID: 1tt7 |STR_LEN: 2134 |STR_TIME: 6.698628187179565
> STR_ID: 1tt8 |STR_LEN: 536 |STR_TIME: 1.185426950454712
> STR_ID: 1tt9 |STR_LEN: 2160 |STR_TIME: 0.8733069896697998
> STR_ID: 1tta |STR_LEN: 438 |STR_TIME: 0.5654201507568359
> STR_ID: 1ttb |STR_LEN: 429 |STR_TIME: 0.5698697566986084
> STR_ID: 1ttc |STR_LEN: 573 |STR_TIME: 0.625377893447876
> STR_ID: 1ttd |STR_LEN: 23 |STR_TIME: 0.21757078170776367
> STR_ID: 1tte |STR_LEN: 215 |STR_TIME: 17.40226101875305
> STR_ID: 1ttf |STR_LEN: 94 |STR_TIME: 11.406880140304565
> STR_ID: 1ttg |STR_LEN: 94 |STR_TIME: 0.39165687561035156
> STR_ID: 1tth |STR_LEN: 1397 |STR_TIME: 2.189549684524536
> STR_ID: 1tti |STR_LEN: 249 |STR_TIME: 0.4834108352661133
> STR_ID: 1ttj |STR_LEN: 276 |STR_TIME: 0.49187469482421875
> STR_ID: 1ttk |STR_LEN: 26 |STR_TIME: 1.3278148174285889
> STR_ID: 1ttl |STR_LEN: 28 |STR_TIME: 1.7415821552276611
> STR_ID: 1ttm |STR_LEN: 426 |STR_TIME: 0.6525120735168457
> STR_ID: 1ttn |STR_LEN: 80 |STR_TIME: 4.400879144668579
> STR_ID: 1tto |STR_LEN: 655 |STR_TIME: 0.7236793041229248
> STR_ID: 1ttp |STR_LEN: 662 |STR_TIME: 1.295773983001709
> STR_ID: 1ttq |STR_LEN: 722 |STR_TIME: 1.2509551048278809
> STR_ID: 1ttr |STR_LEN: 401 |STR_TIME: 0.5226879119873047
> STR_ID: 1ttt |STR_LEN: 1505 |STR_TIME: 3.72625470161438
> STR_ID: 1ttu |STR_LEN: 520 |STR_TIME: 1.1368651390075684
> STR_ID: 1ttv |STR_LEN: 108 |STR_TIME: 7.252339839935303
> STR_ID: 1ttw |STR_LEN: 179 |STR_TIME: 0.33949780464172363
> STR_ID: 1ttx |STR_LEN: 111 |STR_TIME: 7.54128885269165
> STR_ID: 1tty |STR_LEN: 87 |STR_TIME: 7.78780198097229
> STR_ID: 1ttz |STR_LEN: 184 |STR_TIME: 0.25826597213745117
> STR_ID: 3tt0 |STR_LEN: 999 |STR_TIME: 2.3948700428009033
> STR_ID: 3tt1 |STR_LEN: 1887 |STR_TIME: 6.459524869918823
> STR_ID: 3tt2 |STR_LEN: 348 |STR_TIME: 1.208467960357666
> STR_ID: 3tt3 |STR_LEN: 936 |STR_TIME: 3.323683023452759
> STR_ID: 3tt4 |STR_LEN: 336 |STR_TIME: 0.5373427867889404
> STR_ID: 3tt6 |STR_LEN: 1156 |STR_TIME: 2.224632978439331
> STR_ID: 3tt7 |STR_LEN: 1443 |STR_TIME: 2.5273020267486572
> STR_ID: 3tt8 |STR_LEN: 260 |STR_TIME: 0.5123353004455566
> STR_ID: 3tt9 |STR_LEN: 517 |STR_TIME: 0.9764721393585205
> STR_ID: 3tta |STR_LEN: 210 |STR_TIME: 0.5431962013244629
> STR_ID: 3ttb |STR_LEN: 1812 |STR_TIME: 2.586333990097046
> STR_ID: 3ttc |STR_LEN: 1570 |STR_TIME: 2.6565380096435547
> STR_ID: 3ttd |STR_LEN: 987 |STR_TIME: 2.4815480709075928
> STR_ID: 3tte |STR_LEN: 985 |STR_TIME: 1.5624849796295166
> STR_ID: 3ttf |STR_LEN: 1074 |STR_TIME: 2.4792850017547607
> STR_ID: 3ttg |STR_LEN: 516 |STR_TIME: 1.2906169891357422
> STR_ID: 3tth |STR_LEN: 1963 |STR_TIME: 7.357245922088623
> STR_ID: 3tti |STR_LEN: 571 |STR_TIME: 1.3773398399353027
> STR_ID: 3ttj |STR_LEN: 493 |STR_TIME: 0.774726152420044
> STR_ID: 3ttk |STR_LEN: 1152 |STR_TIME: 2.00256085395813
> STR_ID: 3ttl |STR_LEN: 875 |STR_TIME: 1.4537279605865479
> STR_ID: 3ttm |STR_LEN: 968 |STR_TIME: 1.390514850616455
> STR_ID: 3ttn |STR_LEN: 864 |STR_TIME: 1.3913719654083252
> STR_ID: 3tto |STR_LEN: 4249 |STR_TIME: 8.22829794883728
> STR_ID: 3ttp |STR_LEN: 270 |STR_TIME: 0.8203639984130859
> STR_ID: 3ttq |STR_LEN: 2112 |STR_TIME: 2.6265227794647217
> STR_ID: 3ttr |STR_LEN: 631 |STR_TIME: 0.8452239036560059
> STR_ID: 3tts |STR_LEN: 5831 |STR_TIME: 8.748188734054565
> STR_ID: 3ttt |STR_LEN: 5916 |STR_TIME: 11.336083889007568
> STR_ID: 3ttu |STR_LEN: 5748 |STR_TIME: 11.80335807800293
> STR_ID: 3ttv |STR_LEN: 6234 |STR_TIME: 11.62428617477417
> STR_ID: 3ttw |STR_LEN: 5742 |STR_TIME: 12.082765817642212
> STR_ID: 3ttx |STR_LEN: 5764 |STR_TIME: 12.127562046051025
> STR_ID: 3tty |STR_LEN: 6578 |STR_TIME: 9.041411876678467
> STR_ID: 3ttz |STR_LEN: 781 |STR_TIME: 1.5913426876068115
> STR_ID: 4tt0 |STR_LEN: 331 |STR_TIME: 1.00764799118042
> STR_ID: 4tt1 |STR_LEN: 264 |STR_TIME: 1.0929749011993408
> STR_ID: 4tt2 |STR_LEN: 165 |STR_TIME: 0.49692583084106445
> STR_ID: 4tt3 |STR_LEN: 3174 |STR_TIME: 6.162189960479736
> STR_ID: 4tt4 |STR_LEN: 350 |STR_TIME: 0.9593818187713623
> STR_ID: 4tt5 |STR_LEN: 570 |STR_TIME: 0.8762669563293457
> STR_ID: 4tt6 |STR_LEN: 274 |STR_TIME: 0.6031861305236816
> STR_ID: 4tt7 |STR_LEN: 455 |STR_TIME: 0.7130072116851807
> STR_ID: 4tt8 |STR_LEN: 472 |STR_TIME: 1.2515850067138672
> STR_ID: 4tt9 |STR_LEN: 351 |STR_TIME: 1.1602210998535156
> STR_ID: 4tta |STR_LEN: 2744 |STR_TIME: 3.2453439235687256
> STR_ID: 4ttb |STR_LEN: 422 |STR_TIME: 1.5052928924560547
> STR_ID: 4ttc |STR_LEN: 1553 |STR_TIME: 5.2488179206848145
> STR_ID: 4ttd |STR_LEN: 1433 |STR_TIME: 2.2366621494293213
> STR_ID: 4tte |STR_LEN: 387 |STR_TIME: 0.40944504737854004
> STR_ID: 4ttg |STR_LEN: 8674 |STR_TIME: 10.217966794967651
> STR_ID: 4tth |STR_LEN: 511 |STR_TIME: 1.0949177742004395
> STR_ID: 4tti |STR_LEN: 2671 |STR_TIME: 3.1788489818573
> STR_ID: 4ttj |STR_LEN: 1565 |STR_TIME: 1.8024258613586426
> STR_ID: 4ttk |STR_LEN: 21 |STR_TIME: 0.08489584922790527
> STR_ID: 4ttl |STR_LEN: 43 |STR_TIME: 0.0977621078491211
> STR_ID: 4ttm |STR_LEN: 115 |STR_TIME: 0.1727910041809082
> STR_ID: 4ttn |STR_LEN: 121 |STR_TIME: 0.1823122501373291
> STR_ID: 4tto |STR_LEN: 125 |STR_TIME: 0.18015098571777344
> STR_ID: 4ttp |STR_LEN: 292 |STR_TIME: 0.48212504386901855
> STR_ID: 4ttq |STR_LEN: 260 |STR_TIME: 0.4938781261444092
> STR_ID: 4ttr |STR_LEN: 326 |STR_TIME: 0.5144660472869873
> STR_ID: 4tts |STR_LEN: 597 |STR_TIME: 0.751258134841919
> STR_ID: 4ttt |STR_LEN: 1489 |STR_TIME: 3.5407509803771973
> STR_ID: 4ttu |STR_LEN: 1759 |STR_TIME: 2.4061732292175293
> STR_ID: 4ttv |STR_LEN: 1682 |STR_TIME: 6.051843881607056
> STR_ID: 4ttw |STR_LEN: 316 |STR_TIME: 0.8773860931396484
> STR_ID: 4ttx |STR_LEN: 1640 |STR_TIME: 2.0253591537475586
> STR_ID: 4tty |STR_LEN: 617 |STR_TIME: 0.7176337242126465
> STR_ID: 4ttz |STR_LEN: 684 |STR_TIME: 1.186335563659668
> STR_ID: 5tt0 |STR_LEN: 907 |STR_TIME: 1.8631720542907715
> STR_ID: 5tt1 |STR_LEN: 1220 |STR_TIME: 2.5718510150909424
> STR_ID: 5tt4 |STR_LEN: 853 |STR_TIME: 1.3511989116668701
> STR_ID: 5tt5 |STR_LEN: 1424 |STR_TIME: 1.4581570625305176
> STR_ID: 5tt6 |STR_LEN: 471 |STR_TIME: 1.5180392265319824
> STR_ID: 5tt7 |STR_LEN: 420 |STR_TIME: 1.1500740051269531
> STR_ID: 5tta |STR_LEN: 753 |STR_TIME: 1.7536242008209229
> STR_ID: 5ttb |STR_LEN: 80 |STR_TIME: 5.5199761390686035
> STR_ID: 5ttd |STR_LEN: 1135 |STR_TIME: 1.8230462074279785
> STR_ID: 5ttf |STR_LEN: 1675 |STR_TIME: 2.4971201419830322
> STR_ID: 5ttg |STR_LEN: 1181 |STR_TIME: 1.470184087753296
> STR_ID: 5tti |STR_LEN: 2403 |STR_TIME: 6.331080913543701
> STR_ID: 5ttj |STR_LEN: 1120 |STR_TIME: 3.284281015396118
> STR_ID: 5ttk |STR_LEN: 1973 |STR_TIME: 3.598820924758911
> STR_ID: 5tto |STR_LEN: 679 |STR_TIME: 1.0147757530212402
> STR_ID: 5ttr |STR_LEN: 928 |STR_TIME: 1.824653148651123
> STR_ID: 5tts |STR_LEN: 459 |STR_TIME: 0.7471587657928467
> STR_ID: 5ttt |STR_LEN: 111 |STR_TIME: 7.878630876541138
> STR_ID: 5ttu |STR_LEN: 504 |STR_TIME: 0.700890064239502
> STR_ID: 5ttv |STR_LEN: 406 |STR_TIME: 0.6520721912384033
> STR_ID: 5ttw |STR_LEN: 1350 |STR_TIME: 1.7461931705474854
> STR_ID: 5ttx |STR_LEN: 771 |STR_TIME: 2.09236478805542
> STR_ID: 5tty |STR_LEN: 575 |STR_TIME: 0.7429103851318359
>> FINISH_DIR: ./data/t/tt/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3092 |DIR_TIME: 356.1664698123932 

>> START_DIR: ./data/t/tu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1tu0 |STR_LEN: 1284 |STR_TIME: 1.8878669738769531
> STR_ID: 1tu1 |STR_LEN: 582 |STR_TIME: 0.7329490184783936
> STR_ID: 1tu2 |STR_LEN: 361 |STR_TIME: 12.54068922996521
> STR_ID: 1tu3 |STR_LEN: 1288 |STR_TIME: 2.2994377613067627
> STR_ID: 1tu4 |STR_LEN: 989 |STR_TIME: 1.664773941040039
> STR_ID: 1tu5 |STR_LEN: 1694 |STR_TIME: 3.580811023712158
> STR_ID: 1tu6 |STR_LEN: 806 |STR_TIME: 1.0011711120605469
> STR_ID: 1tu7 |STR_LEN: 1217 |STR_TIME: 1.1857168674468994
> STR_ID: 1tu8 |STR_LEN: 1590 |STR_TIME: 1.9750878810882568
> STR_ID: 1tu9 |STR_LEN: 407 |STR_TIME: 1.319429874420166
> STR_ID: 1tua |STR_LEN: 353 |STR_TIME: 0.9096379280090332
> STR_ID: 1tub |STR_LEN: 870 |STR_TIME: 3.1027579307556152
> STR_ID: 1tuc |STR_LEN: 131 |STR_TIME: 0.22369718551635742
> STR_ID: 1tud |STR_LEN: 117 |STR_TIME: 0.21461772918701172
> STR_ID: 1tue |STR_LEN: 3306 |STR_TIME: 5.522026062011719
> STR_ID: 1tuf |STR_LEN: 1162 |STR_TIME: 1.8461439609527588
> STR_ID: 1tug |STR_LEN: 1632 |STR_TIME: 2.102587938308716
> STR_ID: 1tuh |STR_LEN: 207 |STR_TIME: 0.3464787006378174
> STR_ID: 1tui |STR_LEN: 1292 |STR_TIME: 2.340054988861084
> STR_ID: 1tuj |STR_LEN: 124 |STR_TIME: 7.544324159622192
> STR_ID: 1tuk |STR_LEN: 146 |STR_TIME: 0.3418459892272949
> STR_ID: 1tul |STR_LEN: 142 |STR_TIME: 0.24639010429382324
> STR_ID: 1tum |STR_LEN: 134 |STR_TIME: 7.9106950759887695
> STR_ID: 1tuo |STR_LEN: 717 |STR_TIME: 0.9512829780578613
> STR_ID: 1tup |STR_LEN: 1014 |STR_TIME: 1.5419409275054932
> STR_ID: 1tuq |STR_LEN: 24 |STR_TIME: 1.9847679138183594
> STR_ID: 1tur |STR_LEN: 56 |STR_TIME: 2.154330015182495
> STR_ID: 1tus |STR_LEN: 56 |STR_TIME: 2.2893989086151123
> STR_ID: 1tut |STR_LEN: 22 |STR_TIME: 0.2010958194732666
> STR_ID: 1tuu |STR_LEN: 860 |STR_TIME: 1.60660719871521
> STR_ID: 1tuv |STR_LEN: 285 |STR_TIME: 0.31551313400268555
> STR_ID: 1tuw |STR_LEN: 186 |STR_TIME: 0.28813791275024414
> STR_ID: 1tux |STR_LEN: 567 |STR_TIME: 0.6655879020690918
> STR_ID: 1tuy |STR_LEN: 851 |STR_TIME: 1.5486788749694824
> STR_ID: 1tuz |STR_LEN: 118 |STR_TIME: 8.434512853622437
> STR_ID: 2tun |STR_LEN: 906 |STR_TIME: 1.7806780338287354
> STR_ID: 3tu0 |STR_LEN: 511 |STR_TIME: 1.0314817428588867
> STR_ID: 3tu1 |STR_LEN: 210 |STR_TIME: 0.44720005989074707
> STR_ID: 3tu3 |STR_LEN: 1135 |STR_TIME: 2.5569889545440674
> STR_ID: 3tu4 |STR_LEN: 1491 |STR_TIME: 7.330854177474976
> STR_ID: 3tu5 |STR_LEN: 572 |STR_TIME: 1.9530911445617676
> STR_ID: 3tu6 |STR_LEN: 192 |STR_TIME: 0.4720911979675293
> STR_ID: 3tu7 |STR_LEN: 337 |STR_TIME: 0.6319179534912109
> STR_ID: 3tu8 |STR_LEN: 580 |STR_TIME: 1.0153710842132568
> STR_ID: 3tu9 |STR_LEN: 2823 |STR_TIME: 3.1024539470672607
> STR_ID: 3tua |STR_LEN: 504 |STR_TIME: 0.9838099479675293
> STR_ID: 3tub |STR_LEN: 366 |STR_TIME: 0.9871737957000732
> STR_ID: 3tuc |STR_LEN: 408 |STR_TIME: 0.5897998809814453
> STR_ID: 3tud |STR_LEN: 308 |STR_TIME: 0.6297810077667236
> STR_ID: 3tue |STR_LEN: 885 |STR_TIME: 1.6151800155639648
> STR_ID: 3tuf |STR_LEN: 377 |STR_TIME: 1.1249632835388184
> STR_ID: 3tug |STR_LEN: 422 |STR_TIME: 1.3401811122894287
> STR_ID: 3tuh |STR_LEN: 1139 |STR_TIME: 1.0974960327148438
> STR_ID: 3tui |STR_LEN: 2388 |STR_TIME: 4.3090739250183105
> STR_ID: 3tuj |STR_LEN: 1119 |STR_TIME: 2.161454916000366
> STR_ID: 3tul |STR_LEN: 564 |STR_TIME: 1.7811729907989502
> STR_ID: 3tuo |STR_LEN: 687 |STR_TIME: 1.5031728744506836
> STR_ID: 3tup |STR_LEN: 478 |STR_TIME: 1.2552130222320557
> STR_ID: 3tur |STR_LEN: 1008 |STR_TIME: 1.3094172477722168
> STR_ID: 3tus |STR_LEN: 575 |STR_TIME: 0.7865040302276611
> STR_ID: 3tut |STR_LEN: 632 |STR_TIME: 1.3215489387512207
> STR_ID: 3tuu |STR_LEN: 3622 |STR_TIME: 4.989004135131836
> STR_ID: 3tuv |STR_LEN: 1191 |STR_TIME: 2.0493721961975098
> STR_ID: 3tuw |STR_LEN: 1096 |STR_TIME: 1.4263792037963867
