>> START_DIR: ./data/k/k0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1k01 |STR_LEN: 3163 |STR_TIME: 14.32282280921936
> STR_ID: 3kuq |STR_LEN: 226 |STR_TIME: 0.38865208625793457
> STR_ID: 3kur |STR_LEN: 690 |STR_TIME: 1.0629589557647705
> STR_ID: 3kus |STR_LEN: 307 |STR_TIME: 0.398939847946167
> STR_ID: 3kut |STR_LEN: 372 |STR_TIME: 0.43692898750305176
> STR_ID: 3kuu |STR_LEN: 1538 |STR_TIME: 1.5203027725219727
> STR_ID: 3kuv |STR_LEN: 529 |STR_TIME: 0.5981829166412354
> STR_ID: 3kuw |STR_LEN: 554 |STR_TIME: 0.5930991172790527
> STR_ID: 3kux |STR_LEN: 394 |STR_TIME: 0.6432828903198242
> STR_ID: 3kuy |STR_LEN: 1056 |STR_TIME: 2.9225680828094482
> STR_ID: 3kuz |STR_LEN: 275 |STR_TIME: 0.4356060028076172
> STR_ID: 4ku0 |STR_LEN: 943 |STR_TIME: 1.4890499114990234
> STR_ID: 4ku1 |STR_LEN: 583 |STR_TIME: 0.8894429206848145
> STR_ID: 4ku2 |STR_LEN: 1126 |STR_TIME: 2.3317067623138428
> STR_ID: 4ku3 |STR_LEN: 1141 |STR_TIME: 2.250403881072998
> STR_ID: 4ku4 |STR_LEN: 1093 |STR_TIME: 2.1651129722595215
> STR_ID: 4ku5 |STR_LEN: 1059 |STR_TIME: 2.3101601600646973
> STR_ID: 4ku7 |STR_LEN: 218 |STR_TIME: 0.4777238368988037
> STR_ID: 4ku8 |STR_LEN: 727 |STR_TIME: 1.3160369396209717
> STR_ID: 4kua |STR_LEN: 399 |STR_TIME: 0.6666631698608398
> STR_ID: 4kub |STR_LEN: 387 |STR_TIME: 0.676224946975708
> STR_ID: 4kuc |STR_LEN: 1156 |STR_TIME: 1.8876090049743652
> STR_ID: 4kud |STR_LEN: 1551 |STR_TIME: 3.6912569999694824
> STR_ID: 4kue |STR_LEN: 1519 |STR_TIME: 2.0333352088928223
> STR_ID: 4kuf |STR_LEN: 776 |STR_TIME: 0.9410901069641113
> STR_ID: 4kug |STR_LEN: 1350 |STR_TIME: 2.0059492588043213
> STR_ID: 4kuh |STR_LEN: 2399 |STR_TIME: 3.91711688041687
> STR_ID: 4kui |STR_LEN: 431 |STR_TIME: 0.8886101245880127
> STR_ID: 4kuj |STR_LEN: 681 |STR_TIME: 1.0723929405212402
> STR_ID: 4kuk |STR_LEN: 235 |STR_TIME: 0.5036110877990723
> STR_ID: 4kul |STR_LEN: 218 |STR_TIME: 0.4164731502532959
> STR_ID: 4kum |STR_LEN: 822 |STR_TIME: 2.7385599613189697
> STR_ID: 4kun |STR_LEN: 331 |STR_TIME: 0.674799919128418
> STR_ID: 4kuo |STR_LEN: 200 |STR_TIME: 0.28637218475341797
> STR_ID: 4kup |STR_LEN: 677 |STR_TIME: 1.1867380142211914
> STR_ID: 4kuv |STR_LEN: 521 |STR_TIME: 0.6032829284667969
> STR_ID: 4kuw |STR_LEN: 564 |STR_TIME: 0.6332142353057861
> STR_ID: 4kux |STR_LEN: 2212 |STR_TIME: 2.5987679958343506
> STR_ID: 4kuy |STR_LEN: 622 |STR_TIME: 0.6618330478668213
> STR_ID: 4kuz |STR_LEN: 501 |STR_TIME: 0.7998418807983398
> STR_ID: 5ku0 |STR_LEN: 806 |STR_TIME: 1.4777679443359375
> STR_ID: 5ku1 |STR_LEN: 440 |STR_TIME: 0.8539531230926514
> STR_ID: 5ku2 |STR_LEN: 771 |STR_TIME: 1.5041158199310303
> STR_ID: 5ku3 |STR_LEN: 338 |STR_TIME: 0.6465737819671631
> STR_ID: 5ku5 |STR_LEN: 801 |STR_TIME: 1.1413187980651855
> STR_ID: 5ku7 |STR_LEN: 374 |STR_TIME: 1.2380170822143555
> STR_ID: 5ku9 |STR_LEN: 375 |STR_TIME: 1.0682129859924316
> STR_ID: 5kua |STR_LEN: 4186 |STR_TIME: 6.72733998298645
> STR_ID: 5kub |STR_LEN: 585 |STR_TIME: 1.6715147495269775
> STR_ID: 5kuc |STR_LEN: 824 |STR_TIME: 0.8636031150817871
> STR_ID: 5kud |STR_LEN: 414 |STR_TIME: 1.2865619659423828
> STR_ID: 5kue |STR_LEN: 187 |STR_TIME: 0.2815542221069336
> STR_ID: 5kuf |STR_LEN: 3004 |STR_TIME: 5.483864068984985
> STR_ID: 5kug |STR_LEN: 201 |STR_TIME: 0.2774069309234619
> STR_ID: 5kuh |STR_LEN: 2548 |STR_TIME: 3.655806064605713
> STR_ID: 5kui |STR_LEN: 110 |STR_TIME: 0.2349228858947754
> STR_ID: 5kuj |STR_LEN: 244 |STR_TIME: 0.35863399505615234
> STR_ID: 5kuk |STR_LEN: 522 |STR_TIME: 0.753730058670044
> STR_ID: 5kul |STR_LEN: 424 |STR_TIME: 0.5057148933410645
> STR_ID: 5kum |STR_LEN: 374 |STR_TIME: 0.6602001190185547
> STR_ID: 5kun |STR_LEN: 416 |STR_TIME: 0.5065550804138184
> STR_ID: 5kuo |STR_LEN: 419 |STR_TIME: 0.49723076820373535
> STR_ID: 5kup |STR_LEN: 590 |STR_TIME: 0.6727380752563477
> STR_ID: 5kuq |STR_LEN: 408 |STR_TIME: 0.5314948558807373
> STR_ID: 5kur |STR_LEN: 408 |STR_TIME: 0.521399974822998
> STR_ID: 5kus |STR_LEN: 404 |STR_TIME: 0.5375511646270752
> STR_ID: 5kut |STR_LEN: 897 |STR_TIME: 1.0974400043487549
> STR_ID: 5kuu |STR_LEN: 411 |STR_TIME: 0.5269210338592529
> STR_ID: 5kuv |STR_LEN: 394 |STR_TIME: 0.5132617950439453
> STR_ID: 5kuw |STR_LEN: 396 |STR_TIME: 0.5174119472503662
> STR_ID: 5kuz |STR_LEN: 291 |STR_TIME: 0.49491095542907715
>> FINISH_DIR: ./data/k/ku/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4892 |DIR_TIME: 812.5631937980652 

>> START_DIR: ./data/k/kv/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1kv0 |STR_LEN: 250 |STR_TIME: 0.5205481052398682
> STR_ID: 1kv1 |STR_LEN: 406 |STR_TIME: 0.6565523147583008
> STR_ID: 1kv2 |STR_LEN: 326 |STR_TIME: 0.6286389827728271
> STR_ID: 1kv3 |STR_LEN: 4340 |STR_TIME: 7.165626287460327
> STR_ID: 1kv4 |STR_LEN: 42 |STR_TIME: 2.7359111309051514
> STR_ID: 1kv5 |STR_LEN: 1285 |STR_TIME: 1.086406946182251
> STR_ID: 1kv6 |STR_LEN: 496 |STR_TIME: 0.9012188911437988
> STR_ID: 1kv7 |STR_LEN: 973 |STR_TIME: 0.9649567604064941
> STR_ID: 1kv8 |STR_LEN: 836 |STR_TIME: 0.8715052604675293
> STR_ID: 1kv9 |STR_LEN: 1402 |STR_TIME: 1.346247911453247
> STR_ID: 1kva |STR_LEN: 328 |STR_TIME: 0.3540050983428955
> STR_ID: 1kvb |STR_LEN: 332 |STR_TIME: 0.3570280075073242
> STR_ID: 1kvc |STR_LEN: 296 |STR_TIME: 0.3591940402984619
> STR_ID: 1kvd |STR_LEN: 511 |STR_TIME: 0.5789611339569092
> STR_ID: 1kve |STR_LEN: 551 |STR_TIME: 0.5799801349639893
> STR_ID: 1kvf |STR_LEN: 17 |STR_TIME: 1.0664591789245605
> STR_ID: 1kvg |STR_LEN: 13 |STR_TIME: 0.7322278022766113
> STR_ID: 1kvh |STR_LEN: 19 |STR_TIME: 1.0046601295471191
> STR_ID: 1kvi |STR_LEN: 79 |STR_TIME: 2.423701047897339
> STR_ID: 1kvj |STR_LEN: 80 |STR_TIME: 2.461832046508789
> STR_ID: 1kvk |STR_LEN: 443 |STR_TIME: 0.715961217880249
> STR_ID: 1kvl |STR_LEN: 1209 |STR_TIME: 1.463245153427124
> STR_ID: 1kvm |STR_LEN: 1053 |STR_TIME: 1.441175937652588
> STR_ID: 1kvn |STR_LEN: 104 |STR_TIME: 3.6711537837982178
> STR_ID: 1kvo |STR_LEN: 1235 |STR_TIME: 1.5632309913635254
> STR_ID: 1kvp |STR_LEN: 497 |STR_TIME: 0.2267458438873291
> STR_ID: 1kvq |STR_LEN: 822 |STR_TIME: 0.8115599155426025
> STR_ID: 1kvr |STR_LEN: 878 |STR_TIME: 0.8241019248962402
> STR_ID: 1kvs |STR_LEN: 760 |STR_TIME: 0.8177878856658936
> STR_ID: 1kvt |STR_LEN: 723 |STR_TIME: 0.7969191074371338
> STR_ID: 1kvu |STR_LEN: 872 |STR_TIME: 0.8022708892822266
> STR_ID: 1kvv |STR_LEN: 104 |STR_TIME: 0.47580599784851074
> STR_ID: 1kvw |STR_LEN: 192 |STR_TIME: 0.2803061008453369
> STR_ID: 1kvx |STR_LEN: 222 |STR_TIME: 0.2928581237792969
> STR_ID: 1kvy |STR_LEN: 194 |STR_TIME: 0.27713990211486816
> STR_ID: 1kvz |STR_LEN: 107 |STR_TIME: 5.220373153686523
> STR_ID: 2kv0 |STR_LEN: 26 |STR_TIME: 1.8632969856262207
> STR_ID: 2kv1 |STR_LEN: 125 |STR_TIME: 7.7124481201171875
> STR_ID: 2kv2 |STR_LEN: 85 |STR_TIME: 5.571099042892456
> STR_ID: 2kv3 |STR_LEN: 131 |STR_TIME: 8.754520177841187
> STR_ID: 2kv4 |STR_LEN: 53 |STR_TIME: 1.7047219276428223
> STR_ID: 2kv5 |STR_LEN: 33 |STR_TIME: 2.1526060104370117
> STR_ID: 2kv6 |STR_LEN: 28 |STR_TIME: 0.36228489875793457
> STR_ID: 2kv7 |STR_LEN: 83 |STR_TIME: 6.484363079071045
> STR_ID: 2kv8 |STR_LEN: 83 |STR_TIME: 5.046290874481201
> STR_ID: 2kv9 |STR_LEN: 54 |STR_TIME: 3.6911699771881104
> STR_ID: 2kva |STR_LEN: 148 |STR_TIME: 9.239782810211182
> STR_ID: 2kvb |STR_LEN: 148 |STR_TIME: 9.134883165359497
> STR_ID: 2kvc |STR_LEN: 103 |STR_TIME: 5.135133266448975
> STR_ID: 2kvd |STR_LEN: 160 |STR_TIME: 8.18691086769104
> STR_ID: 2kve |STR_LEN: 65 |STR_TIME: 3.238593101501465
> STR_ID: 2kvf |STR_LEN: 29 |STR_TIME: 1.454779863357544
> STR_ID: 2kvg |STR_LEN: 28 |STR_TIME: 1.3637280464172363
> STR_ID: 2kvh |STR_LEN: 28 |STR_TIME: 1.3731248378753662
> STR_ID: 2kvi |STR_LEN: 77 |STR_TIME: 5.106078147888184
> STR_ID: 2kvj |STR_LEN: 20 |STR_TIME: 1.3513691425323486
> STR_ID: 2kvk |STR_LEN: 144 |STR_TIME: 4.750831127166748
> STR_ID: 2kvl |STR_LEN: 61 |STR_TIME: 2.114037036895752
> STR_ID: 2kvm |STR_LEN: 87 |STR_TIME: 5.967014789581299
> STR_ID: 2kvn |STR_LEN: 17 |STR_TIME: 3.248142957687378
> STR_ID: 2kvo |STR_LEN: 120 |STR_TIME: 7.928055047988892
> STR_ID: 2kvp |STR_LEN: 165 |STR_TIME: 10.226501941680908
> STR_ID: 2kvq |STR_LEN: 139 |STR_TIME: 8.175795078277588
> STR_ID: 2kvr |STR_LEN: 128 |STR_TIME: 8.874945163726807
> STR_ID: 2kvs |STR_LEN: 80 |STR_TIME: 5.425619840621948
> STR_ID: 2kvt |STR_LEN: 71 |STR_TIME: 4.743610858917236
> STR_ID: 2kvu |STR_LEN: 75 |STR_TIME: 4.802704095840454
> STR_ID: 2kvv |STR_LEN: 78 |STR_TIME: 5.366414785385132
> STR_ID: 2kvx |STR_LEN: 28 |STR_TIME: 1.5032751560211182
> STR_ID: 2kvy |STR_LEN: 28 |STR_TIME: 2.1017792224884033
> STR_ID: 2kvz |STR_LEN: 85 |STR_TIME: 5.576945781707764
> STR_ID: 3kv0 |STR_LEN: 312 |STR_TIME: 0.4547567367553711
> STR_ID: 3kv1 |STR_LEN: 424 |STR_TIME: 0.992685079574585
> STR_ID: 3kv2 |STR_LEN: 934 |STR_TIME: 1.3035082817077637
> STR_ID: 3kv3 |STR_LEN: 1576 |STR_TIME: 2.3244247436523438
> STR_ID: 3kv4 |STR_LEN: 669 |STR_TIME: 0.9678699970245361
> STR_ID: 3kv5 |STR_LEN: 1230 |STR_TIME: 1.852860927581787
> STR_ID: 3kv6 |STR_LEN: 1070 |STR_TIME: 1.7022218704223633
> STR_ID: 3kv7 |STR_LEN: 562 |STR_TIME: 0.5977077484130859
> STR_ID: 3kv8 |STR_LEN: 490 |STR_TIME: 0.587709903717041
> STR_ID: 3kv9 |STR_LEN: 479 |STR_TIME: 0.7555222511291504
> STR_ID: 3kva |STR_LEN: 420 |STR_TIME: 0.7153260707855225
> STR_ID: 3kvb |STR_LEN: 408 |STR_TIME: 0.7390060424804688
> STR_ID: 3kvc |STR_LEN: 1500 |STR_TIME: 2.063183069229126
> STR_ID: 3kvd |STR_LEN: 431 |STR_TIME: 0.5004339218139648
> STR_ID: 3kve |STR_LEN: 2502 |STR_TIME: 6.665239095687866
> STR_ID: 3kvf |STR_LEN: 302 |STR_TIME: 1.0239710807800293
> STR_ID: 3kvg |STR_LEN: 1444 |STR_TIME: 1.5545527935028076
> STR_ID: 3kvh |STR_LEN: 366 |STR_TIME: 0.449296236038208
> STR_ID: 3kvi |STR_LEN: 507 |STR_TIME: 0.5839722156524658
> STR_ID: 3kvj |STR_LEN: 629 |STR_TIME: 0.7912161350250244
> STR_ID: 3kvk |STR_LEN: 603 |STR_TIME: 0.7776179313659668
> STR_ID: 3kvl |STR_LEN: 667 |STR_TIME: 0.8612890243530273
> STR_ID: 3kvm |STR_LEN: 620 |STR_TIME: 0.8181819915771484
> STR_ID: 3kvn |STR_LEN: 1710 |STR_TIME: 4.063769102096558
> STR_ID: 3kvo |STR_LEN: 656 |STR_TIME: 1.0750610828399658
> STR_ID: 3kvp |STR_LEN: 297 |STR_TIME: 0.9883191585540771
> STR_ID: 3kvq |STR_LEN: 117 |STR_TIME: 0.20413804054260254
> STR_ID: 3kvr |STR_LEN: 712 |STR_TIME: 1.1586050987243652
> STR_ID: 3kvs |STR_LEN: 894 |STR_TIME: 1.4040281772613525
> STR_ID: 3kvt |STR_LEN: 171 |STR_TIME: 0.2539401054382324
> STR_ID: 3kvu |STR_LEN: 892 |STR_TIME: 1.102891206741333
> STR_ID: 3kvv |STR_LEN: 2168 |STR_TIME: 2.732983112335205
> STR_ID: 3kvw |STR_LEN: 518 |STR_TIME: 0.8581409454345703
> STR_ID: 3kvx |STR_LEN: 358 |STR_TIME: 0.6498763561248779
> STR_ID: 3kvy |STR_LEN: 925 |STR_TIME: 1.1660010814666748
> STR_ID: 3kvz |STR_LEN: 1637 |STR_TIME: 2.002634048461914
> STR_ID: 4kv0 |STR_LEN: 598 |STR_TIME: 0.673851728439331
> STR_ID: 4kv1 |STR_LEN: 576 |STR_TIME: 0.6012260913848877
> STR_ID: 4kv2 |STR_LEN: 366 |STR_TIME: 0.6434488296508789
> STR_ID: 4kv3 |STR_LEN: 1332 |STR_TIME: 2.9905238151550293
> STR_ID: 4kv4 |STR_LEN: 174 |STR_TIME: 0.26822900772094727
> STR_ID: 4kv5 |STR_LEN: 1366 |STR_TIME: 2.337078094482422
> STR_ID: 4kv6 |STR_LEN: 267 |STR_TIME: 0.5620279312133789
> STR_ID: 4kv7 |STR_LEN: 942 |STR_TIME: 1.370622158050537
> STR_ID: 4kv8 |STR_LEN: 982 |STR_TIME: 1.8248200416564941
> STR_ID: 4kv9 |STR_LEN: 630 |STR_TIME: 1.7599761486053467
> STR_ID: 4kva |STR_LEN: 698 |STR_TIME: 1.9228181838989258
> STR_ID: 4kvb |STR_LEN: 4002 |STR_TIME: 22.112290143966675
> STR_ID: 4kvc |STR_LEN: 588 |STR_TIME: 1.5821759700775146
> STR_ID: 4kvd |STR_LEN: 2221 |STR_TIME: 2.5642731189727783
> STR_ID: 4kvf |STR_LEN: 478 |STR_TIME: 1.0707471370697021
> STR_ID: 4kvg |STR_LEN: 1549 |STR_TIME: 3.235753059387207
> STR_ID: 4kvh |STR_LEN: 253 |STR_TIME: 0.5215549468994141
> STR_ID: 4kvi |STR_LEN: 2128 |STR_TIME: 2.502821207046509
> STR_ID: 4kvj |STR_LEN: 964 |STR_TIME: 2.141616106033325
> STR_ID: 4kvk |STR_LEN: 1099 |STR_TIME: 2.3275442123413086
> STR_ID: 4kvl |STR_LEN: 1132 |STR_TIME: 2.302399158477783
> STR_ID: 4kvm |STR_LEN: 3898 |STR_TIME: 11.741214990615845
> STR_ID: 4kvn |STR_LEN: 919 |STR_TIME: 1.6939551830291748
> STR_ID: 4kvo |STR_LEN: 3665 |STR_TIME: 11.697037696838379
> STR_ID: 4kvp |STR_LEN: 1816 |STR_TIME: 2.782809257507324
> STR_ID: 4kvq |STR_LEN: 431 |STR_TIME: 0.5130329132080078
> STR_ID: 4kvr |STR_LEN: 452 |STR_TIME: 0.5018250942230225
> STR_ID: 4kvs |STR_LEN: 507 |STR_TIME: 0.5146389007568359
> STR_ID: 4kvt |STR_LEN: 317 |STR_TIME: 0.6104578971862793
> STR_ID: 4kvu |STR_LEN: 159 |STR_TIME: 0.3177180290222168
> STR_ID: 4kvv |STR_LEN: 484 |STR_TIME: 1.80361008644104
> STR_ID: 4kvw |STR_LEN: 2218 |STR_TIME: 2.5786900520324707
> STR_ID: 4kvx |STR_LEN: 568 |STR_TIME: 1.1421711444854736
> STR_ID: 4kvy |STR_LEN: 2314 |STR_TIME: 2.62050724029541
> STR_ID: 4kvz |STR_LEN: 381 |STR_TIME: 0.5644569396972656
> STR_ID: 5kv0 |STR_LEN: 293 |STR_TIME: 0.4711790084838867
> STR_ID: 5kv1 |STR_LEN: 292 |STR_TIME: 0.4764859676361084
> STR_ID: 5kv2 |STR_LEN: 291 |STR_TIME: 0.48852109909057617
> STR_ID: 5kv3 |STR_LEN: 292 |STR_TIME: 0.4761819839477539
> STR_ID: 5kv4 |STR_LEN: 292 |STR_TIME: 0.4962339401245117
> STR_ID: 5kv5 |STR_LEN: 291 |STR_TIME: 0.5016250610351562
> STR_ID: 5kv6 |STR_LEN: 293 |STR_TIME: 0.4755420684814453
> STR_ID: 5kv7 |STR_LEN: 291 |STR_TIME: 0.547652006149292
> STR_ID: 5kva |STR_LEN: 1086 |STR_TIME: 1.07905912399292
> STR_ID: 5kvc |STR_LEN: 950 |STR_TIME: 1.0277931690216064
> STR_ID: 5kvd |STR_LEN: 1244 |STR_TIME: 2.0146849155426025
> STR_ID: 5kve |STR_LEN: 958 |STR_TIME: 1.3462879657745361
> STR_ID: 5kvf |STR_LEN: 1227 |STR_TIME: 2.0123069286346436
> STR_ID: 5kvg |STR_LEN: 1552 |STR_TIME: 2.0793919563293457
> STR_ID: 5kvh |STR_LEN: 1562 |STR_TIME: 3.945253849029541
> STR_ID: 5kvi |STR_LEN: 937 |STR_TIME: 2.6166939735412598
> STR_ID: 5kvj |STR_LEN: 43 |STR_TIME: 0.3500218391418457
> STR_ID: 5kvk |STR_LEN: 309 |STR_TIME: 0.6210188865661621
> STR_ID: 5kvl |STR_LEN: 799 |STR_TIME: 0.8605587482452393
> STR_ID: 5kvm |STR_LEN: 491 |STR_TIME: 1.574070930480957
> STR_ID: 5kvn |STR_LEN: 27 |STR_TIME: 1.8996899127960205
> STR_ID: 5kvp |STR_LEN: 161 |STR_TIME: 4.773615121841431
> STR_ID: 5kvq |STR_LEN: 1170 |STR_TIME: 3.7720258235931396
> STR_ID: 5kvr |STR_LEN: 167 |STR_TIME: 0.44867515563964844
> STR_ID: 5kvs |STR_LEN: 1189 |STR_TIME: 3.906755208969116
> STR_ID: 5kvv |STR_LEN: 1023 |STR_TIME: 1.3606672286987305
> STR_ID: 5kvw |STR_LEN: 358 |STR_TIME: 0.6032810211181641
> STR_ID: 5kvx |STR_LEN: 353 |STR_TIME: 0.6396176815032959
> STR_ID: 5kvz |STR_LEN: 330 |STR_TIME: 0.5940778255462646
>> FINISH_DIR: ./data/k/kv/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 5063 |DIR_TIME: 400.46324396133423 

>> START_DIR: ./data/k/kw/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1kw0 |STR_LEN: 349 |STR_TIME: 0.6290369033813477
> STR_ID: 1kw1 |STR_LEN: 625 |STR_TIME: 0.8218278884887695
> STR_ID: 1kw2 |STR_LEN: 1241 |STR_TIME: 1.745713233947754
> STR_ID: 1kw3 |STR_LEN: 591 |STR_TIME: 0.6492350101470947
> STR_ID: 1kw4 |STR_LEN: 126 |STR_TIME: 0.18405485153198242
> STR_ID: 1kw5 |STR_LEN: 289 |STR_TIME: 0.3532280921936035
> STR_ID: 1kw6 |STR_LEN: 584 |STR_TIME: 0.6269421577453613
> STR_ID: 1kw7 |STR_LEN: 308 |STR_TIME: 0.3666069507598877
> STR_ID: 1kw8 |STR_LEN: 460 |STR_TIME: 0.5840461254119873
> STR_ID: 1kw9 |STR_LEN: 480 |STR_TIME: 0.6184759140014648
> STR_ID: 1kwa |STR_LEN: 362 |STR_TIME: 0.3976881504058838
> STR_ID: 1kwb |STR_LEN: 507 |STR_TIME: 0.6042740345001221
> STR_ID: 1kwc |STR_LEN: 481 |STR_TIME: 0.6614270210266113
> STR_ID: 1kwd |STR_LEN: 16 |STR_TIME: 0.7596290111541748
> STR_ID: 1kwe |STR_LEN: 16 |STR_TIME: 0.5292840003967285
> STR_ID: 1kwf |STR_LEN: 828 |STR_TIME: 1.5399389266967773
> STR_ID: 1kwg |STR_LEN: 1335 |STR_TIME: 1.392117977142334
> STR_ID: 1kwh |STR_LEN: 644 |STR_TIME: 0.9405038356781006
> STR_ID: 1kwi |STR_LEN: 158 |STR_TIME: 0.21554017066955566
> STR_ID: 1kwj |STR_LEN: 71 |STR_TIME: 0.29981112480163574
> STR_ID: 1kwk |STR_LEN: 957 |STR_TIME: 1.3133678436279297
> STR_ID: 1kwm |STR_LEN: 1621 |STR_TIME: 1.726874828338623
> STR_ID: 1kwn |STR_LEN: 396 |STR_TIME: 0.7871699333190918
> STR_ID: 1kwo |STR_LEN: 1086 |STR_TIME: 1.9431428909301758
> STR_ID: 1kwp |STR_LEN: 780 |STR_TIME: 1.2503809928894043
> STR_ID: 1kwq |STR_LEN: 372 |STR_TIME: 0.5419037342071533
> STR_ID: 1kwr |STR_LEN: 462 |STR_TIME: 0.5769400596618652
> STR_ID: 1kws |STR_LEN: 858 |STR_TIME: 1.0115938186645508
> STR_ID: 1kwt |STR_LEN: 874 |STR_TIME: 0.9426498413085938
> STR_ID: 1kwu |STR_LEN: 881 |STR_TIME: 0.9449121952056885
> STR_ID: 1kwv |STR_LEN: 857 |STR_TIME: 0.9828517436981201
> STR_ID: 1kww |STR_LEN: 900 |STR_TIME: 0.9131157398223877
> STR_ID: 1kwx |STR_LEN: 876 |STR_TIME: 0.9446151256561279
> STR_ID: 1kwy |STR_LEN: 847 |STR_TIME: 0.9741032123565674
> STR_ID: 1kwz |STR_LEN: 788 |STR_TIME: 0.9427862167358398
> STR_ID: 2kw0 |STR_LEN: 81 |STR_TIME: 5.3379967212677
> STR_ID: 2kw1 |STR_LEN: 89 |STR_TIME: 5.683233976364136
> STR_ID: 2kw2 |STR_LEN: 101 |STR_TIME: 6.528714895248413
> STR_ID: 2kw3 |STR_LEN: 198 |STR_TIME: 13.097256183624268
> STR_ID: 2kw4 |STR_LEN: 148 |STR_TIME: 9.764679908752441
> STR_ID: 2kw5 |STR_LEN: 202 |STR_TIME: 13.2721107006073
> STR_ID: 2kw6 |STR_LEN: 130 |STR_TIME: 8.743682861328125
> STR_ID: 2kw7 |STR_LEN: 157 |STR_TIME: 10.391036033630371
> STR_ID: 2kw8 |STR_LEN: 158 |STR_TIME: 20.634690046310425
> STR_ID: 2kw9 |STR_LEN: 75 |STR_TIME: 5.024275064468384
> STR_ID: 2kwa |STR_LEN: 101 |STR_TIME: 6.715648889541626
> STR_ID: 2kwb |STR_LEN: 183 |STR_TIME: 12.118925094604492
> STR_ID: 2kwc |STR_LEN: 116 |STR_TIME: 8.013660907745361
> STR_ID: 2kwd |STR_LEN: 280 |STR_TIME: 8.836745023727417
> STR_ID: 2kwf |STR_LEN: 106 |STR_TIME: 7.210588216781616
> STR_ID: 2kwg |STR_LEN: 42 |STR_TIME: 2.958189010620117
> STR_ID: 2kwh |STR_LEN: 56 |STR_TIME: 9.770478963851929
> STR_ID: 2kwi |STR_LEN: 238 |STR_TIME: 42.287912130355835
> STR_ID: 2kwj |STR_LEN: 138 |STR_TIME: 8.922806024551392
> STR_ID: 2kwk |STR_LEN: 138 |STR_TIME: 8.455025911331177
> STR_ID: 2kwl |STR_LEN: 84 |STR_TIME: 5.840345859527588
> STR_ID: 2kwn |STR_LEN: 133 |STR_TIME: 8.2410569190979
> STR_ID: 2kwo |STR_LEN: 138 |STR_TIME: 8.404268026351929
> STR_ID: 2kwp |STR_LEN: 129 |STR_TIME: 8.962498903274536
> STR_ID: 2kwq |STR_LEN: 94 |STR_TIME: 6.152508974075317
> STR_ID: 2kwt |STR_LEN: 33 |STR_TIME: 4.350083112716675
> STR_ID: 2kwu |STR_LEN: 112 |STR_TIME: 7.64110803604126
> STR_ID: 2kwv |STR_LEN: 112 |STR_TIME: 7.428961992263794
> STR_ID: 2kwx |STR_LEN: 152 |STR_TIME: 8.003279209136963
> STR_ID: 2kwy |STR_LEN: 43 |STR_TIME: 1.4608421325683594
> STR_ID: 2kwz |STR_LEN: 40 |STR_TIME: 5.3104071617126465
> STR_ID: 3kw0 |STR_LEN: 827 |STR_TIME: 1.452651023864746
> STR_ID: 3kw1 |STR_LEN: 1510 |STR_TIME: 1.943037748336792
> STR_ID: 3kw2 |STR_LEN: 616 |STR_TIME: 0.9628429412841797
> STR_ID: 3kw3 |STR_LEN: 1129 |STR_TIME: 1.4672188758850098
> STR_ID: 3kw4 |STR_LEN: 502 |STR_TIME: 0.9614179134368896
> STR_ID: 3kw5 |STR_LEN: 299 |STR_TIME: 1.0072319507598877
> STR_ID: 3kw6 |STR_LEN: 105 |STR_TIME: 0.19014501571655273
> STR_ID: 3kw7 |STR_LEN: 1056 |STR_TIME: 1.777475118637085
> STR_ID: 3kw8 |STR_LEN: 519 |STR_TIME: 0.5932869911193848
> STR_ID: 3kw9 |STR_LEN: 311 |STR_TIME: 0.4247579574584961
> STR_ID: 3kwa |STR_LEN: 439 |STR_TIME: 0.5890488624572754
> STR_ID: 3kwb |STR_LEN: 1043 |STR_TIME: 0.9328079223632812
> STR_ID: 3kwc |STR_LEN: 2050 |STR_TIME: 2.4188451766967773
> STR_ID: 3kwd |STR_LEN: 384 |STR_TIME: 0.47444987297058105
> STR_ID: 3kwe |STR_LEN: 364 |STR_TIME: 0.4648110866546631
> STR_ID: 3kwf |STR_LEN: 1890 |STR_TIME: 2.8227899074554443
> STR_ID: 3kwg |STR_LEN: 485 |STR_TIME: 0.5628030300140381
> STR_ID: 3kwi |STR_LEN: 322 |STR_TIME: 0.4968271255493164
> STR_ID: 3kwj |STR_LEN: 1486 |STR_TIME: 2.7454562187194824
> STR_ID: 3kwk |STR_LEN: 440 |STR_TIME: 0.4933960437774658
> STR_ID: 3kwl |STR_LEN: 772 |STR_TIME: 1.0658981800079346
> STR_ID: 3kwm |STR_LEN: 1285 |STR_TIME: 1.7095630168914795
> STR_ID: 3kwn |STR_LEN: 877 |STR_TIME: 0.9571287631988525
> STR_ID: 3kwo |STR_LEN: 1219 |STR_TIME: 2.3145761489868164
> STR_ID: 3kwp |STR_LEN: 309 |STR_TIME: 0.49956703186035156
