>> START_DIR: ./data/r/r0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1r00 |STR_LEN: 433 |STR_TIME: 0.7098422050476074
> STR_ID: 1rs2 |STR_LEN: 134 |STR_TIME: 0.2782442569732666
> STR_ID: 1rs4 |STR_LEN: 122 |STR_TIME: 0.28217601776123047
> STR_ID: 1rs6 |STR_LEN: 1370 |STR_TIME: 1.8334131240844727
> STR_ID: 1rs7 |STR_LEN: 1388 |STR_TIME: 1.9316699504852295
> STR_ID: 1rs8 |STR_LEN: 1264 |STR_TIME: 1.914499044418335
> STR_ID: 1rs9 |STR_LEN: 1189 |STR_TIME: 1.7994749546051025
> STR_ID: 1rsb |STR_LEN: 57 |STR_TIME: 0.17639875411987305
> STR_ID: 1rsc |STR_LEN: 4822 |STR_TIME: 8.973472118377686
> STR_ID: 1rsd |STR_LEN: 122 |STR_TIME: 0.3121669292449951
> STR_ID: 1rse |STR_LEN: 216 |STR_TIME: 0.35495781898498535
> STR_ID: 1rsf |STR_LEN: 126 |STR_TIME: 13.221715927124023
> STR_ID: 1rsg |STR_LEN: 1943 |STR_TIME: 2.3450887203216553
> STR_ID: 1rsi |STR_LEN: 122 |STR_TIME: 0.28334784507751465
> STR_ID: 1rsm |STR_LEN: 200 |STR_TIME: 0.3047211170196533
> STR_ID: 1rsn |STR_LEN: 646 |STR_TIME: 0.5585877895355225
> STR_ID: 1rso |STR_LEN: 232 |STR_TIME: 17.45791006088257
> STR_ID: 1rsr |STR_LEN: 1031 |STR_TIME: 1.563236951828003
> STR_ID: 1rss |STR_LEN: 286 |STR_TIME: 0.3559107780456543
> STR_ID: 1rst |STR_LEN: 232 |STR_TIME: 0.4178318977355957
> STR_ID: 1rsu |STR_LEN: 236 |STR_TIME: 0.6243031024932861
> STR_ID: 1rsv |STR_LEN: 1026 |STR_TIME: 1.5846138000488281
> STR_ID: 1rsw |STR_LEN: 12 |STR_TIME: 0.4162018299102783
> STR_ID: 1rsx |STR_LEN: 12 |STR_TIME: 0.3497581481933594
> STR_ID: 1rsy |STR_LEN: 216 |STR_TIME: 0.33780789375305176
> STR_ID: 1rsz |STR_LEN: 349 |STR_TIME: 0.6132118701934814
> STR_ID: 2rs1 |STR_LEN: 813 |STR_TIME: 1.5966169834136963
> STR_ID: 2rs2 |STR_LEN: 89 |STR_TIME: 6.999798059463501
> STR_ID: 2rs3 |STR_LEN: 809 |STR_TIME: 1.652094841003418
> STR_ID: 2rs4 |STR_LEN: 164 |STR_TIME: 11.44248104095459
> STR_ID: 2rs5 |STR_LEN: 807 |STR_TIME: 1.631969690322876
> STR_ID: 2rs6 |STR_LEN: 99 |STR_TIME: 6.680201292037964
> STR_ID: 2rs7 |STR_LEN: 113 |STR_TIME: 7.961333990097046
> STR_ID: 2rs8 |STR_LEN: 99 |STR_TIME: 6.796270132064819
> STR_ID: 2rs9 |STR_LEN: 131 |STR_TIME: 9.348528861999512
> STR_ID: 2rsc |STR_LEN: 120 |STR_TIME: 8.582065105438232
> STR_ID: 2rsd |STR_LEN: 70 |STR_TIME: 4.8557000160217285
> STR_ID: 2rse |STR_LEN: 203 |STR_TIME: 15.038768768310547
> STR_ID: 2rsf |STR_LEN: 111 |STR_TIME: 8.325901985168457
> STR_ID: 2rsg |STR_LEN: 94 |STR_TIME: 7.0533599853515625
> STR_ID: 2rsh |STR_LEN: 38 |STR_TIME: 2.589266061782837
> STR_ID: 2rsi |STR_LEN: 95 |STR_TIME: 6.780127048492432
> STR_ID: 2rsj |STR_LEN: 95 |STR_TIME: 6.722934007644653
> STR_ID: 2rsk |STR_LEN: 48 |STR_TIME: 2.8967297077178955
> STR_ID: 2rsl |STR_LEN: 522 |STR_TIME: 0.9205279350280762
> STR_ID: 2rsm |STR_LEN: 115 |STR_TIME: 7.978990077972412
> STR_ID: 2rsn |STR_LEN: 93 |STR_TIME: 6.786837816238403
> STR_ID: 2rso |STR_LEN: 92 |STR_TIME: 6.84430193901062
> STR_ID: 2rsp |STR_LEN: 480 |STR_TIME: 0.5736911296844482
> STR_ID: 2rsq |STR_LEN: 72 |STR_TIME: 5.866337060928345
> STR_ID: 2rst |STR_LEN: 132 |STR_TIME: 11.155259132385254
> STR_ID: 2rsu |STR_LEN: 76 |STR_TIME: 5.428972005844116
> STR_ID: 2rsv |STR_LEN: 403 |STR_TIME: 27.599714756011963
> STR_ID: 2rsw |STR_LEN: 18 |STR_TIME: 1.4634959697723389
> STR_ID: 2rsx |STR_LEN: 159 |STR_TIME: 11.77970814704895
> STR_ID: 2rsy |STR_LEN: 137 |STR_TIME: 9.868414878845215
> STR_ID: 3rs0 |STR_LEN: 320 |STR_TIME: 0.48746585845947266
> STR_ID: 3rs1 |STR_LEN: 501 |STR_TIME: 0.622661828994751
> STR_ID: 3rs2 |STR_LEN: 289 |STR_TIME: 0.430527925491333
> STR_ID: 3rs3 |STR_LEN: 244 |STR_TIME: 0.4289729595184326
> STR_ID: 3rs4 |STR_LEN: 278 |STR_TIME: 0.4325900077819824
> STR_ID: 3rs5 |STR_LEN: 302 |STR_TIME: 0.4481527805328369
> STR_ID: 3rs6 |STR_LEN: 398 |STR_TIME: 0.5670561790466309
> STR_ID: 3rs7 |STR_LEN: 305 |STR_TIME: 0.4569582939147949
> STR_ID: 3rs8 |STR_LEN: 662 |STR_TIME: 2.0791351795196533
> STR_ID: 3rs9 |STR_LEN: 633 |STR_TIME: 1.8282291889190674
> STR_ID: 3rsb |STR_LEN: 877 |STR_TIME: 1.549705982208252
> STR_ID: 3rsc |STR_LEN: 1144 |STR_TIME: 1.8194799423217773
> STR_ID: 3rsd |STR_LEN: 224 |STR_TIME: 0.31852006912231445
> STR_ID: 3rse |STR_LEN: 1913 |STR_TIME: 3.511536121368408
> STR_ID: 3rsf |STR_LEN: 584 |STR_TIME: 1.8344380855560303
> STR_ID: 3rsg |STR_LEN: 621 |STR_TIME: 1.8156399726867676
> STR_ID: 3rsh |STR_LEN: 663 |STR_TIME: 1.7156610488891602
> STR_ID: 3rsi |STR_LEN: 1275 |STR_TIME: 2.674560070037842
> STR_ID: 3rsj |STR_LEN: 2053 |STR_TIME: 3.45770001411438
> STR_ID: 3rsk |STR_LEN: 206 |STR_TIME: 0.3394780158996582
> STR_ID: 3rsl |STR_LEN: 222 |STR_TIME: 0.45943188667297363
> STR_ID: 3rsm |STR_LEN: 554 |STR_TIME: 1.667316198348999
> STR_ID: 3rsn |STR_LEN: 241 |STR_TIME: 0.40603113174438477
> STR_ID: 3rso |STR_LEN: 296 |STR_TIME: 0.4484090805053711
> STR_ID: 3rsp |STR_LEN: 255 |STR_TIME: 0.33083176612854004
> STR_ID: 3rsq |STR_LEN: 625 |STR_TIME: 1.873311996459961
> STR_ID: 3rsr |STR_LEN: 855 |STR_TIME: 1.3624491691589355
> STR_ID: 3rss |STR_LEN: 688 |STR_TIME: 1.7749640941619873
> STR_ID: 3rst |STR_LEN: 2060 |STR_TIME: 6.372389078140259
> STR_ID: 3rsv |STR_LEN: 494 |STR_TIME: 0.8405551910400391
> STR_ID: 3rsw |STR_LEN: 303 |STR_TIME: 0.9961197376251221
> STR_ID: 3rsx |STR_LEN: 515 |STR_TIME: 0.8190548419952393
> STR_ID: 3rsy |STR_LEN: 3174 |STR_TIME: 6.492364168167114
> STR_ID: 3rsz |STR_LEN: 2487 |STR_TIME: 5.086359024047852
> STR_ID: 4rs0 |STR_LEN: 671 |STR_TIME: 1.2539372444152832
> STR_ID: 4rs1 |STR_LEN: 395 |STR_TIME: 1.4399809837341309
> STR_ID: 4rs2 |STR_LEN: 823 |STR_TIME: 1.688744306564331
> STR_ID: 4rs3 |STR_LEN: 579 |STR_TIME: 1.2941679954528809
> STR_ID: 4rs4 |STR_LEN: 2042 |STR_TIME: 3.840290069580078
> STR_ID: 4rs5 |STR_LEN: 3400 |STR_TIME: 6.79355788230896
> STR_ID: 4rs6 |STR_LEN: 440 |STR_TIME: 1.6022100448608398
> STR_ID: 4rs7 |STR_LEN: 715 |STR_TIME: 0.8879821300506592
> STR_ID: 4rs8 |STR_LEN: 266 |STR_TIME: 0.41629815101623535
> STR_ID: 4rs9 |STR_LEN: 327 |STR_TIME: 0.4543328285217285
> STR_ID: 4rsc |STR_LEN: 2019 |STR_TIME: 2.4854187965393066
> STR_ID: 4rsd |STR_LEN: 229 |STR_TIME: 0.328171968460083
> STR_ID: 4rse |STR_LEN: 1429 |STR_TIME: 2.353055953979492
> STR_ID: 4rsg |STR_LEN: 239 |STR_TIME: 0.6792681217193604
> STR_ID: 4rsh |STR_LEN: 838 |STR_TIME: 1.970287799835205
> STR_ID: 4rsi |STR_LEN: 679 |STR_TIME: 1.366736888885498
> STR_ID: 4rsj |STR_LEN: 1064 |STR_TIME: 2.035985231399536
> STR_ID: 4rsk |STR_LEN: 219 |STR_TIME: 0.3215348720550537
> STR_ID: 4rsl |STR_LEN: 703 |STR_TIME: 0.9693260192871094
> STR_ID: 4rsm |STR_LEN: 2151 |STR_TIME: 4.412535905838013
> STR_ID: 4rsn |STR_LEN: 933 |STR_TIME: 1.874701976776123
> STR_ID: 4rso |STR_LEN: 529 |STR_TIME: 1.142759084701538
> STR_ID: 4rsp |STR_LEN: 630 |STR_TIME: 1.2779791355133057
> STR_ID: 4rsq |STR_LEN: 4266 |STR_TIME: 8.206630945205688
> STR_ID: 4rsr |STR_LEN: 459 |STR_TIME: 0.8164830207824707
> STR_ID: 4rss |STR_LEN: 448 |STR_TIME: 0.6422138214111328
> STR_ID: 4rsu |STR_LEN: 1746 |STR_TIME: 5.289089679718018
> STR_ID: 4rsv |STR_LEN: 91 |STR_TIME: 0.25024914741516113
> STR_ID: 4rsw |STR_LEN: 868 |STR_TIME: 1.9014911651611328
> STR_ID: 4rsx |STR_LEN: 442 |STR_TIME: 0.996056079864502
> STR_ID: 4rsy |STR_LEN: 768 |STR_TIME: 1.4407322406768799
> STR_ID: 4rsz |STR_LEN: 780 |STR_TIME: 2.483776092529297
> STR_ID: 5rsa |STR_LEN: 253 |STR_TIME: 0.5713920593261719
> STR_ID: 6rsa |STR_LEN: 237 |STR_TIME: 0.5929369926452637
> STR_ID: 7rsa |STR_LEN: 313 |STR_TIME: 0.5778160095214844
> STR_ID: 8rsa |STR_LEN: 496 |STR_TIME: 0.6098759174346924
> STR_ID: 9rsa |STR_LEN: 431 |STR_TIME: 0.5607888698577881
>> FINISH_DIR: ./data/r/rs/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3825 |DIR_TIME: 395.95292806625366 

>> START_DIR: ./data/r/rt/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1rt0 |STR_LEN: 12 |STR_TIME: 0.36700010299682617
> STR_ID: 1rt1 |STR_LEN: 1367 |STR_TIME: 2.085387945175171
> STR_ID: 1rt2 |STR_LEN: 1084 |STR_TIME: 2.1436569690704346
> STR_ID: 1rt3 |STR_LEN: 920 |STR_TIME: 1.8524370193481445
> STR_ID: 1rt4 |STR_LEN: 946 |STR_TIME: 1.9953007698059082
> STR_ID: 1rt5 |STR_LEN: 950 |STR_TIME: 1.9358179569244385
> STR_ID: 1rt6 |STR_LEN: 1051 |STR_TIME: 1.9433131217956543
> STR_ID: 1rt7 |STR_LEN: 958 |STR_TIME: 2.033507823944092
> STR_ID: 1rt8 |STR_LEN: 576 |STR_TIME: 1.0678918361663818
> STR_ID: 1rt9 |STR_LEN: 328 |STR_TIME: 0.6196870803833008
> STR_ID: 1rta |STR_LEN: 128 |STR_TIME: 0.30706191062927246
> STR_ID: 1rtb |STR_LEN: 124 |STR_TIME: 0.31865906715393066
> STR_ID: 1rtc |STR_LEN: 316 |STR_TIME: 0.5733449459075928
> STR_ID: 1rtd |STR_LEN: 2036 |STR_TIME: 4.467166900634766
> STR_ID: 1rte |STR_LEN: 475 |STR_TIME: 0.6411409378051758
> STR_ID: 1rtf |STR_LEN: 310 |STR_TIME: 0.6742160320281982
> STR_ID: 1rtg |STR_LEN: 282 |STR_TIME: 0.46192216873168945
> STR_ID: 1rth |STR_LEN: 1201 |STR_TIME: 2.06266188621521
> STR_ID: 1rti |STR_LEN: 957 |STR_TIME: 2.045454978942871
> STR_ID: 1rtj |STR_LEN: 1236 |STR_TIME: 2.028040885925293
> STR_ID: 1rtk |STR_LEN: 769 |STR_TIME: 1.0534172058105469
> STR_ID: 1rtl |STR_LEN: 475 |STR_TIME: 0.762901782989502
> STR_ID: 1rtm |STR_LEN: 949 |STR_TIME: 1.167513132095337
> STR_ID: 1rtn |STR_LEN: 136 |STR_TIME: 10.006879329681396
> STR_ID: 1rto |STR_LEN: 136 |STR_TIME: 0.5660979747772217
> STR_ID: 1rtp |STR_LEN: 443 |STR_TIME: 0.6840708255767822
> STR_ID: 1rtq |STR_LEN: 622 |STR_TIME: 1.8148999214172363
> STR_ID: 1rtr |STR_LEN: 709 |STR_TIME: 1.1301281452178955
> STR_ID: 1rts |STR_LEN: 567 |STR_TIME: 1.2535161972045898
> STR_ID: 1rtt |STR_LEN: 339 |STR_TIME: 0.42641377449035645
> STR_ID: 1rtu |STR_LEN: 256 |STR_TIME: 0.29231786727905273
> STR_ID: 1rtv |STR_LEN: 205 |STR_TIME: 0.4041779041290283
> STR_ID: 1rtw |STR_LEN: 1067 |STR_TIME: 1.7803220748901367
> STR_ID: 1rtx |STR_LEN: 207 |STR_TIME: 0.33594298362731934
> STR_ID: 1rty |STR_LEN: 667 |STR_TIME: 1.0963571071624756
> STR_ID: 1rtz |STR_LEN: 370 |STR_TIME: 0.716360330581665
> STR_ID: 2rt3 |STR_LEN: 97 |STR_TIME: 7.023179054260254
> STR_ID: 2rt4 |STR_LEN: 25 |STR_TIME: 1.7011268138885498
> STR_ID: 2rt5 |STR_LEN: 177 |STR_TIME: 12.71188998222351
> STR_ID: 2rt6 |STR_LEN: 98 |STR_TIME: 7.058907747268677
> STR_ID: 2rt8 |STR_LEN: 22 |STR_TIME: 2.7467572689056396
> STR_ID: 2rt9 |STR_LEN: 54 |STR_TIME: 3.612558126449585
> STR_ID: 2rta |STR_LEN: 176 |STR_TIME: 0.5685560703277588
> STR_ID: 2rtb |STR_LEN: 372 |STR_TIME: 1.0543060302734375
> STR_ID: 2rtc |STR_LEN: 360 |STR_TIME: 1.1862561702728271
> STR_ID: 2rtd |STR_LEN: 373 |STR_TIME: 1.062041997909546
> STR_ID: 2rte |STR_LEN: 430 |STR_TIME: 1.1006991863250732
> STR_ID: 2rtf |STR_LEN: 428 |STR_TIME: 1.0976216793060303
> STR_ID: 2rtg |STR_LEN: 420 |STR_TIME: 1.136451005935669
> STR_ID: 2rth |STR_LEN: 361 |STR_TIME: 1.177079200744629
> STR_ID: 2rti |STR_LEN: 375 |STR_TIME: 1.0628278255462646
> STR_ID: 2rtj |STR_LEN: 169 |STR_TIME: 0.5717589855194092
> STR_ID: 2rtk |STR_LEN: 220 |STR_TIME: 0.6352958679199219
> STR_ID: 2rtl |STR_LEN: 174 |STR_TIME: 0.562122106552124
> STR_ID: 2rtm |STR_LEN: 174 |STR_TIME: 0.5595049858093262
> STR_ID: 2rtn |STR_LEN: 349 |STR_TIME: 0.6935911178588867
> STR_ID: 2rto |STR_LEN: 348 |STR_TIME: 1.0502338409423828
> STR_ID: 2rtp |STR_LEN: 379 |STR_TIME: 1.094214916229248
> STR_ID: 2rtq |STR_LEN: 369 |STR_TIME: 1.086428165435791
> STR_ID: 2rtr |STR_LEN: 371 |STR_TIME: 0.6873428821563721
> STR_ID: 2rts |STR_LEN: 73 |STR_TIME: 7.59574818611145
> STR_ID: 2rtt |STR_LEN: 105 |STR_TIME: 9.763235092163086
> STR_ID: 2rtu |STR_LEN: 87 |STR_TIME: 6.527630090713501
> STR_ID: 2rtv |STR_LEN: 18 |STR_TIME: 1.4035389423370361
> STR_ID: 2rtx |STR_LEN: 121 |STR_TIME: 8.772755861282349
> STR_ID: 2rty |STR_LEN: 30 |STR_TIME: 2.1029231548309326
> STR_ID: 2rtz |STR_LEN: 29 |STR_TIME: 1.8795039653778076
> STR_ID: 3rt0 |STR_LEN: 1481 |STR_TIME: 3.746356964111328
> STR_ID: 3rt1 |STR_LEN: 2592 |STR_TIME: 5.336066722869873
> STR_ID: 3rt2 |STR_LEN: 346 |STR_TIME: 0.7677280902862549
> STR_ID: 3rt3 |STR_LEN: 334 |STR_TIME: 0.9433269500732422
> STR_ID: 3rt4 |STR_LEN: 1469 |STR_TIME: 1.6482861042022705
> STR_ID: 3rt5 |STR_LEN: 246 |STR_TIME: 0.3522980213165283
> STR_ID: 3rt6 |STR_LEN: 339 |STR_TIME: 0.568389892578125
> STR_ID: 3rt7 |STR_LEN: 611 |STR_TIME: 1.819671869277954
> STR_ID: 3rt8 |STR_LEN: 410 |STR_TIME: 0.6059188842773438
> STR_ID: 3rt9 |STR_LEN: 683 |STR_TIME: 1.837386131286621
> STR_ID: 3rta |STR_LEN: 692 |STR_TIME: 1.8273241519927979
> STR_ID: 3rtb |STR_LEN: 666 |STR_TIME: 1.8870999813079834
> STR_ID: 3rtc |STR_LEN: 627 |STR_TIME: 1.8668310642242432
> STR_ID: 3rtd |STR_LEN: 571 |STR_TIME: 1.7269468307495117
> STR_ID: 3rte |STR_LEN: 643 |STR_TIME: 1.7719330787658691
> STR_ID: 3rtf |STR_LEN: 1825 |STR_TIME: 1.8203341960906982
> STR_ID: 3rtg |STR_LEN: 665 |STR_TIME: 1.9493598937988281
> STR_ID: 3rth |STR_LEN: 402 |STR_TIME: 0.7908599376678467
> STR_ID: 3rti |STR_LEN: 574 |STR_TIME: 1.0702729225158691
> STR_ID: 3rtj |STR_LEN: 530 |STR_TIME: 1.0459997653961182
> STR_ID: 3rtk |STR_LEN: 904 |STR_TIME: 1.6911470890045166
> STR_ID: 3rtl |STR_LEN: 1105 |STR_TIME: 2.3714962005615234
> STR_ID: 3rtm |STR_LEN: 429 |STR_TIME: 0.799659013748169
> STR_ID: 3rtn |STR_LEN: 434 |STR_TIME: 0.7767369747161865
> STR_ID: 3rto |STR_LEN: 150 |STR_TIME: 0.27581191062927246
> STR_ID: 3rtp |STR_LEN: 349 |STR_TIME: 0.7199621200561523
> STR_ID: 3rtq |STR_LEN: 940 |STR_TIME: 2.985326051712036
> STR_ID: 3rtr |STR_LEN: 1728 |STR_TIME: 6.569211959838867
> STR_ID: 3rts |STR_LEN: 315 |STR_TIME: 0.4349830150604248
> STR_ID: 3rtt |STR_LEN: 257 |STR_TIME: 0.40483999252319336
> STR_ID: 3rtv |STR_LEN: 912 |STR_TIME: 2.518357992172241
> STR_ID: 3rtw |STR_LEN: 1259 |STR_TIME: 1.7003400325775146
> STR_ID: 3rtx |STR_LEN: 653 |STR_TIME: 1.2311630249023438
> STR_ID: 3rty |STR_LEN: 2694 |STR_TIME: 5.096501111984253
> STR_ID: 4rt0 |STR_LEN: 499 |STR_TIME: 1.3233511447906494
> STR_ID: 4rt1 |STR_LEN: 706 |STR_TIME: 1.3819308280944824
> STR_ID: 4rt2 |STR_LEN: 750 |STR_TIME: 0.9806621074676514
> STR_ID: 4rt3 |STR_LEN: 693 |STR_TIME: 0.948847770690918
> STR_ID: 4rt4 |STR_LEN: 398 |STR_TIME: 0.9288599491119385
> STR_ID: 4rt5 |STR_LEN: 340 |STR_TIME: 0.847257137298584
> STR_ID: 4rt6 |STR_LEN: 1171 |STR_TIME: 4.626172065734863
> STR_ID: 4rt7 |STR_LEN: 276 |STR_TIME: 2.1505491733551025
> STR_ID: 4rta |STR_LEN: 189 |STR_TIME: 1.3513429164886475
> STR_ID: 4rtb |STR_LEN: 439 |STR_TIME: 3.2906010150909424
> STR_ID: 4rtc |STR_LEN: 501 |STR_TIME: 1.14341402053833
> STR_ID: 4rtd |STR_LEN: 1122 |STR_TIME: 6.291437149047852
> STR_ID: 4rte |STR_LEN: 293 |STR_TIME: 0.424576997756958
> STR_ID: 4rtf |STR_LEN: 383 |STR_TIME: 1.3203158378601074
> STR_ID: 4rth |STR_LEN: 599 |STR_TIME: 0.8061869144439697
> STR_ID: 4rti |STR_LEN: 326 |STR_TIME: 0.4314839839935303
> STR_ID: 4rtj |STR_LEN: 374 |STR_TIME: 1.2234699726104736
> STR_ID: 4rtk |STR_LEN: 368 |STR_TIME: 1.192141056060791
> STR_ID: 4rtl |STR_LEN: 365 |STR_TIME: 1.2166697978973389
> STR_ID: 4rtm |STR_LEN: 318 |STR_TIME: 0.6564760208129883
> STR_ID: 4rtn |STR_LEN: 306 |STR_TIME: 1.2363941669464111
> STR_ID: 4rto |STR_LEN: 291 |STR_TIME: 1.0838241577148438
> STR_ID: 4rtp |STR_LEN: 294 |STR_TIME: 1.0928139686584473
> STR_ID: 4rtq |STR_LEN: 499 |STR_TIME: 1.1835319995880127
> STR_ID: 4rtr |STR_LEN: 373 |STR_TIME: 1.194370985031128
> STR_ID: 4rts |STR_LEN: 311 |STR_TIME: 1.086116075515747
> STR_ID: 4rtt |STR_LEN: 234 |STR_TIME: 0.5863668918609619
> STR_ID: 4rtu |STR_LEN: 81 |STR_TIME: 0.26097989082336426
> STR_ID: 4rtv |STR_LEN: 101 |STR_TIME: 0.3914330005645752
> STR_ID: 4rtw |STR_LEN: 305 |STR_TIME: 0.7739949226379395
> STR_ID: 4rtx |STR_LEN: 555 |STR_TIME: 1.3292310237884521
> STR_ID: 4rty |STR_LEN: 168 |STR_TIME: 0.42116284370422363
> STR_ID: 4rtz |STR_LEN: 133 |STR_TIME: 0.4275400638580322
>> FINISH_DIR: ./data/r/rt/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3959 |DIR_TIME: 248.06598496437073 

>> START_DIR: ./data/r/ru/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ru0 |STR_LEN: 361 |STR_TIME: 0.44896984100341797
> STR_ID: 1ru1 |STR_LEN: 783 |STR_TIME: 1.3180699348449707
> STR_ID: 1ru2 |STR_LEN: 281 |STR_TIME: 0.6373817920684814
> STR_ID: 1ru3 |STR_LEN: 966 |STR_TIME: 1.4596149921417236
> STR_ID: 1ru4 |STR_LEN: 954 |STR_TIME: 0.8687429428100586
> STR_ID: 1ru5 |STR_LEN: 37 |STR_TIME: 2.379716157913208
> STR_ID: 1ru7 |STR_LEN: 4190 |STR_TIME: 5.4455811977386475
> STR_ID: 1ru9 |STR_LEN: 690 |STR_TIME: 0.9419019222259521
> STR_ID: 1rua |STR_LEN: 873 |STR_TIME: 0.928990364074707
> STR_ID: 1ruc |STR_LEN: 805 |STR_TIME: 1.4808120727539062
> STR_ID: 1rud |STR_LEN: 805 |STR_TIME: 1.4819610118865967
> STR_ID: 1rue |STR_LEN: 805 |STR_TIME: 1.566777229309082
> STR_ID: 1ruf |STR_LEN: 804 |STR_TIME: 1.4509730339050293
> STR_ID: 1rug |STR_LEN: 805 |STR_TIME: 1.4834811687469482
> STR_ID: 1ruh |STR_LEN: 805 |STR_TIME: 1.4908528327941895
> STR_ID: 1rui |STR_LEN: 805 |STR_TIME: 1.538964033126831
> STR_ID: 1ruj |STR_LEN: 804 |STR_TIME: 1.4512748718261719
> STR_ID: 1ruk |STR_LEN: 876 |STR_TIME: 1.6548449993133545
> STR_ID: 1rul |STR_LEN: 788 |STR_TIME: 0.9254579544067383
> STR_ID: 1rum |STR_LEN: 1070 |STR_TIME: 1.7517199516296387
> STR_ID: 1run |STR_LEN: 663 |STR_TIME: 1.1980297565460205
> STR_ID: 1ruo |STR_LEN: 498 |STR_TIME: 1.0573861598968506
> STR_ID: 1rup |STR_LEN: 917 |STR_TIME: 1.695356845855713
> STR_ID: 1ruq |STR_LEN: 799 |STR_TIME: 0.8923110961914062
> STR_ID: 1rur |STR_LEN: 809 |STR_TIME: 1.5673608779907227
> STR_ID: 1rus |STR_LEN: 874 |STR_TIME: 1.5961730480194092
> STR_ID: 1rut |STR_LEN: 355 |STR_TIME: 0.6668720245361328
> STR_ID: 1ruu |STR_LEN: 37 |STR_TIME: 2.4227418899536133
> STR_ID: 1ruv |STR_LEN: 257 |STR_TIME: 0.5048079490661621
> STR_ID: 1ruw |STR_LEN: 176 |STR_TIME: 0.2082219123840332
> STR_ID: 1ruy |STR_LEN: 1895 |STR_TIME: 2.7491421699523926
> STR_ID: 1ruz |STR_LEN: 2012 |STR_TIME: 2.801772117614746
> STR_ID: 2ru0 |STR_LEN: 36 |STR_TIME: 2.210063934326172
> STR_ID: 2ru1 |STR_LEN: 70 |STR_TIME: 4.543510913848877
> STR_ID: 2ru2 |STR_LEN: 10 |STR_TIME: 0.5486040115356445
> STR_ID: 2ru3 |STR_LEN: 109 |STR_TIME: 7.510808944702148
> STR_ID: 2ru4 |STR_LEN: 199 |STR_TIME: 12.582080602645874
> STR_ID: 2ru5 |STR_LEN: 84 |STR_TIME: 5.4574971199035645
> STR_ID: 2ru6 |STR_LEN: 76 |STR_TIME: 5.128811836242676
> STR_ID: 2ru7 |STR_LEN: 48 |STR_TIME: 1.2837321758270264
> STR_ID: 2ru8 |STR_LEN: 92 |STR_TIME: 6.078352689743042
> STR_ID: 2ru9 |STR_LEN: 70 |STR_TIME: 4.627377986907959
> STR_ID: 2ruc |STR_LEN: 117 |STR_TIME: 3.8533477783203125
> STR_ID: 2rud |STR_LEN: 117 |STR_TIME: 3.7782511711120605
> STR_ID: 2rue |STR_LEN: 121 |STR_TIME: 3.9529826641082764
> STR_ID: 2ruf |STR_LEN: 121 |STR_TIME: 3.8955771923065186
> STR_ID: 2rug |STR_LEN: 114 |STR_TIME: 7.1311399936676025
> STR_ID: 2ruh |STR_LEN: 131 |STR_TIME: 8.792216062545776
> STR_ID: 2rui |STR_LEN: 163 |STR_TIME: 10.680290937423706
> STR_ID: 2ruj |STR_LEN: 160 |STR_TIME: 5.70589280128479
> STR_ID: 2ruk |STR_LEN: 130 |STR_TIME: 8.828909158706665
> STR_ID: 2rum |STR_LEN: 19 |STR_TIME: 1.348525047302246
> STR_ID: 2run |STR_LEN: 18 |STR_TIME: 1.3382349014282227
> STR_ID: 2ruo |STR_LEN: 16 |STR_TIME: 1.0398170948028564
> STR_ID: 2rup |STR_LEN: 58 |STR_TIME: 3.4723262786865234
> STR_ID: 2ruq |STR_LEN: 117 |STR_TIME: 3.836088180541992
> STR_ID: 2rur |STR_LEN: 117 |STR_TIME: 3.793592691421509
> STR_ID: 2rus |STR_LEN: 1599 |STR_TIME: 1.8405711650848389
> STR_ID: 2rut |STR_LEN: 37 |STR_TIME: 2.3655810356140137
> STR_ID: 2ruu |STR_LEN: 37 |STR_TIME: 2.224790096282959
> STR_ID: 2ruv |STR_LEN: 38 |STR_TIME: 2.446483850479126
> STR_ID: 2ruw |STR_LEN: 38 |STR_TIME: 2.4415979385375977
> STR_ID: 2rux |STR_LEN: 37 |STR_TIME: 2.4340298175811768
> STR_ID: 2ruy |STR_LEN: 38 |STR_TIME: 2.3814289569854736
> STR_ID: 2ruz |STR_LEN: 39 |STR_TIME: 2.3113832473754883
> STR_ID: 3ru0 |STR_LEN: 1334 |STR_TIME: 1.7432258129119873
> STR_ID: 3ru1 |STR_LEN: 603 |STR_TIME: 0.7781932353973389
> STR_ID: 3ru2 |STR_LEN: 595 |STR_TIME: 1.621683120727539
> STR_ID: 3ru3 |STR_LEN: 527 |STR_TIME: 1.6586041450500488
> STR_ID: 3ru4 |STR_LEN: 1240 |STR_TIME: 2.0592761039733887
> STR_ID: 3ru5 |STR_LEN: 234 |STR_TIME: 0.6137280464172363
> STR_ID: 3ru6 |STR_LEN: 1457 |STR_TIME: 3.232323169708252
> STR_ID: 3ru7 |STR_LEN: 1456 |STR_TIME: 4.592872858047485
