>> START_DIR: ./data/q/q0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1q01 |STR_LEN: 38 |STR_TIME: 2.9323911666870117
> STR_ID: 2qs9 |STR_LEN: 786 |STR_TIME: 0.953298807144165
> STR_ID: 2qsa |STR_LEN: 211 |STR_TIME: 0.3977782726287842
> STR_ID: 2qsb |STR_LEN: 214 |STR_TIME: 0.5097610950469971
> STR_ID: 2qsc |STR_LEN: 467 |STR_TIME: 0.9042847156524658
> STR_ID: 2qsd |STR_LEN: 1448 |STR_TIME: 2.4256582260131836
> STR_ID: 2qse |STR_LEN: 862 |STR_TIME: 1.151615858078003
> STR_ID: 2qsf |STR_LEN: 838 |STR_TIME: 1.3330919742584229
> STR_ID: 2qsg |STR_LEN: 602 |STR_TIME: 1.404231071472168
> STR_ID: 2qsh |STR_LEN: 603 |STR_TIME: 1.4411027431488037
> STR_ID: 2qsi |STR_LEN: 460 |STR_TIME: 0.5673041343688965
> STR_ID: 2qsj |STR_LEN: 271 |STR_TIME: 0.5422909259796143
> STR_ID: 2qsk |STR_LEN: 228 |STR_TIME: 0.4318389892578125
> STR_ID: 2qsp |STR_LEN: 1260 |STR_TIME: 1.384230136871338
> STR_ID: 2qsq |STR_LEN: 419 |STR_TIME: 0.6044588088989258
> STR_ID: 2qsr |STR_LEN: 161 |STR_TIME: 0.38773226737976074
> STR_ID: 2qss |STR_LEN: 1197 |STR_TIME: 1.3726789951324463
> STR_ID: 2qst |STR_LEN: 233 |STR_TIME: 0.4861268997192383
> STR_ID: 2qsu |STR_LEN: 751 |STR_TIME: 1.0048189163208008
> STR_ID: 2qsv |STR_LEN: 420 |STR_TIME: 0.5100879669189453
> STR_ID: 2qsw |STR_LEN: 196 |STR_TIME: 0.4566969871520996
> STR_ID: 2qsx |STR_LEN: 624 |STR_TIME: 0.8608996868133545
> STR_ID: 2qsy |STR_LEN: 253 |STR_TIME: 0.4585380554199219
> STR_ID: 2qsz |STR_LEN: 301 |STR_TIME: 0.5533030033111572
> STR_ID: 3qs0 |STR_LEN: 1082 |STR_TIME: 1.4448070526123047
> STR_ID: 3qs1 |STR_LEN: 1320 |STR_TIME: 4.650127172470093
> STR_ID: 3qs2 |STR_LEN: 827 |STR_TIME: 1.3699798583984375
> STR_ID: 3qs3 |STR_LEN: 3033 |STR_TIME: 7.324275970458984
> STR_ID: 3qs4 |STR_LEN: 545 |STR_TIME: 1.1104538440704346
> STR_ID: 3qs5 |STR_LEN: 527 |STR_TIME: 1.0046401023864746
> STR_ID: 3qs6 |STR_LEN: 527 |STR_TIME: 1.1266570091247559
> STR_ID: 3qs7 |STR_LEN: 1634 |STR_TIME: 3.017254114151001
> STR_ID: 3qs8 |STR_LEN: 2231 |STR_TIME: 2.8901429176330566
> STR_ID: 3qs9 |STR_LEN: 2064 |STR_TIME: 3.5998809337615967
> STR_ID: 3qsa |STR_LEN: 1068 |STR_TIME: 1.416546106338501
> STR_ID: 3qsb |STR_LEN: 1099 |STR_TIME: 1.7172579765319824
> STR_ID: 3qsc |STR_LEN: 42 |STR_TIME: 0.14261984825134277
> STR_ID: 3qsd |STR_LEN: 729 |STR_TIME: 1.2410380840301514
> STR_ID: 3qse |STR_LEN: 1547 |STR_TIME: 1.8185369968414307
> STR_ID: 3qsf |STR_LEN: 35 |STR_TIME: 0.13569998741149902
> STR_ID: 3qsg |STR_LEN: 361 |STR_TIME: 1.0190811157226562
> STR_ID: 3qsi |STR_LEN: 809 |STR_TIME: 2.815993070602417
> STR_ID: 3qsj |STR_LEN: 416 |STR_TIME: 0.9288370609283447
> STR_ID: 3qsk |STR_LEN: 424 |STR_TIME: 0.9858808517456055
> STR_ID: 3qsl |STR_LEN: 869 |STR_TIME: 2.1909308433532715
> STR_ID: 3qsm |STR_LEN: 1413 |STR_TIME: 1.8986008167266846
> STR_ID: 3qsp |STR_LEN: 1855 |STR_TIME: 2.0840580463409424
> STR_ID: 3qsq |STR_LEN: 353 |STR_TIME: 0.9086639881134033
> STR_ID: 3qsr |STR_LEN: 434 |STR_TIME: 0.5683717727661133
> STR_ID: 3qss |STR_LEN: 1302 |STR_TIME: 1.7468657493591309
> STR_ID: 3qst |STR_LEN: 505 |STR_TIME: 0.6080620288848877
> STR_ID: 3qsu |STR_LEN: 1095 |STR_TIME: 2.004896879196167
> STR_ID: 3qsv |STR_LEN: 584 |STR_TIME: 2.585242986679077
> STR_ID: 3qsy |STR_LEN: 583 |STR_TIME: 2.600013017654419
> STR_ID: 3qsz |STR_LEN: 431 |STR_TIME: 1.3448610305786133
> STR_ID: 4qs4 |STR_LEN: 666 |STR_TIME: 1.8099253177642822
> STR_ID: 4qs5 |STR_LEN: 2569 |STR_TIME: 3.2468247413635254
> STR_ID: 4qs6 |STR_LEN: 1460 |STR_TIME: 1.7723608016967773
> STR_ID: 4qs7 |STR_LEN: 743 |STR_TIME: 1.7131478786468506
> STR_ID: 4qs8 |STR_LEN: 702 |STR_TIME: 1.6799590587615967
> STR_ID: 4qs9 |STR_LEN: 551 |STR_TIME: 1.7194900512695312
> STR_ID: 4qsa |STR_LEN: 533 |STR_TIME: 0.7014410495758057
> STR_ID: 4qsb |STR_LEN: 477 |STR_TIME: 0.6634769439697266
> STR_ID: 4qsc |STR_LEN: 939 |STR_TIME: 1.7453460693359375
> STR_ID: 4qsd |STR_LEN: 876 |STR_TIME: 1.742729902267456
> STR_ID: 4qse |STR_LEN: 1862 |STR_TIME: 3.482714891433716
> STR_ID: 4qsf |STR_LEN: 744 |STR_TIME: 0.8857951164245605
> STR_ID: 4qsg |STR_LEN: 259 |STR_TIME: 0.5457363128662109
> STR_ID: 4qsh |STR_LEN: 4816 |STR_TIME: 8.796795845031738
> STR_ID: 4qsi |STR_LEN: 438 |STR_TIME: 0.6648459434509277
> STR_ID: 4qsj |STR_LEN: 1073 |STR_TIME: 1.3953583240509033
> STR_ID: 4qsk |STR_LEN: 2152 |STR_TIME: 4.281738996505737
> STR_ID: 4qsl |STR_LEN: 8107 |STR_TIME: 15.676932096481323
> STR_ID: 4qsm |STR_LEN: 2719 |STR_TIME: 9.49019193649292
> STR_ID: 4qsp |STR_LEN: 421 |STR_TIME: 0.6861817836761475
> STR_ID: 4qsq |STR_LEN: 363 |STR_TIME: 0.6571669578552246
> STR_ID: 4qsr |STR_LEN: 334 |STR_TIME: 0.609076976776123
> STR_ID: 4qss |STR_LEN: 299 |STR_TIME: 0.6100380420684814
> STR_ID: 4qst |STR_LEN: 326 |STR_TIME: 0.6125340461730957
> STR_ID: 4qsu |STR_LEN: 341 |STR_TIME: 0.6280350685119629
> STR_ID: 4qsv |STR_LEN: 346 |STR_TIME: 0.6478109359741211
> STR_ID: 4qsw |STR_LEN: 380 |STR_TIME: 0.6640529632568359
> STR_ID: 4qsx |STR_LEN: 338 |STR_TIME: 0.6436419486999512
> STR_ID: 4qsy |STR_LEN: 164 |STR_TIME: 0.46595191955566406
> STR_ID: 4qsz |STR_LEN: 1374 |STR_TIME: 2.9188060760498047
>> FINISH_DIR: ./data/q/qs/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3803 |DIR_TIME: 208.85087895393372 

>> START_DIR: ./data/q/qt/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1qt1 |STR_LEN: 1414 |STR_TIME: 1.6945831775665283
> STR_ID: 1qt3 |STR_LEN: 326 |STR_TIME: 0.41766905784606934
> STR_ID: 1qt4 |STR_LEN: 293 |STR_TIME: 0.3956170082092285
> STR_ID: 1qt5 |STR_LEN: 310 |STR_TIME: 0.40313172340393066
> STR_ID: 1qt6 |STR_LEN: 300 |STR_TIME: 0.40580010414123535
> STR_ID: 1qt7 |STR_LEN: 329 |STR_TIME: 0.4109032154083252
> STR_ID: 1qt8 |STR_LEN: 305 |STR_TIME: 0.39314818382263184
> STR_ID: 1qt9 |STR_LEN: 337 |STR_TIME: 0.45713090896606445
> STR_ID: 1qtb |STR_LEN: 273 |STR_TIME: 0.455737829208374
> STR_ID: 1qtc |STR_LEN: 241 |STR_TIME: 0.38729310035705566
> STR_ID: 1qtd |STR_LEN: 209 |STR_TIME: 0.3772258758544922
> STR_ID: 1qte |STR_LEN: 1514 |STR_TIME: 1.5793750286102295
> STR_ID: 1qtf |STR_LEN: 258 |STR_TIME: 0.5204463005065918
> STR_ID: 1qtg |STR_LEN: 106 |STR_TIME: 0.41943979263305664
> STR_ID: 1qth |STR_LEN: 437 |STR_TIME: 0.6895749568939209
> STR_ID: 1qti |STR_LEN: 700 |STR_TIME: 1.2177588939666748
> STR_ID: 1qtj |STR_LEN: 434 |STR_TIME: 0.5567638874053955
> STR_ID: 1qtk |STR_LEN: 213 |STR_TIME: 0.35924506187438965
> STR_ID: 1qtm |STR_LEN: 733 |STR_TIME: 1.3103952407836914
> STR_ID: 1qtn |STR_LEN: 581 |STR_TIME: 0.6490449905395508
> STR_ID: 1qto |STR_LEN: 213 |STR_TIME: 0.3034648895263672
> STR_ID: 1qtp |STR_LEN: 513 |STR_TIME: 0.6107442378997803
> STR_ID: 1qtq |STR_LEN: 768 |STR_TIME: 1.5504589080810547
> STR_ID: 1qtr |STR_LEN: 314 |STR_TIME: 0.6375129222869873
> STR_ID: 1qts |STR_LEN: 491 |STR_TIME: 0.5841200351715088
> STR_ID: 1qtt |STR_LEN: 117 |STR_TIME: 9.25221586227417
> STR_ID: 1qtu |STR_LEN: 115 |STR_TIME: 0.4945051670074463
> STR_ID: 1qtv |STR_LEN: 192 |STR_TIME: 0.36673784255981445
> STR_ID: 1qtw |STR_LEN: 655 |STR_TIME: 1.718005895614624
> STR_ID: 1qtx |STR_LEN: 501 |STR_TIME: 0.535552978515625
> STR_ID: 1qty |STR_LEN: 757 |STR_TIME: 1.4822089672088623
> STR_ID: 1qtz |STR_LEN: 331 |STR_TIME: 0.554185152053833
> STR_ID: 2qt0 |STR_LEN: 217 |STR_TIME: 0.47290492057800293
> STR_ID: 2qt1 |STR_LEN: 340 |STR_TIME: 0.50211501121521
> STR_ID: 2qt2 |STR_LEN: 661 |STR_TIME: 1.0885000228881836
> STR_ID: 2qt3 |STR_LEN: 961 |STR_TIME: 1.5914602279663086
> STR_ID: 2qt4 |STR_LEN: 210 |STR_TIME: 0.3868069648742676
> STR_ID: 2qt5 |STR_LEN: 611 |STR_TIME: 0.849327802658081
> STR_ID: 2qt6 |STR_LEN: 3166 |STR_TIME: 2.7683730125427246
> STR_ID: 2qt7 |STR_LEN: 359 |STR_TIME: 0.46573495864868164
> STR_ID: 2qt8 |STR_LEN: 1141 |STR_TIME: 1.449450969696045
> STR_ID: 2qt9 |STR_LEN: 2787 |STR_TIME: 3.494688034057617
> STR_ID: 2qta |STR_LEN: 2019 |STR_TIME: 3.306986093521118
> STR_ID: 2qtb |STR_LEN: 2404 |STR_TIME: 3.419862747192383
> STR_ID: 2qtc |STR_LEN: 2000 |STR_TIME: 3.3793249130249023
> STR_ID: 2qtd |STR_LEN: 177 |STR_TIME: 0.3101809024810791
> STR_ID: 2qte |STR_LEN: 1043 |STR_TIME: 1.1727612018585205
> STR_ID: 2qtf |STR_LEN: 488 |STR_TIME: 0.7246289253234863
> STR_ID: 2qtg |STR_LEN: 846 |STR_TIME: 1.102773904800415
> STR_ID: 2qth |STR_LEN: 457 |STR_TIME: 0.7352657318115234
> STR_ID: 2qti |STR_LEN: 86 |STR_TIME: 0.17661023139953613
> STR_ID: 2qtj |STR_LEN: 2756 |STR_TIME: 6.939523935317993
> STR_ID: 2qtk |STR_LEN: 761 |STR_TIME: 1.5432257652282715
> STR_ID: 2qtl |STR_LEN: 830 |STR_TIME: 1.104727029800415
> STR_ID: 2qtm |STR_LEN: 509 |STR_TIME: 0.842602014541626
> STR_ID: 2qtn |STR_LEN: 517 |STR_TIME: 1.0079410076141357
> STR_ID: 2qto |STR_LEN: 392 |STR_TIME: 1.2716381549835205
> STR_ID: 2qtp |STR_LEN: 189 |STR_TIME: 0.3669471740722656
> STR_ID: 2qtq |STR_LEN: 1495 |STR_TIME: 2.0346009731292725
> STR_ID: 2qtr |STR_LEN: 991 |STR_TIME: 1.311751127243042
> STR_ID: 2qts |STR_LEN: 4253 |STR_TIME: 5.642913103103638
> STR_ID: 2qtt |STR_LEN: 936 |STR_TIME: 1.1357371807098389
> STR_ID: 2qtu |STR_LEN: 445 |STR_TIME: 0.9576578140258789
> STR_ID: 2qtv |STR_LEN: 1167 |STR_TIME: 1.9476220607757568
> STR_ID: 2qtw |STR_LEN: 900 |STR_TIME: 1.2332642078399658
> STR_ID: 2qtx |STR_LEN: 812 |STR_TIME: 2.5866990089416504
> STR_ID: 2qty |STR_LEN: 878 |STR_TIME: 1.4202308654785156
> STR_ID: 2qtz |STR_LEN: 801 |STR_TIME: 1.0837092399597168
> STR_ID: 3qt0 |STR_LEN: 285 |STR_TIME: 1.0556848049163818
> STR_ID: 3qt1 |STR_LEN: 3849 |STR_TIME: 14.169404745101929
> STR_ID: 3qt2 |STR_LEN: 1113 |STR_TIME: 3.734924077987671
> STR_ID: 3qt3 |STR_LEN: 831 |STR_TIME: 1.1298489570617676
> STR_ID: 3qt4 |STR_LEN: 585 |STR_TIME: 0.787369966506958
> STR_ID: 3qt5 |STR_LEN: 1037 |STR_TIME: 1.4178719520568848
> STR_ID: 3qt6 |STR_LEN: 963 |STR_TIME: 1.3751049041748047
> STR_ID: 3qt7 |STR_LEN: 889 |STR_TIME: 2.374483823776245
> STR_ID: 3qt8 |STR_LEN: 930 |STR_TIME: 1.4240827560424805
> STR_ID: 3qt9 |STR_LEN: 834 |STR_TIME: 1.06541109085083
> STR_ID: 3qta |STR_LEN: 737 |STR_TIME: 1.626756191253662
> STR_ID: 3qtb |STR_LEN: 312 |STR_TIME: 0.9792830944061279
> STR_ID: 3qtc |STR_LEN: 501 |STR_TIME: 0.6800501346588135
> STR_ID: 3qtd |STR_LEN: 2130 |STR_TIME: 6.019599199295044
> STR_ID: 3qte |STR_LEN: 170 |STR_TIME: 0.5345799922943115
> STR_ID: 3qtf |STR_LEN: 520 |STR_TIME: 0.5230631828308105
> STR_ID: 3qtg |STR_LEN: 1012 |STR_TIME: 2.9751358032226562
> STR_ID: 3qth |STR_LEN: 430 |STR_TIME: 1.2351763248443604
> STR_ID: 3qti |STR_LEN: 972 |STR_TIME: 2.328305959701538
> STR_ID: 3qtk |STR_LEN: 1010 |STR_TIME: 2.341545820236206
> STR_ID: 3qtl |STR_LEN: 1049 |STR_TIME: 1.5444419384002686
> STR_ID: 3qtm |STR_LEN: 1231 |STR_TIME: 1.5011911392211914
> STR_ID: 3qtn |STR_LEN: 341 |STR_TIME: 0.7571723461151123
> STR_ID: 3qto |STR_LEN: 662 |STR_TIME: 1.2113759517669678
> STR_ID: 3qtp |STR_LEN: 2005 |STR_TIME: 2.113204002380371
> STR_ID: 3qtq |STR_LEN: 459 |STR_TIME: 0.6988859176635742
> STR_ID: 3qtr |STR_LEN: 464 |STR_TIME: 0.6509640216827393
> STR_ID: 3qts |STR_LEN: 458 |STR_TIME: 0.6532888412475586
> STR_ID: 3qtt |STR_LEN: 633 |STR_TIME: 2.0891687870025635
> STR_ID: 3qtu |STR_LEN: 428 |STR_TIME: 0.6899058818817139
> STR_ID: 3qtv |STR_LEN: 628 |STR_TIME: 1.2117059230804443
> STR_ID: 3qtw |STR_LEN: 433 |STR_TIME: 0.6748857498168945
> STR_ID: 3qtx |STR_LEN: 470 |STR_TIME: 0.6999979019165039
> STR_ID: 3qty |STR_LEN: 1225 |STR_TIME: 2.6804301738739014
> STR_ID: 3qtz |STR_LEN: 440 |STR_TIME: 0.6950018405914307
> STR_ID: 4qt0 |STR_LEN: 2683 |STR_TIME: 9.414435148239136
> STR_ID: 4qt1 |STR_LEN: 360 |STR_TIME: 1.0892090797424316
> STR_ID: 4qt2 |STR_LEN: 223 |STR_TIME: 0.5665788650512695
> STR_ID: 4qt3 |STR_LEN: 279 |STR_TIME: 0.6732661724090576
> STR_ID: 4qt4 |STR_LEN: 659 |STR_TIME: 0.8286440372467041
> STR_ID: 4qt5 |STR_LEN: 951 |STR_TIME: 1.639146089553833
> STR_ID: 4qt6 |STR_LEN: 328 |STR_TIME: 0.42667698860168457
> STR_ID: 4qt7 |STR_LEN: 163 |STR_TIME: 0.4238271713256836
> STR_ID: 4qt8 |STR_LEN: 1724 |STR_TIME: 3.246218204498291
> STR_ID: 4qt9 |STR_LEN: 1313 |STR_TIME: 3.127058267593384
> STR_ID: 4qta |STR_LEN: 755 |STR_TIME: 1.424407958984375
> STR_ID: 4qtb |STR_LEN: 1840 |STR_TIME: 3.0274388790130615
> STR_ID: 4qtc |STR_LEN: 834 |STR_TIME: 1.5027599334716797
> STR_ID: 4qtd |STR_LEN: 748 |STR_TIME: 1.569166898727417
> STR_ID: 4qte |STR_LEN: 838 |STR_TIME: 1.5501272678375244
> STR_ID: 4qtf |STR_LEN: 427 |STR_TIME: 1.2881460189819336
> STR_ID: 4qtg |STR_LEN: 1489 |STR_TIME: 2.913400650024414
> STR_ID: 4qth |STR_LEN: 1097 |STR_TIME: 1.7944672107696533
> STR_ID: 4qti |STR_LEN: 690 |STR_TIME: 2.4092941284179688
> STR_ID: 4qtj |STR_LEN: 289 |STR_TIME: 0.9317476749420166
> STR_ID: 4qtk |STR_LEN: 366 |STR_TIME: 1.0082340240478516
> STR_ID: 4qtl |STR_LEN: 472 |STR_TIME: 0.6573081016540527
> STR_ID: 4qtn |STR_LEN: 714 |STR_TIME: 2.6072869300842285
> STR_ID: 4qto |STR_LEN: 4667 |STR_TIME: 8.36782193183899
> STR_ID: 4qtp |STR_LEN: 884 |STR_TIME: 1.820547103881836
> STR_ID: 4qtq |STR_LEN: 390 |STR_TIME: 0.8108260631561279
> STR_ID: 4qtr |STR_LEN: 284 |STR_TIME: 1.3368768692016602
> STR_ID: 4qts |STR_LEN: 981 |STR_TIME: 1.9885811805725098
> STR_ID: 4qtt |STR_LEN: 890 |STR_TIME: 1.2850780487060547
> STR_ID: 4qtu |STR_LEN: 835 |STR_TIME: 1.45865797996521
> STR_ID: 4qtx |STR_LEN: 386 |STR_TIME: 0.8993449211120605
> STR_ID: 4qty |STR_LEN: 505 |STR_TIME: 1.5686590671539307
> STR_ID: 4qtz |STR_LEN: 602 |STR_TIME: 0.9136459827423096
>> FINISH_DIR: ./data/q/qt/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3939 |DIR_TIME: 222.32577800750732 

>> START_DIR: ./data/q/qu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1qu0 |STR_LEN: 1012 |STR_TIME: 2.2167916297912598
> STR_ID: 1qu1 |STR_LEN: 1608 |STR_TIME: 3.501030921936035
> STR_ID: 1qu2 |STR_LEN: 1334 |STR_TIME: 4.665386915206909
> STR_ID: 1qu3 |STR_LEN: 1075 |STR_TIME: 3.3120040893554688
> STR_ID: 1qu4 |STR_LEN: 1428 |STR_TIME: 2.8029820919036865
> STR_ID: 1qu5 |STR_LEN: 182 |STR_TIME: 11.141088962554932
> STR_ID: 1qu6 |STR_LEN: 179 |STR_TIME: 17.822448015213013
> STR_ID: 1qu7 |STR_LEN: 635 |STR_TIME: 1.076934814453125
> STR_ID: 1qu9 |STR_LEN: 855 |STR_TIME: 0.8605890274047852
> STR_ID: 1qua |STR_LEN: 303 |STR_TIME: 0.4765899181365967
> STR_ID: 1qub |STR_LEN: 358 |STR_TIME: 0.7273509502410889
> STR_ID: 1qud |STR_LEN: 277 |STR_TIME: 0.3851931095123291
> STR_ID: 1que |STR_LEN: 630 |STR_TIME: 0.7362549304962158
> STR_ID: 1quf |STR_LEN: 737 |STR_TIME: 0.7656760215759277
> STR_ID: 1qug |STR_LEN: 274 |STR_TIME: 0.38955092430114746
> STR_ID: 1quh |STR_LEN: 279 |STR_TIME: 0.4013700485229492
> STR_ID: 1qui |STR_LEN: 512 |STR_TIME: 0.9358608722686768
> STR_ID: 1quj |STR_LEN: 512 |STR_TIME: 0.6639201641082764
> STR_ID: 1quk |STR_LEN: 547 |STR_TIME: 0.6848862171173096
> STR_ID: 1qul |STR_LEN: 603 |STR_TIME: 0.783383846282959
> STR_ID: 1qum |STR_LEN: 623 |STR_TIME: 0.8291239738464355
> STR_ID: 1qun |STR_LEN: 3888 |STR_TIME: 7.427317142486572
> STR_ID: 1quo |STR_LEN: 285 |STR_TIME: 0.43232011795043945
> STR_ID: 1qup |STR_LEN: 794 |STR_TIME: 1.0614912509918213
> STR_ID: 1quq |STR_LEN: 586 |STR_TIME: 1.0380089282989502
> STR_ID: 1qur |STR_LEN: 453 |STR_TIME: 0.7451450824737549
> STR_ID: 1qus |STR_LEN: 741 |STR_TIME: 0.8106720447540283
> STR_ID: 1qut |STR_LEN: 517 |STR_TIME: 0.7238819599151611
> STR_ID: 1quu |STR_LEN: 399 |STR_TIME: 0.5617098808288574
> STR_ID: 1quv |STR_LEN: 837 |STR_TIME: 1.2088799476623535
> STR_ID: 1quw |STR_LEN: 105 |STR_TIME: 7.541104078292847
> STR_ID: 1quz |STR_LEN: 35 |STR_TIME: 2.338642120361328
> STR_ID: 2qu0 |STR_LEN: 603 |STR_TIME: 1.186095952987671
> STR_ID: 2qu1 |STR_LEN: 610 |STR_TIME: 0.661139965057373
> STR_ID: 2qu2 |STR_LEN: 521 |STR_TIME: 0.8190999031066895
> STR_ID: 2qu3 |STR_LEN: 484 |STR_TIME: 0.8417861461639404
> STR_ID: 2qu4 |STR_LEN: 320 |STR_TIME: 0.7683930397033691
> STR_ID: 2qu5 |STR_LEN: 299 |STR_TIME: 0.6424479484558105
> STR_ID: 2qu6 |STR_LEN: 778 |STR_TIME: 1.2931091785430908
> STR_ID: 2qu7 |STR_LEN: 680 |STR_TIME: 1.1329421997070312
> STR_ID: 2qu8 |STR_LEN: 267 |STR_TIME: 0.480712890625
> STR_ID: 2qu9 |STR_LEN: 196 |STR_TIME: 0.3076150417327881
> STR_ID: 2qua |STR_LEN: 956 |STR_TIME: 1.3101398944854736
> STR_ID: 2qub |STR_LEN: 5659 |STR_TIME: 7.580554008483887
> STR_ID: 2qud |STR_LEN: 595 |STR_TIME: 0.6607570648193359
> STR_ID: 2que |STR_LEN: 242 |STR_TIME: 0.331010103225708
> STR_ID: 2quf |STR_LEN: 447 |STR_TIME: 0.8812980651855469
> STR_ID: 2qug |STR_LEN: 415 |STR_TIME: 0.769697904586792
> STR_ID: 2quh |STR_LEN: 1040 |STR_TIME: 1.6552550792694092
> STR_ID: 2qui |STR_LEN: 999 |STR_TIME: 1.8175899982452393
> STR_ID: 2quj |STR_LEN: 979 |STR_TIME: 1.674867868423462
> STR_ID: 2quk |STR_LEN: 444 |STR_TIME: 0.8519539833068848
> STR_ID: 2qul |STR_LEN: 2248 |STR_TIME: 2.6439778804779053
> STR_ID: 2qum |STR_LEN: 1930 |STR_TIME: 2.439652919769287
> STR_ID: 2qun |STR_LEN: 2030 |STR_TIME: 2.525006055831909
> STR_ID: 2quo |STR_LEN: 326 |STR_TIME: 0.35465288162231445
> STR_ID: 2qup |STR_LEN: 219 |STR_TIME: 0.38666796684265137
> STR_ID: 2quq |STR_LEN: 532 |STR_TIME: 1.0902059078216553
> STR_ID: 2qur |STR_LEN: 385 |STR_TIME: 0.78468918800354
> STR_ID: 2qus |STR_LEN: 285 |STR_TIME: 0.8300387859344482
> STR_ID: 2qut |STR_LEN: 4277 |STR_TIME: 3.601576328277588
> STR_ID: 2quu |STR_LEN: 3650 |STR_TIME: 3.391794204711914
> STR_ID: 2quv |STR_LEN: 4030 |STR_TIME: 3.608293056488037
> STR_ID: 2quw |STR_LEN: 206 |STR_TIME: 0.84004807472229
> STR_ID: 2qux |STR_LEN: 2129 |STR_TIME: 3.8857948780059814
> STR_ID: 2quy |STR_LEN: 4048 |STR_TIME: 5.526303052902222
> STR_ID: 2quz |STR_LEN: 279 |STR_TIME: 0.41715288162231445
> STR_ID: 3qu0 |STR_LEN: 438 |STR_TIME: 0.7001099586486816
> STR_ID: 3qu1 |STR_LEN: 651 |STR_TIME: 1.4625940322875977
> STR_ID: 3qu2 |STR_LEN: 1547 |STR_TIME: 2.0046098232269287
> STR_ID: 3qu3 |STR_LEN: 651 |STR_TIME: 0.9819121360778809
> STR_ID: 3qu4 |STR_LEN: 2794 |STR_TIME: 3.7939300537109375
> STR_ID: 3qu5 |STR_LEN: 1219 |STR_TIME: 2.120171070098877
> STR_ID: 3qu6 |STR_LEN: 463 |STR_TIME: 0.7504727840423584
> STR_ID: 3qu7 |STR_LEN: 727 |STR_TIME: 1.0226080417633057
> STR_ID: 3qu8 |STR_LEN: 2922 |STR_TIME: 5.726477861404419
> STR_ID: 3qu9 |STR_LEN: 339 |STR_TIME: 0.545341968536377
> STR_ID: 3qua |STR_LEN: 708 |STR_TIME: 1.3646128177642822
> STR_ID: 3qub |STR_LEN: 415 |STR_TIME: 0.544119119644165
> STR_ID: 3quc |STR_LEN: 355 |STR_TIME: 0.5389387607574463
> STR_ID: 3qud |STR_LEN: 451 |STR_TIME: 0.7783181667327881
> STR_ID: 3que |STR_LEN: 360 |STR_TIME: 0.7554631233215332
> STR_ID: 3quf |STR_LEN: 1607 |STR_TIME: 3.324388027191162
> STR_ID: 3qug |STR_LEN: 385 |STR_TIME: 0.6148879528045654
> STR_ID: 3quh |STR_LEN: 261 |STR_TIME: 0.9197909832000732
> STR_ID: 3qui |STR_LEN: 624 |STR_TIME: 0.9339108467102051
> STR_ID: 3quj |STR_LEN: 1381 |STR_TIME: 4.183685779571533
> STR_ID: 3quk |STR_LEN: 1039 |STR_TIME: 1.5295379161834717
> STR_ID: 3qul |STR_LEN: 2410 |STR_TIME: 3.0313260555267334
> STR_ID: 3qum |STR_LEN: 2345 |STR_TIME: 4.471001148223877
> STR_ID: 3qun |STR_LEN: 358 |STR_TIME: 0.9697129726409912
> STR_ID: 3quo |STR_LEN: 470 |STR_TIME: 1.0280649662017822
> STR_ID: 3qup |STR_LEN: 318 |STR_TIME: 0.5576479434967041
> STR_ID: 3quq |STR_LEN: 415 |STR_TIME: 0.5728569030761719
> STR_ID: 3qur |STR_LEN: 484 |STR_TIME: 1.0123100280761719
> STR_ID: 3qus |STR_LEN: 1353 |STR_TIME: 4.677800893783569
> STR_ID: 3qut |STR_LEN: 472 |STR_TIME: 0.9261438846588135
> STR_ID: 3quv |STR_LEN: 833 |STR_TIME: 1.660203218460083
> STR_ID: 3quw |STR_LEN: 202 |STR_TIME: 0.2911648750305176
> STR_ID: 3qux |STR_LEN: 810 |STR_TIME: 2.794509172439575
> STR_ID: 3quy |STR_LEN: 1224 |STR_TIME: 3.078481912612915
> STR_ID: 3quz |STR_LEN: 1036 |STR_TIME: 2.9913179874420166
> STR_ID: 4qu0 |STR_LEN: 454 |STR_TIME: 0.592397928237915
> STR_ID: 4qu1 |STR_LEN: 518 |STR_TIME: 0.9548952579498291
> STR_ID: 4qu2 |STR_LEN: 729 |STR_TIME: 1.3550646305084229
> STR_ID: 4qu3 |STR_LEN: 1021 |STR_TIME: 1.9420459270477295
> STR_ID: 4qu4 |STR_LEN: 945 |STR_TIME: 3.0848000049591064
> STR_ID: 4qu5 |STR_LEN: 412 |STR_TIME: 0.5540330410003662
> STR_ID: 4qu6 |STR_LEN: 193 |STR_TIME: 0.46304774284362793
> STR_ID: 4qu7 |STR_LEN: 508 |STR_TIME: 1.278414011001587
> STR_ID: 4qu8 |STR_LEN: 459 |STR_TIME: 0.6502902507781982
> STR_ID: 4qu9 |STR_LEN: 555 |STR_TIME: 0.6630580425262451
> STR_ID: 4qua |STR_LEN: 459 |STR_TIME: 0.5778863430023193
