>> START_DIR: ./data/b/b0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1b00 |STR_LEN: 375 |STR_TIME: 0.4944469928741455
> STR_ID: 2buw |STR_LEN: 685 |STR_TIME: 0.8867990970611572
> STR_ID: 2bux |STR_LEN: 670 |STR_TIME: 0.9055149555206299
> STR_ID: 2buy |STR_LEN: 671 |STR_TIME: 0.9487600326538086
> STR_ID: 2buz |STR_LEN: 663 |STR_TIME: 0.8678281307220459
> STR_ID: 3bu0 |STR_LEN: 322 |STR_TIME: 0.5897161960601807
> STR_ID: 3bu1 |STR_LEN: 377 |STR_TIME: 0.5833959579467773
> STR_ID: 3bu2 |STR_LEN: 971 |STR_TIME: 1.3535661697387695
> STR_ID: 3bu3 |STR_LEN: 578 |STR_TIME: 0.643237829208374
> STR_ID: 3bu4 |STR_LEN: 172 |STR_TIME: 0.2363901138305664
> STR_ID: 3bu5 |STR_LEN: 523 |STR_TIME: 0.6883609294891357
> STR_ID: 3bu6 |STR_LEN: 524 |STR_TIME: 0.6522748470306396
> STR_ID: 3bu7 |STR_LEN: 723 |STR_TIME: 1.2932159900665283
> STR_ID: 3bu8 |STR_LEN: 646 |STR_TIME: 0.8685760498046875
> STR_ID: 3bu9 |STR_LEN: 300 |STR_TIME: 0.5776240825653076
> STR_ID: 3bua |STR_LEN: 972 |STR_TIME: 1.601599931716919
> STR_ID: 3bub |STR_LEN: 2491 |STR_TIME: 2.380542039871216
> STR_ID: 3buc |STR_LEN: 266 |STR_TIME: 0.5691671371459961
> STR_ID: 3bud |STR_LEN: 2520 |STR_TIME: 2.333773136138916
> STR_ID: 3bue |STR_LEN: 830 |STR_TIME: 0.9213659763336182
> STR_ID: 3buf |STR_LEN: 533 |STR_TIME: 0.7517809867858887
> STR_ID: 3bug |STR_LEN: 462 |STR_TIME: 0.697681188583374
> STR_ID: 3buh |STR_LEN: 546 |STR_TIME: 0.7223622798919678
> STR_ID: 3bui |STR_LEN: 2524 |STR_TIME: 4.295574188232422
> STR_ID: 3buj |STR_LEN: 483 |STR_TIME: 0.797576904296875
> STR_ID: 3buk |STR_LEN: 685 |STR_TIME: 1.0228281021118164
> STR_ID: 3bul |STR_LEN: 641 |STR_TIME: 1.0619227886199951
> STR_ID: 3bum |STR_LEN: 610 |STR_TIME: 0.6762280464172363
> STR_ID: 3bun |STR_LEN: 665 |STR_TIME: 0.6836421489715576
> STR_ID: 3buo |STR_LEN: 865 |STR_TIME: 1.2693591117858887
> STR_ID: 3bup |STR_LEN: 2124 |STR_TIME: 2.1462197303771973
> STR_ID: 3buq |STR_LEN: 2054 |STR_TIME: 2.1313250064849854
> STR_ID: 3bur |STR_LEN: 1162 |STR_TIME: 1.4242870807647705
> STR_ID: 3bus |STR_LEN: 501 |STR_TIME: 0.8984990119934082
> STR_ID: 3but |STR_LEN: 175 |STR_TIME: 0.297252893447876
> STR_ID: 3buu |STR_LEN: 893 |STR_TIME: 1.8396759033203125
> STR_ID: 3buv |STR_LEN: 1211 |STR_TIME: 1.334934949874878
> STR_ID: 3buw |STR_LEN: 1203 |STR_TIME: 1.3910460472106934
> STR_ID: 3bux |STR_LEN: 1312 |STR_TIME: 1.3237402439117432
> STR_ID: 3buy |STR_LEN: 462 |STR_TIME: 0.7328000068664551
> STR_ID: 3buz |STR_LEN: 856 |STR_TIME: 1.436265230178833
> STR_ID: 4bu0 |STR_LEN: 582 |STR_TIME: 0.5348501205444336
> STR_ID: 4bu1 |STR_LEN: 759 |STR_TIME: 1.4508211612701416
> STR_ID: 4bu2 |STR_LEN: 508 |STR_TIME: 0.7688930034637451
> STR_ID: 4bu3 |STR_LEN: 706 |STR_TIME: 0.8976230621337891
> STR_ID: 4bu4 |STR_LEN: 188 |STR_TIME: 0.2524909973144531
> STR_ID: 4bu5 |STR_LEN: 896 |STR_TIME: 0.969947338104248
> STR_ID: 4bu6 |STR_LEN: 811 |STR_TIME: 0.9321520328521729
> STR_ID: 4bu7 |STR_LEN: 788 |STR_TIME: 0.9119570255279541
> STR_ID: 4bu8 |STR_LEN: 877 |STR_TIME: 0.9848968982696533
> STR_ID: 4bu9 |STR_LEN: 954 |STR_TIME: 0.9808838367462158
> STR_ID: 4bua |STR_LEN: 785 |STR_TIME: 0.9251279830932617
> STR_ID: 4bub |STR_LEN: 982 |STR_TIME: 1.759206771850586
> STR_ID: 4buc |STR_LEN: 1141 |STR_TIME: 3.015017032623291
> STR_ID: 4bud |STR_LEN: 513 |STR_TIME: 0.8343691825866699
> STR_ID: 4bue |STR_LEN: 797 |STR_TIME: 0.9596807956695557
> STR_ID: 4buf |STR_LEN: 612 |STR_TIME: 0.862144947052002
> STR_ID: 4bug |STR_LEN: 862 |STR_TIME: 2.7868118286132812
> STR_ID: 4buh |STR_LEN: 883 |STR_TIME: 1.7577159404754639
> STR_ID: 4bui |STR_LEN: 826 |STR_TIME: 0.9153509140014648
> STR_ID: 4buj |STR_LEN: 6033 |STR_TIME: 18.134000778198242
> STR_ID: 4bul |STR_LEN: 1878 |STR_TIME: 5.2908008098602295
> STR_ID: 4bum |STR_LEN: 290 |STR_TIME: 0.9240128993988037
> STR_ID: 4buo |STR_LEN: 641 |STR_TIME: 2.027740955352783
> STR_ID: 4bup |STR_LEN: 672 |STR_TIME: 1.0674879550933838
> STR_ID: 4buq |STR_LEN: 579 |STR_TIME: 0.6643493175506592
> STR_ID: 4bur |STR_LEN: 1818 |STR_TIME: 3.3213813304901123
> STR_ID: 4bus |STR_LEN: 835 |STR_TIME: 0.9398801326751709
> STR_ID: 4but |STR_LEN: 812 |STR_TIME: 1.0035820007324219
> STR_ID: 4buu |STR_LEN: 936 |STR_TIME: 1.0044889450073242
> STR_ID: 4buv |STR_LEN: 802 |STR_TIME: 0.9502589702606201
> STR_ID: 4buw |STR_LEN: 843 |STR_TIME: 0.9756250381469727
> STR_ID: 4bux |STR_LEN: 765 |STR_TIME: 0.9275650978088379
> STR_ID: 4buy |STR_LEN: 800 |STR_TIME: 0.9964232444763184
> STR_ID: 4buz |STR_LEN: 449 |STR_TIME: 0.9548506736755371
> STR_ID: 5bu0 |STR_LEN: 807 |STR_TIME: 1.1018359661102295
> STR_ID: 5bu1 |STR_LEN: 699 |STR_TIME: 0.7041170597076416
> STR_ID: 5bu2 |STR_LEN: 1284 |STR_TIME: 2.2026689052581787
> STR_ID: 5bu3 |STR_LEN: 1453 |STR_TIME: 3.6213290691375732
> STR_ID: 5bu4 |STR_LEN: 200 |STR_TIME: 0.2593400478363037
> STR_ID: 5bu5 |STR_LEN: 1974 |STR_TIME: 3.5369420051574707
> STR_ID: 5bu6 |STR_LEN: 664 |STR_TIME: 1.8479092121124268
> STR_ID: 5bu7 |STR_LEN: 277 |STR_TIME: 0.486299991607666
> STR_ID: 5bu8 |STR_LEN: 685 |STR_TIME: 1.285775899887085
> STR_ID: 5bu9 |STR_LEN: 1095 |STR_TIME: 2.2036988735198975
> STR_ID: 5bua |STR_LEN: 366 |STR_TIME: 0.8972139358520508
> STR_ID: 5buc |STR_LEN: 866 |STR_TIME: 1.2237322330474854
> STR_ID: 5bud |STR_LEN: 1837 |STR_TIME: 1.8694357872009277
> STR_ID: 5bue |STR_LEN: 453 |STR_TIME: 0.685349702835083
> STR_ID: 5buf |STR_LEN: 1317 |STR_TIME: 4.242956876754761
> STR_ID: 5bug |STR_LEN: 2011 |STR_TIME: 2.5601398944854736
> STR_ID: 5buh |STR_LEN: 191 |STR_TIME: 0.5974569320678711
> STR_ID: 5bui |STR_LEN: 636 |STR_TIME: 1.244765043258667
> STR_ID: 5buj |STR_LEN: 726 |STR_TIME: 1.275325059890747
> STR_ID: 5buk |STR_LEN: 1291 |STR_TIME: 1.7513699531555176
> STR_ID: 5bul |STR_LEN: 612 |STR_TIME: 0.9009280204772949
> STR_ID: 5bum |STR_LEN: 117 |STR_TIME: 0.24196624755859375
> STR_ID: 5bun |STR_LEN: 1291 |STR_TIME: 2.2491719722747803
> STR_ID: 5buo |STR_LEN: 259 |STR_TIME: 0.5325238704681396
> STR_ID: 5bup |STR_LEN: 233 |STR_TIME: 0.8843190670013428
> STR_ID: 5buq |STR_LEN: 1964 |STR_TIME: 3.3702549934387207
> STR_ID: 5bur |STR_LEN: 895 |STR_TIME: 1.5730807781219482
> STR_ID: 5bus |STR_LEN: 930 |STR_TIME: 2.8535282611846924
> STR_ID: 5but |STR_LEN: 2800 |STR_TIME: 4.757436037063599
> STR_ID: 5buu |STR_LEN: 803 |STR_TIME: 1.8423240184783936
> STR_ID: 5buv |STR_LEN: 931 |STR_TIME: 1.0954172611236572
> STR_ID: 5buw |STR_LEN: 445 |STR_TIME: 0.6799399852752686
> STR_ID: 5bux |STR_LEN: 495 |STR_TIME: 0.6488966941833496
> STR_ID: 5buy |STR_LEN: 932 |STR_TIME: 1.5156867504119873
> STR_ID: 5buz |STR_LEN: 1936 |STR_TIME: 6.271792888641357
>> FINISH_DIR: ./data/b/bu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4597 |DIR_TIME: 290.46053075790405 

>> START_DIR: ./data/b/bv/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1bv1 |STR_LEN: 243 |STR_TIME: 0.34405994415283203
> STR_ID: 1bv2 |STR_LEN: 91 |STR_TIME: 3.4255611896514893
> STR_ID: 1bv3 |STR_LEN: 394 |STR_TIME: 0.5720348358154297
> STR_ID: 1bv4 |STR_LEN: 646 |STR_TIME: 0.8922159671783447
> STR_ID: 1bv7 |STR_LEN: 261 |STR_TIME: 0.38425397872924805
> STR_ID: 1bv8 |STR_LEN: 138 |STR_TIME: 0.6060199737548828
> STR_ID: 1bv9 |STR_LEN: 289 |STR_TIME: 0.3874480724334717
> STR_ID: 1bva |STR_LEN: 678 |STR_TIME: 0.6633882522583008
> STR_ID: 1bvb |STR_LEN: 284 |STR_TIME: 0.47478580474853516
> STR_ID: 1bvc |STR_LEN: 464 |STR_TIME: 0.4050898551940918
> STR_ID: 1bvd |STR_LEN: 413 |STR_TIME: 0.3848700523376465
> STR_ID: 1bve |STR_LEN: 199 |STR_TIME: 18.2624671459198
> STR_ID: 1bvg |STR_LEN: 199 |STR_TIME: 0.7308530807495117
> STR_ID: 1bvh |STR_LEN: 157 |STR_TIME: 7.717563152313232
> STR_ID: 1bvi |STR_LEN: 665 |STR_TIME: 0.8346517086029053
> STR_ID: 1bvj |STR_LEN: 23 |STR_TIME: 3.1333119869232178
> STR_ID: 1bvk |STR_LEN: 706 |STR_TIME: 1.2472078800201416
> STR_ID: 1bvl |STR_LEN: 448 |STR_TIME: 0.7768819332122803
> STR_ID: 1bvm |STR_LEN: 123 |STR_TIME: 7.437021970748901
> STR_ID: 1bvn |STR_LEN: 730 |STR_TIME: 1.055837869644165
> STR_ID: 1bvo |STR_LEN: 241 |STR_TIME: 0.6033637523651123
> STR_ID: 1bvp |STR_LEN: 2094 |STR_TIME: 3.513098955154419
> STR_ID: 1bvq |STR_LEN: 206 |STR_TIME: 0.32427287101745605
> STR_ID: 1bvr |STR_LEN: 2281 |STR_TIME: 2.954202175140381
> STR_ID: 1bvs |STR_LEN: 1464 |STR_TIME: 2.359461784362793
> STR_ID: 1bvt |STR_LEN: 429 |STR_TIME: 0.4747776985168457
> STR_ID: 1bvu |STR_LEN: 2496 |STR_TIME: 4.266166925430298
> STR_ID: 1bvv |STR_LEN: 304 |STR_TIME: 0.40210485458374023
> STR_ID: 1bvw |STR_LEN: 896 |STR_TIME: 0.8093020915985107
> STR_ID: 1bvx |STR_LEN: 224 |STR_TIME: 0.28904008865356445
> STR_ID: 1bvy |STR_LEN: 1984 |STR_TIME: 2.206821918487549
> STR_ID: 1bvz |STR_LEN: 1648 |STR_TIME: 2.210803985595703
> STR_ID: 2bv0 |STR_LEN: 684 |STR_TIME: 0.9103281497955322
> STR_ID: 2bv1 |STR_LEN: 419 |STR_TIME: 0.5892369747161865
> STR_ID: 2bv2 |STR_LEN: 293 |STR_TIME: 0.6038577556610107
> STR_ID: 2bv3 |STR_LEN: 791 |STR_TIME: 1.1966590881347656
> STR_ID: 2bv4 |STR_LEN: 612 |STR_TIME: 0.9833600521087646
> STR_ID: 2bv5 |STR_LEN: 555 |STR_TIME: 0.6385819911956787
> STR_ID: 2bv6 |STR_LEN: 147 |STR_TIME: 0.29917001724243164
> STR_ID: 2bv7 |STR_LEN: 324 |STR_TIME: 0.45753908157348633
> STR_ID: 2bv8 |STR_LEN: 3030 |STR_TIME: 3.841949939727783
> STR_ID: 2bv9 |STR_LEN: 749 |STR_TIME: 0.6811032295227051
> STR_ID: 2bva |STR_LEN: 584 |STR_TIME: 0.986868143081665
> STR_ID: 2bvb |STR_LEN: 137 |STR_TIME: 0.44820666313171387
> STR_ID: 2bvc |STR_LEN: 3507 |STR_TIME: 5.321599960327148
> STR_ID: 2bvd |STR_LEN: 651 |STR_TIME: 0.6668112277984619
> STR_ID: 2bve |STR_LEN: 354 |STR_TIME: 0.48664188385009766
> STR_ID: 2bvf |STR_LEN: 1998 |STR_TIME: 1.8757648468017578
> STR_ID: 2bvg |STR_LEN: 1816 |STR_TIME: 3.0510427951812744
> STR_ID: 2bvh |STR_LEN: 1816 |STR_TIME: 3.096590757369995
> STR_ID: 2bvj |STR_LEN: 1107 |STR_TIME: 1.505979299545288
> STR_ID: 2bvk |STR_LEN: 8 |STR_TIME: 0.06212902069091797
> STR_ID: 2bvl |STR_LEN: 905 |STR_TIME: 1.22287917137146
> STR_ID: 2bvm |STR_LEN: 675 |STR_TIME: 1.053758144378662
> STR_ID: 2bvn |STR_LEN: 931 |STR_TIME: 1.400111198425293
> STR_ID: 2bvo |STR_LEN: 923 |STR_TIME: 0.8945207595825195
> STR_ID: 2bvp |STR_LEN: 1151 |STR_TIME: 0.9347748756408691
> STR_ID: 2bvq |STR_LEN: 680 |STR_TIME: 0.8255233764648438
> STR_ID: 2bvr |STR_LEN: 745 |STR_TIME: 1.277163028717041
> STR_ID: 2bvs |STR_LEN: 696 |STR_TIME: 0.7104690074920654
> STR_ID: 2bvt |STR_LEN: 922 |STR_TIME: 1.5511889457702637
> STR_ID: 2bvu |STR_LEN: 645 |STR_TIME: 0.9019298553466797
> STR_ID: 2bvv |STR_LEN: 333 |STR_TIME: 0.38022923469543457
> STR_ID: 2bvw |STR_LEN: 1351 |STR_TIME: 1.4947850704193115
> STR_ID: 2bvx |STR_LEN: 334 |STR_TIME: 0.5948238372802734
> STR_ID: 2bvy |STR_LEN: 545 |STR_TIME: 0.8000528812408447
> STR_ID: 2bvz |STR_LEN: 150 |STR_TIME: 0.23105931282043457
> STR_ID: 3bv0 |STR_LEN: 1071 |STR_TIME: 1.4773809909820557
> STR_ID: 3bv2 |STR_LEN: 435 |STR_TIME: 0.7008509635925293
> STR_ID: 3bv3 |STR_LEN: 433 |STR_TIME: 0.663032054901123
> STR_ID: 3bv4 |STR_LEN: 687 |STR_TIME: 0.7685339450836182
> STR_ID: 3bv6 |STR_LEN: 4589 |STR_TIME: 4.67559289932251
> STR_ID: 3bv7 |STR_LEN: 1003 |STR_TIME: 1.2787079811096191
> STR_ID: 3bv8 |STR_LEN: 236 |STR_TIME: 0.27295684814453125
> STR_ID: 3bv9 |STR_LEN: 573 |STR_TIME: 0.6808393001556396
> STR_ID: 3bva |STR_LEN: 436 |STR_TIME: 0.8702690601348877
> STR_ID: 3bvb |STR_LEN: 398 |STR_TIME: 0.806983232498169
> STR_ID: 3bvc |STR_LEN: 416 |STR_TIME: 0.7683439254760742
> STR_ID: 3bvd |STR_LEN: 760 |STR_TIME: 1.4239070415496826
> STR_ID: 3bve |STR_LEN: 1850 |STR_TIME: 4.026382207870483
> STR_ID: 3bvf |STR_LEN: 2063 |STR_TIME: 4.071184158325195
> STR_ID: 3bvg |STR_LEN: 405 |STR_TIME: 0.5533790588378906
> STR_ID: 3bvh |STR_LEN: 1778 |STR_TIME: 2.523473024368286
> STR_ID: 3bvi |STR_LEN: 1589 |STR_TIME: 3.7402279376983643
> STR_ID: 3bvj |STR_LEN: 830 |STR_TIME: 1.1739227771759033
> STR_ID: 3bvk |STR_LEN: 2102 |STR_TIME: 4.06114387512207
> STR_ID: 3bvl |STR_LEN: 1927 |STR_TIME: 3.80903697013855
> STR_ID: 3bvm |STR_LEN: 455 |STR_TIME: 0.6007461547851562
> STR_ID: 3bvn |STR_LEN: 1021 |STR_TIME: 1.5079569816589355
> STR_ID: 3bvo |STR_LEN: 377 |STR_TIME: 0.7441749572753906
> STR_ID: 3bvp |STR_LEN: 466 |STR_TIME: 0.5655663013458252
> STR_ID: 3bvq |STR_LEN: 698 |STR_TIME: 1.196803092956543
> STR_ID: 3bvs |STR_LEN: 308 |STR_TIME: 0.4702188968658447
> STR_ID: 3bvt |STR_LEN: 2476 |STR_TIME: 2.3402018547058105
> STR_ID: 3bvu |STR_LEN: 2519 |STR_TIME: 4.1791088581085205
> STR_ID: 3bvv |STR_LEN: 2679 |STR_TIME: 4.335142135620117
> STR_ID: 3bvw |STR_LEN: 2396 |STR_TIME: 4.206056833267212
> STR_ID: 3bvx |STR_LEN: 2519 |STR_TIME: 4.3080408573150635
> STR_ID: 3bvz |STR_LEN: 370 |STR_TIME: 0.49823594093322754
> STR_ID: 4bv0 |STR_LEN: 613 |STR_TIME: 1.987713098526001
> STR_ID: 4bv1 |STR_LEN: 555 |STR_TIME: 1.5141587257385254
> STR_ID: 4bv2 |STR_LEN: 481 |STR_TIME: 1.6610870361328125
> STR_ID: 4bv3 |STR_LEN: 402 |STR_TIME: 0.6908507347106934
> STR_ID: 4bv4 |STR_LEN: 690 |STR_TIME: 2.019109010696411
> STR_ID: 4bv5 |STR_LEN: 215 |STR_TIME: 0.3501291275024414
> STR_ID: 4bv6 |STR_LEN: 762 |STR_TIME: 0.9326491355895996
> STR_ID: 4bv7 |STR_LEN: 175 |STR_TIME: 0.22521710395812988
> STR_ID: 4bv8 |STR_LEN: 813 |STR_TIME: 1.9210422039031982
> STR_ID: 4bv9 |STR_LEN: 846 |STR_TIME: 1.1916158199310303
> STR_ID: 4bva |STR_LEN: 1151 |STR_TIME: 2.2323060035705566
> STR_ID: 4bvb |STR_LEN: 425 |STR_TIME: 0.5981721878051758
> STR_ID: 4bvc |STR_LEN: 192 |STR_TIME: 0.24489617347717285
> STR_ID: 4bvd |STR_LEN: 184 |STR_TIME: 0.23164081573486328
> STR_ID: 4bve |STR_LEN: 506 |STR_TIME: 0.6273868083953857
> STR_ID: 4bvf |STR_LEN: 363 |STR_TIME: 0.5690851211547852
> STR_ID: 4bvg |STR_LEN: 352 |STR_TIME: 0.5912282466888428
> STR_ID: 4bvh |STR_LEN: 1319 |STR_TIME: 1.7541160583496094
> STR_ID: 4bvj |STR_LEN: 1919 |STR_TIME: 1.5132360458374023
> STR_ID: 4bvk |STR_LEN: 1581 |STR_TIME: 1.3584439754486084
> STR_ID: 4bvl |STR_LEN: 3143 |STR_TIME: 2.7965869903564453
> STR_ID: 4bvm |STR_LEN: 441 |STR_TIME: 1.0477440357208252
> STR_ID: 4bvn |STR_LEN: 338 |STR_TIME: 0.5961549282073975
> STR_ID: 4bvo |STR_LEN: 563 |STR_TIME: 1.3401529788970947
> STR_ID: 4bvp |STR_LEN: 1214 |STR_TIME: 2.8403327465057373
> STR_ID: 4bvq |STR_LEN: 1021 |STR_TIME: 1.410987138748169
> STR_ID: 4bvr |STR_LEN: 763 |STR_TIME: 1.23539400100708
> STR_ID: 4bvs |STR_LEN: 762 |STR_TIME: 1.253161907196045
> STR_ID: 4bvt |STR_LEN: 743 |STR_TIME: 1.2570130825042725
> STR_ID: 4bvu |STR_LEN: 446 |STR_TIME: 0.8076341152191162
> STR_ID: 4bvv |STR_LEN: 171 |STR_TIME: 0.22386407852172852
> STR_ID: 4bvw |STR_LEN: 277 |STR_TIME: 0.3698561191558838
> STR_ID: 4bvx |STR_LEN: 554 |STR_TIME: 0.7667651176452637
> STR_ID: 4bvy |STR_LEN: 453 |STR_TIME: 0.745851993560791
> STR_ID: 5bv0 |STR_LEN: 846 |STR_TIME: 2.7813661098480225
> STR_ID: 5bv1 |STR_LEN: 1799 |STR_TIME: 3.2382278442382812
> STR_ID: 5bv2 |STR_LEN: 7740 |STR_TIME: 22.630250930786133
> STR_ID: 5bv3 |STR_LEN: 1448 |STR_TIME: 4.402009725570679
> STR_ID: 5bv5 |STR_LEN: 1261 |STR_TIME: 4.250887155532837
> STR_ID: 5bv6 |STR_LEN: 260 |STR_TIME: 0.6021690368652344
> STR_ID: 5bv7 |STR_LEN: 1638 |STR_TIME: 2.2872371673583984
> STR_ID: 5bv8 |STR_LEN: 443 |STR_TIME: 0.8200340270996094
> STR_ID: 5bv9 |STR_LEN: 1669 |STR_TIME: 1.70458984375
> STR_ID: 5bva |STR_LEN: 674 |STR_TIME: 0.8423442840576172
> STR_ID: 5bvb |STR_LEN: 704 |STR_TIME: 1.7173278331756592
> STR_ID: 5bvc |STR_LEN: 728 |STR_TIME: 0.8928811550140381
> STR_ID: 5bvd |STR_LEN: 624 |STR_TIME: 1.3782308101654053
> STR_ID: 5bve |STR_LEN: 599 |STR_TIME: 1.2983779907226562
> STR_ID: 5bvf |STR_LEN: 542 |STR_TIME: 1.3006951808929443
> STR_ID: 5bvg |STR_LEN: 3452 |STR_TIME: 7.580704927444458
> STR_ID: 5bvh |STR_LEN: 3833 |STR_TIME: 7.393985986709595
> STR_ID: 5bvi |STR_LEN: 482 |STR_TIME: 0.8346929550170898
> STR_ID: 5bvj |STR_LEN: 2966 |STR_TIME: 3.2516658306121826
> STR_ID: 5bvk |STR_LEN: 398 |STR_TIME: 1.024179220199585
> STR_ID: 5bvl |STR_LEN: 200 |STR_TIME: 0.6709208488464355
> STR_ID: 5bvn |STR_LEN: 451 |STR_TIME: 1.1032209396362305
> STR_ID: 5bvo |STR_LEN: 546 |STR_TIME: 1.0934667587280273
> STR_ID: 5bvp |STR_LEN: 838 |STR_TIME: 1.9617629051208496
> STR_ID: 5bvq |STR_LEN: 372 |STR_TIME: 0.5480809211730957
> STR_ID: 5bvr |STR_LEN: 519 |STR_TIME: 1.2931489944458008
> STR_ID: 5bvs |STR_LEN: 350 |STR_TIME: 0.5319240093231201
> STR_ID: 5bvt |STR_LEN: 191 |STR_TIME: 0.30286526679992676
> STR_ID: 5bvu |STR_LEN: 1370 |STR_TIME: 1.679548978805542
> STR_ID: 5bvw |STR_LEN: 570 |STR_TIME: 1.0718810558319092
> STR_ID: 5bvz |STR_LEN: 1431 |STR_TIME: 3.495209217071533
>> FINISH_DIR: ./data/b/bv/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4761 |DIR_TIME: 299.5939738750458 

>> START_DIR: ./data/b/bw/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1bw0 |STR_LEN: 943 |STR_TIME: 1.4714548587799072
> STR_ID: 1bw3 |STR_LEN: 125 |STR_TIME: 7.722299098968506
> STR_ID: 1bw4 |STR_LEN: 125 |STR_TIME: 7.6438679695129395
> STR_ID: 1bw5 |STR_LEN: 66 |STR_TIME: 11.583910942077637
> STR_ID: 1bw6 |STR_LEN: 56 |STR_TIME: 0.24714899063110352
> STR_ID: 1bw7 |STR_LEN: 24 |STR_TIME: 0.20973801612854004
> STR_ID: 1bw8 |STR_LEN: 313 |STR_TIME: 0.5064418315887451
> STR_ID: 1bw9 |STR_LEN: 1734 |STR_TIME: 1.6625609397888184
> STR_ID: 1bwa |STR_LEN: 267 |STR_TIME: 0.40549325942993164
> STR_ID: 1bwb |STR_LEN: 269 |STR_TIME: 0.4615039825439453
> STR_ID: 1bwc |STR_LEN: 606 |STR_TIME: 0.8826150894165039
> STR_ID: 1bwd |STR_LEN: 696 |STR_TIME: 1.1834280490875244
> STR_ID: 1bwe |STR_LEN: 79 |STR_TIME: 4.760079860687256
> STR_ID: 1bwf |STR_LEN: 994 |STR_TIME: 1.78029203414917
> STR_ID: 1bwg |STR_LEN: 34 |STR_TIME: 2.1352908611297607
> STR_ID: 1bwh |STR_LEN: 221 |STR_TIME: 0.272402286529541
> STR_ID: 1bwi |STR_LEN: 221 |STR_TIME: 0.27042698860168457
> STR_ID: 1bwj |STR_LEN: 233 |STR_TIME: 0.28084707260131836
> STR_ID: 1bwk |STR_LEN: 527 |STR_TIME: 0.7550098896026611
> STR_ID: 1bwl |STR_LEN: 527 |STR_TIME: 0.7678170204162598
> STR_ID: 1bwm |STR_LEN: 249 |STR_TIME: 11.42031478881836
> STR_ID: 1bwn |STR_LEN: 606 |STR_TIME: 0.7811980247497559
> STR_ID: 1bwo |STR_LEN: 329 |STR_TIME: 0.39987993240356445
> STR_ID: 1bwp |STR_LEN: 357 |STR_TIME: 0.560985803604126
> STR_ID: 1bwq |STR_LEN: 376 |STR_TIME: 0.45218420028686523
> STR_ID: 1bwr |STR_LEN: 345 |STR_TIME: 0.4396531581878662
> STR_ID: 1bws |STR_LEN: 424 |STR_TIME: 0.6217961311340332
> STR_ID: 1bwt |STR_LEN: 20 |STR_TIME: 0.1637110710144043
> STR_ID: 1bwu |STR_LEN: 581 |STR_TIME: 0.8309319019317627
> STR_ID: 1bwv |STR_LEN: 2990 |STR_TIME: 4.451575994491577
> STR_ID: 1bww |STR_LEN: 310 |STR_TIME: 0.45684313774108887
> STR_ID: 1bwx |STR_LEN: 39 |STR_TIME: 1.2636969089508057
> STR_ID: 1bwy |STR_LEN: 132 |STR_TIME: 10.475242137908936
> STR_ID: 1bwz |STR_LEN: 303 |STR_TIME: 0.5347442626953125
> STR_ID: 2bw0 |STR_LEN: 781 |STR_TIME: 0.709446907043457
> STR_ID: 2bw1 |STR_LEN: 3348 |STR_TIME: 3.8473780155181885
> STR_ID: 2bw2 |STR_LEN: 140 |STR_TIME: 11.316818952560425
> STR_ID: 2bw3 |STR_LEN: 1018 |STR_TIME: 1.2474548816680908
> STR_ID: 2bw4 |STR_LEN: 976 |STR_TIME: 1.5047788619995117
> STR_ID: 2bw5 |STR_LEN: 897 |STR_TIME: 1.5546188354492188
> STR_ID: 2bw7 |STR_LEN: 933 |STR_TIME: 1.4718101024627686
> STR_ID: 2bw8 |STR_LEN: 852 |STR_TIME: 0.9749629497528076
> STR_ID: 2bw9 |STR_LEN: 244 |STR_TIME: 0.36896300315856934
> STR_ID: 2bwa |STR_LEN: 932 |STR_TIME: 1.0198729038238525
> STR_ID: 2bwb |STR_LEN: 548 |STR_TIME: 0.8039119243621826
> STR_ID: 2bwc |STR_LEN: 840 |STR_TIME: 1.0158939361572266
> STR_ID: 2bwd |STR_LEN: 906 |STR_TIME: 1.5008461475372314
> STR_ID: 2bwe |STR_LEN: 1148 |STR_TIME: 1.8711962699890137
> STR_ID: 2bwf |STR_LEN: 315 |STR_TIME: 0.590033769607544
> STR_ID: 2bwg |STR_LEN: 1522 |STR_TIME: 2.4616148471832275
> STR_ID: 2bwh |STR_LEN: 256 |STR_TIME: 0.36440491676330566
> STR_ID: 2bwi |STR_LEN: 826 |STR_TIME: 1.389362096786499
> STR_ID: 2bwj |STR_LEN: 1635 |STR_TIME: 2.1286609172821045
> STR_ID: 2bwk |STR_LEN: 228 |STR_TIME: 0.275007963180542
> STR_ID: 2bwl |STR_LEN: 200 |STR_TIME: 0.26218509674072266
> STR_ID: 2bwm |STR_LEN: 825 |STR_TIME: 0.9072980880737305
> STR_ID: 2bwn |STR_LEN: 2161 |STR_TIME: 3.0664238929748535
> STR_ID: 2bwo |STR_LEN: 1711 |STR_TIME: 2.9030189514160156
> STR_ID: 2bwp |STR_LEN: 1715 |STR_TIME: 2.7345011234283447
