>> START_DIR: ./data/o/o0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1o00 |STR_LEN: 5748 |STR_TIME: 7.231147050857544
> STR_ID: 2os3 |STR_LEN: 355 |STR_TIME: 0.5169599056243896
> STR_ID: 2os5 |STR_LEN: 754 |STR_TIME: 1.1209630966186523
> STR_ID: 2os6 |STR_LEN: 97 |STR_TIME: 6.502493858337402
> STR_ID: 2os7 |STR_LEN: 1194 |STR_TIME: 2.3478729724884033
> STR_ID: 2os8 |STR_LEN: 1090 |STR_TIME: 2.1867311000823975
> STR_ID: 2os9 |STR_LEN: 979 |STR_TIME: 1.181624174118042
> STR_ID: 2osa |STR_LEN: 349 |STR_TIME: 0.8069679737091064
> STR_ID: 2osb |STR_LEN: 715 |STR_TIME: 0.9979860782623291
> STR_ID: 2osc |STR_LEN: 303 |STR_TIME: 0.578516960144043
> STR_ID: 2osd |STR_LEN: 187 |STR_TIME: 0.37914490699768066
> STR_ID: 2ose |STR_LEN: 274 |STR_TIME: 0.5089643001556396
> STR_ID: 2osf |STR_LEN: 367 |STR_TIME: 0.6038548946380615
> STR_ID: 2osg |STR_LEN: 166 |STR_TIME: 13.741202116012573
> STR_ID: 2osh |STR_LEN: 184 |STR_TIME: 0.31124305725097656
> STR_ID: 2osl |STR_LEN: 1125 |STR_TIME: 1.7766199111938477
> STR_ID: 2osm |STR_LEN: 366 |STR_TIME: 0.593919038772583
> STR_ID: 2osn |STR_LEN: 153 |STR_TIME: 0.38643598556518555
> STR_ID: 2oso |STR_LEN: 243 |STR_TIME: 0.402371883392334
> STR_ID: 2osq |STR_LEN: 74 |STR_TIME: 5.117213010787964
> STR_ID: 2osr |STR_LEN: 87 |STR_TIME: 6.433551073074341
> STR_ID: 2oss |STR_LEN: 352 |STR_TIME: 0.8179190158843994
> STR_ID: 2ost |STR_LEN: 643 |STR_TIME: 1.5117111206054688
> STR_ID: 2osu |STR_LEN: 843 |STR_TIME: 1.328685998916626
> STR_ID: 2osv |STR_LEN: 1123 |STR_TIME: 1.251352071762085
> STR_ID: 2osw |STR_LEN: 1757 |STR_TIME: 2.122676134109497
> STR_ID: 2osx |STR_LEN: 1056 |STR_TIME: 2.0318939685821533
> STR_ID: 2osy |STR_LEN: 1174 |STR_TIME: 1.8076629638671875
> STR_ID: 2osz |STR_LEN: 423 |STR_TIME: 0.7241458892822266
> STR_ID: 3os0 |STR_LEN: 610 |STR_TIME: 1.4374871253967285
> STR_ID: 3os1 |STR_LEN: 584 |STR_TIME: 1.4591221809387207
> STR_ID: 3os2 |STR_LEN: 582 |STR_TIME: 1.4197030067443848
> STR_ID: 3os3 |STR_LEN: 278 |STR_TIME: 0.5914199352264404
> STR_ID: 3os4 |STR_LEN: 1647 |STR_TIME: 3.45269513130188
> STR_ID: 3os5 |STR_LEN: 382 |STR_TIME: 0.6454880237579346
> STR_ID: 3os6 |STR_LEN: 2294 |STR_TIME: 3.299565076828003
> STR_ID: 3os7 |STR_LEN: 3071 |STR_TIME: 5.720144033432007
> STR_ID: 3os8 |STR_LEN: 1217 |STR_TIME: 3.54839825630188
> STR_ID: 3os9 |STR_LEN: 1115 |STR_TIME: 3.3231420516967773
> STR_ID: 3osa |STR_LEN: 1249 |STR_TIME: 3.6280131340026855
> STR_ID: 3osd |STR_LEN: 672 |STR_TIME: 1.1675770282745361
> STR_ID: 3ose |STR_LEN: 197 |STR_TIME: 0.28319525718688965
> STR_ID: 3osf |STR_LEN: 619 |STR_TIME: 0.9180340766906738
> STR_ID: 3osg |STR_LEN: 561 |STR_TIME: 0.8198850154876709
> STR_ID: 3osh |STR_LEN: 321 |STR_TIME: 0.345905065536499
> STR_ID: 3osi |STR_LEN: 598 |STR_TIME: 1.8853261470794678
> STR_ID: 3osj |STR_LEN: 1023 |STR_TIME: 2.2653539180755615
> STR_ID: 3osk |STR_LEN: 476 |STR_TIME: 1.007133960723877
> STR_ID: 3osl |STR_LEN: 742 |STR_TIME: 2.7180700302124023
> STR_ID: 3osm |STR_LEN: 241 |STR_TIME: 0.32523202896118164
> STR_ID: 3osn |STR_LEN: 675 |STR_TIME: 1.653960943222046
> STR_ID: 3oso |STR_LEN: 231 |STR_TIME: 0.6002650260925293
> STR_ID: 3osp |STR_LEN: 610 |STR_TIME: 1.109766960144043
> STR_ID: 3osq |STR_LEN: 905 |STR_TIME: 2.350864887237549
> STR_ID: 3osr |STR_LEN: 1766 |STR_TIME: 4.5353498458862305
> STR_ID: 3oss |STR_LEN: 269 |STR_TIME: 0.8569009304046631
> STR_ID: 3ost |STR_LEN: 230 |STR_TIME: 0.5161058902740479
> STR_ID: 3osu |STR_LEN: 723 |STR_TIME: 1.0359458923339844
> STR_ID: 3osv |STR_LEN: 725 |STR_TIME: 1.056757926940918
> STR_ID: 3osw |STR_LEN: 617 |STR_TIME: 1.1422691345214844
> STR_ID: 3osx |STR_LEN: 488 |STR_TIME: 0.5001392364501953
> STR_ID: 3osy |STR_LEN: 935 |STR_TIME: 3.2679243087768555
> STR_ID: 3osz |STR_LEN: 547 |STR_TIME: 0.6394369602203369
> STR_ID: 4os0 |STR_LEN: 431 |STR_TIME: 1.1737611293792725
> STR_ID: 4os1 |STR_LEN: 393 |STR_TIME: 0.5749900341033936
> STR_ID: 4os2 |STR_LEN: 388 |STR_TIME: 0.5895133018493652
> STR_ID: 4os3 |STR_LEN: 412 |STR_TIME: 1.217240810394287
> STR_ID: 4os4 |STR_LEN: 462 |STR_TIME: 0.6976511478424072
> STR_ID: 4os5 |STR_LEN: 367 |STR_TIME: 0.581906795501709
> STR_ID: 4os6 |STR_LEN: 439 |STR_TIME: 0.612515926361084
> STR_ID: 4os7 |STR_LEN: 420 |STR_TIME: 0.6292219161987305
> STR_ID: 4os8 |STR_LEN: 460 |STR_TIME: 1.2237019538879395
> STR_ID: 4osd |STR_LEN: 2334 |STR_TIME: 5.886457204818726
> STR_ID: 4ose |STR_LEN: 638 |STR_TIME: 2.0308690071105957
> STR_ID: 4osf |STR_LEN: 582 |STR_TIME: 0.7843739986419678
> STR_ID: 4osg |STR_LEN: 667 |STR_TIME: 1.3681600093841553
> STR_ID: 4osh |STR_LEN: 1319 |STR_TIME: 3.9258639812469482
> STR_ID: 4osi |STR_LEN: 1076 |STR_TIME: 4.077053070068359
> STR_ID: 4osj |STR_LEN: 1079 |STR_TIME: 3.8277931213378906
> STR_ID: 4osk |STR_LEN: 1308 |STR_TIME: 4.070099115371704
> STR_ID: 4osl |STR_LEN: 1453 |STR_TIME: 4.124821901321411
> STR_ID: 4osm |STR_LEN: 1308 |STR_TIME: 4.003477096557617
> STR_ID: 4osn |STR_LEN: 184 |STR_TIME: 0.5146811008453369
> STR_ID: 4oso |STR_LEN: 600 |STR_TIME: 1.0706062316894531
> STR_ID: 4osp |STR_LEN: 1208 |STR_TIME: 2.0115981101989746
> STR_ID: 4osq |STR_LEN: 1427 |STR_TIME: 4.202630043029785
> STR_ID: 4osr |STR_LEN: 1732 |STR_TIME: 4.4593260288238525
> STR_ID: 4oss |STR_LEN: 1153 |STR_TIME: 4.066112995147705
> STR_ID: 4ost |STR_LEN: 1573 |STR_TIME: 4.1618571281433105
> STR_ID: 4osu |STR_LEN: 826 |STR_TIME: 1.7532529830932617
> STR_ID: 4osv |STR_LEN: 1642 |STR_TIME: 4.265765905380249
> STR_ID: 4osw |STR_LEN: 1367 |STR_TIME: 4.066195011138916
> STR_ID: 4osx |STR_LEN: 783 |STR_TIME: 1.3005659580230713
> STR_ID: 4osy |STR_LEN: 777 |STR_TIME: 1.194350004196167
> STR_ID: 4osz |STR_LEN: 1161 |STR_TIME: 3.9515509605407715
>> FINISH_DIR: ./data/o/os/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3822 |DIR_TIME: 253.03880095481873 

>> START_DIR: ./data/o/ot/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ot0 |STR_LEN: 20 |STR_TIME: 1.681412696838379
> STR_ID: 1ot1 |STR_LEN: 1537 |STR_TIME: 1.7820069789886475
> STR_ID: 1ot2 |STR_LEN: 1620 |STR_TIME: 1.7777149677276611
> STR_ID: 1ot3 |STR_LEN: 1872 |STR_TIME: 3.389346122741699
> STR_ID: 1ot4 |STR_LEN: 103 |STR_TIME: 12.206664800643921
> STR_ID: 1ot5 |STR_LEN: 1466 |STR_TIME: 2.1587677001953125
> STR_ID: 1ot6 |STR_LEN: 311 |STR_TIME: 1.0862009525299072
> STR_ID: 1ot7 |STR_LEN: 524 |STR_TIME: 1.0095088481903076
> STR_ID: 1ot8 |STR_LEN: 1076 |STR_TIME: 1.340792179107666
> STR_ID: 1ot9 |STR_LEN: 319 |STR_TIME: 1.2077569961547852
> STR_ID: 1ota |STR_LEN: 232 |STR_TIME: 0.5518009662628174
> STR_ID: 1otb |STR_LEN: 239 |STR_TIME: 0.6935200691223145
> STR_ID: 1otc |STR_LEN: 707 |STR_TIME: 1.422170877456665
> STR_ID: 1otd |STR_LEN: 438 |STR_TIME: 0.9557490348815918
> STR_ID: 1ote |STR_LEN: 261 |STR_TIME: 0.5820181369781494
> STR_ID: 1otf |STR_LEN: 503 |STR_TIME: 0.7432889938354492
> STR_ID: 1otg |STR_LEN: 583 |STR_TIME: 0.8129217624664307
> STR_ID: 1oth |STR_LEN: 537 |STR_TIME: 0.7103679180145264
> STR_ID: 1oti |STR_LEN: 243 |STR_TIME: 0.5439732074737549
> STR_ID: 1otj |STR_LEN: 1836 |STR_TIME: 2.4911699295043945
> STR_ID: 1otk |STR_LEN: 830 |STR_TIME: 1.0271689891815186
> STR_ID: 1otm |STR_LEN: 330 |STR_TIME: 0.46512389183044434
> STR_ID: 1otn |STR_LEN: 361 |STR_TIME: 0.4895639419555664
> STR_ID: 1oto |STR_LEN: 345 |STR_TIME: 0.47499990463256836
> STR_ID: 1otp |STR_LEN: 440 |STR_TIME: 0.8488702774047852
> STR_ID: 1otr |STR_LEN: 125 |STR_TIME: 9.125805139541626
> STR_ID: 1ots |STR_LEN: 2180 |STR_TIME: 3.3681209087371826
> STR_ID: 1ott |STR_LEN: 1755 |STR_TIME: 3.3458051681518555
> STR_ID: 1otu |STR_LEN: 1755 |STR_TIME: 3.245522975921631
> STR_ID: 1otv |STR_LEN: 638 |STR_TIME: 1.1451420783996582
> STR_ID: 1otw |STR_LEN: 641 |STR_TIME: 1.0795562267303467
> STR_ID: 1otx |STR_LEN: 905 |STR_TIME: 1.360133171081543
> STR_ID: 1oty |STR_LEN: 891 |STR_TIME: 1.3800230026245117
> STR_ID: 2ot0 |STR_LEN: 3228 |STR_TIME: 3.3381359577178955
> STR_ID: 2ot1 |STR_LEN: 3266 |STR_TIME: 3.2669780254364014
> STR_ID: 2ot2 |STR_LEN: 90 |STR_TIME: 5.935168027877808
> STR_ID: 2ot3 |STR_LEN: 873 |STR_TIME: 0.9785711765289307
> STR_ID: 2ot4 |STR_LEN: 2283 |STR_TIME: 8.596572875976562
> STR_ID: 2ot5 |STR_LEN: 92 |STR_TIME: 0.19857168197631836
> STR_ID: 2ot7 |STR_LEN: 982 |STR_TIME: 1.569446325302124
> STR_ID: 2ot8 |STR_LEN: 1674 |STR_TIME: 3.1065380573272705
> STR_ID: 2ot9 |STR_LEN: 292 |STR_TIME: 0.44824719429016113
> STR_ID: 2ota |STR_LEN: 220 |STR_TIME: 0.3169889450073242
> STR_ID: 2otb |STR_LEN: 838 |STR_TIME: 1.0761098861694336
> STR_ID: 2otc |STR_LEN: 3348 |STR_TIME: 5.82317590713501
> STR_ID: 2otd |STR_LEN: 1116 |STR_TIME: 1.9470458030700684
> STR_ID: 2ote |STR_LEN: 879 |STR_TIME: 1.8359780311584473
> STR_ID: 2otf |STR_LEN: 249 |STR_TIME: 0.32919907569885254
> STR_ID: 2otg |STR_LEN: 1100 |STR_TIME: 2.402128219604492
> STR_ID: 2oth |STR_LEN: 172 |STR_TIME: 0.3124580383300781
> STR_ID: 2otj |STR_LEN: 14668 |STR_TIME: 28.556060791015625
> STR_ID: 2otk |STR_LEN: 111 |STR_TIME: 9.393369197845459
> STR_ID: 2otl |STR_LEN: 14672 |STR_TIME: 27.207147121429443
> STR_ID: 2otm |STR_LEN: 893 |STR_TIME: 1.2987000942230225
> STR_ID: 2otn |STR_LEN: 821 |STR_TIME: 1.2426731586456299
> STR_ID: 2oto |STR_LEN: 548 |STR_TIME: 1.1350271701812744
> STR_ID: 2otp |STR_LEN: 453 |STR_TIME: 0.823310136795044
> STR_ID: 2otq |STR_LEN: 6 |STR_TIME: 0.3246941566467285
> STR_ID: 2otr |STR_LEN: 90 |STR_TIME: 7.242027997970581
> STR_ID: 2ott |STR_LEN: 263 |STR_TIME: 0.46117305755615234
> STR_ID: 2otu |STR_LEN: 1904 |STR_TIME: 2.270537853240967
> STR_ID: 2otv |STR_LEN: 530 |STR_TIME: 0.547051191329956
> STR_ID: 2otw |STR_LEN: 778 |STR_TIME: 1.0299570560455322
> STR_ID: 2otx |STR_LEN: 361 |STR_TIME: 0.7397799491882324
> STR_ID: 2oty |STR_LEN: 400 |STR_TIME: 0.43529605865478516
> STR_ID: 2otz |STR_LEN: 268 |STR_TIME: 0.38889598846435547
> STR_ID: 3ot0 |STR_LEN: 103 |STR_TIME: 0.17698311805725098
> STR_ID: 3ot1 |STR_LEN: 977 |STR_TIME: 1.8090119361877441
> STR_ID: 3ot2 |STR_LEN: 652 |STR_TIME: 1.4123163223266602
> STR_ID: 3ot3 |STR_LEN: 539 |STR_TIME: 0.7214698791503906
> STR_ID: 3ot4 |STR_LEN: 2020 |STR_TIME: 5.424082040786743
> STR_ID: 3ot5 |STR_LEN: 1736 |STR_TIME: 5.351351022720337
> STR_ID: 3ot6 |STR_LEN: 314 |STR_TIME: 0.5084199905395508
> STR_ID: 3ot7 |STR_LEN: 1460 |STR_TIME: 3.1370439529418945
> STR_ID: 3ot8 |STR_LEN: 463 |STR_TIME: 0.6304349899291992
> STR_ID: 3ot9 |STR_LEN: 2279 |STR_TIME: 4.991174697875977
> STR_ID: 3otb |STR_LEN: 484 |STR_TIME: 1.0892860889434814
> STR_ID: 3otc |STR_LEN: 524 |STR_TIME: 1.1007139682769775
> STR_ID: 3otd |STR_LEN: 597 |STR_TIME: 1.0135598182678223
> STR_ID: 3ote |STR_LEN: 562 |STR_TIME: 1.0814709663391113
> STR_ID: 3otf |STR_LEN: 227 |STR_TIME: 0.44347095489501953
> STR_ID: 3otg |STR_LEN: 710 |STR_TIME: 1.512864112854004
> STR_ID: 3oth |STR_LEN: 1184 |STR_TIME: 1.7606122493743896
> STR_ID: 3oti |STR_LEN: 1705 |STR_TIME: 1.881176233291626
> STR_ID: 3otj |STR_LEN: 407 |STR_TIME: 1.1526038646697998
> STR_ID: 3otk |STR_LEN: 2007 |STR_TIME: 5.5430567264556885
> STR_ID: 3otl |STR_LEN: 664 |STR_TIME: 1.2353100776672363
> STR_ID: 3otm |STR_LEN: 286 |STR_TIME: 1.1931278705596924
> STR_ID: 3otn |STR_LEN: 1826 |STR_TIME: 3.971897840499878
> STR_ID: 3oto |STR_LEN: 4038 |STR_TIME: 24.49332571029663
> STR_ID: 3otp |STR_LEN: 2375 |STR_TIME: 4.438452959060669
> STR_ID: 3otq |STR_LEN: 587 |STR_TIME: 1.0857279300689697
> STR_ID: 3otr |STR_LEN: 3234 |STR_TIME: 9.721495151519775
> STR_ID: 3ots |STR_LEN: 490 |STR_TIME: 0.5170259475708008
> STR_ID: 3ott |STR_LEN: 1758 |STR_TIME: 5.553591012954712
> STR_ID: 3otu |STR_LEN: 373 |STR_TIME: 0.6894750595092773
> STR_ID: 3otv |STR_LEN: 1063 |STR_TIME: 1.8823580741882324
> STR_ID: 3otw |STR_LEN: 1555 |STR_TIME: 3.609793186187744
> STR_ID: 3otx |STR_LEN: 1310 |STR_TIME: 2.6267688274383545
> STR_ID: 3oty |STR_LEN: 498 |STR_TIME: 0.5133709907531738
> STR_ID: 3otz |STR_LEN: 258 |STR_TIME: 1.090660810470581
> STR_ID: 4ot0 |STR_LEN: 1229 |STR_TIME: 3.993759870529175
> STR_ID: 4ot1 |STR_LEN: 811 |STR_TIME: 2.104120969772339
> STR_ID: 4ot2 |STR_LEN: 699 |STR_TIME: 2.1544480323791504
> STR_ID: 4ot3 |STR_LEN: 1743 |STR_TIME: 4.2599921226501465
> STR_ID: 4ot4 |STR_LEN: 368 |STR_TIME: 0.5713021755218506
> STR_ID: 4ot5 |STR_LEN: 567 |STR_TIME: 1.2228500843048096
> STR_ID: 4ot6 |STR_LEN: 395 |STR_TIME: 1.1782877445220947
> STR_ID: 4ot7 |STR_LEN: 564 |STR_TIME: 0.8009867668151855
> STR_ID: 4ot8 |STR_LEN: 2549 |STR_TIME: 6.189591884613037
> STR_ID: 4ot9 |STR_LEN: 300 |STR_TIME: 0.6346688270568848
> STR_ID: 4ota |STR_LEN: 1133 |STR_TIME: 2.0758278369903564
> STR_ID: 4otb |STR_LEN: 762 |STR_TIME: 1.3249537944793701
> STR_ID: 4otc |STR_LEN: 618 |STR_TIME: 1.0805351734161377
> STR_ID: 4otd |STR_LEN: 672 |STR_TIME: 0.787388801574707
> STR_ID: 4ote |STR_LEN: 719 |STR_TIME: 1.781306266784668
> STR_ID: 4otf |STR_LEN: 449 |STR_TIME: 1.1168487071990967
> STR_ID: 4otg |STR_LEN: 330 |STR_TIME: 1.226696252822876
> STR_ID: 4oth |STR_LEN: 609 |STR_TIME: 1.2603020668029785
> STR_ID: 4oti |STR_LEN: 465 |STR_TIME: 1.1808199882507324
> STR_ID: 4otj |STR_LEN: 3763 |STR_TIME: 8.68942403793335
> STR_ID: 4otk |STR_LEN: 590 |STR_TIME: 1.125464677810669
> STR_ID: 4otl |STR_LEN: 2447 |STR_TIME: 5.737932920455933
> STR_ID: 4otm |STR_LEN: 341 |STR_TIME: 0.9978287220001221
> STR_ID: 4otn |STR_LEN: 420 |STR_TIME: 0.6578159332275391
> STR_ID: 4oto |STR_LEN: 1084 |STR_TIME: 3.859508991241455
> STR_ID: 4otp |STR_LEN: 245 |STR_TIME: 0.9517068862915039
> STR_ID: 4otq |STR_LEN: 525 |STR_TIME: 1.146270990371704
> STR_ID: 4otr |STR_LEN: 466 |STR_TIME: 1.0688488483428955
> STR_ID: 4ots |STR_LEN: 493 |STR_TIME: 1.6049728393554688
> STR_ID: 4ott |STR_LEN: 545 |STR_TIME: 1.047760009765625
> STR_ID: 4otu |STR_LEN: 548 |STR_TIME: 1.0513689517974854
> STR_ID: 4otv |STR_LEN: 498 |STR_TIME: 1.5181999206542969
> STR_ID: 4otw |STR_LEN: 305 |STR_TIME: 0.5829517841339111
> STR_ID: 4otx |STR_LEN: 1520 |STR_TIME: 1.8212370872497559
> STR_ID: 4oty |STR_LEN: 1421 |STR_TIME: 4.239980220794678
> STR_ID: 4otz |STR_LEN: 1515 |STR_TIME: 2.9217042922973633
>> FINISH_DIR: ./data/o/ot/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3959 |DIR_TIME: 368.00632905960083 

>> START_DIR: ./data/o/ou/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ou0 |STR_LEN: 1392 |STR_TIME: 2.4626359939575195
> STR_ID: 1ou4 |STR_LEN: 884 |STR_TIME: 1.642073154449463
> STR_ID: 1ou5 |STR_LEN: 688 |STR_TIME: 2.692657947540283
> STR_ID: 1ou6 |STR_LEN: 3131 |STR_TIME: 4.6353161334991455
> STR_ID: 1ou8 |STR_LEN: 415 |STR_TIME: 0.7125701904296875
> STR_ID: 1ou9 |STR_LEN: 532 |STR_TIME: 1.0722699165344238
> STR_ID: 1oua |STR_LEN: 302 |STR_TIME: 0.41938304901123047
> STR_ID: 1oub |STR_LEN: 306 |STR_TIME: 0.6003358364105225
> STR_ID: 1ouc |STR_LEN: 337 |STR_TIME: 0.5177040100097656
> STR_ID: 1oud |STR_LEN: 319 |STR_TIME: 0.31812214851379395
> STR_ID: 1oue |STR_LEN: 295 |STR_TIME: 0.334536075592041
> STR_ID: 1ouf |STR_LEN: 346 |STR_TIME: 0.33523082733154297
> STR_ID: 1oug |STR_LEN: 284 |STR_TIME: 0.3285531997680664
> STR_ID: 1ouh |STR_LEN: 331 |STR_TIME: 0.32596588134765625
> STR_ID: 1oui |STR_LEN: 340 |STR_TIME: 0.32387399673461914
> STR_ID: 1ouj |STR_LEN: 323 |STR_TIME: 0.32650089263916016
> STR_ID: 1ouk |STR_LEN: 488 |STR_TIME: 0.710845947265625
> STR_ID: 1oul |STR_LEN: 308 |STR_TIME: 0.5569069385528564
> STR_ID: 1oum |STR_LEN: 908 |STR_TIME: 1.3505651950836182
> STR_ID: 1oun |STR_LEN: 337 |STR_TIME: 0.4997739791870117
> STR_ID: 1ouo |STR_LEN: 405 |STR_TIME: 0.49300289154052734
> STR_ID: 1oup |STR_LEN: 785 |STR_TIME: 1.1160006523132324
> STR_ID: 1ouq |STR_LEN: 1457 |STR_TIME: 3.1980082988739014
> STR_ID: 1our |STR_LEN: 317 |STR_TIME: 0.28685879707336426
> STR_ID: 1ous |STR_LEN: 1022 |STR_TIME: 0.9362156391143799
> STR_ID: 1out |STR_LEN: 464 |STR_TIME: 0.7514858245849609
> STR_ID: 1ouu |STR_LEN: 749 |STR_TIME: 1.655329704284668
> STR_ID: 1ouv |STR_LEN: 440 |STR_TIME: 0.6191680431365967
> STR_ID: 1ouw |STR_LEN: 1206 |STR_TIME: 1.513390064239502
> STR_ID: 1oux |STR_LEN: 836 |STR_TIME: 1.234346866607666
> STR_ID: 1ouy |STR_LEN: 415 |STR_TIME: 0.7123939990997314
> STR_ID: 1ouz |STR_LEN: 422 |STR_TIME: 1.093973159790039
> STR_ID: 2ou0 |STR_LEN: 362 |STR_TIME: 0.5494539737701416
> STR_ID: 2ou1 |STR_LEN: 1421 |STR_TIME: 4.9271650314331055
> STR_ID: 2ou2 |STR_LEN: 278 |STR_TIME: 0.8686320781707764
> STR_ID: 2ou3 |STR_LEN: 725 |STR_TIME: 1.1829698085784912
> STR_ID: 2ou4 |STR_LEN: 1699 |STR_TIME: 2.655038356781006
> STR_ID: 2ou5 |STR_LEN: 770 |STR_TIME: 0.9398720264434814
> STR_ID: 2ou6 |STR_LEN: 454 |STR_TIME: 0.5300359725952148
> STR_ID: 2ou7 |STR_LEN: 395 |STR_TIME: 0.7027430534362793
> STR_ID: 2ou8 |STR_LEN: 277 |STR_TIME: 0.5269260406494141
> STR_ID: 2ou9 |STR_LEN: 165 |STR_TIME: 0.39398789405822754
> STR_ID: 2oua |STR_LEN: 768 |STR_TIME: 1.060683012008667
> STR_ID: 2oub |STR_LEN: 189 |STR_TIME: 0.31093931198120117
> STR_ID: 2ouc |STR_LEN: 379 |STR_TIME: 0.597632884979248
> STR_ID: 2oud |STR_LEN: 225 |STR_TIME: 0.41466617584228516
> STR_ID: 2oue |STR_LEN: 148 |STR_TIME: 0.42529797554016113
> STR_ID: 2oug |STR_LEN: 1041 |STR_TIME: 1.3137328624725342
> STR_ID: 2ouh |STR_LEN: 499 |STR_TIME: 0.8758971691131592
> STR_ID: 2oui |STR_LEN: 2543 |STR_TIME: 3.24862003326416
> STR_ID: 2ouj |STR_LEN: 243 |STR_TIME: 0.4729630947113037
> STR_ID: 2ouk |STR_LEN: 1494 |STR_TIME: 2.1457910537719727
> STR_ID: 2oul |STR_LEN: 519 |STR_TIME: 0.7744097709655762
> STR_ID: 2oum |STR_LEN: 152 |STR_TIME: 0.3783071041107178
> STR_ID: 2oun |STR_LEN: 1056 |STR_TIME: 1.5501492023468018
> STR_ID: 2ouo |STR_LEN: 246 |STR_TIME: 0.340411901473999
> STR_ID: 2oup |STR_LEN: 1078 |STR_TIME: 1.5093340873718262
> STR_ID: 2ouq |STR_LEN: 964 |STR_TIME: 1.4480159282684326
> STR_ID: 2our |STR_LEN: 1075 |STR_TIME: 1.5081970691680908
> STR_ID: 2ous |STR_LEN: 1082 |STR_TIME: 1.6201107501983643
> STR_ID: 2out |STR_LEN: 131 |STR_TIME: 9.362202167510986
> STR_ID: 2ouu |STR_LEN: 1012 |STR_TIME: 1.6953468322753906
> STR_ID: 2ouv |STR_LEN: 1115 |STR_TIME: 1.5016369819641113
> STR_ID: 2ouw |STR_LEN: 419 |STR_TIME: 0.6469910144805908
> STR_ID: 2oux |STR_LEN: 673 |STR_TIME: 1.1999680995941162
> STR_ID: 2ouy |STR_LEN: 964 |STR_TIME: 1.4675991535186768
> STR_ID: 2ouz |STR_LEN: 408 |STR_TIME: 0.6082079410552979
> STR_ID: 3ou0 |STR_LEN: 404 |STR_TIME: 0.9636189937591553
> STR_ID: 3ou1 |STR_LEN: 443 |STR_TIME: 0.5583028793334961
> STR_ID: 3ou2 |STR_LEN: 404 |STR_TIME: 0.5654969215393066
> STR_ID: 3ou3 |STR_LEN: 452 |STR_TIME: 0.5010378360748291
> STR_ID: 3ou4 |STR_LEN: 465 |STR_TIME: 0.5497870445251465
> STR_ID: 3ou5 |STR_LEN: 633 |STR_TIME: 0.9344289302825928
> STR_ID: 3ou6 |STR_LEN: 1345 |STR_TIME: 1.9794790744781494
> STR_ID: 3ou7 |STR_LEN: 1395 |STR_TIME: 2.183134078979492
> STR_ID: 3ou8 |STR_LEN: 804 |STR_TIME: 1.3452401161193848
> STR_ID: 3ou9 |STR_LEN: 256 |STR_TIME: 1.1682257652282715
> STR_ID: 3oua |STR_LEN: 498 |STR_TIME: 0.5403189659118652
> STR_ID: 3oub |STR_LEN: 503 |STR_TIME: 0.54793381690979
> STR_ID: 3ouc |STR_LEN: 396 |STR_TIME: 0.5565838813781738
> STR_ID: 3oud |STR_LEN: 475 |STR_TIME: 0.514650821685791
> STR_ID: 3oue |STR_LEN: 226 |STR_TIME: 0.4575347900390625
> STR_ID: 3ouf |STR_LEN: 275 |STR_TIME: 0.5251851081848145
> STR_ID: 3oug |STR_LEN: 1759 |STR_TIME: 3.713564157485962
> STR_ID: 3ouh |STR_LEN: 250 |STR_TIME: 0.5903112888336182
> STR_ID: 3oui |STR_LEN: 295 |STR_TIME: 0.5125439167022705
> STR_ID: 3ouj |STR_LEN: 282 |STR_TIME: 0.521369218826294
> STR_ID: 3ouk |STR_LEN: 252 |STR_TIME: 0.5218191146850586
> STR_ID: 3oul |STR_LEN: 357 |STR_TIME: 0.5163042545318604
> STR_ID: 3oum |STR_LEN: 326 |STR_TIME: 0.5359010696411133
> STR_ID: 3oun |STR_LEN: 526 |STR_TIME: 0.7930901050567627
> STR_ID: 3ouo |STR_LEN: 1081 |STR_TIME: 2.971565008163452
> STR_ID: 3oup |STR_LEN: 269 |STR_TIME: 1.178920030593872
> STR_ID: 3ouq |STR_LEN: 184 |STR_TIME: 0.44182586669921875
> STR_ID: 3our |STR_LEN: 3107 |STR_TIME: 4.6753857135772705
> STR_ID: 3ous |STR_LEN: 154 |STR_TIME: 0.24631285667419434
> STR_ID: 3out |STR_LEN: 1395 |STR_TIME: 1.8550357818603516
> STR_ID: 3ouu |STR_LEN: 1532 |STR_TIME: 3.721804141998291
> STR_ID: 3ouv |STR_LEN: 118 |STR_TIME: 0.19109225273132324
> STR_ID: 3ouw |STR_LEN: 524 |STR_TIME: 1.983083963394165
> STR_ID: 3oux |STR_LEN: 647 |STR_TIME: 2.0052971839904785
> STR_ID: 3ouy |STR_LEN: 1091 |STR_TIME: 4.100050926208496
> STR_ID: 3ouz |STR_LEN: 1819 |STR_TIME: 4.287175178527832
> STR_ID: 4ou0 |STR_LEN: 119 |STR_TIME: 0.4228639602661133
> STR_ID: 4ou1 |STR_LEN: 474 |STR_TIME: 1.1739020347595215
