>> START_DIR: ./data/v/v0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1v00 |STR_LEN: 2092 |STR_TIME: 2.134477138519287
> STR_ID: 1vrq |STR_LEN: 2811 |STR_TIME: 3.1567633152008057
> STR_ID: 1vrr |STR_LEN: 538 |STR_TIME: 0.8688831329345703
> STR_ID: 1vrs |STR_LEN: 997 |STR_TIME: 1.324761152267456
> STR_ID: 1vrt |STR_LEN: 1233 |STR_TIME: 1.7140042781829834
> STR_ID: 1vru |STR_LEN: 1068 |STR_TIME: 1.7333929538726807
> STR_ID: 1vrv |STR_LEN: 97 |STR_TIME: 0.34569716453552246
> STR_ID: 1vrw |STR_LEN: 580 |STR_TIME: 0.9903068542480469
> STR_ID: 1vrx |STR_LEN: 948 |STR_TIME: 1.3323321342468262
> STR_ID: 1vry |STR_LEN: 61 |STR_TIME: 3.644390106201172
> STR_ID: 1vrz |STR_LEN: 37 |STR_TIME: 0.11405491828918457
> STR_ID: 2vr0 |STR_LEN: 2424 |STR_TIME: 4.25164008140564
> STR_ID: 2vr1 |STR_LEN: 1110 |STR_TIME: 1.5578958988189697
> STR_ID: 2vr2 |STR_LEN: 482 |STR_TIME: 0.8771471977233887
> STR_ID: 2vr3 |STR_LEN: 1171 |STR_TIME: 1.179051160812378
> STR_ID: 2vr4 |STR_LEN: 2897 |STR_TIME: 3.4106271266937256
> STR_ID: 2vr5 |STR_LEN: 1838 |STR_TIME: 2.5993502140045166
> STR_ID: 2vr6 |STR_LEN: 1094 |STR_TIME: 1.3288121223449707
> STR_ID: 2vr7 |STR_LEN: 946 |STR_TIME: 0.7196218967437744
> STR_ID: 2vr8 |STR_LEN: 842 |STR_TIME: 1.259446620941162
> STR_ID: 2vr9 |STR_LEN: 588 |STR_TIME: 0.9655129909515381
> STR_ID: 2vra |STR_LEN: 800 |STR_TIME: 1.3246989250183105
> STR_ID: 2vrb |STR_LEN: 421 |STR_TIME: 0.5366599559783936
> STR_ID: 2vrc |STR_LEN: 1382 |STR_TIME: 1.9126667976379395
> STR_ID: 2vrd |STR_LEN: 62 |STR_TIME: 9.057800054550171
> STR_ID: 2vre |STR_LEN: 1192 |STR_TIME: 1.4384989738464355
> STR_ID: 2vrf |STR_LEN: 548 |STR_TIME: 0.774569034576416
> STR_ID: 2vrg |STR_LEN: 82 |STR_TIME: 4.9555511474609375
> STR_ID: 2vrh |STR_LEN: 695 |STR_TIME: 0.2628960609436035
> STR_ID: 2vri |STR_LEN: 272 |STR_TIME: 0.35538196563720703
> STR_ID: 2vrj |STR_LEN: 1557 |STR_TIME: 1.7916271686553955
> STR_ID: 2vrk |STR_LEN: 2670 |STR_TIME: 2.933638095855713
> STR_ID: 2vrl |STR_LEN: 1285 |STR_TIME: 1.8020012378692627
> STR_ID: 2vrm |STR_LEN: 1434 |STR_TIME: 1.8815240859985352
> STR_ID: 2vrn |STR_LEN: 543 |STR_TIME: 0.6848592758178711
> STR_ID: 2vro |STR_LEN: 1788 |STR_TIME: 1.9145078659057617
> STR_ID: 2vrp |STR_LEN: 306 |STR_TIME: 0.5069770812988281
> STR_ID: 2vrq |STR_LEN: 2652 |STR_TIME: 2.9166243076324463
> STR_ID: 2vrr |STR_LEN: 433 |STR_TIME: 0.8489751815795898
> STR_ID: 2vrs |STR_LEN: 1608 |STR_TIME: 1.2864108085632324
> STR_ID: 2vrt |STR_LEN: 1776 |STR_TIME: 5.107262134552002
> STR_ID: 2vrw |STR_LEN: 1017 |STR_TIME: 1.1862242221832275
> STR_ID: 2vrx |STR_LEN: 1224 |STR_TIME: 1.3173470497131348
> STR_ID: 2vry |STR_LEN: 224 |STR_TIME: 0.3267676830291748
> STR_ID: 2vrz |STR_LEN: 302 |STR_TIME: 0.39500904083251953
> STR_ID: 3vr0 |STR_LEN: 1337 |STR_TIME: 1.7217826843261719
> STR_ID: 3vr1 |STR_LEN: 2068 |STR_TIME: 6.466659784317017
> STR_ID: 3vr2 |STR_LEN: 3191 |STR_TIME: 9.411310195922852
> STR_ID: 3vr3 |STR_LEN: 3180 |STR_TIME: 9.693814992904663
> STR_ID: 3vr4 |STR_LEN: 5215 |STR_TIME: 10.920760154724121
> STR_ID: 3vr5 |STR_LEN: 3354 |STR_TIME: 9.350391149520874
> STR_ID: 3vr6 |STR_LEN: 3901 |STR_TIME: 10.7534499168396
> STR_ID: 3vr8 |STR_LEN: 2301 |STR_TIME: 4.061325788497925
> STR_ID: 3vr9 |STR_LEN: 2304 |STR_TIME: 4.142153978347778
> STR_ID: 3vra |STR_LEN: 2304 |STR_TIME: 4.067099094390869
> STR_ID: 3vrb |STR_LEN: 2301 |STR_TIME: 3.9387807846069336
> STR_ID: 3vrc |STR_LEN: 754 |STR_TIME: 1.1718170642852783
> STR_ID: 3vrd |STR_LEN: 1135 |STR_TIME: 1.1781909465789795
> STR_ID: 3vre |STR_LEN: 787 |STR_TIME: 1.0642688274383545
> STR_ID: 3vrf |STR_LEN: 534 |STR_TIME: 0.5868721008300781
> STR_ID: 3vrg |STR_LEN: 535 |STR_TIME: 0.5885219573974609
> STR_ID: 3vrh |STR_LEN: 381 |STR_TIME: 0.5773591995239258
> STR_ID: 3vri |STR_LEN: 964 |STR_TIME: 0.9603078365325928
> STR_ID: 3vrj |STR_LEN: 804 |STR_TIME: 0.8324871063232422
> STR_ID: 3vrk |STR_LEN: 370 |STR_TIME: 0.7239642143249512
> STR_ID: 3vrl |STR_LEN: 1018 |STR_TIME: 2.9864842891693115
> STR_ID: 3vrm |STR_LEN: 440 |STR_TIME: 1.2484049797058105
> STR_ID: 3vrn |STR_LEN: 530 |STR_TIME: 0.6050641536712646
> STR_ID: 3vro |STR_LEN: 494 |STR_TIME: 0.6058387756347656
> STR_ID: 3vrp |STR_LEN: 591 |STR_TIME: 0.6665420532226562
> STR_ID: 3vrq |STR_LEN: 675 |STR_TIME: 0.9939901828765869
> STR_ID: 3vrr |STR_LEN: 415 |STR_TIME: 0.592932939529419
> STR_ID: 3vrs |STR_LEN: 82 |STR_TIME: 0.30655503273010254
> STR_ID: 3vrt |STR_LEN: 289 |STR_TIME: 0.4719228744506836
> STR_ID: 3vru |STR_LEN: 412 |STR_TIME: 0.507727861404419
> STR_ID: 3vrv |STR_LEN: 355 |STR_TIME: 0.4976530075073242
> STR_ID: 3vrw |STR_LEN: 318 |STR_TIME: 0.49338293075561523
> STR_ID: 3vry |STR_LEN: 1107 |STR_TIME: 1.6224451065063477
> STR_ID: 3vrz |STR_LEN: 1110 |STR_TIME: 1.5884718894958496
> STR_ID: 5vrb |STR_LEN: 4585 |STR_TIME: 7.196109056472778
> STR_ID: 5vrv |STR_LEN: 2573 |STR_TIME: 5.469884872436523
>> FINISH_DIR: ./data/v/vr/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3307 |DIR_TIME: 230.46819400787354 

>> START_DIR: ./data/v/vs/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1vs0 |STR_LEN: 1020 |STR_TIME: 1.245392084121704
> STR_ID: 1vs1 |STR_LEN: 1275 |STR_TIME: 1.8209142684936523
> STR_ID: 1vs2 |STR_LEN: 18 |STR_TIME: 0.13284683227539062
> STR_ID: 1vs3 |STR_LEN: 1063 |STR_TIME: 0.9805428981781006
> STR_ID: 1vsb |STR_LEN: 358 |STR_TIME: 0.4602670669555664
> STR_ID: 1vsc |STR_LEN: 695 |STR_TIME: 0.8466951847076416
> STR_ID: 1vsd |STR_LEN: 321 |STR_TIME: 0.33281898498535156
> STR_ID: 1vse |STR_LEN: 271 |STR_TIME: 0.308013916015625
> STR_ID: 1vsf |STR_LEN: 289 |STR_TIME: 0.32126688957214355
> STR_ID: 1vsg |STR_LEN: 748 |STR_TIME: 1.1431028842926025
> STR_ID: 1vsh |STR_LEN: 282 |STR_TIME: 0.3323228359222412
> STR_ID: 1vsi |STR_LEN: 247 |STR_TIME: 0.32560181617736816
> STR_ID: 1vsj |STR_LEN: 266 |STR_TIME: 0.3282759189605713
> STR_ID: 1vsk |STR_LEN: 252 |STR_TIME: 0.30417394638061523
> STR_ID: 1vsl |STR_LEN: 248 |STR_TIME: 0.3059840202331543
> STR_ID: 1vsm |STR_LEN: 271 |STR_TIME: 0.30641984939575195
> STR_ID: 1vsn |STR_LEN: 485 |STR_TIME: 0.46035099029541016
> STR_ID: 1vso |STR_LEN: 449 |STR_TIME: 0.5489060878753662
> STR_ID: 1vsq |STR_LEN: 431 |STR_TIME: 2.6035101413726807
> STR_ID: 1vsr |STR_LEN: 198 |STR_TIME: 0.29155492782592773
> STR_ID: 1vst |STR_LEN: 228 |STR_TIME: 0.4316549301147461
> STR_ID: 1vsu |STR_LEN: 1705 |STR_TIME: 2.186452865600586
> STR_ID: 1vsv |STR_LEN: 1775 |STR_TIME: 2.296776056289673
> STR_ID: 2vs0 |STR_LEN: 347 |STR_TIME: 0.6484711170196533
> STR_ID: 2vs1 |STR_LEN: 588 |STR_TIME: 0.7979321479797363
> STR_ID: 2vs2 |STR_LEN: 550 |STR_TIME: 1.3055500984191895
> STR_ID: 2vs3 |STR_LEN: 1004 |STR_TIME: 1.2282121181488037
> STR_ID: 2vs4 |STR_LEN: 1838 |STR_TIME: 1.4116051197052002
> STR_ID: 2vs5 |STR_LEN: 1290 |STR_TIME: 1.219789743423462
> STR_ID: 2vs6 |STR_LEN: 876 |STR_TIME: 0.9593327045440674
> STR_ID: 2vs7 |STR_LEN: 1311 |STR_TIME: 3.2706210613250732
> STR_ID: 2vs8 |STR_LEN: 1102 |STR_TIME: 3.191241979598999
> STR_ID: 2vsa |STR_LEN: 932 |STR_TIME: 1.520076036453247
> STR_ID: 2vsc |STR_LEN: 828 |STR_TIME: 1.6026911735534668
> STR_ID: 2vsd |STR_LEN: 200 |STR_TIME: 0.24190211296081543
> STR_ID: 2vse |STR_LEN: 2325 |STR_TIME: 3.0028159618377686
> STR_ID: 2vsf |STR_LEN: 591 |STR_TIME: 1.087785005569458
> STR_ID: 2vsg |STR_LEN: 799 |STR_TIME: 1.1576077938079834
> STR_ID: 2vsh |STR_LEN: 693 |STR_TIME: 1.5080561637878418
> STR_ID: 2vsi |STR_LEN: 465 |STR_TIME: 1.4414310455322266
> STR_ID: 2vsk |STR_LEN: 1061 |STR_TIME: 3.243952989578247
> STR_ID: 2vsl |STR_LEN: 162 |STR_TIME: 0.2513999938964844
> STR_ID: 2vsm |STR_LEN: 1260 |STR_TIME: 1.2845001220703125
> STR_ID: 2vsn |STR_LEN: 1141 |STR_TIME: 1.8050222396850586
> STR_ID: 2vso |STR_LEN: 1286 |STR_TIME: 3.737684965133667
> STR_ID: 2vsp |STR_LEN: 433 |STR_TIME: 1.011336088180542
> STR_ID: 2vsq |STR_LEN: 1314 |STR_TIME: 2.223783254623413
> STR_ID: 2vsr |STR_LEN: 634 |STR_TIME: 0.9186191558837891
> STR_ID: 2vss |STR_LEN: 1778 |STR_TIME: 2.640003204345703
> STR_ID: 2vst |STR_LEN: 605 |STR_TIME: 0.9189410209655762
> STR_ID: 2vsu |STR_LEN: 1973 |STR_TIME: 2.6967530250549316
> STR_ID: 2vsv |STR_LEN: 294 |STR_TIME: 0.3892049789428711
> STR_ID: 2vsw |STR_LEN: 359 |STR_TIME: 0.9007771015167236
> STR_ID: 2vsx |STR_LEN: 1211 |STR_TIME: 3.733983039855957
> STR_ID: 2vsy |STR_LEN: 1424 |STR_TIME: 1.9299793243408203
> STR_ID: 2vsz |STR_LEN: 448 |STR_TIME: 0.5710048675537109
> STR_ID: 3vs0 |STR_LEN: 923 |STR_TIME: 1.5735559463500977
> STR_ID: 3vs1 |STR_LEN: 946 |STR_TIME: 1.5241568088531494
> STR_ID: 3vs2 |STR_LEN: 993 |STR_TIME: 1.5442531108856201
> STR_ID: 3vs3 |STR_LEN: 1209 |STR_TIME: 1.6558187007904053
> STR_ID: 3vs4 |STR_LEN: 1031 |STR_TIME: 1.5528700351715088
> STR_ID: 3vs5 |STR_LEN: 900 |STR_TIME: 1.502445936203003
> STR_ID: 3vs6 |STR_LEN: 1176 |STR_TIME: 1.6617698669433594
> STR_ID: 3vs7 |STR_LEN: 887 |STR_TIME: 1.5212070941925049
> STR_ID: 3vs8 |STR_LEN: 5877 |STR_TIME: 10.280280113220215
> STR_ID: 3vs9 |STR_LEN: 5561 |STR_TIME: 10.072991847991943
> STR_ID: 3vsa |STR_LEN: 1044 |STR_TIME: 1.4893028736114502
> STR_ID: 3vsb |STR_LEN: 298 |STR_TIME: 0.47522592544555664
> STR_ID: 3vsc |STR_LEN: 959 |STR_TIME: 1.3477990627288818
> STR_ID: 3vsd |STR_LEN: 869 |STR_TIME: 1.2920560836791992
> STR_ID: 3vse |STR_LEN: 2138 |STR_TIME: 2.988636016845703
> STR_ID: 3vsf |STR_LEN: 2823 |STR_TIME: 4.789070129394531
> STR_ID: 3vsg |STR_LEN: 2454 |STR_TIME: 2.203272819519043
> STR_ID: 3vsh |STR_LEN: 1672 |STR_TIME: 2.088838815689087
> STR_ID: 3vsi |STR_LEN: 1418 |STR_TIME: 1.9743390083312988
> STR_ID: 3vsj |STR_LEN: 2183 |STR_TIME: 2.1214609146118164
> STR_ID: 3vsk |STR_LEN: 1522 |STR_TIME: 3.872898817062378
> STR_ID: 3vsl |STR_LEN: 1520 |STR_TIME: 2.2214648723602295
> STR_ID: 3vsm |STR_LEN: 1249 |STR_TIME: 1.343576192855835
> STR_ID: 3vsn |STR_LEN: 1319 |STR_TIME: 1.3235137462615967
> STR_ID: 3vso |STR_LEN: 641 |STR_TIME: 0.9344158172607422
> STR_ID: 3vsp |STR_LEN: 560 |STR_TIME: 0.9222018718719482
> STR_ID: 3vsq |STR_LEN: 284 |STR_TIME: 0.40091609954833984
> STR_ID: 3vsr |STR_LEN: 893 |STR_TIME: 0.936896800994873
> STR_ID: 3vss |STR_LEN: 863 |STR_TIME: 1.0099799633026123
> STR_ID: 3vst |STR_LEN: 5719 |STR_TIME: 5.092625856399536
> STR_ID: 3vsu |STR_LEN: 5073 |STR_TIME: 5.054189205169678
> STR_ID: 3vsv |STR_LEN: 6200 |STR_TIME: 5.50587272644043
> STR_ID: 3vsw |STR_LEN: 684 |STR_TIME: 1.187891960144043
> STR_ID: 3vsx |STR_LEN: 684 |STR_TIME: 1.185074806213379
> STR_ID: 3vsy |STR_LEN: 500 |STR_TIME: 1.0267729759216309
> STR_ID: 3vsz |STR_LEN: 2833 |STR_TIME: 4.777148008346558
> STR_ID: 5vs7 |STR_LEN: 185 |STR_TIME: 0.46437692642211914
> STR_ID: 5vsj |STR_LEN: 1660 |STR_TIME: 2.1414010524749756
> STR_ID: 5vst |STR_LEN: 211 |STR_TIME: 0.3702261447906494
> STR_ID: 5vsv |STR_LEN: 1588 |STR_TIME: 3.6799261569976807
> STR_ID: 5vsx |STR_LEN: 207 |STR_TIME: 0.5624969005584717
> STR_ID: 5vsz |STR_LEN: 157 |STR_TIME: 0.4403061866760254
>> FINISH_DIR: ./data/v/vs/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3405 |DIR_TIME: 171.10250186920166 

>> START_DIR: ./data/v/vt/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1vt5 |STR_LEN: 8 |STR_TIME: 0.07667779922485352
> STR_ID: 1vt6 |STR_LEN: 8 |STR_TIME: 0.07631301879882812
> STR_ID: 1vt7 |STR_LEN: 59 |STR_TIME: 0.11630916595458984
> STR_ID: 1vt8 |STR_LEN: 113 |STR_TIME: 0.14584684371948242
> STR_ID: 1vt9 |STR_LEN: 105 |STR_TIME: 0.13260483741760254
> STR_ID: 1vta |STR_LEN: 93 |STR_TIME: 0.1287839412689209
> STR_ID: 1vtb |STR_LEN: 58 |STR_TIME: 0.09023690223693848
> STR_ID: 1vtc |STR_LEN: 8 |STR_TIME: 0.08468413352966309
> STR_ID: 1vtd |STR_LEN: 24 |STR_TIME: 0.14736199378967285
> STR_ID: 1vte |STR_LEN: 96 |STR_TIME: 0.17895197868347168
> STR_ID: 1vtf |STR_LEN: 15 |STR_TIME: 0.17200875282287598
> STR_ID: 1vtg |STR_LEN: 16 |STR_TIME: 0.10456609725952148
> STR_ID: 1vth |STR_LEN: 51 |STR_TIME: 0.10402607917785645
> STR_ID: 1vti |STR_LEN: 59 |STR_TIME: 0.10755467414855957
> STR_ID: 1vtj |STR_LEN: 85 |STR_TIME: 0.1827089786529541
> STR_ID: 1vtk |STR_LEN: 367 |STR_TIME: 0.5696229934692383
> STR_ID: 1vtl |STR_LEN: 428 |STR_TIME: 1.026379108428955
> STR_ID: 1vtm |STR_LEN: 169 |STR_TIME: 0.3275918960571289
> STR_ID: 1vtn |STR_LEN: 134 |STR_TIME: 0.35645008087158203
> STR_ID: 1vto |STR_LEN: 952 |STR_TIME: 1.4638020992279053
> STR_ID: 1vtp |STR_LEN: 26 |STR_TIME: 1.5594940185546875
> STR_ID: 1vtq |STR_LEN: 75 |STR_TIME: 0.39095091819763184
> STR_ID: 1vtr |STR_LEN: 46 |STR_TIME: 0.07752799987792969
> STR_ID: 1vtt |STR_LEN: 12 |STR_TIME: 0.10052299499511719
> STR_ID: 1vtu |STR_LEN: 50 |STR_TIME: 0.11487007141113281
> STR_ID: 1vtv |STR_LEN: 12 |STR_TIME: 0.10487771034240723
> STR_ID: 1vtw |STR_LEN: 12 |STR_TIME: 0.10384416580200195
> STR_ID: 1vtx |STR_LEN: 42 |STR_TIME: 2.471395969390869
> STR_ID: 1vty |STR_LEN: 98 |STR_TIME: 0.14502716064453125
> STR_ID: 2vt0 |STR_LEN: 1467 |STR_TIME: 1.8631360530853271
> STR_ID: 2vt1 |STR_LEN: 131 |STR_TIME: 0.22561430931091309
> STR_ID: 2vt2 |STR_LEN: 524 |STR_TIME: 0.7418291568756104
> STR_ID: 2vt3 |STR_LEN: 619 |STR_TIME: 0.7884581089019775
> STR_ID: 2vt4 |STR_LEN: 1138 |STR_TIME: 1.9534430503845215
> STR_ID: 2vt5 |STR_LEN: 3094 |STR_TIME: 4.275618076324463
> STR_ID: 2vt6 |STR_LEN: 2038 |STR_TIME: 2.1234490871429443
> STR_ID: 2vt7 |STR_LEN: 2037 |STR_TIME: 2.144895076751709
> STR_ID: 2vt8 |STR_LEN: 322 |STR_TIME: 0.5250449180603027
> STR_ID: 2vta |STR_LEN: 463 |STR_TIME: 0.5696001052856445
> STR_ID: 2vtb |STR_LEN: 4300 |STR_TIME: 5.939504146575928
> STR_ID: 2vtc |STR_LEN: 1068 |STR_TIME: 0.9930698871612549
> STR_ID: 2vtd |STR_LEN: 754 |STR_TIME: 0.8364410400390625
> STR_ID: 2vte |STR_LEN: 638 |STR_TIME: 0.790349006652832
> STR_ID: 2vtf |STR_LEN: 2740 |STR_TIME: 2.571647882461548
> STR_ID: 2vtg |STR_LEN: 150 |STR_TIME: 0.2514030933380127
> STR_ID: 2vth |STR_LEN: 529 |STR_TIME: 0.6030151844024658
> STR_ID: 2vti |STR_LEN: 493 |STR_TIME: 0.5752782821655273
> STR_ID: 2vtj |STR_LEN: 438 |STR_TIME: 0.5984823703765869
> STR_ID: 2vtk |STR_LEN: 343 |STR_TIME: 0.5679490566253662
> STR_ID: 2vtl |STR_LEN: 507 |STR_TIME: 0.6068987846374512
> STR_ID: 2vtm |STR_LEN: 469 |STR_TIME: 0.585407018661499
> STR_ID: 2vtn |STR_LEN: 427 |STR_TIME: 0.5527501106262207
> STR_ID: 2vto |STR_LEN: 488 |STR_TIME: 0.6000521183013916
> STR_ID: 2vtp |STR_LEN: 486 |STR_TIME: 0.6451480388641357
> STR_ID: 2vtq |STR_LEN: 513 |STR_TIME: 0.6158449649810791
> STR_ID: 2vtr |STR_LEN: 460 |STR_TIME: 0.5971970558166504
> STR_ID: 2vts |STR_LEN: 508 |STR_TIME: 0.6058988571166992
> STR_ID: 2vtt |STR_LEN: 491 |STR_TIME: 0.5842821598052979
> STR_ID: 2vtu |STR_LEN: 514 |STR_TIME: 1.643383264541626
> STR_ID: 2vtv |STR_LEN: 1682 |STR_TIME: 1.3670902252197266
> STR_ID: 2vtw |STR_LEN: 2419 |STR_TIME: 2.2594690322875977
> STR_ID: 2vtx |STR_LEN: 1101 |STR_TIME: 1.6605288982391357
> STR_ID: 2vty |STR_LEN: 210 |STR_TIME: 0.3181760311126709
> STR_ID: 2vtz |STR_LEN: 2371 |STR_TIME: 2.6456029415130615
> STR_ID: 3vt0 |STR_LEN: 2796 |STR_TIME: 4.868284225463867
> STR_ID: 3vt1 |STR_LEN: 2794 |STR_TIME: 4.706307888031006
> STR_ID: 3vt2 |STR_LEN: 2801 |STR_TIME: 4.901954889297485
> STR_ID: 3vt3 |STR_LEN: 433 |STR_TIME: 0.559251070022583
> STR_ID: 3vt4 |STR_LEN: 360 |STR_TIME: 0.5193159580230713
> STR_ID: 3vt5 |STR_LEN: 276 |STR_TIME: 0.4869859218597412
> STR_ID: 3vt6 |STR_LEN: 275 |STR_TIME: 0.4811840057373047
> STR_ID: 3vt7 |STR_LEN: 415 |STR_TIME: 0.5134930610656738
> STR_ID: 3vt8 |STR_LEN: 340 |STR_TIME: 0.5697131156921387
> STR_ID: 3vt9 |STR_LEN: 284 |STR_TIME: 0.478410005569458
> STR_ID: 3vta |STR_LEN: 1406 |STR_TIME: 2.058397054672241
> STR_ID: 3vtb |STR_LEN: 290 |STR_TIME: 0.5003187656402588
> STR_ID: 3vtc |STR_LEN: 541 |STR_TIME: 0.5569291114807129
> STR_ID: 3vtd |STR_LEN: 273 |STR_TIME: 0.4956851005554199
> STR_ID: 3vte |STR_LEN: 560 |STR_TIME: 1.6943080425262451
> STR_ID: 3vtf |STR_LEN: 619 |STR_TIME: 0.843487024307251
> STR_ID: 3vtg |STR_LEN: 495 |STR_TIME: 0.46029210090637207
> STR_ID: 3vth |STR_LEN: 1911 |STR_TIME: 4.67601203918457
> STR_ID: 3vti |STR_LEN: 2499 |STR_TIME: 6.560323238372803
> STR_ID: 3vtj |STR_LEN: 464 |STR_TIME: 1.1893389225006104
> STR_ID: 3vtk |STR_LEN: 321 |STR_TIME: 0.5874171257019043
> STR_ID: 3vtm |STR_LEN: 248 |STR_TIME: 0.4581780433654785
> STR_ID: 3vtn |STR_LEN: 84 |STR_TIME: 0.16956424713134766
> STR_ID: 3vto |STR_LEN: 1216 |STR_TIME: 2.2465548515319824
> STR_ID: 3vtp |STR_LEN: 148 |STR_TIME: 0.3161940574645996
> STR_ID: 3vtq |STR_LEN: 423 |STR_TIME: 0.861706018447876
> STR_ID: 3vtr |STR_LEN: 829 |STR_TIME: 1.0784568786621094
> STR_ID: 3vts |STR_LEN: 171 |STR_TIME: 0.3975999355316162
> STR_ID: 3vtt |STR_LEN: 352 |STR_TIME: 0.6858160495758057
> STR_ID: 3vtu |STR_LEN: 235 |STR_TIME: 0.48496294021606445
> STR_ID: 3vtv |STR_LEN: 238 |STR_TIME: 0.48833489418029785
> STR_ID: 3vtw |STR_LEN: 464 |STR_TIME: 1.2756359577178955
> STR_ID: 3vtx |STR_LEN: 742 |STR_TIME: 1.3211579322814941
> STR_ID: 3vty |STR_LEN: 1309 |STR_TIME: 2.4446229934692383
> STR_ID: 3vtz |STR_LEN: 1097 |STR_TIME: 2.983445167541504
> STR_ID: 5vt1 |STR_LEN: 513 |STR_TIME: 1.5235230922698975
> STR_ID: 5vt3 |STR_LEN: 1099 |STR_TIME: 2.0838828086853027
> STR_ID: 5vt6 |STR_LEN: 1986 |STR_TIME: 2.8645260334014893
>> FINISH_DIR: ./data/v/vt/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3507 |DIR_TIME: 114.92162919044495 

>> START_DIR: ./data/v/vu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1vub |STR_LEN: 435 |STR_TIME: 0.7151989936828613
> STR_ID: 2vu0 |STR_LEN: 2709 |STR_TIME: 2.7813079357147217
> STR_ID: 2vu1 |STR_LEN: 2668 |STR_TIME: 2.723809003829956
> STR_ID: 2vu2 |STR_LEN: 2092 |STR_TIME: 2.6308040618896484
> STR_ID: 2vu3 |STR_LEN: 521 |STR_TIME: 0.6359729766845703
> STR_ID: 2vu4 |STR_LEN: 183 |STR_TIME: 0.31365418434143066
> STR_ID: 2vu5 |STR_LEN: 228 |STR_TIME: 0.30951595306396484
> STR_ID: 2vu6 |STR_LEN: 551 |STR_TIME: 0.8302168846130371
> STR_ID: 2vu7 |STR_LEN: 566 |STR_TIME: 0.8253319263458252
> STR_ID: 2vu8 |STR_LEN: 448 |STR_TIME: 0.4698522090911865
> STR_ID: 2vu9 |STR_LEN: 829 |STR_TIME: 0.9350950717926025
> STR_ID: 2vua |STR_LEN: 734 |STR_TIME: 0.9215171337127686
> STR_ID: 2vub |STR_LEN: 988 |STR_TIME: 1.3787870407104492
> STR_ID: 2vuc |STR_LEN: 1203 |STR_TIME: 1.0298821926116943
> STR_ID: 2vud |STR_LEN: 1077 |STR_TIME: 0.9558219909667969
> STR_ID: 2vue |STR_LEN: 1141 |STR_TIME: 1.9470839500427246
> STR_ID: 2vuf |STR_LEN: 1109 |STR_TIME: 1.7969729900360107
> STR_ID: 2vug |STR_LEN: 765 |STR_TIME: 1.380547046661377
> STR_ID: 2vuh |STR_LEN: 161 |STR_TIME: 0.26754021644592285
> STR_ID: 2vui |STR_LEN: 140 |STR_TIME: 0.45543718338012695
> STR_ID: 2vuj |STR_LEN: 444 |STR_TIME: 0.44502997398376465
> STR_ID: 2vuk |STR_LEN: 828 |STR_TIME: 0.8645539283752441
> STR_ID: 2vul |STR_LEN: 390 |STR_TIME: 0.4353199005126953
> STR_ID: 2vum |STR_LEN: 3978 |STR_TIME: 7.2511749267578125
> STR_ID: 2vun |STR_LEN: 2792 |STR_TIME: 2.7734200954437256
> STR_ID: 2vuo |STR_LEN: 854 |STR_TIME: 1.588334083557129
> STR_ID: 2vup |STR_LEN: 260 |STR_TIME: 0.3460981845855713
> STR_ID: 2vuq |STR_LEN: 62 |STR_TIME: 0.11846709251403809
> STR_ID: 2vur |STR_LEN: 1699 |STR_TIME: 2.087678909301758
> STR_ID: 2vus |STR_LEN: 4514 |STR_TIME: 5.4463276863098145
> STR_ID: 2vut |STR_LEN: 4867 |STR_TIME: 5.654549837112427
> STR_ID: 2vuu |STR_LEN: 3213 |STR_TIME: 5.200934171676636
> STR_ID: 2vuv |STR_LEN: 307 |STR_TIME: 0.33167386054992676
> STR_ID: 2vuw |STR_LEN: 732 |STR_TIME: 1.7462947368621826
> STR_ID: 2vux |STR_LEN: 529 |STR_TIME: 0.9537191390991211
> STR_ID: 2vuy |STR_LEN: 1424 |STR_TIME: 2.4114809036254883
> STR_ID: 2vuz |STR_LEN: 261 |STR_TIME: 0.3303101062774658
> STR_ID: 3vu0 |STR_LEN: 839 |STR_TIME: 1.0880229473114014
> STR_ID: 3vu1 |STR_LEN: 1062 |STR_TIME: 1.7453219890594482
> STR_ID: 3vu2 |STR_LEN: 2181 |STR_TIME: 2.656329870223999
> STR_ID: 3vu3 |STR_LEN: 1134 |STR_TIME: 1.8699142932891846
> STR_ID: 3vu4 |STR_LEN: 771 |STR_TIME: 1.1725409030914307
> STR_ID: 3vu5 |STR_LEN: 108 |STR_TIME: 0.2732391357421875
> STR_ID: 3vu6 |STR_LEN: 112 |STR_TIME: 0.2725958824157715
> STR_ID: 3vu7 |STR_LEN: 311 |STR_TIME: 1.004897117614746
> STR_ID: 3vu8 |STR_LEN: 659 |STR_TIME: 0.995988130569458
> STR_ID: 3vu9 |STR_LEN: 675 |STR_TIME: 1.4410920143127441
