>> START_DIR: ./data/f/f0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1f00 |STR_LEN: 472 |STR_TIME: 0.5687499046325684
> STR_ID: 3frt |STR_LEN: 283 |STR_TIME: 0.5607097148895264
> STR_ID: 3fru |STR_LEN: 1745 |STR_TIME: 2.223707914352417
> STR_ID: 3frv |STR_LEN: 133 |STR_TIME: 0.277313232421875
> STR_ID: 3frw |STR_LEN: 1188 |STR_TIME: 1.5330801010131836
> STR_ID: 3frx |STR_LEN: 2684 |STR_TIME: 2.5986738204956055
> STR_ID: 3fry |STR_LEN: 190 |STR_TIME: 0.293316125869751
> STR_ID: 3frz |STR_LEN: 1225 |STR_TIME: 1.1586339473724365
> STR_ID: 4fr0 |STR_LEN: 328 |STR_TIME: 0.6468627452850342
> STR_ID: 4fr1 |STR_LEN: 555 |STR_TIME: 0.6912388801574707
> STR_ID: 4fr2 |STR_LEN: 384 |STR_TIME: 0.653400182723999
> STR_ID: 4fr3 |STR_LEN: 368 |STR_TIME: 0.5356857776641846
> STR_ID: 4fr4 |STR_LEN: 3095 |STR_TIME: 7.257715940475464
> STR_ID: 4fr5 |STR_LEN: 685 |STR_TIME: 0.9942629337310791
> STR_ID: 4fr6 |STR_LEN: 615 |STR_TIME: 0.7133560180664062
> STR_ID: 4fr7 |STR_LEN: 453 |STR_TIME: 0.8915519714355469
> STR_ID: 4fr8 |STR_LEN: 6836 |STR_TIME: 7.845016002655029
> STR_ID: 4fr9 |STR_LEN: 329 |STR_TIME: 0.6741921901702881
> STR_ID: 4fra |STR_LEN: 591 |STR_TIME: 1.1322441101074219
> STR_ID: 4frb |STR_LEN: 600 |STR_TIME: 1.2134170532226562
> STR_ID: 4frc |STR_LEN: 576 |STR_TIME: 1.0521240234375
> STR_ID: 4frd |STR_LEN: 602 |STR_TIME: 1.1731183528900146
> STR_ID: 4fre |STR_LEN: 453 |STR_TIME: 1.0552990436553955
> STR_ID: 4frf |STR_LEN: 433 |STR_TIME: 1.470836877822876
> STR_ID: 4frg |STR_LEN: 203 |STR_TIME: 1.5771160125732422
> STR_ID: 4frh |STR_LEN: 480 |STR_TIME: 1.1155157089233398
> STR_ID: 4fri |STR_LEN: 590 |STR_TIME: 0.7600698471069336
> STR_ID: 4frj |STR_LEN: 708 |STR_TIME: 0.8031880855560303
> STR_ID: 4frk |STR_LEN: 666 |STR_TIME: 0.7752461433410645
> STR_ID: 4frl |STR_LEN: 525 |STR_TIME: 1.1271488666534424
> STR_ID: 4frm |STR_LEN: 460 |STR_TIME: 1.0440430641174316
> STR_ID: 4frn |STR_LEN: 218 |STR_TIME: 1.81243896484375
> STR_ID: 4fro |STR_LEN: 512 |STR_TIME: 1.1833999156951904
> STR_ID: 4frp |STR_LEN: 447 |STR_TIME: 1.1256840229034424
> STR_ID: 4frq |STR_LEN: 413 |STR_TIME: 1.070930004119873
> STR_ID: 4frr |STR_LEN: 2956 |STR_TIME: 7.1957409381866455
> STR_ID: 4frs |STR_LEN: 1598 |STR_TIME: 1.5944738388061523
> STR_ID: 4frt |STR_LEN: 748 |STR_TIME: 2.4201500415802
> STR_ID: 4fru |STR_LEN: 472 |STR_TIME: 1.1572399139404297
> STR_ID: 4frv |STR_LEN: 465 |STR_TIME: 1.081294059753418
> STR_ID: 4frw |STR_LEN: 1248 |STR_TIME: 3.671548843383789
> STR_ID: 4frx |STR_LEN: 1382 |STR_TIME: 2.7909090518951416
> STR_ID: 4fry |STR_LEN: 327 |STR_TIME: 0.9118227958679199
> STR_ID: 4frz |STR_LEN: 814 |STR_TIME: 1.3888049125671387
> STR_ID: 5fr0 |STR_LEN: 993 |STR_TIME: 1.1819918155670166
> STR_ID: 5fr1 |STR_LEN: 370 |STR_TIME: 1.7704761028289795
> STR_ID: 5fr2 |STR_LEN: 386 |STR_TIME: 1.2606956958770752
> STR_ID: 5fr3 |STR_LEN: 1359 |STR_TIME: 2.4653990268707275
> STR_ID: 5fr6 |STR_LEN: 115 |STR_TIME: 0.22854304313659668
> STR_ID: 5fr7 |STR_LEN: 383 |STR_TIME: 0.5415270328521729
> STR_ID: 5fr8 |STR_LEN: 1419 |STR_TIME: 3.9564497470855713
> STR_ID: 5fr9 |STR_LEN: 4152 |STR_TIME: 6.836597919464111
> STR_ID: 5fra |STR_LEN: 1931 |STR_TIME: 2.3617618083953857
> STR_ID: 5frb |STR_LEN: 472 |STR_TIME: 1.4737439155578613
> STR_ID: 5frc |STR_LEN: 669 |STR_TIME: 1.2421648502349854
> STR_ID: 5frd |STR_LEN: 1029 |STR_TIME: 1.2215120792388916
> STR_ID: 5fre |STR_LEN: 1108 |STR_TIME: 1.3276190757751465
> STR_ID: 5frf |STR_LEN: 109 |STR_TIME: 3.341665744781494
> STR_ID: 5frg |STR_LEN: 104 |STR_TIME: 12.16385006904602
> STR_ID: 5frh |STR_LEN: 108 |STR_TIME: 3.399570941925049
> STR_ID: 5fri |STR_LEN: 545 |STR_TIME: 1.0872247219085693
> STR_ID: 5frk |STR_LEN: 364 |STR_TIME: 0.5182709693908691
> STR_ID: 5frm |STR_LEN: 739 |STR_TIME: 2.255453109741211
> STR_ID: 5frn |STR_LEN: 692 |STR_TIME: 2.4164087772369385
> STR_ID: 5fro |STR_LEN: 795 |STR_TIME: 2.2612240314483643
> STR_ID: 5frp |STR_LEN: 1371 |STR_TIME: 4.756346940994263
> STR_ID: 5frq |STR_LEN: 1459 |STR_TIME: 4.644405841827393
> STR_ID: 5frr |STR_LEN: 1337 |STR_TIME: 2.4597580432891846
> STR_ID: 5frs |STR_LEN: 694 |STR_TIME: 2.4351470470428467
> STR_ID: 5frt |STR_LEN: 638 |STR_TIME: 1.7985589504241943
> STR_ID: 5fru |STR_LEN: 473 |STR_TIME: 0.7266051769256592
> STR_ID: 5frv |STR_LEN: 526 |STR_TIME: 0.7710020542144775
> STR_ID: 5frw |STR_LEN: 478 |STR_TIME: 0.8255131244659424
> STR_ID: 5frx |STR_LEN: 410 |STR_TIME: 0.7256209850311279
> STR_ID: 5fry |STR_LEN: 455 |STR_TIME: 0.7326478958129883
> STR_ID: 5frz |STR_LEN: 483 |STR_TIME: 0.7343950271606445
>> FINISH_DIR: ./data/f/fr/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4639 |DIR_TIME: 257.76705408096313 

>> START_DIR: ./data/f/fs/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1fs0 |STR_LEN: 601 |STR_TIME: 0.6985170841217041
> STR_ID: 1fs1 |STR_LEN: 886 |STR_TIME: 0.7578761577606201
> STR_ID: 1fs2 |STR_LEN: 774 |STR_TIME: 1.3313720226287842
> STR_ID: 1fs3 |STR_LEN: 239 |STR_TIME: 0.31750988960266113
> STR_ID: 1fs4 |STR_LEN: 1049 |STR_TIME: 1.5795867443084717
> STR_ID: 1fs5 |STR_LEN: 1573 |STR_TIME: 1.4804201126098633
> STR_ID: 1fs6 |STR_LEN: 434 |STR_TIME: 0.5443611145019531
> STR_ID: 1fs7 |STR_LEN: 1130 |STR_TIME: 1.1160719394683838
> STR_ID: 1fs8 |STR_LEN: 1135 |STR_TIME: 1.1519780158996582
> STR_ID: 1fs9 |STR_LEN: 906 |STR_TIME: 1.0629260540008545
> STR_ID: 1fsa |STR_LEN: 811 |STR_TIME: 1.2383971214294434
> STR_ID: 1fsb |STR_LEN: 40 |STR_TIME: 1.5304341316223145
> STR_ID: 1fsc |STR_LEN: 118 |STR_TIME: 0.16635489463806152
> STR_ID: 1fsd |STR_LEN: 28 |STR_TIME: 4.121636867523193
> STR_ID: 1fse |STR_LEN: 713 |STR_TIME: 0.845970869064331
> STR_ID: 1fsf |STR_LEN: 564 |STR_TIME: 0.9742770195007324
> STR_ID: 1fsg |STR_LEN: 1413 |STR_TIME: 2.1184298992156982
> STR_ID: 1fsh |STR_LEN: 94 |STR_TIME: 6.362292051315308
> STR_ID: 1fsi |STR_LEN: 761 |STR_TIME: 1.0645990371704102
> STR_ID: 1fsj |STR_LEN: 855 |STR_TIME: 1.029175043106079
> STR_ID: 1fsk |STR_LEN: 2372 |STR_TIME: 4.062472343444824
> STR_ID: 1fsl |STR_LEN: 360 |STR_TIME: 1.0178120136260986
> STR_ID: 1fsn |STR_LEN: 761 |STR_TIME: 0.9942357540130615
> STR_ID: 1fso |STR_LEN: 337 |STR_TIME: 0.3326108455657959
> STR_ID: 1fsp |STR_LEN: 124 |STR_TIME: 8.445059061050415
> STR_ID: 1fsq |STR_LEN: 721 |STR_TIME: 1.034714937210083
> STR_ID: 1fsr |STR_LEN: 612 |STR_TIME: 0.9761080741882324
> STR_ID: 1fss |STR_LEN: 632 |STR_TIME: 1.0763959884643555
> STR_ID: 1fst |STR_LEN: 326 |STR_TIME: 0.5677049160003662
> STR_ID: 1fsu |STR_LEN: 751 |STR_TIME: 1.0701382160186768
> STR_ID: 1fsv |STR_LEN: 28 |STR_TIME: 0.13037705421447754
> STR_ID: 1fsw |STR_LEN: 1134 |STR_TIME: 1.3558051586151123
> STR_ID: 1fsx |STR_LEN: 716 |STR_TIME: 1.043069839477539
> STR_ID: 1fsy |STR_LEN: 1218 |STR_TIME: 1.425525188446045
> STR_ID: 1fsz |STR_LEN: 451 |STR_TIME: 0.632396936416626
> STR_ID: 2fs1 |STR_LEN: 56 |STR_TIME: 3.5361030101776123
> STR_ID: 2fs2 |STR_LEN: 352 |STR_TIME: 0.52634596824646
> STR_ID: 2fs3 |STR_LEN: 1901 |STR_TIME: 3.2901949882507324
> STR_ID: 2fs4 |STR_LEN: 831 |STR_TIME: 1.2030880451202393
> STR_ID: 2fs5 |STR_LEN: 1073 |STR_TIME: 0.9670360088348389
> STR_ID: 2fs6 |STR_LEN: 673 |STR_TIME: 1.1152548789978027
> STR_ID: 2fs7 |STR_LEN: 583 |STR_TIME: 1.0946781635284424
> STR_ID: 2fs8 |STR_LEN: 1172 |STR_TIME: 1.8060407638549805
> STR_ID: 2fs9 |STR_LEN: 1267 |STR_TIME: 1.8328137397766113
> STR_ID: 2fsa |STR_LEN: 976 |STR_TIME: 1.102295160293579
> STR_ID: 2fsd |STR_LEN: 318 |STR_TIME: 0.44133424758911133
> STR_ID: 2fse |STR_LEN: 786 |STR_TIME: 1.44179368019104
> STR_ID: 2fsf |STR_LEN: 1843 |STR_TIME: 2.599665880203247
> STR_ID: 2fsg |STR_LEN: 1855 |STR_TIME: 2.794100046157837
> STR_ID: 2fsh |STR_LEN: 1846 |STR_TIME: 2.7219090461730957
> STR_ID: 2fsi |STR_LEN: 1875 |STR_TIME: 2.774790048599243
> STR_ID: 2fsj |STR_LEN: 574 |STR_TIME: 0.6691198348999023
> STR_ID: 2fsk |STR_LEN: 1024 |STR_TIME: 1.1932449340820312
> STR_ID: 2fsl |STR_LEN: 540 |STR_TIME: 0.7251460552215576
> STR_ID: 2fsm |STR_LEN: 525 |STR_TIME: 0.6826522350311279
> STR_ID: 2fsn |STR_LEN: 634 |STR_TIME: 1.1647419929504395
> STR_ID: 2fso |STR_LEN: 786 |STR_TIME: 0.7976460456848145
> STR_ID: 2fsp |STR_LEN: 124 |STR_TIME: 0.30288219451904297
> STR_ID: 2fsq |STR_LEN: 569 |STR_TIME: 1.047144889831543
> STR_ID: 2fsr |STR_LEN: 389 |STR_TIME: 0.4461221694946289
> STR_ID: 2fss |STR_LEN: 2341 |STR_TIME: 2.679762125015259
> STR_ID: 2fst |STR_LEN: 762 |STR_TIME: 1.4152660369873047
> STR_ID: 2fsu |STR_LEN: 359 |STR_TIME: 0.4096987247467041
> STR_ID: 2fsv |STR_LEN: 1288 |STR_TIME: 2.8675272464752197
> STR_ID: 2fsw |STR_LEN: 370 |STR_TIME: 0.5038020610809326
> STR_ID: 2fsx |STR_LEN: 266 |STR_TIME: 0.3144409656524658
> STR_ID: 2fsy |STR_LEN: 1899 |STR_TIME: 3.2233378887176514
> STR_ID: 2fsz |STR_LEN: 494 |STR_TIME: 0.8567101955413818
> STR_ID: 3fs0 |STR_LEN: 38 |STR_TIME: 0.15486693382263184
> STR_ID: 3fs1 |STR_LEN: 317 |STR_TIME: 0.4852290153503418
> STR_ID: 3fs2 |STR_LEN: 825 |STR_TIME: 0.9955990314483643
> STR_ID: 3fs3 |STR_LEN: 269 |STR_TIME: 0.43964695930480957
> STR_ID: 3fs4 |STR_LEN: 852 |STR_TIME: 1.0805480480194092
> STR_ID: 3fs5 |STR_LEN: 242 |STR_TIME: 0.3917551040649414
> STR_ID: 3fs6 |STR_LEN: 255 |STR_TIME: 0.42263197898864746
> STR_ID: 3fs7 |STR_LEN: 1333 |STR_TIME: 2.801853895187378
> STR_ID: 3fs8 |STR_LEN: 1018 |STR_TIME: 1.1292049884796143
> STR_ID: 3fs9 |STR_LEN: 384 |STR_TIME: 0.5760645866394043
> STR_ID: 3fsa |STR_LEN: 337 |STR_TIME: 0.566565990447998
> STR_ID: 3fsb |STR_LEN: 751 |STR_TIME: 1.0394840240478516
> STR_ID: 3fsc |STR_LEN: 939 |STR_TIME: 1.1475000381469727
> STR_ID: 3fsd |STR_LEN: 217 |STR_TIME: 0.2957038879394531
> STR_ID: 3fse |STR_LEN: 1143 |STR_TIME: 1.3199422359466553
> STR_ID: 3fsf |STR_LEN: 497 |STR_TIME: 0.7312130928039551
> STR_ID: 3fsg |STR_LEN: 1573 |STR_TIME: 2.1504580974578857
> STR_ID: 3fsh |STR_LEN: 395 |STR_TIME: 0.6603777408599854
> STR_ID: 3fsi |STR_LEN: 498 |STR_TIME: 0.6224370002746582
> STR_ID: 3fsj |STR_LEN: 1012 |STR_TIME: 1.0696399211883545
> STR_ID: 3fsk |STR_LEN: 473 |STR_TIME: 0.7040467262268066
> STR_ID: 3fsl |STR_LEN: 3267 |STR_TIME: 4.384149789810181
> STR_ID: 3fsm |STR_LEN: 322 |STR_TIME: 0.44339799880981445
> STR_ID: 3fsn |STR_LEN: 1305 |STR_TIME: 1.9098880290985107
> STR_ID: 3fso |STR_LEN: 528 |STR_TIME: 1.3895251750946045
> STR_ID: 3fsp |STR_LEN: 477 |STR_TIME: 0.8194758892059326
> STR_ID: 3fsr |STR_LEN: 2398 |STR_TIME: 4.743413925170898
> STR_ID: 3fss |STR_LEN: 604 |STR_TIME: 0.6043572425842285
> STR_ID: 3fst |STR_LEN: 1288 |STR_TIME: 2.8810060024261475
> STR_ID: 3fsu |STR_LEN: 1236 |STR_TIME: 2.875981092453003
> STR_ID: 3fsv |STR_LEN: 136 |STR_TIME: 0.25250720977783203
> STR_ID: 3fsw |STR_LEN: 743 |STR_TIME: 0.945544958114624
> STR_ID: 3fsx |STR_LEN: 2093 |STR_TIME: 2.6987428665161133
> STR_ID: 3fsy |STR_LEN: 2278 |STR_TIME: 2.7987782955169678
> STR_ID: 3fsz |STR_LEN: 534 |STR_TIME: 0.549335241317749
> STR_ID: 4fs0 |STR_LEN: 234 |STR_TIME: 0.7131249904632568
> STR_ID: 4fs1 |STR_LEN: 469 |STR_TIME: 1.4893701076507568
> STR_ID: 4fs2 |STR_LEN: 582 |STR_TIME: 1.4528179168701172
> STR_ID: 4fs3 |STR_LEN: 514 |STR_TIME: 0.5804471969604492
> STR_ID: 4fs4 |STR_LEN: 1619 |STR_TIME: 2.700192928314209
> STR_ID: 4fs5 |STR_LEN: 99 |STR_TIME: 0.19008994102478027
> STR_ID: 4fs6 |STR_LEN: 54 |STR_TIME: 0.12112307548522949
> STR_ID: 4fs7 |STR_LEN: 953 |STR_TIME: 1.6509461402893066
> STR_ID: 4fs8 |STR_LEN: 627 |STR_TIME: 0.7543554306030273
> STR_ID: 4fs9 |STR_LEN: 865 |STR_TIME: 1.381108045578003
> STR_ID: 4fsa |STR_LEN: 592 |STR_TIME: 0.6976158618927002
> STR_ID: 4fsb |STR_LEN: 945 |STR_TIME: 1.6433348655700684
> STR_ID: 4fsc |STR_LEN: 1058 |STR_TIME: 1.9462342262268066
> STR_ID: 4fsd |STR_LEN: 533 |STR_TIME: 0.7037460803985596
> STR_ID: 4fse |STR_LEN: 1996 |STR_TIME: 2.9061899185180664
> STR_ID: 4fsf |STR_LEN: 691 |STR_TIME: 1.6716480255126953
> STR_ID: 4fsh |STR_LEN: 565 |STR_TIME: 0.951059103012085
> STR_ID: 4fsj |STR_LEN: 1147 |STR_TIME: 1.9418549537658691
> STR_ID: 4fsk |STR_LEN: 473 |STR_TIME: 0.6561582088470459
> STR_ID: 4fsl |STR_LEN: 2383 |STR_TIME: 2.9431891441345215
> STR_ID: 4fsm |STR_LEN: 460 |STR_TIME: 1.029447078704834
> STR_ID: 4fsn |STR_LEN: 463 |STR_TIME: 0.9903910160064697
> STR_ID: 4fso |STR_LEN: 765 |STR_TIME: 2.1836929321289062
> STR_ID: 4fsp |STR_LEN: 532 |STR_TIME: 1.33467698097229
> STR_ID: 4fsq |STR_LEN: 383 |STR_TIME: 0.9460501670837402
> STR_ID: 4fsr |STR_LEN: 405 |STR_TIME: 0.9695091247558594
> STR_ID: 4fss |STR_LEN: 258 |STR_TIME: 0.6958780288696289
> STR_ID: 4fst |STR_LEN: 486 |STR_TIME: 0.9687678813934326
> STR_ID: 4fsu |STR_LEN: 429 |STR_TIME: 1.0318100452423096
> STR_ID: 4fsv |STR_LEN: 684 |STR_TIME: 1.3810460567474365
> STR_ID: 4fsw |STR_LEN: 445 |STR_TIME: 0.9742248058319092
> STR_ID: 4fsx |STR_LEN: 1357 |STR_TIME: 4.392545938491821
> STR_ID: 4fsy |STR_LEN: 438 |STR_TIME: 1.0064561367034912
> STR_ID: 4fsz |STR_LEN: 470 |STR_TIME: 1.014052152633667
> STR_ID: 5fs0 |STR_LEN: 464 |STR_TIME: 0.8178210258483887
> STR_ID: 5fs4 |STR_LEN: 453 |STR_TIME: 0.5058369636535645
> STR_ID: 5fs5 |STR_LEN: 522 |STR_TIME: 0.9881229400634766
> STR_ID: 5fs6 |STR_LEN: 1816 |STR_TIME: 3.374591827392578
> STR_ID: 5fs7 |STR_LEN: 1979 |STR_TIME: 3.3049721717834473
> STR_ID: 5fs8 |STR_LEN: 1119 |STR_TIME: 1.8883416652679443
> STR_ID: 5fs9 |STR_LEN: 1469 |STR_TIME: 3.1750359535217285
> STR_ID: 5fsa |STR_LEN: 1098 |STR_TIME: 1.7080659866333008
> STR_ID: 5fsb |STR_LEN: 986 |STR_TIME: 0.9883620738983154
> STR_ID: 5fsc |STR_LEN: 973 |STR_TIME: 0.9967963695526123
> STR_ID: 5fsd |STR_LEN: 1459 |STR_TIME: 1.675300121307373
> STR_ID: 5fse |STR_LEN: 1280 |STR_TIME: 1.6343348026275635
> STR_ID: 5fsg |STR_LEN: 662 |STR_TIME: 3.17254900932312
> STR_ID: 5fsh |STR_LEN: 985 |STR_TIME: 2.88482403755188
> STR_ID: 5fsi |STR_LEN: 206 |STR_TIME: 0.5625789165496826
> STR_ID: 5fsj |STR_LEN: 873 |STR_TIME: 1.9340829849243164
> STR_ID: 5fsk |STR_LEN: 230 |STR_TIME: 0.5841248035430908
> STR_ID: 5fsl |STR_LEN: 260 |STR_TIME: 0.5620911121368408
> STR_ID: 5fsm |STR_LEN: 335 |STR_TIME: 0.5925719738006592
> STR_ID: 5fsn |STR_LEN: 315 |STR_TIME: 0.6178269386291504
> STR_ID: 5fso |STR_LEN: 322 |STR_TIME: 0.5902500152587891
> STR_ID: 5fsp |STR_LEN: 616 |STR_TIME: 0.6283528804779053
> STR_ID: 5fsr |STR_LEN: 807 |STR_TIME: 2.1266982555389404
> STR_ID: 5fss |STR_LEN: 659 |STR_TIME: 0.6860651969909668
> STR_ID: 5fst |STR_LEN: 333 |STR_TIME: 0.7602200508117676
> STR_ID: 5fsu |STR_LEN: 688 |STR_TIME: 0.9594831466674805
> STR_ID: 5fsv |STR_LEN: 472 |STR_TIME: 0.9274661540985107
> STR_ID: 5fsw |STR_LEN: 3690 |STR_TIME: 11.444567918777466
> STR_ID: 5fsx |STR_LEN: 548 |STR_TIME: 1.6453301906585693
> STR_ID: 5fsy |STR_LEN: 405 |STR_TIME: 0.5065531730651855
> STR_ID: 5fsz |STR_LEN: 308 |STR_TIME: 0.4756810665130615
>> FINISH_DIR: ./data/f/fs/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4807 |DIR_TIME: 248.2035870552063 

>> START_DIR: ./data/f/ft/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ft0 |STR_LEN: 323 |STR_TIME: 0.5179860591888428
> STR_ID: 1ft1 |STR_LEN: 1134 |STR_TIME: 1.5558350086212158
> STR_ID: 1ft2 |STR_LEN: 718 |STR_TIME: 1.310837984085083
> STR_ID: 1ft3 |STR_LEN: 303 |STR_TIME: 0.5083179473876953
> STR_ID: 1ft4 |STR_LEN: 283 |STR_TIME: 0.5465819835662842
> STR_ID: 1ft5 |STR_LEN: 360 |STR_TIME: 0.48813891410827637
> STR_ID: 1ft6 |STR_LEN: 357 |STR_TIME: 0.4827730655670166
> STR_ID: 1ft7 |STR_LEN: 417 |STR_TIME: 0.5729551315307617
> STR_ID: 1ft8 |STR_LEN: 857 |STR_TIME: 1.6396479606628418
> STR_ID: 1ft9 |STR_LEN: 617 |STR_TIME: 0.8248608112335205
> STR_ID: 1fta |STR_LEN: 1622 |STR_TIME: 2.771095037460327
> STR_ID: 1ftc |STR_LEN: 216 |STR_TIME: 0.40754103660583496
> STR_ID: 1ftd |STR_LEN: 111 |STR_TIME: 0.18797016143798828
> STR_ID: 1fte |STR_LEN: 436 |STR_TIME: 0.6759612560272217
> STR_ID: 1ftf |STR_LEN: 489 |STR_TIME: 0.657285213470459
> STR_ID: 1ftg |STR_LEN: 263 |STR_TIME: 0.3472418785095215
> STR_ID: 1fth |STR_LEN: 561 |STR_TIME: 0.719139814376831
> STR_ID: 1ftj |STR_LEN: 1050 |STR_TIME: 1.4145689010620117
> STR_ID: 1ftk |STR_LEN: 501 |STR_TIME: 0.5206379890441895
> STR_ID: 1ftl |STR_LEN: 880 |STR_TIME: 1.0099849700927734
> STR_ID: 1ftm |STR_LEN: 1202 |STR_TIME: 1.5269479751586914
> STR_ID: 1ftn |STR_LEN: 398 |STR_TIME: 0.44167208671569824
> STR_ID: 1fto |STR_LEN: 759 |STR_TIME: 0.9735760688781738
> STR_ID: 1ftp |STR_LEN: 406 |STR_TIME: 0.5331680774688721
> STR_ID: 1ftq |STR_LEN: 1070 |STR_TIME: 1.6370790004730225
> STR_ID: 1ftr |STR_LEN: 1890 |STR_TIME: 2.2108662128448486
> STR_ID: 1fts |STR_LEN: 295 |STR_TIME: 0.6290850639343262
> STR_ID: 1ftt |STR_LEN: 68 |STR_TIME: 4.964267015457153
> STR_ID: 1ftw |STR_LEN: 1016 |STR_TIME: 1.5921039581298828
> STR_ID: 1ftx |STR_LEN: 1030 |STR_TIME: 1.393348217010498
> STR_ID: 1fty |STR_LEN: 1055 |STR_TIME: 1.6311547756195068
> STR_ID: 1ftz |STR_LEN: 70 |STR_TIME: 5.077739953994751
> STR_ID: 2ft0 |STR_LEN: 858 |STR_TIME: 0.9297242164611816
> STR_ID: 2ft1 |STR_LEN: 1919 |STR_TIME: 3.2529237270355225
> STR_ID: 2ft2 |STR_LEN: 709 |STR_TIME: 0.8906688690185547
> STR_ID: 2ft3 |STR_LEN: 1833 |STR_TIME: 3.303699016571045
> STR_ID: 2ft6 |STR_LEN: 291 |STR_TIME: 0.5061650276184082
> STR_ID: 2ft7 |STR_LEN: 287 |STR_TIME: 0.5208041667938232
> STR_ID: 2ft8 |STR_LEN: 277 |STR_TIME: 0.526357889175415
> STR_ID: 2ft9 |STR_LEN: 127 |STR_TIME: 0.2726099491119385
> STR_ID: 2fta |STR_LEN: 948 |STR_TIME: 0.9876210689544678
> STR_ID: 2ftb |STR_LEN: 163 |STR_TIME: 0.31812095642089844
> STR_ID: 2ftc |STR_LEN: 3536 |STR_TIME: 1.1623361110687256
> STR_ID: 2ftd |STR_LEN: 625 |STR_TIME: 0.8129510879516602
> STR_ID: 2fte |STR_LEN: 1906 |STR_TIME: 2.5571131706237793
> STR_ID: 2ftk |STR_LEN: 1206 |STR_TIME: 2.1849069595336914
> STR_ID: 2ftl |STR_LEN: 558 |STR_TIME: 0.6605241298675537
> STR_ID: 2ftm |STR_LEN: 535 |STR_TIME: 0.6476738452911377
> STR_ID: 2ftn |STR_LEN: 447 |STR_TIME: 0.5929558277130127
> STR_ID: 2fto |STR_LEN: 366 |STR_TIME: 0.5726900100708008
> STR_ID: 2ftp |STR_LEN: 525 |STR_TIME: 0.6270856857299805
> STR_ID: 2ftq |STR_LEN: 471 |STR_TIME: 0.6477072238922119
> STR_ID: 2ftr |STR_LEN: 487 |STR_TIME: 0.5103929042816162
> STR_ID: 2fts |STR_LEN: 582 |STR_TIME: 0.8332388401031494
> STR_ID: 2ftu |STR_LEN: 118 |STR_TIME: 7.853823900222778
> STR_ID: 2ftw |STR_LEN: 767 |STR_TIME: 1.011085033416748
> STR_ID: 2ftx |STR_LEN: 230 |STR_TIME: 0.3379659652709961
> STR_ID: 2fty |STR_LEN: 2814 |STR_TIME: 3.967381000518799
> STR_ID: 2ftz |STR_LEN: 448 |STR_TIME: 0.6160130500793457
> STR_ID: 3ft0 |STR_LEN: 523 |STR_TIME: 0.5276391506195068
> STR_ID: 3ft1 |STR_LEN: 979 |STR_TIME: 0.9384689331054688
> STR_ID: 3ft2 |STR_LEN: 611 |STR_TIME: 0.784552812576294
> STR_ID: 3ft3 |STR_LEN: 538 |STR_TIME: 0.8228747844696045
> STR_ID: 3ft4 |STR_LEN: 589 |STR_TIME: 0.869330883026123
> STR_ID: 3ft5 |STR_LEN: 366 |STR_TIME: 0.44817399978637695
> STR_ID: 3ft6 |STR_LEN: 54 |STR_TIME: 0.18766403198242188
> STR_ID: 3ft7 |STR_LEN: 133 |STR_TIME: 0.36787891387939453
> STR_ID: 3ft8 |STR_LEN: 378 |STR_TIME: 0.47980308532714844
> STR_ID: 3ft9 |STR_LEN: 175 |STR_TIME: 0.22826910018920898
> STR_ID: 3ftb |STR_LEN: 1946 |STR_TIME: 4.638031005859375
> STR_ID: 3ftc |STR_LEN: 415 |STR_TIME: 0.5389010906219482
> STR_ID: 3ftd |STR_LEN: 517 |STR_TIME: 0.9747698307037354
> STR_ID: 3fte |STR_LEN: 277 |STR_TIME: 0.6599578857421875
> STR_ID: 3ftf |STR_LEN: 328 |STR_TIME: 0.7582390308380127
> STR_ID: 3ftg |STR_LEN: 402 |STR_TIME: 0.7296457290649414
> STR_ID: 3fth |STR_LEN: 21 |STR_TIME: 0.07672405242919922
> STR_ID: 3ftj |STR_LEN: 353 |STR_TIME: 0.43708181381225586
> STR_ID: 3ftk |STR_LEN: 12 |STR_TIME: 0.0561068058013916
> STR_ID: 3ftl |STR_LEN: 17 |STR_TIME: 0.06363177299499512
> STR_ID: 3ftm |STR_LEN: 63 |STR_TIME: 0.26570701599121094
> STR_ID: 3ftn |STR_LEN: 2338 |STR_TIME: 4.785019874572754
> STR_ID: 3fto |STR_LEN: 794 |STR_TIME: 1.1107850074768066
> STR_ID: 3ftp |STR_LEN: 1461 |STR_TIME: 1.7276661396026611
> STR_ID: 3ftq |STR_LEN: 1110 |STR_TIME: 1.8785400390625
> STR_ID: 3ftr |STR_LEN: 9 |STR_TIME: 0.05368781089782715
> STR_ID: 3fts |STR_LEN: 864 |STR_TIME: 1.2063579559326172
> STR_ID: 3ftt |STR_LEN: 406 |STR_TIME: 0.4351632595062256
> STR_ID: 3ftu |STR_LEN: 916 |STR_TIME: 1.2208788394927979
> STR_ID: 3ftv |STR_LEN: 1016 |STR_TIME: 1.312291145324707
