>> START_DIR: ./data/c/c0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1c01 |STR_LEN: 76 |STR_TIME: 4.4108357429504395
> STR_ID: 1csb |STR_LEN: 1048 |STR_TIME: 1.045222282409668
> STR_ID: 1csc |STR_LEN: 532 |STR_TIME: 0.8391389846801758
> STR_ID: 1cse |STR_LEN: 771 |STR_TIME: 0.7220079898834229
> STR_ID: 1csg |STR_LEN: 240 |STR_TIME: 0.44785094261169434
> STR_ID: 1csh |STR_LEN: 582 |STR_TIME: 0.8355886936187744
> STR_ID: 1csi |STR_LEN: 580 |STR_TIME: 0.8388247489929199
> STR_ID: 1csj |STR_LEN: 1246 |STR_TIME: 1.8977327346801758
> STR_ID: 1csk |STR_LEN: 240 |STR_TIME: 0.42704200744628906
> STR_ID: 1csl |STR_LEN: 172 |STR_TIME: 0.21799707412719727
> STR_ID: 1csm |STR_LEN: 603 |STR_TIME: 1.2564527988433838
> STR_ID: 1csn |STR_LEN: 400 |STR_TIME: 0.6046757698059082
> STR_ID: 1cso |STR_LEN: 345 |STR_TIME: 0.43643808364868164
> STR_ID: 1csp |STR_LEN: 107 |STR_TIME: 0.1599419116973877
> STR_ID: 1csq |STR_LEN: 67 |STR_TIME: 0.14714717864990234
> STR_ID: 1csr |STR_LEN: 582 |STR_TIME: 0.8367092609405518
> STR_ID: 1css |STR_LEN: 582 |STR_TIME: 0.8571138381958008
> STR_ID: 1csu |STR_LEN: 181 |STR_TIME: 0.2617189884185791
> STR_ID: 1csv |STR_LEN: 168 |STR_TIME: 0.24737191200256348
> STR_ID: 1csw |STR_LEN: 174 |STR_TIME: 0.24744510650634766
> STR_ID: 1csx |STR_LEN: 187 |STR_TIME: 0.2505040168762207
> STR_ID: 1csy |STR_LEN: 119 |STR_TIME: 7.753894090652466
> STR_ID: 1csz |STR_LEN: 119 |STR_TIME: 0.4562187194824219
> STR_ID: 2cs0 |STR_LEN: 119 |STR_TIME: 7.229974031448364
> STR_ID: 2cs1 |STR_LEN: 92 |STR_TIME: 5.820339918136597
> STR_ID: 2cs2 |STR_LEN: 135 |STR_TIME: 8.518301963806152
> STR_ID: 2cs3 |STR_LEN: 95 |STR_TIME: 5.287052154541016
> STR_ID: 2cs4 |STR_LEN: 95 |STR_TIME: 5.957663059234619
> STR_ID: 2cs5 |STR_LEN: 119 |STR_TIME: 7.197474718093872
> STR_ID: 2cs7 |STR_LEN: 362 |STR_TIME: 0.6654720306396484
> STR_ID: 2cs8 |STR_LEN: 110 |STR_TIME: 6.340746879577637
> STR_ID: 2csa |STR_LEN: 19 |STR_TIME: 0.520117998123169
> STR_ID: 2csb |STR_LEN: 1551 |STR_TIME: 2.0805559158325195
> STR_ID: 2csc |STR_LEN: 532 |STR_TIME: 0.8054499626159668
> STR_ID: 2csd |STR_LEN: 1032 |STR_TIME: 1.8159849643707275
> STR_ID: 2cse |STR_LEN: 16111 |STR_TIME: 5.173465013504028
> STR_ID: 2csf |STR_LEN: 101 |STR_TIME: 6.381610870361328
> STR_ID: 2csg |STR_LEN: 485 |STR_TIME: 0.8487024307250977
> STR_ID: 2csh |STR_LEN: 113 |STR_TIME: 7.104346036911011
> STR_ID: 2csi |STR_LEN: 76 |STR_TIME: 4.351364850997925
> STR_ID: 2csj |STR_LEN: 117 |STR_TIME: 7.091368913650513
> STR_ID: 2csk |STR_LEN: 146 |STR_TIME: 9.689083099365234
> STR_ID: 2csl |STR_LEN: 903 |STR_TIME: 1.2846260070800781
> STR_ID: 2csm |STR_LEN: 277 |STR_TIME: 0.46803998947143555
> STR_ID: 2csn |STR_LEN: 453 |STR_TIME: 0.6041619777679443
> STR_ID: 2cso |STR_LEN: 127 |STR_TIME: 7.725158929824829
> STR_ID: 2csp |STR_LEN: 130 |STR_TIME: 7.352895975112915
> STR_ID: 2csq |STR_LEN: 97 |STR_TIME: 5.595734119415283
> STR_ID: 2css |STR_LEN: 121 |STR_TIME: 7.53718900680542
> STR_ID: 2cst |STR_LEN: 1594 |STR_TIME: 1.6262600421905518
> STR_ID: 2csu |STR_LEN: 1329 |STR_TIME: 1.620628833770752
> STR_ID: 2csv |STR_LEN: 74 |STR_TIME: 4.478789806365967
> STR_ID: 2csw |STR_LEN: 145 |STR_TIME: 8.896842002868652
> STR_ID: 2csx |STR_LEN: 1120 |STR_TIME: 2.5032646656036377
> STR_ID: 2csy |STR_LEN: 83 |STR_TIME: 4.975493907928467
> STR_ID: 2csz |STR_LEN: 78 |STR_TIME: 4.75360107421875
> STR_ID: 3cs0 |STR_LEN: 397 |STR_TIME: 0.6989231109619141
> STR_ID: 3cs1 |STR_LEN: 257 |STR_TIME: 0.416550874710083
> STR_ID: 3cs2 |STR_LEN: 2497 |STR_TIME: 2.6099178791046143
> STR_ID: 3cs3 |STR_LEN: 320 |STR_TIME: 0.6529278755187988
> STR_ID: 3cs4 |STR_LEN: 414 |STR_TIME: 0.5268609523773193
> STR_ID: 3cs5 |STR_LEN: 219 |STR_TIME: 0.3941030502319336
> STR_ID: 3cs6 |STR_LEN: 448 |STR_TIME: 0.5533308982849121
> STR_ID: 3cs7 |STR_LEN: 407 |STR_TIME: 0.6011431217193604
> STR_ID: 3cs8 |STR_LEN: 374 |STR_TIME: 0.5679230690002441
> STR_ID: 3cs9 |STR_LEN: 1287 |STR_TIME: 1.903588056564331
> STR_ID: 3csb |STR_LEN: 690 |STR_TIME: 0.9659149646759033
> STR_ID: 3csc |STR_LEN: 532 |STR_TIME: 0.7976348400115967
> STR_ID: 3csd |STR_LEN: 701 |STR_TIME: 1.005147933959961
> STR_ID: 3cse |STR_LEN: 842 |STR_TIME: 0.978848934173584
> STR_ID: 3csf |STR_LEN: 946 |STR_TIME: 1.561960220336914
> STR_ID: 3csg |STR_LEN: 742 |STR_TIME: 0.9317598342895508
> STR_ID: 3csh |STR_LEN: 1055 |STR_TIME: 0.9655640125274658
> STR_ID: 3csi |STR_LEN: 1758 |STR_TIME: 1.8029189109802246
> STR_ID: 3csj |STR_LEN: 753 |STR_TIME: 0.865696907043457
> STR_ID: 3csk |STR_LEN: 1163 |STR_TIME: 2.502967119216919
> STR_ID: 3csl |STR_LEN: 1884 |STR_TIME: 5.9040069580078125
> STR_ID: 3csm |STR_LEN: 508 |STR_TIME: 0.9646430015563965
> STR_ID: 3csn |STR_LEN: 1856 |STR_TIME: 5.904070138931274
> STR_ID: 3cso |STR_LEN: 1345 |STR_TIME: 2.0559768676757812
> STR_ID: 3csp |STR_LEN: 260 |STR_TIME: 0.30013012886047363
> STR_ID: 3csq |STR_LEN: 1518 |STR_TIME: 2.440584182739258
> STR_ID: 3csr |STR_LEN: 261 |STR_TIME: 0.35357093811035156
> STR_ID: 3css |STR_LEN: 467 |STR_TIME: 0.5526492595672607
> STR_ID: 3cst |STR_LEN: 837 |STR_TIME: 1.536802053451538
> STR_ID: 3csu |STR_LEN: 1671 |STR_TIME: 1.7692680358886719
> STR_ID: 3csv |STR_LEN: 536 |STR_TIME: 0.6919500827789307
> STR_ID: 3csw |STR_LEN: 1738 |STR_TIME: 2.1892049312591553
> STR_ID: 3csx |STR_LEN: 229 |STR_TIME: 0.3073720932006836
> STR_ID: 3csy |STR_LEN: 3107 |STR_TIME: 9.767191886901855
> STR_ID: 3csz |STR_LEN: 271 |STR_TIME: 0.3855910301208496
> STR_ID: 4cs0 |STR_LEN: 319 |STR_TIME: 0.5257501602172852
> STR_ID: 4cs1 |STR_LEN: 44 |STR_TIME: 0.20834898948669434
> STR_ID: 4cs2 |STR_LEN: 384 |STR_TIME: 0.9229156970977783
> STR_ID: 4cs3 |STR_LEN: 527 |STR_TIME: 1.5635137557983398
> STR_ID: 4cs4 |STR_LEN: 415 |STR_TIME: 1.5574851036071777
> STR_ID: 4cs5 |STR_LEN: 763 |STR_TIME: 1.3145620822906494
> STR_ID: 4cs6 |STR_LEN: 290 |STR_TIME: 0.8681049346923828
> STR_ID: 4cs7 |STR_LEN: 754 |STR_TIME: 2.2020978927612305
> STR_ID: 4cs8 |STR_LEN: 964 |STR_TIME: 2.2623491287231445
> STR_ID: 4cs9 |STR_LEN: 1097 |STR_TIME: 2.2708117961883545
> STR_ID: 4csa |STR_LEN: 858 |STR_TIME: 2.2954390048980713
> STR_ID: 4csb |STR_LEN: 180 |STR_TIME: 0.27260303497314453
> STR_ID: 4csc |STR_LEN: 532 |STR_TIME: 0.8139057159423828
> STR_ID: 4csd |STR_LEN: 1199 |STR_TIME: 2.110330820083618
> STR_ID: 4cse |STR_LEN: 251 |STR_TIME: 0.457669734954834
> STR_ID: 4csf |STR_LEN: 7560 |STR_TIME: 19.517124891281128
> STR_ID: 4csg |STR_LEN: 2980 |STR_TIME: 9.216490030288696
> STR_ID: 4csh |STR_LEN: 1414 |STR_TIME: 1.4734399318695068
> STR_ID: 4csi |STR_LEN: 1589 |STR_TIME: 1.6993942260742188
> STR_ID: 4csj |STR_LEN: 361 |STR_TIME: 0.557476282119751
> STR_ID: 4csk |STR_LEN: 239 |STR_TIME: 0.4225332736968994
> STR_ID: 4csm |STR_LEN: 508 |STR_TIME: 1.0809619426727295
> STR_ID: 4cso |STR_LEN: 927 |STR_TIME: 2.793635129928589
> STR_ID: 4csp |STR_LEN: 1290 |STR_TIME: 1.3823161125183105
> STR_ID: 4csq |STR_LEN: 113 |STR_TIME: 7.693439960479736
> STR_ID: 4csr |STR_LEN: 364 |STR_TIME: 0.7234959602355957
> STR_ID: 4css |STR_LEN: 483 |STR_TIME: 1.0967130661010742
> STR_ID: 4cst |STR_LEN: 444 |STR_TIME: 0.9555537700653076
> STR_ID: 4csu |STR_LEN: 6886 |STR_TIME: 24.87213897705078
> STR_ID: 4csv |STR_LEN: 301 |STR_TIME: 0.5726561546325684
> STR_ID: 4csw |STR_LEN: 922 |STR_TIME: 2.6538021564483643
> STR_ID: 4csy |STR_LEN: 711 |STR_TIME: 2.011388063430786
> STR_ID: 4csz |STR_LEN: 654 |STR_TIME: 0.726862907409668
> STR_ID: 5cs0 |STR_LEN: 468 |STR_TIME: 0.7864391803741455
> STR_ID: 5cs1 |STR_LEN: 514 |STR_TIME: 0.7187840938568115
> STR_ID: 5cs2 |STR_LEN: 266 |STR_TIME: 0.43688273429870605
> STR_ID: 5cs3 |STR_LEN: 438 |STR_TIME: 0.738041877746582
> STR_ID: 5cs4 |STR_LEN: 787 |STR_TIME: 1.4796700477600098
> STR_ID: 5cs5 |STR_LEN: 629 |STR_TIME: 0.7674880027770996
> STR_ID: 5cs6 |STR_LEN: 877 |STR_TIME: 2.116948127746582
> STR_ID: 5cs7 |STR_LEN: 136 |STR_TIME: 0.43240976333618164
> STR_ID: 5cs8 |STR_LEN: 192 |STR_TIME: 0.3349771499633789
> STR_ID: 5cs9 |STR_LEN: 503 |STR_TIME: 0.714015007019043
> STR_ID: 5csa |STR_LEN: 1724 |STR_TIME: 3.0080180168151855
> STR_ID: 5csb |STR_LEN: 137 |STR_TIME: 0.43608570098876953
> STR_ID: 5csc |STR_LEN: 858 |STR_TIME: 1.4683215618133545
> STR_ID: 5csd |STR_LEN: 1298 |STR_TIME: 2.2647757530212402
> STR_ID: 5cse |STR_LEN: 297 |STR_TIME: 0.8655710220336914
> STR_ID: 5csf |STR_LEN: 205 |STR_TIME: 0.4297928810119629
> STR_ID: 5csg |STR_LEN: 206 |STR_TIME: 0.49466538429260254
> STR_ID: 5csh |STR_LEN: 1037 |STR_TIME: 2.183785915374756
> STR_ID: 5csi |STR_LEN: 242 |STR_TIME: 0.7410001754760742
> STR_ID: 5csj |STR_LEN: 224 |STR_TIME: 0.43039774894714355
> STR_ID: 5csk |STR_LEN: 4013 |STR_TIME: 7.163212060928345
> STR_ID: 5csl |STR_LEN: 4126 |STR_TIME: 7.494729995727539
> STR_ID: 5csm |STR_LEN: 336 |STR_TIME: 0.5435841083526611
> STR_ID: 5csn |STR_LEN: 208 |STR_TIME: 0.4399878978729248
> STR_ID: 5cso |STR_LEN: 497 |STR_TIME: 0.5682828426361084
> STR_ID: 5csp |STR_LEN: 623 |STR_TIME: 1.134106159210205
> STR_ID: 5csq |STR_LEN: 500 |STR_TIME: 0.7304971218109131
> STR_ID: 5csr |STR_LEN: 1439 |STR_TIME: 1.8437557220458984
> STR_ID: 5css |STR_LEN: 1265 |STR_TIME: 1.6190159320831299
> STR_ID: 5cst |STR_LEN: 496 |STR_TIME: 0.5684332847595215
> STR_ID: 5csu |STR_LEN: 1253 |STR_TIME: 3.3530778884887695
> STR_ID: 5csv |STR_LEN: 597 |STR_TIME: 1.1727211475372314
> STR_ID: 5csw |STR_LEN: 525 |STR_TIME: 1.0243890285491943
> STR_ID: 5csx |STR_LEN: 290 |STR_TIME: 0.5514311790466309
> STR_ID: 5csy |STR_LEN: 1448 |STR_TIME: 3.4203741550445557
> STR_ID: 5csz |STR_LEN: 1619 |STR_TIME: 1.7211368083953857
> STR_ID: 6csc |STR_LEN: 1021 |STR_TIME: 1.6162970066070557
>> FINISH_DIR: ./data/c/cs/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4849 |DIR_TIME: 405.7832000255585 

>> START_DIR: ./data/c/ct/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ct0 |STR_LEN: 388 |STR_TIME: 0.449465274810791
> STR_ID: 1ct1 |STR_LEN: 677 |STR_TIME: 0.9956889152526855
> STR_ID: 1ct2 |STR_LEN: 400 |STR_TIME: 0.45566320419311523
> STR_ID: 1ct4 |STR_LEN: 394 |STR_TIME: 0.4546351432800293
> STR_ID: 1ct5 |STR_LEN: 433 |STR_TIME: 0.5131621360778809
> STR_ID: 1ct6 |STR_LEN: 9 |STR_TIME: 0.29790496826171875
> STR_ID: 1ct8 |STR_LEN: 1067 |STR_TIME: 1.5871238708496094
> STR_ID: 1ct9 |STR_LEN: 3056 |STR_TIME: 4.049793720245361
> STR_ID: 1cta |STR_LEN: 74 |STR_TIME: 0.20200109481811523
> STR_ID: 1ctd |STR_LEN: 74 |STR_TIME: 1.1900880336761475
> STR_ID: 1cte |STR_LEN: 706 |STR_TIME: 0.9353621006011963
> STR_ID: 1ctf |STR_LEN: 131 |STR_TIME: 0.18088507652282715
> STR_ID: 1cti |STR_LEN: 29 |STR_TIME: 0.1153719425201416
> STR_ID: 1ctj |STR_LEN: 241 |STR_TIME: 0.4132270812988281
> STR_ID: 1ctl |STR_LEN: 87 |STR_TIME: 4.428363800048828
> STR_ID: 1ctm |STR_LEN: 364 |STR_TIME: 0.5139923095703125
> STR_ID: 1ctn |STR_LEN: 870 |STR_TIME: 1.0113420486450195
> STR_ID: 1cto |STR_LEN: 109 |STR_TIME: 0.38982701301574707
> STR_ID: 1ctp |STR_LEN: 354 |STR_TIME: 0.6757771968841553
> STR_ID: 1ctq |STR_LEN: 415 |STR_TIME: 0.4305562973022461
> STR_ID: 1ctr |STR_LEN: 147 |STR_TIME: 0.3042299747467041
> STR_ID: 1cts |STR_LEN: 438 |STR_TIME: 0.8233761787414551
> STR_ID: 1ctt |STR_LEN: 345 |STR_TIME: 0.643549919128418
> STR_ID: 1ctu |STR_LEN: 344 |STR_TIME: 0.539968729019165
> STR_ID: 1ctw |STR_LEN: 262 |STR_TIME: 0.37078285217285156
> STR_ID: 1ctx |STR_LEN: 71 |STR_TIME: 0.16598987579345703
> STR_ID: 1cty |STR_LEN: 140 |STR_TIME: 0.25925278663635254
> STR_ID: 1ctz |STR_LEN: 158 |STR_TIME: 0.25725698471069336
> STR_ID: 2ct0 |STR_LEN: 76 |STR_TIME: 4.380522966384888
> STR_ID: 2ct1 |STR_LEN: 79 |STR_TIME: 4.665912866592407
> STR_ID: 2ct2 |STR_LEN: 90 |STR_TIME: 5.315953254699707
> STR_ID: 2ct3 |STR_LEN: 70 |STR_TIME: 4.209144830703735
> STR_ID: 2ct4 |STR_LEN: 70 |STR_TIME: 3.9440340995788574
> STR_ID: 2ct5 |STR_LEN: 74 |STR_TIME: 4.522044897079468
> STR_ID: 2ct6 |STR_LEN: 111 |STR_TIME: 7.024814128875732
> STR_ID: 2ct7 |STR_LEN: 88 |STR_TIME: 5.452425956726074
> STR_ID: 2ct8 |STR_LEN: 1158 |STR_TIME: 2.510540008544922
> STR_ID: 2ct9 |STR_LEN: 540 |STR_TIME: 0.7637941837310791
> STR_ID: 2ctb |STR_LEN: 526 |STR_TIME: 0.8074331283569336
> STR_ID: 2ctc |STR_LEN: 490 |STR_TIME: 0.6206309795379639
> STR_ID: 2ctd |STR_LEN: 98 |STR_TIME: 5.828757047653198
> STR_ID: 2cte |STR_LEN: 94 |STR_TIME: 5.752631902694702
> STR_ID: 2ctf |STR_LEN: 102 |STR_TIME: 6.1643781661987305
> STR_ID: 2cth |STR_LEN: 346 |STR_TIME: 0.5232291221618652
> STR_ID: 2cti |STR_LEN: 29 |STR_TIME: 0.44367194175720215
> STR_ID: 2ctj |STR_LEN: 95 |STR_TIME: 5.5576171875
> STR_ID: 2ctk |STR_LEN: 104 |STR_TIME: 6.295287132263184
> STR_ID: 2ctl |STR_LEN: 97 |STR_TIME: 5.957402944564819
> STR_ID: 2ctm |STR_LEN: 95 |STR_TIME: 5.698292970657349
> STR_ID: 2ctn |STR_LEN: 89 |STR_TIME: 8.326556921005249
> STR_ID: 2cto |STR_LEN: 93 |STR_TIME: 5.907869815826416
> STR_ID: 2ctp |STR_LEN: 78 |STR_TIME: 4.7855939865112305
> STR_ID: 2ctq |STR_LEN: 112 |STR_TIME: 7.141945838928223
> STR_ID: 2ctr |STR_LEN: 88 |STR_TIME: 5.378458261489868
> STR_ID: 2cts |STR_LEN: 534 |STR_TIME: 0.8760020732879639
> STR_ID: 2ctt |STR_LEN: 106 |STR_TIME: 6.069822072982788
> STR_ID: 2ctu |STR_LEN: 74 |STR_TIME: 4.457686901092529
> STR_ID: 2ctv |STR_LEN: 385 |STR_TIME: 0.5123279094696045
> STR_ID: 2ctw |STR_LEN: 109 |STR_TIME: 6.661123752593994
> STR_ID: 2ctx |STR_LEN: 102 |STR_TIME: 0.1846330165863037
> STR_ID: 2ctz |STR_LEN: 1018 |STR_TIME: 1.6053779125213623
> STR_ID: 3ct0 |STR_LEN: 268 |STR_TIME: 0.37236666679382324
> STR_ID: 3ct1 |STR_LEN: 288 |STR_TIME: 0.37856101989746094
> STR_ID: 3ct2 |STR_LEN: 1138 |STR_TIME: 1.327836036682129
> STR_ID: 3ct4 |STR_LEN: 1322 |STR_TIME: 3.023961067199707
> STR_ID: 3ct5 |STR_LEN: 288 |STR_TIME: 0.377910852432251
> STR_ID: 3ct6 |STR_LEN: 513 |STR_TIME: 1.4817721843719482
> STR_ID: 3ct7 |STR_LEN: 1527 |STR_TIME: 2.3693480491638184
> STR_ID: 3ct8 |STR_LEN: 163 |STR_TIME: 0.3161160945892334
> STR_ID: 3ct9 |STR_LEN: 905 |STR_TIME: 1.2870631217956543
> STR_ID: 3cta |STR_LEN: 239 |STR_TIME: 0.3843228816986084
> STR_ID: 3ctb |STR_LEN: 930 |STR_TIME: 1.2301840782165527
> STR_ID: 3ctd |STR_LEN: 366 |STR_TIME: 0.6029860973358154
> STR_ID: 3ctf |STR_LEN: 213 |STR_TIME: 0.26987695693969727
> STR_ID: 3ctg |STR_LEN: 319 |STR_TIME: 0.2884500026702881
> STR_ID: 3cth |STR_LEN: 387 |STR_TIME: 0.5987279415130615
> STR_ID: 3cti |STR_LEN: 29 |STR_TIME: 0.5290219783782959
> STR_ID: 3ctj |STR_LEN: 370 |STR_TIME: 0.5911638736724854
> STR_ID: 3ctk |STR_LEN: 626 |STR_TIME: 0.5776481628417969
> STR_ID: 3ctl |STR_LEN: 1500 |STR_TIME: 2.412853956222534
> STR_ID: 3ctm |STR_LEN: 2255 |STR_TIME: 3.5638859272003174
> STR_ID: 3ctn |STR_LEN: 78 |STR_TIME: 7.283117055892944
> STR_ID: 3cto |STR_LEN: 379 |STR_TIME: 0.6334807872772217
> STR_ID: 3ctp |STR_LEN: 1025 |STR_TIME: 1.1236658096313477
> STR_ID: 3ctq |STR_LEN: 480 |STR_TIME: 0.6963410377502441
> STR_ID: 3ctr |STR_LEN: 145 |STR_TIME: 0.2170403003692627
> STR_ID: 3cts |STR_LEN: 535 |STR_TIME: 0.7980098724365234
> STR_ID: 3ctt |STR_LEN: 1227 |STR_TIME: 1.793489694595337
> STR_ID: 3ctv |STR_LEN: 96 |STR_TIME: 0.20384001731872559
> STR_ID: 3ctw |STR_LEN: 253 |STR_TIME: 0.48122596740722656
> STR_ID: 3cty |STR_LEN: 722 |STR_TIME: 1.1337018013000488
> STR_ID: 3ctz |STR_LEN: 1677 |STR_TIME: 2.543419122695923
> STR_ID: 4ct0 |STR_LEN: 760 |STR_TIME: 1.923563003540039
> STR_ID: 4ct1 |STR_LEN: 521 |STR_TIME: 1.5908379554748535
> STR_ID: 4ct2 |STR_LEN: 594 |STR_TIME: 1.5175330638885498
> STR_ID: 4ct3 |STR_LEN: 1452 |STR_TIME: 1.4582078456878662
> STR_ID: 4ct4 |STR_LEN: 1493 |STR_TIME: 4.114084005355835
> STR_ID: 4ct5 |STR_LEN: 752 |STR_TIME: 2.5218820571899414
> STR_ID: 4ct6 |STR_LEN: 923 |STR_TIME: 1.017815113067627
> STR_ID: 4ct7 |STR_LEN: 923 |STR_TIME: 1.7624790668487549
> STR_ID: 4ct8 |STR_LEN: 1101 |STR_TIME: 1.478736162185669
> STR_ID: 4ct9 |STR_LEN: 1137 |STR_TIME: 1.4752922058105469
> STR_ID: 4cta |STR_LEN: 933 |STR_TIME: 1.5029549598693848
> STR_ID: 4ctb |STR_LEN: 513 |STR_TIME: 0.6117911338806152
> STR_ID: 4ctc |STR_LEN: 552 |STR_TIME: 0.6339170932769775
> STR_ID: 4ctd |STR_LEN: 481 |STR_TIME: 1.6198797225952148
> STR_ID: 4cte |STR_LEN: 810 |STR_TIME: 1.7405009269714355
> STR_ID: 4ctf |STR_LEN: 41520 |STR_TIME: 74.05294108390808
> STR_ID: 4ctg |STR_LEN: 40320 |STR_TIME: 69.67790794372559
> STR_ID: 4cth |STR_LEN: 1035 |STR_TIME: 1.6191086769104004
> STR_ID: 4cti |STR_LEN: 855 |STR_TIME: 2.608510971069336
> STR_ID: 4ctj |STR_LEN: 1387 |STR_TIME: 2.033280611038208
> STR_ID: 4ctk |STR_LEN: 1178 |STR_TIME: 1.9884209632873535
> STR_ID: 4ctm |STR_LEN: 1084 |STR_TIME: 1.5225117206573486
> STR_ID: 4ctn |STR_LEN: 974 |STR_TIME: 1.4854450225830078
> STR_ID: 4cto |STR_LEN: 1100 |STR_TIME: 1.554276704788208
> STR_ID: 4ctp |STR_LEN: 1143 |STR_TIME: 2.848738670349121
> STR_ID: 4ctq |STR_LEN: 1089 |STR_TIME: 2.7955429553985596
> STR_ID: 4ctr |STR_LEN: 952 |STR_TIME: 2.802000045776367
> STR_ID: 4cts |STR_LEN: 972 |STR_TIME: 1.6232390403747559
> STR_ID: 4ctt |STR_LEN: 952 |STR_TIME: 2.7942452430725098
> STR_ID: 4ctu |STR_LEN: 1061 |STR_TIME: 2.9115819931030273
> STR_ID: 4ctv |STR_LEN: 1144 |STR_TIME: 2.8801770210266113
> STR_ID: 4ctw |STR_LEN: 1269 |STR_TIME: 3.0877528190612793
> STR_ID: 4ctx |STR_LEN: 1169 |STR_TIME: 2.9532668590545654
> STR_ID: 4cty |STR_LEN: 1152 |STR_TIME: 2.771934986114502
> STR_ID: 4ctz |STR_LEN: 1093 |STR_TIME: 2.7413251399993896
> STR_ID: 5ct0 |STR_LEN: 884 |STR_TIME: 2.1312851905822754
> STR_ID: 5ct1 |STR_LEN: 498 |STR_TIME: 0.7158341407775879
> STR_ID: 5ct2 |STR_LEN: 542 |STR_TIME: 0.7012629508972168
> STR_ID: 5ct3 |STR_LEN: 538 |STR_TIME: 0.7190062999725342
> STR_ID: 5ct4 |STR_LEN: 866 |STR_TIME: 2.062006950378418
> STR_ID: 5ct5 |STR_LEN: 757 |STR_TIME: 3.074384927749634
> STR_ID: 5ct6 |STR_LEN: 601 |STR_TIME: 1.4427790641784668
> STR_ID: 5ct7 |STR_LEN: 513 |STR_TIME: 1.7157938480377197
> STR_ID: 5ct8 |STR_LEN: 442 |STR_TIME: 1.10654878616333
> STR_ID: 5ct9 |STR_LEN: 430 |STR_TIME: 1.0802052021026611
> STR_ID: 5cta |STR_LEN: 537 |STR_TIME: 1.2021172046661377
> STR_ID: 5ctb |STR_LEN: 3419 |STR_TIME: 4.101622104644775
> STR_ID: 5ctc |STR_LEN: 2850 |STR_TIME: 3.97209095954895
> STR_ID: 5ctd |STR_LEN: 401 |STR_TIME: 0.7498838901519775
> STR_ID: 5cte |STR_LEN: 2389 |STR_TIME: 2.9783501625061035
> STR_ID: 5ctg |STR_LEN: 655 |STR_TIME: 1.489905834197998
> STR_ID: 5cth |STR_LEN: 647 |STR_TIME: 2.0678720474243164
> STR_ID: 5cti |STR_LEN: 356 |STR_TIME: 0.7475490570068359
> STR_ID: 5ctj |STR_LEN: 509 |STR_TIME: 1.0889601707458496
> STR_ID: 5ctl |STR_LEN: 144 |STR_TIME: 0.3016831874847412
> STR_ID: 5ctm |STR_LEN: 1140 |STR_TIME: 2.9333341121673584
> STR_ID: 5ctn |STR_LEN: 887 |STR_TIME: 1.8235359191894531
> STR_ID: 5cto |STR_LEN: 1498 |STR_TIME: 2.562692165374756
> STR_ID: 5ctp |STR_LEN: 870 |STR_TIME: 2.1361589431762695
> STR_ID: 5ctq |STR_LEN: 2286 |STR_TIME: 3.728404998779297
> STR_ID: 5ctr |STR_LEN: 1070 |STR_TIME: 1.9538037776947021
> STR_ID: 5cts |STR_LEN: 532 |STR_TIME: 0.8131399154663086
> STR_ID: 5ctt |STR_LEN: 914 |STR_TIME: 0.9584488868713379
> STR_ID: 5ctu |STR_LEN: 870 |STR_TIME: 0.9276959896087646
> STR_ID: 5ctv |STR_LEN: 434 |STR_TIME: 0.8091728687286377
> STR_ID: 5ctw |STR_LEN: 621 |STR_TIME: 0.9225668907165527
> STR_ID: 5ctx |STR_LEN: 739 |STR_TIME: 0.8923089504241943
> STR_ID: 5cty |STR_LEN: 753 |STR_TIME: 0.9085283279418945
> STR_ID: 6cts |STR_LEN: 531 |STR_TIME: 0.8176031112670898
>> FINISH_DIR: ./data/c/ct/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 5010 |DIR_TIME: 469.036288022995 

>> START_DIR: ./data/c/cu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1cu0 |STR_LEN: 271 |STR_TIME: 0.3519101142883301
> STR_ID: 1cu1 |STR_LEN: 1562 |STR_TIME: 2.201235055923462
> STR_ID: 1cu2 |STR_LEN: 293 |STR_TIME: 0.41509580612182617
> STR_ID: 1cu3 |STR_LEN: 286 |STR_TIME: 0.38304591178894043
> STR_ID: 1cu4 |STR_LEN: 453 |STR_TIME: 0.8116228580474854
> STR_ID: 1cu5 |STR_LEN: 283 |STR_TIME: 0.3786759376525879
> STR_ID: 1cu6 |STR_LEN: 275 |STR_TIME: 0.35906004905700684
> STR_ID: 1cua |STR_LEN: 407 |STR_TIME: 0.5644631385803223
> STR_ID: 1cub |STR_LEN: 398 |STR_TIME: 0.55224609375
> STR_ID: 1cuc |STR_LEN: 384 |STR_TIME: 0.5498828887939453
> STR_ID: 1cud |STR_LEN: 1075 |STR_TIME: 1.5093348026275635
> STR_ID: 1cue |STR_LEN: 410 |STR_TIME: 0.641937255859375
> STR_ID: 1cuf |STR_LEN: 423 |STR_TIME: 0.563647985458374
