>> START_DIR: ./data/z/z0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1z00 |STR_LEN: 168 |STR_TIME: 10.588670253753662
> STR_ID: 1zu8 |STR_LEN: 411 |STR_TIME: 0.6690158843994141
> STR_ID: 1zua |STR_LEN: 730 |STR_TIME: 1.2732110023498535
> STR_ID: 1zub |STR_LEN: 115 |STR_TIME: 6.982460260391235
> STR_ID: 1zuc |STR_LEN: 684 |STR_TIME: 0.9738831520080566
> STR_ID: 1zud |STR_LEN: 1001 |STR_TIME: 1.2383768558502197
> STR_ID: 1zue |STR_LEN: 42 |STR_TIME: 2.5696423053741455
> STR_ID: 1zuf |STR_LEN: 42 |STR_TIME: 2.706876039505005
> STR_ID: 1zug |STR_LEN: 71 |STR_TIME: 3.294527053833008
> STR_ID: 1zuh |STR_LEN: 316 |STR_TIME: 0.3525879383087158
> STR_ID: 1zui |STR_LEN: 226 |STR_TIME: 0.3437230587005615
> STR_ID: 1zuj |STR_LEN: 717 |STR_TIME: 1.2933921813964844
> STR_ID: 1zuk |STR_LEN: 323 |STR_TIME: 0.3477768898010254
> STR_ID: 1zum |STR_LEN: 8288 |STR_TIME: 9.949735879898071
> STR_ID: 1zun |STR_LEN: 689 |STR_TIME: 1.1260020732879639
> STR_ID: 1zuo |STR_LEN: 528 |STR_TIME: 0.6297001838684082
> STR_ID: 1zup |STR_LEN: 650 |STR_TIME: 1.0095601081848145
> STR_ID: 1zuq |STR_LEN: 781 |STR_TIME: 0.7871081829071045
> STR_ID: 1zur |STR_LEN: 397 |STR_TIME: 0.3886559009552002
> STR_ID: 1zut |STR_LEN: 114 |STR_TIME: 0.1631929874420166
> STR_ID: 1zuu |STR_LEN: 191 |STR_TIME: 0.3263700008392334
> STR_ID: 1zuv |STR_LEN: 30 |STR_TIME: 2.072248935699463
> STR_ID: 1zuw |STR_LEN: 1587 |STR_TIME: 1.4791090488433838
> STR_ID: 1zux |STR_LEN: 1512 |STR_TIME: 1.6681270599365234
> STR_ID: 1zuy |STR_LEN: 241 |STR_TIME: 0.4923982620239258
> STR_ID: 1zuz |STR_LEN: 289 |STR_TIME: 0.39623403549194336
> STR_ID: 2zu0 |STR_LEN: 1409 |STR_TIME: 1.9512901306152344
> STR_ID: 2zu1 |STR_LEN: 984 |STR_TIME: 0.8048880100250244
> STR_ID: 2zu2 |STR_LEN: 1073 |STR_TIME: 1.1102571487426758
> STR_ID: 2zu3 |STR_LEN: 380 |STR_TIME: 0.4059019088745117
> STR_ID: 2zu4 |STR_LEN: 480 |STR_TIME: 0.6518700122833252
> STR_ID: 2zu5 |STR_LEN: 767 |STR_TIME: 0.667949914932251
> STR_ID: 2zu6 |STR_LEN: 1914 |STR_TIME: 3.1924009323120117
> STR_ID: 2zu7 |STR_LEN: 761 |STR_TIME: 1.3013370037078857
> STR_ID: 2zu8 |STR_LEN: 744 |STR_TIME: 1.31837797164917
> STR_ID: 2zu9 |STR_LEN: 778 |STR_TIME: 1.313657283782959
> STR_ID: 2zua |STR_LEN: 618 |STR_TIME: 1.0559661388397217
> STR_ID: 2zub |STR_LEN: 695 |STR_TIME: 0.9905071258544922
> STR_ID: 2zuc |STR_LEN: 610 |STR_TIME: 1.0696849822998047
> STR_ID: 2zud |STR_LEN: 669 |STR_TIME: 0.9875469207763672
> STR_ID: 2zue |STR_LEN: 1068 |STR_TIME: 1.580265998840332
> STR_ID: 2zuf |STR_LEN: 952 |STR_TIME: 1.5300440788269043
> STR_ID: 2zug |STR_LEN: 198 |STR_TIME: 0.3129737377166748
> STR_ID: 2zuh |STR_LEN: 1228 |STR_TIME: 1.0833110809326172
> STR_ID: 2zui |STR_LEN: 1211 |STR_TIME: 1.0232009887695312
> STR_ID: 2zuj |STR_LEN: 1229 |STR_TIME: 1.0506048202514648
> STR_ID: 2zuk |STR_LEN: 908 |STR_TIME: 1.3533570766448975
> STR_ID: 2zul |STR_LEN: 669 |STR_TIME: 0.7814760208129883
> STR_ID: 2zum |STR_LEN: 773 |STR_TIME: 0.8581938743591309
> STR_ID: 2zun |STR_LEN: 1629 |STR_TIME: 2.136600971221924
> STR_ID: 2zup |STR_LEN: 335 |STR_TIME: 0.6026670932769775
> STR_ID: 2zuq |STR_LEN: 1164 |STR_TIME: 2.0308620929718018
> STR_ID: 2zur |STR_LEN: 382 |STR_TIME: 0.4361417293548584
> STR_ID: 2zus |STR_LEN: 4882 |STR_TIME: 5.478262662887573
> STR_ID: 2zut |STR_LEN: 6096 |STR_TIME: 5.965770721435547
> STR_ID: 2zuu |STR_LEN: 4607 |STR_TIME: 5.52387809753418
> STR_ID: 2zuv |STR_LEN: 3331 |STR_TIME: 3.102943181991577
> STR_ID: 2zuw |STR_LEN: 5234 |STR_TIME: 5.6345391273498535
> STR_ID: 2zux |STR_LEN: 2448 |STR_TIME: 2.415961980819702
> STR_ID: 2zuy |STR_LEN: 1319 |STR_TIME: 1.2915668487548828
> STR_ID: 3zu0 |STR_LEN: 1480 |STR_TIME: 1.9175000190734863
> STR_ID: 3zu1 |STR_LEN: 180 |STR_TIME: 0.721926212310791
> STR_ID: 3zu2 |STR_LEN: 577 |STR_TIME: 1.3308238983154297
> STR_ID: 3zu3 |STR_LEN: 833 |STR_TIME: 1.479966163635254
> STR_ID: 3zu4 |STR_LEN: 643 |STR_TIME: 1.3726272583007812
> STR_ID: 3zu5 |STR_LEN: 621 |STR_TIME: 1.391432285308838
> STR_ID: 3zu6 |STR_LEN: 828 |STR_TIME: 1.5883471965789795
> STR_ID: 3zu7 |STR_LEN: 734 |STR_TIME: 1.618727207183838
> STR_ID: 3zu8 |STR_LEN: 331 |STR_TIME: 0.6033692359924316
> STR_ID: 3zua |STR_LEN: 142 |STR_TIME: 4.395784139633179
> STR_ID: 3zuc |STR_LEN: 468 |STR_TIME: 0.9501078128814697
> STR_ID: 3zud |STR_LEN: 431 |STR_TIME: 0.8413538932800293
> STR_ID: 3zue |STR_LEN: 1637 |STR_TIME: 0.5857510566711426
> STR_ID: 3zuf |STR_LEN: 1794 |STR_TIME: 2.417757034301758
> STR_ID: 3zug |STR_LEN: 1006 |STR_TIME: 2.1576311588287354
> STR_ID: 3zuh |STR_LEN: 1728 |STR_TIME: 2.998131036758423
> STR_ID: 3zui |STR_LEN: 293 |STR_TIME: 0.3360581398010254
> STR_ID: 3zuj |STR_LEN: 1815 |STR_TIME: 2.4543299674987793
> STR_ID: 3zuk |STR_LEN: 1716 |STR_TIME: 4.200186014175415
> STR_ID: 3zul |STR_LEN: 1798 |STR_TIME: 2.350632905960083
> STR_ID: 3zum |STR_LEN: 1042 |STR_TIME: 1.6688899993896484
> STR_ID: 3zun |STR_LEN: 1547 |STR_TIME: 2.2728540897369385
> STR_ID: 3zuo |STR_LEN: 912 |STR_TIME: 1.1364920139312744
> STR_ID: 3zup |STR_LEN: 903 |STR_TIME: 1.7567801475524902
> STR_ID: 3zuq |STR_LEN: 895 |STR_TIME: 2.70704984664917
> STR_ID: 3zur |STR_LEN: 1846 |STR_TIME: 5.350075006484985
> STR_ID: 3zus |STR_LEN: 3481 |STR_TIME: 10.991674900054932
> STR_ID: 3zut |STR_LEN: 622 |STR_TIME: 1.8513338565826416
> STR_ID: 3zuu |STR_LEN: 614 |STR_TIME: 1.015883207321167
> STR_ID: 3zuv |STR_LEN: 1167 |STR_TIME: 3.029237985610962
> STR_ID: 3zuw |STR_LEN: 1143 |STR_TIME: 1.7530748844146729
> STR_ID: 3zux |STR_LEN: 357 |STR_TIME: 0.9910361766815186
> STR_ID: 3zuy |STR_LEN: 345 |STR_TIME: 0.9522290229797363
> STR_ID: 3zuz |STR_LEN: 772 |STR_TIME: 0.7278220653533936
> STR_ID: 4zu0 |STR_LEN: 500 |STR_TIME: 0.5363211631774902
> STR_ID: 4zu1 |STR_LEN: 352 |STR_TIME: 0.5982887744903564
> STR_ID: 4zu2 |STR_LEN: 1223 |STR_TIME: 1.714834213256836
> STR_ID: 4zu3 |STR_LEN: 2211 |STR_TIME: 4.56242299079895
> STR_ID: 4zu4 |STR_LEN: 1628 |STR_TIME: 1.892219066619873
> STR_ID: 4zu5 |STR_LEN: 358 |STR_TIME: 0.5744631290435791
> STR_ID: 4zu6 |STR_LEN: 383 |STR_TIME: 0.5823578834533691
> STR_ID: 4zu7 |STR_LEN: 1285 |STR_TIME: 2.101404905319214
> STR_ID: 4zu9 |STR_LEN: 588 |STR_TIME: 1.904472827911377
> STR_ID: 4zua |STR_LEN: 317 |STR_TIME: 1.111293077468872
> STR_ID: 4zud |STR_LEN: 377 |STR_TIME: 1.2167401313781738
> STR_ID: 4zuh |STR_LEN: 867 |STR_TIME: 1.0824458599090576
> STR_ID: 4zui |STR_LEN: 226 |STR_TIME: 0.5341780185699463
> STR_ID: 4zuj |STR_LEN: 234 |STR_TIME: 0.5298671722412109
> STR_ID: 4zuk |STR_LEN: 5423 |STR_TIME: 12.347555875778198
> STR_ID: 4zul |STR_LEN: 5986 |STR_TIME: 12.614032983779907
> STR_ID: 4zum |STR_LEN: 1629 |STR_TIME: 2.5386359691619873
> STR_ID: 4zun |STR_LEN: 1538 |STR_TIME: 2.5537030696868896
> STR_ID: 4zuo |STR_LEN: 1703 |STR_TIME: 2.50911021232605
> STR_ID: 4zup |STR_LEN: 1620 |STR_TIME: 2.43865966796875
> STR_ID: 4zuq |STR_LEN: 1636 |STR_TIME: 2.5779519081115723
> STR_ID: 4zur |STR_LEN: 1746 |STR_TIME: 3.6120150089263916
> STR_ID: 4zus |STR_LEN: 413 |STR_TIME: 1.2994439601898193
> STR_ID: 4zut |STR_LEN: 445 |STR_TIME: 1.3060898780822754
> STR_ID: 4zuu |STR_LEN: 512 |STR_TIME: 1.2905309200286865
> STR_ID: 4zuv |STR_LEN: 1118 |STR_TIME: 2.715848922729492
> STR_ID: 4zuw |STR_LEN: 424 |STR_TIME: 1.2710649967193604
> STR_ID: 4zux |STR_LEN: 5274 |STR_TIME: 20.036699056625366
> STR_ID: 4zuy |STR_LEN: 284 |STR_TIME: 0.7312147617340088
> STR_ID: 4zuz |STR_LEN: 1844 |STR_TIME: 3.001082181930542
>> FINISH_DIR: ./data/z/zu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3643 |DIR_TIME: 289.3156991004944 

>> START_DIR: ./data/z/zv/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1zv1 |STR_LEN: 244 |STR_TIME: 0.3700079917907715
> STR_ID: 1zv2 |STR_LEN: 628 |STR_TIME: 0.6448612213134766
> STR_ID: 1zv4 |STR_LEN: 146 |STR_TIME: 0.2751917839050293
> STR_ID: 1zv5 |STR_LEN: 296 |STR_TIME: 0.44892072677612305
> STR_ID: 1zv6 |STR_LEN: 68 |STR_TIME: 4.602757930755615
> STR_ID: 1zv7 |STR_LEN: 145 |STR_TIME: 0.18648290634155273
> STR_ID: 1zv8 |STR_LEN: 663 |STR_TIME: 0.8473799228668213
> STR_ID: 1zv9 |STR_LEN: 479 |STR_TIME: 0.7055258750915527
> STR_ID: 1zva |STR_LEN: 151 |STR_TIME: 0.1778709888458252
> STR_ID: 1zvb |STR_LEN: 200 |STR_TIME: 0.20943927764892578
> STR_ID: 1zvc |STR_LEN: 308 |STR_TIME: 0.3665652275085449
> STR_ID: 1zvd |STR_LEN: 558 |STR_TIME: 0.7493021488189697
> STR_ID: 1zve |STR_LEN: 169 |STR_TIME: 0.18165922164916992
> STR_ID: 1zvf |STR_LEN: 412 |STR_TIME: 0.6608479022979736
> STR_ID: 1zvg |STR_LEN: 169 |STR_TIME: 0.17748594284057617
> STR_ID: 1zvh |STR_LEN: 459 |STR_TIME: 0.4899318218231201
> STR_ID: 1zvi |STR_LEN: 570 |STR_TIME: 0.9004030227661133
> STR_ID: 1zvj |STR_LEN: 567 |STR_TIME: 0.6482329368591309
> STR_ID: 1zvk |STR_LEN: 1156 |STR_TIME: 1.262650728225708
> STR_ID: 1zvl |STR_LEN: 1171 |STR_TIME: 1.5621130466461182
> STR_ID: 1zvm |STR_LEN: 1240 |STR_TIME: 1.7890808582305908
> STR_ID: 1zvn |STR_LEN: 379 |STR_TIME: 0.40647220611572266
> STR_ID: 1zvo |STR_LEN: 1452 |STR_TIME: 0.44153499603271484
> STR_ID: 1zvp |STR_LEN: 837 |STR_TIME: 0.937385082244873
> STR_ID: 1zvq |STR_LEN: 248 |STR_TIME: 0.36536478996276855
> STR_ID: 1zvr |STR_LEN: 916 |STR_TIME: 1.023413896560669
> STR_ID: 1zvs |STR_LEN: 1079 |STR_TIME: 1.4872519969940186
> STR_ID: 1zvt |STR_LEN: 871 |STR_TIME: 0.8885078430175781
> STR_ID: 1zvu |STR_LEN: 720 |STR_TIME: 1.1610710620880127
> STR_ID: 1zvv |STR_LEN: 1350 |STR_TIME: 2.3128838539123535
> STR_ID: 1zvw |STR_LEN: 960 |STR_TIME: 1.1740877628326416
> STR_ID: 1zvx |STR_LEN: 312 |STR_TIME: 0.3639869689941406
> STR_ID: 1zvy |STR_LEN: 474 |STR_TIME: 0.5080411434173584
> STR_ID: 1zvz |STR_LEN: 526 |STR_TIME: 0.5662381649017334
> STR_ID: 2zv2 |STR_LEN: 310 |STR_TIME: 0.5033040046691895
> STR_ID: 2zv3 |STR_LEN: 1736 |STR_TIME: 1.7632110118865967
> STR_ID: 2zv6 |STR_LEN: 1383 |STR_TIME: 1.9939301013946533
> STR_ID: 2zv7 |STR_LEN: 271 |STR_TIME: 0.4715549945831299
> STR_ID: 2zv8 |STR_LEN: 273 |STR_TIME: 0.4952678680419922
> STR_ID: 2zv9 |STR_LEN: 273 |STR_TIME: 0.47202110290527344
> STR_ID: 2zva |STR_LEN: 300 |STR_TIME: 0.4975900650024414
> STR_ID: 2zvb |STR_LEN: 476 |STR_TIME: 0.5291149616241455
> STR_ID: 2zvc |STR_LEN: 447 |STR_TIME: 0.5327601432800293
> STR_ID: 2zvd |STR_LEN: 2474 |STR_TIME: 2.3853981494903564
> STR_ID: 2zvf |STR_LEN: 1371 |STR_TIME: 2.2862770557403564
> STR_ID: 2zvi |STR_LEN: 1872 |STR_TIME: 2.636693000793457
> STR_ID: 2zvj |STR_LEN: 288 |STR_TIME: 0.4363536834716797
> STR_ID: 2zvk |STR_LEN: 795 |STR_TIME: 1.3021280765533447
> STR_ID: 2zvl |STR_LEN: 1673 |STR_TIME: 2.7177860736846924
> STR_ID: 2zvm |STR_LEN: 1001 |STR_TIME: 1.3530828952789307
> STR_ID: 2zvn |STR_LEN: 996 |STR_TIME: 1.5998260974884033
> STR_ID: 2zvo |STR_LEN: 645 |STR_TIME: 0.8570501804351807
> STR_ID: 2zvp |STR_LEN: 648 |STR_TIME: 0.765251874923706
> STR_ID: 2zvq |STR_LEN: 717 |STR_TIME: 0.7189040184020996
> STR_ID: 2zvr |STR_LEN: 752 |STR_TIME: 0.9513089656829834
> STR_ID: 2zvs |STR_LEN: 426 |STR_TIME: 0.5183169841766357
> STR_ID: 2zvt |STR_LEN: 723 |STR_TIME: 0.9982388019561768
> STR_ID: 2zvu |STR_LEN: 323 |STR_TIME: 0.4447901248931885
> STR_ID: 2zvv |STR_LEN: 755 |STR_TIME: 0.9655270576477051
> STR_ID: 2zvw |STR_LEN: 2298 |STR_TIME: 3.6536712646484375
> STR_ID: 2zvx |STR_LEN: 244 |STR_TIME: 0.4107797145843506
> STR_ID: 2zvy |STR_LEN: 832 |STR_TIME: 0.7401862144470215
> STR_ID: 2zvz |STR_LEN: 567 |STR_TIME: 0.6340920925140381
> STR_ID: 3zv0 |STR_LEN: 1067 |STR_TIME: 3.087005853652954
> STR_ID: 3zv2 |STR_LEN: 281 |STR_TIME: 0.5226638317108154
> STR_ID: 3zv3 |STR_LEN: 575 |STR_TIME: 0.8699920177459717
> STR_ID: 3zv4 |STR_LEN: 1055 |STR_TIME: 1.6429901123046875
> STR_ID: 3zv5 |STR_LEN: 680 |STR_TIME: 1.5994973182678223
> STR_ID: 3zv6 |STR_LEN: 728 |STR_TIME: 1.7139079570770264
> STR_ID: 3zv7 |STR_LEN: 854 |STR_TIME: 1.0758681297302246
> STR_ID: 3zv8 |STR_LEN: 243 |STR_TIME: 0.37517690658569336
> STR_ID: 3zv9 |STR_LEN: 295 |STR_TIME: 0.3941631317138672
> STR_ID: 3zva |STR_LEN: 286 |STR_TIME: 0.3922450542449951
> STR_ID: 3zvb |STR_LEN: 237 |STR_TIME: 0.38443493843078613
> STR_ID: 3zvc |STR_LEN: 292 |STR_TIME: 0.3953890800476074
> STR_ID: 3zvd |STR_LEN: 283 |STR_TIME: 0.4109487533569336
> STR_ID: 3zve |STR_LEN: 299 |STR_TIME: 0.3983333110809326
> STR_ID: 3zvf |STR_LEN: 251 |STR_TIME: 0.3813948631286621
> STR_ID: 3zvg |STR_LEN: 297 |STR_TIME: 0.40627288818359375
> STR_ID: 3zvh |STR_LEN: 1370 |STR_TIME: 2.722944974899292
> STR_ID: 3zvi |STR_LEN: 1636 |STR_TIME: 2.7365000247955322
> STR_ID: 3zvj |STR_LEN: 3379 |STR_TIME: 5.788066148757935
> STR_ID: 3zvk |STR_LEN: 1212 |STR_TIME: 3.0755178928375244
> STR_ID: 3zvl |STR_LEN: 903 |STR_TIME: 0.8415451049804688
> STR_ID: 3zvm |STR_LEN: 1980 |STR_TIME: 1.7050421237945557
> STR_ID: 3zvn |STR_LEN: 658 |STR_TIME: 0.8722288608551025
> STR_ID: 3zvq |STR_LEN: 193 |STR_TIME: 0.2879669666290283
> STR_ID: 3zvr |STR_LEN: 677 |STR_TIME: 3.3403358459472656
> STR_ID: 3zvs |STR_LEN: 1266 |STR_TIME: 1.8155817985534668
> STR_ID: 3zvt |STR_LEN: 1888 |STR_TIME: 5.2898170948028564
> STR_ID: 3zvu |STR_LEN: 687 |STR_TIME: 0.9164571762084961
> STR_ID: 3zvv |STR_LEN: 1117 |STR_TIME: 2.727138042449951
> STR_ID: 3zvw |STR_LEN: 3857 |STR_TIME: 6.138201951980591
> STR_ID: 3zvx |STR_LEN: 820 |STR_TIME: 0.9697120189666748
> STR_ID: 3zvy |STR_LEN: 232 |STR_TIME: 0.5103659629821777
> STR_ID: 3zvz |STR_LEN: 111 |STR_TIME: 0.256742000579834
> STR_ID: 4zv0 |STR_LEN: 607 |STR_TIME: 1.2107877731323242
> STR_ID: 4zv1 |STR_LEN: 535 |STR_TIME: 0.5373780727386475
> STR_ID: 4zv2 |STR_LEN: 492 |STR_TIME: 0.5626890659332275
> STR_ID: 4zv3 |STR_LEN: 902 |STR_TIME: 1.5478839874267578
> STR_ID: 4zv4 |STR_LEN: 1109 |STR_TIME: 3.2993810176849365
> STR_ID: 4zv5 |STR_LEN: 271 |STR_TIME: 0.40725088119506836
> STR_ID: 4zv6 |STR_LEN: 434 |STR_TIME: 0.7776808738708496
> STR_ID: 4zv7 |STR_LEN: 651 |STR_TIME: 1.056502103805542
> STR_ID: 4zv8 |STR_LEN: 736 |STR_TIME: 0.9770979881286621
> STR_ID: 4zv9 |STR_LEN: 2753 |STR_TIME: 4.880223035812378
> STR_ID: 4zva |STR_LEN: 437 |STR_TIME: 0.6433401107788086
> STR_ID: 4zvb |STR_LEN: 670 |STR_TIME: 1.1523268222808838
> STR_ID: 4zvc |STR_LEN: 487 |STR_TIME: 0.8538880348205566
> STR_ID: 4zvd |STR_LEN: 288 |STR_TIME: 0.445389986038208
> STR_ID: 4zve |STR_LEN: 349 |STR_TIME: 0.7035810947418213
> STR_ID: 4zvf |STR_LEN: 341 |STR_TIME: 0.7150759696960449
> STR_ID: 4zvg |STR_LEN: 407 |STR_TIME: 0.6413998603820801
> STR_ID: 4zvh |STR_LEN: 326 |STR_TIME: 0.6021881103515625
> STR_ID: 4zvi |STR_LEN: 435 |STR_TIME: 1.1844830513000488
> STR_ID: 4zvj |STR_LEN: 880 |STR_TIME: 2.4544260501861572
> STR_ID: 4zvk |STR_LEN: 760 |STR_TIME: 1.6695208549499512
> STR_ID: 4zvl |STR_LEN: 892 |STR_TIME: 1.6845097541809082
> STR_ID: 4zvm |STR_LEN: 807 |STR_TIME: 1.7139201164245605
> STR_ID: 4zvn |STR_LEN: 735 |STR_TIME: 1.0948810577392578
> STR_ID: 4zvo |STR_LEN: 482 |STR_TIME: 0.8750298023223877
> STR_ID: 4zvp |STR_LEN: 551 |STR_TIME: 0.878220796585083
> STR_ID: 4zvq |STR_LEN: 574 |STR_TIME: 0.8809890747070312
> STR_ID: 4zvr |STR_LEN: 603 |STR_TIME: 0.9197778701782227
> STR_ID: 4zvs |STR_LEN: 586 |STR_TIME: 0.9368500709533691
> STR_ID: 4zvt |STR_LEN: 479 |STR_TIME: 0.8698861598968506
> STR_ID: 4zvu |STR_LEN: 506 |STR_TIME: 0.8566229343414307
> STR_ID: 4zvv |STR_LEN: 1648 |STR_TIME: 2.3247251510620117
> STR_ID: 4zvw |STR_LEN: 4613 |STR_TIME: 11.724131107330322
> STR_ID: 4zvx |STR_LEN: 1260 |STR_TIME: 2.932300090789795
> STR_ID: 4zvy |STR_LEN: 1332 |STR_TIME: 2.9026339054107666
> STR_ID: 4zvz |STR_LEN: 1547 |STR_TIME: 4.142697095870972
>> FINISH_DIR: ./data/z/zv/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3775 |DIR_TIME: 178.55173921585083 

>> START_DIR: ./data/z/zw/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1zw0 |STR_LEN: 813 |STR_TIME: 0.9053881168365479
> STR_ID: 1zw1 |STR_LEN: 582 |STR_TIME: 1.0476210117340088
> STR_ID: 1zw2 |STR_LEN: 349 |STR_TIME: 0.5106091499328613
> STR_ID: 1zw3 |STR_LEN: 274 |STR_TIME: 0.481691837310791
> STR_ID: 1zw5 |STR_LEN: 404 |STR_TIME: 0.6323351860046387
> STR_ID: 1zw6 |STR_LEN: 339 |STR_TIME: 0.6750521659851074
> STR_ID: 1zw7 |STR_LEN: 82 |STR_TIME: 5.306020259857178
> STR_ID: 1zw8 |STR_LEN: 66 |STR_TIME: 3.9577410221099854
> STR_ID: 1zw9 |STR_LEN: 530 |STR_TIME: 0.5336098670959473
> STR_ID: 1zwa |STR_LEN: 34 |STR_TIME: 1.126206874847412
> STR_ID: 1zwb |STR_LEN: 36 |STR_TIME: 1.2916290760040283
> STR_ID: 1zwc |STR_LEN: 37 |STR_TIME: 1.1866858005523682
> STR_ID: 1zwd |STR_LEN: 35 |STR_TIME: 1.1387252807617188
> STR_ID: 1zwe |STR_LEN: 34 |STR_TIME: 1.1331357955932617
> STR_ID: 1zwf |STR_LEN: 35 |STR_TIME: 1.1921319961547852
> STR_ID: 1zwg |STR_LEN: 35 |STR_TIME: 1.1750400066375732
> STR_ID: 1zwh |STR_LEN: 587 |STR_TIME: 0.5413351058959961
> STR_ID: 1zwi |STR_LEN: 580 |STR_TIME: 0.9705500602722168
> STR_ID: 1zwj |STR_LEN: 829 |STR_TIME: 1.0977389812469482
> STR_ID: 1zwk |STR_LEN: 391 |STR_TIME: 0.5633220672607422
> STR_ID: 1zwl |STR_LEN: 207 |STR_TIME: 0.329636812210083
> STR_ID: 1zwm |STR_LEN: 177 |STR_TIME: 10.95730209350586
> STR_ID: 1zwn |STR_LEN: 385 |STR_TIME: 0.47614312171936035
> STR_ID: 1zwo |STR_LEN: 177 |STR_TIME: 10.954811811447144
> STR_ID: 1zwp |STR_LEN: 415 |STR_TIME: 0.6038162708282471
> STR_ID: 1zws |STR_LEN: 2224 |STR_TIME: 3.6939141750335693
> STR_ID: 1zwt |STR_LEN: 158 |STR_TIME: 5.431059837341309
> STR_ID: 1zwu |STR_LEN: 30 |STR_TIME: 2.543998956680298
> STR_ID: 1zwv |STR_LEN: 52 |STR_TIME: 3.2283971309661865
> STR_ID: 1zww |STR_LEN: 475 |STR_TIME: 0.83530592918396
> STR_ID: 1zwx |STR_LEN: 534 |STR_TIME: 0.6024272441864014
> STR_ID: 1zwy |STR_LEN: 1257 |STR_TIME: 1.3488872051239014
> STR_ID: 1zwz |STR_LEN: 457 |STR_TIME: 0.48630499839782715
> STR_ID: 2zw0 |STR_LEN: 149 |STR_TIME: 0.16105198860168457
> STR_ID: 2zw1 |STR_LEN: 122 |STR_TIME: 0.1522819995880127
> STR_ID: 2zw2 |STR_LEN: 372 |STR_TIME: 0.37883996963500977
> STR_ID: 2zw3 |STR_LEN: 1206 |STR_TIME: 2.1572861671447754
> STR_ID: 2zw4 |STR_LEN: 1430 |STR_TIME: 1.9811758995056152
> STR_ID: 2zw5 |STR_LEN: 809 |STR_TIME: 1.0682470798492432
> STR_ID: 2zw6 |STR_LEN: 703 |STR_TIME: 1.007746934890747
> STR_ID: 2zw7 |STR_LEN: 600 |STR_TIME: 1.0854389667510986
> STR_ID: 2zw9 |STR_LEN: 1465 |STR_TIME: 2.3102450370788574
> STR_ID: 2zwa |STR_LEN: 2908 |STR_TIME: 2.798861026763916
> STR_ID: 2zwb |STR_LEN: 195 |STR_TIME: 0.5054328441619873
> STR_ID: 2zwd |STR_LEN: 821 |STR_TIME: 0.7792932987213135
> STR_ID: 2zwe |STR_LEN: 799 |STR_TIME: 0.7755889892578125
> STR_ID: 2zwf |STR_LEN: 781 |STR_TIME: 0.7568180561065674
> STR_ID: 2zwg |STR_LEN: 781 |STR_TIME: 0.7757277488708496
> STR_ID: 2zwh |STR_LEN: 377 |STR_TIME: 0.6856787204742432
> STR_ID: 2zwi |STR_LEN: 1126 |STR_TIME: 1.5347058773040771
> STR_ID: 2zwj |STR_LEN: 418 |STR_TIME: 0.3665151596069336
> STR_ID: 2zwk |STR_LEN: 738 |STR_TIME: 1.1752166748046875
> STR_ID: 2zwl |STR_LEN: 1003 |STR_TIME: 1.1710419654846191
> STR_ID: 2zwm |STR_LEN: 307 |STR_TIME: 0.7895710468292236
> STR_ID: 2zwn |STR_LEN: 1587 |STR_TIME: 1.8322551250457764
> STR_ID: 2zwo |STR_LEN: 1931 |STR_TIME: 2.070709705352783
> STR_ID: 2zwp |STR_LEN: 1201 |STR_TIME: 1.365285873413086
> STR_ID: 2zwr |STR_LEN: 579 |STR_TIME: 0.7690041065216064
> STR_ID: 2zws |STR_LEN: 1306 |STR_TIME: 2.4234960079193115
> STR_ID: 2zwt |STR_LEN: 1255 |STR_TIME: 1.2647690773010254
> STR_ID: 2zwu |STR_LEN: 1205 |STR_TIME: 1.2526848316192627
> STR_ID: 2zwv |STR_LEN: 612 |STR_TIME: 0.7657983303070068
> STR_ID: 2zwy |STR_LEN: 1169 |STR_TIME: 1.5871031284332275
> STR_ID: 2zwz |STR_LEN: 1391 |STR_TIME: 1.7051188945770264
> STR_ID: 3zw0 |STR_LEN: 661 |STR_TIME: 0.5743658542633057
> STR_ID: 3zw1 |STR_LEN: 424 |STR_TIME: 0.42323803901672363
> STR_ID: 3zw2 |STR_LEN: 539 |STR_TIME: 1.0320262908935547
> STR_ID: 3zw3 |STR_LEN: 960 |STR_TIME: 2.692016839981079
> STR_ID: 3zw5 |STR_LEN: 465 |STR_TIME: 0.904775857925415
> STR_ID: 3zw6 |STR_LEN: 1578 |STR_TIME: 2.610914945602417
> STR_ID: 3zw7 |STR_LEN: 914 |STR_TIME: 1.7091798782348633
> STR_ID: 3zw8 |STR_LEN: 1697 |STR_TIME: 2.456001043319702
> STR_ID: 3zw9 |STR_LEN: 1563 |STR_TIME: 2.6041250228881836
> STR_ID: 3zwa |STR_LEN: 1817 |STR_TIME: 2.52945876121521
> STR_ID: 3zwb |STR_LEN: 1590 |STR_TIME: 2.5059828758239746
> STR_ID: 3zwc |STR_LEN: 1857 |STR_TIME: 2.5624330043792725
