>> START_DIR: ./data/w/w0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1w00 |STR_LEN: 385 |STR_TIME: 0.47524023056030273
> STR_ID: 3wtw |STR_LEN: 787 |STR_TIME: 1.5634560585021973
> STR_ID: 3wtx |STR_LEN: 782 |STR_TIME: 1.6066319942474365
> STR_ID: 3wty |STR_LEN: 808 |STR_TIME: 1.6004910469055176
> STR_ID: 3wtz |STR_LEN: 293 |STR_TIME: 0.5081262588500977
> STR_ID: 4wt0 |STR_LEN: 279 |STR_TIME: 0.49019312858581543
> STR_ID: 4wt1 |STR_LEN: 24098 |STR_TIME: 76.69685077667236
> STR_ID: 4wt2 |STR_LEN: 227 |STR_TIME: 0.5985169410705566
> STR_ID: 4wt3 |STR_LEN: 258 |STR_TIME: 0.9830489158630371
> STR_ID: 4wt4 |STR_LEN: 594 |STR_TIME: 0.9851679801940918
> STR_ID: 4wt5 |STR_LEN: 309 |STR_TIME: 0.9632971286773682
> STR_ID: 4wt6 |STR_LEN: 418 |STR_TIME: 0.5779428482055664
> STR_ID: 4wt7 |STR_LEN: 1067 |STR_TIME: 2.8416190147399902
> STR_ID: 4wt8 |STR_LEN: 21454 |STR_TIME: 69.74265599250793
> STR_ID: 4wt9 |STR_LEN: 750 |STR_TIME: 1.162451982498169
> STR_ID: 4wta |STR_LEN: 620 |STR_TIME: 1.0600371360778809
> STR_ID: 4wtb |STR_LEN: 365 |STR_TIME: 0.4528541564941406
> STR_ID: 4wtc |STR_LEN: 608 |STR_TIME: 1.0410091876983643
> STR_ID: 4wtd |STR_LEN: 606 |STR_TIME: 1.0274889469146729
> STR_ID: 4wte |STR_LEN: 573 |STR_TIME: 1.0568833351135254
> STR_ID: 4wtf |STR_LEN: 636 |STR_TIME: 1.0572941303253174
> STR_ID: 4wtg |STR_LEN: 613 |STR_TIME: 1.0589640140533447
> STR_ID: 4wth |STR_LEN: 966 |STR_TIME: 3.019742965698242
> STR_ID: 4wti |STR_LEN: 627 |STR_TIME: 1.0398869514465332
> STR_ID: 4wtj |STR_LEN: 946 |STR_TIME: 1.1403770446777344
> STR_ID: 4wtk |STR_LEN: 688 |STR_TIME: 1.0706870555877686
> STR_ID: 4wtl |STR_LEN: 1046 |STR_TIME: 1.1606557369232178
> STR_ID: 4wtm |STR_LEN: 835 |STR_TIME: 1.1285901069641113
> STR_ID: 4wto |STR_LEN: 926 |STR_TIME: 1.5555670261383057
> STR_ID: 4wtp |STR_LEN: 495 |STR_TIME: 0.9678161144256592
> STR_ID: 4wtq |STR_LEN: 1251 |STR_TIME: 1.505389928817749
> STR_ID: 4wtr |STR_LEN: 423 |STR_TIME: 0.948911190032959
> STR_ID: 4wts |STR_LEN: 411 |STR_TIME: 0.5701961517333984
> STR_ID: 4wtu |STR_LEN: 806 |STR_TIME: 0.7943918704986572
> STR_ID: 4wtv |STR_LEN: 1154 |STR_TIME: 1.6661999225616455
> STR_ID: 4wtw |STR_LEN: 411 |STR_TIME: 1.1294441223144531
> STR_ID: 4wtx |STR_LEN: 219 |STR_TIME: 0.54361891746521
> STR_ID: 4wty |STR_LEN: 1300 |STR_TIME: 1.397101879119873
> STR_ID: 4wtz |STR_LEN: 1497 |STR_TIME: 4.037245035171509
> STR_ID: 5wt9 |STR_LEN: 799 |STR_TIME: 1.7442100048065186
> STR_ID: 5wtc |STR_LEN: 704 |STR_TIME: 1.258084774017334
> STR_ID: 5wte |STR_LEN: 723 |STR_TIME: 1.3039629459381104
> STR_ID: 5wtf |STR_LEN: 673 |STR_TIME: 1.1740491390228271
> STR_ID: 5wtg |STR_LEN: 858 |STR_TIME: 1.4264869689941406
> STR_ID: 5wth |STR_LEN: 1152 |STR_TIME: 2.0861148834228516
> STR_ID: 5wtj |STR_LEN: 2032 |STR_TIME: 3.7613518238067627
> STR_ID: 5wtk |STR_LEN: 1320 |STR_TIME: 2.486743927001953
> STR_ID: 5wtq |STR_LEN: 728 |STR_TIME: 0.8204898834228516
> STR_ID: 5wtr |STR_LEN: 1607 |STR_TIME: 2.103954792022705
> STR_ID: 5wtw |STR_LEN: 298 |STR_TIME: 0.9386551380157471
> STR_ID: 5wtx |STR_LEN: 543 |STR_TIME: 0.8750131130218506
> STR_ID: 5wty |STR_LEN: 1217 |STR_TIME: 1.9348340034484863
> STR_ID: 5wtz |STR_LEN: 709 |STR_TIME: 1.431001901626587
>> FINISH_DIR: ./data/w/wt/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3861 |DIR_TIME: 342.94162774086 

>> START_DIR: ./data/w/wu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1wu0 |STR_LEN: 72 |STR_TIME: 6.251114130020142
> STR_ID: 1wu1 |STR_LEN: 366 |STR_TIME: 0.5502212047576904
> STR_ID: 1wu2 |STR_LEN: 1185 |STR_TIME: 1.4133961200714111
> STR_ID: 1wu3 |STR_LEN: 209 |STR_TIME: 0.3950049877166748
> STR_ID: 1wu4 |STR_LEN: 959 |STR_TIME: 0.8357980251312256
> STR_ID: 1wu5 |STR_LEN: 669 |STR_TIME: 0.7920758724212646
> STR_ID: 1wu6 |STR_LEN: 873 |STR_TIME: 0.8141639232635498
> STR_ID: 1wu7 |STR_LEN: 1088 |STR_TIME: 1.531806230545044
> STR_ID: 1wu8 |STR_LEN: 1044 |STR_TIME: 1.442457675933838
> STR_ID: 1wu9 |STR_LEN: 245 |STR_TIME: 0.2847421169281006
> STR_ID: 1wua |STR_LEN: 1022 |STR_TIME: 3.1410491466522217
> STR_ID: 1wub |STR_LEN: 279 |STR_TIME: 0.3679320812225342
> STR_ID: 1wud |STR_LEN: 313 |STR_TIME: 0.4461860656738281
> STR_ID: 1wue |STR_LEN: 1144 |STR_TIME: 1.3922119140625
> STR_ID: 1wuf |STR_LEN: 744 |STR_TIME: 1.3268470764160156
> STR_ID: 1wug |STR_LEN: 119 |STR_TIME: 0.4237649440765381
> STR_ID: 1wuh |STR_LEN: 1662 |STR_TIME: 2.8291327953338623
> STR_ID: 1wui |STR_LEN: 1805 |STR_TIME: 2.9113078117370605
> STR_ID: 1wuj |STR_LEN: 1640 |STR_TIME: 2.814060926437378
> STR_ID: 1wuk |STR_LEN: 1679 |STR_TIME: 2.812986135482788
> STR_ID: 1wul |STR_LEN: 1586 |STR_TIME: 2.6753530502319336
> STR_ID: 1wum |STR_LEN: 119 |STR_TIME: 0.48638916015625
> STR_ID: 1wun |STR_LEN: 956 |STR_TIME: 1.168605089187622
> STR_ID: 1wuo |STR_LEN: 1243 |STR_TIME: 1.5478930473327637
> STR_ID: 1wup |STR_LEN: 879 |STR_TIME: 1.4706110954284668
> STR_ID: 1wuq |STR_LEN: 1207 |STR_TIME: 1.7419099807739258
> STR_ID: 1wur |STR_LEN: 1351 |STR_TIME: 1.7332239151000977
> STR_ID: 1wut |STR_LEN: 1058 |STR_TIME: 1.502831220626831
> STR_ID: 1wuu |STR_LEN: 1957 |STR_TIME: 2.762899875640869
> STR_ID: 1wuv |STR_LEN: 1368 |STR_TIME: 1.6826581954956055
> STR_ID: 1wuw |STR_LEN: 186 |STR_TIME: 0.22188901901245117
> STR_ID: 1wuy |STR_LEN: 1055 |STR_TIME: 1.4899282455444336
> STR_ID: 1wuz |STR_LEN: 103 |STR_TIME: 9.597355127334595
> STR_ID: 2wu0 |STR_LEN: 1820 |STR_TIME: 2.7045061588287354
> STR_ID: 2wu1 |STR_LEN: 791 |STR_TIME: 1.7261829376220703
> STR_ID: 2wu2 |STR_LEN: 4201 |STR_TIME: 10.111315965652466
> STR_ID: 2wu3 |STR_LEN: 1370 |STR_TIME: 3.3812918663024902
> STR_ID: 2wu4 |STR_LEN: 1383 |STR_TIME: 3.413734197616577
> STR_ID: 2wu5 |STR_LEN: 3405 |STR_TIME: 9.96243405342102
> STR_ID: 2wu6 |STR_LEN: 671 |STR_TIME: 0.7653727531433105
> STR_ID: 2wu7 |STR_LEN: 519 |STR_TIME: 1.2008318901062012
> STR_ID: 2wu8 |STR_LEN: 833 |STR_TIME: 1.7880067825317383
> STR_ID: 2wu9 |STR_LEN: 1945 |STR_TIME: 1.7157011032104492
> STR_ID: 2wua |STR_LEN: 1495 |STR_TIME: 1.452867031097412
> STR_ID: 2wub |STR_LEN: 1482 |STR_TIME: 2.185447931289673
> STR_ID: 2wuc |STR_LEN: 819 |STR_TIME: 1.2546582221984863
> STR_ID: 2wud |STR_LEN: 841 |STR_TIME: 1.817065954208374
> STR_ID: 2wue |STR_LEN: 902 |STR_TIME: 1.8659868240356445
> STR_ID: 2wuf |STR_LEN: 751 |STR_TIME: 1.8463528156280518
> STR_ID: 2wug |STR_LEN: 845 |STR_TIME: 1.8899660110473633
> STR_ID: 2wuh |STR_LEN: 425 |STR_TIME: 0.5048692226409912
> STR_ID: 2wui |STR_LEN: 201 |STR_TIME: 0.3729820251464844
> STR_ID: 2wuj |STR_LEN: 311 |STR_TIME: 0.27724528312683105
> STR_ID: 2wuk |STR_LEN: 608 |STR_TIME: 0.5027978420257568
> STR_ID: 2wul |STR_LEN: 540 |STR_TIME: 0.7834711074829102
> STR_ID: 2wuq |STR_LEN: 982 |STR_TIME: 1.821061134338379
> STR_ID: 2wur |STR_LEN: 554 |STR_TIME: 1.3316590785980225
> STR_ID: 2wus |STR_LEN: 837 |STR_TIME: 2.433892250061035
> STR_ID: 2wut |STR_LEN: 411 |STR_TIME: 0.35733509063720703
> STR_ID: 2wuu |STR_LEN: 781 |STR_TIME: 1.4827022552490234
> STR_ID: 2wuv |STR_LEN: 413 |STR_TIME: 0.530200719833374
> STR_ID: 2wuw |STR_LEN: 408 |STR_TIME: 0.5096240043640137
> STR_ID: 2wux |STR_LEN: 301 |STR_TIME: 0.7800509929656982
> STR_ID: 2wuy |STR_LEN: 208 |STR_TIME: 0.4087998867034912
> STR_ID: 2wuz |STR_LEN: 1068 |STR_TIME: 2.936379909515381
> STR_ID: 3wu0 |STR_LEN: 297 |STR_TIME: 0.5163938999176025
> STR_ID: 3wu1 |STR_LEN: 398 |STR_TIME: 0.6102809906005859
> STR_ID: 3wu2 |STR_LEN: 8403 |STR_TIME: 12.198431968688965
> STR_ID: 3wu3 |STR_LEN: 1296 |STR_TIME: 3.239124059677124
> STR_ID: 3wu4 |STR_LEN: 1413 |STR_TIME: 3.4626691341400146
> STR_ID: 3wu5 |STR_LEN: 1219 |STR_TIME: 3.1789939403533936
> STR_ID: 3wu6 |STR_LEN: 1415 |STR_TIME: 3.356956720352173
> STR_ID: 3wu7 |STR_LEN: 199 |STR_TIME: 0.27471303939819336
> STR_ID: 3wu8 |STR_LEN: 200 |STR_TIME: 0.2719759941101074
> STR_ID: 3wu9 |STR_LEN: 200 |STR_TIME: 0.27591395378112793
> STR_ID: 3wua |STR_LEN: 198 |STR_TIME: 0.2862710952758789
> STR_ID: 3wub |STR_LEN: 635 |STR_TIME: 0.6713809967041016
> STR_ID: 3wuc |STR_LEN: 545 |STR_TIME: 0.5894451141357422
> STR_ID: 3wud |STR_LEN: 184 |STR_TIME: 0.28687405586242676
> STR_ID: 3wue |STR_LEN: 538 |STR_TIME: 0.6082649230957031
> STR_ID: 3wuf |STR_LEN: 714 |STR_TIME: 0.6538538932800293
> STR_ID: 3wug |STR_LEN: 639 |STR_TIME: 0.6517319679260254
> STR_ID: 3wuh |STR_LEN: 700 |STR_TIME: 2.159449815750122
> STR_ID: 3wui |STR_LEN: 181 |STR_TIME: 0.2581028938293457
> STR_ID: 3wul |STR_LEN: 243 |STR_TIME: 0.28464221954345703
> STR_ID: 3wum |STR_LEN: 258 |STR_TIME: 0.2816181182861328
> STR_ID: 3wun |STR_LEN: 163 |STR_TIME: 0.2621448040008545
> STR_ID: 3wup |STR_LEN: 52 |STR_TIME: 0.1173701286315918
> STR_ID: 3wuq |STR_LEN: 263 |STR_TIME: 0.8163321018218994
> STR_ID: 3wur |STR_LEN: 826 |STR_TIME: 0.7448577880859375
> STR_ID: 3wus |STR_LEN: 377 |STR_TIME: 0.7022089958190918
> STR_ID: 3wut |STR_LEN: 637 |STR_TIME: 0.8597538471221924
> STR_ID: 3wuu |STR_LEN: 521 |STR_TIME: 0.8761641979217529
> STR_ID: 3wuv |STR_LEN: 919 |STR_TIME: 1.3260259628295898
> STR_ID: 3wuw |STR_LEN: 1159 |STR_TIME: 1.3192930221557617
> STR_ID: 3wux |STR_LEN: 523 |STR_TIME: 0.7433521747589111
> STR_ID: 3wuy |STR_LEN: 578 |STR_TIME: 1.7411739826202393
> STR_ID: 3wuz |STR_LEN: 216 |STR_TIME: 0.4825420379638672
> STR_ID: 4wu0 |STR_LEN: 1555 |STR_TIME: 3.7275960445404053
> STR_ID: 4wu1 |STR_LEN: 24807 |STR_TIME: 76.08463215827942
> STR_ID: 4wu2 |STR_LEN: 1119 |STR_TIME: 1.4980549812316895
> STR_ID: 4wu3 |STR_LEN: 4646 |STR_TIME: 4.726218938827515
> STR_ID: 4wu4 |STR_LEN: 274 |STR_TIME: 0.8048579692840576
> STR_ID: 4wu5 |STR_LEN: 1000 |STR_TIME: 1.3915879726409912
> STR_ID: 4wu7 |STR_LEN: 989 |STR_TIME: 1.9179677963256836
> STR_ID: 4wu8 |STR_LEN: 1094 |STR_TIME: 2.776057720184326
> STR_ID: 4wu9 |STR_LEN: 1077 |STR_TIME: 2.813750743865967
> STR_ID: 4wua |STR_LEN: 459 |STR_TIME: 0.7452392578125
> STR_ID: 4wub |STR_LEN: 638 |STR_TIME: 1.3113632202148438
> STR_ID: 4wuc |STR_LEN: 583 |STR_TIME: 1.261746883392334
> STR_ID: 4wud |STR_LEN: 527 |STR_TIME: 1.290849208831787
> STR_ID: 4wuh |STR_LEN: 293 |STR_TIME: 0.48900413513183594
> STR_ID: 4wui |STR_LEN: 468 |STR_TIME: 0.8110830783843994
> STR_ID: 4wuj |STR_LEN: 827 |STR_TIME: 1.969555139541626
> STR_ID: 4wuk |STR_LEN: 786 |STR_TIME: 1.4757859706878662
> STR_ID: 4wul |STR_LEN: 279 |STR_TIME: 0.904120922088623
> STR_ID: 4wum |STR_LEN: 3352 |STR_TIME: 5.1404969692230225
> STR_ID: 4wun |STR_LEN: 759 |STR_TIME: 1.8116679191589355
> STR_ID: 4wuo |STR_LEN: 892 |STR_TIME: 2.1687963008880615
> STR_ID: 4wup |STR_LEN: 889 |STR_TIME: 1.0430841445922852
> STR_ID: 4wuq |STR_LEN: 880 |STR_TIME: 1.0430059432983398
> STR_ID: 4wur |STR_LEN: 394 |STR_TIME: 1.2003209590911865
> STR_ID: 4wut |STR_LEN: 664 |STR_TIME: 1.5384588241577148
> STR_ID: 4wuu |STR_LEN: 818 |STR_TIME: 3.743103265762329
> STR_ID: 4wuv |STR_LEN: 1120 |STR_TIME: 2.7564971446990967
> STR_ID: 4wuw |STR_LEN: 202 |STR_TIME: 0.5890090465545654
> STR_ID: 4wux |STR_LEN: 224 |STR_TIME: 0.5596747398376465
> STR_ID: 4wuy |STR_LEN: 853 |STR_TIME: 1.5231738090515137
> STR_ID: 4wuz |STR_LEN: 944 |STR_TIME: 1.3753421306610107
> STR_ID: 5wu0 |STR_LEN: 551 |STR_TIME: 1.4073710441589355
> STR_ID: 5wu1 |STR_LEN: 979 |STR_TIME: 2.7558627128601074
> STR_ID: 5wu2 |STR_LEN: 974 |STR_TIME: 2.7446529865264893
> STR_ID: 5wu3 |STR_LEN: 979 |STR_TIME: 2.7308831214904785
> STR_ID: 5wu4 |STR_LEN: 976 |STR_TIME: 2.752159833908081
> STR_ID: 5wu5 |STR_LEN: 1936 |STR_TIME: 5.344408750534058
> STR_ID: 5wu6 |STR_LEN: 1596 |STR_TIME: 4.368199110031128
> STR_ID: 5wu7 |STR_LEN: 1164 |STR_TIME: 1.9104688167572021
> STR_ID: 5wua |STR_LEN: 6540 |STR_TIME: 9.737665891647339
> STR_ID: 5wuk |STR_LEN: 736 |STR_TIME: 1.225989818572998
> STR_ID: 5wum |STR_LEN: 698 |STR_TIME: 0.8722329139709473
> STR_ID: 5wun |STR_LEN: 611 |STR_TIME: 0.7925601005554199
> STR_ID: 5wuq |STR_LEN: 454 |STR_TIME: 1.491426944732666
> STR_ID: 5wur |STR_LEN: 451 |STR_TIME: 1.4692778587341309
> STR_ID: 5wuu |STR_LEN: 277 |STR_TIME: 0.3263118267059326
> STR_ID: 5wuy |STR_LEN: 763 |STR_TIME: 1.1144559383392334
> STR_ID: 5wuz |STR_LEN: 43 |STR_TIME: 2.223170042037964
>> FINISH_DIR: ./data/w/wu/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4007 |DIR_TIME: 344.444828748703 

>> START_DIR: ./data/w/wv/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1wv0 |STR_LEN: 1054 |STR_TIME: 1.486799955368042
> STR_ID: 1wv1 |STR_LEN: 1068 |STR_TIME: 1.5411431789398193
> STR_ID: 1wv2 |STR_LEN: 453 |STR_TIME: 0.7327561378479004
> STR_ID: 1wv3 |STR_LEN: 383 |STR_TIME: 0.42206501960754395
> STR_ID: 1wv4 |STR_LEN: 392 |STR_TIME: 0.6418099403381348
> STR_ID: 1wv5 |STR_LEN: 52 |STR_TIME: 0.14756321907043457
> STR_ID: 1wv6 |STR_LEN: 25 |STR_TIME: 0.13781237602233887
> STR_ID: 1wv7 |STR_LEN: 888 |STR_TIME: 1.1680808067321777
> STR_ID: 1wv8 |STR_LEN: 109 |STR_TIME: 0.1699202060699463
> STR_ID: 1wv9 |STR_LEN: 305 |STR_TIME: 0.34769725799560547
> STR_ID: 1wva |STR_LEN: 825 |STR_TIME: 1.0668821334838867
> STR_ID: 1wvb |STR_LEN: 711 |STR_TIME: 1.1165058612823486
> STR_ID: 1wvc |STR_LEN: 349 |STR_TIME: 0.5118210315704346
> STR_ID: 1wvd |STR_LEN: 54 |STR_TIME: 0.268312931060791
> STR_ID: 1wve |STR_LEN: 2297 |STR_TIME: 2.3759360313415527
> STR_ID: 1wvf |STR_LEN: 1322 |STR_TIME: 1.22648286819458
> STR_ID: 1wvg |STR_LEN: 1031 |STR_TIME: 1.3478388786315918
> STR_ID: 1wvh |STR_LEN: 236 |STR_TIME: 0.2806708812713623
> STR_ID: 1wvi |STR_LEN: 1012 |STR_TIME: 1.6622872352600098
> STR_ID: 1wvj |STR_LEN: 577 |STR_TIME: 0.5722432136535645
> STR_ID: 1wvk |STR_LEN: 86 |STR_TIME: 3.8939051628112793
> STR_ID: 1wvl |STR_LEN: 326 |STR_TIME: 0.44213008880615234
> STR_ID: 1wvm |STR_LEN: 1429 |STR_TIME: 1.5423250198364258
> STR_ID: 1wvn |STR_LEN: 129 |STR_TIME: 0.17569684982299805
> STR_ID: 1wvo |STR_LEN: 79 |STR_TIME: 4.493780136108398
> STR_ID: 1wvp |STR_LEN: 313 |STR_TIME: 0.6174659729003906
> STR_ID: 1wvq |STR_LEN: 767 |STR_TIME: 0.9476048946380615
> STR_ID: 1wvr |STR_LEN: 370 |STR_TIME: 0.44963622093200684
> STR_ID: 1wvt |STR_LEN: 589 |STR_TIME: 0.7993359565734863
> STR_ID: 1wvu |STR_LEN: 656 |STR_TIME: 0.8401260375976562
> STR_ID: 1wvv |STR_LEN: 820 |STR_TIME: 0.8764030933380127
> STR_ID: 1wvw |STR_LEN: 275 |STR_TIME: 0.4860391616821289
> STR_ID: 1wvx |STR_LEN: 350 |STR_TIME: 0.5142531394958496
> STR_ID: 1wvy |STR_LEN: 407 |STR_TIME: 0.5277707576751709
> STR_ID: 1wvz |STR_LEN: 101 |STR_TIME: 6.40240216255188
> STR_ID: 2wv0 |STR_LEN: 3162 |STR_TIME: 7.207300186157227
> STR_ID: 2wv1 |STR_LEN: 522 |STR_TIME: 0.8068029880523682
> STR_ID: 2wv2 |STR_LEN: 460 |STR_TIME: 0.8281857967376709
> STR_ID: 2wv3 |STR_LEN: 303 |STR_TIME: 0.4094431400299072
> STR_ID: 2wv4 |STR_LEN: 450 |STR_TIME: 0.675055980682373
> STR_ID: 2wv5 |STR_LEN: 892 |STR_TIME: 1.3197038173675537
> STR_ID: 2wv6 |STR_LEN: 1462 |STR_TIME: 1.8104639053344727
> STR_ID: 2wv7 |STR_LEN: 2111 |STR_TIME: 5.249577283859253
> STR_ID: 2wv8 |STR_LEN: 719 |STR_TIME: 0.7614641189575195
> STR_ID: 2wv9 |STR_LEN: 690 |STR_TIME: 1.04807710647583
> STR_ID: 2wva |STR_LEN: 7203 |STR_TIME: 14.466375827789307
> STR_ID: 2wvb |STR_LEN: 437 |STR_TIME: 0.9415464401245117
> STR_ID: 2wvc |STR_LEN: 391 |STR_TIME: 0.9060027599334717
> STR_ID: 2wvd |STR_LEN: 610 |STR_TIME: 1.721320390701294
> STR_ID: 2wve |STR_LEN: 368 |STR_TIME: 0.9650001525878906
> STR_ID: 2wvf |STR_LEN: 462 |STR_TIME: 0.9271538257598877
> STR_ID: 2wvg |STR_LEN: 4629 |STR_TIME: 7.372889041900635
> STR_ID: 2wvh |STR_LEN: 8665 |STR_TIME: 13.919867992401123
> STR_ID: 2wvi |STR_LEN: 282 |STR_TIME: 0.41628575325012207
> STR_ID: 2wvj |STR_LEN: 2383 |STR_TIME: 2.6569197177886963
> STR_ID: 2wvk |STR_LEN: 853 |STR_TIME: 1.3492670059204102
> STR_ID: 2wvl |STR_LEN: 812 |STR_TIME: 1.4211909770965576
> STR_ID: 2wvm |STR_LEN: 769 |STR_TIME: 1.3204138278961182
> STR_ID: 2wvn |STR_LEN: 214 |STR_TIME: 0.39043498039245605
> STR_ID: 2wvo |STR_LEN: 583 |STR_TIME: 0.8205020427703857
> STR_ID: 2wvp |STR_LEN: 347 |STR_TIME: 0.9719982147216797
> STR_ID: 2wvq |STR_LEN: 618 |STR_TIME: 0.8048529624938965
> STR_ID: 2wvr |STR_LEN: 316 |STR_TIME: 1.1155428886413574
> STR_ID: 2wvs |STR_LEN: 2686 |STR_TIME: 3.304394006729126
> STR_ID: 2wvt |STR_LEN: 1343 |STR_TIME: 1.6686291694641113
> STR_ID: 2wvu |STR_LEN: 3153 |STR_TIME: 3.4953627586364746
> STR_ID: 2wvv |STR_LEN: 2865 |STR_TIME: 3.4305269718170166
> STR_ID: 2wvw |STR_LEN: 5416 |STR_TIME: 8.991128206253052
> STR_ID: 2wvx |STR_LEN: 4987 |STR_TIME: 5.899577856063843
> STR_ID: 2wvy |STR_LEN: 3270 |STR_TIME: 3.958238124847412
> STR_ID: 2wvz |STR_LEN: 3758 |STR_TIME: 5.462023973464966
> STR_ID: 3wv0 |STR_LEN: 425 |STR_TIME: 0.5469381809234619
> STR_ID: 3wv1 |STR_LEN: 594 |STR_TIME: 1.191431999206543
> STR_ID: 3wv2 |STR_LEN: 605 |STR_TIME: 1.1378300189971924
> STR_ID: 3wv3 |STR_LEN: 810 |STR_TIME: 1.2186589241027832
> STR_ID: 3wv4 |STR_LEN: 957 |STR_TIME: 2.362168073654175
> STR_ID: 3wv5 |STR_LEN: 951 |STR_TIME: 2.467602252960205
> STR_ID: 3wv6 |STR_LEN: 1184 |STR_TIME: 1.1639642715454102
> STR_ID: 3wv7 |STR_LEN: 970 |STR_TIME: 1.864461898803711
> STR_ID: 3wv8 |STR_LEN: 626 |STR_TIME: 1.306692123413086
> STR_ID: 3wv9 |STR_LEN: 851 |STR_TIME: 2.5258610248565674
> STR_ID: 3wva |STR_LEN: 691 |STR_TIME: 1.2385728359222412
> STR_ID: 3wvb |STR_LEN: 667 |STR_TIME: 1.1346640586853027
> STR_ID: 3wvc |STR_LEN: 565 |STR_TIME: 1.159376859664917
> STR_ID: 3wvd |STR_LEN: 791 |STR_TIME: 1.4702236652374268
> STR_ID: 3wve |STR_LEN: 730 |STR_TIME: 1.4115028381347656
> STR_ID: 3wvf |STR_LEN: 893 |STR_TIME: 1.5181779861450195
> STR_ID: 3wvg |STR_LEN: 1728 |STR_TIME: 2.7232608795166016
> STR_ID: 3wvh |STR_LEN: 1643 |STR_TIME: 2.612210988998413
> STR_ID: 3wvi |STR_LEN: 1678 |STR_TIME: 2.6973419189453125
> STR_ID: 3wvj |STR_LEN: 785 |STR_TIME: 1.521254062652588
> STR_ID: 3wvk |STR_LEN: 1751 |STR_TIME: 2.761093854904175
> STR_ID: 3wvl |STR_LEN: 8736 |STR_TIME: 25.41573715209961
> STR_ID: 3wvm |STR_LEN: 310 |STR_TIME: 0.7211918830871582
> STR_ID: 3wvn |STR_LEN: 920 |STR_TIME: 2.429818868637085
> STR_ID: 3wvo |STR_LEN: 1653 |STR_TIME: 4.9139580726623535
> STR_ID: 3wvp |STR_LEN: 1686 |STR_TIME: 2.939969062805176
> STR_ID: 3wvq |STR_LEN: 3031 |STR_TIME: 3.1937718391418457
> STR_ID: 3wvr |STR_LEN: 2173 |STR_TIME: 5.240212917327881
> STR_ID: 3wvs |STR_LEN: 792 |STR_TIME: 0.853618860244751
> STR_ID: 3wvt |STR_LEN: 257 |STR_TIME: 0.2521951198577881
> STR_ID: 3wvu |STR_LEN: 311 |STR_TIME: 0.3923931121826172
> STR_ID: 3wvv |STR_LEN: 341 |STR_TIME: 0.40425586700439453
> STR_ID: 3wvw |STR_LEN: 324 |STR_TIME: 0.38391971588134766
> STR_ID: 3wvx |STR_LEN: 248 |STR_TIME: 0.34705114364624023
> STR_ID: 3wvy |STR_LEN: 286 |STR_TIME: 0.31415605545043945
> STR_ID: 3wvz |STR_LEN: 596 |STR_TIME: 1.2394671440124512
> STR_ID: 4wv1 |STR_LEN: 1221 |STR_TIME: 1.8091130256652832
> STR_ID: 4wv3 |STR_LEN: 1524 |STR_TIME: 1.8852310180664062
> STR_ID: 4wv4 |STR_LEN: 244 |STR_TIME: 0.9547569751739502
> STR_ID: 4wv5 |STR_LEN: 403 |STR_TIME: 0.5269999504089355
> STR_ID: 4wv6 |STR_LEN: 913 |STR_TIME: 2.1905829906463623
> STR_ID: 4wv7 |STR_LEN: 359 |STR_TIME: 0.5542919635772705
> STR_ID: 4wv8 |STR_LEN: 1653 |STR_TIME: 1.89579176902771
> STR_ID: 4wv9 |STR_LEN: 1783 |STR_TIME: 2.020740032196045
> STR_ID: 4wva |STR_LEN: 1510 |STR_TIME: 1.682955026626587
> STR_ID: 4wvb |STR_LEN: 1360 |STR_TIME: 1.6172857284545898
> STR_ID: 4wvc |STR_LEN: 1093 |STR_TIME: 1.5257258415222168
> STR_ID: 4wvd |STR_LEN: 472 |STR_TIME: 0.8431870937347412
> STR_ID: 4wve |STR_LEN: 678 |STR_TIME: 1.3974978923797607
> STR_ID: 4wvf |STR_LEN: 2737 |STR_TIME: 5.0883848667144775
> STR_ID: 4wvg |STR_LEN: 870 |STR_TIME: 1.006399154663086
> STR_ID: 4wvh |STR_LEN: 772 |STR_TIME: 1.0007078647613525
> STR_ID: 4wvi |STR_LEN: 904 |STR_TIME: 1.0380899906158447
> STR_ID: 4wvj |STR_LEN: 904 |STR_TIME: 1.0925841331481934
> STR_ID: 4wvl |STR_LEN: 411 |STR_TIME: 1.1285400390625
> STR_ID: 4wvm |STR_LEN: 1228 |STR_TIME: 3.748297929763794
> STR_ID: 4wvo |STR_LEN: 666 |STR_TIME: 1.5954129695892334
> STR_ID: 4wvp |STR_LEN: 442 |STR_TIME: 0.8237419128417969
> STR_ID: 4wvr |STR_LEN: 690 |STR_TIME: 0.740170955657959
> STR_ID: 4wvs |STR_LEN: 122 |STR_TIME: 0.3782169818878174
> STR_ID: 4wvt |STR_LEN: 337 |STR_TIME: 0.756497859954834
> STR_ID: 4wvu |STR_LEN: 167 |STR_TIME: 0.38517022132873535
