>> START_DIR: ./data/a/a0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1a00 |STR_LEN: 794 |STR_TIME: 0.10735487937927246
> STR_ID: 2at9 |STR_LEN: 233 |STR_TIME: 0.0425260066986084
> STR_ID: 2ata |STR_LEN: 1555 |STR_TIME: 0.16526317596435547
> STR_ID: 2atb |STR_LEN: 346 |STR_TIME: 0.03596305847167969
> STR_ID: 2atc |STR_LEN: 458 |STR_TIME: 0.0724949836730957
> STR_ID: 2ate |STR_LEN: 316 |STR_TIME: 0.06647610664367676
> STR_ID: 2atf |STR_LEN: 376 |STR_TIME: 0.03862500190734863
> STR_ID: 2atg |STR_LEN: 18 |STR_TIME: 0.11237907409667969
> STR_ID: 2ath |STR_LEN: 667 |STR_TIME: 0.09766459465026855
> STR_ID: 2ati |STR_LEN: 2347 |STR_TIME: 0.331035852432251
> STR_ID: 2atj |STR_LEN: 986 |STR_TIME: 0.1432640552520752
> STR_ID: 2atk |STR_LEN: 585 |STR_TIME: 0.09765005111694336
> STR_ID: 2atl |STR_LEN: 901 |STR_TIME: 0.15542101860046387
> STR_ID: 2atm |STR_LEN: 660 |STR_TIME: 0.06759214401245117
> STR_ID: 2ato |STR_LEN: 380 |STR_TIME: 0.10384726524353027
> STR_ID: 2atp |STR_LEN: 520 |STR_TIME: 0.08075308799743652
> STR_ID: 2atq |STR_LEN: 1057 |STR_TIME: 0.1815931797027588
> STR_ID: 2atr |STR_LEN: 188 |STR_TIME: 0.025949954986572266
> STR_ID: 2ats |STR_LEN: 1229 |STR_TIME: 0.1435689926147461
> STR_ID: 2atv |STR_LEN: 263 |STR_TIME: 0.03102397918701172
> STR_ID: 2atw |STR_LEN: 680 |STR_TIME: 0.08815813064575195
> STR_ID: 2atx |STR_LEN: 389 |STR_TIME: 0.05911707878112793
> STR_ID: 2aty |STR_LEN: 752 |STR_TIME: 0.024332046508789062
> STR_ID: 2atz |STR_LEN: 278 |STR_TIME: 0.03280901908874512
> STR_ID: 3at0 |STR_LEN: 533 |STR_TIME: 0.10194587707519531
> STR_ID: 3at1 |STR_LEN: 916 |STR_TIME: 0.15207982063293457
> STR_ID: 3at2 |STR_LEN: 758 |STR_TIME: 0.07103109359741211
> STR_ID: 3at3 |STR_LEN: 474 |STR_TIME: 0.060742855072021484
> STR_ID: 3at4 |STR_LEN: 471 |STR_TIME: 0.09429812431335449
> STR_ID: 3at5 |STR_LEN: 468 |STR_TIME: 0.052102088928222656
> STR_ID: 3at6 |STR_LEN: 409 |STR_TIME: 0.05094289779663086
> STR_ID: 3at7 |STR_LEN: 769 |STR_TIME: 0.08312606811523438
> STR_ID: 3at8 |STR_LEN: 197 |STR_TIME: 0.031613826751708984
> STR_ID: 3at9 |STR_LEN: 197 |STR_TIME: 0.030122041702270508
> STR_ID: 3ata |STR_LEN: 197 |STR_TIME: 0.03209996223449707
> STR_ID: 3atb |STR_LEN: 198 |STR_TIME: 0.06877613067626953
> STR_ID: 3atd |STR_LEN: 197 |STR_TIME: 0.029130935668945312
> STR_ID: 3ate |STR_LEN: 199 |STR_TIME: 0.02948617935180664
> STR_ID: 3atf |STR_LEN: 211 |STR_TIME: 0.03213977813720703
> STR_ID: 3atg |STR_LEN: 576 |STR_TIME: 0.046930789947509766
> STR_ID: 3ath |STR_LEN: 1442 |STR_TIME: 0.16970586776733398
> STR_ID: 3ati |STR_LEN: 516 |STR_TIME: 0.08275723457336426
> STR_ID: 3atj |STR_LEN: 988 |STR_TIME: 0.11076807975769043
> STR_ID: 3atk |STR_LEN: 528 |STR_TIME: 0.0397639274597168
> STR_ID: 3atl |STR_LEN: 545 |STR_TIME: 0.04102182388305664
> STR_ID: 3atm |STR_LEN: 553 |STR_TIME: 0.04042315483093262
> STR_ID: 3atn |STR_LEN: 301 |STR_TIME: 0.038487911224365234
> STR_ID: 3ato |STR_LEN: 259 |STR_TIME: 0.07436800003051758
> STR_ID: 3atp |STR_LEN: 363 |STR_TIME: 0.049494028091430664
> STR_ID: 3atq |STR_LEN: 571 |STR_TIME: 0.09865903854370117
> STR_ID: 3atr |STR_LEN: 617 |STR_TIME: 0.10332083702087402
> STR_ID: 3ats |STR_LEN: 683 |STR_TIME: 0.09111714363098145
> STR_ID: 3att |STR_LEN: 575 |STR_TIME: 0.06473779678344727
> STR_ID: 3atu |STR_LEN: 752 |STR_TIME: 0.07489824295043945
> STR_ID: 3atv |STR_LEN: 813 |STR_TIME: 0.07066488265991211
> STR_ID: 3atw |STR_LEN: 859 |STR_TIME: 0.14321017265319824
> STR_ID: 3aty |STR_LEN: 1477 |STR_TIME: 0.14642000198364258
> STR_ID: 3atz |STR_LEN: 2079 |STR_TIME: 0.31016111373901367
> STR_ID: 4at0 |STR_LEN: 1096 |STR_TIME: 0.11818790435791016
> STR_ID: 4at1 |STR_LEN: 916 |STR_TIME: 0.2106010913848877
> STR_ID: 4at2 |STR_LEN: 1103 |STR_TIME: 0.11369919776916504
> STR_ID: 4at3 |STR_LEN: 605 |STR_TIME: 0.05399775505065918
> STR_ID: 4at4 |STR_LEN: 585 |STR_TIME: 0.05963277816772461
> STR_ID: 4at5 |STR_LEN: 661 |STR_TIME: 0.10570001602172852
> STR_ID: 4at6 |STR_LEN: 3715 |STR_TIME: 0.8278241157531738
> STR_ID: 4at7 |STR_LEN: 1319 |STR_TIME: 0.12405824661254883
> STR_ID: 4at8 |STR_LEN: 1301 |STR_TIME: 0.27161693572998047
> STR_ID: 4at9 |STR_LEN: 642 |STR_TIME: 0.10302114486694336
> STR_ID: 4atb |STR_LEN: 1295 |STR_TIME: 0.29201388359069824
> STR_ID: 4atd |STR_LEN: 1431 |STR_TIME: 0.22796297073364258
> STR_ID: 4ate |STR_LEN: 709 |STR_TIME: 0.11887907981872559
> STR_ID: 4atf |STR_LEN: 2166 |STR_TIME: 0.30846691131591797
> STR_ID: 4atg |STR_LEN: 382 |STR_TIME: 0.08147406578063965
> STR_ID: 4ath |STR_LEN: 320 |STR_TIME: 0.05662393569946289
> STR_ID: 4ati |STR_LEN: 174 |STR_TIME: 0.04683518409729004
> STR_ID: 4atj |STR_LEN: 930 |STR_TIME: 0.10316991806030273
> STR_ID: 4atk |STR_LEN: 152 |STR_TIME: 0.04255318641662598
> STR_ID: 4atl |STR_LEN: 1113 |STR_TIME: 0.25068187713623047
> STR_ID: 4atm |STR_LEN: 461 |STR_TIME: 0.052835941314697266
> STR_ID: 4atn |STR_LEN: 582 |STR_TIME: 0.06861019134521484
> STR_ID: 4ato |STR_LEN: 425 |STR_TIME: 0.09074902534484863
> STR_ID: 4atp |STR_LEN: 6038 |STR_TIME: 0.9639480113983154
> STR_ID: 4atq |STR_LEN: 5854 |STR_TIME: 1.1003870964050293
> STR_ID: 4ats |STR_LEN: 233 |STR_TIME: 0.04909110069274902
> STR_ID: 4att |STR_LEN: 465 |STR_TIME: 0.03533220291137695
> STR_ID: 4atu |STR_LEN: 3535 |STR_TIME: 0.8116059303283691
> STR_ID: 4atv |STR_LEN: 1515 |STR_TIME: 0.3182828426361084
> STR_ID: 4atw |STR_LEN: 2886 |STR_TIME: 0.6425380706787109
> STR_ID: 4atx |STR_LEN: 1167 |STR_TIME: 0.19580793380737305
> STR_ID: 4aty |STR_LEN: 535 |STR_TIME: 0.14662599563598633
> STR_ID: 4atz |STR_LEN: 1724 |STR_TIME: 0.23423314094543457
> STR_ID: 5at1 |STR_LEN: 916 |STR_TIME: 0.19096922874450684
> STR_ID: 6at1 |STR_LEN: 914 |STR_TIME: 0.19059085845947266
> STR_ID: 6atj |STR_LEN: 709 |STR_TIME: 0.06808328628540039
> STR_ID: 7at1 |STR_LEN: 919 |STR_TIME: 0.21282696723937988
> STR_ID: 7atj |STR_LEN: 751 |STR_TIME: 0.08117485046386719
> STR_ID: 8at1 |STR_LEN: 920 |STR_TIME: 0.19560813903808594
> STR_ID: 8atc |STR_LEN: 1848 |STR_TIME: 0.17645621299743652
> STR_ID: 9atc |STR_LEN: 457 |STR_TIME: 0.06817507743835449
>> FINISH_DIR: ./data/a/at/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4797 |DIR_TIME: 21.180318117141724 

>> START_DIR: ./data/a/au/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1au0 |STR_LEN: 281 |STR_TIME: 0.036667823791503906
> STR_ID: 1au1 |STR_LEN: 420 |STR_TIME: 0.13046503067016602
> STR_ID: 1au2 |STR_LEN: 278 |STR_TIME: 0.0338592529296875
> STR_ID: 1au3 |STR_LEN: 266 |STR_TIME: 0.03502798080444336
> STR_ID: 1au4 |STR_LEN: 272 |STR_TIME: 0.03715205192565918
> STR_ID: 1au5 |STR_LEN: 17 |STR_TIME: 0.008539915084838867
> STR_ID: 1au6 |STR_LEN: 17 |STR_TIME: 0.010005950927734375
> STR_ID: 1au7 |STR_LEN: 483 |STR_TIME: 0.08573484420776367
> STR_ID: 1au8 |STR_LEN: 363 |STR_TIME: 0.04343128204345703
> STR_ID: 1au9 |STR_LEN: 480 |STR_TIME: 0.0843198299407959
> STR_ID: 1aua |STR_LEN: 351 |STR_TIME: 0.05219101905822754
> STR_ID: 1auc |STR_LEN: 148 |STR_TIME: 0.01791095733642578
> STR_ID: 1aud |STR_LEN: 131 |STR_TIME: 1.0978262424468994
> STR_ID: 1aue |STR_LEN: 252 |STR_TIME: 0.07440805435180664
> STR_ID: 1aug |STR_LEN: 1155 |STR_TIME: 0.16550612449645996
> STR_ID: 1aui |STR_LEN: 985 |STR_TIME: 0.09806013107299805
> STR_ID: 1auj |STR_LEN: 365 |STR_TIME: 0.13495588302612305
> STR_ID: 1auk |STR_LEN: 660 |STR_TIME: 0.08663082122802734
> STR_ID: 1aul |STR_LEN: 20 |STR_TIME: 0.01722431182861328
> STR_ID: 1aum |STR_LEN: 70 |STR_TIME: 0.01397562026977539
> STR_ID: 1aun |STR_LEN: 297 |STR_TIME: 0.03579306602478027
> STR_ID: 1auo |STR_LEN: 671 |STR_TIME: 0.07953977584838867
> STR_ID: 1aup |STR_LEN: 467 |STR_TIME: 0.07683777809143066
> STR_ID: 1auq |STR_LEN: 300 |STR_TIME: 0.03712582588195801
> STR_ID: 1aur |STR_LEN: 632 |STR_TIME: 0.14745092391967773
> STR_ID: 1aus |STR_LEN: 2497 |STR_TIME: 0.4434201717376709
> STR_ID: 1aut |STR_LEN: 485 |STR_TIME: 0.08083891868591309
> STR_ID: 1auu |STR_LEN: 110 |STR_TIME: 0.496837854385376
> STR_ID: 1auv |STR_LEN: 746 |STR_TIME: 0.1034238338470459
> STR_ID: 1auw |STR_LEN: 2131 |STR_TIME: 0.37197113037109375
> STR_ID: 1aux |STR_LEN: 642 |STR_TIME: 0.13688874244689941
> STR_ID: 1auy |STR_LEN: 541 |STR_TIME: 0.1894221305847168
> STR_ID: 1auz |STR_LEN: 116 |STR_TIME: 1.051166296005249
> STR_ID: 2au0 |STR_LEN: 855 |STR_TIME: 0.18880701065063477
> STR_ID: 2au1 |STR_LEN: 385 |STR_TIME: 0.04508519172668457
> STR_ID: 2au3 |STR_LEN: 573 |STR_TIME: 0.07192587852478027
> STR_ID: 2au4 |STR_LEN: 42 |STR_TIME: 0.027590274810791016
> STR_ID: 2au5 |STR_LEN: 254 |STR_TIME: 0.023421287536621094
> STR_ID: 2au6 |STR_LEN: 477 |STR_TIME: 0.049491167068481445
> STR_ID: 2au7 |STR_LEN: 502 |STR_TIME: 0.05387377738952637
> STR_ID: 2au8 |STR_LEN: 314 |STR_TIME: 0.14258408546447754
> STR_ID: 2au9 |STR_LEN: 441 |STR_TIME: 0.04579615592956543
> STR_ID: 2aua |STR_LEN: 555 |STR_TIME: 0.07456588745117188
> STR_ID: 2aub |STR_LEN: 185 |STR_TIME: 0.020116090774536133
> STR_ID: 2auc |STR_LEN: 438 |STR_TIME: 0.061866044998168945
> STR_ID: 2aud |STR_LEN: 690 |STR_TIME: 0.051009178161621094
> STR_ID: 2aug |STR_LEN: 369 |STR_TIME: 0.0716249942779541
> STR_ID: 2auh |STR_LEN: 339 |STR_TIME: 0.0639338493347168
> STR_ID: 2auj |STR_LEN: 298 |STR_TIME: 0.04604387283325195
> STR_ID: 2auk |STR_LEN: 1381 |STR_TIME: 0.1513197422027588
> STR_ID: 2aum |STR_LEN: 898 |STR_TIME: 0.12883281707763672
> STR_ID: 2aun |STR_LEN: 905 |STR_TIME: 0.10012507438659668
> STR_ID: 2auo |STR_LEN: 484 |STR_TIME: 0.053211212158203125
> STR_ID: 2aup |STR_LEN: 480 |STR_TIME: 0.050801992416381836
> STR_ID: 2auq |STR_LEN: 458 |STR_TIME: 0.05257391929626465
> STR_ID: 2aur |STR_LEN: 372 |STR_TIME: 0.09681892395019531
> STR_ID: 2aus |STR_LEN: 983 |STR_TIME: 0.16236114501953125
> STR_ID: 2aut |STR_LEN: 1376 |STR_TIME: 0.15722274780273438
> STR_ID: 2auu |STR_LEN: 375 |STR_TIME: 0.0765068531036377
> STR_ID: 2auv |STR_LEN: 86 |STR_TIME: 0.49123597145080566
> STR_ID: 2auw |STR_LEN: 629 |STR_TIME: 0.07216596603393555
> STR_ID: 2aux |STR_LEN: 316 |STR_TIME: 0.039533138275146484
> STR_ID: 2auy |STR_LEN: 694 |STR_TIME: 0.08848214149475098
> STR_ID: 2auz |STR_LEN: 353 |STR_TIME: 0.037428855895996094
> STR_ID: 3au0 |STR_LEN: 521 |STR_TIME: 0.12648892402648926
> STR_ID: 3au1 |STR_LEN: 457 |STR_TIME: 0.12800002098083496
> STR_ID: 3au2 |STR_LEN: 1206 |STR_TIME: 0.2702488899230957
> STR_ID: 3au3 |STR_LEN: 418 |STR_TIME: 0.05107712745666504
> STR_ID: 3au4 |STR_LEN: 799 |STR_TIME: 0.12839579582214355
> STR_ID: 3au5 |STR_LEN: 1071 |STR_TIME: 0.15204191207885742
> STR_ID: 3au6 |STR_LEN: 614 |STR_TIME: 0.1913459300994873
> STR_ID: 3au7 |STR_LEN: 374 |STR_TIME: 0.13388395309448242
> STR_ID: 3au8 |STR_LEN: 1178 |STR_TIME: 0.1929779052734375
> STR_ID: 3au9 |STR_LEN: 1326 |STR_TIME: 0.19642233848571777
> STR_ID: 3aua |STR_LEN: 1226 |STR_TIME: 0.14331817626953125
> STR_ID: 3aub |STR_LEN: 369 |STR_TIME: 0.03873729705810547
> STR_ID: 3auc |STR_LEN: 215 |STR_TIME: 0.027357101440429688
> STR_ID: 3aud |STR_LEN: 347 |STR_TIME: 0.0362858772277832
> STR_ID: 3aue |STR_LEN: 824 |STR_TIME: 0.14858508110046387
> STR_ID: 3auf |STR_LEN: 303 |STR_TIME: 0.03346896171569824
> STR_ID: 3aug |STR_LEN: 292 |STR_TIME: 0.022487878799438477
> STR_ID: 3auh |STR_LEN: 683 |STR_TIME: 0.0576930046081543
> STR_ID: 3aui |STR_LEN: 274 |STR_TIME: 0.021126985549926758
> STR_ID: 3auj |STR_LEN: 3122 |STR_TIME: 0.41967296600341797
> STR_ID: 3auk |STR_LEN: 982 |STR_TIME: 0.08232879638671875
> STR_ID: 3aul |STR_LEN: 222 |STR_TIME: 0.025648117065429688
> STR_ID: 3aum |STR_LEN: 561 |STR_TIME: 0.09095883369445801
> STR_ID: 3aun |STR_LEN: 403 |STR_TIME: 0.04444694519042969
> STR_ID: 3auo |STR_LEN: 1344 |STR_TIME: 0.2113950252532959
> STR_ID: 3aup |STR_LEN: 2102 |STR_TIME: 0.35385704040527344
> STR_ID: 3auq |STR_LEN: 264 |STR_TIME: 0.08278512954711914
> STR_ID: 3aur |STR_LEN: 329 |STR_TIME: 0.044320106506347656
> STR_ID: 3aus |STR_LEN: 688 |STR_TIME: 0.09443807601928711
> STR_ID: 3aut |STR_LEN: 707 |STR_TIME: 0.09529519081115723
> STR_ID: 3auu |STR_LEN: 681 |STR_TIME: 0.09746408462524414
> STR_ID: 3auv |STR_LEN: 1892 |STR_TIME: 0.3581051826477051
> STR_ID: 3auw |STR_LEN: 394 |STR_TIME: 0.10206198692321777
> STR_ID: 3aux |STR_LEN: 388 |STR_TIME: 0.06011605262756348
> STR_ID: 3auy |STR_LEN: 796 |STR_TIME: 0.12093591690063477
> STR_ID: 3auz |STR_LEN: 319 |STR_TIME: 0.053832292556762695
> STR_ID: 4au0 |STR_LEN: 1321 |STR_TIME: 0.2010970115661621
> STR_ID: 4au1 |STR_LEN: 489 |STR_TIME: 0.05264115333557129
> STR_ID: 4au2 |STR_LEN: 1737 |STR_TIME: 0.38094282150268555
> STR_ID: 4au3 |STR_LEN: 1567 |STR_TIME: 0.37775301933288574
> STR_ID: 4au4 |STR_LEN: 2573 |STR_TIME: 0.6997277736663818
> STR_ID: 4au5 |STR_LEN: 1515 |STR_TIME: 0.39232897758483887
> STR_ID: 4au6 |STR_LEN: 5355 |STR_TIME: 1.3062129020690918
> STR_ID: 4au7 |STR_LEN: 628 |STR_TIME: 0.20784521102905273
> STR_ID: 4au8 |STR_LEN: 1036 |STR_TIME: 0.13968586921691895
> STR_ID: 4au9 |STR_LEN: 1593 |STR_TIME: 0.2367408275604248
> STR_ID: 4aua |STR_LEN: 343 |STR_TIME: 0.16353988647460938
> STR_ID: 4aub |STR_LEN: 3688 |STR_TIME: 0.5056231021881104
> STR_ID: 4auc |STR_LEN: 661 |STR_TIME: 0.06299114227294922
> STR_ID: 4aud |STR_LEN: 293 |STR_TIME: 0.047730207443237305
> STR_ID: 4aue |STR_LEN: 3021 |STR_TIME: 0.6511878967285156
> STR_ID: 4aui |STR_LEN: 957 |STR_TIME: 0.19319415092468262
> STR_ID: 4auj |STR_LEN: 346 |STR_TIME: 0.032152652740478516
> STR_ID: 4auk |STR_LEN: 1294 |STR_TIME: 0.20249485969543457
> STR_ID: 4aul |STR_LEN: 5205 |STR_TIME: 0.8337700366973877
> STR_ID: 4aum |STR_LEN: 5166 |STR_TIME: 1.1615769863128662
> STR_ID: 4aun |STR_LEN: 8792 |STR_TIME: 1.53118896484375
> STR_ID: 4auo |STR_LEN: 966 |STR_TIME: 0.2501358985900879
> STR_ID: 4aup |STR_LEN: 449 |STR_TIME: 0.0679771900177002
> STR_ID: 4auq |STR_LEN: 715 |STR_TIME: 0.12101006507873535
> STR_ID: 4aur |STR_LEN: 615 |STR_TIME: 0.2419447898864746
> STR_ID: 4aut |STR_LEN: 515 |STR_TIME: 0.06731200218200684
> STR_ID: 4auu |STR_LEN: 785 |STR_TIME: 0.10847282409667969
> STR_ID: 4auv |STR_LEN: 364 |STR_TIME: 0.05033683776855469
> STR_ID: 4auw |STR_LEN: 444 |STR_TIME: 0.09732198715209961
> STR_ID: 4aux |STR_LEN: 266 |STR_TIME: 0.08401298522949219
> STR_ID: 4auy |STR_LEN: 653 |STR_TIME: 0.1291520595550537
> STR_ID: 5aui |STR_LEN: 136 |STR_TIME: 0.01726508140563965
> STR_ID: 5auj |STR_LEN: 260 |STR_TIME: 0.037169694900512695
> STR_ID: 5auk |STR_LEN: 141 |STR_TIME: 0.022572040557861328
> STR_ID: 5aul |STR_LEN: 297 |STR_TIME: 0.034512996673583984
> STR_ID: 5aum |STR_LEN: 1463 |STR_TIME: 0.18598294258117676
> STR_ID: 5aun |STR_LEN: 736 |STR_TIME: 0.0707540512084961
> STR_ID: 5auo |STR_LEN: 558 |STR_TIME: 0.06472921371459961
> STR_ID: 5aup |STR_LEN: 765 |STR_TIME: 0.15541386604309082
> STR_ID: 5auq |STR_LEN: 2028 |STR_TIME: 0.29300355911254883
> STR_ID: 5aur |STR_LEN: 628 |STR_TIME: 0.10870027542114258
> STR_ID: 5aus |STR_LEN: 380 |STR_TIME: 0.04088902473449707
> STR_ID: 5aut |STR_LEN: 492 |STR_TIME: 0.18580198287963867
> STR_ID: 5auu |STR_LEN: 455 |STR_TIME: 0.14301276206970215
> STR_ID: 5auv |STR_LEN: 535 |STR_TIME: 0.10277605056762695
> STR_ID: 5auw |STR_LEN: 534 |STR_TIME: 0.1122276782989502
> STR_ID: 5aux |STR_LEN: 540 |STR_TIME: 0.21686100959777832
> STR_ID: 5auy |STR_LEN: 389 |STR_TIME: 0.06628203392028809
> STR_ID: 5auz |STR_LEN: 521 |STR_TIME: 0.12645983695983887
>> FINISH_DIR: ./data/a/au/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4946 |DIR_TIME: 26.50617504119873 

>> START_DIR: ./data/a/av/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1av1 |STR_LEN: 804 |STR_TIME: 0.3277149200439453
> STR_ID: 1av2 |STR_LEN: 106 |STR_TIME: 0.06808090209960938
> STR_ID: 1av3 |STR_LEN: 27 |STR_TIME: 0.46492695808410645
> STR_ID: 1av4 |STR_LEN: 868 |STR_TIME: 0.18210887908935547
> STR_ID: 1av5 |STR_LEN: 347 |STR_TIME: 0.06869077682495117
> STR_ID: 1av6 |STR_LEN: 297 |STR_TIME: 0.18837690353393555
> STR_ID: 1av7 |STR_LEN: 303 |STR_TIME: 0.0777130126953125
> STR_ID: 1av8 |STR_LEN: 819 |STR_TIME: 0.16939496994018555
> STR_ID: 1ava |STR_LEN: 1924 |STR_TIME: 0.46770787239074707
> STR_ID: 1avb |STR_LEN: 692 |STR_TIME: 0.13217878341674805
> STR_ID: 1avc |STR_LEN: 765 |STR_TIME: 0.17386412620544434
> STR_ID: 1avd |STR_LEN: 287 |STR_TIME: 0.04500102996826172
> STR_ID: 1ave |STR_LEN: 269 |STR_TIME: 0.09374785423278809
> STR_ID: 1avf |STR_LEN: 1156 |STR_TIME: 0.11675691604614258
> STR_ID: 1avg |STR_LEN: 613 |STR_TIME: 0.0770878791809082
> STR_ID: 1avh |STR_LEN: 920 |STR_TIME: 0.1112818717956543
> STR_ID: 1avk |STR_LEN: 824 |STR_TIME: 0.1401679515838623
> STR_ID: 1avl |STR_LEN: 742 |STR_TIME: 0.15926384925842285
> STR_ID: 1avm |STR_LEN: 830 |STR_TIME: 0.07532715797424316
> STR_ID: 1avn |STR_LEN: 416 |STR_TIME: 0.045477867126464844
> STR_ID: 1avo |STR_LEN: 1400 |STR_TIME: 0.35146021842956543
> STR_ID: 1avp |STR_LEN: 260 |STR_TIME: 0.062290191650390625
> STR_ID: 1avq |STR_LEN: 1104 |STR_TIME: 0.22713208198547363
> STR_ID: 1avr |STR_LEN: 526 |STR_TIME: 0.056154727935791016
> STR_ID: 1avs |STR_LEN: 260 |STR_TIME: 0.026607990264892578
> STR_ID: 1avt |STR_LEN: 428 |STR_TIME: 0.04230904579162598
> STR_ID: 1avu |STR_LEN: 216 |STR_TIME: 0.0340421199798584
> STR_ID: 1avv |STR_LEN: 99 |STR_TIME: 0.029732227325439453
> STR_ID: 1avw |STR_LEN: 537 |STR_TIME: 0.06587982177734375
> STR_ID: 1avx |STR_LEN: 517 |STR_TIME: 0.10322213172912598
> STR_ID: 1avy |STR_LEN: 467 |STR_TIME: 0.03710198402404785
> STR_ID: 1avz |STR_LEN: 260 |STR_TIME: 0.04346799850463867
> STR_ID: 2av0 |STR_LEN: 516 |STR_TIME: 0.05076193809509277
> STR_ID: 2av1 |STR_LEN: 1543 |STR_TIME: 0.24389410018920898
> STR_ID: 2av3 |STR_LEN: 466 |STR_TIME: 0.06041717529296875
> STR_ID: 2av4 |STR_LEN: 338 |STR_TIME: 0.03443479537963867
> STR_ID: 2av5 |STR_LEN: 530 |STR_TIME: 0.08499503135681152
> STR_ID: 2av6 |STR_LEN: 2751 |STR_TIME: 0.4018971920013428
> STR_ID: 2av7 |STR_LEN: 1483 |STR_TIME: 0.15700006484985352
> STR_ID: 2av8 |STR_LEN: 887 |STR_TIME: 0.3179478645324707
> STR_ID: 2av9 |STR_LEN: 1738 |STR_TIME: 0.3080897331237793
> STR_ID: 2ava |STR_LEN: 82 |STR_TIME: 1.0301859378814697
> STR_ID: 2avd |STR_LEN: 911 |STR_TIME: 0.20710492134094238
> STR_ID: 2avf |STR_LEN: 2298 |STR_TIME: 0.7093408107757568
> STR_ID: 2avg |STR_LEN: 110 |STR_TIME: 1.6993911266326904
> STR_ID: 2avh |STR_LEN: 69 |STR_TIME: 0.0061168670654296875
> STR_ID: 2avi |STR_LEN: 320 |STR_TIME: 0.04055213928222656
> STR_ID: 2avj |STR_LEN: 237 |STR_TIME: 0.03437209129333496
> STR_ID: 2avk |STR_LEN: 332 |STR_TIME: 0.0266571044921875
> STR_ID: 2avm |STR_LEN: 548 |STR_TIME: 0.21103215217590332
> STR_ID: 2avn |STR_LEN: 707 |STR_TIME: 0.09215497970581055
> STR_ID: 2avo |STR_LEN: 468 |STR_TIME: 0.055950164794921875
> STR_ID: 2avp |STR_LEN: 94 |STR_TIME: 0.011140108108520508
> STR_ID: 2avq |STR_LEN: 535 |STR_TIME: 0.05142617225646973
> STR_ID: 2avs |STR_LEN: 525 |STR_TIME: 0.05810904502868652
> STR_ID: 2avt |STR_LEN: 888 |STR_TIME: 0.15239906311035156
> STR_ID: 2avu |STR_LEN: 674 |STR_TIME: 0.10776209831237793
> STR_ID: 2avv |STR_LEN: 783 |STR_TIME: 0.09778904914855957
> STR_ID: 2avw |STR_LEN: 2715 |STR_TIME: 0.35826826095581055
> STR_ID: 2avx |STR_LEN: 172 |STR_TIME: 1.5264887809753418
> STR_ID: 3av0 |STR_LEN: 764 |STR_TIME: 0.12888669967651367
> STR_ID: 3av1 |STR_LEN: 1152 |STR_TIME: 0.4020512104034424
> STR_ID: 3av2 |STR_LEN: 1128 |STR_TIME: 0.2631490230560303
> STR_ID: 3av3 |STR_LEN: 465 |STR_TIME: 0.1017751693725586
> STR_ID: 3av4 |STR_LEN: 1186 |STR_TIME: 0.2512493133544922
> STR_ID: 3av5 |STR_LEN: 1144 |STR_TIME: 0.2849698066711426
> STR_ID: 3av6 |STR_LEN: 1140 |STR_TIME: 0.26331377029418945
> STR_ID: 3av7 |STR_LEN: 1369 |STR_TIME: 0.1531538963317871
> STR_ID: 3av8 |STR_LEN: 879 |STR_TIME: 0.11812090873718262
> STR_ID: 3av9 |STR_LEN: 507 |STR_TIME: 0.06443595886230469
> STR_ID: 3ava |STR_LEN: 512 |STR_TIME: 0.06272196769714355
> STR_ID: 3avb |STR_LEN: 478 |STR_TIME: 0.061643123626708984
> STR_ID: 3avc |STR_LEN: 458 |STR_TIME: 0.05955004692077637
> STR_ID: 3ave |STR_LEN: 685 |STR_TIME: 0.1433248519897461
> STR_ID: 3avf |STR_LEN: 497 |STR_TIME: 0.06332612037658691
> STR_ID: 3avg |STR_LEN: 503 |STR_TIME: 0.06274271011352539
> STR_ID: 3avh |STR_LEN: 474 |STR_TIME: 0.05703878402709961
> STR_ID: 3avi |STR_LEN: 503 |STR_TIME: 0.05878281593322754
> STR_ID: 3avj |STR_LEN: 511 |STR_TIME: 0.09933805465698242
> STR_ID: 3avk |STR_LEN: 467 |STR_TIME: 0.06714487075805664
> STR_ID: 3avl |STR_LEN: 475 |STR_TIME: 0.061376094818115234
> STR_ID: 3avm |STR_LEN: 475 |STR_TIME: 0.0626378059387207
> STR_ID: 3avn |STR_LEN: 431 |STR_TIME: 0.059615135192871094
> STR_ID: 3avo |STR_LEN: 510 |STR_TIME: 0.05940818786621094
> STR_ID: 3avp |STR_LEN: 551 |STR_TIME: 0.09900808334350586
> STR_ID: 3avq |STR_LEN: 509 |STR_TIME: 0.05677676200866699
> STR_ID: 3avr |STR_LEN: 892 |STR_TIME: 0.18457794189453125
> STR_ID: 3avs |STR_LEN: 834 |STR_TIME: 0.2028958797454834
> STR_ID: 3avt |STR_LEN: 1270 |STR_TIME: 0.22200512886047363
