>> START_DIR: ./data/w/w0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1w00 |STR_LEN: 385 |STR_TIME: 0.035871028900146484
> STR_ID: 1wuk |STR_LEN: 1679 |STR_TIME: 0.19744014739990234
> STR_ID: 1wul |STR_LEN: 1586 |STR_TIME: 0.16437506675720215
> STR_ID: 1wum |STR_LEN: 119 |STR_TIME: 0.03365206718444824
> STR_ID: 1wun |STR_LEN: 956 |STR_TIME: 0.14244580268859863
> STR_ID: 1wuo |STR_LEN: 1243 |STR_TIME: 0.13852477073669434
> STR_ID: 1wup |STR_LEN: 879 |STR_TIME: 0.1238861083984375
> STR_ID: 1wuq |STR_LEN: 1207 |STR_TIME: 0.1790480613708496
> STR_ID: 1wur |STR_LEN: 1351 |STR_TIME: 0.1435840129852295
> STR_ID: 1wut |STR_LEN: 1058 |STR_TIME: 0.16990423202514648
> STR_ID: 1wuu |STR_LEN: 1957 |STR_TIME: 0.26322388648986816
> STR_ID: 1wuv |STR_LEN: 1368 |STR_TIME: 0.14265012741088867
> STR_ID: 1wuw |STR_LEN: 186 |STR_TIME: 0.016833066940307617
> STR_ID: 1wuy |STR_LEN: 1055 |STR_TIME: 0.17871475219726562
> STR_ID: 1wuz |STR_LEN: 103 |STR_TIME: 1.0086348056793213
> STR_ID: 2wu0 |STR_LEN: 1820 |STR_TIME: 0.27387189865112305
> STR_ID: 2wu1 |STR_LEN: 791 |STR_TIME: 0.1947791576385498
> STR_ID: 2wu2 |STR_LEN: 4201 |STR_TIME: 0.7492249011993408
> STR_ID: 2wu3 |STR_LEN: 1370 |STR_TIME: 0.24412894248962402
> STR_ID: 2wu4 |STR_LEN: 1383 |STR_TIME: 0.20478320121765137
> STR_ID: 2wu5 |STR_LEN: 3405 |STR_TIME: 0.7656772136688232
> STR_ID: 2wu6 |STR_LEN: 671 |STR_TIME: 0.09481310844421387
> STR_ID: 2wu7 |STR_LEN: 519 |STR_TIME: 0.06728696823120117
> STR_ID: 2wu8 |STR_LEN: 833 |STR_TIME: 0.09982085227966309
> STR_ID: 2wu9 |STR_LEN: 1945 |STR_TIME: 0.19782400131225586
> STR_ID: 2wua |STR_LEN: 1495 |STR_TIME: 0.12590694427490234
> STR_ID: 2wub |STR_LEN: 1482 |STR_TIME: 0.229827880859375
> STR_ID: 2wuc |STR_LEN: 819 |STR_TIME: 0.09536409378051758
> STR_ID: 2wud |STR_LEN: 841 |STR_TIME: 0.15277409553527832
> STR_ID: 2wue |STR_LEN: 902 |STR_TIME: 0.10671472549438477
> STR_ID: 2wuf |STR_LEN: 751 |STR_TIME: 0.10441708564758301
> STR_ID: 2wug |STR_LEN: 845 |STR_TIME: 0.14886879920959473
> STR_ID: 2wuh |STR_LEN: 425 |STR_TIME: 0.03687596321105957
> STR_ID: 2wui |STR_LEN: 201 |STR_TIME: 0.027945756912231445
> STR_ID: 2wuj |STR_LEN: 311 |STR_TIME: 0.021973133087158203
> STR_ID: 2wuk |STR_LEN: 608 |STR_TIME: 0.04298806190490723
> STR_ID: 2wul |STR_LEN: 540 |STR_TIME: 0.062170982360839844
> STR_ID: 2wuq |STR_LEN: 982 |STR_TIME: 0.13750982284545898
> STR_ID: 2wur |STR_LEN: 554 |STR_TIME: 0.0894017219543457
> STR_ID: 2wus |STR_LEN: 837 |STR_TIME: 0.16896295547485352
> STR_ID: 2wut |STR_LEN: 411 |STR_TIME: 0.027231216430664062
> STR_ID: 2wuu |STR_LEN: 781 |STR_TIME: 0.08628201484680176
> STR_ID: 2wuv |STR_LEN: 413 |STR_TIME: 0.04091000556945801
> STR_ID: 2wuw |STR_LEN: 408 |STR_TIME: 0.04009389877319336
> STR_ID: 2wux |STR_LEN: 301 |STR_TIME: 0.0818939208984375
> STR_ID: 2wuy |STR_LEN: 208 |STR_TIME: 0.030071020126342773
> STR_ID: 2wuz |STR_LEN: 1068 |STR_TIME: 0.16619229316711426
> STR_ID: 3wu0 |STR_LEN: 297 |STR_TIME: 0.04367804527282715
> STR_ID: 3wu1 |STR_LEN: 398 |STR_TIME: 0.07498812675476074
> STR_ID: 3wu2 |STR_LEN: 8403 |STR_TIME: 1.2504289150238037
> STR_ID: 3wu3 |STR_LEN: 1296 |STR_TIME: 0.2533071041107178
> STR_ID: 3wu4 |STR_LEN: 1413 |STR_TIME: 0.19633913040161133
> STR_ID: 3wu5 |STR_LEN: 1219 |STR_TIME: 0.2902820110321045
> STR_ID: 3wu6 |STR_LEN: 1415 |STR_TIME: 0.2288360595703125
> STR_ID: 3wu7 |STR_LEN: 199 |STR_TIME: 0.017657041549682617
> STR_ID: 3wu8 |STR_LEN: 200 |STR_TIME: 0.02053999900817871
> STR_ID: 3wu9 |STR_LEN: 200 |STR_TIME: 0.02077484130859375
> STR_ID: 3wua |STR_LEN: 198 |STR_TIME: 0.020801067352294922
> STR_ID: 3wub |STR_LEN: 635 |STR_TIME: 0.04982805252075195
> STR_ID: 3wuc |STR_LEN: 545 |STR_TIME: 0.09203767776489258
> STR_ID: 3wud |STR_LEN: 184 |STR_TIME: 0.01876091957092285
> STR_ID: 3wue |STR_LEN: 538 |STR_TIME: 0.048354148864746094
> STR_ID: 3wuf |STR_LEN: 714 |STR_TIME: 0.05139803886413574
> STR_ID: 3wug |STR_LEN: 639 |STR_TIME: 0.05013585090637207
> STR_ID: 3wuh |STR_LEN: 700 |STR_TIME: 0.14676499366760254
> STR_ID: 3wui |STR_LEN: 181 |STR_TIME: 0.018363237380981445
> STR_ID: 3wul |STR_LEN: 243 |STR_TIME: 0.021744966506958008
> STR_ID: 3wum |STR_LEN: 258 |STR_TIME: 0.021800994873046875
> STR_ID: 3wun |STR_LEN: 163 |STR_TIME: 0.019995927810668945
> STR_ID: 3wup |STR_LEN: 52 |STR_TIME: 0.005023956298828125
> STR_ID: 3wuq |STR_LEN: 263 |STR_TIME: 0.04284501075744629
> STR_ID: 3wur |STR_LEN: 826 |STR_TIME: 0.05872511863708496
> STR_ID: 3wus |STR_LEN: 377 |STR_TIME: 0.05798220634460449
> STR_ID: 3wut |STR_LEN: 637 |STR_TIME: 0.10912108421325684
> STR_ID: 3wuu |STR_LEN: 521 |STR_TIME: 0.07071781158447266
> STR_ID: 3wuv |STR_LEN: 919 |STR_TIME: 0.11273002624511719
> STR_ID: 3wuw |STR_LEN: 1159 |STR_TIME: 0.13550901412963867
> STR_ID: 3wux |STR_LEN: 523 |STR_TIME: 0.06400728225708008
> STR_ID: 3wuy |STR_LEN: 578 |STR_TIME: 0.10326290130615234
> STR_ID: 3wuz |STR_LEN: 216 |STR_TIME: 0.028738975524902344
> STR_ID: 4wu0 |STR_LEN: 1555 |STR_TIME: 0.3037559986114502
> STR_ID: 4wu1 |STR_LEN: 24807 |STR_TIME: 7.733299016952515
> STR_ID: 4wu2 |STR_LEN: 1119 |STR_TIME: 0.10592508316040039
> STR_ID: 4wu3 |STR_LEN: 4646 |STR_TIME: 0.9681479930877686
> STR_ID: 4wu4 |STR_LEN: 274 |STR_TIME: 0.044336795806884766
> STR_ID: 4wu5 |STR_LEN: 1000 |STR_TIME: 0.12637686729431152
> STR_ID: 4wu7 |STR_LEN: 989 |STR_TIME: 0.18707609176635742
> STR_ID: 4wu8 |STR_LEN: 1094 |STR_TIME: 0.21962499618530273
> STR_ID: 4wu9 |STR_LEN: 1077 |STR_TIME: 0.2632308006286621
> STR_ID: 4wua |STR_LEN: 459 |STR_TIME: 0.05469965934753418
> STR_ID: 4wub |STR_LEN: 638 |STR_TIME: 0.11354899406433105
> STR_ID: 4wuc |STR_LEN: 583 |STR_TIME: 0.06907820701599121
> STR_ID: 4wud |STR_LEN: 527 |STR_TIME: 0.06899690628051758
> STR_ID: 4wuh |STR_LEN: 293 |STR_TIME: 0.03612065315246582
> STR_ID: 4wui |STR_LEN: 468 |STR_TIME: 0.04359602928161621
> STR_ID: 4wuj |STR_LEN: 827 |STR_TIME: 0.20054197311401367
> STR_ID: 4wuk |STR_LEN: 786 |STR_TIME: 0.08575010299682617
> STR_ID: 4wul |STR_LEN: 279 |STR_TIME: 0.05137300491333008
> STR_ID: 4wum |STR_LEN: 3352 |STR_TIME: 0.3667793273925781
> STR_ID: 4wun |STR_LEN: 759 |STR_TIME: 0.10363125801086426
> STR_ID: 4wuo |STR_LEN: 892 |STR_TIME: 0.1301119327545166
> STR_ID: 4wup |STR_LEN: 889 |STR_TIME: 0.12018799781799316
> STR_ID: 4wuq |STR_LEN: 880 |STR_TIME: 0.08329987525939941
> STR_ID: 4wur |STR_LEN: 394 |STR_TIME: 0.06345105171203613
> STR_ID: 4wut |STR_LEN: 664 |STR_TIME: 0.12698793411254883
> STR_ID: 4wuu |STR_LEN: 818 |STR_TIME: 0.2763631343841553
> STR_ID: 4wuv |STR_LEN: 1120 |STR_TIME: 0.18354105949401855
> STR_ID: 4wuw |STR_LEN: 202 |STR_TIME: 0.02738475799560547
> STR_ID: 4wux |STR_LEN: 224 |STR_TIME: 0.030408143997192383
> STR_ID: 4wuy |STR_LEN: 853 |STR_TIME: 0.1336991786956787
> STR_ID: 4wuz |STR_LEN: 944 |STR_TIME: 0.10884904861450195
> STR_ID: 5wu0 |STR_LEN: 551 |STR_TIME: 0.08334016799926758
> STR_ID: 5wu1 |STR_LEN: 979 |STR_TIME: 0.20150208473205566
> STR_ID: 5wu2 |STR_LEN: 974 |STR_TIME: 0.1896519660949707
> STR_ID: 5wu3 |STR_LEN: 979 |STR_TIME: 0.1805408000946045
> STR_ID: 5wu4 |STR_LEN: 976 |STR_TIME: 0.2037348747253418
> STR_ID: 5wu5 |STR_LEN: 1936 |STR_TIME: 0.377612829208374
> STR_ID: 5wu6 |STR_LEN: 1596 |STR_TIME: 0.307750940322876
> STR_ID: 5wu7 |STR_LEN: 1164 |STR_TIME: 0.20215988159179688
> STR_ID: 5wua |STR_LEN: 6540 |STR_TIME: 0.840857982635498
> STR_ID: 5wuk |STR_LEN: 736 |STR_TIME: 0.07736921310424805
> STR_ID: 5wum |STR_LEN: 698 |STR_TIME: 0.14475703239440918
> STR_ID: 5wun |STR_LEN: 611 |STR_TIME: 0.06444692611694336
> STR_ID: 5wuq |STR_LEN: 454 |STR_TIME: 0.08091211318969727
> STR_ID: 5wur |STR_LEN: 451 |STR_TIME: 0.11855316162109375
> STR_ID: 5wuu |STR_LEN: 277 |STR_TIME: 0.023255109786987305
> STR_ID: 5wuy |STR_LEN: 763 |STR_TIME: 0.0763547420501709
> STR_ID: 5wuz |STR_LEN: 43 |STR_TIME: 0.23373174667358398
>> FINISH_DIR: ./data/w/wu/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4007 |DIR_TIME: 31.507529973983765 

>> START_DIR: ./data/w/wv/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1wv0 |STR_LEN: 1054 |STR_TIME: 0.12743282318115234
> STR_ID: 1wv1 |STR_LEN: 1068 |STR_TIME: 0.1276710033416748
> STR_ID: 1wv2 |STR_LEN: 453 |STR_TIME: 0.11055827140808105
> STR_ID: 1wv3 |STR_LEN: 383 |STR_TIME: 0.02995014190673828
> STR_ID: 1wv4 |STR_LEN: 392 |STR_TIME: 0.05072283744812012
> STR_ID: 1wv5 |STR_LEN: 52 |STR_TIME: 0.007425069808959961
> STR_ID: 1wv6 |STR_LEN: 25 |STR_TIME: 0.00773310661315918
> STR_ID: 1wv7 |STR_LEN: 888 |STR_TIME: 0.09128117561340332
> STR_ID: 1wv8 |STR_LEN: 109 |STR_TIME: 0.01084589958190918
> STR_ID: 1wv9 |STR_LEN: 305 |STR_TIME: 0.029720067977905273
> STR_ID: 1wva |STR_LEN: 825 |STR_TIME: 0.13958406448364258
> STR_ID: 1wvb |STR_LEN: 711 |STR_TIME: 0.08587026596069336
> STR_ID: 1wvc |STR_LEN: 349 |STR_TIME: 0.03679394721984863
> STR_ID: 1wvd |STR_LEN: 54 |STR_TIME: 0.01852726936340332
> STR_ID: 1wve |STR_LEN: 2297 |STR_TIME: 0.24409699440002441
> STR_ID: 1wvf |STR_LEN: 1322 |STR_TIME: 0.10137486457824707
> STR_ID: 1wvg |STR_LEN: 1031 |STR_TIME: 0.14547514915466309
> STR_ID: 1wvh |STR_LEN: 236 |STR_TIME: 0.018536090850830078
> STR_ID: 1wvi |STR_LEN: 1012 |STR_TIME: 0.1394500732421875
> STR_ID: 1wvj |STR_LEN: 577 |STR_TIME: 0.044801950454711914
> STR_ID: 1wvk |STR_LEN: 86 |STR_TIME: 0.43645501136779785
> STR_ID: 1wvl |STR_LEN: 326 |STR_TIME: 0.033766746520996094
> STR_ID: 1wvm |STR_LEN: 1429 |STR_TIME: 0.12681317329406738
> STR_ID: 1wvn |STR_LEN: 129 |STR_TIME: 0.012937784194946289
> STR_ID: 1wvo |STR_LEN: 79 |STR_TIME: 0.5599143505096436
> STR_ID: 1wvp |STR_LEN: 313 |STR_TIME: 0.033917903900146484
> STR_ID: 1wvq |STR_LEN: 767 |STR_TIME: 0.07773709297180176
> STR_ID: 1wvr |STR_LEN: 370 |STR_TIME: 0.03348207473754883
> STR_ID: 1wvt |STR_LEN: 589 |STR_TIME: 0.06446623802185059
> STR_ID: 1wvu |STR_LEN: 656 |STR_TIME: 0.1336660385131836
> STR_ID: 1wvv |STR_LEN: 820 |STR_TIME: 0.07282710075378418
> STR_ID: 1wvw |STR_LEN: 275 |STR_TIME: 0.04091787338256836
> STR_ID: 1wvx |STR_LEN: 350 |STR_TIME: 0.04565286636352539
> STR_ID: 1wvy |STR_LEN: 407 |STR_TIME: 0.04221487045288086
> STR_ID: 1wvz |STR_LEN: 101 |STR_TIME: 0.6910688877105713
> STR_ID: 2wv0 |STR_LEN: 3162 |STR_TIME: 0.5426280498504639
> STR_ID: 2wv1 |STR_LEN: 522 |STR_TIME: 0.05762791633605957
> STR_ID: 2wv2 |STR_LEN: 460 |STR_TIME: 0.0656728744506836
> STR_ID: 2wv3 |STR_LEN: 303 |STR_TIME: 0.03013777732849121
> STR_ID: 2wv4 |STR_LEN: 450 |STR_TIME: 0.053314924240112305
> STR_ID: 2wv5 |STR_LEN: 892 |STR_TIME: 0.20635294914245605
> STR_ID: 2wv6 |STR_LEN: 1462 |STR_TIME: 0.14942002296447754
> STR_ID: 2wv7 |STR_LEN: 2111 |STR_TIME: 0.359935998916626
> STR_ID: 2wv8 |STR_LEN: 719 |STR_TIME: 0.08314394950866699
> STR_ID: 2wv9 |STR_LEN: 690 |STR_TIME: 0.08746194839477539
> STR_ID: 2wva |STR_LEN: 7203 |STR_TIME: 1.130929946899414
> STR_ID: 2wvb |STR_LEN: 437 |STR_TIME: 0.05313611030578613
> STR_ID: 2wvc |STR_LEN: 391 |STR_TIME: 0.05118608474731445
> STR_ID: 2wvd |STR_LEN: 610 |STR_TIME: 0.16968083381652832
> STR_ID: 2wve |STR_LEN: 368 |STR_TIME: 0.05549287796020508
> STR_ID: 2wvf |STR_LEN: 462 |STR_TIME: 0.05486726760864258
> STR_ID: 2wvg |STR_LEN: 4629 |STR_TIME: 0.570335865020752
> STR_ID: 2wvh |STR_LEN: 8665 |STR_TIME: 1.1170549392700195
> STR_ID: 2wvi |STR_LEN: 282 |STR_TIME: 0.030609846115112305
> STR_ID: 2wvj |STR_LEN: 2383 |STR_TIME: 0.3185420036315918
> STR_ID: 2wvk |STR_LEN: 853 |STR_TIME: 0.12080693244934082
> STR_ID: 2wvl |STR_LEN: 812 |STR_TIME: 0.15820789337158203
> STR_ID: 2wvm |STR_LEN: 769 |STR_TIME: 0.1166527271270752
> STR_ID: 2wvn |STR_LEN: 214 |STR_TIME: 0.031069278717041016
> STR_ID: 2wvo |STR_LEN: 583 |STR_TIME: 0.06652092933654785
> STR_ID: 2wvp |STR_LEN: 347 |STR_TIME: 0.09333610534667969
> STR_ID: 2wvq |STR_LEN: 618 |STR_TIME: 0.06418609619140625
> STR_ID: 2wvr |STR_LEN: 316 |STR_TIME: 0.062367916107177734
> STR_ID: 2wvs |STR_LEN: 2686 |STR_TIME: 0.31136631965637207
> STR_ID: 2wvt |STR_LEN: 1343 |STR_TIME: 0.16801810264587402
> STR_ID: 2wvu |STR_LEN: 3153 |STR_TIME: 0.36051106452941895
> STR_ID: 2wvv |STR_LEN: 2865 |STR_TIME: 0.3385128974914551
> STR_ID: 2wvw |STR_LEN: 5416 |STR_TIME: 0.994473934173584
> STR_ID: 2wvx |STR_LEN: 4987 |STR_TIME: 0.6268711090087891
> STR_ID: 2wvy |STR_LEN: 3270 |STR_TIME: 0.4507768154144287
> STR_ID: 2wvz |STR_LEN: 3758 |STR_TIME: 0.6055779457092285
> STR_ID: 3wv0 |STR_LEN: 425 |STR_TIME: 0.05073904991149902
> STR_ID: 3wv1 |STR_LEN: 594 |STR_TIME: 0.0744619369506836
> STR_ID: 3wv2 |STR_LEN: 605 |STR_TIME: 0.06706619262695312
> STR_ID: 3wv3 |STR_LEN: 810 |STR_TIME: 0.15722012519836426
> STR_ID: 3wv4 |STR_LEN: 957 |STR_TIME: 0.13817405700683594
> STR_ID: 3wv5 |STR_LEN: 951 |STR_TIME: 0.1615288257598877
> STR_ID: 3wv6 |STR_LEN: 1184 |STR_TIME: 0.10397195816040039
> STR_ID: 3wv7 |STR_LEN: 970 |STR_TIME: 0.14945006370544434
> STR_ID: 3wv8 |STR_LEN: 626 |STR_TIME: 0.07991671562194824
> STR_ID: 3wv9 |STR_LEN: 851 |STR_TIME: 0.14399409294128418
> STR_ID: 3wva |STR_LEN: 691 |STR_TIME: 0.10638427734375
> STR_ID: 3wvb |STR_LEN: 667 |STR_TIME: 0.06779909133911133
> STR_ID: 3wvc |STR_LEN: 565 |STR_TIME: 0.06692099571228027
> STR_ID: 3wvd |STR_LEN: 791 |STR_TIME: 0.0811007022857666
> STR_ID: 3wve |STR_LEN: 730 |STR_TIME: 0.11221575736999512
> STR_ID: 3wvf |STR_LEN: 893 |STR_TIME: 0.12361598014831543
> STR_ID: 3wvg |STR_LEN: 1728 |STR_TIME: 0.2437877655029297
> STR_ID: 3wvh |STR_LEN: 1643 |STR_TIME: 0.24906396865844727
> STR_ID: 3wvi |STR_LEN: 1678 |STR_TIME: 0.22836613655090332
> STR_ID: 3wvj |STR_LEN: 785 |STR_TIME: 0.13621211051940918
> STR_ID: 3wvk |STR_LEN: 1751 |STR_TIME: 0.25973081588745117
> STR_ID: 3wvl |STR_LEN: 8736 |STR_TIME: 1.8784050941467285
> STR_ID: 3wvm |STR_LEN: 310 |STR_TIME: 0.037671804428100586
> STR_ID: 3wvn |STR_LEN: 920 |STR_TIME: 0.2510218620300293
> STR_ID: 3wvo |STR_LEN: 1653 |STR_TIME: 0.3201868534088135
> STR_ID: 3wvp |STR_LEN: 1686 |STR_TIME: 0.2991361618041992
> STR_ID: 3wvq |STR_LEN: 3031 |STR_TIME: 0.3209691047668457
> STR_ID: 3wvr |STR_LEN: 2173 |STR_TIME: 0.3758387565612793
> STR_ID: 3wvs |STR_LEN: 792 |STR_TIME: 0.06970715522766113
> STR_ID: 3wvt |STR_LEN: 257 |STR_TIME: 0.018973827362060547
> STR_ID: 3wvu |STR_LEN: 311 |STR_TIME: 0.03114795684814453
> STR_ID: 3wvv |STR_LEN: 341 |STR_TIME: 0.02946305274963379
> STR_ID: 3wvw |STR_LEN: 324 |STR_TIME: 0.02925419807434082
> STR_ID: 3wvx |STR_LEN: 248 |STR_TIME: 0.021703004837036133
> STR_ID: 3wvy |STR_LEN: 286 |STR_TIME: 0.09046006202697754
> STR_ID: 3wvz |STR_LEN: 596 |STR_TIME: 0.07104682922363281
> STR_ID: 4wv1 |STR_LEN: 1221 |STR_TIME: 0.15048980712890625
> STR_ID: 4wv3 |STR_LEN: 1524 |STR_TIME: 0.19063997268676758
> STR_ID: 4wv4 |STR_LEN: 244 |STR_TIME: 0.05767488479614258
> STR_ID: 4wv5 |STR_LEN: 403 |STR_TIME: 0.042430877685546875
> STR_ID: 4wv6 |STR_LEN: 913 |STR_TIME: 0.19062089920043945
> STR_ID: 4wv7 |STR_LEN: 359 |STR_TIME: 0.04205894470214844
> STR_ID: 4wv8 |STR_LEN: 1653 |STR_TIME: 0.15996432304382324
> STR_ID: 4wv9 |STR_LEN: 1783 |STR_TIME: 0.1955580711364746
> STR_ID: 4wva |STR_LEN: 1510 |STR_TIME: 0.17192292213439941
> STR_ID: 4wvb |STR_LEN: 1360 |STR_TIME: 0.13489985466003418
> STR_ID: 4wvc |STR_LEN: 1093 |STR_TIME: 0.17682790756225586
> STR_ID: 4wvd |STR_LEN: 472 |STR_TIME: 0.06560587882995605
> STR_ID: 4wve |STR_LEN: 678 |STR_TIME: 0.0802769660949707
> STR_ID: 4wvf |STR_LEN: 2737 |STR_TIME: 0.359727144241333
> STR_ID: 4wvg |STR_LEN: 870 |STR_TIME: 0.0818328857421875
> STR_ID: 4wvh |STR_LEN: 772 |STR_TIME: 0.12208366394042969
> STR_ID: 4wvi |STR_LEN: 904 |STR_TIME: 0.08726215362548828
> STR_ID: 4wvj |STR_LEN: 904 |STR_TIME: 0.08059501647949219
> STR_ID: 4wvl |STR_LEN: 411 |STR_TIME: 0.09175395965576172
> STR_ID: 4wvm |STR_LEN: 1228 |STR_TIME: 0.22190117835998535
> STR_ID: 4wvo |STR_LEN: 666 |STR_TIME: 0.11948490142822266
> STR_ID: 4wvp |STR_LEN: 442 |STR_TIME: 0.043962955474853516
> STR_ID: 4wvr |STR_LEN: 690 |STR_TIME: 0.0579218864440918
> STR_ID: 4wvs |STR_LEN: 122 |STR_TIME: 0.016262054443359375
> STR_ID: 4wvt |STR_LEN: 337 |STR_TIME: 0.038771867752075195
> STR_ID: 4wvu |STR_LEN: 167 |STR_TIME: 0.020791053771972656
> STR_ID: 4wvv |STR_LEN: 397 |STR_TIME: 0.09654092788696289
> STR_ID: 4wvw |STR_LEN: 337 |STR_TIME: 0.03196001052856445
> STR_ID: 4wvx |STR_LEN: 984 |STR_TIME: 0.0964958667755127
> STR_ID: 4wvy |STR_LEN: 836 |STR_TIME: 0.17146086692810059
> STR_ID: 4wvz |STR_LEN: 1358 |STR_TIME: 0.12926101684570312
> STR_ID: 5wv1 |STR_LEN: 434 |STR_TIME: 0.04681682586669922
> STR_ID: 5wv3 |STR_LEN: 887 |STR_TIME: 0.16010689735412598
> STR_ID: 5wv7 |STR_LEN: 116 |STR_TIME: 0.0152587890625
> STR_ID: 5wvc |STR_LEN: 604 |STR_TIME: 0.10832691192626953
> STR_ID: 5wve |STR_LEN: 9787 |STR_TIME: 1.8274319171905518
> STR_ID: 5wvi |STR_LEN: 13462 |STR_TIME: 2.5280869007110596
> STR_ID: 5wvk |STR_LEN: 13392 |STR_TIME: 2.712820053100586
> STR_ID: 5wvr |STR_LEN: 584 |STR_TIME: 0.0648810863494873
> STR_ID: 5wvu |STR_LEN: 1761 |STR_TIME: 0.5231959819793701
> STR_ID: 5wvw |STR_LEN: 444 |STR_TIME: 0.034562110900878906
> STR_ID: 5wvy |STR_LEN: 360 |STR_TIME: 0.06530618667602539
> STR_ID: 5wvz |STR_LEN: 185 |STR_TIME: 0.03235197067260742
>> FINISH_DIR: ./data/w/wv/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4157 |DIR_TIME: 33.48472595214844 

>> START_DIR: ./data/w/ww/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1ww1 |STR_LEN: 539 |STR_TIME: 0.07773399353027344
> STR_ID: 1ww2 |STR_LEN: 1175 |STR_TIME: 0.13290882110595703
> STR_ID: 1ww3 |STR_LEN: 1213 |STR_TIME: 0.16066908836364746
> STR_ID: 1ww4 |STR_LEN: 997 |STR_TIME: 0.10228705406188965
> STR_ID: 1ww5 |STR_LEN: 1010 |STR_TIME: 0.09972310066223145
> STR_ID: 1ww6 |STR_LEN: 918 |STR_TIME: 0.14370203018188477
> STR_ID: 1ww7 |STR_LEN: 1097 |STR_TIME: 0.10356569290161133
> STR_ID: 1ww8 |STR_LEN: 1098 |STR_TIME: 0.17537403106689453
> STR_ID: 1ww9 |STR_LEN: 711 |STR_TIME: 0.066436767578125
> STR_ID: 1wwa |STR_LEN: 276 |STR_TIME: 0.03062295913696289
> STR_ID: 1wwb |STR_LEN: 177 |STR_TIME: 0.016604900360107422
> STR_ID: 1wwc |STR_LEN: 206 |STR_TIME: 0.018404006958007812
> STR_ID: 1wwd |STR_LEN: 63 |STR_TIME: 0.4502580165863037
> STR_ID: 1wwe |STR_LEN: 64 |STR_TIME: 0.4981420040130615
> STR_ID: 1wwf |STR_LEN: 64 |STR_TIME: 0.4823129177093506
> STR_ID: 1wwg |STR_LEN: 63 |STR_TIME: 0.46604180335998535
> STR_ID: 1wwh |STR_LEN: 351 |STR_TIME: 0.046298980712890625
> STR_ID: 1wwi |STR_LEN: 288 |STR_TIME: 0.027161121368408203
> STR_ID: 1wwj |STR_LEN: 639 |STR_TIME: 0.06264400482177734
> STR_ID: 1wwk |STR_LEN: 1154 |STR_TIME: 0.1861119270324707
> STR_ID: 1wwl |STR_LEN: 1026 |STR_TIME: 0.09715819358825684
> STR_ID: 1wwm |STR_LEN: 457 |STR_TIME: 0.05630898475646973
> STR_ID: 1wwn |STR_LEN: 69 |STR_TIME: 0.3815762996673584
> STR_ID: 1wwp |STR_LEN: 296 |STR_TIME: 0.05750727653503418
> STR_ID: 1wwq |STR_LEN: 111 |STR_TIME: 0.7854297161102295
> STR_ID: 1wwr |STR_LEN: 1146 |STR_TIME: 0.10405802726745605
> STR_ID: 1wws |STR_LEN: 1899 |STR_TIME: 0.27338409423828125
> STR_ID: 1wwt |STR_LEN: 88 |STR_TIME: 0.5355129241943359
> STR_ID: 1wwu |STR_LEN: 99 |STR_TIME: 0.7172636985778809
> STR_ID: 1wwv |STR_LEN: 91 |STR_TIME: 0.6087920665740967
> STR_ID: 1www |STR_LEN: 681 |STR_TIME: 0.13343310356140137
> STR_ID: 1wwx |STR_LEN: 107 |STR_TIME: 0.7828762531280518
> STR_ID: 1wwy |STR_LEN: 171 |STR_TIME: 1.274329662322998
> STR_ID: 1wwz |STR_LEN: 690 |STR_TIME: 0.059040069580078125
> STR_ID: 2ww0 |STR_LEN: 6466 |STR_TIME: 1.3417720794677734
> STR_ID: 2ww1 |STR_LEN: 4312 |STR_TIME: 0.5535118579864502
> STR_ID: 2ww2 |STR_LEN: 4301 |STR_TIME: 0.5554120540618896
> STR_ID: 2ww3 |STR_LEN: 5716 |STR_TIME: 0.8573958873748779
> STR_ID: 2ww4 |STR_LEN: 990 |STR_TIME: 0.09560012817382812
> STR_ID: 2ww5 |STR_LEN: 1012 |STR_TIME: 0.18328189849853516
> STR_ID: 2ww6 |STR_LEN: 261 |STR_TIME: 0.021023035049438477
> STR_ID: 2ww7 |STR_LEN: 603 |STR_TIME: 0.09177899360656738
> STR_ID: 2ww8 |STR_LEN: 1628 |STR_TIME: 0.17069625854492188
> STR_ID: 2ww9 |STR_LEN: 1586 |STR_TIME: 0.28626012802124023
> STR_ID: 2wwa |STR_LEN: 1586 |STR_TIME: 0.2702929973602295
> STR_ID: 2wwb |STR_LEN: 1591 |STR_TIME: 0.32440924644470215
> STR_ID: 2wwc |STR_LEN: 956 |STR_TIME: 0.11605191230773926
> STR_ID: 2wwd |STR_LEN: 584 |STR_TIME: 0.0710759162902832
> STR_ID: 2wwe |STR_LEN: 286 |STR_TIME: 0.021315813064575195
> STR_ID: 2wwf |STR_LEN: 1142 |STR_TIME: 0.10969114303588867
> STR_ID: 2wwg |STR_LEN: 836 |STR_TIME: 0.15468525886535645
