>> START_DIR: ./data/f/f0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1f00 |STR_LEN: 472 |STR_TIME: 0.054080963134765625
> STR_ID: 1fql |STR_LEN: 318 |STR_TIME: 0.04151797294616699
> STR_ID: 1fqm |STR_LEN: 367 |STR_TIME: 0.08703398704528809
> STR_ID: 1fqn |STR_LEN: 392 |STR_TIME: 0.04330873489379883
> STR_ID: 1fqo |STR_LEN: 841 |STR_TIME: 0.0924692153930664
> STR_ID: 1fqp |STR_LEN: 20 |STR_TIME: 0.061670780181884766
> STR_ID: 1fqq |STR_LEN: 41 |STR_TIME: 0.2787740230560303
> STR_ID: 1fqr |STR_LEN: 339 |STR_TIME: 0.04342985153198242
> STR_ID: 1fqt |STR_LEN: 537 |STR_TIME: 0.0471498966217041
> STR_ID: 1fqv |STR_LEN: 3696 |STR_TIME: 0.7285428047180176
> STR_ID: 1fqw |STR_LEN: 433 |STR_TIME: 0.041020870208740234
> STR_ID: 1fqx |STR_LEN: 227 |STR_TIME: 0.03300786018371582
> STR_ID: 1fqy |STR_LEN: 226 |STR_TIME: 0.03205609321594238
> STR_ID: 1fqz |STR_LEN: 27 |STR_TIME: 0.016041994094848633
> STR_ID: 2fq0 |STR_LEN: 80 |STR_TIME: 0.6529920101165771
> STR_ID: 2fq1 |STR_LEN: 798 |STR_TIME: 0.0952749252319336
> STR_ID: 2fq2 |STR_LEN: 80 |STR_TIME: 0.6822679042816162
> STR_ID: 2fq3 |STR_LEN: 208 |STR_TIME: 0.017167091369628906
> STR_ID: 2fq4 |STR_LEN: 286 |STR_TIME: 0.034159183502197266
> STR_ID: 2fq5 |STR_LEN: 20 |STR_TIME: 0.005724906921386719
> STR_ID: 2fq6 |STR_LEN: 1703 |STR_TIME: 0.16266798973083496
> STR_ID: 2fq8 |STR_LEN: 20 |STR_TIME: 0.521569013595581
> STR_ID: 2fq9 |STR_LEN: 686 |STR_TIME: 0.1065061092376709
> STR_ID: 2fqa |STR_LEN: 27 |STR_TIME: 0.15614628791809082
> STR_ID: 2fqc |STR_LEN: 26 |STR_TIME: 0.22444796562194824
> STR_ID: 2fqd |STR_LEN: 692 |STR_TIME: 0.0753018856048584
> STR_ID: 2fqe |STR_LEN: 884 |STR_TIME: 0.07958412170410156
> STR_ID: 2fqf |STR_LEN: 792 |STR_TIME: 0.07922172546386719
> STR_ID: 2fqg |STR_LEN: 707 |STR_TIME: 0.12267589569091797
> STR_ID: 2fqh |STR_LEN: 109 |STR_TIME: 0.6807067394256592
> STR_ID: 2fqi |STR_LEN: 634 |STR_TIME: 0.10589814186096191
> STR_ID: 2fql |STR_LEN: 112 |STR_TIME: 0.016772747039794922
> STR_ID: 2fqm |STR_LEN: 487 |STR_TIME: 0.06666707992553711
> STR_ID: 2fqn |STR_LEN: 111 |STR_TIME: 0.018427133560180664
> STR_ID: 2fqo |STR_LEN: 287 |STR_TIME: 0.025534868240356445
> STR_ID: 2fqp |STR_LEN: 665 |STR_TIME: 0.06812429428100586
> STR_ID: 2fqq |STR_LEN: 254 |STR_TIME: 0.03627967834472656
> STR_ID: 2fqt |STR_LEN: 295 |STR_TIME: 0.03028583526611328
> STR_ID: 2fqw |STR_LEN: 516 |STR_TIME: 0.14139604568481445
> STR_ID: 2fqx |STR_LEN: 551 |STR_TIME: 0.05424308776855469
> STR_ID: 2fqy |STR_LEN: 488 |STR_TIME: 0.05403327941894531
> STR_ID: 2fqz |STR_LEN: 1758 |STR_TIME: 0.2878279685974121
> STR_ID: 3fq0 |STR_LEN: 302 |STR_TIME: 0.031042098999023438
> STR_ID: 3fq1 |STR_LEN: 228 |STR_TIME: 0.020685672760009766
> STR_ID: 3fq2 |STR_LEN: 208 |STR_TIME: 0.023309946060180664
> STR_ID: 3fq3 |STR_LEN: 4157 |STR_TIME: 0.4621748924255371
> STR_ID: 3fq4 |STR_LEN: 555 |STR_TIME: 0.12799978256225586
> STR_ID: 3fq5 |STR_LEN: 38 |STR_TIME: 0.008770942687988281
> STR_ID: 3fq6 |STR_LEN: 253 |STR_TIME: 0.036550045013427734
> STR_ID: 3fq7 |STR_LEN: 1173 |STR_TIME: 0.13869786262512207
> STR_ID: 3fq8 |STR_LEN: 1549 |STR_TIME: 0.22154808044433594
> STR_ID: 3fq9 |STR_LEN: 226 |STR_TIME: 0.03373122215270996
> STR_ID: 3fqa |STR_LEN: 1074 |STR_TIME: 0.13893866539001465
> STR_ID: 3fqb |STR_LEN: 52 |STR_TIME: 0.006009101867675781
> STR_ID: 3fqc |STR_LEN: 452 |STR_TIME: 0.05567479133605957
> STR_ID: 3fqd |STR_LEN: 1664 |STR_TIME: 0.2778511047363281
> STR_ID: 3fqe |STR_LEN: 323 |STR_TIME: 0.04584908485412598
> STR_ID: 3fqf |STR_LEN: 343 |STR_TIME: 0.028914928436279297
> STR_ID: 3fqg |STR_LEN: 553 |STR_TIME: 0.10285806655883789
> STR_ID: 3fqh |STR_LEN: 630 |STR_TIME: 0.10491585731506348
> STR_ID: 3fqi |STR_LEN: 591 |STR_TIME: 0.07680201530456543
> STR_ID: 3fqj |STR_LEN: 479 |STR_TIME: 0.07079505920410156
> STR_ID: 3fqk |STR_LEN: 1655 |STR_TIME: 0.23343110084533691
> STR_ID: 3fql |STR_LEN: 932 |STR_TIME: 0.09592509269714355
> STR_ID: 3fqm |STR_LEN: 576 |STR_TIME: 0.05313682556152344
> STR_ID: 3fqn |STR_LEN: 865 |STR_TIME: 0.1348249912261963
> STR_ID: 3fqo |STR_LEN: 224 |STR_TIME: 0.028535127639770508
> STR_ID: 3fqq |STR_LEN: 526 |STR_TIME: 0.05503678321838379
> STR_ID: 3fqr |STR_LEN: 910 |STR_TIME: 0.09974813461303711
> STR_ID: 3fqs |STR_LEN: 360 |STR_TIME: 0.05016303062438965
> STR_ID: 3fqt |STR_LEN: 787 |STR_TIME: 0.12670016288757324
> STR_ID: 3fqu |STR_LEN: 807 |STR_TIME: 0.08831286430358887
> STR_ID: 3fqv |STR_LEN: 306 |STR_TIME: 0.03201723098754883
> STR_ID: 3fqw |STR_LEN: 725 |STR_TIME: 0.08461594581604004
> STR_ID: 3fqx |STR_LEN: 804 |STR_TIME: 0.11766815185546875
> STR_ID: 3fqy |STR_LEN: 224 |STR_TIME: 0.025310039520263672
> STR_ID: 3fqz |STR_LEN: 290 |STR_TIME: 0.032586097717285156
> STR_ID: 4fq0 |STR_LEN: 531 |STR_TIME: 0.09571361541748047
> STR_ID: 4fq1 |STR_LEN: 437 |STR_TIME: 0.09380602836608887
> STR_ID: 4fq2 |STR_LEN: 750 |STR_TIME: 0.08830118179321289
> STR_ID: 4fq3 |STR_LEN: 853 |STR_TIME: 0.17572522163391113
> STR_ID: 4fq4 |STR_LEN: 1371 |STR_TIME: 0.15750813484191895
> STR_ID: 4fq5 |STR_LEN: 798 |STR_TIME: 0.0977780818939209
> STR_ID: 4fq7 |STR_LEN: 508 |STR_TIME: 0.09216189384460449
> STR_ID: 4fq8 |STR_LEN: 628 |STR_TIME: 0.13120508193969727
> STR_ID: 4fq9 |STR_LEN: 2444 |STR_TIME: 0.40705204010009766
> STR_ID: 4fqa |STR_LEN: 275 |STR_TIME: 0.03678584098815918
> STR_ID: 4fqb |STR_LEN: 1248 |STR_TIME: 0.2796018123626709
> STR_ID: 4fqc |STR_LEN: 590 |STR_TIME: 0.08885717391967773
> STR_ID: 4fqd |STR_LEN: 1213 |STR_TIME: 0.13773608207702637
> STR_ID: 4fqe |STR_LEN: 244 |STR_TIME: 0.07297992706298828
> STR_ID: 4fqf |STR_LEN: 2878 |STR_TIME: 0.3882009983062744
> STR_ID: 4fqg |STR_LEN: 880 |STR_TIME: 0.09234285354614258
> STR_ID: 4fqh |STR_LEN: 1240 |STR_TIME: 0.13707590103149414
> STR_ID: 4fqi |STR_LEN: 2034 |STR_TIME: 0.22335219383239746
> STR_ID: 4fqj |STR_LEN: 892 |STR_TIME: 0.1786959171295166
> STR_ID: 4fqk |STR_LEN: 1841 |STR_TIME: 0.3293929100036621
> STR_ID: 4fql |STR_LEN: 745 |STR_TIME: 0.16261982917785645
> STR_ID: 4fqm |STR_LEN: 3151 |STR_TIME: 0.8768579959869385
> STR_ID: 4fqn |STR_LEN: 662 |STR_TIME: 0.09334206581115723
> STR_ID: 4fqo |STR_LEN: 181 |STR_TIME: 0.04543900489807129
> STR_ID: 4fqp |STR_LEN: 326 |STR_TIME: 0.06611776351928711
> STR_ID: 4fqq |STR_LEN: 2244 |STR_TIME: 0.5044128894805908
> STR_ID: 4fqr |STR_LEN: 11406 |STR_TIME: 3.266343116760254
> STR_ID: 4fqs |STR_LEN: 1562 |STR_TIME: 0.2230679988861084
> STR_ID: 4fqt |STR_LEN: 432 |STR_TIME: 0.10460615158081055
> STR_ID: 4fqu |STR_LEN: 2528 |STR_TIME: 0.6196529865264893
> STR_ID: 4fqv |STR_LEN: 2737 |STR_TIME: 0.7153468132019043
> STR_ID: 4fqw |STR_LEN: 399 |STR_TIME: 0.09832072257995605
> STR_ID: 4fqx |STR_LEN: 877 |STR_TIME: 0.25598978996276855
> STR_ID: 4fqy |STR_LEN: 912 |STR_TIME: 0.19849896430969238
> STR_ID: 4fqz |STR_LEN: 346 |STR_TIME: 0.0516049861907959
> STR_ID: 5fq0 |STR_LEN: 729 |STR_TIME: 0.1288912296295166
> STR_ID: 5fq1 |STR_LEN: 279 |STR_TIME: 0.039212942123413086
> STR_ID: 5fq2 |STR_LEN: 296 |STR_TIME: 0.07550406455993652
> STR_ID: 5fq3 |STR_LEN: 796 |STR_TIME: 0.1769099235534668
> STR_ID: 5fq4 |STR_LEN: 1799 |STR_TIME: 0.23930096626281738
> STR_ID: 5fq5 |STR_LEN: 2560 |STR_TIME: 0.7393007278442383
> STR_ID: 5fq6 |STR_LEN: 6337 |STR_TIME: 1.707629919052124
> STR_ID: 5fq7 |STR_LEN: 3337 |STR_TIME: 0.8838131427764893
> STR_ID: 5fq8 |STR_LEN: 4309 |STR_TIME: 0.9194867610931396
> STR_ID: 5fq9 |STR_LEN: 993 |STR_TIME: 0.18047595024108887
> STR_ID: 5fqa |STR_LEN: 579 |STR_TIME: 0.05992698669433594
> STR_ID: 5fqb |STR_LEN: 413 |STR_TIME: 0.047041893005371094
> STR_ID: 5fqc |STR_LEN: 924 |STR_TIME: 0.10610198974609375
> STR_ID: 5fqd |STR_LEN: 3224 |STR_TIME: 0.7735438346862793
> STR_ID: 5fqe |STR_LEN: 2574 |STR_TIME: 0.2662389278411865
> STR_ID: 5fqf |STR_LEN: 1989 |STR_TIME: 0.27314090728759766
> STR_ID: 5fqg |STR_LEN: 783 |STR_TIME: 0.09737706184387207
> STR_ID: 5fqh |STR_LEN: 752 |STR_TIME: 0.0947260856628418
> STR_ID: 5fqi |STR_LEN: 467 |STR_TIME: 0.1253650188446045
> STR_ID: 5fqj |STR_LEN: 335 |STR_TIME: 0.055907249450683594
> STR_ID: 5fqk |STR_LEN: 347 |STR_TIME: 0.06792688369750977
> STR_ID: 5fql |STR_LEN: 739 |STR_TIME: 0.22543001174926758
> STR_ID: 5fqm |STR_LEN: 585 |STR_TIME: 0.06766510009765625
> STR_ID: 5fqn |STR_LEN: 501 |STR_TIME: 0.05788612365722656
> STR_ID: 5fqo |STR_LEN: 574 |STR_TIME: 0.05507206916809082
> STR_ID: 5fqp |STR_LEN: 345 |STR_TIME: 0.05302906036376953
> STR_ID: 5fqq |STR_LEN: 292 |STR_TIME: 0.054146766662597656
> STR_ID: 5fqr |STR_LEN: 317 |STR_TIME: 0.09174776077270508
> STR_ID: 5fqs |STR_LEN: 330 |STR_TIME: 0.048219919204711914
> STR_ID: 5fqt |STR_LEN: 321 |STR_TIME: 0.04633617401123047
> STR_ID: 5fqu |STR_LEN: 561 |STR_TIME: 0.07909297943115234
> STR_ID: 5fqv |STR_LEN: 339 |STR_TIME: 0.04813694953918457
>> FINISH_DIR: ./data/f/fq/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4472 |DIR_TIME: 30.98059320449829 

>> START_DIR: ./data/f/fr/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1fr0 |STR_LEN: 125 |STR_TIME: 1.444809913635254
> STR_ID: 1fr1 |STR_LEN: 1174 |STR_TIME: 0.1287698745727539
> STR_ID: 1fr2 |STR_LEN: 387 |STR_TIME: 0.03733396530151367
> STR_ID: 1fr3 |STR_LEN: 1200 |STR_TIME: 0.2613949775695801
> STR_ID: 1fr4 |STR_LEN: 354 |STR_TIME: 0.044172048568725586
> STR_ID: 1fr5 |STR_LEN: 366 |STR_TIME: 0.054051876068115234
> STR_ID: 1fr6 |STR_LEN: 1094 |STR_TIME: 0.1281752586364746
> STR_ID: 1fr7 |STR_LEN: 1008 |STR_TIME: 0.13556504249572754
> STR_ID: 1fr8 |STR_LEN: 623 |STR_TIME: 0.09299707412719727
> STR_ID: 1fr9 |STR_LEN: 364 |STR_TIME: 0.03360104560852051
> STR_ID: 1fra |STR_LEN: 62 |STR_TIME: 0.2962648868560791
> STR_ID: 1frb |STR_LEN: 765 |STR_TIME: 0.061840057373046875
> STR_ID: 1frd |STR_LEN: 157 |STR_TIME: 0.01669788360595703
> STR_ID: 1fre |STR_LEN: 40 |STR_TIME: 0.006294965744018555
> STR_ID: 1frf |STR_LEN: 942 |STR_TIME: 0.13405489921569824
> STR_ID: 1frg |STR_LEN: 448 |STR_TIME: 0.11038494110107422
> STR_ID: 1frh |STR_LEN: 130 |STR_TIME: 0.0169219970703125
> STR_ID: 1fri |STR_LEN: 138 |STR_TIME: 0.01680898666381836
> STR_ID: 1frj |STR_LEN: 135 |STR_TIME: 0.01642608642578125
> STR_ID: 1frk |STR_LEN: 140 |STR_TIME: 0.01741313934326172
> STR_ID: 1frl |STR_LEN: 141 |STR_TIME: 0.016411781311035156
> STR_ID: 1frm |STR_LEN: 135 |STR_TIME: 0.01836872100830078
> STR_ID: 1frn |STR_LEN: 520 |STR_TIME: 0.05739593505859375
> STR_ID: 1fro |STR_LEN: 1072 |STR_TIME: 0.16765809059143066
> STR_ID: 1frp |STR_LEN: 887 |STR_TIME: 0.14233970642089844
> STR_ID: 1frq |STR_LEN: 520 |STR_TIME: 0.05615997314453125
> STR_ID: 1frr |STR_LEN: 375 |STR_TIME: 0.03375506401062012
> STR_ID: 1frs |STR_LEN: 387 |STR_TIME: 0.05721902847290039
> STR_ID: 1frt |STR_LEN: 585 |STR_TIME: 0.13647222518920898
> STR_ID: 1frv |STR_LEN: 1594 |STR_TIME: 0.2606830596923828
> STR_ID: 1frw |STR_LEN: 357 |STR_TIME: 0.05839705467224121
> STR_ID: 1frx |STR_LEN: 130 |STR_TIME: 0.01800394058227539
> STR_ID: 1fry |STR_LEN: 29 |STR_TIME: 0.41404223442077637
> STR_ID: 1frz |STR_LEN: 769 |STR_TIME: 0.09013867378234863
> STR_ID: 2fr0 |STR_LEN: 649 |STR_TIME: 0.07856321334838867
> STR_ID: 2fr1 |STR_LEN: 693 |STR_TIME: 0.07298684120178223
> STR_ID: 2fr2 |STR_LEN: 320 |STR_TIME: 0.08403992652893066
> STR_ID: 2fr3 |STR_LEN: 351 |STR_TIME: 0.03658604621887207
> STR_ID: 2fr4 |STR_LEN: 1274 |STR_TIME: 0.14926600456237793
> STR_ID: 2fr5 |STR_LEN: 1047 |STR_TIME: 0.10535573959350586
> STR_ID: 2fr6 |STR_LEN: 911 |STR_TIME: 0.13277316093444824
> STR_ID: 2fr7 |STR_LEN: 736 |STR_TIME: 0.06916284561157227
> STR_ID: 2fr8 |STR_LEN: 937 |STR_TIME: 0.19679784774780273
> STR_ID: 2fr9 |STR_LEN: 13 |STR_TIME: 0.07779312133789062
> STR_ID: 2fra |STR_LEN: 673 |STR_TIME: 0.07716488838195801
> STR_ID: 2frb |STR_LEN: 13 |STR_TIME: 0.07721590995788574
> STR_ID: 2frc |STR_LEN: 111 |STR_TIME: 0.03468179702758789
> STR_ID: 2frd |STR_LEN: 901 |STR_TIME: 0.22724390029907227
> STR_ID: 2fre |STR_LEN: 805 |STR_TIME: 0.07105469703674316
> STR_ID: 2frf |STR_LEN: 343 |STR_TIME: 0.03729987144470215
> STR_ID: 2frg |STR_LEN: 258 |STR_TIME: 0.024293184280395508
> STR_ID: 2frh |STR_LEN: 256 |STR_TIME: 0.03988289833068848
> STR_ID: 2fri |STR_LEN: 342 |STR_TIME: 0.06510400772094727
> STR_ID: 2frj |STR_LEN: 293 |STR_TIME: 0.03270721435546875
> STR_ID: 2frk |STR_LEN: 294 |STR_TIME: 0.0328829288482666
> STR_ID: 2frp |STR_LEN: 1899 |STR_TIME: 0.31275010108947754
> STR_ID: 2frq |STR_LEN: 864 |STR_TIME: 0.0751190185546875
> STR_ID: 2frs |STR_LEN: 697 |STR_TIME: 0.06167888641357422
> STR_ID: 2frv |STR_LEN: 5934 |STR_TIME: 0.9986550807952881
> STR_ID: 2frw |STR_LEN: 57 |STR_TIME: 0.19404315948486328
> STR_ID: 2frx |STR_LEN: 1818 |STR_TIME: 0.3806180953979492
> STR_ID: 2fry |STR_LEN: 61 |STR_TIME: 0.24417710304260254
> STR_ID: 2frz |STR_LEN: 1335 |STR_TIME: 0.16540813446044922
> STR_ID: 3fr0 |STR_LEN: 585 |STR_TIME: 0.07700991630554199
> STR_ID: 3fr1 |STR_LEN: 8 |STR_TIME: 0.0019190311431884766
> STR_ID: 3fr2 |STR_LEN: 286 |STR_TIME: 0.02518486976623535
> STR_ID: 3fr3 |STR_LEN: 613 |STR_TIME: 0.14951276779174805
> STR_ID: 3fr4 |STR_LEN: 273 |STR_TIME: 0.022794008255004883
> STR_ID: 3fr5 |STR_LEN: 247 |STR_TIME: 0.025018692016601562
> STR_ID: 3fr6 |STR_LEN: 425 |STR_TIME: 0.06448698043823242
> STR_ID: 3fr7 |STR_LEN: 1830 |STR_TIME: 0.21939682960510254
> STR_ID: 3fr8 |STR_LEN: 1196 |STR_TIME: 0.16891694068908691
> STR_ID: 3fr9 |STR_LEN: 504 |STR_TIME: 0.06740093231201172
> STR_ID: 3fra |STR_LEN: 262 |STR_TIME: 0.027802228927612305
> STR_ID: 3frb |STR_LEN: 280 |STR_TIME: 0.028162717819213867
> STR_ID: 3frc |STR_LEN: 645 |STR_TIME: 0.12739992141723633
> STR_ID: 3frd |STR_LEN: 283 |STR_TIME: 0.030133962631225586
> STR_ID: 3fre |STR_LEN: 267 |STR_TIME: 0.029499053955078125
> STR_ID: 3frf |STR_LEN: 302 |STR_TIME: 0.03312492370605469
> STR_ID: 3frg |STR_LEN: 668 |STR_TIME: 0.06591081619262695
> STR_ID: 3frh |STR_LEN: 791 |STR_TIME: 0.0675048828125
> STR_ID: 3fri |STR_LEN: 486 |STR_TIME: 0.08357977867126465
> STR_ID: 3frj |STR_LEN: 695 |STR_TIME: 0.09701108932495117
> STR_ID: 3frk |STR_LEN: 911 |STR_TIME: 0.12699317932128906
> STR_ID: 3frl |STR_LEN: 739 |STR_TIME: 0.08992481231689453
> STR_ID: 3frm |STR_LEN: 1845 |STR_TIME: 0.31292104721069336
> STR_ID: 3frn |STR_LEN: 306 |STR_TIME: 0.04647326469421387
> STR_ID: 3fro |STR_LEN: 1419 |STR_TIME: 0.28583788871765137
> STR_ID: 3frp |STR_LEN: 1241 |STR_TIME: 0.22545814514160156
> STR_ID: 3frq |STR_LEN: 614 |STR_TIME: 0.07100701332092285
> STR_ID: 3frr |STR_LEN: 349 |STR_TIME: 0.038836002349853516
> STR_ID: 3frs |STR_LEN: 211 |STR_TIME: 0.029436826705932617
> STR_ID: 3frt |STR_LEN: 283 |STR_TIME: 0.04844212532043457
> STR_ID: 3fru |STR_LEN: 1745 |STR_TIME: 0.28863096237182617
> STR_ID: 3frv |STR_LEN: 133 |STR_TIME: 0.019512176513671875
> STR_ID: 3frw |STR_LEN: 1188 |STR_TIME: 0.14902710914611816
> STR_ID: 3frx |STR_LEN: 2684 |STR_TIME: 0.29393601417541504
> STR_ID: 3fry |STR_LEN: 190 |STR_TIME: 0.022948026657104492
> STR_ID: 3frz |STR_LEN: 1225 |STR_TIME: 0.11131906509399414
> STR_ID: 4fr0 |STR_LEN: 328 |STR_TIME: 0.1075279712677002
> STR_ID: 4fr1 |STR_LEN: 555 |STR_TIME: 0.0634770393371582
> STR_ID: 4fr2 |STR_LEN: 384 |STR_TIME: 0.061781883239746094
> STR_ID: 4fr3 |STR_LEN: 368 |STR_TIME: 0.05040383338928223
> STR_ID: 4fr4 |STR_LEN: 3095 |STR_TIME: 0.6068880558013916
> STR_ID: 4fr5 |STR_LEN: 685 |STR_TIME: 0.09303903579711914
> STR_ID: 4fr6 |STR_LEN: 615 |STR_TIME: 0.060775041580200195
> STR_ID: 4fr7 |STR_LEN: 453 |STR_TIME: 0.052429914474487305
> STR_ID: 4fr8 |STR_LEN: 6836 |STR_TIME: 0.9474959373474121
> STR_ID: 4fr9 |STR_LEN: 329 |STR_TIME: 0.04109787940979004
> STR_ID: 4fra |STR_LEN: 591 |STR_TIME: 0.10802698135375977
> STR_ID: 4frb |STR_LEN: 600 |STR_TIME: 0.11302399635314941
> STR_ID: 4frc |STR_LEN: 576 |STR_TIME: 0.15544581413269043
> STR_ID: 4frd |STR_LEN: 602 |STR_TIME: 0.10642290115356445
> STR_ID: 4fre |STR_LEN: 453 |STR_TIME: 0.09903216361999512
> STR_ID: 4frf |STR_LEN: 433 |STR_TIME: 0.09384703636169434
> STR_ID: 4frg |STR_LEN: 203 |STR_TIME: 0.16323614120483398
> STR_ID: 4frh |STR_LEN: 480 |STR_TIME: 0.10057711601257324
> STR_ID: 4fri |STR_LEN: 590 |STR_TIME: 0.07509303092956543
> STR_ID: 4frj |STR_LEN: 708 |STR_TIME: 0.07906794548034668
> STR_ID: 4frk |STR_LEN: 666 |STR_TIME: 0.1019582748413086
> STR_ID: 4frl |STR_LEN: 525 |STR_TIME: 0.10050511360168457
> STR_ID: 4frm |STR_LEN: 460 |STR_TIME: 0.08951401710510254
> STR_ID: 4frn |STR_LEN: 218 |STR_TIME: 0.1122732162475586
> STR_ID: 4fro |STR_LEN: 512 |STR_TIME: 0.12869501113891602
> STR_ID: 4frp |STR_LEN: 447 |STR_TIME: 0.09275579452514648
> STR_ID: 4frq |STR_LEN: 413 |STR_TIME: 0.0940558910369873
> STR_ID: 4frr |STR_LEN: 2956 |STR_TIME: 0.576911211013794
> STR_ID: 4frs |STR_LEN: 1598 |STR_TIME: 0.15012693405151367
> STR_ID: 4frt |STR_LEN: 748 |STR_TIME: 0.2165699005126953
> STR_ID: 4fru |STR_LEN: 472 |STR_TIME: 0.0713949203491211
> STR_ID: 4frv |STR_LEN: 465 |STR_TIME: 0.07492685317993164
> STR_ID: 4frw |STR_LEN: 1248 |STR_TIME: 0.26554274559020996
> STR_ID: 4frx |STR_LEN: 1382 |STR_TIME: 0.19785690307617188
> STR_ID: 4fry |STR_LEN: 327 |STR_TIME: 0.05043387413024902
> STR_ID: 4frz |STR_LEN: 814 |STR_TIME: 0.12624621391296387
> STR_ID: 5fr0 |STR_LEN: 993 |STR_TIME: 0.15398406982421875
> STR_ID: 5fr1 |STR_LEN: 370 |STR_TIME: 0.14447498321533203
> STR_ID: 5fr2 |STR_LEN: 386 |STR_TIME: 0.08052420616149902
> STR_ID: 5fr3 |STR_LEN: 1359 |STR_TIME: 0.18906688690185547
> STR_ID: 5fr6 |STR_LEN: 115 |STR_TIME: 0.01569676399230957
> STR_ID: 5fr7 |STR_LEN: 383 |STR_TIME: 0.04840493202209473
> STR_ID: 5fr8 |STR_LEN: 1419 |STR_TIME: 0.31312108039855957
> STR_ID: 5fr9 |STR_LEN: 4152 |STR_TIME: 0.7207198143005371
> STR_ID: 5fra |STR_LEN: 1931 |STR_TIME: 0.21486806869506836
> STR_ID: 5frb |STR_LEN: 472 |STR_TIME: 0.17380690574645996
> STR_ID: 5frc |STR_LEN: 669 |STR_TIME: 0.07227206230163574
> STR_ID: 5frd |STR_LEN: 1029 |STR_TIME: 0.11451125144958496
> STR_ID: 5fre |STR_LEN: 1108 |STR_TIME: 0.14923095703125
> STR_ID: 5frf |STR_LEN: 109 |STR_TIME: 0.3542211055755615
> STR_ID: 5frg |STR_LEN: 104 |STR_TIME: 1.4157261848449707
> STR_ID: 5frh |STR_LEN: 108 |STR_TIME: 0.42855095863342285
> STR_ID: 5fri |STR_LEN: 545 |STR_TIME: 0.07076525688171387
> STR_ID: 5frk |STR_LEN: 364 |STR_TIME: 0.05045199394226074
> STR_ID: 5frm |STR_LEN: 739 |STR_TIME: 0.29967212677001953
> STR_ID: 5frn |STR_LEN: 692 |STR_TIME: 0.16265416145324707
> STR_ID: 5fro |STR_LEN: 795 |STR_TIME: 0.16498517990112305
> STR_ID: 5frp |STR_LEN: 1371 |STR_TIME: 0.48370790481567383
> STR_ID: 5frq |STR_LEN: 1459 |STR_TIME: 0.33490896224975586
> STR_ID: 5frr |STR_LEN: 1337 |STR_TIME: 0.2780301570892334
> STR_ID: 5frs |STR_LEN: 694 |STR_TIME: 0.22361397743225098
> STR_ID: 5frt |STR_LEN: 638 |STR_TIME: 0.17200326919555664
> STR_ID: 5fru |STR_LEN: 473 |STR_TIME: 0.05906105041503906
> STR_ID: 5frv |STR_LEN: 526 |STR_TIME: 0.06336402893066406
> STR_ID: 5frw |STR_LEN: 478 |STR_TIME: 0.0614621639251709
> STR_ID: 5frx |STR_LEN: 410 |STR_TIME: 0.062322139739990234
> STR_ID: 5fry |STR_LEN: 455 |STR_TIME: 0.1136620044708252
> STR_ID: 5frz |STR_LEN: 483 |STR_TIME: 0.060114145278930664
>> FINISH_DIR: ./data/f/fr/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4639 |DIR_TIME: 26.3893461227417 

>> START_DIR: ./data/f/fs/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1fs0 |STR_LEN: 601 |STR_TIME: 0.05936479568481445
> STR_ID: 1fs1 |STR_LEN: 886 |STR_TIME: 0.062374114990234375
> STR_ID: 1fs2 |STR_LEN: 774 |STR_TIME: 0.11305713653564453
> STR_ID: 1fs3 |STR_LEN: 239 |STR_TIME: 0.057038068771362305
> STR_ID: 1fs4 |STR_LEN: 1049 |STR_TIME: 0.1416480541229248
> STR_ID: 1fs5 |STR_LEN: 1573 |STR_TIME: 0.13913393020629883
> STR_ID: 1fs6 |STR_LEN: 434 |STR_TIME: 0.07837963104248047
> STR_ID: 1fs7 |STR_LEN: 1130 |STR_TIME: 0.0974740982055664
> STR_ID: 1fs8 |STR_LEN: 1135 |STR_TIME: 0.09667730331420898
> STR_ID: 1fs9 |STR_LEN: 906 |STR_TIME: 0.1301569938659668
> STR_ID: 1fsa |STR_LEN: 811 |STR_TIME: 0.10992002487182617
> STR_ID: 1fsb |STR_LEN: 40 |STR_TIME: 0.12318611145019531
> STR_ID: 1fsc |STR_LEN: 118 |STR_TIME: 0.012008905410766602
> STR_ID: 1fsd |STR_LEN: 28 |STR_TIME: 0.4955141544342041
> STR_ID: 1fse |STR_LEN: 713 |STR_TIME: 0.09453392028808594
> STR_ID: 1fsf |STR_LEN: 564 |STR_TIME: 0.05706906318664551
> STR_ID: 1fsg |STR_LEN: 1413 |STR_TIME: 0.12554383277893066
> STR_ID: 1fsh |STR_LEN: 94 |STR_TIME: 0.7629759311676025
> STR_ID: 1fsi |STR_LEN: 761 |STR_TIME: 0.088134765625
> STR_ID: 1fsj |STR_LEN: 855 |STR_TIME: 0.15105795860290527
> STR_ID: 1fsk |STR_LEN: 2372 |STR_TIME: 0.40572428703308105
