>> START_DIR: ./data/o/o0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1o00 |STR_LEN: 5748 |STR_TIME: 0.7928590774536133
> STR_ID: 2oql |STR_LEN: 1351 |STR_TIME: 0.11952376365661621
> STR_ID: 2oqm |STR_LEN: 1302 |STR_TIME: 0.19327878952026367
> STR_ID: 2oqn |STR_LEN: 609 |STR_TIME: 0.03706192970275879
> STR_ID: 2oqo |STR_LEN: 277 |STR_TIME: 0.027472257614135742
> STR_ID: 2oqp |STR_LEN: 134 |STR_TIME: 0.9736471176147461
> STR_ID: 2oqq |STR_LEN: 186 |STR_TIME: 0.015890836715698242
> STR_ID: 2oqr |STR_LEN: 397 |STR_TIME: 0.03464007377624512
> STR_ID: 2oqs |STR_LEN: 98 |STR_TIME: 1.0649900436401367
> STR_ID: 2oqt |STR_LEN: 626 |STR_TIME: 0.12656593322753906
> STR_ID: 2oqu |STR_LEN: 570 |STR_TIME: 0.04037117958068848
> STR_ID: 2oqv |STR_LEN: 1453 |STR_TIME: 0.31583213806152344
> STR_ID: 2oqw |STR_LEN: 294 |STR_TIME: 0.03243541717529297
> STR_ID: 2oqx |STR_LEN: 832 |STR_TIME: 0.07689094543457031
> STR_ID: 2oqy |STR_LEN: 3634 |STR_TIME: 0.5708901882171631
> STR_ID: 2oqz |STR_LEN: 448 |STR_TIME: 0.03681683540344238
> STR_ID: 3oq0 |STR_LEN: 1077 |STR_TIME: 0.15269684791564941
> STR_ID: 3oq1 |STR_LEN: 1097 |STR_TIME: 0.22098994255065918
> STR_ID: 3oq2 |STR_LEN: 530 |STR_TIME: 0.07491517066955566
> STR_ID: 3oq3 |STR_LEN: 866 |STR_TIME: 0.08653020858764648
> STR_ID: 3oq4 |STR_LEN: 750 |STR_TIME: 0.13153362274169922
> STR_ID: 3oq5 |STR_LEN: 1425 |STR_TIME: 0.14646577835083008
> STR_ID: 3oq6 |STR_LEN: 1857 |STR_TIME: 0.19332575798034668
> STR_ID: 3oq7 |STR_LEN: 213 |STR_TIME: 0.016881942749023438
> STR_ID: 3oq8 |STR_LEN: 2893 |STR_TIME: 0.37535619735717773
> STR_ID: 3oq9 |STR_LEN: 890 |STR_TIME: 0.1306447982788086
> STR_ID: 3oqa |STR_LEN: 154 |STR_TIME: 0.052197933197021484
> STR_ID: 3oqb |STR_LEN: 3282 |STR_TIME: 0.6623539924621582
> STR_ID: 3oqc |STR_LEN: 934 |STR_TIME: 0.12229609489440918
> STR_ID: 3oqd |STR_LEN: 218 |STR_TIME: 0.01579594612121582
> STR_ID: 3oqe |STR_LEN: 820 |STR_TIME: 0.057311058044433594
> STR_ID: 3oqf |STR_LEN: 873 |STR_TIME: 0.1774289608001709
> STR_ID: 3oqg |STR_LEN: 731 |STR_TIME: 0.1050868034362793
> STR_ID: 3oqh |STR_LEN: 916 |STR_TIME: 0.07233214378356934
> STR_ID: 3oqi |STR_LEN: 864 |STR_TIME: 0.10806822776794434
> STR_ID: 3oqj |STR_LEN: 608 |STR_TIME: 0.06334185600280762
> STR_ID: 3oqk |STR_LEN: 823 |STR_TIME: 0.09760808944702148
> STR_ID: 3oql |STR_LEN: 1030 |STR_TIME: 0.21300601959228516
> STR_ID: 3oqm |STR_LEN: 924 |STR_TIME: 0.12934017181396484
> STR_ID: 3oqn |STR_LEN: 870 |STR_TIME: 0.16672277450561523
> STR_ID: 3oqo |STR_LEN: 924 |STR_TIME: 0.1337721347808838
> STR_ID: 3oqp |STR_LEN: 900 |STR_TIME: 0.09060406684875488
> STR_ID: 3oqq |STR_LEN: 719 |STR_TIME: 0.11695623397827148
> STR_ID: 3oqr |STR_LEN: 224 |STR_TIME: 0.022485017776489258
> STR_ID: 3oqs |STR_LEN: 788 |STR_TIME: 0.08525323867797852
> STR_ID: 3oqt |STR_LEN: 1400 |STR_TIME: 0.196793794631958
> STR_ID: 3oqu |STR_LEN: 564 |STR_TIME: 0.06399178504943848
> STR_ID: 3oqv |STR_LEN: 322 |STR_TIME: 0.04057908058166504
> STR_ID: 3oqy |STR_LEN: 588 |STR_TIME: 0.04111814498901367
> STR_ID: 3oqz |STR_LEN: 249 |STR_TIME: 0.03290414810180664
> STR_ID: 4oq0 |STR_LEN: 550 |STR_TIME: 0.09940719604492188
> STR_ID: 4oq1 |STR_LEN: 568 |STR_TIME: 0.05208015441894531
> STR_ID: 4oq2 |STR_LEN: 353 |STR_TIME: 0.05754899978637695
> STR_ID: 4oq3 |STR_LEN: 565 |STR_TIME: 0.06279397010803223
> STR_ID: 4oq4 |STR_LEN: 419 |STR_TIME: 0.037941932678222656
> STR_ID: 4oq5 |STR_LEN: 1059 |STR_TIME: 0.170853853225708
> STR_ID: 4oq6 |STR_LEN: 429 |STR_TIME: 0.044174909591674805
> STR_ID: 4oq7 |STR_LEN: 484 |STR_TIME: 0.05071902275085449
> STR_ID: 4oq8 |STR_LEN: 447 |STR_TIME: 0.04001879692077637
> STR_ID: 4oq9 |STR_LEN: 6807 |STR_TIME: 0.8966960906982422
> STR_ID: 4oqa |STR_LEN: 1413 |STR_TIME: 0.3191988468170166
> STR_ID: 4oqb |STR_LEN: 1413 |STR_TIME: 0.36622118949890137
> STR_ID: 4oqc |STR_LEN: 541 |STR_TIME: 0.04568195343017578
> STR_ID: 4oqd |STR_LEN: 1615 |STR_TIME: 0.20346283912658691
> STR_ID: 4oqe |STR_LEN: 695 |STR_TIME: 0.0717458724975586
> STR_ID: 4oqf |STR_LEN: 376 |STR_TIME: 0.04389595985412598
> STR_ID: 4oqg |STR_LEN: 1655 |STR_TIME: 0.25773000717163086
> STR_ID: 4oqh |STR_LEN: 633 |STR_TIME: 0.04810190200805664
> STR_ID: 4oqi |STR_LEN: 642 |STR_TIME: 0.06097912788391113
> STR_ID: 4oqj |STR_LEN: 1257 |STR_TIME: 0.26934289932250977
> STR_ID: 4oql |STR_LEN: 872 |STR_TIME: 0.0932626724243164
> STR_ID: 4oqm |STR_LEN: 863 |STR_TIME: 0.12447881698608398
> STR_ID: 4oqn |STR_LEN: 775 |STR_TIME: 0.09414291381835938
> STR_ID: 4oqo |STR_LEN: 1011 |STR_TIME: 0.10047626495361328
> STR_ID: 4oqp |STR_LEN: 525 |STR_TIME: 0.08824491500854492
> STR_ID: 4oqq |STR_LEN: 735 |STR_TIME: 0.09374308586120605
> STR_ID: 4oqr |STR_LEN: 786 |STR_TIME: 0.06816983222961426
> STR_ID: 4oqs |STR_LEN: 588 |STR_TIME: 0.05750298500061035
> STR_ID: 4oqt |STR_LEN: 925 |STR_TIME: 0.19342589378356934
> STR_ID: 4oqu |STR_LEN: 103 |STR_TIME: 0.035616159439086914
> STR_ID: 4oqv |STR_LEN: 720 |STR_TIME: 0.07690691947937012
> STR_ID: 4oqw |STR_LEN: 2407 |STR_TIME: 0.6450119018554688
> STR_ID: 4oqx |STR_LEN: 712 |STR_TIME: 0.12134909629821777
> STR_ID: 4oqy |STR_LEN: 695 |STR_TIME: 0.09661412239074707
> STR_ID: 4oqz |STR_LEN: 332 |STR_TIME: 0.04900932312011719
>> FINISH_DIR: ./data/o/oq/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3566 |DIR_TIME: 27.66660237312317 

>> START_DIR: ./data/o/or/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1or0 |STR_LEN: 2778 |STR_TIME: 0.2918360233306885
> STR_ID: 1or2 |STR_LEN: 183 |STR_TIME: 0.022721052169799805
> STR_ID: 1or3 |STR_LEN: 294 |STR_TIME: 0.026140928268432617
> STR_ID: 1or4 |STR_LEN: 535 |STR_TIME: 0.05353116989135742
> STR_ID: 1or5 |STR_LEN: 82 |STR_TIME: 0.023283958435058594
> STR_ID: 1or6 |STR_LEN: 511 |STR_TIME: 0.09398913383483887
> STR_ID: 1or7 |STR_LEN: 650 |STR_TIME: 0.0741739273071289
> STR_ID: 1or8 |STR_LEN: 530 |STR_TIME: 0.05125880241394043
> STR_ID: 1orb |STR_LEN: 395 |STR_TIME: 0.0427398681640625
> STR_ID: 1orc |STR_LEN: 121 |STR_TIME: 0.009833812713623047
> STR_ID: 1ord |STR_LEN: 1569 |STR_TIME: 0.2942380905151367
> STR_ID: 1ore |STR_LEN: 379 |STR_TIME: 0.030231714248657227
> STR_ID: 1orf |STR_LEN: 362 |STR_TIME: 0.03780508041381836
> STR_ID: 1org |STR_LEN: 425 |STR_TIME: 0.0382390022277832
> STR_ID: 1orh |STR_LEN: 462 |STR_TIME: 0.08777999877929688
> STR_ID: 1ori |STR_LEN: 448 |STR_TIME: 0.04935598373413086
> STR_ID: 1orj |STR_LEN: 743 |STR_TIME: 0.07230997085571289
> STR_ID: 1ork |STR_LEN: 226 |STR_TIME: 0.02805304527282715
> STR_ID: 1orl |STR_LEN: 46 |STR_TIME: 0.14678192138671875
> STR_ID: 1orm |STR_LEN: 148 |STR_TIME: 0.9281599521636963
> STR_ID: 1orn |STR_LEN: 343 |STR_TIME: 0.03813815116882324
> STR_ID: 1oro |STR_LEN: 539 |STR_TIME: 0.06264710426330566
> STR_ID: 1orp |STR_LEN: 307 |STR_TIME: 0.11974906921386719
> STR_ID: 1orq |STR_LEN: 676 |STR_TIME: 0.08936715126037598
> STR_ID: 1orr |STR_LEN: 2434 |STR_TIME: 0.2491767406463623
> STR_ID: 1ors |STR_LEN: 970 |STR_TIME: 0.08644509315490723
> STR_ID: 1ort |STR_LEN: 4020 |STR_TIME: 0.7232010364532471
> STR_ID: 1oru |STR_LEN: 735 |STR_TIME: 0.06373214721679688
> STR_ID: 1orv |STR_LEN: 4419 |STR_TIME: 0.6325850486755371
> STR_ID: 1orw |STR_LEN: 3777 |STR_TIME: 0.5601367950439453
> STR_ID: 1orx |STR_LEN: 24 |STR_TIME: 0.1629040241241455
> STR_ID: 1ory |STR_LEN: 264 |STR_TIME: 0.025220870971679688
> STR_ID: 2or0 |STR_LEN: 1365 |STR_TIME: 0.13118195533752441
> STR_ID: 2or1 |STR_LEN: 210 |STR_TIME: 0.030879974365234375
> STR_ID: 2or2 |STR_LEN: 1168 |STR_TIME: 0.1667788028717041
> STR_ID: 2or3 |STR_LEN: 959 |STR_TIME: 0.08347702026367188
> STR_ID: 2or4 |STR_LEN: 1581 |STR_TIME: 0.15108013153076172
> STR_ID: 2or7 |STR_LEN: 349 |STR_TIME: 0.03243589401245117
> STR_ID: 2or8 |STR_LEN: 337 |STR_TIME: 0.03611636161804199
> STR_ID: 2or9 |STR_LEN: 1176 |STR_TIME: 0.13590073585510254
> STR_ID: 2ora |STR_LEN: 374 |STR_TIME: 0.04162788391113281
> STR_ID: 2orb |STR_LEN: 1102 |STR_TIME: 0.1605370044708252
> STR_ID: 2orc |STR_LEN: 71 |STR_TIME: 0.7463202476501465
> STR_ID: 2ord |STR_LEN: 1475 |STR_TIME: 0.13418006896972656
> STR_ID: 2ore |STR_LEN: 758 |STR_TIME: 0.18385601043701172
> STR_ID: 2orf |STR_LEN: 122 |STR_TIME: 0.01141500473022461
> STR_ID: 2org |STR_LEN: 126 |STR_TIME: 0.008590221405029297
> STR_ID: 2orh |STR_LEN: 121 |STR_TIME: 0.009487152099609375
> STR_ID: 2ori |STR_LEN: 764 |STR_TIME: 0.06899380683898926
> STR_ID: 2orj |STR_LEN: 989 |STR_TIME: 0.07773804664611816
> STR_ID: 2ork |STR_LEN: 980 |STR_TIME: 0.11319804191589355
> STR_ID: 2orl |STR_LEN: 110 |STR_TIME: 0.9459478855133057
> STR_ID: 2orm |STR_LEN: 519 |STR_TIME: 0.0947268009185791
> STR_ID: 2oro |STR_LEN: 543 |STR_TIME: 0.049983978271484375
> STR_ID: 2orp |STR_LEN: 507 |STR_TIME: 0.0489201545715332
> STR_ID: 2orq |STR_LEN: 470 |STR_TIME: 0.04781389236450195
> STR_ID: 2orr |STR_LEN: 433 |STR_TIME: 0.05024528503417969
> STR_ID: 2ors |STR_LEN: 426 |STR_TIME: 0.04699087142944336
> STR_ID: 2ort |STR_LEN: 506 |STR_TIME: 0.14410686492919922
> STR_ID: 2oru |STR_LEN: 20 |STR_TIME: 0.12312698364257812
> STR_ID: 2orv |STR_LEN: 487 |STR_TIME: 0.049043893814086914
> STR_ID: 2orw |STR_LEN: 720 |STR_TIME: 0.060237884521484375
> STR_ID: 2orx |STR_LEN: 512 |STR_TIME: 0.04935193061828613
> STR_ID: 2ory |STR_LEN: 861 |STR_TIME: 0.13821792602539062
> STR_ID: 2orz |STR_LEN: 577 |STR_TIME: 0.05670475959777832
> STR_ID: 3or0 |STR_LEN: 259 |STR_TIME: 0.032943010330200195
> STR_ID: 3or1 |STR_LEN: 2591 |STR_TIME: 0.3157613277435303
> STR_ID: 3or2 |STR_LEN: 2545 |STR_TIME: 0.32555198669433594
> STR_ID: 3or3 |STR_LEN: 682 |STR_TIME: 0.10367321968078613
> STR_ID: 3or5 |STR_LEN: 268 |STR_TIME: 0.07437396049499512
> STR_ID: 3or6 |STR_LEN: 545 |STR_TIME: 0.07463288307189941
> STR_ID: 3or7 |STR_LEN: 546 |STR_TIME: 0.07399392127990723
> STR_ID: 3orc |STR_LEN: 84 |STR_TIME: 0.013649940490722656
> STR_ID: 3ord |STR_LEN: 397 |STR_TIME: 0.05015397071838379
> STR_ID: 3ore |STR_LEN: 744 |STR_TIME: 0.15729808807373047
> STR_ID: 3orf |STR_LEN: 1069 |STR_TIME: 0.17517805099487305
> STR_ID: 3org |STR_LEN: 2144 |STR_TIME: 0.44726109504699707
> STR_ID: 3orh |STR_LEN: 1893 |STR_TIME: 0.15535902976989746
> STR_ID: 3ori |STR_LEN: 1987 |STR_TIME: 0.2548038959503174
> STR_ID: 3orj |STR_LEN: 710 |STR_TIME: 0.0799398422241211
> STR_ID: 3ork |STR_LEN: 630 |STR_TIME: 0.09727907180786133
> STR_ID: 3orl |STR_LEN: 320 |STR_TIME: 0.04503798484802246
> STR_ID: 3orm |STR_LEN: 283 |STR_TIME: 0.0464630126953125
> STR_ID: 3orn |STR_LEN: 329 |STR_TIME: 0.04617190361022949
> STR_ID: 3oro |STR_LEN: 479 |STR_TIME: 0.049436092376708984
> STR_ID: 3orp |STR_LEN: 385 |STR_TIME: 0.053559064865112305
> STR_ID: 3orq |STR_LEN: 928 |STR_TIME: 0.1532139778137207
> STR_ID: 3orr |STR_LEN: 950 |STR_TIME: 0.11510276794433594
> STR_ID: 3ors |STR_LEN: 2094 |STR_TIME: 0.2483367919921875
> STR_ID: 3ort |STR_LEN: 344 |STR_TIME: 0.05133986473083496
> STR_ID: 3oru |STR_LEN: 574 |STR_TIME: 0.05622076988220215
> STR_ID: 3orv |STR_LEN: 3026 |STR_TIME: 0.452894926071167
> STR_ID: 3orw |STR_LEN: 653 |STR_TIME: 0.09688901901245117
> STR_ID: 3orx |STR_LEN: 3537 |STR_TIME: 0.41816115379333496
> STR_ID: 3ory |STR_LEN: 446 |STR_TIME: 0.062368154525756836
> STR_ID: 3orz |STR_LEN: 1929 |STR_TIME: 0.2471780776977539
> STR_ID: 4or0 |STR_LEN: 1271 |STR_TIME: 0.2470719814300537
> STR_ID: 4or1 |STR_LEN: 267 |STR_TIME: 0.038743019104003906
> STR_ID: 4or2 |STR_LEN: 753 |STR_TIME: 0.1420001983642578
> STR_ID: 4or4 |STR_LEN: 485 |STR_TIME: 0.09985804557800293
> STR_ID: 4or5 |STR_LEN: 1452 |STR_TIME: 0.20005297660827637
> STR_ID: 4or6 |STR_LEN: 485 |STR_TIME: 0.052850961685180664
> STR_ID: 4or7 |STR_LEN: 400 |STR_TIME: 0.07202887535095215
> STR_ID: 4or8 |STR_LEN: 498 |STR_TIME: 0.07096195220947266
> STR_ID: 4or9 |STR_LEN: 822 |STR_TIME: 0.11319828033447266
> STR_ID: 4ora |STR_LEN: 614 |STR_TIME: 0.13671612739562988
> STR_ID: 4orb |STR_LEN: 563 |STR_TIME: 0.1007847785949707
> STR_ID: 4orc |STR_LEN: 592 |STR_TIME: 0.1043848991394043
> STR_ID: 4ord |STR_LEN: 863 |STR_TIME: 0.13230180740356445
> STR_ID: 4ore |STR_LEN: 432 |STR_TIME: 0.043035030364990234
> STR_ID: 4orf |STR_LEN: 446 |STR_TIME: 0.061212778091430664
> STR_ID: 4org |STR_LEN: 1778 |STR_TIME: 0.6322078704833984
> STR_ID: 4orh |STR_LEN: 1523 |STR_TIME: 0.3113441467285156
> STR_ID: 4ori |STR_LEN: 469 |STR_TIME: 0.06400108337402344
> STR_ID: 4ork |STR_LEN: 1402 |STR_TIME: 0.30367207527160645
> STR_ID: 4orl |STR_LEN: 226 |STR_TIME: 0.02617812156677246
> STR_ID: 4orm |STR_LEN: 498 |STR_TIME: 0.07628083229064941
> STR_ID: 4orn |STR_LEN: 872 |STR_TIME: 0.12122511863708496
> STR_ID: 4oro |STR_LEN: 903 |STR_TIME: 0.10270309448242188
> STR_ID: 4orr |STR_LEN: 265 |STR_TIME: 0.031036853790283203
> STR_ID: 4ors |STR_LEN: 520 |STR_TIME: 0.06264996528625488
> STR_ID: 4oru |STR_LEN: 403 |STR_TIME: 0.09038400650024414
> STR_ID: 4orv |STR_LEN: 1078 |STR_TIME: 0.11160397529602051
> STR_ID: 4orw |STR_LEN: 438 |STR_TIME: 0.057476043701171875
> STR_ID: 4orx |STR_LEN: 426 |STR_TIME: 0.05830502510070801
> STR_ID: 4ory |STR_LEN: 1432 |STR_TIME: 0.2799379825592041
> STR_ID: 4orz |STR_LEN: 412 |STR_TIME: 0.049247026443481445
>> FINISH_DIR: ./data/o/or/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3693 |DIR_TIME: 18.91648292541504 

>> START_DIR: ./data/o/os/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1os0 |STR_LEN: 509 |STR_TIME: 0.07793498039245605
> STR_ID: 1os1 |STR_LEN: 801 |STR_TIME: 0.08063101768493652
> STR_ID: 1os2 |STR_LEN: 1334 |STR_TIME: 0.1570112705230713
> STR_ID: 1os3 |STR_LEN: 143 |STR_TIME: 0.014340877532958984
> STR_ID: 1os4 |STR_LEN: 312 |STR_TIME: 0.07485699653625488
> STR_ID: 1os5 |STR_LEN: 1124 |STR_TIME: 0.09838223457336426
> STR_ID: 1os6 |STR_LEN: 173 |STR_TIME: 0.013632059097290039
> STR_ID: 1os7 |STR_LEN: 1485 |STR_TIME: 0.20658302307128906
> STR_ID: 1os8 |STR_LEN: 436 |STR_TIME: 0.032846927642822266
> STR_ID: 1os9 |STR_LEN: 1897 |STR_TIME: 0.16106700897216797
> STR_ID: 1osa |STR_LEN: 324 |STR_TIME: 0.025635957717895508
> STR_ID: 1osb |STR_LEN: 885 |STR_TIME: 0.1482076644897461
> STR_ID: 1osc |STR_LEN: 1060 |STR_TIME: 0.09857320785522461
> STR_ID: 1osd |STR_LEN: 269 |STR_TIME: 0.022406816482543945
> STR_ID: 1ose |STR_LEN: 906 |STR_TIME: 0.07967400550842285
> STR_ID: 1osf |STR_LEN: 497 |STR_TIME: 0.06816291809082031
> STR_ID: 1osg |STR_LEN: 960 |STR_TIME: 0.13599920272827148
> STR_ID: 1osh |STR_LEN: 396 |STR_TIME: 0.037508249282836914
> STR_ID: 1osi |STR_LEN: 1380 |STR_TIME: 0.2571401596069336
> STR_ID: 1osj |STR_LEN: 759 |STR_TIME: 0.11496615409851074
> STR_ID: 1osl |STR_LEN: 160 |STR_TIME: 1.3587861061096191
> STR_ID: 1osm |STR_LEN: 1035 |STR_TIME: 0.1597919464111328
> STR_ID: 1osn |STR_LEN: 1278 |STR_TIME: 0.28708505630493164
> STR_ID: 1osp |STR_LEN: 1011 |STR_TIME: 0.13635516166687012
> STR_ID: 1osr |STR_LEN: 19 |STR_TIME: 0.021229028701782227
> STR_ID: 1oss |STR_LEN: 420 |STR_TIME: 0.08118915557861328
> STR_ID: 1osu |STR_LEN: 44 |STR_TIME: 0.003132343292236328
> STR_ID: 1osv |STR_LEN: 648 |STR_TIME: 0.07390117645263672
> STR_ID: 1osw |STR_LEN: 22 |STR_TIME: 0.2931528091430664
> STR_ID: 1osx |STR_LEN: 26 |STR_TIME: 0.14730381965637207
> STR_ID: 1osy |STR_LEN: 380 |STR_TIME: 0.03614211082458496
> STR_ID: 1osz |STR_LEN: 381 |STR_TIME: 0.057456016540527344
> STR_ID: 2os0 |STR_LEN: 454 |STR_TIME: 0.08305597305297852
> STR_ID: 2os1 |STR_LEN: 394 |STR_TIME: 0.032552242279052734
> STR_ID: 2os2 |STR_LEN: 933 |STR_TIME: 0.1077110767364502
> STR_ID: 2os3 |STR_LEN: 355 |STR_TIME: 0.03612494468688965
> STR_ID: 2os5 |STR_LEN: 754 |STR_TIME: 0.07050704956054688
> STR_ID: 2os6 |STR_LEN: 97 |STR_TIME: 0.6109840869903564
> STR_ID: 2os7 |STR_LEN: 1194 |STR_TIME: 0.20679712295532227
> STR_ID: 2os8 |STR_LEN: 1090 |STR_TIME: 0.1589057445526123
> STR_ID: 2os9 |STR_LEN: 979 |STR_TIME: 0.14503097534179688
> STR_ID: 2osa |STR_LEN: 349 |STR_TIME: 0.03741025924682617
> STR_ID: 2osb |STR_LEN: 715 |STR_TIME: 0.0660409927368164
> STR_ID: 2osc |STR_LEN: 303 |STR_TIME: 0.03618812561035156
> STR_ID: 2osd |STR_LEN: 187 |STR_TIME: 0.022869110107421875
> STR_ID: 2ose |STR_LEN: 274 |STR_TIME: 0.03031611442565918
> STR_ID: 2osf |STR_LEN: 367 |STR_TIME: 0.038594961166381836
> STR_ID: 2osg |STR_LEN: 166 |STR_TIME: 1.1348762512207031
> STR_ID: 2osh |STR_LEN: 184 |STR_TIME: 0.02090597152709961
> STR_ID: 2osl |STR_LEN: 1125 |STR_TIME: 0.20692896842956543
> STR_ID: 2osm |STR_LEN: 366 |STR_TIME: 0.03804183006286621
> STR_ID: 2osn |STR_LEN: 153 |STR_TIME: 0.0209348201751709
> STR_ID: 2oso |STR_LEN: 243 |STR_TIME: 0.025705814361572266
> STR_ID: 2osq |STR_LEN: 74 |STR_TIME: 0.5120418071746826
> STR_ID: 2osr |STR_LEN: 87 |STR_TIME: 0.586029052734375
> STR_ID: 2oss |STR_LEN: 352 |STR_TIME: 0.031951904296875
> STR_ID: 2ost |STR_LEN: 643 |STR_TIME: 0.20009183883666992
> STR_ID: 2osu |STR_LEN: 843 |STR_TIME: 0.09597492218017578
> STR_ID: 2osv |STR_LEN: 1123 |STR_TIME: 0.08917713165283203
> STR_ID: 2osw |STR_LEN: 1757 |STR_TIME: 0.18077301979064941
> STR_ID: 2osx |STR_LEN: 1056 |STR_TIME: 0.10092401504516602
> STR_ID: 2osy |STR_LEN: 1174 |STR_TIME: 0.1693286895751953
> STR_ID: 2osz |STR_LEN: 423 |STR_TIME: 0.055043935775756836
> STR_ID: 3os0 |STR_LEN: 610 |STR_TIME: 0.10297799110412598
> STR_ID: 3os1 |STR_LEN: 584 |STR_TIME: 0.09478402137756348
> STR_ID: 3os2 |STR_LEN: 582 |STR_TIME: 0.13489603996276855
> STR_ID: 3os3 |STR_LEN: 278 |STR_TIME: 0.04083728790283203
> STR_ID: 3os4 |STR_LEN: 1647 |STR_TIME: 0.2165677547454834
> STR_ID: 3os5 |STR_LEN: 382 |STR_TIME: 0.042227983474731445
> STR_ID: 3os6 |STR_LEN: 2294 |STR_TIME: 0.2757148742675781
> STR_ID: 3os7 |STR_LEN: 3071 |STR_TIME: 0.35495495796203613
> STR_ID: 3os8 |STR_LEN: 1217 |STR_TIME: 0.17518901824951172
> STR_ID: 3os9 |STR_LEN: 1115 |STR_TIME: 0.23195910453796387
> STR_ID: 3osa |STR_LEN: 1249 |STR_TIME: 0.21612000465393066
> STR_ID: 3osd |STR_LEN: 672 |STR_TIME: 0.06098198890686035
> STR_ID: 3ose |STR_LEN: 197 |STR_TIME: 0.017796039581298828
> STR_ID: 3osf |STR_LEN: 619 |STR_TIME: 0.05518007278442383
> STR_ID: 3osg |STR_LEN: 561 |STR_TIME: 0.0527799129486084
> STR_ID: 3osh |STR_LEN: 321 |STR_TIME: 0.02324199676513672
> STR_ID: 3osi |STR_LEN: 598 |STR_TIME: 0.13632607460021973
> STR_ID: 3osj |STR_LEN: 1023 |STR_TIME: 0.10891270637512207
> STR_ID: 3osk |STR_LEN: 476 |STR_TIME: 0.045104026794433594
> STR_ID: 3osl |STR_LEN: 742 |STR_TIME: 0.15719914436340332
> STR_ID: 3osm |STR_LEN: 241 |STR_TIME: 0.022702932357788086
> STR_ID: 3osn |STR_LEN: 675 |STR_TIME: 0.08214712142944336
> STR_ID: 3oso |STR_LEN: 231 |STR_TIME: 0.026076078414916992
> STR_ID: 3osp |STR_LEN: 610 |STR_TIME: 0.10456991195678711
> STR_ID: 3osq |STR_LEN: 905 |STR_TIME: 0.11555695533752441
> STR_ID: 3osr |STR_LEN: 1766 |STR_TIME: 0.2621042728424072
> STR_ID: 3oss |STR_LEN: 269 |STR_TIME: 0.03980064392089844
> STR_ID: 3ost |STR_LEN: 230 |STR_TIME: 0.027194738388061523
> STR_ID: 3osu |STR_LEN: 723 |STR_TIME: 0.07312703132629395
> STR_ID: 3osv |STR_LEN: 725 |STR_TIME: 0.12287616729736328
> STR_ID: 3osw |STR_LEN: 617 |STR_TIME: 0.0768899917602539
> STR_ID: 3osx |STR_LEN: 488 |STR_TIME: 0.03167319297790527
> STR_ID: 3osy |STR_LEN: 935 |STR_TIME: 0.20320725440979004
> STR_ID: 3osz |STR_LEN: 547 |STR_TIME: 0.0469510555267334
> STR_ID: 4os0 |STR_LEN: 431 |STR_TIME: 0.05747199058532715
> STR_ID: 4os1 |STR_LEN: 393 |STR_TIME: 0.04147601127624512
> STR_ID: 4os2 |STR_LEN: 388 |STR_TIME: 0.04134392738342285
> STR_ID: 4os3 |STR_LEN: 412 |STR_TIME: 0.09734320640563965
> STR_ID: 4os4 |STR_LEN: 462 |STR_TIME: 0.0427241325378418
> STR_ID: 4os5 |STR_LEN: 367 |STR_TIME: 0.04018402099609375
> STR_ID: 4os6 |STR_LEN: 439 |STR_TIME: 0.040155887603759766
> STR_ID: 4os7 |STR_LEN: 420 |STR_TIME: 0.04441189765930176
> STR_ID: 4os8 |STR_LEN: 460 |STR_TIME: 0.058933258056640625
> STR_ID: 4osd |STR_LEN: 2334 |STR_TIME: 0.34386706352233887
> STR_ID: 4ose |STR_LEN: 638 |STR_TIME: 0.11951208114624023
> STR_ID: 4osf |STR_LEN: 582 |STR_TIME: 0.05189204216003418
> STR_ID: 4osg |STR_LEN: 667 |STR_TIME: 0.09607410430908203
> STR_ID: 4osh |STR_LEN: 1319 |STR_TIME: 0.24538111686706543
> STR_ID: 4osi |STR_LEN: 1076 |STR_TIME: 0.220444917678833
> STR_ID: 4osj |STR_LEN: 1079 |STR_TIME: 0.20372724533081055
> STR_ID: 4osk |STR_LEN: 1308 |STR_TIME: 0.24427509307861328
> STR_ID: 4osl |STR_LEN: 1453 |STR_TIME: 0.24575495719909668
> STR_ID: 4osm |STR_LEN: 1308 |STR_TIME: 0.2451930046081543
> STR_ID: 4osn |STR_LEN: 184 |STR_TIME: 0.027348995208740234
> STR_ID: 4oso |STR_LEN: 600 |STR_TIME: 0.07318687438964844
> STR_ID: 4osp |STR_LEN: 1208 |STR_TIME: 0.19150209426879883
> STR_ID: 4osq |STR_LEN: 1427 |STR_TIME: 0.2111647129058838
> STR_ID: 4osr |STR_LEN: 1732 |STR_TIME: 0.2702169418334961
> STR_ID: 4oss |STR_LEN: 1153 |STR_TIME: 0.2361898422241211
> STR_ID: 4ost |STR_LEN: 1573 |STR_TIME: 0.2613699436187744
