>> START_DIR: ./data/p/p0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1p00 |STR_LEN: 44 |STR_TIME: 0.14609813690185547
> STR_ID: 1ps0 |STR_LEN: 363 |STR_TIME: 0.04899311065673828
> STR_ID: 1ps1 |STR_LEN: 675 |STR_TIME: 0.08839297294616699
> STR_ID: 1ps2 |STR_LEN: 60 |STR_TIME: 0.33999204635620117
> STR_ID: 1ps3 |STR_LEN: 2001 |STR_TIME: 0.21188592910766602
> STR_ID: 1ps5 |STR_LEN: 280 |STR_TIME: 0.022446155548095703
> STR_ID: 1ps6 |STR_LEN: 847 |STR_TIME: 0.09415721893310547
> STR_ID: 1ps7 |STR_LEN: 1770 |STR_TIME: 0.2582089900970459
> STR_ID: 1ps8 |STR_LEN: 416 |STR_TIME: 0.05479311943054199
> STR_ID: 1ps9 |STR_LEN: 1052 |STR_TIME: 0.10458111763000488
> STR_ID: 1psa |STR_LEN: 764 |STR_TIME: 0.0969851016998291
> STR_ID: 1psb |STR_LEN: 234 |STR_TIME: 1.746534824371338
> STR_ID: 1psc |STR_LEN: 1087 |STR_TIME: 0.10129475593566895
> STR_ID: 1psd |STR_LEN: 888 |STR_TIME: 0.11878085136413574
> STR_ID: 1pse |STR_LEN: 69 |STR_TIME: 0.3331878185272217
> STR_ID: 1psf |STR_LEN: 69 |STR_TIME: 0.01993107795715332
> STR_ID: 1psh |STR_LEN: 508 |STR_TIME: 0.05327105522155762
> STR_ID: 1psi |STR_LEN: 372 |STR_TIME: 0.05649209022521973
> STR_ID: 1psj |STR_LEN: 258 |STR_TIME: 0.023396730422973633
> STR_ID: 1psk |STR_LEN: 445 |STR_TIME: 0.11667084693908691
> STR_ID: 1psm |STR_LEN: 38 |STR_TIME: 0.2037649154663086
> STR_ID: 1psn |STR_LEN: 462 |STR_TIME: 0.04621601104736328
> STR_ID: 1pso |STR_LEN: 566 |STR_TIME: 0.08418774604797363
> STR_ID: 1psp |STR_LEN: 300 |STR_TIME: 0.034465789794921875
> STR_ID: 1psq |STR_LEN: 579 |STR_TIME: 0.05214118957519531
> STR_ID: 1psr |STR_LEN: 589 |STR_TIME: 0.04663491249084473
> STR_ID: 1pss |STR_LEN: 809 |STR_TIME: 0.15514874458312988
> STR_ID: 1pst |STR_LEN: 809 |STR_TIME: 0.12181210517883301
> STR_ID: 1psu |STR_LEN: 411 |STR_TIME: 0.03758406639099121
> STR_ID: 1psv |STR_LEN: 28 |STR_TIME: 0.311784029006958
> STR_ID: 1psw |STR_LEN: 614 |STR_TIME: 0.05358099937438965
> STR_ID: 1psy |STR_LEN: 125 |STR_TIME: 0.8174288272857666
> STR_ID: 1psz |STR_LEN: 512 |STR_TIME: 0.0843813419342041
> STR_ID: 2ps0 |STR_LEN: 925 |STR_TIME: 0.08187627792358398
> STR_ID: 2ps1 |STR_LEN: 776 |STR_TIME: 0.07413983345031738
> STR_ID: 2ps2 |STR_LEN: 2238 |STR_TIME: 0.3070530891418457
> STR_ID: 2ps3 |STR_LEN: 578 |STR_TIME: 0.07514023780822754
> STR_ID: 2ps4 |STR_LEN: 787 |STR_TIME: 0.10787582397460938
> STR_ID: 2ps5 |STR_LEN: 1020 |STR_TIME: 0.15608930587768555
> STR_ID: 2ps6 |STR_LEN: 776 |STR_TIME: 0.10335183143615723
> STR_ID: 2ps7 |STR_LEN: 817 |STR_TIME: 0.17966794967651367
> STR_ID: 2ps8 |STR_LEN: 905 |STR_TIME: 0.10956001281738281
> STR_ID: 2ps9 |STR_LEN: 821 |STR_TIME: 0.07926106452941895
> STR_ID: 2psb |STR_LEN: 422 |STR_TIME: 0.04695606231689453
> STR_ID: 2psd |STR_LEN: 691 |STR_TIME: 0.09841585159301758
> STR_ID: 2pse |STR_LEN: 382 |STR_TIME: 0.047930240631103516
> STR_ID: 2psf |STR_LEN: 1398 |STR_TIME: 0.11239194869995117
> STR_ID: 2psg |STR_LEN: 607 |STR_TIME: 0.05411195755004883
> STR_ID: 2psh |STR_LEN: 1073 |STR_TIME: 0.1319727897644043
> STR_ID: 2psj |STR_LEN: 1067 |STR_TIME: 0.10509395599365234
> STR_ID: 2psm |STR_LEN: 463 |STR_TIME: 0.05455589294433594
> STR_ID: 2psn |STR_LEN: 2334 |STR_TIME: 0.2883460521697998
> STR_ID: 2pso |STR_LEN: 583 |STR_TIME: 0.08580207824707031
> STR_ID: 2psp |STR_LEN: 395 |STR_TIME: 0.08470487594604492
> STR_ID: 2psq |STR_LEN: 765 |STR_TIME: 0.08814620971679688
> STR_ID: 2psr |STR_LEN: 204 |STR_TIME: 0.01580214500427246
> STR_ID: 2pss |STR_LEN: 1015 |STR_TIME: 0.12155604362487793
> STR_ID: 2pst |STR_LEN: 137 |STR_TIME: 0.012747049331665039
> STR_ID: 2psu |STR_LEN: 370 |STR_TIME: 0.06474113464355469
> STR_ID: 2psv |STR_LEN: 398 |STR_TIME: 0.034040212631225586
> STR_ID: 2psw |STR_LEN: 613 |STR_TIME: 0.09109902381896973
> STR_ID: 2psx |STR_LEN: 340 |STR_TIME: 0.03496980667114258
> STR_ID: 2psy |STR_LEN: 360 |STR_TIME: 0.034600019454956055
> STR_ID: 2psz |STR_LEN: 1242 |STR_TIME: 0.13036298751831055
> STR_ID: 3ps0 |STR_LEN: 1674 |STR_TIME: 0.2137904167175293
> STR_ID: 3ps1 |STR_LEN: 473 |STR_TIME: 0.11137199401855469
> STR_ID: 3ps2 |STR_LEN: 414 |STR_TIME: 0.08490800857543945
> STR_ID: 3ps3 |STR_LEN: 436 |STR_TIME: 0.09668993949890137
> STR_ID: 3ps4 |STR_LEN: 622 |STR_TIME: 0.11991715431213379
> STR_ID: 3ps5 |STR_LEN: 551 |STR_TIME: 0.08175325393676758
> STR_ID: 3ps6 |STR_LEN: 842 |STR_TIME: 0.12541508674621582
> STR_ID: 3ps7 |STR_LEN: 758 |STR_TIME: 0.08552908897399902
> STR_ID: 3ps8 |STR_LEN: 193 |STR_TIME: 0.05547308921813965
> STR_ID: 3ps9 |STR_LEN: 893 |STR_TIME: 0.1187899112701416
> STR_ID: 3psa |STR_LEN: 466 |STR_TIME: 0.04939770698547363
> STR_ID: 3psb |STR_LEN: 528 |STR_TIME: 0.0777130126953125
> STR_ID: 3psc |STR_LEN: 1022 |STR_TIME: 0.21191191673278809
> STR_ID: 3psd |STR_LEN: 528 |STR_TIME: 0.07934904098510742
> STR_ID: 3pse |STR_LEN: 455 |STR_TIME: 0.08262395858764648
> STR_ID: 3psf |STR_LEN: 874 |STR_TIME: 0.3162879943847656
> STR_ID: 3psg |STR_LEN: 545 |STR_TIME: 0.052175045013427734
> STR_ID: 3psh |STR_LEN: 544 |STR_TIME: 0.05379796028137207
> STR_ID: 3psi |STR_LEN: 843 |STR_TIME: 0.31836915016174316
> STR_ID: 3psj |STR_LEN: 221 |STR_TIME: 0.06289887428283691
> STR_ID: 3psk |STR_LEN: 1058 |STR_TIME: 0.31421780586242676
> STR_ID: 3psl |STR_LEN: 957 |STR_TIME: 0.12140631675720215
> STR_ID: 3psm |STR_LEN: 277 |STR_TIME: 0.020677804946899414
> STR_ID: 3psn |STR_LEN: 418 |STR_TIME: 0.09456801414489746
> STR_ID: 3pso |STR_LEN: 388 |STR_TIME: 0.05024099349975586
> STR_ID: 3psp |STR_LEN: 478 |STR_TIME: 0.04718208312988281
> STR_ID: 3psq |STR_LEN: 582 |STR_TIME: 0.0625753402709961
> STR_ID: 3psr |STR_LEN: 265 |STR_TIME: 0.03200888633728027
> STR_ID: 3pss |STR_LEN: 734 |STR_TIME: 0.11132168769836426
> STR_ID: 3pst |STR_LEN: 649 |STR_TIME: 0.05209088325500488
> STR_ID: 3psu |STR_LEN: 170 |STR_TIME: 0.017361879348754883
> STR_ID: 3psv |STR_LEN: 948 |STR_TIME: 0.07811903953552246
> STR_ID: 3psw |STR_LEN: 972 |STR_TIME: 0.0812520980834961
> STR_ID: 3psx |STR_LEN: 1690 |STR_TIME: 0.17136001586914062
> STR_ID: 3psy |STR_LEN: 570 |STR_TIME: 0.05906486511230469
> STR_ID: 3psz |STR_LEN: 701 |STR_TIME: 0.1140291690826416
> STR_ID: 4ps0 |STR_LEN: 967 |STR_TIME: 0.09751582145690918
> STR_ID: 4ps1 |STR_LEN: 1828 |STR_TIME: 0.23864507675170898
> STR_ID: 4ps2 |STR_LEN: 165 |STR_TIME: 0.015558004379272461
> STR_ID: 4ps3 |STR_LEN: 850 |STR_TIME: 0.15110087394714355
> STR_ID: 4ps4 |STR_LEN: 513 |STR_TIME: 0.10919690132141113
> STR_ID: 4ps5 |STR_LEN: 557 |STR_TIME: 0.0587460994720459
> STR_ID: 4ps6 |STR_LEN: 430 |STR_TIME: 0.03275918960571289
> STR_ID: 4ps7 |STR_LEN: 1026 |STR_TIME: 0.16161584854125977
> STR_ID: 4ps8 |STR_LEN: 846 |STR_TIME: 0.19184279441833496
> STR_ID: 4ps9 |STR_LEN: 2052 |STR_TIME: 0.3040459156036377
> STR_ID: 4psa |STR_LEN: 393 |STR_TIME: 0.044608116149902344
> STR_ID: 4psb |STR_LEN: 293 |STR_TIME: 0.033487796783447266
> STR_ID: 4psc |STR_LEN: 510 |STR_TIME: 0.12900686264038086
> STR_ID: 4psd |STR_LEN: 628 |STR_TIME: 0.0437009334564209
> STR_ID: 4pse |STR_LEN: 637 |STR_TIME: 0.0744788646697998
> STR_ID: 4psf |STR_LEN: 555 |STR_TIME: 0.05398988723754883
> STR_ID: 4psg |STR_LEN: 642 |STR_TIME: 0.11352324485778809
> STR_ID: 4psh |STR_LEN: 925 |STR_TIME: 0.07675409317016602
> STR_ID: 4psi |STR_LEN: 302 |STR_TIME: 0.04768705368041992
> STR_ID: 4psj |STR_LEN: 424 |STR_TIME: 0.04658365249633789
> STR_ID: 4psk |STR_LEN: 360 |STR_TIME: 0.04364418983459473
> STR_ID: 4psl |STR_LEN: 624 |STR_TIME: 0.14418411254882812
> STR_ID: 4psm |STR_LEN: 658 |STR_TIME: 0.10508108139038086
> STR_ID: 4psn |STR_LEN: 1172 |STR_TIME: 0.1940021514892578
> STR_ID: 4pso |STR_LEN: 1818 |STR_TIME: 0.29917430877685547
> STR_ID: 4psp |STR_LEN: 2979 |STR_TIME: 0.4713609218597412
> STR_ID: 4psq |STR_LEN: 516 |STR_TIME: 0.057646751403808594
> STR_ID: 4psr |STR_LEN: 2960 |STR_TIME: 0.5464200973510742
> STR_ID: 4pss |STR_LEN: 510 |STR_TIME: 0.14674782752990723
> STR_ID: 4pst |STR_LEN: 362 |STR_TIME: 0.24476313591003418
> STR_ID: 4psu |STR_LEN: 356 |STR_TIME: 0.05145120620727539
> STR_ID: 4psv |STR_LEN: 363 |STR_TIME: 0.04381370544433594
> STR_ID: 4psw |STR_LEN: 1247 |STR_TIME: 0.14685606956481934
> STR_ID: 4psx |STR_LEN: 2055 |STR_TIME: 0.35172510147094727
> STR_ID: 4psy |STR_LEN: 519 |STR_TIME: 0.08125591278076172
> STR_ID: 5ps0 |STR_LEN: 508 |STR_TIME: 0.0450282096862793
> STR_ID: 5ps1 |STR_LEN: 508 |STR_TIME: 0.04700899124145508
> STR_ID: 5ps2 |STR_LEN: 508 |STR_TIME: 0.046089887619018555
> STR_ID: 5ps3 |STR_LEN: 508 |STR_TIME: 0.041845083236694336
> STR_ID: 5ps4 |STR_LEN: 508 |STR_TIME: 0.04221677780151367
> STR_ID: 5ps5 |STR_LEN: 508 |STR_TIME: 0.08512568473815918
> STR_ID: 5ps6 |STR_LEN: 508 |STR_TIME: 0.042732954025268555
> STR_ID: 5ps7 |STR_LEN: 508 |STR_TIME: 0.04649019241333008
> STR_ID: 5ps8 |STR_LEN: 508 |STR_TIME: 0.04265904426574707
> STR_ID: 5ps9 |STR_LEN: 508 |STR_TIME: 0.046193838119506836
> STR_ID: 5psa |STR_LEN: 508 |STR_TIME: 0.04263806343078613
> STR_ID: 5psb |STR_LEN: 508 |STR_TIME: 0.07184314727783203
> STR_ID: 5psc |STR_LEN: 508 |STR_TIME: 0.04560112953186035
> STR_ID: 5psd |STR_LEN: 508 |STR_TIME: 0.04529523849487305
> STR_ID: 5pse |STR_LEN: 508 |STR_TIME: 0.04570508003234863
> STR_ID: 5psf |STR_LEN: 508 |STR_TIME: 0.041960954666137695
> STR_ID: 5psg |STR_LEN: 508 |STR_TIME: 0.04244494438171387
> STR_ID: 5psh |STR_LEN: 249 |STR_TIME: 0.039177894592285156
> STR_ID: 5psi |STR_LEN: 508 |STR_TIME: 0.0753021240234375
> STR_ID: 5psj |STR_LEN: 508 |STR_TIME: 0.04203200340270996
> STR_ID: 5psk |STR_LEN: 508 |STR_TIME: 0.04375195503234863
> STR_ID: 5psl |STR_LEN: 508 |STR_TIME: 0.045659780502319336
> STR_ID: 5psm |STR_LEN: 508 |STR_TIME: 0.04368901252746582
> STR_ID: 5psn |STR_LEN: 508 |STR_TIME: 0.044107675552368164
> STR_ID: 5pso |STR_LEN: 508 |STR_TIME: 0.07925820350646973
> STR_ID: 5psp |STR_LEN: 508 |STR_TIME: 0.043067216873168945
> STR_ID: 5psq |STR_LEN: 508 |STR_TIME: 0.0447239875793457
> STR_ID: 5psr |STR_LEN: 508 |STR_TIME: 0.04526805877685547
> STR_ID: 5pss |STR_LEN: 508 |STR_TIME: 0.043347835540771484
> STR_ID: 5pst |STR_LEN: 508 |STR_TIME: 0.04494309425354004
> STR_ID: 5psu |STR_LEN: 508 |STR_TIME: 0.07685995101928711
> STR_ID: 5psv |STR_LEN: 508 |STR_TIME: 0.04312396049499512
> STR_ID: 5psw |STR_LEN: 508 |STR_TIME: 0.04686903953552246
> STR_ID: 5psx |STR_LEN: 508 |STR_TIME: 0.04487109184265137
> STR_ID: 5psy |STR_LEN: 508 |STR_TIME: 0.0450742244720459
> STR_ID: 5psz |STR_LEN: 508 |STR_TIME: 0.048326969146728516
> STR_ID: 8psh |STR_LEN: 16 |STR_TIME: 0.008186101913452148
>> FINISH_DIR: ./data/p/ps/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4785 |DIR_TIME: 20.56086802482605 

>> START_DIR: ./data/p/pt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1pt0 |STR_LEN: 409 |STR_TIME: 0.07431674003601074
> STR_ID: 1pt1 |STR_LEN: 473 |STR_TIME: 0.044188737869262695
> STR_ID: 1pt2 |STR_LEN: 667 |STR_TIME: 0.0633080005645752
> STR_ID: 1pt3 |STR_LEN: 536 |STR_TIME: 0.05781102180480957
> STR_ID: 1pt4 |STR_LEN: 29 |STR_TIME: 0.16089415550231934
> STR_ID: 1pt5 |STR_LEN: 1449 |STR_TIME: 0.13906216621398926
> STR_ID: 1pt6 |STR_LEN: 664 |STR_TIME: 0.06156802177429199
> STR_ID: 1pt7 |STR_LEN: 1380 |STR_TIME: 0.17527294158935547
> STR_ID: 1pt8 |STR_LEN: 1294 |STR_TIME: 0.13906311988830566
> STR_ID: 1pt9 |STR_LEN: 541 |STR_TIME: 0.05652213096618652
> STR_ID: 1pta |STR_LEN: 447 |STR_TIME: 0.09045195579528809
> STR_ID: 1ptd |STR_LEN: 348 |STR_TIME: 0.04237103462219238
> STR_ID: 1ptf |STR_LEN: 186 |STR_TIME: 0.012806177139282227
> STR_ID: 1ptg |STR_LEN: 350 |STR_TIME: 0.04338502883911133
> STR_ID: 1pth |STR_LEN: 1117 |STR_TIME: 0.16730713844299316
> STR_ID: 1ptj |STR_LEN: 1053 |STR_TIME: 0.16074800491333008
> STR_ID: 1ptk |STR_LEN: 480 |STR_TIME: 0.04375004768371582
> STR_ID: 1ptm |STR_LEN: 923 |STR_TIME: 0.09881091117858887
> STR_ID: 1pto |STR_LEN: 1876 |STR_TIME: 0.30542492866516113
> STR_ID: 1ptq |STR_LEN: 52 |STR_TIME: 0.008477926254272461
> STR_ID: 1ptr |STR_LEN: 53 |STR_TIME: 0.007761955261230469
> STR_ID: 1pts |STR_LEN: 475 |STR_TIME: 0.034761905670166016
> STR_ID: 1ptt |STR_LEN: 302 |STR_TIME: 0.08113598823547363
> STR_ID: 1ptu |STR_LEN: 375 |STR_TIME: 0.04695415496826172
> STR_ID: 1ptv |STR_LEN: 557 |STR_TIME: 0.05173492431640625
> STR_ID: 1ptw |STR_LEN: 1420 |STR_TIME: 0.23250198364257812
> STR_ID: 1ptx |STR_LEN: 171 |STR_TIME: 0.011376142501831055
> STR_ID: 1pty |STR_LEN: 564 |STR_TIME: 0.04777121543884277
> STR_ID: 1ptz |STR_LEN: 532 |STR_TIME: 0.04338884353637695
> STR_ID: 2pt0 |STR_LEN: 1315 |STR_TIME: 0.10784721374511719
> STR_ID: 2pt1 |STR_LEN: 477 |STR_TIME: 0.08792519569396973
> STR_ID: 2pt2 |STR_LEN: 640 |STR_TIME: 0.05195116996765137
> STR_ID: 2pt3 |STR_LEN: 872 |STR_TIME: 0.09425783157348633
> STR_ID: 2pt5 |STR_LEN: 912 |STR_TIME: 0.09682011604309082
> STR_ID: 2pt6 |STR_LEN: 1253 |STR_TIME: 0.17198586463928223
> STR_ID: 2pt7 |STR_LEN: 2853 |STR_TIME: 0.38030576705932617
> STR_ID: 2pt9 |STR_LEN: 1026 |STR_TIME: 0.1380176544189453
> STR_ID: 2pta |STR_LEN: 35 |STR_TIME: 0.25713610649108887
> STR_ID: 2ptc |STR_LEN: 439 |STR_TIME: 0.04253387451171875
> STR_ID: 2ptd |STR_LEN: 423 |STR_TIME: 0.04705619812011719
> STR_ID: 2ptf |STR_LEN: 520 |STR_TIME: 0.09663176536560059
> STR_ID: 2ptg |STR_LEN: 448 |STR_TIME: 0.05779910087585449
> STR_ID: 2pth |STR_LEN: 374 |STR_TIME: 0.030537843704223633
> STR_ID: 2ptk |STR_LEN: 697 |STR_TIME: 0.06791806221008301
> STR_ID: 2ptl |STR_LEN: 78 |STR_TIME: 0.5405287742614746
> STR_ID: 2ptm |STR_LEN: 398 |STR_TIME: 0.037413835525512695
> STR_ID: 2ptn |STR_LEN: 306 |STR_TIME: 0.029597759246826172
> STR_ID: 2ptq |STR_LEN: 1571 |STR_TIME: 0.14679598808288574
> STR_ID: 2ptr |STR_LEN: 1522 |STR_TIME: 0.21787285804748535
> STR_ID: 2pts |STR_LEN: 904 |STR_TIME: 0.07561302185058594
> STR_ID: 2ptt |STR_LEN: 425 |STR_TIME: 0.0356450080871582
> STR_ID: 2ptu |STR_LEN: 546 |STR_TIME: 0.1086881160736084
> STR_ID: 2ptv |STR_LEN: 177 |STR_TIME: 0.0157470703125
> STR_ID: 2ptw |STR_LEN: 720 |STR_TIME: 0.08105301856994629
> STR_ID: 2ptx |STR_LEN: 820 |STR_TIME: 0.08280491828918457
> STR_ID: 2pty |STR_LEN: 614 |STR_TIME: 0.10925626754760742
> STR_ID: 2ptz |STR_LEN: 857 |STR_TIME: 0.08780193328857422
> STR_ID: 3pt1 |STR_LEN: 803 |STR_TIME: 0.09924793243408203
> STR_ID: 3pt2 |STR_LEN: 349 |STR_TIME: 0.039005279541015625
> STR_ID: 3pt3 |STR_LEN: 262 |STR_TIME: 0.037996768951416016
> STR_ID: 3pt5 |STR_LEN: 575 |STR_TIME: 0.08349013328552246
> STR_ID: 3pt6 |STR_LEN: 1939 |STR_TIME: 0.30678892135620117
> STR_ID: 3pt7 |STR_LEN: 469 |STR_TIME: 0.05034613609313965
> STR_ID: 3pt8 |STR_LEN: 535 |STR_TIME: 0.05456709861755371
> STR_ID: 3pt9 |STR_LEN: 1154 |STR_TIME: 0.12484025955200195
> STR_ID: 3pta |STR_LEN: 947 |STR_TIME: 0.1997671127319336
> STR_ID: 3ptb |STR_LEN: 287 |STR_TIME: 0.0324101448059082
> STR_ID: 3ptd |STR_LEN: 418 |STR_TIME: 0.04756307601928711
> STR_ID: 3pte |STR_LEN: 601 |STR_TIME: 0.053945064544677734
> STR_ID: 3ptf |STR_LEN: 492 |STR_TIME: 0.11827397346496582
> STR_ID: 3ptg |STR_LEN: 379 |STR_TIME: 0.05009794235229492
> STR_ID: 3pth |STR_LEN: 172 |STR_TIME: 0.01682591438293457
> STR_ID: 3ptj |STR_LEN: 220 |STR_TIME: 0.02145218849182129
> STR_ID: 3ptk |STR_LEN: 1190 |STR_TIME: 0.14391493797302246
> STR_ID: 3ptl |STR_LEN: 727 |STR_TIME: 0.07479500770568848
> STR_ID: 3ptm |STR_LEN: 1476 |STR_TIME: 0.15104103088378906
> STR_ID: 3ptn |STR_LEN: 306 |STR_TIME: 0.03178119659423828
> STR_ID: 3pto |STR_LEN: 2090 |STR_TIME: 0.35398411750793457
> STR_ID: 3ptq |STR_LEN: 1244 |STR_TIME: 0.17829227447509766
> STR_ID: 3ptr |STR_LEN: 632 |STR_TIME: 0.06134200096130371
> STR_ID: 3ptw |STR_LEN: 406 |STR_TIME: 0.06140589714050293
> STR_ID: 3ptx |STR_LEN: 2151 |STR_TIME: 0.5313820838928223
> STR_ID: 3pty |STR_LEN: 400 |STR_TIME: 0.04980969429016113
> STR_ID: 3ptz |STR_LEN: 3539 |STR_TIME: 0.4850020408630371
> STR_ID: 4pt0 |STR_LEN: 2502 |STR_TIME: 0.3328111171722412
> STR_ID: 4pt1 |STR_LEN: 414 |STR_TIME: 0.10467720031738281
> STR_ID: 4pt2 |STR_LEN: 831 |STR_TIME: 0.11577701568603516
> STR_ID: 4pt3 |STR_LEN: 2550 |STR_TIME: 0.34090209007263184
> STR_ID: 4pt4 |STR_LEN: 286 |STR_TIME: 0.03551888465881348
> STR_ID: 4pt5 |STR_LEN: 345 |STR_TIME: 0.04392600059509277
> STR_ID: 4pt6 |STR_LEN: 345 |STR_TIME: 0.04459691047668457
> STR_ID: 4pt7 |STR_LEN: 643 |STR_TIME: 0.1376934051513672
> STR_ID: 4pta |STR_LEN: 153 |STR_TIME: 0.019315242767333984
> STR_ID: 4ptb |STR_LEN: 554 |STR_TIME: 0.07586503028869629
> STR_ID: 4ptc |STR_LEN: 736 |STR_TIME: 0.11276793479919434
> STR_ID: 4ptd |STR_LEN: 356 |STR_TIME: 0.07564282417297363
> STR_ID: 4pte |STR_LEN: 1069 |STR_TIME: 0.12492108345031738
> STR_ID: 4ptf |STR_LEN: 1292 |STR_TIME: 0.20525908470153809
> STR_ID: 4ptg |STR_LEN: 849 |STR_TIME: 0.11626410484313965
> STR_ID: 4pth |STR_LEN: 343 |STR_TIME: 22.823307752609253
> STR_ID: 4pti |STR_LEN: 118 |STR_TIME: 0.010648965835571289
> STR_ID: 4ptj |STR_LEN: 252 |STR_TIME: 11.514834880828857
> STR_ID: 4ptk |STR_LEN: 605 |STR_TIME: 0.07570099830627441
> STR_ID: 4ptl |STR_LEN: 387 |STR_TIME: 0.04061698913574219
> STR_ID: 4ptm |STR_LEN: 738 |STR_TIME: 0.06295490264892578
> STR_ID: 4ptn |STR_LEN: 1739 |STR_TIME: 0.17702102661132812
> STR_ID: 4pts |STR_LEN: 654 |STR_TIME: 0.09640693664550781
> STR_ID: 4ptt |STR_LEN: 774 |STR_TIME: 0.0669560432434082
> STR_ID: 4ptu |STR_LEN: 783 |STR_TIME: 0.06647491455078125
> STR_ID: 4ptv |STR_LEN: 1313 |STR_TIME: 0.17619776725769043
> STR_ID: 4ptw |STR_LEN: 1303 |STR_TIME: 0.7723488807678223
> STR_ID: 4ptx |STR_LEN: 1305 |STR_TIME: 0.21106410026550293
> STR_ID: 4pty |STR_LEN: 977 |STR_TIME: 0.12798523902893066
> STR_ID: 4ptz |STR_LEN: 1090 |STR_TIME: 0.18381118774414062
> STR_ID: 5pt0 |STR_LEN: 508 |STR_TIME: 0.04381513595581055
> STR_ID: 5pt1 |STR_LEN: 508 |STR_TIME: 0.04326891899108887
> STR_ID: 5pt2 |STR_LEN: 508 |STR_TIME: 0.042635202407836914
> STR_ID: 5pt3 |STR_LEN: 508 |STR_TIME: 0.04354667663574219
> STR_ID: 5pt4 |STR_LEN: 508 |STR_TIME: 0.04394698143005371
> STR_ID: 5pt5 |STR_LEN: 508 |STR_TIME: 0.08351016044616699
> STR_ID: 5pt6 |STR_LEN: 508 |STR_TIME: 0.04483914375305176
> STR_ID: 5pt7 |STR_LEN: 508 |STR_TIME: 0.04664802551269531
> STR_ID: 5pt8 |STR_LEN: 508 |STR_TIME: 0.04551982879638672
> STR_ID: 5pt9 |STR_LEN: 508 |STR_TIME: 0.04445815086364746
> STR_ID: 5pta |STR_LEN: 508 |STR_TIME: 0.0419158935546875
> STR_ID: 5ptb |STR_LEN: 508 |STR_TIME: 0.07377481460571289
> STR_ID: 5ptc |STR_LEN: 508 |STR_TIME: 0.04281020164489746
> STR_ID: 5ptd |STR_LEN: 414 |STR_TIME: 0.04938483238220215
> STR_ID: 5pte |STR_LEN: 508 |STR_TIME: 0.04506206512451172
> STR_ID: 5ptf |STR_LEN: 508 |STR_TIME: 0.04539203643798828
> STR_ID: 5ptg |STR_LEN: 508 |STR_TIME: 0.04273581504821777
> STR_ID: 5pth |STR_LEN: 508 |STR_TIME: 0.041441917419433594
> STR_ID: 5pti |STR_LEN: 123 |STR_TIME: 0.05222725868225098
> STR_ID: 5ptj |STR_LEN: 508 |STR_TIME: 0.04214978218078613
> STR_ID: 5ptk |STR_LEN: 508 |STR_TIME: 0.041561126708984375
> STR_ID: 5ptl |STR_LEN: 508 |STR_TIME: 0.040841102600097656
> STR_ID: 5ptm |STR_LEN: 508 |STR_TIME: 0.04295015335083008
> STR_ID: 5ptn |STR_LEN: 508 |STR_TIME: 0.04192090034484863
> STR_ID: 5pto |STR_LEN: 508 |STR_TIME: 0.04630780220031738
> STR_ID: 5ptp |STR_LEN: 435 |STR_TIME: 0.06320381164550781
> STR_ID: 5ptq |STR_LEN: 508 |STR_TIME: 0.04211616516113281
> STR_ID: 5ptr |STR_LEN: 508 |STR_TIME: 0.04390406608581543
> STR_ID: 5pts |STR_LEN: 508 |STR_TIME: 0.04170703887939453
> STR_ID: 5ptt |STR_LEN: 508 |STR_TIME: 0.044534921646118164
> STR_ID: 5ptu |STR_LEN: 508 |STR_TIME: 0.04432106018066406
> STR_ID: 5ptv |STR_LEN: 508 |STR_TIME: 0.07076907157897949
> STR_ID: 5ptw |STR_LEN: 508 |STR_TIME: 0.0445559024810791
> STR_ID: 5ptx |STR_LEN: 508 |STR_TIME: 0.04621601104736328
> STR_ID: 5pty |STR_LEN: 508 |STR_TIME: 0.04537701606750488
> STR_ID: 5ptz |STR_LEN: 508 |STR_TIME: 0.04192614555358887
> STR_ID: 6ptd |STR_LEN: 382 |STR_TIME: 0.04598188400268555
> STR_ID: 6pti |STR_LEN: 131 |STR_TIME: 0.011390924453735352
> STR_ID: 7ptd |STR_LEN: 384 |STR_TIME: 0.07657814025878906
> STR_ID: 7pti |STR_LEN: 129 |STR_TIME: 0.009148836135864258
> STR_ID: 8pti |STR_LEN: 128 |STR_TIME: 0.009360074996948242
> STR_ID: 9pti |STR_LEN: 126 |STR_TIME: 0.010288715362548828
>> FINISH_DIR: ./data/p/pt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4941 |DIR_TIME: 51.71250009536743 

>> START_DIR: ./data/p/pu/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1pu0 |STR_LEN: 2600 |STR_TIME: 0.21946191787719727
> STR_ID: 1pu1 |STR_LEN: 91 |STR_TIME: 0.9409668445587158
> STR_ID: 1pu2 |STR_LEN: 490 |STR_TIME: 0.05548810958862305
> STR_ID: 1pu3 |STR_LEN: 105 |STR_TIME: 0.8173270225524902
> STR_ID: 1pu4 |STR_LEN: 1415 |STR_TIME: 0.24643683433532715
