>> START_DIR: ./data/l/l0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1l00 |STR_LEN: 309 |STR_TIME: 0.026216983795166016
> STR_ID: 3luj |STR_LEN: 715 |STR_TIME: 0.14559221267700195
> STR_ID: 3luk |STR_LEN: 981 |STR_TIME: 0.0726771354675293
> STR_ID: 3lul |STR_LEN: 1074 |STR_TIME: 0.10010600090026855
> STR_ID: 3lum |STR_LEN: 2514 |STR_TIME: 0.21846485137939453
> STR_ID: 3lun |STR_LEN: 1108 |STR_TIME: 0.08423686027526855
> STR_ID: 3luo |STR_LEN: 176 |STR_TIME: 0.02610611915588379
> STR_ID: 3lup |STR_LEN: 327 |STR_TIME: 0.0416409969329834
> STR_ID: 3luq |STR_LEN: 476 |STR_TIME: 0.1257171630859375
> STR_ID: 3lur |STR_LEN: 804 |STR_TIME: 0.08542013168334961
> STR_ID: 3lus |STR_LEN: 383 |STR_TIME: 0.04469799995422363
> STR_ID: 3lut |STR_LEN: 809 |STR_TIME: 0.17221999168395996
> STR_ID: 3luu |STR_LEN: 136 |STR_TIME: 0.017766237258911133
> STR_ID: 3luy |STR_LEN: 465 |STR_TIME: 0.05050086975097656
> STR_ID: 3luz |STR_LEN: 611 |STR_TIME: 0.0822150707244873
> STR_ID: 4lu0 |STR_LEN: 1022 |STR_TIME: 0.17972111701965332
> STR_ID: 4lu1 |STR_LEN: 510 |STR_TIME: 0.05423688888549805
> STR_ID: 4lu3 |STR_LEN: 498 |STR_TIME: 0.04446721076965332
> STR_ID: 4lu4 |STR_LEN: 779 |STR_TIME: 0.08567309379577637
> STR_ID: 4lu5 |STR_LEN: 1089 |STR_TIME: 0.18210268020629883
> STR_ID: 4lu6 |STR_LEN: 1065 |STR_TIME: 0.15105700492858887
> STR_ID: 4lu9 |STR_LEN: 1952 |STR_TIME: 0.299854040145874
> STR_ID: 4lua |STR_LEN: 311 |STR_TIME: 0.03152275085449219
> STR_ID: 4lub |STR_LEN: 606 |STR_TIME: 0.11100196838378906
> STR_ID: 4luc |STR_LEN: 673 |STR_TIME: 0.12205195426940918
> STR_ID: 4lud |STR_LEN: 920 |STR_TIME: 0.1793839931488037
> STR_ID: 4lue |STR_LEN: 867 |STR_TIME: 0.14847207069396973
> STR_ID: 4luf |STR_LEN: 785 |STR_TIME: 0.14368987083435059
> STR_ID: 4lug |STR_LEN: 526 |STR_TIME: 0.06492805480957031
> STR_ID: 4luh |STR_LEN: 808 |STR_TIME: 0.11168694496154785
> STR_ID: 4lui |STR_LEN: 796 |STR_TIME: 0.12212204933166504
> STR_ID: 4luj |STR_LEN: 604 |STR_TIME: 0.08261799812316895
> STR_ID: 4luk |STR_LEN: 390 |STR_TIME: 0.03972029685974121
> STR_ID: 4lul |STR_LEN: 493 |STR_TIME: 0.0691230297088623
> STR_ID: 4lum |STR_LEN: 602 |STR_TIME: 0.10844874382019043
> STR_ID: 4lun |STR_LEN: 477 |STR_TIME: 0.04878497123718262
> STR_ID: 4luo |STR_LEN: 218 |STR_TIME: 0.04663586616516113
> STR_ID: 4lup |STR_LEN: 406 |STR_TIME: 0.04936075210571289
> STR_ID: 4luq |STR_LEN: 1838 |STR_TIME: 0.23733878135681152
> STR_ID: 4lur |STR_LEN: 479 |STR_TIME: 0.04518604278564453
> STR_ID: 4lus |STR_LEN: 2068 |STR_TIME: 0.266369104385376
> STR_ID: 4lut |STR_LEN: 912 |STR_TIME: 0.14237594604492188
> STR_ID: 4luu |STR_LEN: 724 |STR_TIME: 0.09632682800292969
> STR_ID: 4luv |STR_LEN: 227 |STR_TIME: 0.0494389533996582
> STR_ID: 4luw |STR_LEN: 1118 |STR_TIME: 0.15470099449157715
> STR_ID: 4lux |STR_LEN: 1290 |STR_TIME: 0.20539188385009766
> STR_ID: 4luy |STR_LEN: 852 |STR_TIME: 0.10766935348510742
> STR_ID: 4luz |STR_LEN: 253 |STR_TIME: 0.023276090621948242
> STR_ID: 5lu1 |STR_LEN: 1306 |STR_TIME: 0.2192518711090088
> STR_ID: 5lu2 |STR_LEN: 600 |STR_TIME: 0.08646798133850098
> STR_ID: 5lu3 |STR_LEN: 180 |STR_TIME: 0.022411108016967773
> STR_ID: 5lu4 |STR_LEN: 1706 |STR_TIME: 0.28531694412231445
> STR_ID: 5lu8 |STR_LEN: 359 |STR_TIME: 0.06225895881652832
> STR_ID: 5lu9 |STR_LEN: 344 |STR_TIME: 0.041663169860839844
> STR_ID: 5lua |STR_LEN: 805 |STR_TIME: 0.08309602737426758
> STR_ID: 5lub |STR_LEN: 786 |STR_TIME: 0.08253622055053711
> STR_ID: 5lud |STR_LEN: 403 |STR_TIME: 0.028204917907714844
> STR_ID: 5luf |STR_LEN: 11490 |STR_TIME: 1.7549870014190674
> STR_ID: 5lum |STR_LEN: 453 |STR_TIME: 0.07530975341796875
> STR_ID: 5lun |STR_LEN: 3423 |STR_TIME: 0.4179060459136963
> STR_ID: 5lup |STR_LEN: 1065 |STR_TIME: 0.15151119232177734
> STR_ID: 5luq |STR_LEN: 7558 |STR_TIME: 1.7762360572814941
> STR_ID: 5lus |STR_LEN: 1155 |STR_TIME: 0.2345879077911377
> STR_ID: 5lut |STR_LEN: 575 |STR_TIME: 0.09244179725646973
> STR_ID: 5luu |STR_LEN: 321 |STR_TIME: 0.029904842376708984
> STR_ID: 5luv |STR_LEN: 304 |STR_TIME: 0.0390779972076416
> STR_ID: 5luw |STR_LEN: 719 |STR_TIME: 0.18384885787963867
> STR_ID: 5lux |STR_LEN: 205 |STR_TIME: 0.05327582359313965
> STR_ID: 5luy |STR_LEN: 540 |STR_TIME: 0.05660605430603027
>> FINISH_DIR: ./data/l/lu/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4819 |DIR_TIME: 46.920350074768066 

>> START_DIR: ./data/l/lv/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1lv0 |STR_LEN: 805 |STR_TIME: 0.06875205039978027
> STR_ID: 1lv1 |STR_LEN: 253 |STR_TIME: 0.0279390811920166
> STR_ID: 1lv2 |STR_LEN: 240 |STR_TIME: 0.059020042419433594
> STR_ID: 1lv3 |STR_LEN: 66 |STR_TIME: 0.3833458423614502
> STR_ID: 1lv4 |STR_LEN: 21 |STR_TIME: 0.14688825607299805
> STR_ID: 1lv5 |STR_LEN: 1401 |STR_TIME: 0.24181890487670898
> STR_ID: 1lv7 |STR_LEN: 622 |STR_TIME: 0.05446505546569824
> STR_ID: 1lv8 |STR_LEN: 2329 |STR_TIME: 0.2972378730773926
> STR_ID: 1lv9 |STR_LEN: 64 |STR_TIME: 0.21693778038024902
> STR_ID: 1lva |STR_LEN: 369 |STR_TIME: 0.04071402549743652
> STR_ID: 1lvb |STR_LEN: 631 |STR_TIME: 0.07099509239196777
> STR_ID: 1lvc |STR_LEN: 1893 |STR_TIME: 0.34104180335998535
> STR_ID: 1lve |STR_LEN: 237 |STR_TIME: 0.019012928009033203
> STR_ID: 1lvf |STR_LEN: 416 |STR_TIME: 0.03591179847717285
> STR_ID: 1lvg |STR_LEN: 390 |STR_TIME: 0.03287792205810547
> STR_ID: 1lvh |STR_LEN: 703 |STR_TIME: 0.06932187080383301
> STR_ID: 1lvj |STR_LEN: 32 |STR_TIME: 0.28159403800964355
> STR_ID: 1lvk |STR_LEN: 748 |STR_TIME: 0.10751986503601074
> STR_ID: 1lvl |STR_LEN: 650 |STR_TIME: 0.10197305679321289
> STR_ID: 1lvm |STR_LEN: 1043 |STR_TIME: 0.0798037052154541
> STR_ID: 1lvn |STR_LEN: 2891 |STR_TIME: 0.27172303199768066
> STR_ID: 1lvo |STR_LEN: 2843 |STR_TIME: 0.3254659175872803
> STR_ID: 1lvq |STR_LEN: 9 |STR_TIME: 0.002779245376586914
> STR_ID: 1lvr |STR_LEN: 9 |STR_TIME: 0.0026390552520751953
> STR_ID: 1lvs |STR_LEN: 22 |STR_TIME: 0.12859320640563965
> STR_ID: 1lvu |STR_LEN: 3483 |STR_TIME: 0.36316370964050293
> STR_ID: 1lvw |STR_LEN: 1939 |STR_TIME: 0.24298596382141113
> STR_ID: 1lvy |STR_LEN: 321 |STR_TIME: 0.036062002182006836
> STR_ID: 1lvz |STR_LEN: 11 |STR_TIME: 0.0709230899810791
> STR_ID: 2lv0 |STR_LEN: 24 |STR_TIME: 0.210036039352417
> STR_ID: 2lv1 |STR_LEN: 147 |STR_TIME: 0.9817609786987305
> STR_ID: 2lv2 |STR_LEN: 87 |STR_TIME: 0.5841419696807861
> STR_ID: 2lv3 |STR_LEN: 102 |STR_TIME: 0.8061890602111816
> STR_ID: 2lv4 |STR_LEN: 146 |STR_TIME: 0.5074307918548584
> STR_ID: 2lv5 |STR_LEN: 108 |STR_TIME: 0.8121170997619629
> STR_ID: 2lv6 |STR_LEN: 178 |STR_TIME: 0.04942607879638672
> STR_ID: 2lv7 |STR_LEN: 102 |STR_TIME: 0.7842378616333008
> STR_ID: 2lv8 |STR_LEN: 110 |STR_TIME: 0.848552942276001
> STR_ID: 2lv9 |STR_LEN: 82 |STR_TIME: 0.5915389060974121
> STR_ID: 2lva |STR_LEN: 111 |STR_TIME: 0.807344913482666
> STR_ID: 2lvb |STR_LEN: 112 |STR_TIME: 0.8027539253234863
> STR_ID: 2lvc |STR_LEN: 90 |STR_TIME: 0.6698870658874512
> STR_ID: 2lve |STR_LEN: 157 |STR_TIME: 0.01939702033996582
> STR_ID: 2lvf |STR_LEN: 114 |STR_TIME: 0.5205769538879395
> STR_ID: 2lvg |STR_LEN: 40 |STR_TIME: 0.5303170680999756
> STR_ID: 2lvh |STR_LEN: 46 |STR_TIME: 0.1455857753753662
> STR_ID: 2lvi |STR_LEN: 77 |STR_TIME: 0.5467631816864014
> STR_ID: 2lvj |STR_LEN: 78 |STR_TIME: 0.5332818031311035
> STR_ID: 2lvk |STR_LEN: 79 |STR_TIME: 0.52099609375
> STR_ID: 2lvl |STR_LEN: 128 |STR_TIME: 0.930401086807251
> STR_ID: 2lvm |STR_LEN: 137 |STR_TIME: 1.0497500896453857
> STR_ID: 2lvn |STR_LEN: 52 |STR_TIME: 0.41910767555236816
> STR_ID: 2lvo |STR_LEN: 128 |STR_TIME: 1.024940013885498
> STR_ID: 2lvp |STR_LEN: 204 |STR_TIME: 1.5609819889068604
> STR_ID: 2lvq |STR_LEN: 204 |STR_TIME: 1.8561837673187256
> STR_ID: 2lvr |STR_LEN: 31 |STR_TIME: 0.3182370662689209
> STR_ID: 2lvs |STR_LEN: 105 |STR_TIME: 0.8846259117126465
> STR_ID: 2lvt |STR_LEN: 30 |STR_TIME: 0.16153597831726074
> STR_ID: 2lvu |STR_LEN: 27 |STR_TIME: 0.2601892948150635
> STR_ID: 2lvv |STR_LEN: 220 |STR_TIME: 0.7337231636047363
> STR_ID: 2lvw |STR_LEN: 196 |STR_TIME: 1.4534788131713867
> STR_ID: 2lvx |STR_LEN: 94 |STR_TIME: 0.6829369068145752
> STR_ID: 2lvy |STR_LEN: 18 |STR_TIME: 0.32471203804016113
> STR_ID: 2lvz |STR_LEN: 136 |STR_TIME: 0.9954390525817871
> STR_ID: 3lv0 |STR_LEN: 816 |STR_TIME: 0.10138869285583496
> STR_ID: 3lv2 |STR_LEN: 1144 |STR_TIME: 0.21987104415893555
> STR_ID: 3lv3 |STR_LEN: 700 |STR_TIME: 0.08163785934448242
> STR_ID: 3lv4 |STR_LEN: 1569 |STR_TIME: 0.20882773399353027
> STR_ID: 3lv5 |STR_LEN: 821 |STR_TIME: 0.06852197647094727
> STR_ID: 3lv6 |STR_LEN: 789 |STR_TIME: 0.06624722480773926
> STR_ID: 3lv8 |STR_LEN: 501 |STR_TIME: 0.0830531120300293
> STR_ID: 3lv9 |STR_LEN: 144 |STR_TIME: 0.02174210548400879
> STR_ID: 3lva |STR_LEN: 894 |STR_TIME: 0.15823101997375488
> STR_ID: 3lvb |STR_LEN: 586 |STR_TIME: 0.05375504493713379
> STR_ID: 3lvc |STR_LEN: 945 |STR_TIME: 0.13162612915039062
> STR_ID: 3lvd |STR_LEN: 775 |STR_TIME: 0.13928604125976562
> STR_ID: 3lve |STR_LEN: 239 |STR_TIME: 0.019430875778198242
> STR_ID: 3lvf |STR_LEN: 2016 |STR_TIME: 0.2463970184326172
> STR_ID: 3lvg |STR_LEN: 2087 |STR_TIME: 0.34156012535095215
> STR_ID: 3lvh |STR_LEN: 1989 |STR_TIME: 0.34039878845214844
> STR_ID: 3lvj |STR_LEN: 1141 |STR_TIME: 0.22195887565612793
> STR_ID: 3lvk |STR_LEN: 511 |STR_TIME: 0.0812830924987793
> STR_ID: 3lvl |STR_LEN: 527 |STR_TIME: 0.08854389190673828
> STR_ID: 3lvm |STR_LEN: 1099 |STR_TIME: 0.18049287796020508
> STR_ID: 3lvp |STR_LEN: 1179 |STR_TIME: 0.16792893409729004
> STR_ID: 3lvq |STR_LEN: 430 |STR_TIME: 0.057118892669677734
> STR_ID: 3lvr |STR_LEN: 430 |STR_TIME: 0.11915087699890137
> STR_ID: 3lvs |STR_LEN: 675 |STR_TIME: 0.07872295379638672
> STR_ID: 3lvt |STR_LEN: 874 |STR_TIME: 0.11477994918823242
> STR_ID: 3lvu |STR_LEN: 1781 |STR_TIME: 0.21381688117980957
> STR_ID: 3lvv |STR_LEN: 955 |STR_TIME: 0.11011934280395508
> STR_ID: 3lvw |STR_LEN: 852 |STR_TIME: 0.14062905311584473
> STR_ID: 3lvx |STR_LEN: 162 |STR_TIME: 0.012359142303466797
> STR_ID: 3lvy |STR_LEN: 1508 |STR_TIME: 0.2380979061126709
> STR_ID: 3lvz |STR_LEN: 1033 |STR_TIME: 0.08388137817382812
> STR_ID: 4lv0 |STR_LEN: 1521 |STR_TIME: 0.14320898056030273
> STR_ID: 4lv1 |STR_LEN: 1216 |STR_TIME: 0.17176604270935059
> STR_ID: 4lv2 |STR_LEN: 1149 |STR_TIME: 0.1321249008178711
> STR_ID: 4lv3 |STR_LEN: 1412 |STR_TIME: 0.17243695259094238
> STR_ID: 4lv4 |STR_LEN: 683 |STR_TIME: 0.06505203247070312
> STR_ID: 4lv5 |STR_LEN: 1238 |STR_TIME: 0.15444302558898926
> STR_ID: 4lv6 |STR_LEN: 590 |STR_TIME: 0.11006498336791992
> STR_ID: 4lv7 |STR_LEN: 792 |STR_TIME: 0.11358904838562012
> STR_ID: 4lv8 |STR_LEN: 1278 |STR_TIME: 0.15811777114868164
> STR_ID: 4lv9 |STR_LEN: 1898 |STR_TIME: 0.22305727005004883
> STR_ID: 4lva |STR_LEN: 1965 |STR_TIME: 0.20889997482299805
> STR_ID: 4lvb |STR_LEN: 1914 |STR_TIME: 0.24123406410217285
> STR_ID: 4lvc |STR_LEN: 3604 |STR_TIME: 0.4898040294647217
> STR_ID: 4lvd |STR_LEN: 1934 |STR_TIME: 0.1975417137145996
> STR_ID: 4lve |STR_LEN: 428 |STR_TIME: 0.037043094635009766
> STR_ID: 4lvf |STR_LEN: 2033 |STR_TIME: 0.2532360553741455
> STR_ID: 4lvg |STR_LEN: 1863 |STR_TIME: 0.21839284896850586
> STR_ID: 4lvh |STR_LEN: 2628 |STR_TIME: 0.425900936126709
> STR_ID: 4lvi |STR_LEN: 348 |STR_TIME: 0.05177617073059082
> STR_ID: 4lvj |STR_LEN: 320 |STR_TIME: 0.09984993934631348
> STR_ID: 4lvk |STR_LEN: 283 |STR_TIME: 0.04678487777709961
> STR_ID: 4lvl |STR_LEN: 380 |STR_TIME: 0.05589699745178223
> STR_ID: 4lvm |STR_LEN: 450 |STR_TIME: 0.08584880828857422
> STR_ID: 4lvn |STR_LEN: 1059 |STR_TIME: 0.17211294174194336
> STR_ID: 4lvo |STR_LEN: 1045 |STR_TIME: 0.14988493919372559
> STR_ID: 4lvp |STR_LEN: 149 |STR_TIME: 0.04571700096130371
> STR_ID: 4lvq |STR_LEN: 819 |STR_TIME: 0.09053301811218262
> STR_ID: 4lvr |STR_LEN: 120 |STR_TIME: 0.020997285842895508
> STR_ID: 4lvs |STR_LEN: 529 |STR_TIME: 0.0656888484954834
> STR_ID: 4lvt |STR_LEN: 455 |STR_TIME: 0.04881906509399414
> STR_ID: 4lvu |STR_LEN: 1177 |STR_TIME: 0.14216113090515137
> STR_ID: 4lvv |STR_LEN: 164 |STR_TIME: 0.035978078842163086
> STR_ID: 4lvw |STR_LEN: 314 |STR_TIME: 0.03743910789489746
> STR_ID: 4lvx |STR_LEN: 259 |STR_TIME: 0.036269187927246094
> STR_ID: 4lvy |STR_LEN: 230 |STR_TIME: 0.041832923889160156
> STR_ID: 4lvz |STR_LEN: 397 |STR_TIME: 0.04001498222351074
> STR_ID: 5lv6 |STR_LEN: 88 |STR_TIME: 0.5843808650970459
> STR_ID: 5lv9 |STR_LEN: 1399 |STR_TIME: 0.23182201385498047
> STR_ID: 5lva |STR_LEN: 486 |STR_TIME: 0.05128812789916992
> STR_ID: 5lvc |STR_LEN: 717 |STR_TIME: 0.09692120552062988
> STR_ID: 5lve |STR_LEN: 271 |STR_TIME: 0.020045995712280273
> STR_ID: 5lvf |STR_LEN: 158 |STR_TIME: 1.1248927116394043
> STR_ID: 5lvg |STR_LEN: 253 |STR_TIME: 0.021220922470092773
> STR_ID: 5lvh |STR_LEN: 269 |STR_TIME: 0.024811744689941406
> STR_ID: 5lvi |STR_LEN: 303 |STR_TIME: 0.10545992851257324
> STR_ID: 5lvj |STR_LEN: 316 |STR_TIME: 0.023769855499267578
> STR_ID: 5lvk |STR_LEN: 526 |STR_TIME: 0.04109311103820801
> STR_ID: 5lvl |STR_LEN: 558 |STR_TIME: 0.11208224296569824
> STR_ID: 5lvm |STR_LEN: 588 |STR_TIME: 0.12580394744873047
> STR_ID: 5lvn |STR_LEN: 543 |STR_TIME: 0.10147595405578613
> STR_ID: 5lvo |STR_LEN: 653 |STR_TIME: 0.10913681983947754
> STR_ID: 5lvp |STR_LEN: 1428 |STR_TIME: 0.25829482078552246
> STR_ID: 5lvq |STR_LEN: 350 |STR_TIME: 0.04333996772766113
> STR_ID: 5lvr |STR_LEN: 357 |STR_TIME: 0.04508018493652344
> STR_ID: 5lvs |STR_LEN: 1122 |STR_TIME: 0.14995789527893066
> STR_ID: 5lvz |STR_LEN: 325 |STR_TIME: 0.035897016525268555
>> FINISH_DIR: ./data/l/lv/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4970 |DIR_TIME: 41.83470892906189 

>> START_DIR: ./data/l/lw/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1lw0 |STR_LEN: 915 |STR_TIME: 0.13305902481079102
> STR_ID: 1lw1 |STR_LEN: 884 |STR_TIME: 0.10210299491882324
> STR_ID: 1lw2 |STR_LEN: 928 |STR_TIME: 0.13549518585205078
> STR_ID: 1lw3 |STR_LEN: 790 |STR_TIME: 0.08256006240844727
> STR_ID: 1lw4 |STR_LEN: 2418 |STR_TIME: 0.2583589553833008
> STR_ID: 1lw5 |STR_LEN: 2272 |STR_TIME: 0.24547195434570312
> STR_ID: 1lw6 |STR_LEN: 854 |STR_TIME: 0.06332993507385254
> STR_ID: 1lw7 |STR_LEN: 351 |STR_TIME: 0.05380892753601074
> STR_ID: 1lw9 |STR_LEN: 366 |STR_TIME: 0.027538776397705078
> STR_ID: 1lwa |STR_LEN: 30 |STR_TIME: 0.42632007598876953
> STR_ID: 1lwb |STR_LEN: 299 |STR_TIME: 0.043042898178100586
> STR_ID: 1lwc |STR_LEN: 930 |STR_TIME: 0.13851714134216309
> STR_ID: 1lwd |STR_LEN: 1547 |STR_TIME: 0.18590402603149414
> STR_ID: 1lwe |STR_LEN: 965 |STR_TIME: 0.14622092247009277
> STR_ID: 1lwf |STR_LEN: 952 |STR_TIME: 0.18289780616760254
> STR_ID: 1lwg |STR_LEN: 314 |STR_TIME: 0.026953935623168945
> STR_ID: 1lwh |STR_LEN: 1058 |STR_TIME: 0.13559412956237793
> STR_ID: 1lwi |STR_LEN: 614 |STR_TIME: 0.09333610534667969
> STR_ID: 1lwj |STR_LEN: 927 |STR_TIME: 0.17825722694396973
> STR_ID: 1lwk |STR_LEN: 242 |STR_TIME: 0.026890039443969727
> STR_ID: 1lwl |STR_LEN: 708 |STR_TIME: 0.06446313858032227
> STR_ID: 1lwm |STR_LEN: 93 |STR_TIME: 0.6380527019500732
> STR_ID: 1lwn |STR_LEN: 1144 |STR_TIME: 0.12424969673156738
> STR_ID: 1lwo |STR_LEN: 1127 |STR_TIME: 0.19058012962341309
> STR_ID: 1lwr |STR_LEN: 96 |STR_TIME: 0.9389288425445557
> STR_ID: 1lws |STR_LEN: 497 |STR_TIME: 0.12597298622131348
> STR_ID: 1lwt |STR_LEN: 537 |STR_TIME: 0.09316587448120117
> STR_ID: 1lwu |STR_LEN: 2975 |STR_TIME: 0.594883918762207
> STR_ID: 1lwv |STR_LEN: 491 |STR_TIME: 0.0624849796295166
> STR_ID: 1lww |STR_LEN: 510 |STR_TIME: 0.06406903266906738
> STR_ID: 1lwx |STR_LEN: 595 |STR_TIME: 0.06753420829772949
> STR_ID: 1lwy |STR_LEN: 558 |STR_TIME: 0.06242680549621582
> STR_ID: 2lw1 |STR_LEN: 85 |STR_TIME: 0.6142981052398682
> STR_ID: 2lw3 |STR_LEN: 90 |STR_TIME: 0.6110639572143555
> STR_ID: 2lw4 |STR_LEN: 113 |STR_TIME: 0.8269059658050537
> STR_ID: 2lw5 |STR_LEN: 78 |STR_TIME: 0.5840749740600586
> STR_ID: 2lw6 |STR_LEN: 80 |STR_TIME: 0.5732359886169434
> STR_ID: 2lw7 |STR_LEN: 170 |STR_TIME: 1.3739449977874756
> STR_ID: 2lw8 |STR_LEN: 183 |STR_TIME: 0.6299772262573242
> STR_ID: 2lw9 |STR_LEN: 102 |STR_TIME: 0.9500820636749268
> STR_ID: 2lwa |STR_LEN: 72 |STR_TIME: 0.4647407531738281
> STR_ID: 2lwb |STR_LEN: 20 |STR_TIME: 0.18039488792419434
> STR_ID: 2lwc |STR_LEN: 5 |STR_TIME: 0.02675628662109375
> STR_ID: 2lwd |STR_LEN: 96 |STR_TIME: 0.6280720233917236
> STR_ID: 2lwe |STR_LEN: 96 |STR_TIME: 0.6428320407867432
> STR_ID: 2lwf |STR_LEN: 119 |STR_TIME: 0.8817319869995117
> STR_ID: 2lwg |STR_LEN: 20 |STR_TIME: 0.19929218292236328
> STR_ID: 2lwh |STR_LEN: 21 |STR_TIME: 0.13036799430847168
> STR_ID: 2lwi |STR_LEN: 172 |STR_TIME: 1.0166358947753906
> STR_ID: 2lwj |STR_LEN: 167 |STR_TIME: 1.2299399375915527
> STR_ID: 2lwk |STR_LEN: 33 |STR_TIME: 0.43561601638793945
> STR_ID: 2lwl |STR_LEN: 45 |STR_TIME: 0.3778040409088135
> STR_ID: 2lwm |STR_LEN: 22 |STR_TIME: 0.38984203338623047
> STR_ID: 2lwn |STR_LEN: 22 |STR_TIME: 0.30071401596069336
> STR_ID: 2lwo |STR_LEN: 22 |STR_TIME: 0.0823826789855957
> STR_ID: 2lwp |STR_LEN: 97 |STR_TIME: 0.6198289394378662
> STR_ID: 2lwq |STR_LEN: 16 |STR_TIME: 0.08533906936645508
> STR_ID: 2lwr |STR_LEN: 70 |STR_TIME: 0.43453478813171387
> STR_ID: 2lws |STR_LEN: 12 |STR_TIME: 0.05517101287841797
> STR_ID: 2lwt |STR_LEN: 18 |STR_TIME: 0.16808295249938965
> STR_ID: 2lwu |STR_LEN: 15 |STR_TIME: 0.07326793670654297
> STR_ID: 2lwv |STR_LEN: 17 |STR_TIME: 0.08394503593444824
> STR_ID: 2lww |STR_LEN: 173 |STR_TIME: 1.1259734630584717
> STR_ID: 2lwx |STR_LEN: 88 |STR_TIME: 0.6112539768218994
> STR_ID: 2lwy |STR_LEN: 138 |STR_TIME: 1.0236310958862305
> STR_ID: 2lwz |STR_LEN: 57 |STR_TIME: 0.42406487464904785
> STR_ID: 3lw0 |STR_LEN: 2227 |STR_TIME: 0.3196380138397217
> STR_ID: 3lw1 |STR_LEN: 651 |STR_TIME: 0.059667110443115234
> STR_ID: 3lw2 |STR_LEN: 592 |STR_TIME: 0.07194209098815918
> STR_ID: 3lw3 |STR_LEN: 431 |STR_TIME: 0.10973000526428223
> STR_ID: 3lw5 |STR_LEN: 3434 |STR_TIME: 0.7657032012939453
> STR_ID: 3lw6 |STR_LEN: 468 |STR_TIME: 0.040364980697631836
> STR_ID: 3lw7 |STR_LEN: 423 |STR_TIME: 0.060575246810913086
> STR_ID: 3lw8 |STR_LEN: 3234 |STR_TIME: 0.3356149196624756
> STR_ID: 3lw9 |STR_LEN: 504 |STR_TIME: 0.06322288513183594
> STR_ID: 3lwa |STR_LEN: 220 |STR_TIME: 0.026034832000732422
> STR_ID: 3lwb |STR_LEN: 1006 |STR_TIME: 0.16091108322143555
> STR_ID: 3lwc |STR_LEN: 166 |STR_TIME: 0.020940065383911133
> STR_ID: 3lwd |STR_LEN: 474 |STR_TIME: 0.03659391403198242
> STR_ID: 3lwe |STR_LEN: 187 |STR_TIME: 0.01870107650756836
> STR_ID: 3lwf |STR_LEN: 932 |STR_TIME: 0.09409308433532715
> STR_ID: 3lwg |STR_LEN: 379 |STR_TIME: 0.0677790641784668
> STR_ID: 3lwh |STR_LEN: 153 |STR_TIME: 0.0171358585357666
> STR_ID: 3lwi |STR_LEN: 263 |STR_TIME: 0.03189802169799805
> STR_ID: 3lwj |STR_LEN: 259 |STR_TIME: 0.029348134994506836
> STR_ID: 3lwk |STR_LEN: 378 |STR_TIME: 0.03352665901184082
> STR_ID: 3lwl |STR_LEN: 739 |STR_TIME: 0.10856890678405762
> STR_ID: 3lwm |STR_LEN: 731 |STR_TIME: 0.14490914344787598
> STR_ID: 3lwn |STR_LEN: 1163 |STR_TIME: 0.12782883644104004
> STR_ID: 3lwo |STR_LEN: 565 |STR_TIME: 0.15439987182617188
> STR_ID: 3lwp |STR_LEN: 590 |STR_TIME: 0.11916685104370117
> STR_ID: 3lwq |STR_LEN: 558 |STR_TIME: 0.11605501174926758
> STR_ID: 3lwr |STR_LEN: 618 |STR_TIME: 0.15291523933410645
> STR_ID: 3lws |STR_LEN: 3458 |STR_TIME: 0.38291311264038086
> STR_ID: 3lwt |STR_LEN: 625 |STR_TIME: 0.08996391296386719
> STR_ID: 3lwu |STR_LEN: 575 |STR_TIME: 0.10028910636901855
> STR_ID: 3lwv |STR_LEN: 569 |STR_TIME: 0.11617302894592285
> STR_ID: 3lww |STR_LEN: 1809 |STR_TIME: 0.2938830852508545
> STR_ID: 3lwx |STR_LEN: 572 |STR_TIME: 0.05438804626464844
> STR_ID: 3lwz |STR_LEN: 1290 |STR_TIME: 0.1620481014251709
> STR_ID: 4lw0 |STR_LEN: 255 |STR_TIME: 0.03992199897766113
> STR_ID: 4lw1 |STR_LEN: 196 |STR_TIME: 0.027592897415161133
> STR_ID: 4lw2 |STR_LEN: 2309 |STR_TIME: 0.20099306106567383
> STR_ID: 4lw3 |STR_LEN: 548 |STR_TIME: 0.07714200019836426
> STR_ID: 4lw4 |STR_LEN: 1759 |STR_TIME: 0.17492127418518066
> STR_ID: 4lw5 |STR_LEN: 1558 |STR_TIME: 0.21684908866882324
> STR_ID: 4lw6 |STR_LEN: 345 |STR_TIME: 0.03766226768493652
> STR_ID: 4lw7 |STR_LEN: 911 |STR_TIME: 0.09084892272949219
> STR_ID: 4lw8 |STR_LEN: 979 |STR_TIME: 0.16707205772399902
> STR_ID: 4lw9 |STR_LEN: 2165 |STR_TIME: 0.24935507774353027
> STR_ID: 4lwa |STR_LEN: 613 |STR_TIME: 0.07187390327453613
