>> START_DIR: ./data/n/n0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1n00 |STR_LEN: 502 |STR_TIME: 0.05328679084777832
> STR_ID: 3ntj |STR_LEN: 1566 |STR_TIME: 0.28055596351623535
> STR_ID: 3ntk |STR_LEN: 521 |STR_TIME: 0.0505831241607666
> STR_ID: 3ntl |STR_LEN: 1485 |STR_TIME: 0.16842126846313477
> STR_ID: 3ntm |STR_LEN: 802 |STR_TIME: 0.0944662094116211
> STR_ID: 3ntn |STR_LEN: 814 |STR_TIME: 0.14187002182006836
> STR_ID: 3nto |STR_LEN: 691 |STR_TIME: 0.05743813514709473
> STR_ID: 3ntp |STR_LEN: 235 |STR_TIME: 0.025390148162841797
> STR_ID: 3ntq |STR_LEN: 723 |STR_TIME: 0.1040499210357666
> STR_ID: 3ntr |STR_LEN: 734 |STR_TIME: 0.10230875015258789
> STR_ID: 3nts |STR_LEN: 375 |STR_TIME: 0.10493898391723633
> STR_ID: 3ntt |STR_LEN: 520 |STR_TIME: 0.07739496231079102
> STR_ID: 3ntu |STR_LEN: 406 |STR_TIME: 0.04341626167297363
> STR_ID: 3ntv |STR_LEN: 759 |STR_TIME: 0.06862092018127441
> STR_ID: 3ntw |STR_LEN: 151 |STR_TIME: 0.025122880935668945
> STR_ID: 3ntx |STR_LEN: 1169 |STR_TIME: 0.16661691665649414
> STR_ID: 3nty |STR_LEN: 700 |STR_TIME: 0.06228518486022949
> STR_ID: 3ntz |STR_LEN: 357 |STR_TIME: 0.03646397590637207
> STR_ID: 4nt0 |STR_LEN: 570 |STR_TIME: 0.10194587707519531
> STR_ID: 4nt1 |STR_LEN: 1549 |STR_TIME: 0.13038897514343262
> STR_ID: 4nt2 |STR_LEN: 286 |STR_TIME: 0.040593862533569336
> STR_ID: 4nt3 |STR_LEN: 887 |STR_TIME: 0.1456437110900879
> STR_ID: 4nt4 |STR_LEN: 312 |STR_TIME: 0.05753588676452637
> STR_ID: 4nt5 |STR_LEN: 106 |STR_TIME: 0.018599987030029297
> STR_ID: 4nt6 |STR_LEN: 801 |STR_TIME: 0.0766751766204834
> STR_ID: 4nt8 |STR_LEN: 273 |STR_TIME: 0.024991989135742188
> STR_ID: 4nt9 |STR_LEN: 955 |STR_TIME: 0.12714910507202148
> STR_ID: 4nta |STR_LEN: 153 |STR_TIME: 0.03067803382873535
> STR_ID: 4ntb |STR_LEN: 152 |STR_TIME: 0.02965092658996582
> STR_ID: 4ntc |STR_LEN: 908 |STR_TIME: 0.11926984786987305
> STR_ID: 4ntd |STR_LEN: 762 |STR_TIME: 0.09669899940490723
> STR_ID: 4nte |STR_LEN: 997 |STR_TIME: 0.10932183265686035
> STR_ID: 4ntf |STR_LEN: 154 |STR_TIME: 0.028152942657470703
> STR_ID: 4ntg |STR_LEN: 469 |STR_TIME: 0.07387590408325195
> STR_ID: 4nti |STR_LEN: 457 |STR_TIME: 0.1107797622680664
> STR_ID: 4ntj |STR_LEN: 386 |STR_TIME: 0.0649099349975586
> STR_ID: 4ntk |STR_LEN: 1233 |STR_TIME: 0.12081313133239746
> STR_ID: 4ntl |STR_LEN: 533 |STR_TIME: 0.05193805694580078
> STR_ID: 4ntm |STR_LEN: 830 |STR_TIME: 0.16525793075561523
> STR_ID: 4ntn |STR_LEN: 844 |STR_TIME: 0.13418912887573242
> STR_ID: 4nto |STR_LEN: 922 |STR_TIME: 0.14639997482299805
> STR_ID: 4ntp |STR_LEN: 550 |STR_TIME: 0.08041810989379883
> STR_ID: 4ntq |STR_LEN: 284 |STR_TIME: 0.04110598564147949
> STR_ID: 4ntr |STR_LEN: 511 |STR_TIME: 0.11692118644714355
> STR_ID: 4nts |STR_LEN: 687 |STR_TIME: 0.11245989799499512
> STR_ID: 4ntt |STR_LEN: 686 |STR_TIME: 0.14066100120544434
> STR_ID: 4ntw |STR_LEN: 918 |STR_TIME: 0.08959484100341797
> STR_ID: 4ntx |STR_LEN: 778 |STR_TIME: 0.09306716918945312
> STR_ID: 4nty |STR_LEN: 689 |STR_TIME: 0.09185194969177246
> STR_ID: 4ntz |STR_LEN: 570 |STR_TIME: 0.07681608200073242
> STR_ID: 5nt7 |STR_LEN: 1103 |STR_TIME: 0.09783792495727539
>> FINISH_DIR: ./data/n/nt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3957 |DIR_TIME: 19.40589189529419 

>> START_DIR: ./data/n/nu/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1nu0 |STR_LEN: 500 |STR_TIME: 0.038800954818725586
> STR_ID: 1nu1 |STR_LEN: 2112 |STR_TIME: 0.3443582057952881
> STR_ID: 1nu2 |STR_LEN: 304 |STR_TIME: 0.030106067657470703
> STR_ID: 1nu3 |STR_LEN: 625 |STR_TIME: 0.05207204818725586
> STR_ID: 1nu4 |STR_LEN: 300 |STR_TIME: 0.07398605346679688
> STR_ID: 1nu5 |STR_LEN: 658 |STR_TIME: 0.05803489685058594
> STR_ID: 1nu6 |STR_LEN: 1792 |STR_TIME: 0.2546398639678955
> STR_ID: 1nu7 |STR_LEN: 1895 |STR_TIME: 0.19441914558410645
> STR_ID: 1nu8 |STR_LEN: 1740 |STR_TIME: 0.26587796211242676
> STR_ID: 1nu9 |STR_LEN: 1947 |STR_TIME: 0.23412108421325684
> STR_ID: 1nua |STR_LEN: 1154 |STR_TIME: 0.11334490776062012
> STR_ID: 1nub |STR_LEN: 462 |STR_TIME: 0.06517696380615234
> STR_ID: 1nuc |STR_LEN: 176 |STR_TIME: 0.025758981704711914
> STR_ID: 1nud |STR_LEN: 1767 |STR_TIME: 0.268751859664917
> STR_ID: 1nue |STR_LEN: 1248 |STR_TIME: 0.17615699768066406
> STR_ID: 1nuf |STR_LEN: 882 |STR_TIME: 0.09758710861206055
> STR_ID: 1nug |STR_LEN: 2173 |STR_TIME: 0.2656819820404053
> STR_ID: 1nuh |STR_LEN: 671 |STR_TIME: 0.08044576644897461
> STR_ID: 1nui |STR_LEN: 501 |STR_TIME: 0.06932616233825684
> STR_ID: 1nuj |STR_LEN: 522 |STR_TIME: 0.048323631286621094
> STR_ID: 1nuk |STR_LEN: 169 |STR_TIME: 0.02671194076538086
> STR_ID: 1nul |STR_LEN: 494 |STR_TIME: 0.09435105323791504
> STR_ID: 1nun |STR_LEN: 376 |STR_TIME: 0.050866127014160156
> STR_ID: 1nuo |STR_LEN: 248 |STR_TIME: 0.032266855239868164
> STR_ID: 1nup |STR_LEN: 707 |STR_TIME: 0.06765604019165039
> STR_ID: 1nuq |STR_LEN: 713 |STR_TIME: 0.06923913955688477
> STR_ID: 1nur |STR_LEN: 704 |STR_TIME: 0.09506392478942871
> STR_ID: 1nus |STR_LEN: 608 |STR_TIME: 0.0671238899230957
> STR_ID: 1nut |STR_LEN: 679 |STR_TIME: 0.06515002250671387
> STR_ID: 1nuu |STR_LEN: 699 |STR_TIME: 0.07055282592773438
> STR_ID: 1nuv |STR_LEN: 519 |STR_TIME: 0.04464888572692871
> STR_ID: 1nuw |STR_LEN: 542 |STR_TIME: 0.09869909286499023
> STR_ID: 1nux |STR_LEN: 559 |STR_TIME: 0.06409287452697754
> STR_ID: 1nuy |STR_LEN: 513 |STR_TIME: 0.061371803283691406
> STR_ID: 1nuz |STR_LEN: 516 |STR_TIME: 0.048378705978393555
> STR_ID: 2nu0 |STR_LEN: 375 |STR_TIME: 0.037316083908081055
> STR_ID: 2nu1 |STR_LEN: 390 |STR_TIME: 0.06241893768310547
> STR_ID: 2nu2 |STR_LEN: 409 |STR_TIME: 0.03549790382385254
> STR_ID: 2nu3 |STR_LEN: 387 |STR_TIME: 0.034729957580566406
> STR_ID: 2nu4 |STR_LEN: 410 |STR_TIME: 0.036122798919677734
> STR_ID: 2nu5 |STR_LEN: 580 |STR_TIME: 0.04484677314758301
> STR_ID: 2nu6 |STR_LEN: 1600 |STR_TIME: 0.2108747959136963
> STR_ID: 2nu7 |STR_LEN: 1718 |STR_TIME: 0.18892812728881836
> STR_ID: 2nu8 |STR_LEN: 1868 |STR_TIME: 0.23621797561645508
> STR_ID: 2nu9 |STR_LEN: 2700 |STR_TIME: 0.4237031936645508
> STR_ID: 2nua |STR_LEN: 1363 |STR_TIME: 0.2220468521118164
> STR_ID: 2nub |STR_LEN: 770 |STR_TIME: 0.10213279724121094
> STR_ID: 2nuc |STR_LEN: 172 |STR_TIME: 0.027047157287597656
> STR_ID: 2nud |STR_LEN: 955 |STR_TIME: 0.15839529037475586
> STR_ID: 2nue |STR_LEN: 514 |STR_TIME: 0.08133411407470703
> STR_ID: 2nuf |STR_LEN: 622 |STR_TIME: 0.09062314033508301
> STR_ID: 2nug |STR_LEN: 942 |STR_TIME: 0.1269991397857666
> STR_ID: 2nuh |STR_LEN: 209 |STR_TIME: 0.016251087188720703
> STR_ID: 2nui |STR_LEN: 282 |STR_TIME: 0.02402186393737793
> STR_ID: 2nuj |STR_LEN: 544 |STR_TIME: 0.056996822357177734
> STR_ID: 2nuk |STR_LEN: 340 |STR_TIME: 0.04707479476928711
> STR_ID: 2nul |STR_LEN: 252 |STR_TIME: 0.029613018035888672
> STR_ID: 2num |STR_LEN: 255 |STR_TIME: 0.028754234313964844
> STR_ID: 2nun |STR_LEN: 389 |STR_TIME: 0.08222317695617676
> STR_ID: 2nuo |STR_LEN: 540 |STR_TIME: 0.04671311378479004
> STR_ID: 2nup |STR_LEN: 1789 |STR_TIME: 0.2515590190887451
> STR_ID: 2nut |STR_LEN: 1875 |STR_TIME: 0.2439250946044922
> STR_ID: 2nuu |STR_LEN: 3683 |STR_TIME: 0.5520710945129395
> STR_ID: 2nuv |STR_LEN: 598 |STR_TIME: 0.05450010299682617
> STR_ID: 2nuw |STR_LEN: 987 |STR_TIME: 0.09844708442687988
> STR_ID: 2nux |STR_LEN: 671 |STR_TIME: 0.15430092811584473
> STR_ID: 2nuy |STR_LEN: 741 |STR_TIME: 0.08866095542907715
> STR_ID: 2nuz |STR_LEN: 78 |STR_TIME: 0.008482694625854492
> STR_ID: 3nu0 |STR_LEN: 378 |STR_TIME: 0.03376007080078125
> STR_ID: 3nu1 |STR_LEN: 556 |STR_TIME: 0.09015107154846191
> STR_ID: 3nu3 |STR_LEN: 496 |STR_TIME: 0.08973073959350586
> STR_ID: 3nu4 |STR_LEN: 353 |STR_TIME: 0.04404711723327637
> STR_ID: 3nu5 |STR_LEN: 388 |STR_TIME: 0.04508709907531738
> STR_ID: 3nu6 |STR_LEN: 437 |STR_TIME: 0.043565988540649414
> STR_ID: 3nu7 |STR_LEN: 1099 |STR_TIME: 0.13804912567138672
> STR_ID: 3nu8 |STR_LEN: 1517 |STR_TIME: 0.11798906326293945
> STR_ID: 3nu9 |STR_LEN: 313 |STR_TIME: 0.03191971778869629
> STR_ID: 3nua |STR_LEN: 1191 |STR_TIME: 0.11311697959899902
> STR_ID: 3nub |STR_LEN: 1222 |STR_TIME: 0.14268231391906738
> STR_ID: 3nuc |STR_LEN: 188 |STR_TIME: 0.02557206153869629
> STR_ID: 3nud |STR_LEN: 901 |STR_TIME: 0.19331717491149902
> STR_ID: 3nue |STR_LEN: 1212 |STR_TIME: 0.17717790603637695
> STR_ID: 3nuf |STR_LEN: 556 |STR_TIME: 0.05710005760192871
> STR_ID: 3nug |STR_LEN: 1922 |STR_TIME: 0.19414281845092773
> STR_ID: 3nuh |STR_LEN: 850 |STR_TIME: 0.1751697063446045
> STR_ID: 3nui |STR_LEN: 1387 |STR_TIME: 0.13179492950439453
> STR_ID: 3nuj |STR_LEN: 350 |STR_TIME: 0.040174007415771484
> STR_ID: 3nuk |STR_LEN: 1641 |STR_TIME: 0.3260762691497803
> STR_ID: 3nul |STR_LEN: 232 |STR_TIME: 0.0307769775390625
> STR_ID: 3num |STR_LEN: 190 |STR_TIME: 0.03351187705993652
> STR_ID: 3nun |STR_LEN: 367 |STR_TIME: 0.0455780029296875
> STR_ID: 3nuo |STR_LEN: 425 |STR_TIME: 0.07810592651367188
> STR_ID: 3nup |STR_LEN: 277 |STR_TIME: 0.038594961166381836
> STR_ID: 3nuq |STR_LEN: 414 |STR_TIME: 0.04416489601135254
> STR_ID: 3nur |STR_LEN: 548 |STR_TIME: 0.05134892463684082
> STR_ID: 3nus |STR_LEN: 298 |STR_TIME: 0.042153120040893555
> STR_ID: 3nut |STR_LEN: 1170 |STR_TIME: 0.1693570613861084
> STR_ID: 3nuu |STR_LEN: 427 |STR_TIME: 0.04666018486022949
> STR_ID: 3nuv |STR_LEN: 434 |STR_TIME: 0.054290056228637695
> STR_ID: 3nux |STR_LEN: 300 |STR_TIME: 0.04104781150817871
> STR_ID: 3nuy |STR_LEN: 354 |STR_TIME: 0.04407811164855957
> STR_ID: 3nuz |STR_LEN: 2578 |STR_TIME: 0.5577571392059326
> STR_ID: 4nu0 |STR_LEN: 1012 |STR_TIME: 0.14310288429260254
> STR_ID: 4nu1 |STR_LEN: 481 |STR_TIME: 0.11173605918884277
> STR_ID: 4nu2 |STR_LEN: 273 |STR_TIME: 0.030913829803466797
> STR_ID: 4nu3 |STR_LEN: 1077 |STR_TIME: 0.07306098937988281
> STR_ID: 4nu5 |STR_LEN: 1028 |STR_TIME: 0.0982809066772461
> STR_ID: 4nu6 |STR_LEN: 789 |STR_TIME: 0.12913799285888672
> STR_ID: 4nu7 |STR_LEN: 1437 |STR_TIME: 0.17060089111328125
> STR_ID: 4nu8 |STR_LEN: 401 |STR_TIME: 0.07295608520507812
> STR_ID: 4nu9 |STR_LEN: 1606 |STR_TIME: 0.18907976150512695
> STR_ID: 4nua |STR_LEN: 734 |STR_TIME: 0.10470914840698242
> STR_ID: 4nub |STR_LEN: 414 |STR_TIME: 0.06629490852355957
> STR_ID: 4nuc |STR_LEN: 288 |STR_TIME: 0.027629852294921875
> STR_ID: 4nud |STR_LEN: 315 |STR_TIME: 0.029528141021728516
> STR_ID: 4nue |STR_LEN: 326 |STR_TIME: 0.03252291679382324
> STR_ID: 4nuf |STR_LEN: 615 |STR_TIME: 0.08159518241882324
> STR_ID: 4nug |STR_LEN: 941 |STR_TIME: 0.1307528018951416
> STR_ID: 4nuh |STR_LEN: 439 |STR_TIME: 0.03534102439880371
> STR_ID: 4nui |STR_LEN: 507 |STR_TIME: 0.03382301330566406
> STR_ID: 4nuj |STR_LEN: 958 |STR_TIME: 0.08729696273803711
> STR_ID: 4nuk |STR_LEN: 271 |STR_TIME: 0.029006004333496094
> STR_ID: 4nul |STR_LEN: 247 |STR_TIME: 0.05189990997314453
> STR_ID: 4num |STR_LEN: 872 |STR_TIME: 0.1289691925048828
> STR_ID: 4nun |STR_LEN: 270 |STR_TIME: 0.027888059616088867
> STR_ID: 4nuo |STR_LEN: 392 |STR_TIME: 0.03541374206542969
> STR_ID: 4nup |STR_LEN: 1237 |STR_TIME: 0.15195393562316895
> STR_ID: 4nuq |STR_LEN: 377 |STR_TIME: 0.03192901611328125
> STR_ID: 4nur |STR_LEN: 2694 |STR_TIME: 0.2860431671142578
> STR_ID: 4nus |STR_LEN: 352 |STR_TIME: 0.05828571319580078
> STR_ID: 4nut |STR_LEN: 245 |STR_TIME: 0.027887821197509766
> STR_ID: 4nuu |STR_LEN: 1048 |STR_TIME: 0.25072789192199707
> STR_ID: 4nuv |STR_LEN: 654 |STR_TIME: 0.2188720703125
> STR_ID: 4nuw |STR_LEN: 789 |STR_TIME: 0.11614799499511719
> STR_ID: 4nux |STR_LEN: 249 |STR_TIME: 0.03643488883972168
> STR_ID: 4nuy |STR_LEN: 1040 |STR_TIME: 0.1274709701538086
> STR_ID: 4nuz |STR_LEN: 1737 |STR_TIME: 0.21907472610473633
> STR_ID: 5nuc |STR_LEN: 175 |STR_TIME: 0.02821803092956543
> STR_ID: 5nul |STR_LEN: 325 |STR_TIME: 0.02421402931213379
> STR_ID: 6nul |STR_LEN: 300 |STR_TIME: 0.02536606788635254
>> FINISH_DIR: ./data/n/nu/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4097 |DIR_TIME: 15.472040891647339 

>> START_DIR: ./data/n/nv/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1nv0 |STR_LEN: 589 |STR_TIME: 0.053897857666015625
> STR_ID: 1nv1 |STR_LEN: 518 |STR_TIME: 0.0914158821105957
> STR_ID: 1nv2 |STR_LEN: 568 |STR_TIME: 0.050628662109375
> STR_ID: 1nv3 |STR_LEN: 483 |STR_TIME: 0.04843497276306152
> STR_ID: 1nv4 |STR_LEN: 536 |STR_TIME: 0.05216526985168457
> STR_ID: 1nv5 |STR_LEN: 518 |STR_TIME: 0.049629926681518555
> STR_ID: 1nv6 |STR_LEN: 504 |STR_TIME: 0.05407905578613281
> STR_ID: 1nv7 |STR_LEN: 1095 |STR_TIME: 0.13634896278381348
> STR_ID: 1nv8 |STR_LEN: 775 |STR_TIME: 0.08489012718200684
> STR_ID: 1nv9 |STR_LEN: 285 |STR_TIME: 0.04172992706298828
> STR_ID: 1nva |STR_LEN: 1021 |STR_TIME: 0.14923310279846191
> STR_ID: 1nvb |STR_LEN: 997 |STR_TIME: 0.11793041229248047
> STR_ID: 1nvd |STR_LEN: 1466 |STR_TIME: 0.1248619556427002
> STR_ID: 1nve |STR_LEN: 2219 |STR_TIME: 0.28815197944641113
> STR_ID: 1nvf |STR_LEN: 1619 |STR_TIME: 0.22922706604003906
> STR_ID: 1nvg |STR_LEN: 469 |STR_TIME: 0.05086803436279297
> STR_ID: 1nvi |STR_LEN: 426 |STR_TIME: 0.04891800880432129
> STR_ID: 1nvj |STR_LEN: 1088 |STR_TIME: 0.21677708625793457
> STR_ID: 1nvk |STR_LEN: 882 |STR_TIME: 0.07125282287597656
> STR_ID: 1nvl |STR_LEN: 88 |STR_TIME: 0.6543982028961182
> STR_ID: 1nvm |STR_LEN: 5430 |STR_TIME: 0.5042469501495361
> STR_ID: 1nvn |STR_LEN: 113 |STR_TIME: 0.009619951248168945
> STR_ID: 1nvo |STR_LEN: 100 |STR_TIME: 0.5833480358123779
> STR_ID: 1nvp |STR_LEN: 632 |STR_TIME: 0.07016587257385254
> STR_ID: 1nvq |STR_LEN: 463 |STR_TIME: 0.04418206214904785
> STR_ID: 1nvr |STR_LEN: 482 |STR_TIME: 0.04567098617553711
> STR_ID: 1nvs |STR_LEN: 455 |STR_TIME: 0.04432988166809082
> STR_ID: 1nvt |STR_LEN: 717 |STR_TIME: 0.13815999031066895
> STR_ID: 1nvu |STR_LEN: 1322 |STR_TIME: 0.13608908653259277
> STR_ID: 1nvv |STR_LEN: 1123 |STR_TIME: 0.15238308906555176
> STR_ID: 1nvw |STR_LEN: 865 |STR_TIME: 0.12285208702087402
> STR_ID: 1nvx |STR_LEN: 783 |STR_TIME: 0.11666297912597656
> STR_ID: 1nvy |STR_LEN: 132 |STR_TIME: 0.014811038970947266
> STR_ID: 2nv0 |STR_LEN: 783 |STR_TIME: 0.10860204696655273
> STR_ID: 2nv1 |STR_LEN: 3931 |STR_TIME: 0.2812380790710449
> STR_ID: 2nv2 |STR_LEN: 11370 |STR_TIME: 1.1672298908233643
> STR_ID: 2nv3 |STR_LEN: 132 |STR_TIME: 0.9691870212554932
> STR_ID: 2nv4 |STR_LEN: 321 |STR_TIME: 0.040984153747558594
> STR_ID: 2nv5 |STR_LEN: 1477 |STR_TIME: 0.28645992279052734
> STR_ID: 2nv6 |STR_LEN: 381 |STR_TIME: 0.03696322441101074
> STR_ID: 2nv7 |STR_LEN: 721 |STR_TIME: 0.07431602478027344
> STR_ID: 2nv9 |STR_LEN: 4120 |STR_TIME: 0.5488338470458984
> STR_ID: 2nva |STR_LEN: 4421 |STR_TIME: 0.5591378211975098
> STR_ID: 2nvb |STR_LEN: 1416 |STR_TIME: 0.2536652088165283
> STR_ID: 2nvc |STR_LEN: 564 |STR_TIME: 0.05158710479736328
> STR_ID: 2nvd |STR_LEN: 533 |STR_TIME: 0.12946295738220215
> STR_ID: 2nve |STR_LEN: 325 |STR_TIME: 0.03305983543395996
> STR_ID: 2nvf |STR_LEN: 323 |STR_TIME: 0.029512882232666016
> STR_ID: 2nvg |STR_LEN: 293 |STR_TIME: 0.027636051177978516
> STR_ID: 2nvh |STR_LEN: 303 |STR_TIME: 0.027433156967163086
> STR_ID: 2nvj |STR_LEN: 25 |STR_TIME: 0.13676095008850098
> STR_ID: 2nvk |STR_LEN: 604 |STR_TIME: 0.09974408149719238
> STR_ID: 2nvl |STR_LEN: 3121 |STR_TIME: 0.42153501510620117
> STR_ID: 2nvm |STR_LEN: 272 |STR_TIME: 0.03417491912841797
> STR_ID: 2nvn |STR_LEN: 159 |STR_TIME: 0.023460865020751953
> STR_ID: 2nvo |STR_LEN: 898 |STR_TIME: 0.07773804664611816
> STR_ID: 2nvp |STR_LEN: 699 |STR_TIME: 0.11912703514099121
> STR_ID: 2nvq |STR_LEN: 3624 |STR_TIME: 0.6168220043182373
> STR_ID: 2nvt |STR_LEN: 3617 |STR_TIME: 0.6610119342803955
> STR_ID: 2nvu |STR_LEN: 1695 |STR_TIME: 0.32208800315856934
> STR_ID: 2nvv |STR_LEN: 3186 |STR_TIME: 0.5888321399688721
> STR_ID: 2nvw |STR_LEN: 1165 |STR_TIME: 0.13334298133850098
> STR_ID: 2nvx |STR_LEN: 3624 |STR_TIME: 0.7137689590454102
> STR_ID: 2nvy |STR_LEN: 3568 |STR_TIME: 0.681920051574707
> STR_ID: 2nvz |STR_LEN: 3576 |STR_TIME: 0.6587848663330078
> STR_ID: 3nv0 |STR_LEN: 650 |STR_TIME: 0.14216995239257812
> STR_ID: 3nv1 |STR_LEN: 317 |STR_TIME: 0.024821043014526367
> STR_ID: 3nv2 |STR_LEN: 279 |STR_TIME: 0.025187969207763672
> STR_ID: 3nv3 |STR_LEN: 283 |STR_TIME: 0.026803970336914062
> STR_ID: 3nv4 |STR_LEN: 268 |STR_TIME: 0.02391505241394043
> STR_ID: 3nv5 |STR_LEN: 551 |STR_TIME: 0.06193113327026367
> STR_ID: 3nv6 |STR_LEN: 712 |STR_TIME: 0.06841206550598145
> STR_ID: 3nv7 |STR_LEN: 296 |STR_TIME: 0.03148317337036133
> STR_ID: 3nv8 |STR_LEN: 1220 |STR_TIME: 0.252399206161499
> STR_ID: 3nv9 |STR_LEN: 1582 |STR_TIME: 0.18217015266418457
> STR_ID: 3nva |STR_LEN: 1213 |STR_TIME: 0.19460582733154297
> STR_ID: 3nvc |STR_LEN: 527 |STR_TIME: 0.09105300903320312
> STR_ID: 3nvd |STR_LEN: 2770 |STR_TIME: 0.47972774505615234
> STR_ID: 3nve |STR_LEN: 15 |STR_TIME: 0.002240896224975586
> STR_ID: 3nvf |STR_LEN: 7 |STR_TIME: 0.0013628005981445312
> STR_ID: 3nvg |STR_LEN: 8 |STR_TIME: 0.0011928081512451172
> STR_ID: 3nvh |STR_LEN: 11 |STR_TIME: 0.0016360282897949219
> STR_ID: 3nvi |STR_LEN: 796 |STR_TIME: 0.13360118865966797
> STR_ID: 3nvj |STR_LEN: 366 |STR_TIME: 0.0982370376586914
> STR_ID: 3nvk |STR_LEN: 1478 |STR_TIME: 0.23578715324401855
> STR_ID: 3nvl |STR_LEN: 1341 |STR_TIME: 0.23604297637939453
> STR_ID: 3nvm |STR_LEN: 569 |STR_TIME: 0.13916325569152832
> STR_ID: 3nvn |STR_LEN: 1375 |STR_TIME: 0.1342298984527588
> STR_ID: 3nvo |STR_LEN: 613 |STR_TIME: 0.09416508674621582
> STR_ID: 3nvq |STR_LEN: 3004 |STR_TIME: 0.393557071685791
> STR_ID: 3nvr |STR_LEN: 419 |STR_TIME: 0.09660911560058594
> STR_ID: 3nvs |STR_LEN: 1185 |STR_TIME: 0.11480522155761719
> STR_ID: 3nvt |STR_LEN: 1432 |STR_TIME: 0.1826789379119873
> STR_ID: 3nvu |STR_LEN: 526 |STR_TIME: 0.07407212257385254
> STR_ID: 3nvv |STR_LEN: 3853 |STR_TIME: 0.4377107620239258
> STR_ID: 3nvw |STR_LEN: 4653 |STR_TIME: 0.5026979446411133
> STR_ID: 3nvx |STR_LEN: 1614 |STR_TIME: 0.13071727752685547
> STR_ID: 3nvy |STR_LEN: 3537 |STR_TIME: 0.5302410125732422
> STR_ID: 3nvz |STR_LEN: 4050 |STR_TIME: 0.4576241970062256
> STR_ID: 4nv0 |STR_LEN: 1189 |STR_TIME: 0.13365507125854492
> STR_ID: 4nv1 |STR_LEN: 2672 |STR_TIME: 0.40873003005981445
> STR_ID: 4nv2 |STR_LEN: 265 |STR_TIME: 0.07147598266601562
> STR_ID: 4nv3 |STR_LEN: 1763 |STR_TIME: 0.16764092445373535
> STR_ID: 4nv4 |STR_LEN: 440 |STR_TIME: 0.05464673042297363
> STR_ID: 4nv5 |STR_LEN: 523 |STR_TIME: 0.13792204856872559
> STR_ID: 4nv6 |STR_LEN: 265 |STR_TIME: 0.04935407638549805
> STR_ID: 4nv7 |STR_LEN: 756 |STR_TIME: 0.08288311958312988
> STR_ID: 4nv8 |STR_LEN: 755 |STR_TIME: 0.10909485816955566
> STR_ID: 4nva |STR_LEN: 534 |STR_TIME: 0.06788802146911621
> STR_ID: 4nvb |STR_LEN: 894 |STR_TIME: 0.07587790489196777
> STR_ID: 4nvc |STR_LEN: 674 |STR_TIME: 0.07048988342285156
> STR_ID: 4nvd |STR_LEN: 773 |STR_TIME: 0.11355280876159668
> STR_ID: 4nve |STR_LEN: 624 |STR_TIME: 0.06385302543640137
> STR_ID: 4nvf |STR_LEN: 671 |STR_TIME: 0.06724405288696289
> STR_ID: 4nvg |STR_LEN: 484 |STR_TIME: 0.059757232666015625
> STR_ID: 4nvh |STR_LEN: 730 |STR_TIME: 0.10834503173828125
> STR_ID: 4nvi |STR_LEN: 620 |STR_TIME: 0.06863808631896973
> STR_ID: 4nvj |STR_LEN: 419 |STR_TIME: 0.05238080024719238
> STR_ID: 4nvk |STR_LEN: 586 |STR_TIME: 0.07003331184387207
> STR_ID: 4nvl |STR_LEN: 712 |STR_TIME: 0.10819721221923828
> STR_ID: 4nvm |STR_LEN: 636 |STR_TIME: 0.07329607009887695
> STR_ID: 4nvn |STR_LEN: 679 |STR_TIME: 0.06896114349365234
> STR_ID: 4nvo |STR_LEN: 500 |STR_TIME: 0.06802487373352051
> STR_ID: 4nvp |STR_LEN: 239 |STR_TIME: 0.03469419479370117
> STR_ID: 4nvq |STR_LEN: 785 |STR_TIME: 0.11254096031188965
> STR_ID: 4nvr |STR_LEN: 1810 |STR_TIME: 0.25325989723205566
> STR_ID: 4nvs |STR_LEN: 416 |STR_TIME: 0.06062626838684082
> STR_ID: 4nvt |STR_LEN: 1546 |STR_TIME: 0.22366905212402344
> STR_ID: 5nvg |STR_LEN: 140 |STR_TIME: 0.01883077621459961
>> FINISH_DIR: ./data/n/nv/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4226 |DIR_TIME: 24.26088809967041 

>> START_DIR: ./data/n/nw/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1nw1 |STR_LEN: 1066 |STR_TIME: 0.11664080619812012
> STR_ID: 1nw2 |STR_LEN: 1527 |STR_TIME: 0.13519692420959473
> STR_ID: 1nw3 |STR_LEN: 400 |STR_TIME: 0.09018802642822266
> STR_ID: 1nw4 |STR_LEN: 1746 |STR_TIME: 0.2216932773590088
> STR_ID: 1nw5 |STR_LEN: 416 |STR_TIME: 0.06911206245422363
> STR_ID: 1nw6 |STR_LEN: 410 |STR_TIME: 0.04023385047912598
