>> START_DIR: ./data/r/r0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1r00 |STR_LEN: 433 |STR_TIME: 0.04906606674194336
> STR_ID: 4rpg |STR_LEN: 1578 |STR_TIME: 0.18562889099121094
> STR_ID: 4rph |STR_LEN: 1310 |STR_TIME: 0.22704792022705078
> STR_ID: 4rpi |STR_LEN: 954 |STR_TIME: 0.11960196495056152
> STR_ID: 4rpj |STR_LEN: 1458 |STR_TIME: 0.23021316528320312
> STR_ID: 4rpk |STR_LEN: 1495 |STR_TIME: 0.21987390518188477
> STR_ID: 4rpl |STR_LEN: 1600 |STR_TIME: 0.19491910934448242
> STR_ID: 4rpm |STR_LEN: 582 |STR_TIME: 0.12490701675415039
> STR_ID: 4rpn |STR_LEN: 1224 |STR_TIME: 0.13747811317443848
> STR_ID: 4rpo |STR_LEN: 1445 |STR_TIME: 0.14191389083862305
> STR_ID: 4rpp |STR_LEN: 1657 |STR_TIME: 0.365725040435791
> STR_ID: 4rpq |STR_LEN: 609 |STR_TIME: 0.06482911109924316
> STR_ID: 4rpt |STR_LEN: 616 |STR_TIME: 0.04813694953918457
> STR_ID: 4rpu |STR_LEN: 2812 |STR_TIME: 0.46486783027648926
> STR_ID: 4rpv |STR_LEN: 274 |STR_TIME: 0.061112165451049805
> STR_ID: 4rpw |STR_LEN: 386 |STR_TIME: 0.059927940368652344
> STR_ID: 4rpx |STR_LEN: 620 |STR_TIME: 0.06495499610900879
> STR_ID: 4rpy |STR_LEN: 663 |STR_TIME: 0.07063603401184082
> STR_ID: 4rpz |STR_LEN: 529 |STR_TIME: 0.06810188293457031
>> FINISH_DIR: ./data/r/rp/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3442 |DIR_TIME: 27.199355125427246 

>> START_DIR: ./data/r/rq/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1rq0 |STR_LEN: 1151 |STR_TIME: 0.1932539939880371
> STR_ID: 1rq1 |STR_LEN: 417 |STR_TIME: 0.05656909942626953
> STR_ID: 1rq2 |STR_LEN: 905 |STR_TIME: 0.09070205688476562
> STR_ID: 1rq3 |STR_LEN: 753 |STR_TIME: 0.11683487892150879
> STR_ID: 1rq4 |STR_LEN: 746 |STR_TIME: 0.09039711952209473
> STR_ID: 1rq5 |STR_LEN: 992 |STR_TIME: 0.09917902946472168
> STR_ID: 1rq6 |STR_LEN: 62 |STR_TIME: 0.32161474227905273
> STR_ID: 1rq7 |STR_LEN: 778 |STR_TIME: 0.10534381866455078
> STR_ID: 1rq8 |STR_LEN: 96 |STR_TIME: 0.292431116104126
> STR_ID: 1rq9 |STR_LEN: 240 |STR_TIME: 0.07097482681274414
> STR_ID: 1rqa |STR_LEN: 720 |STR_TIME: 0.0867149829864502
> STR_ID: 1rqb |STR_LEN: 845 |STR_TIME: 0.07411408424377441
> STR_ID: 1rqc |STR_LEN: 1889 |STR_TIME: 0.3106679916381836
> STR_ID: 1rqd |STR_LEN: 662 |STR_TIME: 0.09289979934692383
> STR_ID: 1rqe |STR_LEN: 662 |STR_TIME: 0.11261534690856934
> STR_ID: 1rqf |STR_LEN: 1446 |STR_TIME: 0.20385408401489258
> STR_ID: 1rqg |STR_LEN: 659 |STR_TIME: 0.11764788627624512
> STR_ID: 1rqh |STR_LEN: 888 |STR_TIME: 0.07592988014221191
> STR_ID: 1rqi |STR_LEN: 846 |STR_TIME: 0.09106707572937012
> STR_ID: 1rqj |STR_LEN: 1020 |STR_TIME: 0.14361023902893066
> STR_ID: 1rqk |STR_LEN: 1050 |STR_TIME: 0.13755488395690918
> STR_ID: 1rql |STR_LEN: 662 |STR_TIME: 0.08017110824584961
> STR_ID: 1rqm |STR_LEN: 105 |STR_TIME: 0.6939370632171631
> STR_ID: 1rqn |STR_LEN: 556 |STR_TIME: 0.07584905624389648
> STR_ID: 1rqp |STR_LEN: 1595 |STR_TIME: 0.24255609512329102
> STR_ID: 1rqq |STR_LEN: 870 |STR_TIME: 0.11836004257202148
> STR_ID: 1rqr |STR_LEN: 1038 |STR_TIME: 0.1623210906982422
> STR_ID: 1rqs |STR_LEN: 74 |STR_TIME: 0.44002509117126465
> STR_ID: 1rqt |STR_LEN: 74 |STR_TIME: 0.4634830951690674
> STR_ID: 1rqu |STR_LEN: 240 |STR_TIME: 0.11475300788879395
> STR_ID: 1rqv |STR_LEN: 240 |STR_TIME: 0.06383204460144043
> STR_ID: 1rqw |STR_LEN: 606 |STR_TIME: 0.05180716514587402
> STR_ID: 1rqx |STR_LEN: 1695 |STR_TIME: 0.2598888874053955
> STR_ID: 1rqy |STR_LEN: 48 |STR_TIME: 0.005703926086425781
> STR_ID: 2rq0 |STR_LEN: 167 |STR_TIME: 0.5711238384246826
> STR_ID: 2rq1 |STR_LEN: 109 |STR_TIME: 0.7570598125457764
> STR_ID: 2rq2 |STR_LEN: 30 |STR_TIME: 0.2219250202178955
> STR_ID: 2rq4 |STR_LEN: 115 |STR_TIME: 0.8047559261322021
> STR_ID: 2rq5 |STR_LEN: 121 |STR_TIME: 0.9185950756072998
> STR_ID: 2rq6 |STR_LEN: 138 |STR_TIME: 1.0482239723205566
> STR_ID: 2rq7 |STR_LEN: 134 |STR_TIME: 1.079204797744751
> STR_ID: 2rq8 |STR_LEN: 98 |STR_TIME: 0.7113380432128906
> STR_ID: 2rq9 |STR_LEN: 143 |STR_TIME: 1.1151151657104492
> STR_ID: 2rqa |STR_LEN: 138 |STR_TIME: 1.1657969951629639
> STR_ID: 2rqb |STR_LEN: 136 |STR_TIME: 1.0450589656829834
> STR_ID: 2rqc |STR_LEN: 121 |STR_TIME: 1.0268700122833252
> STR_ID: 2rqe |STR_LEN: 102 |STR_TIME: 0.8182241916656494
> STR_ID: 2rqf |STR_LEN: 228 |STR_TIME: 1.7133169174194336
> STR_ID: 2rqg |STR_LEN: 102 |STR_TIME: 0.7220239639282227
> STR_ID: 2rqh |STR_LEN: 105 |STR_TIME: 0.8374478816986084
> STR_ID: 2rqj |STR_LEN: 24 |STR_TIME: 0.20513319969177246
> STR_ID: 2rqk |STR_LEN: 109 |STR_TIME: 0.7569098472595215
> STR_ID: 2rql |STR_LEN: 95 |STR_TIME: 0.6420960426330566
> STR_ID: 2rqm |STR_LEN: 141 |STR_TIME: 1.096613883972168
> STR_ID: 2rqo |STR_LEN: 49 |STR_TIME: 0.35779595375061035
> STR_ID: 2rqp |STR_LEN: 88 |STR_TIME: 0.4254779815673828
> STR_ID: 2rqq |STR_LEN: 113 |STR_TIME: 0.8140690326690674
> STR_ID: 2rqr |STR_LEN: 119 |STR_TIME: 0.8597137928009033
> STR_ID: 2rqs |STR_LEN: 97 |STR_TIME: 0.7632129192352295
> STR_ID: 2rqt |STR_LEN: 61 |STR_TIME: 0.4691908359527588
> STR_ID: 2rqu |STR_LEN: 80 |STR_TIME: 0.582629919052124
> STR_ID: 2rqv |STR_LEN: 108 |STR_TIME: 0.7104518413543701
> STR_ID: 2rqw |STR_LEN: 129 |STR_TIME: 0.8632259368896484
> STR_ID: 2rqx |STR_LEN: 81 |STR_TIME: 0.6759440898895264
> STR_ID: 2rqy |STR_LEN: 171 |STR_TIME: 0.6295559406280518
> STR_ID: 2rqz |STR_LEN: 40 |STR_TIME: 0.302642822265625
> STR_ID: 3rq0 |STR_LEN: 431 |STR_TIME: 0.04744720458984375
> STR_ID: 3rq1 |STR_LEN: 2090 |STR_TIME: 0.4271969795227051
> STR_ID: 3rq2 |STR_LEN: 464 |STR_TIME: 0.05481696128845215
> STR_ID: 3rq3 |STR_LEN: 253 |STR_TIME: 0.0761728286743164
> STR_ID: 3rq4 |STR_LEN: 501 |STR_TIME: 0.04979300498962402
> STR_ID: 3rq5 |STR_LEN: 442 |STR_TIME: 0.0491640567779541
> STR_ID: 3rq6 |STR_LEN: 472 |STR_TIME: 0.054499149322509766
> STR_ID: 3rq7 |STR_LEN: 523 |STR_TIME: 0.07137107849121094
> STR_ID: 3rq8 |STR_LEN: 450 |STR_TIME: 0.0807030200958252
> STR_ID: 3rq9 |STR_LEN: 337 |STR_TIME: 0.03625774383544922
> STR_ID: 3rqa |STR_LEN: 1090 |STR_TIME: 0.10066723823547363
> STR_ID: 3rqb |STR_LEN: 583 |STR_TIME: 0.09060811996459961
> STR_ID: 3rqc |STR_LEN: 1522 |STR_TIME: 0.30683422088623047
> STR_ID: 3rqd |STR_LEN: 1230 |STR_TIME: 0.1394789218902588
> STR_ID: 3rqe |STR_LEN: 782 |STR_TIME: 0.14788579940795898
> STR_ID: 3rqf |STR_LEN: 798 |STR_TIME: 0.18925189971923828
> STR_ID: 3rqg |STR_LEN: 840 |STR_TIME: 0.15435218811035156
> STR_ID: 3rqh |STR_LEN: 428 |STR_TIME: 0.07648491859436035
> STR_ID: 3rqi |STR_LEN: 302 |STR_TIME: 0.031166791915893555
> STR_ID: 3rqj |STR_LEN: 1155 |STR_TIME: 0.1628859043121338
> STR_ID: 3rqk |STR_LEN: 997 |STR_TIME: 0.18587803840637207
> STR_ID: 3rql |STR_LEN: 1141 |STR_TIME: 0.1900949478149414
> STR_ID: 3rqm |STR_LEN: 1369 |STR_TIME: 0.16525578498840332
> STR_ID: 3rqn |STR_LEN: 1224 |STR_TIME: 0.20120501518249512
> STR_ID: 3rqo |STR_LEN: 1222 |STR_TIME: 0.15397882461547852
> STR_ID: 3rqp |STR_LEN: 1076 |STR_TIME: 0.19778108596801758
> STR_ID: 3rqq |STR_LEN: 481 |STR_TIME: 0.054921865463256836
> STR_ID: 3rqr |STR_LEN: 311 |STR_TIME: 0.03691816329956055
> STR_ID: 3rqs |STR_LEN: 1138 |STR_TIME: 0.16279292106628418
> STR_ID: 3rqt |STR_LEN: 1210 |STR_TIME: 0.11517786979675293
> STR_ID: 3rqu |STR_LEN: 3147 |STR_TIME: 0.5669922828674316
> STR_ID: 3rqw |STR_LEN: 3206 |STR_TIME: 0.5446419715881348
> STR_ID: 3rqx |STR_LEN: 482 |STR_TIME: 0.11028194427490234
> STR_ID: 3rqz |STR_LEN: 1010 |STR_TIME: 0.14639687538146973
> STR_ID: 4rq0 |STR_LEN: 495 |STR_TIME: 0.06413793563842773
> STR_ID: 4rq1 |STR_LEN: 369 |STR_TIME: 0.05891704559326172
> STR_ID: 4rq2 |STR_LEN: 537 |STR_TIME: 0.12865996360778809
> STR_ID: 4rq3 |STR_LEN: 613 |STR_TIME: 0.06489276885986328
> STR_ID: 4rq4 |STR_LEN: 566 |STR_TIME: 0.0680699348449707
> STR_ID: 4rq5 |STR_LEN: 445 |STR_TIME: 0.061009883880615234
> STR_ID: 4rq6 |STR_LEN: 436 |STR_TIME: 0.08905601501464844
> STR_ID: 4rq7 |STR_LEN: 567 |STR_TIME: 0.06434512138366699
> STR_ID: 4rq8 |STR_LEN: 624 |STR_TIME: 0.07269692420959473
> STR_ID: 4rq9 |STR_LEN: 500 |STR_TIME: 0.06356024742126465
> STR_ID: 4rqa |STR_LEN: 296 |STR_TIME: 0.035160064697265625
> STR_ID: 4rqb |STR_LEN: 439 |STR_TIME: 0.10162830352783203
> STR_ID: 4rqe |STR_LEN: 1083 |STR_TIME: 0.1880800724029541
> STR_ID: 4rqf |STR_LEN: 992 |STR_TIME: 0.1899731159210205
> STR_ID: 4rqg |STR_LEN: 265 |STR_TIME: 0.028302907943725586
> STR_ID: 4rqi |STR_LEN: 963 |STR_TIME: 0.17118000984191895
> STR_ID: 4rqk |STR_LEN: 571 |STR_TIME: 0.14963006973266602
> STR_ID: 4rql |STR_LEN: 1390 |STR_TIME: 0.14771580696105957
> STR_ID: 4rqm |STR_LEN: 225 |STR_TIME: 0.031820058822631836
> STR_ID: 4rqn |STR_LEN: 201 |STR_TIME: 0.06475496292114258
> STR_ID: 4rqo |STR_LEN: 1100 |STR_TIME: 0.12284636497497559
> STR_ID: 4rqp |STR_LEN: 3430 |STR_TIME: 0.5690360069274902
> STR_ID: 4rqq |STR_LEN: 1362 |STR_TIME: 0.18800115585327148
> STR_ID: 4rqr |STR_LEN: 311 |STR_TIME: 0.02436089515686035
> STR_ID: 4rqs |STR_LEN: 940 |STR_TIME: 0.198868989944458
> STR_ID: 4rqt |STR_LEN: 561 |STR_TIME: 0.1148228645324707
> STR_ID: 4rqu |STR_LEN: 826 |STR_TIME: 0.24219083786010742
> STR_ID: 4rqv |STR_LEN: 616 |STR_TIME: 0.12052321434020996
> STR_ID: 4rqw |STR_LEN: 387 |STR_TIME: 0.08477520942687988
> STR_ID: 4rqx |STR_LEN: 1026 |STR_TIME: 0.12269091606140137
> STR_ID: 4rqy |STR_LEN: 727 |STR_TIME: 0.2144181728363037
> STR_ID: 4rqz |STR_LEN: 1082 |STR_TIME: 0.23076987266540527
>> FINISH_DIR: ./data/r/rq/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3574 |DIR_TIME: 41.07157492637634 

>> START_DIR: ./data/r/rr/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1rr2 |STR_LEN: 734 |STR_TIME: 0.10998702049255371
> STR_ID: 1rr6 |STR_LEN: 310 |STR_TIME: 0.039721012115478516
> STR_ID: 1rr7 |STR_LEN: 118 |STR_TIME: 0.015388250350952148
> STR_ID: 1rr8 |STR_LEN: 844 |STR_TIME: 0.09645581245422363
> STR_ID: 1rr9 |STR_LEN: 1364 |STR_TIME: 0.20230889320373535
> STR_ID: 1rra |STR_LEN: 216 |STR_TIME: 0.018366336822509766
> STR_ID: 1rrb |STR_LEN: 76 |STR_TIME: 0.023147106170654297
> STR_ID: 1rrc |STR_LEN: 338 |STR_TIME: 0.042710065841674805
> STR_ID: 1rrd |STR_LEN: 20 |STR_TIME: 0.10648703575134277
> STR_ID: 1rre |STR_LEN: 1898 |STR_TIME: 0.21274995803833008
> STR_ID: 1rrf |STR_LEN: 177 |STR_TIME: 0.025646209716796875
> STR_ID: 1rrg |STR_LEN: 558 |STR_TIME: 0.05401802062988281
> STR_ID: 1rrh |STR_LEN: 1400 |STR_TIME: 0.17527413368225098
> STR_ID: 1rri |STR_LEN: 122 |STR_TIME: 0.018679141998291016
> STR_ID: 1rrj |STR_LEN: 1047 |STR_TIME: 0.11117410659790039
> STR_ID: 1rrk |STR_LEN: 750 |STR_TIME: 0.07728719711303711
> STR_ID: 1rrl |STR_LEN: 2765 |STR_TIME: 0.32590508460998535
> STR_ID: 1rrm |STR_LEN: 1447 |STR_TIME: 0.14765691757202148
> STR_ID: 1rro |STR_LEN: 215 |STR_TIME: 0.019952774047851562
> STR_ID: 1rrp |STR_LEN: 692 |STR_TIME: 0.09770703315734863
> STR_ID: 1rrq |STR_LEN: 460 |STR_TIME: 0.05641913414001465
> STR_ID: 1rrr |STR_LEN: 20 |STR_TIME: 0.16529607772827148
> STR_ID: 1rrs |STR_LEN: 463 |STR_TIME: 0.059575796127319336
> STR_ID: 1rru |STR_LEN: 44 |STR_TIME: 0.006667137145996094
> STR_ID: 1rrv |STR_LEN: 1324 |STR_TIME: 0.12384295463562012
> STR_ID: 1rrw |STR_LEN: 137 |STR_TIME: 0.020007848739624023
> STR_ID: 1rrx |STR_LEN: 287 |STR_TIME: 0.032994985580444336
> STR_ID: 1rry |STR_LEN: 122 |STR_TIME: 0.056353092193603516
> STR_ID: 1rrz |STR_LEN: 66 |STR_TIME: 0.2913379669189453
> STR_ID: 2rr0 |STR_LEN: 38 |STR_TIME: 0.2167060375213623
> STR_ID: 2rr1 |STR_LEN: 812 |STR_TIME: 0.11415410041809082
> STR_ID: 2rr2 |STR_LEN: 39 |STR_TIME: 0.24637484550476074
> STR_ID: 2rr3 |STR_LEN: 172 |STR_TIME: 1.1615240573883057
> STR_ID: 2rr4 |STR_LEN: 80 |STR_TIME: 0.6155908107757568
> STR_ID: 2rr6 |STR_LEN: 168 |STR_TIME: 1.376810073852539
> STR_ID: 2rr7 |STR_LEN: 155 |STR_TIME: 1.1903600692749023
> STR_ID: 2rr8 |STR_LEN: 190 |STR_TIME: 1.6231698989868164
> STR_ID: 2rr9 |STR_LEN: 198 |STR_TIME: 1.6820847988128662
> STR_ID: 2rra |STR_LEN: 105 |STR_TIME: 0.8218832015991211
> STR_ID: 2rrb |STR_LEN: 96 |STR_TIME: 0.8078169822692871
> STR_ID: 2rrc |STR_LEN: 22 |STR_TIME: 0.23473000526428223
> STR_ID: 2rrd |STR_LEN: 101 |STR_TIME: 0.6865620613098145
> STR_ID: 2rre |STR_LEN: 74 |STR_TIME: 0.586763858795166
> STR_ID: 2rrf |STR_LEN: 141 |STR_TIME: 1.016584873199463
> STR_ID: 2rrh |STR_LEN: 29 |STR_TIME: 0.2631809711456299
> STR_ID: 2rri |STR_LEN: 29 |STR_TIME: 0.1757659912109375
> STR_ID: 2rrk |STR_LEN: 140 |STR_TIME: 1.0311698913574219
> STR_ID: 2rrl |STR_LEN: 169 |STR_TIME: 0.8640780448913574
> STR_ID: 2rrm |STR_LEN: 100 |STR_TIME: 0.7737870216369629
> STR_ID: 2rrn |STR_LEN: 92 |STR_TIME: 0.6535799503326416
> STR_ID: 2rrq |STR_LEN: 28 |STR_TIME: 0.3985161781311035
> STR_ID: 2rrr |STR_LEN: 28 |STR_TIME: 0.39040398597717285
> STR_ID: 2rrs |STR_LEN: 18 |STR_TIME: 0.1410062313079834
> STR_ID: 2rrt |STR_LEN: 72 |STR_TIME: 0.453937292098999
> STR_ID: 2rru |STR_LEN: 53 |STR_TIME: 0.33379101753234863
> STR_ID: 3rr1 |STR_LEN: 1006 |STR_TIME: 0.12709832191467285
> STR_ID: 3rr2 |STR_LEN: 470 |STR_TIME: 0.12659788131713867
> STR_ID: 3rr3 |STR_LEN: 2479 |STR_TIME: 0.37920308113098145
> STR_ID: 3rr4 |STR_LEN: 662 |STR_TIME: 0.05814409255981445
> STR_ID: 3rr5 |STR_LEN: 558 |STR_TIME: 0.07155299186706543
> STR_ID: 3rr6 |STR_LEN: 592 |STR_TIME: 0.053492069244384766
> STR_ID: 3rr7 |STR_LEN: 902 |STR_TIME: 0.1625521183013916
> STR_ID: 3rr8 |STR_LEN: 666 |STR_TIME: 0.11583781242370605
> STR_ID: 3rra |STR_LEN: 893 |STR_TIME: 0.14050626754760742
> STR_ID: 3rrb |STR_LEN: 536 |STR_TIME: 0.08841919898986816
> STR_ID: 3rrc |STR_LEN: 934 |STR_TIME: 0.22942590713500977
> STR_ID: 3rrd |STR_LEN: 310 |STR_TIME: 0.03695201873779297
> STR_ID: 3rre |STR_LEN: 642 |STR_TIME: 0.09116792678833008
> STR_ID: 3rrf |STR_LEN: 635 |STR_TIME: 0.0904991626739502
> STR_ID: 3rrg |STR_LEN: 705 |STR_TIME: 0.15320110321044922
> STR_ID: 3rrh |STR_LEN: 936 |STR_TIME: 0.11498379707336426
> STR_ID: 3rri |STR_LEN: 428 |STR_TIME: 0.04317283630371094
> STR_ID: 3rrj |STR_LEN: 547 |STR_TIME: 0.11413025856018066
> STR_ID: 3rrk |STR_LEN: 342 |STR_TIME: 0.05553793907165527
> STR_ID: 3rrl |STR_LEN: 1115 |STR_TIME: 0.15493202209472656
> STR_ID: 3rrm |STR_LEN: 1043 |STR_TIME: 0.21288609504699707
> STR_ID: 3rrn |STR_LEN: 686 |STR_TIME: 0.14849281311035156
> STR_ID: 3rro |STR_LEN: 715 |STR_TIME: 0.08685803413391113
> STR_ID: 3rrp |STR_LEN: 1468 |STR_TIME: 0.20596694946289062
> STR_ID: 3rrq |STR_LEN: 143 |STR_TIME: 0.0213320255279541
> STR_ID: 3rrr |STR_LEN: 2577 |STR_TIME: 0.9642488956451416
> STR_ID: 3rrs |STR_LEN: 3870 |STR_TIME: 0.6208488941192627
> STR_ID: 3rrt |STR_LEN: 1296 |STR_TIME: 0.5867393016815186
> STR_ID: 3rru |STR_LEN: 282 |STR_TIME: 0.04124903678894043
> STR_ID: 3rrv |STR_LEN: 1967 |STR_TIME: 0.3719308376312256
> STR_ID: 3rrw |STR_LEN: 559 |STR_TIME: 0.08745908737182617
> STR_ID: 3rrx |STR_LEN: 1239 |STR_TIME: 0.10002303123474121
> STR_ID: 3rry |STR_LEN: 295 |STR_TIME: 0.02811121940612793
> STR_ID: 3rrz |STR_LEN: 267 |STR_TIME: 0.06902503967285156
> STR_ID: 4rr0 |STR_LEN: 821 |STR_TIME: 0.22774791717529297
> STR_ID: 4rr1 |STR_LEN: 1276 |STR_TIME: 0.29181575775146484
> STR_ID: 4rr2 |STR_LEN: 1511 |STR_TIME: 0.24890804290771484
> STR_ID: 4rr3 |STR_LEN: 3520 |STR_TIME: 0.617988109588623
> STR_ID: 4rr4 |STR_LEN: 532 |STR_TIME: 0.060851097106933594
> STR_ID: 4rr5 |STR_LEN: 357 |STR_TIME: 0.039566993713378906
> STR_ID: 4rr6 |STR_LEN: 290 |STR_TIME: 0.025054931640625
> STR_ID: 4rr7 |STR_LEN: 302 |STR_TIME: 0.022511005401611328
> STR_ID: 4rr8 |STR_LEN: 307 |STR_TIME: 0.026192903518676758
> STR_ID: 4rr9 |STR_LEN: 310 |STR_TIME: 0.02288198471069336
> STR_ID: 4rra |STR_LEN: 261 |STR_TIME: 0.02357196807861328
> STR_ID: 4rrb |STR_LEN: 220 |STR_TIME: 0.02172112464904785
> STR_ID: 4rrc |STR_LEN: 358 |STR_TIME: 0.02501201629638672
> STR_ID: 4rrd |STR_LEN: 327 |STR_TIME: 0.10779094696044922
> STR_ID: 4rrf |STR_LEN: 1318 |STR_TIME: 0.1329479217529297
> STR_ID: 4rrg |STR_LEN: 837 |STR_TIME: 0.08683991432189941
> STR_ID: 4rrh |STR_LEN: 256 |STR_TIME: 0.021409034729003906
> STR_ID: 4rri |STR_LEN: 238 |STR_TIME: 0.056864023208618164
> STR_ID: 4rrj |STR_LEN: 281 |STR_TIME: 0.02187490463256836
> STR_ID: 4rrk |STR_LEN: 265 |STR_TIME: 0.02123880386352539
> STR_ID: 4rrl |STR_LEN: 213 |STR_TIME: 0.019874095916748047
> STR_ID: 4rrm |STR_LEN: 285 |STR_TIME: 0.030005931854248047
> STR_ID: 4rrn |STR_LEN: 703 |STR_TIME: 0.06758904457092285
> STR_ID: 4rro |STR_LEN: 646 |STR_TIME: 0.065338134765625
> STR_ID: 4rrp |STR_LEN: 3727 |STR_TIME: 0.5766019821166992
> STR_ID: 4rrq |STR_LEN: 571 |STR_TIME: 0.04618096351623535
> STR_ID: 4rrr |STR_LEN: 496 |STR_TIME: 0.04398488998413086
> STR_ID: 4rrs |STR_LEN: 659 |STR_TIME: 0.11205291748046875
> STR_ID: 4rrt |STR_LEN: 1393 |STR_TIME: 0.15060019493103027
> STR_ID: 4rru |STR_LEN: 262 |STR_TIME: 0.026571035385131836
> STR_ID: 4rrv |STR_LEN: 593 |STR_TIME: 0.14349889755249023
> STR_ID: 4rrw |STR_LEN: 2768 |STR_TIME: 0.47647881507873535
> STR_ID: 4rrx |STR_LEN: 1329 |STR_TIME: 0.25382184982299805
> STR_ID: 4rry |STR_LEN: 2967 |STR_TIME: 0.5746288299560547
> STR_ID: 4rrz |STR_LEN: 2768 |STR_TIME: 0.5166609287261963
>> FINISH_DIR: ./data/r/rr/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3698 |DIR_TIME: 32.97504210472107 

>> START_DIR: ./data/r/rs/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1rs0 |STR_LEN: 689 |STR_TIME: 0.07038593292236328
> STR_ID: 1rs2 |STR_LEN: 134 |STR_TIME: 0.016196250915527344
> STR_ID: 1rs4 |STR_LEN: 122 |STR_TIME: 0.01842784881591797
> STR_ID: 1rs6 |STR_LEN: 1370 |STR_TIME: 0.20962309837341309
> STR_ID: 1rs7 |STR_LEN: 1388 |STR_TIME: 0.13601088523864746
> STR_ID: 1rs8 |STR_LEN: 1264 |STR_TIME: 0.1689600944519043
> STR_ID: 1rs9 |STR_LEN: 1189 |STR_TIME: 0.13808727264404297
> STR_ID: 1rsb |STR_LEN: 57 |STR_TIME: 0.007884979248046875
> STR_ID: 1rsc |STR_LEN: 4822 |STR_TIME: 1.0728001594543457
> STR_ID: 1rsd |STR_LEN: 122 |STR_TIME: 0.01742386817932129
> STR_ID: 1rse |STR_LEN: 216 |STR_TIME: 0.025358915328979492
> STR_ID: 1rsf |STR_LEN: 126 |STR_TIME: 1.3864059448242188
> STR_ID: 1rsg |STR_LEN: 1943 |STR_TIME: 0.21480798721313477
> STR_ID: 1rsi |STR_LEN: 122 |STR_TIME: 0.018691301345825195
> STR_ID: 1rsm |STR_LEN: 200 |STR_TIME: 0.022891998291015625
> STR_ID: 1rsn |STR_LEN: 646 |STR_TIME: 0.036366939544677734
> STR_ID: 1rso |STR_LEN: 232 |STR_TIME: 1.7787210941314697
> STR_ID: 1rsr |STR_LEN: 1031 |STR_TIME: 0.1628587245941162
> STR_ID: 1rss |STR_LEN: 286 |STR_TIME: 0.022389888763427734
> STR_ID: 1rst |STR_LEN: 232 |STR_TIME: 0.028206825256347656
> STR_ID: 1rsu |STR_LEN: 236 |STR_TIME: 0.02945089340209961
> STR_ID: 1rsv |STR_LEN: 1026 |STR_TIME: 0.10785889625549316
> STR_ID: 1rsw |STR_LEN: 12 |STR_TIME: 0.02875208854675293
> STR_ID: 1rsx |STR_LEN: 12 |STR_TIME: 0.02521491050720215
> STR_ID: 1rsy |STR_LEN: 216 |STR_TIME: 0.15171217918395996
> STR_ID: 1rsz |STR_LEN: 349 |STR_TIME: 0.041818857192993164
> STR_ID: 2rs1 |STR_LEN: 813 |STR_TIME: 0.11056900024414062
> STR_ID: 2rs2 |STR_LEN: 89 |STR_TIME: 0.6413648128509521
> STR_ID: 2rs3 |STR_LEN: 809 |STR_TIME: 0.11544418334960938
> STR_ID: 2rs4 |STR_LEN: 164 |STR_TIME: 1.1355950832366943
> STR_ID: 2rs5 |STR_LEN: 807 |STR_TIME: 0.11300182342529297
> STR_ID: 2rs6 |STR_LEN: 99 |STR_TIME: 0.7152698040008545
> STR_ID: 2rs7 |STR_LEN: 113 |STR_TIME: 0.7664780616760254
> STR_ID: 2rs8 |STR_LEN: 99 |STR_TIME: 0.7622320652008057
> STR_ID: 2rs9 |STR_LEN: 131 |STR_TIME: 1.0360698699951172
> STR_ID: 2rsc |STR_LEN: 120 |STR_TIME: 0.9480152130126953
> STR_ID: 2rsd |STR_LEN: 70 |STR_TIME: 0.500878095626831
> STR_ID: 2rse |STR_LEN: 203 |STR_TIME: 1.5665991306304932
> STR_ID: 2rsf |STR_LEN: 111 |STR_TIME: 0.8220500946044922
> STR_ID: 2rsg |STR_LEN: 94 |STR_TIME: 0.7584431171417236
> STR_ID: 2rsh |STR_LEN: 38 |STR_TIME: 0.29877686500549316
> STR_ID: 2rsi |STR_LEN: 95 |STR_TIME: 0.6339640617370605
> STR_ID: 2rsj |STR_LEN: 95 |STR_TIME: 0.6751139163970947
> STR_ID: 2rsk |STR_LEN: 48 |STR_TIME: 0.3095550537109375
> STR_ID: 2rsl |STR_LEN: 522 |STR_TIME: 0.06423282623291016
> STR_ID: 2rsm |STR_LEN: 115 |STR_TIME: 0.8002963066101074
> STR_ID: 2rsn |STR_LEN: 93 |STR_TIME: 0.7070457935333252
> STR_ID: 2rso |STR_LEN: 92 |STR_TIME: 0.643963098526001
> STR_ID: 2rsp |STR_LEN: 480 |STR_TIME: 0.11163997650146484
> STR_ID: 2rsq |STR_LEN: 72 |STR_TIME: 0.4843010902404785
> STR_ID: 2rst |STR_LEN: 132 |STR_TIME: 0.9215350151062012
