>> START_DIR: ./data/s/s0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1s00 |STR_LEN: 1831 |STR_TIME: 0.32448410987854004
> STR_ID: 3scy |STR_LEN: 716 |STR_TIME: 0.1186058521270752
> STR_ID: 3scz |STR_LEN: 809 |STR_TIME: 0.07856416702270508
>> FINISH_DIR: ./data/s/sc/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 969 |DIR_TIME: 8.98104190826416 

>> START_DIR: ./data/s/sd/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1sd0 |STR_LEN: 649 |STR_TIME: 0.05739092826843262
> STR_ID: 1sd1 |STR_LEN: 518 |STR_TIME: 0.04587984085083008
> STR_ID: 1sd2 |STR_LEN: 415 |STR_TIME: 0.042801856994628906
> STR_ID: 1sd3 |STR_LEN: 928 |STR_TIME: 0.1286308765411377
> STR_ID: 1sd4 |STR_LEN: 473 |STR_TIME: 0.04090714454650879
> STR_ID: 1sd5 |STR_LEN: 409 |STR_TIME: 0.03122401237487793
> STR_ID: 1sd6 |STR_LEN: 296 |STR_TIME: 0.03780817985534668
> STR_ID: 1sd7 |STR_LEN: 390 |STR_TIME: 0.04160714149475098
> STR_ID: 1sd8 |STR_LEN: 476 |STR_TIME: 0.034982919692993164
> STR_ID: 1sd9 |STR_LEN: 448 |STR_TIME: 0.026782751083374023
> STR_ID: 1sda |STR_LEN: 620 |STR_TIME: 0.11990594863891602
> STR_ID: 1sdb |STR_LEN: 77 |STR_TIME: 0.0072479248046875
> STR_ID: 1sdd |STR_LEN: 1065 |STR_TIME: 0.13998675346374512
> STR_ID: 1sde |STR_LEN: 915 |STR_TIME: 0.10722875595092773
> STR_ID: 1sdf |STR_LEN: 67 |STR_TIME: 0.01920914649963379
> STR_ID: 1sdi |STR_LEN: 401 |STR_TIME: 0.03624892234802246
> STR_ID: 1sdj |STR_LEN: 459 |STR_TIME: 0.04730391502380371
> STR_ID: 1sdk |STR_LEN: 1022 |STR_TIME: 0.09256505966186523
> STR_ID: 1sdl |STR_LEN: 982 |STR_TIME: 0.1289348602294922
> STR_ID: 1sdm |STR_LEN: 458 |STR_TIME: 0.05541276931762695
> STR_ID: 1sdn |STR_LEN: 394 |STR_TIME: 0.047129154205322266
> STR_ID: 1sdo |STR_LEN: 282 |STR_TIME: 0.028414011001586914
> STR_ID: 1sdq |STR_LEN: 839 |STR_TIME: 0.058496952056884766
> STR_ID: 1sdr |STR_LEN: 87 |STR_TIME: 0.01843094825744629
> STR_ID: 1sds |STR_LEN: 665 |STR_TIME: 0.0707998275756836
> STR_ID: 1sdt |STR_LEN: 370 |STR_TIME: 0.08397912979125977
> STR_ID: 1sdu |STR_LEN: 370 |STR_TIME: 0.040291786193847656
> STR_ID: 1sdv |STR_LEN: 384 |STR_TIME: 0.0381319522857666
> STR_ID: 1sdw |STR_LEN: 505 |STR_TIME: 0.05466294288635254
> STR_ID: 1sdx |STR_LEN: 584 |STR_TIME: 0.05486106872558594
> STR_ID: 1sdy |STR_LEN: 1133 |STR_TIME: 0.11731290817260742
> STR_ID: 1sdz |STR_LEN: 259 |STR_TIME: 0.021180152893066406
> STR_ID: 2sdf |STR_LEN: 67 |STR_TIME: 0.710705041885376
> STR_ID: 3sd0 |STR_LEN: 987 |STR_TIME: 0.1347799301147461
> STR_ID: 3sd2 |STR_LEN: 185 |STR_TIME: 0.01869487762451172
> STR_ID: 3sd3 |STR_LEN: 198 |STR_TIME: 0.04594993591308594
> STR_ID: 3sd4 |STR_LEN: 353 |STR_TIME: 0.11945605278015137
> STR_ID: 3sd5 |STR_LEN: 829 |STR_TIME: 0.15039491653442383
> STR_ID: 3sd6 |STR_LEN: 146 |STR_TIME: 0.018944978713989258
> STR_ID: 3sd7 |STR_LEN: 381 |STR_TIME: 0.04822230339050293
> STR_ID: 3sd8 |STR_LEN: 50 |STR_TIME: 0.009653091430664062
> STR_ID: 3sd9 |STR_LEN: 727 |STR_TIME: 0.12398004531860352
> STR_ID: 3sda |STR_LEN: 892 |STR_TIME: 0.1231696605682373
> STR_ID: 3sdb |STR_LEN: 1010 |STR_TIME: 0.14564299583435059
> STR_ID: 3sdc |STR_LEN: 860 |STR_TIME: 0.13213610649108887
> STR_ID: 3sdd |STR_LEN: 851 |STR_TIME: 0.11813497543334961
> STR_ID: 3sde |STR_LEN: 942 |STR_TIME: 0.1243751049041748
> STR_ID: 3sdf |STR_LEN: 640 |STR_TIME: 0.059300899505615234
> STR_ID: 3sdg |STR_LEN: 222 |STR_TIME: 0.027813196182250977
> STR_ID: 3sdh |STR_LEN: 559 |STR_TIME: 0.054865121841430664
> STR_ID: 3sdi |STR_LEN: 6318 |STR_TIME: 1.1001899242401123
> STR_ID: 3sdj |STR_LEN: 5876 |STR_TIME: 1.496534824371338
> STR_ID: 3sdk |STR_LEN: 6329 |STR_TIME: 1.1788609027862549
> STR_ID: 3sdl |STR_LEN: 636 |STR_TIME: 0.1915750503540039
> STR_ID: 3sdm |STR_LEN: 2926 |STR_TIME: 0.5659241676330566
> STR_ID: 3sdn |STR_LEN: 236 |STR_TIME: 0.031430721282958984
> STR_ID: 3sdo |STR_LEN: 1332 |STR_TIME: 0.2276287078857422
> STR_ID: 3sdp |STR_LEN: 554 |STR_TIME: 0.06250286102294922
> STR_ID: 3sdq |STR_LEN: 1027 |STR_TIME: 0.17949581146240234
> STR_ID: 3sdr |STR_LEN: 1286 |STR_TIME: 0.15284419059753418
> STR_ID: 3sds |STR_LEN: 1014 |STR_TIME: 0.19607901573181152
> STR_ID: 3sdt |STR_LEN: 1428 |STR_TIME: 0.16489505767822266
> STR_ID: 3sdu |STR_LEN: 1517 |STR_TIME: 0.204056978225708
> STR_ID: 3sdv |STR_LEN: 1108 |STR_TIME: 0.14583802223205566
> STR_ID: 3sdw |STR_LEN: 335 |STR_TIME: 0.06582379341125488
> STR_ID: 3sdx |STR_LEN: 1679 |STR_TIME: 0.24393081665039062
> STR_ID: 3sdy |STR_LEN: 957 |STR_TIME: 0.34140515327453613
> STR_ID: 3sdz |STR_LEN: 836 |STR_TIME: 0.149183988571167
> STR_ID: 4sdh |STR_LEN: 511 |STR_TIME: 0.04886674880981445
>> FINISH_DIR: ./data/s/sd/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 1038 |DIR_TIME: 11.32577919960022 

>> START_DIR: ./data/s/se/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1se0 |STR_LEN: 272 |STR_TIME: 0.021414756774902344
> STR_ID: 1se2 |STR_LEN: 235 |STR_TIME: 0.031545162200927734
> STR_ID: 1se3 |STR_LEN: 377 |STR_TIME: 0.03943514823913574
> STR_ID: 1se4 |STR_LEN: 363 |STR_TIME: 0.039560794830322266
> STR_ID: 1se6 |STR_LEN: 1329 |STR_TIME: 0.1847209930419922
> STR_ID: 1se7 |STR_LEN: 83 |STR_TIME: 0.17595314979553223
> STR_ID: 1se8 |STR_LEN: 399 |STR_TIME: 0.06410598754882812
> STR_ID: 1se9 |STR_LEN: 101 |STR_TIME: 0.6421599388122559
> STR_ID: 1seb |STR_LEN: 1184 |STR_TIME: 0.21152210235595703
> STR_ID: 1sed |STR_LEN: 596 |STR_TIME: 0.06092023849487305
> STR_ID: 1sef |STR_LEN: 386 |STR_TIME: 0.03770184516906738
> STR_ID: 1seg |STR_LEN: 187 |STR_TIME: 0.01782989501953125
> STR_ID: 1seh |STR_LEN: 336 |STR_TIME: 0.027226686477661133
> STR_ID: 1sei |STR_LEN: 377 |STR_TIME: 0.12038516998291016
> STR_ID: 1sej |STR_LEN: 2984 |STR_TIME: 0.45792508125305176
> STR_ID: 1sek |STR_LEN: 491 |STR_TIME: 0.05773210525512695
> STR_ID: 1sel |STR_LEN: 673 |STR_TIME: 0.07619905471801758
> STR_ID: 1sem |STR_LEN: 198 |STR_TIME: 0.020333051681518555
> STR_ID: 1sen |STR_LEN: 237 |STR_TIME: 0.07660508155822754
> STR_ID: 1sep |STR_LEN: 663 |STR_TIME: 0.04848909378051758
> STR_ID: 1seq |STR_LEN: 786 |STR_TIME: 0.06448912620544434
> STR_ID: 1ser |STR_LEN: 902 |STR_TIME: 0.14621686935424805
> STR_ID: 1ses |STR_LEN: 974 |STR_TIME: 0.15481925010681152
> STR_ID: 1set |STR_LEN: 1014 |STR_TIME: 0.1250901222229004
> STR_ID: 1seu |STR_LEN: 610 |STR_TIME: 0.13973712921142578
> STR_ID: 1sev |STR_LEN: 919 |STR_TIME: 0.09108304977416992
> STR_ID: 1sez |STR_LEN: 1079 |STR_TIME: 0.1342332363128662
> STR_ID: 2seb |STR_LEN: 649 |STR_TIME: 0.12641572952270508
> STR_ID: 2sec |STR_LEN: 511 |STR_TIME: 0.04611682891845703
> STR_ID: 2sem |STR_LEN: 213 |STR_TIME: 0.022355079650878906
> STR_ID: 3se0 |STR_LEN: 669 |STR_TIME: 0.09575128555297852
> STR_ID: 3se1 |STR_LEN: 430 |STR_TIME: 0.0341792106628418
> STR_ID: 3se2 |STR_LEN: 915 |STR_TIME: 0.15924787521362305
> STR_ID: 3se3 |STR_LEN: 597 |STR_TIME: 0.09699201583862305
> STR_ID: 3se4 |STR_LEN: 619 |STR_TIME: 0.1354069709777832
> STR_ID: 3se5 |STR_LEN: 1056 |STR_TIME: 0.10169506072998047
> STR_ID: 3se6 |STR_LEN: 1871 |STR_TIME: 0.29628992080688477
> STR_ID: 3se7 |STR_LEN: 2225 |STR_TIME: 0.406749963760376
> STR_ID: 3se8 |STR_LEN: 1444 |STR_TIME: 0.32200026512145996
> STR_ID: 3se9 |STR_LEN: 1371 |STR_TIME: 0.3181331157684326
> STR_ID: 3sea |STR_LEN: 591 |STR_TIME: 0.06103777885437012
> STR_ID: 3seb |STR_LEN: 415 |STR_TIME: 0.03851485252380371
> STR_ID: 3sec |STR_LEN: 362 |STR_TIME: 0.03832507133483887
> STR_ID: 3sed |STR_LEN: 163 |STR_TIME: 0.02291703224182129
> STR_ID: 3see |STR_LEN: 612 |STR_TIME: 0.124053955078125
> STR_ID: 3sef |STR_LEN: 1191 |STR_TIME: 0.18277406692504883
> STR_ID: 3sei |STR_LEN: 396 |STR_TIME: 0.07483911514282227
> STR_ID: 3sej |STR_LEN: 3555 |STR_TIME: 0.688330888748169
> STR_ID: 3sek |STR_LEN: 370 |STR_TIME: 0.0514378547668457
> STR_ID: 3sel |STR_LEN: 134 |STR_TIME: 0.013170003890991211
> STR_ID: 3sem |STR_LEN: 157 |STR_TIME: 0.01847982406616211
> STR_ID: 3sen |STR_LEN: 555 |STR_TIME: 0.0978400707244873
> STR_ID: 3seo |STR_LEN: 489 |STR_TIME: 0.1316378116607666
> STR_ID: 3sep |STR_LEN: 8246 |STR_TIME: 0.8090829849243164
> STR_ID: 3seq |STR_LEN: 2978 |STR_TIME: 0.6380040645599365
> STR_ID: 3ser |STR_LEN: 842 |STR_TIME: 0.13693809509277344
> STR_ID: 3ses |STR_LEN: 1101 |STR_TIME: 0.2543470859527588
> STR_ID: 3set |STR_LEN: 1029 |STR_TIME: 0.13886594772338867
> STR_ID: 3seu |STR_LEN: 574 |STR_TIME: 0.10291504859924316
> STR_ID: 3sev |STR_LEN: 1123 |STR_TIME: 0.16234517097473145
> STR_ID: 3sew |STR_LEN: 649 |STR_TIME: 0.07431411743164062
> STR_ID: 3sex |STR_LEN: 1301 |STR_TIME: 0.17902207374572754
> STR_ID: 3sey |STR_LEN: 1631 |STR_TIME: 0.23645710945129395
> STR_ID: 3sez |STR_LEN: 2896 |STR_TIME: 0.6069281101226807
>> FINISH_DIR: ./data/s/se/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 1102 |DIR_TIME: 10.849584102630615 

>> START_DIR: ./data/s/sf/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1sf0 |STR_LEN: 68 |STR_TIME: 0.008356094360351562
> STR_ID: 1sf1 |STR_LEN: 51 |STR_TIME: 0.21415185928344727
> STR_ID: 1sf2 |STR_LEN: 2764 |STR_TIME: 0.34083986282348633
> STR_ID: 1sf3 |STR_LEN: 259 |STR_TIME: 0.024367094039916992
> STR_ID: 1sf4 |STR_LEN: 131 |STR_TIME: 0.016571998596191406
> STR_ID: 1sf5 |STR_LEN: 259 |STR_TIME: 0.021292686462402344
> STR_ID: 1sf6 |STR_LEN: 133 |STR_TIME: 0.019420385360717773
> STR_ID: 1sf7 |STR_LEN: 133 |STR_TIME: 0.0710451602935791
> STR_ID: 1sf8 |STR_LEN: 1422 |STR_TIME: 0.14807915687561035
> STR_ID: 1sf9 |STR_LEN: 295 |STR_TIME: 0.02626800537109375
> STR_ID: 1sfb |STR_LEN: 134 |STR_TIME: 0.020795106887817383
> STR_ID: 1sfc |STR_LEN: 906 |STR_TIME: 0.15622878074645996
> STR_ID: 1sfd |STR_LEN: 704 |STR_TIME: 0.054543256759643555
> STR_ID: 1sfe |STR_LEN: 310 |STR_TIME: 0.02430415153503418
> STR_ID: 1sff |STR_LEN: 2937 |STR_TIME: 0.29975438117980957
> STR_ID: 1sfg |STR_LEN: 135 |STR_TIME: 0.01952528953552246
> STR_ID: 1sfh |STR_LEN: 623 |STR_TIME: 0.0471799373626709
> STR_ID: 1sfi |STR_LEN: 617 |STR_TIME: 0.04084300994873047
> STR_ID: 1sfj |STR_LEN: 731 |STR_TIME: 0.11579704284667969
> STR_ID: 1sfk |STR_LEN: 593 |STR_TIME: 0.0787351131439209
> STR_ID: 1sfl |STR_LEN: 872 |STR_TIME: 0.07202506065368652
> STR_ID: 1sfn |STR_LEN: 568 |STR_TIME: 0.0689849853515625
> STR_ID: 1sfo |STR_LEN: 3575 |STR_TIME: 0.6237998008728027
> STR_ID: 1sfp |STR_LEN: 185 |STR_TIME: 0.018959999084472656
> STR_ID: 1sfq |STR_LEN: 891 |STR_TIME: 0.09320402145385742
> STR_ID: 1sfr |STR_LEN: 912 |STR_TIME: 0.17612886428833008
> STR_ID: 1sfs |STR_LEN: 578 |STR_TIME: 0.06613683700561523
> STR_ID: 1sft |STR_LEN: 972 |STR_TIME: 0.12212991714477539
> STR_ID: 1sfu |STR_LEN: 322 |STR_TIME: 0.05628204345703125
> STR_ID: 1sfv |STR_LEN: 125 |STR_TIME: 0.01856398582458496
> STR_ID: 1sfw |STR_LEN: 125 |STR_TIME: 0.3777639865875244
> STR_ID: 1sfx |STR_LEN: 616 |STR_TIME: 0.06411194801330566
> STR_ID: 1sfy |STR_LEN: 2345 |STR_TIME: 0.2807281017303467
> STR_ID: 2sfa |STR_LEN: 277 |STR_TIME: 0.024532079696655273
> STR_ID: 2sfp |STR_LEN: 969 |STR_TIME: 0.11637187004089355
> STR_ID: 3sf0 |STR_LEN: 500 |STR_TIME: 0.052451133728027344
> STR_ID: 3sf4 |STR_LEN: 1391 |STR_TIME: 0.22179198265075684
> STR_ID: 3sf5 |STR_LEN: 1203 |STR_TIME: 0.1715991497039795
> STR_ID: 3sf6 |STR_LEN: 735 |STR_TIME: 0.07427787780761719
> STR_ID: 3sf8 |STR_LEN: 718 |STR_TIME: 0.07333993911743164
> STR_ID: 3sfc |STR_LEN: 1172 |STR_TIME: 0.17586398124694824
> STR_ID: 3sfd |STR_LEN: 1229 |STR_TIME: 0.16362309455871582
> STR_ID: 3sfe |STR_LEN: 1153 |STR_TIME: 0.19170713424682617
> STR_ID: 3sff |STR_LEN: 579 |STR_TIME: 0.05262184143066406
> STR_ID: 3sfg |STR_LEN: 2044 |STR_TIME: 0.2782618999481201
> STR_ID: 3sfh |STR_LEN: 520 |STR_TIME: 0.05001235008239746
> STR_ID: 3sfi |STR_LEN: 197 |STR_TIME: 0.027936220169067383
> STR_ID: 3sfj |STR_LEN: 483 |STR_TIME: 0.05120587348937988
> STR_ID: 3sfk |STR_LEN: 376 |STR_TIME: 0.06841015815734863
> STR_ID: 3sfm |STR_LEN: 120 |STR_TIME: 0.013767004013061523
> STR_ID: 3sfp |STR_LEN: 1268 |STR_TIME: 0.21631383895874023
> STR_ID: 3sft |STR_LEN: 295 |STR_TIME: 0.03659796714782715
> STR_ID: 3sfu |STR_LEN: 1987 |STR_TIME: 0.25058889389038086
> STR_ID: 3sfv |STR_LEN: 911 |STR_TIME: 0.08422207832336426
> STR_ID: 3sfw |STR_LEN: 2072 |STR_TIME: 0.20363187789916992
> STR_ID: 3sfx |STR_LEN: 1476 |STR_TIME: 0.17329001426696777
> STR_ID: 3sfy |STR_LEN: 1450 |STR_TIME: 0.19975709915161133
> STR_ID: 3sfz |STR_LEN: 1261 |STR_TIME: 0.2009270191192627
>> FINISH_DIR: ./data/s/sf/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 1160 |DIR_TIME: 7.328242778778076 

>> START_DIR: ./data/s/sg/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1sg0 |STR_LEN: 819 |STR_TIME: 0.07733607292175293
> STR_ID: 1sg1 |STR_LEN: 737 |STR_TIME: 0.0556337833404541
> STR_ID: 1sg2 |STR_LEN: 478 |STR_TIME: 0.060630083084106445
> STR_ID: 1sg3 |STR_LEN: 758 |STR_TIME: 0.14925622940063477
> STR_ID: 1sg4 |STR_LEN: 1424 |STR_TIME: 0.1472928524017334
> STR_ID: 1sg5 |STR_LEN: 86 |STR_TIME: 0.5803890228271484
> STR_ID: 1sg6 |STR_LEN: 2066 |STR_TIME: 0.13255071640014648
> STR_ID: 1sg7 |STR_LEN: 75 |STR_TIME: 0.47780418395996094
> STR_ID: 1sg8 |STR_LEN: 905 |STR_TIME: 0.12683486938476562
> STR_ID: 1sg9 |STR_LEN: 1064 |STR_TIME: 0.1275160312652588
> STR_ID: 1sgc |STR_LEN: 402 |STR_TIME: 0.03167104721069336
> STR_ID: 1sgd |STR_LEN: 407 |STR_TIME: 0.033349037170410156
> STR_ID: 1sge |STR_LEN: 408 |STR_TIME: 0.03378796577453613
> STR_ID: 1sgf |STR_LEN: 1097 |STR_TIME: 0.2301948070526123
> STR_ID: 1sgg |STR_LEN: 67 |STR_TIME: 0.20868206024169922
> STR_ID: 1sgh |STR_LEN: 332 |STR_TIME: 0.043057918548583984
> STR_ID: 1sgi |STR_LEN: 886 |STR_TIME: 0.08839917182922363
> STR_ID: 1sgj |STR_LEN: 1245 |STR_TIME: 0.10335826873779297
> STR_ID: 1sgk |STR_LEN: 880 |STR_TIME: 0.1278400421142578
> STR_ID: 1sgl |STR_LEN: 272 |STR_TIME: 0.03117513656616211
> STR_ID: 1sgm |STR_LEN: 604 |STR_TIME: 0.05739021301269531
> STR_ID: 1sgn |STR_LEN: 398 |STR_TIME: 0.0370330810546875
> STR_ID: 1sgo |STR_LEN: 139 |STR_TIME: 0.9367470741271973
> STR_ID: 1sgp |STR_LEN: 418 |STR_TIME: 0.03526926040649414
> STR_ID: 1sgq |STR_LEN: 405 |STR_TIME: 0.03328990936279297
> STR_ID: 1sgr |STR_LEN: 406 |STR_TIME: 0.039227962493896484
> STR_ID: 1sgs |STR_LEN: 130 |STR_TIME: 0.007940053939819336
> STR_ID: 1sgt |STR_LEN: 416 |STR_TIME: 0.03294062614440918
> STR_ID: 1sgu |STR_LEN: 294 |STR_TIME: 0.031243085861206055
> STR_ID: 1sgv |STR_LEN: 979 |STR_TIME: 0.17056703567504883
> STR_ID: 1sgw |STR_LEN: 299 |STR_TIME: 0.030373096466064453
> STR_ID: 1sgy |STR_LEN: 388 |STR_TIME: 0.03476691246032715
> STR_ID: 1sgz |STR_LEN: 2466 |STR_TIME: 0.2933318614959717
> STR_ID: 2sga |STR_LEN: 401 |STR_TIME: 0.030963897705078125
> STR_ID: 2sgd |STR_LEN: 389 |STR_TIME: 0.032997846603393555
> STR_ID: 2sge |STR_LEN: 389 |STR_TIME: 0.034361839294433594
> STR_ID: 2sgf |STR_LEN: 405 |STR_TIME: 0.03761792182922363
> STR_ID: 2sgp |STR_LEN: 394 |STR_TIME: 0.03370809555053711
> STR_ID: 2sgq |STR_LEN: 393 |STR_TIME: 0.032469987869262695
> STR_ID: 3sg0 |STR_LEN: 889 |STR_TIME: 0.12404990196228027
> STR_ID: 3sg1 |STR_LEN: 2172 |STR_TIME: 0.3349900245666504
> STR_ID: 3sg2 |STR_LEN: 677 |STR_TIME: 0.06235504150390625
> STR_ID: 3sg3 |STR_LEN: 678 |STR_TIME: 0.061637163162231445
> STR_ID: 3sg4 |STR_LEN: 624 |STR_TIME: 0.062001943588256836
> STR_ID: 3sg5 |STR_LEN: 506 |STR_TIME: 0.11622881889343262
> STR_ID: 3sg6 |STR_LEN: 660 |STR_TIME: 0.07230305671691895
> STR_ID: 3sg7 |STR_LEN: 589 |STR_TIME: 0.07337498664855957
> STR_ID: 3sg8 |STR_LEN: 940 |STR_TIME: 0.14169859886169434
> STR_ID: 3sg9 |STR_LEN: 772 |STR_TIME: 0.10845088958740234
> STR_ID: 3sga |STR_LEN: 377 |STR_TIME: 0.027261972427368164
> STR_ID: 3sgb |STR_LEN: 417 |STR_TIME: 0.03272604942321777
> STR_ID: 3sgc |STR_LEN: 398 |STR_TIME: 0.08973312377929688
> STR_ID: 3sgd |STR_LEN: 1469 |STR_TIME: 0.13259196281433105
> STR_ID: 3sge |STR_LEN: 1634 |STR_TIME: 0.16327238082885742
> STR_ID: 3sgg |STR_LEN: 1067 |STR_TIME: 0.11611294746398926
> STR_ID: 3sgh |STR_LEN: 2343 |STR_TIME: 0.2584719657897949
> STR_ID: 3sgi |STR_LEN: 432 |STR_TIME: 0.055917978286743164
> STR_ID: 3sgj |STR_LEN: 949 |STR_TIME: 0.1175990104675293
> STR_ID: 3sgk |STR_LEN: 748 |STR_TIME: 0.15701508522033691
> STR_ID: 3sgl |STR_LEN: 724 |STR_TIME: 0.09034109115600586
> STR_ID: 3sgm |STR_LEN: 61 |STR_TIME: 0.007803916931152344
> STR_ID: 3sgn |STR_LEN: 24 |STR_TIME: 0.0048711299896240234
> STR_ID: 3sgo |STR_LEN: 12 |STR_TIME: 0.0016429424285888672
> STR_ID: 3sgp |STR_LEN: 77 |STR_TIME: 0.011199951171875
> STR_ID: 3sgq |STR_LEN: 389 |STR_TIME: 0.03525400161743164
> STR_ID: 3sgr |STR_LEN: 186 |STR_TIME: 0.024682044982910156
> STR_ID: 3sgs |STR_LEN: 8 |STR_TIME: 0.0011742115020751953
> STR_ID: 3sgt |STR_LEN: 690 |STR_TIME: 0.1168360710144043
> STR_ID: 3sgu |STR_LEN: 312 |STR_TIME: 0.03606390953063965
> STR_ID: 3sgv |STR_LEN: 794 |STR_TIME: 0.09208321571350098
> STR_ID: 3sgw |STR_LEN: 331 |STR_TIME: 0.032112836837768555
> STR_ID: 3sgx |STR_LEN: 488 |STR_TIME: 0.08513116836547852
> STR_ID: 3sgy |STR_LEN: 322 |STR_TIME: 0.046102046966552734
> STR_ID: 3sgz |STR_LEN: 2116 |STR_TIME: 0.1712338924407959
> STR_ID: 4sga |STR_LEN: 370 |STR_TIME: 0.02709174156188965
> STR_ID: 4sgb |STR_LEN: 418 |STR_TIME: 0.06750178337097168
> STR_ID: 5sga |STR_LEN: 371 |STR_TIME: 0.028441905975341797
>> FINISH_DIR: ./data/s/sg/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 1237 |DIR_TIME: 8.408634185791016 

>> START_DIR: ./data/s/sh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1sh0 |STR_LEN: 1439 |STR_TIME: 0.15051007270812988
> STR_ID: 1sh1 |STR_LEN: 48 |STR_TIME: 0.007787942886352539
> STR_ID: 1sh2 |STR_LEN: 641 |STR_TIME: 0.10694313049316406
> STR_ID: 1sh3 |STR_LEN: 1010 |STR_TIME: 0.1380140781402588
> STR_ID: 1sh4 |STR_LEN: 83 |STR_TIME: 0.8260550498962402
> STR_ID: 1sh5 |STR_LEN: 652 |STR_TIME: 0.20588183403015137
> STR_ID: 1sh6 |STR_LEN: 288 |STR_TIME: 0.0809178352355957
> STR_ID: 1sh7 |STR_LEN: 1156 |STR_TIME: 0.09018993377685547
> STR_ID: 1sh8 |STR_LEN: 634 |STR_TIME: 0.13130974769592285
> STR_ID: 1sh9 |STR_LEN: 233 |STR_TIME: 0.030737876892089844
> STR_ID: 1sha |STR_LEN: 166 |STR_TIME: 0.016479015350341797
> STR_ID: 1shb |STR_LEN: 136 |STR_TIME: 0.016927242279052734
> STR_ID: 1shc |STR_LEN: 207 |STR_TIME: 0.0530238151550293
> STR_ID: 1shd |STR_LEN: 143 |STR_TIME: 0.023169994354248047
> STR_ID: 1shf |STR_LEN: 118 |STR_TIME: 0.015292882919311523
> STR_ID: 1shg |STR_LEN: 57 |STR_TIME: 0.00917196273803711
> STR_ID: 1shh |STR_LEN: 1053 |STR_TIME: 0.0917818546295166
> STR_ID: 1shi |STR_LEN: 49 |STR_TIME: 0.28510308265686035
> STR_ID: 1shj |STR_LEN: 422 |STR_TIME: 0.060244083404541016
> STR_ID: 1shk |STR_LEN: 793 |STR_TIME: 0.08991479873657227
> STR_ID: 1shl |STR_LEN: 400 |STR_TIME: 0.05836224555969238
> STR_ID: 1shm |STR_LEN: 739 |STR_TIME: 0.0679008960723877
> STR_ID: 1shn |STR_LEN: 1147 |STR_TIME: 0.17352080345153809
> STR_ID: 1sho |STR_LEN: 129 |STR_TIME: 0.007174968719482422
> STR_ID: 1shp |STR_LEN: 55 |STR_TIME: 0.35202574729919434
> STR_ID: 1shq |STR_LEN: 1066 |STR_TIME: 0.14898896217346191
> STR_ID: 1shr |STR_LEN: 1343 |STR_TIME: 0.09772109985351562
> STR_ID: 1shs |STR_LEN: 920 |STR_TIME: 0.18701410293579102
> STR_ID: 1sht |STR_LEN: 377 |STR_TIME: 0.029031991958618164
> STR_ID: 1shu |STR_LEN: 336 |STR_TIME: 0.04050016403198242
> STR_ID: 1shv |STR_LEN: 347 |STR_TIME: 0.038865089416503906
> STR_ID: 1shw |STR_LEN: 545 |STR_TIME: 0.057298898696899414
> STR_ID: 1shx |STR_LEN: 386 |STR_TIME: 0.08775019645690918
> STR_ID: 1shy |STR_LEN: 727 |STR_TIME: 0.10996007919311523
> STR_ID: 1shz |STR_LEN: 1127 |STR_TIME: 0.1592881679534912
> STR_ID: 2sh1 |STR_LEN: 48 |STR_TIME: 0.0900871753692627
> STR_ID: 2shk |STR_LEN: 478 |STR_TIME: 0.04944205284118652
> STR_ID: 2shp |STR_LEN: 1761 |STR_TIME: 0.26273202896118164
> STR_ID: 3sh0 |STR_LEN: 746 |STR_TIME: 0.08808588981628418
> STR_ID: 3sh1 |STR_LEN: 2266 |STR_TIME: 0.3934903144836426
> STR_ID: 3sh2 |STR_LEN: 318 |STR_TIME: 0.04712796211242676
> STR_ID: 3sh3 |STR_LEN: 320 |STR_TIME: 0.033648014068603516
> STR_ID: 3sh4 |STR_LEN: 397 |STR_TIME: 0.02922511100769043
> STR_ID: 3sh5 |STR_LEN: 205 |STR_TIME: 0.027413129806518555
> STR_ID: 3sh6 |STR_LEN: 318 |STR_TIME: 0.09004402160644531
> STR_ID: 3sh7 |STR_LEN: 916 |STR_TIME: 0.08088207244873047
> STR_ID: 3sh8 |STR_LEN: 849 |STR_TIME: 0.07705116271972656
> STR_ID: 3sh9 |STR_LEN: 765 |STR_TIME: 0.07726693153381348
> STR_ID: 3sha |STR_LEN: 625 |STR_TIME: 0.09053373336791992
> STR_ID: 3shb |STR_LEN: 144 |STR_TIME: 0.011230230331420898
