>> START_DIR: ./data/h/h0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1h00 |STR_LEN: 490 |STR_TIME: 0.04877305030822754
> STR_ID: 1hvz |STR_LEN: 18 |STR_TIME: 0.09982514381408691
> STR_ID: 2hv1 |STR_LEN: 216 |STR_TIME: 0.5938470363616943
> STR_ID: 2hv2 |STR_LEN: 2901 |STR_TIME: 0.431643009185791
> STR_ID: 2hv4 |STR_LEN: 109 |STR_TIME: 1.4931190013885498
> STR_ID: 2hv5 |STR_LEN: 543 |STR_TIME: 0.052618980407714844
> STR_ID: 2hv6 |STR_LEN: 802 |STR_TIME: 0.09371399879455566
> STR_ID: 2hv7 |STR_LEN: 2412 |STR_TIME: 0.5257589817047119
> STR_ID: 2hv8 |STR_LEN: 1576 |STR_TIME: 0.15068697929382324
> STR_ID: 2hv9 |STR_LEN: 311 |STR_TIME: 0.03898811340332031
> STR_ID: 2hva |STR_LEN: 190 |STR_TIME: 1.420051097869873
> STR_ID: 2hvb |STR_LEN: 647 |STR_TIME: 0.12694406509399414
> STR_ID: 2hvc |STR_LEN: 365 |STR_TIME: 0.04108119010925293
> STR_ID: 2hvd |STR_LEN: 646 |STR_TIME: 0.07169079780578613
> STR_ID: 2hve |STR_LEN: 607 |STR_TIME: 0.06822896003723145
> STR_ID: 2hvf |STR_LEN: 126 |STR_TIME: 0.01094508171081543
> STR_ID: 2hvg |STR_LEN: 1471 |STR_TIME: 0.27138400077819824
> STR_ID: 2hvh |STR_LEN: 1490 |STR_TIME: 0.19119906425476074
> STR_ID: 2hvi |STR_LEN: 1862 |STR_TIME: 0.2312328815460205
> STR_ID: 2hvj |STR_LEN: 603 |STR_TIME: 0.07314896583557129
> STR_ID: 2hvk |STR_LEN: 721 |STR_TIME: 0.11343884468078613
> STR_ID: 2hvl |STR_LEN: 504 |STR_TIME: 0.04723000526428223
> STR_ID: 2hvm |STR_LEN: 479 |STR_TIME: 0.04329204559326172
> STR_ID: 2hvn |STR_LEN: 677 |STR_TIME: 0.053433895111083984
> STR_ID: 2hvo |STR_LEN: 702 |STR_TIME: 0.055665016174316406
> STR_ID: 2hvp |STR_LEN: 94 |STR_TIME: 0.002440214157104492
> STR_ID: 2hvq |STR_LEN: 435 |STR_TIME: 0.08301401138305664
> STR_ID: 2hvr |STR_LEN: 868 |STR_TIME: 0.12752318382263184
> STR_ID: 2hvs |STR_LEN: 837 |STR_TIME: 0.13004612922668457
> STR_ID: 2hvv |STR_LEN: 332 |STR_TIME: 0.06500601768493652
> STR_ID: 2hvw |STR_LEN: 1241 |STR_TIME: 0.08405709266662598
> STR_ID: 2hvx |STR_LEN: 333 |STR_TIME: 0.034726858139038086
> STR_ID: 2hvy |STR_LEN: 749 |STR_TIME: 0.1068110466003418
> STR_ID: 2hvz |STR_LEN: 101 |STR_TIME: 0.7007982730865479
> STR_ID: 3hv0 |STR_LEN: 750 |STR_TIME: 0.14677691459655762
> STR_ID: 3hv1 |STR_LEN: 799 |STR_TIME: 0.08272886276245117
> STR_ID: 3hv2 |STR_LEN: 656 |STR_TIME: 0.05066490173339844
> STR_ID: 3hv3 |STR_LEN: 462 |STR_TIME: 0.056051015853881836
> STR_ID: 3hv4 |STR_LEN: 840 |STR_TIME: 0.18752098083496094
> STR_ID: 3hv5 |STR_LEN: 979 |STR_TIME: 0.11104798316955566
> STR_ID: 3hv6 |STR_LEN: 511 |STR_TIME: 0.05534720420837402
> STR_ID: 3hv7 |STR_LEN: 439 |STR_TIME: 0.05464482307434082
> STR_ID: 3hv8 |STR_LEN: 561 |STR_TIME: 0.046218156814575195
> STR_ID: 3hv9 |STR_LEN: 384 |STR_TIME: 0.07613492012023926
> STR_ID: 3hva |STR_LEN: 467 |STR_TIME: 0.0464472770690918
> STR_ID: 3hvc |STR_LEN: 522 |STR_TIME: 0.05338764190673828
> STR_ID: 3hvd |STR_LEN: 4174 |STR_TIME: 0.9535419940948486
> STR_ID: 3hve |STR_LEN: 411 |STR_TIME: 0.05228996276855469
> STR_ID: 3hvf |STR_LEN: 1314 |STR_TIME: 0.09146523475646973
> STR_ID: 3hvg |STR_LEN: 1306 |STR_TIME: 0.22556114196777344
> STR_ID: 3hvh |STR_LEN: 508 |STR_TIME: 0.05309796333312988
> STR_ID: 3hvi |STR_LEN: 543 |STR_TIME: 0.05423307418823242
> STR_ID: 3hvj |STR_LEN: 839 |STR_TIME: 0.07247686386108398
> STR_ID: 3hvk |STR_LEN: 458 |STR_TIME: 0.09592795372009277
> STR_ID: 3hvl |STR_LEN: 835 |STR_TIME: 0.0970160961151123
> STR_ID: 3hvm |STR_LEN: 494 |STR_TIME: 0.05220198631286621
> STR_ID: 3hvn |STR_LEN: 475 |STR_TIME: 0.08165931701660156
> STR_ID: 3hvo |STR_LEN: 1970 |STR_TIME: 0.21035194396972656
> STR_ID: 3hvp |STR_LEN: 99 |STR_TIME: 0.016263961791992188
> STR_ID: 3hvq |STR_LEN: 1379 |STR_TIME: 0.1661379337310791
> STR_ID: 3hvr |STR_LEN: 1379 |STR_TIME: 0.19632577896118164
> STR_ID: 3hvs |STR_LEN: 938 |STR_TIME: 0.059370994567871094
> STR_ID: 3hvt |STR_LEN: 954 |STR_TIME: 0.18616390228271484
> STR_ID: 3hvu |STR_LEN: 1246 |STR_TIME: 0.12240099906921387
> STR_ID: 3hvv |STR_LEN: 460 |STR_TIME: 0.06096982955932617
> STR_ID: 3hvw |STR_LEN: 394 |STR_TIME: 0.0294189453125
> STR_ID: 3hvx |STR_LEN: 1369 |STR_TIME: 0.12410974502563477
> STR_ID: 3hvy |STR_LEN: 2564 |STR_TIME: 0.2964460849761963
> STR_ID: 3hvz |STR_LEN: 513 |STR_TIME: 0.053183794021606445
> STR_ID: 4hv0 |STR_LEN: 437 |STR_TIME: 0.057927846908569336
> STR_ID: 4hv1 |STR_LEN: 207 |STR_TIME: 0.062349796295166016
> STR_ID: 4hv2 |STR_LEN: 176 |STR_TIME: 0.019865989685058594
> STR_ID: 4hv3 |STR_LEN: 493 |STR_TIME: 0.04245615005493164
> STR_ID: 4hv4 |STR_LEN: 1213 |STR_TIME: 0.1685798168182373
> STR_ID: 4hv5 |STR_LEN: 479 |STR_TIME: 0.0743248462677002
> STR_ID: 4hv6 |STR_LEN: 283 |STR_TIME: 0.04939889907836914
> STR_ID: 4hv7 |STR_LEN: 549 |STR_TIME: 0.04407000541687012
> STR_ID: 4hv8 |STR_LEN: 1607 |STR_TIME: 0.139754056930542
> STR_ID: 4hva |STR_LEN: 769 |STR_TIME: 0.13648509979248047
> STR_ID: 4hvb |STR_LEN: 832 |STR_TIME: 0.1227881908416748
> STR_ID: 4hvc |STR_LEN: 1177 |STR_TIME: 0.21700191497802734
> STR_ID: 4hvd |STR_LEN: 409 |STR_TIME: 0.05587935447692871
> STR_ID: 4hvf |STR_LEN: 1493 |STR_TIME: 0.1872560977935791
> STR_ID: 4hvg |STR_LEN: 289 |STR_TIME: 0.05337190628051758
> STR_ID: 4hvh |STR_LEN: 349 |STR_TIME: 0.05575203895568848
> STR_ID: 4hvi |STR_LEN: 295 |STR_TIME: 0.0490870475769043
> STR_ID: 4hvj |STR_LEN: 489 |STR_TIME: 0.06350326538085938
> STR_ID: 4hvk |STR_LEN: 762 |STR_TIME: 0.12002015113830566
> STR_ID: 4hvl |STR_LEN: 591 |STR_TIME: 0.0658271312713623
> STR_ID: 4hvm |STR_LEN: 1696 |STR_TIME: 0.3251991271972656
> STR_ID: 4hvn |STR_LEN: 345 |STR_TIME: 0.04545307159423828
> STR_ID: 4hvo |STR_LEN: 255 |STR_TIME: 0.0260159969329834
> STR_ID: 4hvp |STR_LEN: 269 |STR_TIME: 0.0284268856048584
> STR_ID: 4hvq |STR_LEN: 189 |STR_TIME: 0.0230100154876709
> STR_ID: 4hvr |STR_LEN: 182 |STR_TIME: 0.07131195068359375
> STR_ID: 4hvs |STR_LEN: 435 |STR_TIME: 0.04848194122314453
> STR_ID: 4hvt |STR_LEN: 1445 |STR_TIME: 0.14031696319580078
> STR_ID: 4hvu |STR_LEN: 160 |STR_TIME: 0.02308201789855957
> STR_ID: 4hvv |STR_LEN: 141 |STR_TIME: 0.02278304100036621
> STR_ID: 4hvw |STR_LEN: 157 |STR_TIME: 0.05265498161315918
> STR_ID: 4hvx |STR_LEN: 528 |STR_TIME: 0.06327009201049805
> STR_ID: 4hvy |STR_LEN: 315 |STR_TIME: 0.033924102783203125
> STR_ID: 4hvz |STR_LEN: 856 |STR_TIME: 0.11270713806152344
> STR_ID: 5hv0 |STR_LEN: 848 |STR_TIME: 0.09198403358459473
> STR_ID: 5hv1 |STR_LEN: 853 |STR_TIME: 0.12299013137817383
> STR_ID: 5hv2 |STR_LEN: 841 |STR_TIME: 0.11795473098754883
> STR_ID: 5hv3 |STR_LEN: 848 |STR_TIME: 0.15511202812194824
> STR_ID: 5hv4 |STR_LEN: 311 |STR_TIME: 0.032575130462646484
> STR_ID: 5hv6 |STR_LEN: 600 |STR_TIME: 0.08855891227722168
> STR_ID: 5hv7 |STR_LEN: 566 |STR_TIME: 0.06038498878479004
> STR_ID: 5hv8 |STR_LEN: 96 |STR_TIME: 0.6507577896118164
> STR_ID: 5hv9 |STR_LEN: 145 |STR_TIME: 0.02473282814025879
> STR_ID: 5hva |STR_LEN: 1006 |STR_TIME: 0.16666483879089355
> STR_ID: 5hvb |STR_LEN: 239 |STR_TIME: 0.029296875
> STR_ID: 5hvc |STR_LEN: 95 |STR_TIME: 0.5894010066986084
> STR_ID: 5hvd |STR_LEN: 372 |STR_TIME: 0.08145284652709961
> STR_ID: 5hve |STR_LEN: 309 |STR_TIME: 0.0350651741027832
> STR_ID: 5hvf |STR_LEN: 532 |STR_TIME: 0.08884191513061523
> STR_ID: 5hvg |STR_LEN: 1057 |STR_TIME: 0.27933526039123535
> STR_ID: 5hvh |STR_LEN: 647 |STR_TIME: 0.11688494682312012
> STR_ID: 5hvj |STR_LEN: 638 |STR_TIME: 0.14507818222045898
> STR_ID: 5hvk |STR_LEN: 923 |STR_TIME: 0.13582396507263184
> STR_ID: 5hvl |STR_LEN: 1670 |STR_TIME: 0.19388508796691895
> STR_ID: 5hvm |STR_LEN: 912 |STR_TIME: 0.15623021125793457
> STR_ID: 5hvn |STR_LEN: 412 |STR_TIME: 0.0662381649017334
> STR_ID: 5hvo |STR_LEN: 2023 |STR_TIME: 0.3245871067047119
> STR_ID: 5hvp |STR_LEN: 376 |STR_TIME: 0.03485298156738281
> STR_ID: 5hvq |STR_LEN: 435 |STR_TIME: 0.12473416328430176
> STR_ID: 5hvs |STR_LEN: 526 |STR_TIME: 0.05518078804016113
> STR_ID: 5hvt |STR_LEN: 641 |STR_TIME: 0.059549808502197266
> STR_ID: 5hvu |STR_LEN: 978 |STR_TIME: 0.1835792064666748
> STR_ID: 5hvv |STR_LEN: 598 |STR_TIME: 0.05285191535949707
> STR_ID: 5hvw |STR_LEN: 303 |STR_TIME: 0.043591976165771484
> STR_ID: 5hvx |STR_LEN: 364 |STR_TIME: 0.04723191261291504
> STR_ID: 5hvy |STR_LEN: 763 |STR_TIME: 0.23464012145996094
> STR_ID: 5hvz |STR_LEN: 149 |STR_TIME: 0.01641225814819336
> STR_ID: 7hvp |STR_LEN: 300 |STR_TIME: 0.029259920120239258
> STR_ID: 8hvp |STR_LEN: 285 |STR_TIME: 0.028491973876953125
> STR_ID: 9hvp |STR_LEN: 200 |STR_TIME: 0.030167102813720703
>> FINISH_DIR: ./data/h/hv/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 5108 |DIR_TIME: 24.27620816230774 

>> START_DIR: ./data/h/hw/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1hw1 |STR_LEN: 875 |STR_TIME: 0.07225823402404785
> STR_ID: 1hw2 |STR_LEN: 483 |STR_TIME: 0.11499714851379395
> STR_ID: 1hw3 |STR_LEN: 479 |STR_TIME: 0.041459083557128906
> STR_ID: 1hw4 |STR_LEN: 369 |STR_TIME: 0.039975881576538086
> STR_ID: 1hw5 |STR_LEN: 632 |STR_TIME: 0.06406998634338379
> STR_ID: 1hw6 |STR_LEN: 526 |STR_TIME: 0.041121721267700195
> STR_ID: 1hw7 |STR_LEN: 379 |STR_TIME: 0.03887677192687988
> STR_ID: 1hw8 |STR_LEN: 1852 |STR_TIME: 0.25988197326660156
> STR_ID: 1hw9 |STR_LEN: 1768 |STR_TIME: 0.24523186683654785
> STR_ID: 1hwg |STR_LEN: 744 |STR_TIME: 0.09653997421264648
> STR_ID: 1hwh |STR_LEN: 381 |STR_TIME: 0.05300307273864746
> STR_ID: 1hwi |STR_LEN: 1746 |STR_TIME: 0.2697770595550537
> STR_ID: 1hwj |STR_LEN: 1804 |STR_TIME: 0.26655006408691406
> STR_ID: 1hwk |STR_LEN: 1821 |STR_TIME: 0.2734251022338867
> STR_ID: 1hwl |STR_LEN: 1774 |STR_TIME: 0.22584271430969238
> STR_ID: 1hwm |STR_LEN: 577 |STR_TIME: 0.1233670711517334
> STR_ID: 1hwn |STR_LEN: 567 |STR_TIME: 0.07579994201660156
> STR_ID: 1hwo |STR_LEN: 557 |STR_TIME: 0.07988286018371582
> STR_ID: 1hwp |STR_LEN: 541 |STR_TIME: 0.07465600967407227
> STR_ID: 1hwq |STR_LEN: 30 |STR_TIME: 0.410876989364624
> STR_ID: 1hwr |STR_LEN: 199 |STR_TIME: 0.031992197036743164
> STR_ID: 1hwt |STR_LEN: 434 |STR_TIME: 0.07590699195861816
> STR_ID: 1hwu |STR_LEN: 684 |STR_TIME: 0.07835078239440918
> STR_ID: 1hwv |STR_LEN: 23 |STR_TIME: 0.0867159366607666
> STR_ID: 1hww |STR_LEN: 2003 |STR_TIME: 0.2184431552886963
> STR_ID: 1hwy |STR_LEN: 3084 |STR_TIME: 0.5448689460754395
> STR_ID: 1hwz |STR_LEN: 3024 |STR_TIME: 0.5247921943664551
> STR_ID: 2hw0 |STR_LEN: 115 |STR_TIME: 1.3563268184661865
> STR_ID: 2hw1 |STR_LEN: 547 |STR_TIME: 0.04891395568847656
> STR_ID: 2hw2 |STR_LEN: 395 |STR_TIME: 0.15363502502441406
> STR_ID: 2hw3 |STR_LEN: 1215 |STR_TIME: 0.10669493675231934
> STR_ID: 2hw4 |STR_LEN: 192 |STR_TIME: 0.020045042037963867
> STR_ID: 2hw5 |STR_LEN: 1566 |STR_TIME: 0.24487900733947754
> STR_ID: 2hw6 |STR_LEN: 615 |STR_TIME: 0.07017183303833008
> STR_ID: 2hw7 |STR_LEN: 294 |STR_TIME: 0.04150509834289551
> STR_ID: 2hw8 |STR_LEN: 430 |STR_TIME: 0.047647953033447266
> STR_ID: 2hw9 |STR_LEN: 530 |STR_TIME: 0.04669690132141113
> STR_ID: 2hwa |STR_LEN: 508 |STR_TIME: 0.08368611335754395
> STR_ID: 2hwb |STR_LEN: 805 |STR_TIME: 0.10985493659973145
> STR_ID: 2hwc |STR_LEN: 805 |STR_TIME: 0.11243271827697754
> STR_ID: 2hwd |STR_LEN: 794 |STR_TIME: 0.144089937210083
> STR_ID: 2hwe |STR_LEN: 794 |STR_TIME: 0.11298680305480957
> STR_ID: 2hwf |STR_LEN: 794 |STR_TIME: 0.15485572814941406
> STR_ID: 2hwg |STR_LEN: 1362 |STR_TIME: 0.16588687896728516
> STR_ID: 2hwh |STR_LEN: 1310 |STR_TIME: 0.1964888572692871
> STR_ID: 2hwi |STR_LEN: 1522 |STR_TIME: 0.18072009086608887
> STR_ID: 2hwj |STR_LEN: 1246 |STR_TIME: 0.22042298316955566
> STR_ID: 2hwk |STR_LEN: 348 |STR_TIME: 0.04510331153869629
> STR_ID: 2hwl |STR_LEN: 712 |STR_TIME: 0.08654499053955078
> STR_ID: 2hwm |STR_LEN: 554 |STR_TIME: 0.04989194869995117
> STR_ID: 2hwn |STR_LEN: 418 |STR_TIME: 0.08010983467102051
> STR_ID: 2hwo |STR_LEN: 536 |STR_TIME: 0.07256484031677246
> STR_ID: 2hwp |STR_LEN: 516 |STR_TIME: 0.07208704948425293
> STR_ID: 2hwq |STR_LEN: 710 |STR_TIME: 0.08159089088439941
> STR_ID: 2hwr |STR_LEN: 592 |STR_TIME: 0.10950231552124023
> STR_ID: 2hwt |STR_LEN: 94 |STR_TIME: 0.9810740947723389
> STR_ID: 2hwu |STR_LEN: 1555 |STR_TIME: 0.25162506103515625
> STR_ID: 2hwv |STR_LEN: 156 |STR_TIME: 0.017414093017578125
> STR_ID: 2hww |STR_LEN: 682 |STR_TIME: 0.07361412048339844
> STR_ID: 2hwx |STR_LEN: 343 |STR_TIME: 0.026782989501953125
> STR_ID: 2hwy |STR_LEN: 227 |STR_TIME: 0.12902307510375977
> STR_ID: 2hwz |STR_LEN: 794 |STR_TIME: 0.06501007080078125
> STR_ID: 3hw1 |STR_LEN: 1237 |STR_TIME: 0.1611490249633789
> STR_ID: 3hw2 |STR_LEN: 413 |STR_TIME: 0.08215212821960449
> STR_ID: 3hw3 |STR_LEN: 1188 |STR_TIME: 0.11722588539123535
> STR_ID: 3hw4 |STR_LEN: 1128 |STR_TIME: 0.12074422836303711
> STR_ID: 3hw5 |STR_LEN: 1346 |STR_TIME: 0.15955686569213867
> STR_ID: 3hw6 |STR_LEN: 838 |STR_TIME: 0.10639691352844238
> STR_ID: 3hw7 |STR_LEN: 513 |STR_TIME: 0.04394221305847168
> STR_ID: 3hw8 |STR_LEN: 687 |STR_TIME: 0.10429525375366211
> STR_ID: 3hw9 |STR_LEN: 820 |STR_TIME: 0.09413409233093262
> STR_ID: 3hwb |STR_LEN: 724 |STR_TIME: 0.09340095520019531
> STR_ID: 3hwc |STR_LEN: 3108 |STR_TIME: 0.335740327835083
> STR_ID: 3hwd |STR_LEN: 570 |STR_TIME: 0.09781408309936523
> STR_ID: 3hwe |STR_LEN: 618 |STR_TIME: 0.07840275764465332
> STR_ID: 3hwf |STR_LEN: 551 |STR_TIME: 0.07274389266967773
> STR_ID: 3hwg |STR_LEN: 717 |STR_TIME: 0.08772683143615723
> STR_ID: 3hwi |STR_LEN: 936 |STR_TIME: 0.14829206466674805
> STR_ID: 3hwj |STR_LEN: 426 |STR_TIME: 0.04793381690979004
> STR_ID: 3hwk |STR_LEN: 3896 |STR_TIME: 0.4882829189300537
> STR_ID: 3hwl |STR_LEN: 297 |STR_TIME: 0.03319692611694336
> STR_ID: 3hwn |STR_LEN: 996 |STR_TIME: 0.17821407318115234
> STR_ID: 3hwo |STR_LEN: 1025 |STR_TIME: 0.10968232154846191
> STR_ID: 3hwp |STR_LEN: 852 |STR_TIME: 0.12210726737976074
> STR_ID: 3hwr |STR_LEN: 816 |STR_TIME: 0.09320378303527832
> STR_ID: 3hws |STR_LEN: 1909 |STR_TIME: 0.3796370029449463
> STR_ID: 3hwt |STR_LEN: 696 |STR_TIME: 0.06077218055725098
> STR_ID: 3hwu |STR_LEN: 299 |STR_TIME: 0.032585859298706055
> STR_ID: 3hww |STR_LEN: 1451 |STR_TIME: 0.21729493141174316
> STR_ID: 3hwx |STR_LEN: 4925 |STR_TIME: 0.7807576656341553
> STR_ID: 4hw0 |STR_LEN: 392 |STR_TIME: 0.053362131118774414
> STR_ID: 4hw1 |STR_LEN: 63 |STR_TIME: 0.01834392547607422
> STR_ID: 4hw2 |STR_LEN: 912 |STR_TIME: 0.2129380702972412
> STR_ID: 4hw3 |STR_LEN: 2067 |STR_TIME: 0.2923698425292969
> STR_ID: 4hw4 |STR_LEN: 718 |STR_TIME: 0.1167750358581543
> STR_ID: 4hw5 |STR_LEN: 190 |STR_TIME: 0.027625083923339844
> STR_ID: 4hw6 |STR_LEN: 3704 |STR_TIME: 0.4852638244628906
> STR_ID: 4hw7 |STR_LEN: 290 |STR_TIME: 0.04954075813293457
> STR_ID: 4hw8 |STR_LEN: 1302 |STR_TIME: 0.1592998504638672
> STR_ID: 4hw9 |STR_LEN: 1771 |STR_TIME: 0.29584193229675293
> STR_ID: 4hwa |STR_LEN: 1799 |STR_TIME: 0.29807615280151367
> STR_ID: 4hwb |STR_LEN: 634 |STR_TIME: 0.1310122013092041
> STR_ID: 4hwc |STR_LEN: 1055 |STR_TIME: 0.1037898063659668
> STR_ID: 4hwd |STR_LEN: 443 |STR_TIME: 0.04811501502990723
> STR_ID: 4hwe |STR_LEN: 680 |STR_TIME: 0.08036994934082031
> STR_ID: 4hwf |STR_LEN: 305 |STR_TIME: 0.07781195640563965
> STR_ID: 4hwg |STR_LEN: 614 |STR_TIME: 0.06847381591796875
> STR_ID: 4hwh |STR_LEN: 699 |STR_TIME: 0.07976412773132324
> STR_ID: 4hwi |STR_LEN: 667 |STR_TIME: 0.09576821327209473
> STR_ID: 4hwj |STR_LEN: 98 |STR_TIME: 0.040780067443847656
> STR_ID: 4hwk |STR_LEN: 1392 |STR_TIME: 0.15833187103271484
> STR_ID: 4hwl |STR_LEN: 496 |STR_TIME: 0.06599307060241699
> STR_ID: 4hwm |STR_LEN: 271 |STR_TIME: 0.026699066162109375
> STR_ID: 4hwn |STR_LEN: 143 |STR_TIME: 0.013251066207885742
> STR_ID: 4hwo |STR_LEN: 1356 |STR_TIME: 0.20078301429748535
> STR_ID: 4hwp |STR_LEN: 1391 |STR_TIME: 0.18774008750915527
> STR_ID: 4hwr |STR_LEN: 1249 |STR_TIME: 0.1706552505493164
> STR_ID: 4hws |STR_LEN: 1355 |STR_TIME: 0.2076871395111084
> STR_ID: 4hwt |STR_LEN: 1146 |STR_TIME: 0.16385102272033691
> STR_ID: 4hwu |STR_LEN: 170 |STR_TIME: 0.05461311340332031
> STR_ID: 4hwv |STR_LEN: 2676 |STR_TIME: 0.21147584915161133
> STR_ID: 4hww |STR_LEN: 1159 |STR_TIME: 0.128859281539917
> STR_ID: 4hwx |STR_LEN: 244 |STR_TIME: 0.021490097045898438
> STR_ID: 4hwy |STR_LEN: 411 |STR_TIME: 0.049627065658569336
> STR_ID: 4hwz |STR_LEN: 572 |STR_TIME: 0.07688689231872559
> STR_ID: 5hw0 |STR_LEN: 2281 |STR_TIME: 0.24471807479858398
> STR_ID: 5hw2 |STR_LEN: 2680 |STR_TIME: 0.37069225311279297
> STR_ID: 5hw3 |STR_LEN: 560 |STR_TIME: 0.05474996566772461
> STR_ID: 5hw4 |STR_LEN: 986 |STR_TIME: 0.1542530059814453
> STR_ID: 5hw6 |STR_LEN: 364 |STR_TIME: 0.07568001747131348
> STR_ID: 5hw7 |STR_LEN: 308 |STR_TIME: 0.04283022880554199
> STR_ID: 5hw8 |STR_LEN: 1004 |STR_TIME: 0.1943068504333496
> STR_ID: 5hw9 |STR_LEN: 251 |STR_TIME: 0.04923605918884277
> STR_ID: 5hwa |STR_LEN: 773 |STR_TIME: 0.06346607208251953
> STR_ID: 5hwb |STR_LEN: 348 |STR_TIME: 0.03771805763244629
> STR_ID: 5hwc |STR_LEN: 261 |STR_TIME: 0.021550893783569336
> STR_ID: 5hwe |STR_LEN: 668 |STR_TIME: 0.0941472053527832
> STR_ID: 5hwf |STR_LEN: 167 |STR_TIME: 0.025352001190185547
> STR_ID: 5hwg |STR_LEN: 288 |STR_TIME: 0.02611827850341797
> STR_ID: 5hwh |STR_LEN: 413 |STR_TIME: 0.028325319290161133
> STR_ID: 5hwi |STR_LEN: 373 |STR_TIME: 0.046536922454833984
> STR_ID: 5hwj |STR_LEN: 2131 |STR_TIME: 0.41321706771850586
> STR_ID: 5hwk |STR_LEN: 892 |STR_TIME: 0.11682009696960449
> STR_ID: 5hwm |STR_LEN: 1665 |STR_TIME: 0.42484498023986816
> STR_ID: 5hwn |STR_LEN: 2651 |STR_TIME: 0.4703989028930664
> STR_ID: 5hwo |STR_LEN: 931 |STR_TIME: 0.2003920078277588
> STR_ID: 5hwp |STR_LEN: 747 |STR_TIME: 0.11444807052612305
> STR_ID: 5hwq |STR_LEN: 842 |STR_TIME: 0.13553690910339355
> STR_ID: 5hwr |STR_LEN: 783 |STR_TIME: 0.20047998428344727
> STR_ID: 5hws |STR_LEN: 1543 |STR_TIME: 0.22445178031921387
> STR_ID: 5hwt |STR_LEN: 476 |STR_TIME: 0.05231904983520508
> STR_ID: 5hwu |STR_LEN: 429 |STR_TIME: 0.05220913887023926
> STR_ID: 5hwv |STR_LEN: 559 |STR_TIME: 0.05924510955810547
> STR_ID: 5hww |STR_LEN: 398 |STR_TIME: 0.04821300506591797
> STR_ID: 5hwx |STR_LEN: 322 |STR_TIME: 0.04119229316711426
> STR_ID: 5hwy |STR_LEN: 356 |STR_TIME: 0.0924229621887207
> STR_ID: 5hwz |STR_LEN: 304 |STR_TIME: 0.03784298896789551
>> FINISH_DIR: ./data/h/hw/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 5265 |DIR_TIME: 24.496669054031372 

>> START_DIR: ./data/h/hx/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1hx0 |STR_LEN: 1440 |STR_TIME: 0.12129092216491699
> STR_ID: 1hx1 |STR_LEN: 849 |STR_TIME: 0.09744906425476074
> STR_ID: 1hx2 |STR_LEN: 60 |STR_TIME: 0.36794590950012207
> STR_ID: 1hx3 |STR_LEN: 503 |STR_TIME: 0.0565028190612793
> STR_ID: 1hx4 |STR_LEN: 23 |STR_TIME: 0.11089777946472168
> STR_ID: 1hx5 |STR_LEN: 574 |STR_TIME: 0.08035492897033691
> STR_ID: 1hx6 |STR_LEN: 1924 |STR_TIME: 0.25746583938598633
> STR_ID: 1hx7 |STR_LEN: 105 |STR_TIME: 0.6846199035644531
> STR_ID: 1hx8 |STR_LEN: 733 |STR_TIME: 0.07856607437133789
> STR_ID: 1hx9 |STR_LEN: 578 |STR_TIME: 0.07532978057861328
> STR_ID: 1hxa |STR_LEN: 741 |STR_TIME: 0.16026639938354492
> STR_ID: 1hxb |STR_LEN: 301 |STR_TIME: 0.03101801872253418
> STR_ID: 1hxc |STR_LEN: 568 |STR_TIME: 0.08140397071838379
> STR_ID: 1hxd |STR_LEN: 671 |STR_TIME: 0.08411502838134766
> STR_ID: 1hxe |STR_LEN: 416 |STR_TIME: 0.07598590850830078
> STR_ID: 1hxf |STR_LEN: 422 |STR_TIME: 0.045143842697143555
> STR_ID: 1hxg |STR_LEN: 535 |STR_TIME: 0.07570505142211914
> STR_ID: 1hxh |STR_LEN: 2268 |STR_TIME: 0.23659420013427734
> STR_ID: 1hxi |STR_LEN: 259 |STR_TIME: 0.02101612091064453
> STR_ID: 1hxj |STR_LEN: 1891 |STR_TIME: 0.16259527206420898
> STR_ID: 1hxk |STR_LEN: 2001 |STR_TIME: 0.2221529483795166
> STR_ID: 1hxl |STR_LEN: 360 |STR_TIME: 0.039515018463134766
> STR_ID: 1hxm |STR_LEN: 1800 |STR_TIME: 0.3089118003845215
> STR_ID: 1hxn |STR_LEN: 315 |STR_TIME: 0.03525710105895996
> STR_ID: 1hxp |STR_LEN: 1148 |STR_TIME: 0.11041092872619629
> STR_ID: 1hxq |STR_LEN: 1409 |STR_TIME: 0.14844489097595215
> STR_ID: 1hxr |STR_LEN: 411 |STR_TIME: 0.03588581085205078
> STR_ID: 1hxs |STR_LEN: 1405 |STR_TIME: 0.18231439590454102
> STR_ID: 1hxt |STR_LEN: 405 |STR_TIME: 0.0484161376953125
> STR_ID: 1hxu |STR_LEN: 346 |STR_TIME: 0.04600191116333008
> STR_ID: 1hxv |STR_LEN: 85 |STR_TIME: 0.3256070613861084
> STR_ID: 1hxw |STR_LEN: 299 |STR_TIME: 0.04151511192321777
> STR_ID: 1hxx |STR_LEN: 489 |STR_TIME: 0.051460981369018555
