>> START_DIR: ./data/t/t0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1t00 |STR_LEN: 262 |STR_TIME: 0.020526885986328125
> STR_ID: 1tsq |STR_LEN: 356 |STR_TIME: 0.03493618965148926
> STR_ID: 1tsr |STR_LEN: 1014 |STR_TIME: 0.14404988288879395
> STR_ID: 1tsu |STR_LEN: 318 |STR_TIME: 0.033531904220581055
> STR_ID: 1tsv |STR_LEN: 376 |STR_TIME: 0.04644775390625
> STR_ID: 1tsw |STR_LEN: 395 |STR_TIME: 0.0456700325012207
> STR_ID: 1tsx |STR_LEN: 393 |STR_TIME: 0.05205678939819336
> STR_ID: 1tsy |STR_LEN: 367 |STR_TIME: 0.04976296424865723
> STR_ID: 1tsz |STR_LEN: 374 |STR_TIME: 0.04908108711242676
> STR_ID: 2ts1 |STR_LEN: 427 |STR_TIME: 0.08159208297729492
> STR_ID: 2tsa |STR_LEN: 747 |STR_TIME: 0.07587409019470215
> STR_ID: 2tsb |STR_LEN: 744 |STR_TIME: 0.07494688034057617
> STR_ID: 2tsc |STR_LEN: 730 |STR_TIME: 0.08370709419250488
> STR_ID: 2tsr |STR_LEN: 1207 |STR_TIME: 0.20096516609191895
> STR_ID: 2tss |STR_LEN: 987 |STR_TIME: 0.09659409523010254
> STR_ID: 2tsy |STR_LEN: 779 |STR_TIME: 0.12296915054321289
> STR_ID: 3ts0 |STR_LEN: 322 |STR_TIME: 0.0675499439239502
> STR_ID: 3ts1 |STR_LEN: 372 |STR_TIME: 0.044835805892944336
> STR_ID: 3ts2 |STR_LEN: 635 |STR_TIME: 0.07777786254882812
> STR_ID: 3ts3 |STR_LEN: 1591 |STR_TIME: 0.1802511215209961
> STR_ID: 3ts4 |STR_LEN: 380 |STR_TIME: 0.038278818130493164
> STR_ID: 3ts5 |STR_LEN: 949 |STR_TIME: 0.10930109024047852
> STR_ID: 3ts6 |STR_LEN: 232 |STR_TIME: 0.021346092224121094
> STR_ID: 3ts7 |STR_LEN: 763 |STR_TIME: 0.13033008575439453
> STR_ID: 3ts8 |STR_LEN: 1097 |STR_TIME: 0.15173912048339844
> STR_ID: 3ts9 |STR_LEN: 171 |STR_TIME: 0.025269031524658203
> STR_ID: 3tsa |STR_LEN: 1324 |STR_TIME: 0.14584898948669434
> STR_ID: 3tsb |STR_LEN: 1051 |STR_TIME: 0.15689301490783691
> STR_ID: 3tsc |STR_LEN: 1728 |STR_TIME: 0.2296910285949707
> STR_ID: 3tsd |STR_LEN: 967 |STR_TIME: 0.1818399429321289
> STR_ID: 3tsg |STR_LEN: 878 |STR_TIME: 0.10771703720092773
> STR_ID: 3tsh |STR_LEN: 1023 |STR_TIME: 0.08492326736450195
> STR_ID: 3tsi |STR_LEN: 210 |STR_TIME: 0.07588410377502441
> STR_ID: 3tsj |STR_LEN: 1977 |STR_TIME: 0.171065092086792
> STR_ID: 3tsk |STR_LEN: 359 |STR_TIME: 0.028964996337890625
> STR_ID: 3tsl |STR_LEN: 160 |STR_TIME: 0.021420955657958984
> STR_ID: 3tsm |STR_LEN: 774 |STR_TIME: 0.1323680877685547
> STR_ID: 3tsn |STR_LEN: 1633 |STR_TIME: 0.3034660816192627
> STR_ID: 3tso |STR_LEN: 663 |STR_TIME: 0.07210898399353027
> STR_ID: 3tsp |STR_LEN: 1294 |STR_TIME: 0.12422013282775879
> STR_ID: 3tsq |STR_LEN: 1030 |STR_TIME: 0.16492795944213867
> STR_ID: 3tsr |STR_LEN: 3141 |STR_TIME: 0.38292789459228516
> STR_ID: 3tss |STR_LEN: 267 |STR_TIME: 0.030112028121948242
> STR_ID: 3tsu |STR_LEN: 871 |STR_TIME: 0.16797471046447754
> STR_ID: 3tsv |STR_LEN: 125 |STR_TIME: 0.012629985809326172
> STR_ID: 3tsw |STR_LEN: 1141 |STR_TIME: 0.15461182594299316
> STR_ID: 3tsy |STR_LEN: 828 |STR_TIME: 0.17034220695495605
> STR_ID: 3tsz |STR_LEN: 391 |STR_TIME: 0.06296801567077637
> STR_ID: 4ts0 |STR_LEN: 122 |STR_TIME: 0.042841196060180664
> STR_ID: 4ts1 |STR_LEN: 774 |STR_TIME: 0.09598207473754883
> STR_ID: 4ts2 |STR_LEN: 102 |STR_TIME: 0.08327174186706543
> STR_ID: 4ts3 |STR_LEN: 2235 |STR_TIME: 0.21993803977966309
> STR_ID: 4ts4 |STR_LEN: 640 |STR_TIME: 0.12802910804748535
> STR_ID: 4ts5 |STR_LEN: 579 |STR_TIME: 0.06471800804138184
> STR_ID: 4ts6 |STR_LEN: 221 |STR_TIME: 0.024246692657470703
> STR_ID: 4ts7 |STR_LEN: 508 |STR_TIME: 0.06524991989135742
> STR_ID: 4ts8 |STR_LEN: 213 |STR_TIME: 0.02086615562438965
> STR_ID: 4ts9 |STR_LEN: 1435 |STR_TIME: 0.16568589210510254
> STR_ID: 4tsa |STR_LEN: 541 |STR_TIME: 0.06468892097473145
> STR_ID: 4tsb |STR_LEN: 930 |STR_TIME: 0.0869760513305664
> STR_ID: 4tsc |STR_LEN: 743 |STR_TIME: 0.11151313781738281
> STR_ID: 4tsd |STR_LEN: 736 |STR_TIME: 0.07813096046447754
> STR_ID: 4tse |STR_LEN: 553 |STR_TIME: 0.10538434982299805
> STR_ID: 4tsf |STR_LEN: 3136 |STR_TIME: 0.5501360893249512
> STR_ID: 4tsh |STR_LEN: 1147 |STR_TIME: 0.21203088760375977
> STR_ID: 4tsk |STR_LEN: 384 |STR_TIME: 0.09658002853393555
> STR_ID: 4tsl |STR_LEN: 732 |STR_TIME: 0.07443809509277344
> STR_ID: 4tsm |STR_LEN: 2348 |STR_TIME: 0.2702291011810303
> STR_ID: 4tsn |STR_LEN: 1450 |STR_TIME: 0.15034985542297363
> STR_ID: 4tso |STR_LEN: 484 |STR_TIME: 0.0712430477142334
> STR_ID: 4tsp |STR_LEN: 485 |STR_TIME: 0.11034488677978516
> STR_ID: 4tsq |STR_LEN: 1953 |STR_TIME: 0.24712610244750977
> STR_ID: 4tsr |STR_LEN: 703 |STR_TIME: 0.0778040885925293
> STR_ID: 4tss |STR_LEN: 195 |STR_TIME: 0.028926372528076172
> STR_ID: 4tsv |STR_LEN: 218 |STR_TIME: 0.020372867584228516
> STR_ID: 4tsx |STR_LEN: 204 |STR_TIME: 0.020231008529663086
> STR_ID: 4tsy |STR_LEN: 753 |STR_TIME: 0.17337870597839355
> STR_ID: 4tsz |STR_LEN: 8380 |STR_TIME: 1.3172199726104736
> STR_ID: 5ts0 |STR_LEN: 6521 |STR_TIME: 1.176866054534912
> STR_ID: 5ts2 |STR_LEN: 1179 |STR_TIME: 0.2978801727294922
> STR_ID: 5ts3 |STR_LEN: 1099 |STR_TIME: 0.10682392120361328
> STR_ID: 5ts4 |STR_LEN: 425 |STR_TIME: 0.0642249584197998
> STR_ID: 5ts5 |STR_LEN: 3110 |STR_TIME: 0.4368751049041748
> STR_ID: 5ts9 |STR_LEN: 2579 |STR_TIME: 0.313845157623291
> STR_ID: 5tsc |STR_LEN: 1221 |STR_TIME: 0.15039396286010742
> STR_ID: 5tsd |STR_LEN: 1228 |STR_TIME: 0.18984508514404297
> STR_ID: 5tse |STR_LEN: 457 |STR_TIME: 0.07082986831665039
> STR_ID: 5tsg |STR_LEN: 1158 |STR_TIME: 0.22564315795898438
> STR_ID: 5tsh |STR_LEN: 2822 |STR_TIME: 0.44594597816467285
> STR_ID: 5tsj |STR_LEN: 6112 |STR_TIME: 0.5920851230621338
> STR_ID: 5tsk |STR_LEN: 219 |STR_TIME: 0.032038211822509766
> STR_ID: 5tsl |STR_LEN: 229 |STR_TIME: 0.03284406661987305
> STR_ID: 5tsn |STR_LEN: 792 |STR_TIME: 0.0998849868774414
> STR_ID: 5tso |STR_LEN: 1904 |STR_TIME: 0.28246498107910156
> STR_ID: 5tsp |STR_LEN: 2732 |STR_TIME: 0.20122313499450684
> STR_ID: 5tsq |STR_LEN: 592 |STR_TIME: 0.05977296829223633
> STR_ID: 5tsr |STR_LEN: 608 |STR_TIME: 0.08446097373962402
> STR_ID: 5tss |STR_LEN: 415 |STR_TIME: 0.10595107078552246
> STR_ID: 5tsw |STR_LEN: 1250 |STR_TIME: 0.16475486755371094
> STR_ID: 5tsz |STR_LEN: 402 |STR_TIME: 0.10476303100585938
>> FINISH_DIR: ./data/t/ts/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2964 |DIR_TIME: 17.335888862609863 

>> START_DIR: ./data/t/tt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1tt0 |STR_LEN: 4825 |STR_TIME: 0.4799988269805908
> STR_ID: 1tt1 |STR_LEN: 924 |STR_TIME: 0.07935214042663574
> STR_ID: 1tt2 |STR_LEN: 251 |STR_TIME: 0.021439075469970703
> STR_ID: 1tt3 |STR_LEN: 26 |STR_TIME: 0.18960094451904297
> STR_ID: 1tt4 |STR_LEN: 751 |STR_TIME: 0.0993192195892334
> STR_ID: 1tt5 |STR_LEN: 2166 |STR_TIME: 0.3070249557495117
> STR_ID: 1tt6 |STR_LEN: 379 |STR_TIME: 0.03718400001525879
> STR_ID: 1tt7 |STR_LEN: 2134 |STR_TIME: 0.4089531898498535
> STR_ID: 1tt8 |STR_LEN: 536 |STR_TIME: 0.08225202560424805
> STR_ID: 1tt9 |STR_LEN: 2160 |STR_TIME: 0.04864192008972168
> STR_ID: 1tta |STR_LEN: 438 |STR_TIME: 0.038465023040771484
> STR_ID: 1ttb |STR_LEN: 429 |STR_TIME: 0.044779062271118164
> STR_ID: 1ttc |STR_LEN: 573 |STR_TIME: 0.04403400421142578
> STR_ID: 1ttd |STR_LEN: 23 |STR_TIME: 0.01371908187866211
> STR_ID: 1tte |STR_LEN: 215 |STR_TIME: 1.5534467697143555
> STR_ID: 1ttf |STR_LEN: 94 |STR_TIME: 1.2363581657409668
> STR_ID: 1ttg |STR_LEN: 94 |STR_TIME: 0.023215770721435547
> STR_ID: 1tth |STR_LEN: 1397 |STR_TIME: 0.14312195777893066
> STR_ID: 1tti |STR_LEN: 249 |STR_TIME: 0.03605365753173828
> STR_ID: 1ttj |STR_LEN: 276 |STR_TIME: 0.033435821533203125
> STR_ID: 1ttk |STR_LEN: 26 |STR_TIME: 0.3094148635864258
> STR_ID: 1ttl |STR_LEN: 28 |STR_TIME: 0.13665294647216797
> STR_ID: 1ttm |STR_LEN: 426 |STR_TIME: 0.04262113571166992
> STR_ID: 1ttn |STR_LEN: 80 |STR_TIME: 0.4217679500579834
> STR_ID: 1tto |STR_LEN: 655 |STR_TIME: 0.05257701873779297
> STR_ID: 1ttp |STR_LEN: 662 |STR_TIME: 0.08499503135681152
> STR_ID: 1ttq |STR_LEN: 722 |STR_TIME: 0.08891010284423828
> STR_ID: 1ttr |STR_LEN: 401 |STR_TIME: 0.03775978088378906
> STR_ID: 1ttt |STR_LEN: 1505 |STR_TIME: 0.3307456970214844
> STR_ID: 1ttu |STR_LEN: 520 |STR_TIME: 0.09663224220275879
> STR_ID: 1ttv |STR_LEN: 108 |STR_TIME: 0.6404573917388916
> STR_ID: 1ttw |STR_LEN: 179 |STR_TIME: 0.019149065017700195
> STR_ID: 1ttx |STR_LEN: 111 |STR_TIME: 0.7021338939666748
> STR_ID: 1tty |STR_LEN: 87 |STR_TIME: 0.725189208984375
> STR_ID: 1ttz |STR_LEN: 184 |STR_TIME: 0.014731884002685547
> STR_ID: 3tt0 |STR_LEN: 999 |STR_TIME: 0.21324968338012695
> STR_ID: 3tt1 |STR_LEN: 1887 |STR_TIME: 0.3568429946899414
> STR_ID: 3tt2 |STR_LEN: 348 |STR_TIME: 0.06020998954772949
> STR_ID: 3tt3 |STR_LEN: 936 |STR_TIME: 0.22338581085205078
> STR_ID: 3tt4 |STR_LEN: 336 |STR_TIME: 0.028142213821411133
> STR_ID: 3tt6 |STR_LEN: 1156 |STR_TIME: 0.16205286979675293
> STR_ID: 3tt7 |STR_LEN: 1443 |STR_TIME: 0.22182488441467285
> STR_ID: 3tt8 |STR_LEN: 260 |STR_TIME: 0.02541184425354004
> STR_ID: 3tt9 |STR_LEN: 517 |STR_TIME: 0.04896998405456543
> STR_ID: 3tta |STR_LEN: 210 |STR_TIME: 0.023858070373535156
> STR_ID: 3ttb |STR_LEN: 1812 |STR_TIME: 0.23099708557128906
> STR_ID: 3ttc |STR_LEN: 1570 |STR_TIME: 0.1380469799041748
> STR_ID: 3ttd |STR_LEN: 987 |STR_TIME: 0.15093994140625
> STR_ID: 3tte |STR_LEN: 985 |STR_TIME: 0.10126376152038574
> STR_ID: 3ttf |STR_LEN: 1074 |STR_TIME: 0.15429401397705078
> STR_ID: 3ttg |STR_LEN: 516 |STR_TIME: 0.06606292724609375
> STR_ID: 3tth |STR_LEN: 1963 |STR_TIME: 0.4483969211578369
> STR_ID: 3tti |STR_LEN: 571 |STR_TIME: 0.09055399894714355
> STR_ID: 3ttj |STR_LEN: 493 |STR_TIME: 0.05658316612243652
> STR_ID: 3ttk |STR_LEN: 1152 |STR_TIME: 0.14464092254638672
> STR_ID: 3ttl |STR_LEN: 875 |STR_TIME: 0.142319917678833
> STR_ID: 3ttm |STR_LEN: 968 |STR_TIME: 0.10083675384521484
> STR_ID: 3ttn |STR_LEN: 864 |STR_TIME: 0.10065603256225586
> STR_ID: 3tto |STR_LEN: 4249 |STR_TIME: 0.7044539451599121
> STR_ID: 3ttp |STR_LEN: 270 |STR_TIME: 0.08009719848632812
> STR_ID: 3ttq |STR_LEN: 2112 |STR_TIME: 0.17380213737487793
> STR_ID: 3ttr |STR_LEN: 631 |STR_TIME: 0.05267000198364258
> STR_ID: 3tts |STR_LEN: 5831 |STR_TIME: 0.8551368713378906
> STR_ID: 3ttt |STR_LEN: 5916 |STR_TIME: 0.7814798355102539
> STR_ID: 3ttu |STR_LEN: 5748 |STR_TIME: 0.8050229549407959
> STR_ID: 3ttv |STR_LEN: 6234 |STR_TIME: 0.819429874420166
> STR_ID: 3ttw |STR_LEN: 5742 |STR_TIME: 0.8204019069671631
> STR_ID: 3ttx |STR_LEN: 5764 |STR_TIME: 0.8236491680145264
> STR_ID: 3tty |STR_LEN: 6578 |STR_TIME: 0.8611099720001221
> STR_ID: 3ttz |STR_LEN: 781 |STR_TIME: 0.148284912109375
> STR_ID: 4tt0 |STR_LEN: 331 |STR_TIME: 0.04653286933898926
> STR_ID: 4tt1 |STR_LEN: 264 |STR_TIME: 0.04231715202331543
> STR_ID: 4tt2 |STR_LEN: 165 |STR_TIME: 0.024534940719604492
> STR_ID: 4tt3 |STR_LEN: 3174 |STR_TIME: 0.6024129390716553
> STR_ID: 4tt4 |STR_LEN: 350 |STR_TIME: 0.04734396934509277
> STR_ID: 4tt5 |STR_LEN: 570 |STR_TIME: 0.059107065200805664
> STR_ID: 4tt6 |STR_LEN: 274 |STR_TIME: 0.028166770935058594
> STR_ID: 4tt7 |STR_LEN: 455 |STR_TIME: 0.05129408836364746
> STR_ID: 4tt8 |STR_LEN: 472 |STR_TIME: 0.1265110969543457
> STR_ID: 4tt9 |STR_LEN: 351 |STR_TIME: 0.05439019203186035
> STR_ID: 4tta |STR_LEN: 2744 |STR_TIME: 0.24917101860046387
> STR_ID: 4ttb |STR_LEN: 422 |STR_TIME: 0.06903290748596191
> STR_ID: 4ttc |STR_LEN: 1553 |STR_TIME: 0.321760892868042
> STR_ID: 4ttd |STR_LEN: 1433 |STR_TIME: 0.16295790672302246
> STR_ID: 4tte |STR_LEN: 387 |STR_TIME: 0.025708913803100586
> STR_ID: 4ttg |STR_LEN: 8674 |STR_TIME: 0.9013690948486328
> STR_ID: 4tth |STR_LEN: 511 |STR_TIME: 0.07594895362854004
> STR_ID: 4tti |STR_LEN: 2671 |STR_TIME: 0.3226180076599121
> STR_ID: 4ttj |STR_LEN: 1565 |STR_TIME: 0.16094088554382324
> STR_ID: 4ttk |STR_LEN: 21 |STR_TIME: 0.0022630691528320312
> STR_ID: 4ttl |STR_LEN: 43 |STR_TIME: 0.0036318302154541016
> STR_ID: 4ttm |STR_LEN: 115 |STR_TIME: 0.008654117584228516
> STR_ID: 4ttn |STR_LEN: 121 |STR_TIME: 0.00997471809387207
> STR_ID: 4tto |STR_LEN: 125 |STR_TIME: 0.008380889892578125
> STR_ID: 4ttp |STR_LEN: 292 |STR_TIME: 0.031199932098388672
> STR_ID: 4ttq |STR_LEN: 260 |STR_TIME: 0.02985095977783203
> STR_ID: 4ttr |STR_LEN: 326 |STR_TIME: 0.034088850021362305
> STR_ID: 4tts |STR_LEN: 597 |STR_TIME: 0.052153825759887695
> STR_ID: 4ttt |STR_LEN: 1489 |STR_TIME: 0.2306499481201172
> STR_ID: 4ttu |STR_LEN: 1759 |STR_TIME: 0.17396187782287598
> STR_ID: 4ttv |STR_LEN: 1682 |STR_TIME: 0.3614771366119385
> STR_ID: 4ttw |STR_LEN: 316 |STR_TIME: 0.07366824150085449
> STR_ID: 4ttx |STR_LEN: 1640 |STR_TIME: 0.15886378288269043
> STR_ID: 4tty |STR_LEN: 617 |STR_TIME: 0.0505061149597168
> STR_ID: 4ttz |STR_LEN: 684 |STR_TIME: 0.12958407402038574
> STR_ID: 5tt0 |STR_LEN: 907 |STR_TIME: 0.09151887893676758
> STR_ID: 5tt1 |STR_LEN: 1220 |STR_TIME: 0.12368512153625488
> STR_ID: 5tt4 |STR_LEN: 853 |STR_TIME: 0.11952424049377441
> STR_ID: 5tt5 |STR_LEN: 1424 |STR_TIME: 0.10035395622253418
> STR_ID: 5tt6 |STR_LEN: 471 |STR_TIME: 0.06906485557556152
> STR_ID: 5tt7 |STR_LEN: 420 |STR_TIME: 0.09414911270141602
> STR_ID: 5tta |STR_LEN: 753 |STR_TIME: 0.08523392677307129
> STR_ID: 5ttb |STR_LEN: 80 |STR_TIME: 0.5757560729980469
> STR_ID: 5ttd |STR_LEN: 1135 |STR_TIME: 0.13505887985229492
> STR_ID: 5ttf |STR_LEN: 1675 |STR_TIME: 0.2428581714630127
> STR_ID: 5ttg |STR_LEN: 1181 |STR_TIME: 0.09755516052246094
> STR_ID: 5tti |STR_LEN: 2403 |STR_TIME: 0.37692975997924805
> STR_ID: 5ttj |STR_LEN: 1120 |STR_TIME: 0.19250893592834473
> STR_ID: 5ttk |STR_LEN: 1973 |STR_TIME: 0.3068270683288574
> STR_ID: 5tto |STR_LEN: 679 |STR_TIME: 0.07822418212890625
> STR_ID: 5ttr |STR_LEN: 928 |STR_TIME: 0.13008785247802734
> STR_ID: 5tts |STR_LEN: 459 |STR_TIME: 0.04383420944213867
> STR_ID: 5ttt |STR_LEN: 111 |STR_TIME: 0.739037275314331
> STR_ID: 5ttu |STR_LEN: 504 |STR_TIME: 0.07685613632202148
> STR_ID: 5ttv |STR_LEN: 406 |STR_TIME: 0.044209957122802734
> STR_ID: 5ttw |STR_LEN: 1350 |STR_TIME: 0.13492393493652344
> STR_ID: 5ttx |STR_LEN: 771 |STR_TIME: 0.18256807327270508
> STR_ID: 5tty |STR_LEN: 575 |STR_TIME: 0.04941415786743164
>> FINISH_DIR: ./data/t/tt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3092 |DIR_TIME: 28.896960020065308 

>> START_DIR: ./data/t/tu/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1tu0 |STR_LEN: 1284 |STR_TIME: 0.14706683158874512
> STR_ID: 1tu1 |STR_LEN: 582 |STR_TIME: 0.05249810218811035
> STR_ID: 1tu2 |STR_LEN: 361 |STR_TIME: 1.1936891078948975
> STR_ID: 1tu3 |STR_LEN: 1288 |STR_TIME: 0.15951204299926758
> STR_ID: 1tu4 |STR_LEN: 989 |STR_TIME: 0.19486522674560547
> STR_ID: 1tu5 |STR_LEN: 1694 |STR_TIME: 0.19364285469055176
> STR_ID: 1tu6 |STR_LEN: 806 |STR_TIME: 0.07242298126220703
> STR_ID: 1tu7 |STR_LEN: 1217 |STR_TIME: 0.13236188888549805
> STR_ID: 1tu8 |STR_LEN: 1590 |STR_TIME: 0.13881802558898926
> STR_ID: 1tu9 |STR_LEN: 407 |STR_TIME: 0.031449079513549805
> STR_ID: 1tua |STR_LEN: 353 |STR_TIME: 0.030693769454956055
> STR_ID: 1tub |STR_LEN: 870 |STR_TIME: 0.15712213516235352
> STR_ID: 1tuc |STR_LEN: 131 |STR_TIME: 0.011612892150878906
> STR_ID: 1tud |STR_LEN: 117 |STR_TIME: 0.009895801544189453
> STR_ID: 1tue |STR_LEN: 3306 |STR_TIME: 0.41199707984924316
> STR_ID: 1tuf |STR_LEN: 1162 |STR_TIME: 0.16830801963806152
> STR_ID: 1tug |STR_LEN: 1632 |STR_TIME: 0.14978718757629395
> STR_ID: 1tuh |STR_LEN: 207 |STR_TIME: 0.023416996002197266
> STR_ID: 1tui |STR_LEN: 1292 |STR_TIME: 0.2486131191253662
> STR_ID: 1tuj |STR_LEN: 124 |STR_TIME: 0.729863166809082
> STR_ID: 1tuk |STR_LEN: 146 |STR_TIME: 0.013235807418823242
> STR_ID: 1tul |STR_LEN: 142 |STR_TIME: 0.016804218292236328
> STR_ID: 1tum |STR_LEN: 134 |STR_TIME: 0.8101639747619629
> STR_ID: 1tuo |STR_LEN: 717 |STR_TIME: 0.06571316719055176
> STR_ID: 1tup |STR_LEN: 1014 |STR_TIME: 0.1107492446899414
> STR_ID: 1tuq |STR_LEN: 24 |STR_TIME: 0.2076129913330078
> STR_ID: 1tur |STR_LEN: 56 |STR_TIME: 0.1727430820465088
> STR_ID: 1tus |STR_LEN: 56 |STR_TIME: 0.2037360668182373
> STR_ID: 1tut |STR_LEN: 22 |STR_TIME: 0.01086282730102539
> STR_ID: 1tuu |STR_LEN: 860 |STR_TIME: 0.11865997314453125
> STR_ID: 1tuv |STR_LEN: 285 |STR_TIME: 0.056069135665893555
> STR_ID: 1tuw |STR_LEN: 186 |STR_TIME: 0.02002406120300293
> STR_ID: 1tux |STR_LEN: 567 |STR_TIME: 0.0452728271484375
> STR_ID: 1tuy |STR_LEN: 851 |STR_TIME: 0.11261677742004395
> STR_ID: 1tuz |STR_LEN: 118 |STR_TIME: 0.7802817821502686
> STR_ID: 2tun |STR_LEN: 906 |STR_TIME: 0.17743492126464844
> STR_ID: 3tu0 |STR_LEN: 511 |STR_TIME: 0.07389378547668457
> STR_ID: 3tu1 |STR_LEN: 210 |STR_TIME: 0.02243208885192871
> STR_ID: 3tu3 |STR_LEN: 1135 |STR_TIME: 0.2237696647644043
> STR_ID: 3tu4 |STR_LEN: 1491 |STR_TIME: 0.40981125831604004
> STR_ID: 3tu5 |STR_LEN: 572 |STR_TIME: 0.08949518203735352
> STR_ID: 3tu6 |STR_LEN: 192 |STR_TIME: 0.02292919158935547
> STR_ID: 3tu7 |STR_LEN: 337 |STR_TIME: 0.04155421257019043
> STR_ID: 3tu8 |STR_LEN: 580 |STR_TIME: 0.09826183319091797
> STR_ID: 3tu9 |STR_LEN: 2823 |STR_TIME: 0.24135613441467285
> STR_ID: 3tua |STR_LEN: 504 |STR_TIME: 0.07441902160644531
> STR_ID: 3tub |STR_LEN: 366 |STR_TIME: 0.05118680000305176
> STR_ID: 3tuc |STR_LEN: 408 |STR_TIME: 0.04348111152648926
> STR_ID: 3tud |STR_LEN: 308 |STR_TIME: 0.04023122787475586
> STR_ID: 3tue |STR_LEN: 885 |STR_TIME: 0.1244058609008789
> STR_ID: 3tuf |STR_LEN: 377 |STR_TIME: 0.09121203422546387
> STR_ID: 3tug |STR_LEN: 422 |STR_TIME: 0.06005501747131348
> STR_ID: 3tuh |STR_LEN: 1139 |STR_TIME: 0.07329583168029785
> STR_ID: 3tui |STR_LEN: 2388 |STR_TIME: 0.36826276779174805
> STR_ID: 3tuj |STR_LEN: 1119 |STR_TIME: 0.19689106941223145
> STR_ID: 3tul |STR_LEN: 564 |STR_TIME: 0.09583926200866699
> STR_ID: 3tuo |STR_LEN: 687 |STR_TIME: 0.0749669075012207
> STR_ID: 3tup |STR_LEN: 478 |STR_TIME: 0.14377188682556152
> STR_ID: 3tur |STR_LEN: 1008 |STR_TIME: 0.08876800537109375
> STR_ID: 3tus |STR_LEN: 575 |STR_TIME: 0.057804107666015625
> STR_ID: 3tut |STR_LEN: 632 |STR_TIME: 0.06514310836791992
> STR_ID: 3tuu |STR_LEN: 3622 |STR_TIME: 0.4340040683746338
> STR_ID: 3tuv |STR_LEN: 1191 |STR_TIME: 0.1439809799194336
> STR_ID: 3tuw |STR_LEN: 1096 |STR_TIME: 0.15436482429504395
> STR_ID: 3tux |STR_LEN: 648 |STR_TIME: 0.05807995796203613
> STR_ID: 3tuy |STR_LEN: 856 |STR_TIME: 0.11631393432617188
> STR_ID: 3tuz |STR_LEN: 2241 |STR_TIME: 0.37157702445983887
> STR_ID: 4tu0 |STR_LEN: 869 |STR_TIME: 0.13108086585998535
> STR_ID: 4tu1 |STR_LEN: 2305 |STR_TIME: 0.3210139274597168
> STR_ID: 4tu3 |STR_LEN: 658 |STR_TIME: 0.08931779861450195
> STR_ID: 4tu4 |STR_LEN: 282 |STR_TIME: 0.02627277374267578
> STR_ID: 4tu5 |STR_LEN: 297 |STR_TIME: 0.028924942016601562
> STR_ID: 4tu6 |STR_LEN: 748 |STR_TIME: 0.09831929206848145
> STR_ID: 4tu7 |STR_LEN: 626 |STR_TIME: 0.10597968101501465
> STR_ID: 4tu8 |STR_LEN: 677 |STR_TIME: 0.06016111373901367
> STR_ID: 4tu9 |STR_LEN: 640 |STR_TIME: 0.05922818183898926
> STR_ID: 4tua |STR_LEN: 21784 |STR_TIME: 9.340823888778687
> STR_ID: 4tub |STR_LEN: 21804 |STR_TIME: 9.488297939300537
> STR_ID: 4tuc |STR_LEN: 21632 |STR_TIME: 9.638654947280884
> STR_ID: 4tud |STR_LEN: 21694 |STR_TIME: 9.921162366867065
> STR_ID: 4tue |STR_LEN: 21770 |STR_TIME: 10.16080617904663
> STR_ID: 4tuf |STR_LEN: 1652 |STR_TIME: 0.26955699920654297
> STR_ID: 4tug |STR_LEN: 1923 |STR_TIME: 1.198206901550293
> STR_ID: 4tuh |STR_LEN: 2021 |STR_TIME: 0.30103397369384766
> STR_ID: 4tui |STR_LEN: 1888 |STR_TIME: 0.34752917289733887
> STR_ID: 4tuj |STR_LEN: 1304 |STR_TIME: 0.16258692741394043
> STR_ID: 4tuk |STR_LEN: 789 |STR_TIME: 0.12326598167419434
> STR_ID: 4tul |STR_LEN: 739 |STR_TIME: 0.06946682929992676
> STR_ID: 4tum |STR_LEN: 678 |STR_TIME: 0.08406662940979004
> STR_ID: 4tun |STR_LEN: 494 |STR_TIME: 0.04212522506713867
> STR_ID: 4tuo |STR_LEN: 1553 |STR_TIME: 0.18504095077514648
> STR_ID: 4tup |STR_LEN: 648 |STR_TIME: 0.06231498718261719
> STR_ID: 4tuq |STR_LEN: 461 |STR_TIME: 0.062171220779418945
> STR_ID: 4tur |STR_LEN: 509 |STR_TIME: 0.06045198440551758
> STR_ID: 4tus |STR_LEN: 455 |STR_TIME: 0.0992288589477539
> STR_ID: 4tut |STR_LEN: 11 |STR_TIME: 0.001461029052734375
> STR_ID: 4tuu |STR_LEN: 909 |STR_TIME: 0.11963295936584473
> STR_ID: 4tuv |STR_LEN: 435 |STR_TIME: 0.05898761749267578
> STR_ID: 4tuw |STR_LEN: 200 |STR_TIME: 0.04221510887145996
> STR_ID: 4tux |STR_LEN: 193 |STR_TIME: 0.03815507888793945
> STR_ID: 4tuy |STR_LEN: 3382 |STR_TIME: 0.5237748622894287
> STR_ID: 4tuz |STR_LEN: 772 |STR_TIME: 0.07955098152160645
