>> START_DIR: ./data/z/z0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1z00 |STR_LEN: 168 |STR_TIME: 1.5492990016937256
> STR_ID: 2zso |STR_LEN: 315 |STR_TIME: 0.03399300575256348
> STR_ID: 2zsp |STR_LEN: 324 |STR_TIME: 0.03168010711669922
> STR_ID: 2zsq |STR_LEN: 309 |STR_TIME: 0.035073041915893555
> STR_ID: 2zsr |STR_LEN: 324 |STR_TIME: 0.0338900089263916
> STR_ID: 2zss |STR_LEN: 303 |STR_TIME: 0.03282308578491211
> STR_ID: 2zst |STR_LEN: 297 |STR_TIME: 0.07649111747741699
> STR_ID: 2zsu |STR_LEN: 2587 |STR_TIME: 0.2723569869995117
> STR_ID: 2zsv |STR_LEN: 1393 |STR_TIME: 0.16399812698364258
> STR_ID: 2zsw |STR_LEN: 1681 |STR_TIME: 0.28650522232055664
> STR_ID: 2zsx |STR_LEN: 292 |STR_TIME: 0.03443765640258789
> STR_ID: 2zsy |STR_LEN: 281 |STR_TIME: 0.03473210334777832
> STR_ID: 2zsz |STR_LEN: 310 |STR_TIME: 0.03625082969665527
> STR_ID: 3zs0 |STR_LEN: 1734 |STR_TIME: 0.242264986038208
> STR_ID: 3zs1 |STR_LEN: 1427 |STR_TIME: 0.19027090072631836
> STR_ID: 3zs2 |STR_LEN: 444 |STR_TIME: 0.050642967224121094
> STR_ID: 3zs3 |STR_LEN: 376 |STR_TIME: 0.07530498504638672
> STR_ID: 3zs4 |STR_LEN: 516 |STR_TIME: 0.03934884071350098
> STR_ID: 3zs5 |STR_LEN: 637 |STR_TIME: 0.07245397567749023
> STR_ID: 3zs6 |STR_LEN: 735 |STR_TIME: 0.1016840934753418
> STR_ID: 3zs7 |STR_LEN: 369 |STR_TIME: 0.040894269943237305
> STR_ID: 3zs8 |STR_LEN: 706 |STR_TIME: 0.15667104721069336
> STR_ID: 3zs9 |STR_LEN: 905 |STR_TIME: 0.12309503555297852
> STR_ID: 3zsc |STR_LEN: 500 |STR_TIME: 0.07125997543334961
> STR_ID: 3zse |STR_LEN: 340 |STR_TIME: 0.037696123123168945
> STR_ID: 3zsf |STR_LEN: 2471 |STR_TIME: 0.3979799747467041
> STR_ID: 3zsg |STR_LEN: 655 |STR_TIME: 0.07414507865905762
> STR_ID: 3zsh |STR_LEN: 538 |STR_TIME: 0.06998777389526367
> STR_ID: 3zsi |STR_LEN: 458 |STR_TIME: 0.09794998168945312
> STR_ID: 3zsj |STR_LEN: 414 |STR_TIME: 0.038288116455078125
> STR_ID: 3zsk |STR_LEN: 402 |STR_TIME: 0.03538990020751953
> STR_ID: 3zsl |STR_LEN: 455 |STR_TIME: 0.04136919975280762
> STR_ID: 3zsm |STR_LEN: 306 |STR_TIME: 0.03282785415649414
> STR_ID: 3zsn |STR_LEN: 2217 |STR_TIME: 0.22947406768798828
> STR_ID: 3zso |STR_LEN: 482 |STR_TIME: 0.05298209190368652
> STR_ID: 3zsq |STR_LEN: 533 |STR_TIME: 0.05512094497680664
> STR_ID: 3zsr |STR_LEN: 511 |STR_TIME: 0.08927798271179199
> STR_ID: 3zss |STR_LEN: 3136 |STR_TIME: 0.5470640659332275
> STR_ID: 3zst |STR_LEN: 2032 |STR_TIME: 0.3249640464782715
> STR_ID: 3zsu |STR_LEN: 193 |STR_TIME: 0.02555990219116211
> STR_ID: 3zsv |STR_LEN: 453 |STR_TIME: 0.10538911819458008
> STR_ID: 3zsw |STR_LEN: 436 |STR_TIME: 0.050710201263427734
> STR_ID: 3zsx |STR_LEN: 438 |STR_TIME: 0.05115008354187012
> STR_ID: 3zsy |STR_LEN: 376 |STR_TIME: 0.04961800575256348
> STR_ID: 3zsz |STR_LEN: 408 |STR_TIME: 0.048220157623291016
> STR_ID: 4zs0 |STR_LEN: 258 |STR_TIME: 0.04725193977355957
> STR_ID: 4zs2 |STR_LEN: 525 |STR_TIME: 0.09282088279724121
> STR_ID: 4zs3 |STR_LEN: 487 |STR_TIME: 0.06393694877624512
> STR_ID: 4zs4 |STR_LEN: 838 |STR_TIME: 0.08179521560668945
> STR_ID: 4zs5 |STR_LEN: 1752 |STR_TIME: 0.25891780853271484
> STR_ID: 4zs6 |STR_LEN: 1280 |STR_TIME: 0.27704310417175293
> STR_ID: 4zs7 |STR_LEN: 651 |STR_TIME: 0.11011409759521484
> STR_ID: 4zs8 |STR_LEN: 498 |STR_TIME: 0.06982612609863281
> STR_ID: 4zs9 |STR_LEN: 1890 |STR_TIME: 0.34630680084228516
> STR_ID: 4zsa |STR_LEN: 840 |STR_TIME: 0.11734485626220703
> STR_ID: 4zsb |STR_LEN: 237 |STR_TIME: 0.024450063705444336
> STR_ID: 4zsc |STR_LEN: 256 |STR_TIME: 0.03171205520629883
> STR_ID: 4zsd |STR_LEN: 271 |STR_TIME: 0.03154468536376953
> STR_ID: 4zse |STR_LEN: 2015 |STR_TIME: 0.2601327896118164
> STR_ID: 4zsf |STR_LEN: 537 |STR_TIME: 0.06767892837524414
> STR_ID: 4zsg |STR_LEN: 697 |STR_TIME: 0.08041930198669434
> STR_ID: 4zsh |STR_LEN: 406 |STR_TIME: 0.03558826446533203
> STR_ID: 4zsi |STR_LEN: 613 |STR_TIME: 0.058628082275390625
> STR_ID: 4zsj |STR_LEN: 610 |STR_TIME: 0.11974310874938965
> STR_ID: 4zsk |STR_LEN: 590 |STR_TIME: 0.05803108215332031
> STR_ID: 4zsl |STR_LEN: 623 |STR_TIME: 0.06698298454284668
> STR_ID: 4zsm |STR_LEN: 1269 |STR_TIME: 0.15170025825500488
> STR_ID: 4zsn |STR_LEN: 22363 |STR_TIME: 9.487138271331787
> STR_ID: 4zso |STR_LEN: 1560 |STR_TIME: 0.20795488357543945
> STR_ID: 4zsp |STR_LEN: 1621 |STR_TIME: 0.13693714141845703
> STR_ID: 4zsq |STR_LEN: 1264 |STR_TIME: 0.13335704803466797
> STR_ID: 4zsr |STR_LEN: 1824 |STR_TIME: 0.14485692977905273
> STR_ID: 4zst |STR_LEN: 1045 |STR_TIME: 0.5670878887176514
> STR_ID: 4zsu |STR_LEN: 1024 |STR_TIME: 0.12325191497802734
> STR_ID: 4zsv |STR_LEN: 588 |STR_TIME: 0.12739896774291992
> STR_ID: 4zsw |STR_LEN: 3640 |STR_TIME: 0.3629910945892334
> STR_ID: 4zsx |STR_LEN: 667 |STR_TIME: 0.08789396286010742
> STR_ID: 4zsy |STR_LEN: 3728 |STR_TIME: 0.3945169448852539
> STR_ID: 4zsz |STR_LEN: 588 |STR_TIME: 0.08949780464172363
>> FINISH_DIR: ./data/z/zs/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3384 |DIR_TIME: 25.441548585891724 

>> START_DIR: ./data/z/zt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1zt1 |STR_LEN: 561 |STR_TIME: 0.11594009399414062
> STR_ID: 1zt2 |STR_LEN: 1109 |STR_TIME: 0.1656661033630371
> STR_ID: 1zt3 |STR_LEN: 123 |STR_TIME: 0.012583732604980469
> STR_ID: 1zt4 |STR_LEN: 769 |STR_TIME: 0.15501785278320312
> STR_ID: 1zt5 |STR_LEN: 143 |STR_TIME: 0.015191793441772461
> STR_ID: 1zt7 |STR_LEN: 912 |STR_TIME: 0.16083693504333496
> STR_ID: 1zt9 |STR_LEN: 974 |STR_TIME: 0.07680773735046387
> STR_ID: 1zta |STR_LEN: 35 |STR_TIME: 0.166945219039917
> STR_ID: 1ztb |STR_LEN: 631 |STR_TIME: 0.059870004653930664
> STR_ID: 1ztc |STR_LEN: 1305 |STR_TIME: 0.16836977005004883
> STR_ID: 1ztd |STR_LEN: 313 |STR_TIME: 0.03633403778076172
> STR_ID: 1zte |STR_LEN: 1905 |STR_TIME: 0.14934587478637695
> STR_ID: 1ztf |STR_LEN: 503 |STR_TIME: 0.044918060302734375
> STR_ID: 1ztg |STR_LEN: 305 |STR_TIME: 0.09069013595581055
> STR_ID: 1zth |STR_LEN: 1801 |STR_TIME: 0.16909098625183105
> STR_ID: 1ztj |STR_LEN: 451 |STR_TIME: 0.042227983474731445
> STR_ID: 1ztk |STR_LEN: 298 |STR_TIME: 0.03761100769042969
> STR_ID: 1ztl |STR_LEN: 329 |STR_TIME: 0.07110190391540527
> STR_ID: 1ztm |STR_LEN: 1261 |STR_TIME: 0.17377185821533203
> STR_ID: 1ztn |STR_LEN: 30 |STR_TIME: 0.06679892539978027
> STR_ID: 1zto |STR_LEN: 37 |STR_TIME: 0.1138310432434082
> STR_ID: 1ztp |STR_LEN: 901 |STR_TIME: 0.10243701934814453
> STR_ID: 1ztq |STR_LEN: 1157 |STR_TIME: 0.10520124435424805
> STR_ID: 1ztr |STR_LEN: 61 |STR_TIME: 0.5671608448028564
> STR_ID: 1zts |STR_LEN: 139 |STR_TIME: 1.0063130855560303
> STR_ID: 1ztt |STR_LEN: 554 |STR_TIME: 0.12711405754089355
> STR_ID: 1ztu |STR_LEN: 348 |STR_TIME: 0.04844403266906738
> STR_ID: 1ztv |STR_LEN: 568 |STR_TIME: 0.08393192291259766
> STR_ID: 1ztw |STR_LEN: 508 |STR_TIME: 0.04923295974731445
> STR_ID: 1ztx |STR_LEN: 788 |STR_TIME: 0.07745099067687988
> STR_ID: 1zty |STR_LEN: 1180 |STR_TIME: 0.18805408477783203
> STR_ID: 1ztz |STR_LEN: 406 |STR_TIME: 0.035713911056518555
> STR_ID: 2zt0 |STR_LEN: 303 |STR_TIME: 0.034458160400390625
> STR_ID: 2zt1 |STR_LEN: 305 |STR_TIME: 0.03632807731628418
> STR_ID: 2zt2 |STR_LEN: 318 |STR_TIME: 0.03382706642150879
> STR_ID: 2zt3 |STR_LEN: 317 |STR_TIME: 0.03529000282287598
> STR_ID: 2zt4 |STR_LEN: 312 |STR_TIME: 0.034758806228637695
> STR_ID: 2zt5 |STR_LEN: 866 |STR_TIME: 0.1216731071472168
> STR_ID: 2zt6 |STR_LEN: 645 |STR_TIME: 0.08493781089782715
> STR_ID: 2zt7 |STR_LEN: 661 |STR_TIME: 0.08267641067504883
> STR_ID: 2zt8 |STR_LEN: 593 |STR_TIME: 0.10803723335266113
> STR_ID: 2zt9 |STR_LEN: 975 |STR_TIME: 0.1516120433807373
> STR_ID: 2zta |STR_LEN: 116 |STR_TIME: 0.012367010116577148
> STR_ID: 2ztb |STR_LEN: 795 |STR_TIME: 0.07497906684875488
> STR_ID: 2ztc |STR_LEN: 802 |STR_TIME: 0.13827013969421387
> STR_ID: 2ztd |STR_LEN: 488 |STR_TIME: 0.05575299263000488
> STR_ID: 2zte |STR_LEN: 139 |STR_TIME: 0.019096851348876953
> STR_ID: 2ztg |STR_LEN: 894 |STR_TIME: 0.11954998970031738
> STR_ID: 2zth |STR_LEN: 250 |STR_TIME: 0.03420901298522949
> STR_ID: 2zti |STR_LEN: 263 |STR_TIME: 0.07175135612487793
> STR_ID: 2ztj |STR_LEN: 733 |STR_TIME: 0.05328512191772461
> STR_ID: 2ztk |STR_LEN: 685 |STR_TIME: 0.05210399627685547
> STR_ID: 2ztl |STR_LEN: 1887 |STR_TIME: 0.1863858699798584
> STR_ID: 2ztm |STR_LEN: 1390 |STR_TIME: 0.13662981986999512
> STR_ID: 2ztn |STR_LEN: 472 |STR_TIME: 0.06348800659179688
> STR_ID: 2zts |STR_LEN: 752 |STR_TIME: 0.14249777793884277
> STR_ID: 2ztt |STR_LEN: 251 |STR_TIME: 0.0339508056640625
> STR_ID: 2ztu |STR_LEN: 1563 |STR_TIME: 0.13859796524047852
> STR_ID: 2ztv |STR_LEN: 1599 |STR_TIME: 0.1855459213256836
> STR_ID: 2ztw |STR_LEN: 419 |STR_TIME: 0.05181097984313965
> STR_ID: 2ztx |STR_LEN: 389 |STR_TIME: 0.03312492370605469
> STR_ID: 2zty |STR_LEN: 410 |STR_TIME: 0.03151893615722656
> STR_ID: 2ztz |STR_LEN: 741 |STR_TIME: 0.06323099136352539
> STR_ID: 3zt0 |STR_LEN: 403 |STR_TIME: 0.05201315879821777
> STR_ID: 3zt1 |STR_LEN: 432 |STR_TIME: 0.10776805877685547
> STR_ID: 3zt2 |STR_LEN: 438 |STR_TIME: 0.04794597625732422
> STR_ID: 3zt3 |STR_LEN: 430 |STR_TIME: 0.05077409744262695
> STR_ID: 3zt4 |STR_LEN: 417 |STR_TIME: 0.04883599281311035
> STR_ID: 3zt5 |STR_LEN: 3086 |STR_TIME: 0.5943150520324707
> STR_ID: 3zt6 |STR_LEN: 3063 |STR_TIME: 0.6300539970397949
> STR_ID: 3zt7 |STR_LEN: 2973 |STR_TIME: 0.6216909885406494
> STR_ID: 3zt9 |STR_LEN: 346 |STR_TIME: 0.11742520332336426
> STR_ID: 3zta |STR_LEN: 144 |STR_TIME: 0.02424311637878418
> STR_ID: 3ztb |STR_LEN: 240 |STR_TIME: 0.03275704383850098
> STR_ID: 3ztc |STR_LEN: 1405 |STR_TIME: 0.2049868106842041
> STR_ID: 3ztd |STR_LEN: 1337 |STR_TIME: 0.25476813316345215
> STR_ID: 3zte |STR_LEN: 2016 |STR_TIME: 0.28455591201782227
> STR_ID: 3ztf |STR_LEN: 449 |STR_TIME: 0.05143404006958008
> STR_ID: 3ztg |STR_LEN: 188 |STR_TIME: 2.0396440029144287
> STR_ID: 3zth |STR_LEN: 937 |STR_TIME: 0.110198974609375
> STR_ID: 3ztj |STR_LEN: 2619 |STR_TIME: 0.6885201930999756
> STR_ID: 3ztl |STR_LEN: 1793 |STR_TIME: 0.3264319896697998
> STR_ID: 3ztm |STR_LEN: 377 |STR_TIME: 0.03635668754577637
> STR_ID: 3ztn |STR_LEN: 838 |STR_TIME: 0.15428686141967773
> STR_ID: 3zto |STR_LEN: 327 |STR_TIME: 0.05432605743408203
> STR_ID: 3ztp |STR_LEN: 641 |STR_TIME: 0.18380308151245117
> STR_ID: 3ztq |STR_LEN: 2397 |STR_TIME: 0.2839798927307129
> STR_ID: 3ztr |STR_LEN: 2753 |STR_TIME: 0.3892848491668701
> STR_ID: 3zts |STR_LEN: 2784 |STR_TIME: 0.41336774826049805
> STR_ID: 3ztt |STR_LEN: 1269 |STR_TIME: 0.26515913009643555
> STR_ID: 3ztv |STR_LEN: 1198 |STR_TIME: 0.10402703285217285
> STR_ID: 3ztw |STR_LEN: 941 |STR_TIME: 0.16038012504577637
> STR_ID: 3ztx |STR_LEN: 913 |STR_TIME: 0.0994267463684082
> STR_ID: 3zty |STR_LEN: 658 |STR_TIME: 0.0957021713256836
> STR_ID: 3ztz |STR_LEN: 401 |STR_TIME: 0.04140901565551758
> STR_ID: 4zt0 |STR_LEN: 2804 |STR_TIME: 0.6842858791351318
> STR_ID: 4zt1 |STR_LEN: 806 |STR_TIME: 0.09426712989807129
> STR_ID: 4zt2 |STR_LEN: 1386 |STR_TIME: 0.21609973907470703
> STR_ID: 4zt3 |STR_LEN: 1334 |STR_TIME: 0.2738349437713623
> STR_ID: 4zt4 |STR_LEN: 1490 |STR_TIME: 0.24222898483276367
> STR_ID: 4zt5 |STR_LEN: 1505 |STR_TIME: 0.2555081844329834
> STR_ID: 4zt6 |STR_LEN: 1676 |STR_TIME: 0.21683406829833984
> STR_ID: 4zt7 |STR_LEN: 1563 |STR_TIME: 0.25814318656921387
> STR_ID: 4zt8 |STR_LEN: 470 |STR_TIME: 0.04151177406311035
> STR_ID: 4zt9 |STR_LEN: 2639 |STR_TIME: 0.6659519672393799
> STR_ID: 4zta |STR_LEN: 447 |STR_TIME: 0.05410480499267578
> STR_ID: 4ztb |STR_LEN: 1555 |STR_TIME: 0.2998478412628174
> STR_ID: 4ztc |STR_LEN: 661 |STR_TIME: 0.06657195091247559
> STR_ID: 4ztd |STR_LEN: 975 |STR_TIME: 0.1694939136505127
> STR_ID: 4zte |STR_LEN: 657 |STR_TIME: 0.06418800354003906
> STR_ID: 4ztf |STR_LEN: 759 |STR_TIME: 0.10213088989257812
> STR_ID: 4ztg |STR_LEN: 355 |STR_TIME: 0.08225703239440918
> STR_ID: 4zth |STR_LEN: 477 |STR_TIME: 0.06754684448242188
> STR_ID: 4zti |STR_LEN: 896 |STR_TIME: 0.1068410873413086
> STR_ID: 4ztj |STR_LEN: 783 |STR_TIME: 0.13687491416931152
> STR_ID: 4ztk |STR_LEN: 329 |STR_TIME: 0.05460309982299805
> STR_ID: 4ztl |STR_LEN: 1240 |STR_TIME: 0.17274188995361328
> STR_ID: 4ztm |STR_LEN: 1252 |STR_TIME: 0.21885275840759277
> STR_ID: 4ztn |STR_LEN: 1314 |STR_TIME: 0.17329812049865723
> STR_ID: 4zto |STR_LEN: 1883 |STR_TIME: 0.1929631233215332
> STR_ID: 4ztp |STR_LEN: 1063 |STR_TIME: 0.07742094993591309
> STR_ID: 4ztq |STR_LEN: 252 |STR_TIME: 0.051991939544677734
> STR_ID: 4ztr |STR_LEN: 252 |STR_TIME: 0.09048819541931152
> STR_ID: 4zts |STR_LEN: 261 |STR_TIME: 0.0462498664855957
> STR_ID: 4ztt |STR_LEN: 1897 |STR_TIME: 0.18975615501403809
> STR_ID: 4ztu |STR_LEN: 1753 |STR_TIME: 0.3003368377685547
> STR_ID: 4ztv |STR_LEN: 1021 |STR_TIME: 0.1382148265838623
> STR_ID: 4ztx |STR_LEN: 1503 |STR_TIME: 0.13695406913757324
> STR_ID: 4zty |STR_LEN: 1592 |STR_TIME: 0.19063401222229004
> STR_ID: 4ztz |STR_LEN: 1754 |STR_TIME: 0.2862582206726074
>> FINISH_DIR: ./data/z/zt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3514 |DIR_TIME: 22.997174978256226 

>> START_DIR: ./data/z/zu/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1zu0 |STR_LEN: 1261 |STR_TIME: 0.13996601104736328
> STR_ID: 1zu1 |STR_LEN: 129 |STR_TIME: 0.8783547878265381
> STR_ID: 1zu2 |STR_LEN: 158 |STR_TIME: 1.1584069728851318
> STR_ID: 1zu3 |STR_LEN: 121 |STR_TIME: 0.011521100997924805
> STR_ID: 1zu4 |STR_LEN: 558 |STR_TIME: 0.04967331886291504
> STR_ID: 1zu5 |STR_LEN: 758 |STR_TIME: 0.09269118309020996
> STR_ID: 1zu8 |STR_LEN: 411 |STR_TIME: 0.060693979263305664
> STR_ID: 1zua |STR_LEN: 730 |STR_TIME: 0.2370741367340088
> STR_ID: 1zub |STR_LEN: 115 |STR_TIME: 0.7743759155273438
> STR_ID: 1zuc |STR_LEN: 684 |STR_TIME: 0.077239990234375
> STR_ID: 1zud |STR_LEN: 1001 |STR_TIME: 0.10352897644042969
> STR_ID: 1zue |STR_LEN: 42 |STR_TIME: 0.3260829448699951
> STR_ID: 1zuf |STR_LEN: 42 |STR_TIME: 0.27977609634399414
> STR_ID: 1zug |STR_LEN: 71 |STR_TIME: 0.3090643882751465
> STR_ID: 1zuh |STR_LEN: 316 |STR_TIME: 0.028753995895385742
> STR_ID: 1zui |STR_LEN: 226 |STR_TIME: 0.025822877883911133
> STR_ID: 1zuj |STR_LEN: 717 |STR_TIME: 0.10382795333862305
> STR_ID: 1zuk |STR_LEN: 323 |STR_TIME: 0.026337862014770508
> STR_ID: 1zum |STR_LEN: 8288 |STR_TIME: 1.103787899017334
> STR_ID: 1zun |STR_LEN: 689 |STR_TIME: 0.12516379356384277
> STR_ID: 1zuo |STR_LEN: 528 |STR_TIME: 0.048052072525024414
> STR_ID: 1zup |STR_LEN: 650 |STR_TIME: 0.08545494079589844
> STR_ID: 1zuq |STR_LEN: 781 |STR_TIME: 0.07055902481079102
> STR_ID: 1zur |STR_LEN: 397 |STR_TIME: 0.03239893913269043
> STR_ID: 1zut |STR_LEN: 114 |STR_TIME: 0.10622882843017578
> STR_ID: 1zuu |STR_LEN: 191 |STR_TIME: 0.01764392852783203
> STR_ID: 1zuv |STR_LEN: 30 |STR_TIME: 0.19684410095214844
> STR_ID: 1zuw |STR_LEN: 1587 |STR_TIME: 0.15847516059875488
> STR_ID: 1zux |STR_LEN: 1512 |STR_TIME: 0.15299010276794434
> STR_ID: 1zuy |STR_LEN: 241 |STR_TIME: 0.027658939361572266
> STR_ID: 1zuz |STR_LEN: 289 |STR_TIME: 0.02981710433959961
> STR_ID: 2zu0 |STR_LEN: 1409 |STR_TIME: 0.22130298614501953
> STR_ID: 2zu1 |STR_LEN: 984 |STR_TIME: 0.06627988815307617
> STR_ID: 2zu2 |STR_LEN: 1073 |STR_TIME: 0.09712672233581543
> STR_ID: 2zu3 |STR_LEN: 380 |STR_TIME: 0.06749582290649414
> STR_ID: 2zu4 |STR_LEN: 480 |STR_TIME: 0.04615187644958496
> STR_ID: 2zu5 |STR_LEN: 767 |STR_TIME: 0.05842900276184082
> STR_ID: 2zu6 |STR_LEN: 1914 |STR_TIME: 0.30731797218322754
> STR_ID: 2zu7 |STR_LEN: 761 |STR_TIME: 0.11352086067199707
> STR_ID: 2zu8 |STR_LEN: 744 |STR_TIME: 0.15878796577453613
> STR_ID: 2zu9 |STR_LEN: 778 |STR_TIME: 0.1085200309753418
> STR_ID: 2zua |STR_LEN: 618 |STR_TIME: 0.08678030967712402
> STR_ID: 2zub |STR_LEN: 695 |STR_TIME: 0.12288522720336914
> STR_ID: 2zuc |STR_LEN: 610 |STR_TIME: 0.08435320854187012
> STR_ID: 2zud |STR_LEN: 669 |STR_TIME: 0.0855562686920166
> STR_ID: 2zue |STR_LEN: 1068 |STR_TIME: 0.17220211029052734
> STR_ID: 2zuf |STR_LEN: 952 |STR_TIME: 0.13575220108032227
> STR_ID: 2zug |STR_LEN: 198 |STR_TIME: 0.022520065307617188
> STR_ID: 2zuh |STR_LEN: 1228 |STR_TIME: 0.09713578224182129
> STR_ID: 2zui |STR_LEN: 1211 |STR_TIME: 0.13615012168884277
> STR_ID: 2zuj |STR_LEN: 1229 |STR_TIME: 0.09788084030151367
> STR_ID: 2zuk |STR_LEN: 908 |STR_TIME: 0.1203908920288086
> STR_ID: 2zul |STR_LEN: 669 |STR_TIME: 0.09988212585449219
> STR_ID: 2zum |STR_LEN: 773 |STR_TIME: 0.06987595558166504
> STR_ID: 2zun |STR_LEN: 1629 |STR_TIME: 0.22486186027526855
> STR_ID: 2zup |STR_LEN: 335 |STR_TIME: 0.049524784088134766
> STR_ID: 2zuq |STR_LEN: 1164 |STR_TIME: 0.17357611656188965
> STR_ID: 2zur |STR_LEN: 382 |STR_TIME: 0.033039093017578125
> STR_ID: 2zus |STR_LEN: 4882 |STR_TIME: 0.6097490787506104
> STR_ID: 2zut |STR_LEN: 6096 |STR_TIME: 0.6670169830322266
> STR_ID: 2zuu |STR_LEN: 4607 |STR_TIME: 0.6543951034545898
> STR_ID: 2zuv |STR_LEN: 3331 |STR_TIME: 0.37146782875061035
> STR_ID: 2zuw |STR_LEN: 5234 |STR_TIME: 0.6398181915283203
> STR_ID: 2zux |STR_LEN: 2448 |STR_TIME: 0.26574182510375977
> STR_ID: 2zuy |STR_LEN: 1319 |STR_TIME: 0.11888408660888672
> STR_ID: 3zu0 |STR_LEN: 1480 |STR_TIME: 0.2763369083404541
> STR_ID: 3zu1 |STR_LEN: 180 |STR_TIME: 0.043287038803100586
> STR_ID: 3zu2 |STR_LEN: 577 |STR_TIME: 0.07666802406311035
> STR_ID: 3zu3 |STR_LEN: 833 |STR_TIME: 0.1253681182861328
> STR_ID: 3zu4 |STR_LEN: 643 |STR_TIME: 0.08196878433227539
> STR_ID: 3zu5 |STR_LEN: 621 |STR_TIME: 0.08475494384765625
> STR_ID: 3zu6 |STR_LEN: 828 |STR_TIME: 0.12816786766052246
> STR_ID: 3zu7 |STR_LEN: 734 |STR_TIME: 0.09183406829833984
> STR_ID: 3zu8 |STR_LEN: 331 |STR_TIME: 0.03420090675354004
> STR_ID: 3zua |STR_LEN: 142 |STR_TIME: 0.46895527839660645
> STR_ID: 3zuc |STR_LEN: 468 |STR_TIME: 0.08444499969482422
> STR_ID: 3zud |STR_LEN: 431 |STR_TIME: 0.04812026023864746
> STR_ID: 3zue |STR_LEN: 1637 |STR_TIME: 0.03877592086791992
> STR_ID: 3zuf |STR_LEN: 1794 |STR_TIME: 0.2878248691558838
> STR_ID: 3zug |STR_LEN: 1006 |STR_TIME: 0.12534809112548828
> STR_ID: 3zuh |STR_LEN: 1728 |STR_TIME: 0.3253030776977539
> STR_ID: 3zui |STR_LEN: 293 |STR_TIME: 0.026808738708496094
> STR_ID: 3zuj |STR_LEN: 1815 |STR_TIME: 0.2862820625305176
> STR_ID: 3zuk |STR_LEN: 1716 |STR_TIME: 0.30338406562805176
> STR_ID: 3zul |STR_LEN: 1798 |STR_TIME: 0.25714898109436035
> STR_ID: 3zum |STR_LEN: 1042 |STR_TIME: 0.1472790241241455
> STR_ID: 3zun |STR_LEN: 1547 |STR_TIME: 0.26557278633117676
> STR_ID: 3zuo |STR_LEN: 912 |STR_TIME: 0.09307479858398438
> STR_ID: 3zup |STR_LEN: 903 |STR_TIME: 0.10079813003540039
> STR_ID: 3zuq |STR_LEN: 895 |STR_TIME: 0.21658706665039062
> STR_ID: 3zur |STR_LEN: 1846 |STR_TIME: 0.3547799587249756
> STR_ID: 3zus |STR_LEN: 3481 |STR_TIME: 0.7752511501312256
> STR_ID: 3zut |STR_LEN: 622 |STR_TIME: 0.15479207038879395
> STR_ID: 3zuu |STR_LEN: 614 |STR_TIME: 0.09102892875671387
> STR_ID: 3zuv |STR_LEN: 1167 |STR_TIME: 0.25737786293029785
> STR_ID: 3zuw |STR_LEN: 1143 |STR_TIME: 0.1378190517425537
> STR_ID: 3zux |STR_LEN: 357 |STR_TIME: 0.05710196495056152
> STR_ID: 3zuy |STR_LEN: 345 |STR_TIME: 0.09962582588195801
> STR_ID: 3zuz |STR_LEN: 772 |STR_TIME: 0.06016421318054199
> STR_ID: 4zu0 |STR_LEN: 500 |STR_TIME: 0.046814918518066406
> STR_ID: 4zu1 |STR_LEN: 352 |STR_TIME: 0.04532504081726074
> STR_ID: 4zu2 |STR_LEN: 1223 |STR_TIME: 0.12741708755493164
> STR_ID: 4zu3 |STR_LEN: 2211 |STR_TIME: 0.48115992546081543
> STR_ID: 4zu4 |STR_LEN: 1628 |STR_TIME: 0.158768892288208
> STR_ID: 4zu5 |STR_LEN: 358 |STR_TIME: 0.04542183876037598
> STR_ID: 4zu6 |STR_LEN: 383 |STR_TIME: 0.09757399559020996
> STR_ID: 4zu7 |STR_LEN: 1285 |STR_TIME: 0.18341708183288574
> STR_ID: 4zu9 |STR_LEN: 588 |STR_TIME: 0.13872408866882324
> STR_ID: 4zua |STR_LEN: 317 |STR_TIME: 0.08887672424316406
> STR_ID: 4zud |STR_LEN: 377 |STR_TIME: 0.06861329078674316
> STR_ID: 4zuh |STR_LEN: 867 |STR_TIME: 0.09232521057128906
> STR_ID: 4zui |STR_LEN: 226 |STR_TIME: 0.07037210464477539
> STR_ID: 4zuj |STR_LEN: 234 |STR_TIME: 0.03018665313720703
> STR_ID: 4zuk |STR_LEN: 5423 |STR_TIME: 0.8968052864074707
> STR_ID: 4zul |STR_LEN: 5986 |STR_TIME: 1.002485990524292
> STR_ID: 4zum |STR_LEN: 1629 |STR_TIME: 0.2514801025390625
> STR_ID: 4zun |STR_LEN: 1538 |STR_TIME: 0.15335798263549805
> STR_ID: 4zuo |STR_LEN: 1703 |STR_TIME: 0.24474501609802246
> STR_ID: 4zup |STR_LEN: 1620 |STR_TIME: 0.15590786933898926
> STR_ID: 4zuq |STR_LEN: 1636 |STR_TIME: 0.1965320110321045
> STR_ID: 4zur |STR_LEN: 1746 |STR_TIME: 0.30526018142700195
