>> START_DIR: ./data/g/g0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1g00 |STR_LEN: 49 |STR_TIME: 0.014235258102416992
> STR_ID: 4gr9 |STR_LEN: 679 |STR_TIME: 0.15141916275024414
> STR_ID: 4gra |STR_LEN: 658 |STR_TIME: 0.08626890182495117
> STR_ID: 4grb |STR_LEN: 507 |STR_TIME: 0.06856393814086914
> STR_ID: 4grc |STR_LEN: 747 |STR_TIME: 0.06014394760131836
> STR_ID: 4grd |STR_LEN: 1344 |STR_TIME: 0.16016507148742676
> STR_ID: 4gre |STR_LEN: 94 |STR_TIME: 0.008104801177978516
> STR_ID: 4grf |STR_LEN: 242 |STR_TIME: 0.02532029151916504
> STR_ID: 4grg |STR_LEN: 675 |STR_TIME: 0.1402111053466797
> STR_ID: 4grh |STR_LEN: 677 |STR_TIME: 0.06615614891052246
> STR_ID: 4gri |STR_LEN: 1257 |STR_TIME: 0.1787409782409668
> STR_ID: 4grj |STR_LEN: 823 |STR_TIME: 0.11889410018920898
> STR_ID: 4grk |STR_LEN: 722 |STR_TIME: 0.05578017234802246
> STR_ID: 4grl |STR_LEN: 847 |STR_TIME: 0.17757296562194824
> STR_ID: 4grm |STR_LEN: 913 |STR_TIME: 0.11885905265808105
> STR_ID: 4grn |STR_LEN: 902 |STR_TIME: 0.07843494415283203
> STR_ID: 4gro |STR_LEN: 1539 |STR_TIME: 0.2088911533355713
> STR_ID: 4grp |STR_LEN: 787 |STR_TIME: 0.07948589324951172
> STR_ID: 4grq |STR_LEN: 861 |STR_TIME: 0.15295982360839844
> STR_ID: 4grr |STR_LEN: 856 |STR_TIME: 0.07297921180725098
> STR_ID: 4grs |STR_LEN: 1354 |STR_TIME: 0.26369714736938477
> STR_ID: 4grt |STR_LEN: 463 |STR_TIME: 0.06374502182006836
> STR_ID: 4gru |STR_LEN: 678 |STR_TIME: 0.05437898635864258
> STR_ID: 4grv |STR_LEN: 485 |STR_TIME: 0.06231808662414551
> STR_ID: 4grw |STR_LEN: 2307 |STR_TIME: 0.3763430118560791
> STR_ID: 4grx |STR_LEN: 2047 |STR_TIME: 0.3918631076812744
> STR_ID: 4gry |STR_LEN: 501 |STR_TIME: 0.05500316619873047
> STR_ID: 4grz |STR_LEN: 674 |STR_TIME: 0.061654090881347656
> STR_ID: 5gr8 |STR_LEN: 1533 |STR_TIME: 0.2710840702056885
> STR_ID: 5gr9 |STR_LEN: 651 |STR_TIME: 0.08736395835876465
> STR_ID: 5grb |STR_LEN: 1265 |STR_TIME: 0.21804523468017578
> STR_ID: 5gre |STR_LEN: 720 |STR_TIME: 0.10090398788452148
> STR_ID: 5grf |STR_LEN: 789 |STR_TIME: 0.09539294242858887
> STR_ID: 5grh |STR_LEN: 663 |STR_TIME: 0.13918399810791016
> STR_ID: 5gri |STR_LEN: 772 |STR_TIME: 0.09335803985595703
> STR_ID: 5grj |STR_LEN: 439 |STR_TIME: 0.07809591293334961
> STR_ID: 5grk |STR_LEN: 1092 |STR_TIME: 0.3456840515136719
> STR_ID: 5grl |STR_LEN: 662 |STR_TIME: 0.11808896064758301
> STR_ID: 5gro |STR_LEN: 350 |STR_TIME: 0.03434586524963379
> STR_ID: 5grr |STR_LEN: 820 |STR_TIME: 0.06722831726074219
> STR_ID: 5grs |STR_LEN: 2506 |STR_TIME: 0.4423370361328125
> STR_ID: 5grt |STR_LEN: 463 |STR_TIME: 0.06364989280700684
> STR_ID: 5gru |STR_LEN: 1637 |STR_TIME: 0.1803877353668213
> STR_ID: 5grv |STR_LEN: 451 |STR_TIME: 0.0431978702545166
> STR_ID: 5grw |STR_LEN: 546 |STR_TIME: 0.08033490180969238
> STR_ID: 5grx |STR_LEN: 830 |STR_TIME: 0.11766672134399414
> STR_ID: 5gry |STR_LEN: 959 |STR_TIME: 0.07335519790649414
> STR_ID: 5grz |STR_LEN: 463 |STR_TIME: 0.06356215476989746
>> FINISH_DIR: ./data/g/gr/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4153 |DIR_TIME: 24.315680027008057 

>> START_DIR: ./data/g/gs/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1gs0 |STR_LEN: 763 |STR_TIME: 0.12773799896240234
> STR_ID: 1gs3 |STR_LEN: 162 |STR_TIME: 0.020496845245361328
> STR_ID: 1gs4 |STR_LEN: 352 |STR_TIME: 0.04387021064758301
> STR_ID: 1gs5 |STR_LEN: 459 |STR_TIME: 0.040155887603759766
> STR_ID: 1gs6 |STR_LEN: 492 |STR_TIME: 0.05187201499938965
> STR_ID: 1gs7 |STR_LEN: 575 |STR_TIME: 0.050755977630615234
> STR_ID: 1gs8 |STR_LEN: 595 |STR_TIME: 0.05118989944458008
> STR_ID: 1gs9 |STR_LEN: 367 |STR_TIME: 0.06643509864807129
> STR_ID: 1gsa |STR_LEN: 454 |STR_TIME: 0.048496246337890625
> STR_ID: 1gsb |STR_LEN: 868 |STR_TIME: 0.020280122756958008
> STR_ID: 1gsc |STR_LEN: 868 |STR_TIME: 0.02251410484313965
> STR_ID: 1gsd |STR_LEN: 1040 |STR_TIME: 0.12754106521606445
> STR_ID: 1gse |STR_LEN: 794 |STR_TIME: 0.1036081314086914
> STR_ID: 1gsf |STR_LEN: 1038 |STR_TIME: 0.13608098030090332
> STR_ID: 1gsg |STR_LEN: 601 |STR_TIME: 0.014579057693481445
> STR_ID: 1gsh |STR_LEN: 392 |STR_TIME: 0.044061899185180664
> STR_ID: 1gsi |STR_LEN: 480 |STR_TIME: 0.03660702705383301
> STR_ID: 1gsj |STR_LEN: 459 |STR_TIME: 0.0833122730255127
> STR_ID: 1gsk |STR_LEN: 989 |STR_TIME: 0.08167672157287598
> STR_ID: 1gsl |STR_LEN: 416 |STR_TIME: 0.03842926025390625
> STR_ID: 1gsm |STR_LEN: 390 |STR_TIME: 0.03133106231689453
> STR_ID: 1gsn |STR_LEN: 983 |STR_TIME: 0.0726020336151123
> STR_ID: 1gso |STR_LEN: 718 |STR_TIME: 0.09334182739257812
> STR_ID: 1gsp |STR_LEN: 229 |STR_TIME: 0.019548892974853516
> STR_ID: 1gsq |STR_LEN: 357 |STR_TIME: 0.03234100341796875
> STR_ID: 1gss |STR_LEN: 625 |STR_TIME: 0.06468892097473145
> STR_ID: 1gsu |STR_LEN: 493 |STR_TIME: 0.06601285934448242
> STR_ID: 1gsv |STR_LEN: 198 |STR_TIME: 0.019903898239135742
> STR_ID: 1gsw |STR_LEN: 180 |STR_TIME: 0.01834392547607422
> STR_ID: 1gsx |STR_LEN: 206 |STR_TIME: 0.01998281478881836
> STR_ID: 1gsy |STR_LEN: 551 |STR_TIME: 0.09856009483337402
> STR_ID: 1gsz |STR_LEN: 2121 |STR_TIME: 0.30234479904174805
> STR_ID: 2gs0 |STR_LEN: 129 |STR_TIME: 0.8674719333648682
> STR_ID: 2gs2 |STR_LEN: 329 |STR_TIME: 0.0475771427154541
> STR_ID: 2gs3 |STR_LEN: 302 |STR_TIME: 0.026298046112060547
> STR_ID: 2gs4 |STR_LEN: 431 |STR_TIME: 0.0507969856262207
> STR_ID: 2gs5 |STR_LEN: 450 |STR_TIME: 0.12209606170654297
> STR_ID: 2gs6 |STR_LEN: 392 |STR_TIME: 0.04788923263549805
> STR_ID: 2gs7 |STR_LEN: 753 |STR_TIME: 0.08522796630859375
> STR_ID: 2gs8 |STR_LEN: 820 |STR_TIME: 0.05979800224304199
> STR_ID: 2gs9 |STR_LEN: 489 |STR_TIME: 0.06119704246520996
> STR_ID: 2gsa |STR_LEN: 1203 |STR_TIME: 0.15451312065124512
> STR_ID: 2gsb |STR_LEN: 119 |STR_TIME: 0.7786481380462646
> STR_ID: 2gsc |STR_LEN: 652 |STR_TIME: 0.0841989517211914
> STR_ID: 2gsd |STR_LEN: 582 |STR_TIME: 0.1313929557800293
> STR_ID: 2gse |STR_LEN: 2754 |STR_TIME: 0.31577014923095703
> STR_ID: 2gsf |STR_LEN: 545 |STR_TIME: 0.054208993911743164
> STR_ID: 2gsg |STR_LEN: 766 |STR_TIME: 0.07524728775024414
> STR_ID: 2gsh |STR_LEN: 1015 |STR_TIME: 0.12016081809997559
> STR_ID: 2gsi |STR_LEN: 1821 |STR_TIME: 0.31760621070861816
> STR_ID: 2gsj |STR_LEN: 524 |STR_TIME: 0.0448911190032959
> STR_ID: 2gsk |STR_LEN: 957 |STR_TIME: 0.14282584190368652
> STR_ID: 2gsl |STR_LEN: 916 |STR_TIME: 0.11664485931396484
> STR_ID: 2gsm |STR_LEN: 2126 |STR_TIME: 0.2837209701538086
> STR_ID: 2gsn |STR_LEN: 1507 |STR_TIME: 0.1313788890838623
> STR_ID: 2gso |STR_LEN: 1617 |STR_TIME: 0.18367695808410645
> STR_ID: 2gsp |STR_LEN: 241 |STR_TIME: 0.01765918731689453
> STR_ID: 2gsq |STR_LEN: 416 |STR_TIME: 0.03287315368652344
> STR_ID: 2gsr |STR_LEN: 670 |STR_TIME: 0.06824874877929688
> STR_ID: 2gss |STR_LEN: 749 |STR_TIME: 0.1045980453491211
> STR_ID: 2gst |STR_LEN: 908 |STR_TIME: 0.07445383071899414
> STR_ID: 2gsu |STR_LEN: 1274 |STR_TIME: 0.11555981636047363
> STR_ID: 2gsv |STR_LEN: 212 |STR_TIME: 0.022565126419067383
> STR_ID: 2gsw |STR_LEN: 719 |STR_TIME: 0.13255023956298828
> STR_ID: 2gsx |STR_LEN: 951 |STR_TIME: 0.06464314460754395
> STR_ID: 2gsy |STR_LEN: 8709 |STR_TIME: 1.465406894683838
> STR_ID: 2gsz |STR_LEN: 2062 |STR_TIME: 0.36899685859680176
> STR_ID: 3gs0 |STR_LEN: 368 |STR_TIME: 0.03460574150085449
> STR_ID: 3gs1 |STR_LEN: 65 |STR_TIME: 0.02380204200744629
> STR_ID: 3gs2 |STR_LEN: 461 |STR_TIME: 0.045264244079589844
> STR_ID: 3gs3 |STR_LEN: 386 |STR_TIME: 0.038800954818725586
> STR_ID: 3gs4 |STR_LEN: 410 |STR_TIME: 0.16433405876159668
> STR_ID: 3gs5 |STR_LEN: 65 |STR_TIME: 0.02597498893737793
> STR_ID: 3gs6 |STR_LEN: 502 |STR_TIME: 0.04943490028381348
> STR_ID: 3gs7 |STR_LEN: 374 |STR_TIME: 0.03475618362426758
> STR_ID: 3gs8 |STR_LEN: 65 |STR_TIME: 0.02248382568359375
> STR_ID: 3gs9 |STR_LEN: 679 |STR_TIME: 0.06014895439147949
> STR_ID: 3gsb |STR_LEN: 1014 |STR_TIME: 0.15514302253723145
> STR_ID: 3gsd |STR_LEN: 2495 |STR_TIME: 0.22808027267456055
> STR_ID: 3gse |STR_LEN: 592 |STR_TIME: 0.10597991943359375
> STR_ID: 3gsg |STR_LEN: 1383 |STR_TIME: 0.12342691421508789
> STR_ID: 3gsh |STR_LEN: 398 |STR_TIME: 0.034307003021240234
> STR_ID: 3gsi |STR_LEN: 1910 |STR_TIME: 0.18775010108947754
> STR_ID: 3gsj |STR_LEN: 79 |STR_TIME: 0.008064031600952148
> STR_ID: 3gsk |STR_LEN: 116 |STR_TIME: 0.01764392852783203
> STR_ID: 3gsl |STR_LEN: 667 |STR_TIME: 0.060402870178222656
> STR_ID: 3gsm |STR_LEN: 455 |STR_TIME: 0.05297112464904785
> STR_ID: 3gsn |STR_LEN: 851 |STR_TIME: 0.15984606742858887
> STR_ID: 3gso |STR_LEN: 834 |STR_TIME: 0.07118988037109375
> STR_ID: 3gsp |STR_LEN: 232 |STR_TIME: 0.016174793243408203
> STR_ID: 3gsq |STR_LEN: 551 |STR_TIME: 0.06408500671386719
> STR_ID: 3gsr |STR_LEN: 558 |STR_TIME: 0.06540393829345703
> STR_ID: 3gss |STR_LEN: 787 |STR_TIME: 0.10790705680847168
> STR_ID: 3gst |STR_LEN: 880 |STR_TIME: 0.08426189422607422
> STR_ID: 3gsu |STR_LEN: 534 |STR_TIME: 0.06364297866821289
> STR_ID: 3gsv |STR_LEN: 534 |STR_TIME: 0.06339502334594727
> STR_ID: 3gsw |STR_LEN: 687 |STR_TIME: 0.10332179069519043
> STR_ID: 3gsx |STR_LEN: 557 |STR_TIME: 0.0629880428314209
> STR_ID: 3gsy |STR_LEN: 1182 |STR_TIME: 0.10477495193481445
> STR_ID: 3gsz |STR_LEN: 1941 |STR_TIME: 0.21433615684509277
> STR_ID: 4gs0 |STR_LEN: 828 |STR_TIME: 0.10802602767944336
> STR_ID: 4gs1 |STR_LEN: 1673 |STR_TIME: 0.192108154296875
> STR_ID: 4gs2 |STR_LEN: 93 |STR_TIME: 0.007862091064453125
> STR_ID: 4gs3 |STR_LEN: 186 |STR_TIME: 0.020982027053833008
> STR_ID: 4gs4 |STR_LEN: 226 |STR_TIME: 0.03506898880004883
> STR_ID: 4gs5 |STR_LEN: 529 |STR_TIME: 0.06893277168273926
> STR_ID: 4gs6 |STR_LEN: 464 |STR_TIME: 0.09133410453796387
> STR_ID: 4gs7 |STR_LEN: 835 |STR_TIME: 0.11204028129577637
> STR_ID: 4gs8 |STR_LEN: 1988 |STR_TIME: 0.3167412281036377
> STR_ID: 4gs9 |STR_LEN: 339 |STR_TIME: 0.08261704444885254
> STR_ID: 4gsa |STR_LEN: 1046 |STR_TIME: 0.16252398490905762
> STR_ID: 4gsb |STR_LEN: 624 |STR_TIME: 0.07509231567382812
> STR_ID: 4gsc |STR_LEN: 2098 |STR_TIME: 0.3452737331390381
> STR_ID: 4gsd |STR_LEN: 617 |STR_TIME: 0.08170604705810547
> STR_ID: 4gsf |STR_LEN: 2234 |STR_TIME: 0.336763858795166
> STR_ID: 4gsg |STR_LEN: 199 |STR_TIME: 0.02214193344116211
> STR_ID: 4gsi |STR_LEN: 180 |STR_TIME: 0.03895902633666992
> STR_ID: 4gsj |STR_LEN: 552 |STR_TIME: 0.10379815101623535
> STR_ID: 4gsk |STR_LEN: 1412 |STR_TIME: 0.20662999153137207
> STR_ID: 4gsl |STR_LEN: 1601 |STR_TIME: 0.32852721214294434
> STR_ID: 4gsm |STR_LEN: 793 |STR_TIME: 0.11707115173339844
> STR_ID: 4gsn |STR_LEN: 1080 |STR_TIME: 0.17156004905700684
> STR_ID: 4gso |STR_LEN: 239 |STR_TIME: 0.03237128257751465
> STR_ID: 4gsp |STR_LEN: 245 |STR_TIME: 0.017473936080932617
> STR_ID: 4gsq |STR_LEN: 453 |STR_TIME: 0.0814671516418457
> STR_ID: 4gsr |STR_LEN: 496 |STR_TIME: 0.04303264617919922
> STR_ID: 4gss |STR_LEN: 609 |STR_TIME: 0.0731360912322998
> STR_ID: 4gst |STR_LEN: 802 |STR_TIME: 0.07770705223083496
> STR_ID: 4gsu |STR_LEN: 766 |STR_TIME: 0.10931992530822754
> STR_ID: 4gsv |STR_LEN: 832 |STR_TIME: 0.08843588829040527
> STR_ID: 4gsw |STR_LEN: 193 |STR_TIME: 0.027962684631347656
> STR_ID: 4gsx |STR_LEN: 1453 |STR_TIME: 0.12917804718017578
> STR_ID: 4gsy |STR_LEN: 551 |STR_TIME: 0.09431099891662598
> STR_ID: 4gsz |STR_LEN: 743 |STR_TIME: 0.0868380069732666
> STR_ID: 5gs0 |STR_LEN: 2266 |STR_TIME: 0.37430405616760254
> STR_ID: 5gs1 |STR_LEN: 4969 |STR_TIME: 0.5967428684234619
> STR_ID: 5gs2 |STR_LEN: 1092 |STR_TIME: 0.16236519813537598
> STR_ID: 5gs3 |STR_LEN: 863 |STR_TIME: 0.07264161109924316
> STR_ID: 5gs6 |STR_LEN: 703 |STR_TIME: 0.22235918045043945
> STR_ID: 5gs9 |STR_LEN: 1493 |STR_TIME: 0.25253915786743164
> STR_ID: 5gsa |STR_LEN: 962 |STR_TIME: 0.12379002571105957
> STR_ID: 5gse |STR_LEN: 1771 |STR_TIME: 0.42473483085632324
> STR_ID: 5gsf |STR_LEN: 27 |STR_TIME: 0.16671085357666016
> STR_ID: 5gsk |STR_LEN: 54 |STR_TIME: 0.0046651363372802734
> STR_ID: 5gsl |STR_LEN: 1687 |STR_TIME: 0.31526970863342285
> STR_ID: 5gsm |STR_LEN: 2878 |STR_TIME: 0.38567495346069336
> STR_ID: 5gsn |STR_LEN: 2576 |STR_TIME: 0.35565710067749023
> STR_ID: 5gso |STR_LEN: 963 |STR_TIME: 0.1645798683166504
> STR_ID: 5gsp |STR_LEN: 234 |STR_TIME: 0.07490706443786621
> STR_ID: 5gsr |STR_LEN: 1120 |STR_TIME: 0.12067389488220215
> STR_ID: 5gss |STR_LEN: 689 |STR_TIME: 0.06508970260620117
> STR_ID: 5gst |STR_LEN: 769 |STR_TIME: 0.07200288772583008
> STR_ID: 5gsu |STR_LEN: 1087 |STR_TIME: 0.24832892417907715
> STR_ID: 5gsv |STR_LEN: 554 |STR_TIME: 0.07572579383850098
> STR_ID: 5gsw |STR_LEN: 940 |STR_TIME: 0.18364691734313965
> STR_ID: 5gsy |STR_LEN: 329 |STR_TIME: 0.041693925857543945
> STR_ID: 5gsz |STR_LEN: 336 |STR_TIME: 0.07670474052429199
> STR_ID: 6gsp |STR_LEN: 233 |STR_TIME: 0.04158592224121094
> STR_ID: 6gss |STR_LEN: 558 |STR_TIME: 0.06111001968383789
> STR_ID: 6gst |STR_LEN: 856 |STR_TIME: 0.07537102699279785
> STR_ID: 6gsu |STR_LEN: 762 |STR_TIME: 0.07465910911560059
> STR_ID: 6gsv |STR_LEN: 911 |STR_TIME: 0.11308097839355469
> STR_ID: 6gsw |STR_LEN: 763 |STR_TIME: 0.0738980770111084
> STR_ID: 6gsx |STR_LEN: 887 |STR_TIME: 0.07393193244934082
> STR_ID: 6gsy |STR_LEN: 838 |STR_TIME: 0.07303595542907715
> STR_ID: 7gsp |STR_LEN: 351 |STR_TIME: 0.03252291679382324
> STR_ID: 7gss |STR_LEN: 627 |STR_TIME: 0.10056090354919434
> STR_ID: 8gss |STR_LEN: 1284 |STR_TIME: 0.10308504104614258
> STR_ID: 9gss |STR_LEN: 785 |STR_TIME: 0.06725096702575684
>> FINISH_DIR: ./data/g/gs/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4322 |DIR_TIME: 21.90376305580139 

>> START_DIR: ./data/g/gt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1gt0 |STR_LEN: 356 |STR_TIME: 0.05250096321105957
> STR_ID: 1gt1 |STR_LEN: 497 |STR_TIME: 0.08228206634521484
> STR_ID: 1gt3 |STR_LEN: 502 |STR_TIME: 0.053501129150390625
> STR_ID: 1gt4 |STR_LEN: 443 |STR_TIME: 0.05160403251647949
> STR_ID: 1gt5 |STR_LEN: 413 |STR_TIME: 0.04774308204650879
> STR_ID: 1gt6 |STR_LEN: 709 |STR_TIME: 0.07649517059326172
> STR_ID: 1gt7 |STR_LEN: 9000 |STR_TIME: 1.0704119205474854
> STR_ID: 1gt8 |STR_LEN: 4081 |STR_TIME: 0.6677088737487793
> STR_ID: 1gt9 |STR_LEN: 1284 |STR_TIME: 0.19332194328308105
> STR_ID: 1gta |STR_LEN: 332 |STR_TIME: 0.03536486625671387
> STR_ID: 1gtb |STR_LEN: 299 |STR_TIME: 0.032729148864746094
> STR_ID: 1gtc |STR_LEN: 16 |STR_TIME: 0.10020804405212402
> STR_ID: 1gtd |STR_LEN: 249 |STR_TIME: 0.10143899917602539
> STR_ID: 1gte |STR_LEN: 8910 |STR_TIME: 0.8056280612945557
> STR_ID: 1gtf |STR_LEN: 3059 |STR_TIME: 0.3298327922821045
> STR_ID: 1gtg |STR_LEN: 514 |STR_TIME: 0.0532228946685791
> STR_ID: 1gth |STR_LEN: 7170 |STR_TIME: 0.9017882347106934
> STR_ID: 1gti |STR_LEN: 1260 |STR_TIME: 0.19019293785095215
> STR_ID: 1gtj |STR_LEN: 1099 |STR_TIME: 0.17936325073242188
> STR_ID: 1gtk |STR_LEN: 615 |STR_TIME: 0.050241947174072266
> STR_ID: 1gtl |STR_LEN: 937 |STR_TIME: 0.10245704650878906
> STR_ID: 1gtm |STR_LEN: 1575 |STR_TIME: 0.2287759780883789
> STR_ID: 1gtn |STR_LEN: 1669 |STR_TIME: 0.24135494232177734
> STR_ID: 1gto |STR_LEN: 267 |STR_TIME: 0.06304097175598145
> STR_ID: 1gtp |STR_LEN: 4760 |STR_TIME: 0.931743860244751
> STR_ID: 1gtq |STR_LEN: 358 |STR_TIME: 0.05025506019592285
> STR_ID: 1gtr |STR_LEN: 835 |STR_TIME: 0.18680286407470703
> STR_ID: 1gts |STR_LEN: 733 |STR_TIME: 0.11355710029602051
> STR_ID: 1gtt |STR_LEN: 2905 |STR_TIME: 0.30852508544921875
> STR_ID: 1gtu |STR_LEN: 931 |STR_TIME: 0.16823768615722656
> STR_ID: 1gtv |STR_LEN: 716 |STR_TIME: 0.07310175895690918
> STR_ID: 1gtw |STR_LEN: 482 |STR_TIME: 0.04024386405944824
> STR_ID: 1gtz |STR_LEN: 3384 |STR_TIME: 0.46085572242736816
> STR_ID: 2gt1 |STR_LEN: 1018 |STR_TIME: 0.12415099143981934
> STR_ID: 2gt2 |STR_LEN: 959 |STR_TIME: 0.10353302955627441
> STR_ID: 2gt3 |STR_LEN: 211 |STR_TIME: 1.3249459266662598
> STR_ID: 2gt4 |STR_LEN: 833 |STR_TIME: 0.13870787620544434
> STR_ID: 2gt5 |STR_LEN: 173 |STR_TIME: 1.9111831188201904
> STR_ID: 2gt6 |STR_LEN: 174 |STR_TIME: 0.04904317855834961
> STR_ID: 2gt7 |STR_LEN: 1194 |STR_TIME: 0.23957300186157227
> STR_ID: 2gt8 |STR_LEN: 460 |STR_TIME: 0.04543018341064453
> STR_ID: 2gt9 |STR_LEN: 1556 |STR_TIME: 0.13225531578063965
> STR_ID: 2gta |STR_LEN: 407 |STR_TIME: 0.05279088020324707
> STR_ID: 2gtb |STR_LEN: 428 |STR_TIME: 0.08084487915039062
> STR_ID: 2gtc |STR_LEN: 635 |STR_TIME: 0.06823992729187012
> STR_ID: 2gtd |STR_LEN: 2833 |STR_TIME: 0.2623422145843506
> STR_ID: 2gte |STR_LEN: 667 |STR_TIME: 0.05269026756286621
> STR_ID: 2gtf |STR_LEN: 342 |STR_TIME: 0.03840899467468262
> STR_ID: 2gtg |STR_LEN: 90 |STR_TIME: 0.010021686553955078
> STR_ID: 2gth |STR_LEN: 598 |STR_TIME: 0.055130958557128906
> STR_ID: 2gti |STR_LEN: 622 |STR_TIME: 0.05521798133850098
> STR_ID: 2gtj |STR_LEN: 96 |STR_TIME: 0.6916251182556152
> STR_ID: 2gtk |STR_LEN: 523 |STR_TIME: 0.04490518569946289
> STR_ID: 2gtl |STR_LEN: 2424 |STR_TIME: 0.4438440799713135
> STR_ID: 2gtm |STR_LEN: 512 |STR_TIME: 0.05596184730529785
> STR_ID: 2gtn |STR_LEN: 560 |STR_TIME: 0.052149057388305664
> STR_ID: 2gto |STR_LEN: 96 |STR_TIME: 0.7402591705322266
> STR_ID: 2gtp |STR_LEN: 1031 |STR_TIME: 0.13606882095336914
> STR_ID: 2gtq |STR_LEN: 1624 |STR_TIME: 0.21360373497009277
> STR_ID: 2gtr |STR_LEN: 1298 |STR_TIME: 0.11778688430786133
> STR_ID: 2gts |STR_LEN: 107 |STR_TIME: 0.014594078063964844
> STR_ID: 2gtt |STR_LEN: 9044 |STR_TIME: 1.7549476623535156
> STR_ID: 2gtu |STR_LEN: 491 |STR_TIME: 0.06560683250427246
> STR_ID: 2gtv |STR_LEN: 105 |STR_TIME: 0.46303415298461914
> STR_ID: 2gtw |STR_LEN: 1451 |STR_TIME: 0.13457918167114258
> STR_ID: 2gtx |STR_LEN: 795 |STR_TIME: 0.13379406929016113
> STR_ID: 2gty |STR_LEN: 523 |STR_TIME: 0.05030179023742676
> STR_ID: 2gtz |STR_LEN: 1588 |STR_TIME: 0.13521409034729004
> STR_ID: 3gt0 |STR_LEN: 255 |STR_TIME: 0.028553247451782227
> STR_ID: 3gt2 |STR_LEN: 239 |STR_TIME: 0.025562286376953125
> STR_ID: 3gt3 |STR_LEN: 702 |STR_TIME: 0.0943148136138916
> STR_ID: 3gt4 |STR_LEN: 626 |STR_TIME: 0.04534292221069336
> STR_ID: 3gt5 |STR_LEN: 666 |STR_TIME: 0.06677508354187012
> STR_ID: 3gt6 |STR_LEN: 348 |STR_TIME: 0.03366827964782715
> STR_ID: 3gt7 |STR_LEN: 160 |STR_TIME: 0.02104496955871582
> STR_ID: 3gt8 |STR_LEN: 1243 |STR_TIME: 0.26457905769348145
> STR_ID: 3gt9 |STR_LEN: 492 |STR_TIME: 0.03718400001525879
> STR_ID: 3gta |STR_LEN: 398 |STR_TIME: 0.03346729278564453
> STR_ID: 3gtc |STR_LEN: 1418 |STR_TIME: 0.14504003524780273
> STR_ID: 3gtd |STR_LEN: 1056 |STR_TIME: 0.12073397636413574
> STR_ID: 3gte |STR_LEN: 1553 |STR_TIME: 0.19737005233764648
> STR_ID: 3gtf |STR_LEN: 772 |STR_TIME: 0.05724811553955078
> STR_ID: 3gtg |STR_LEN: 3710 |STR_TIME: 0.8320140838623047
> STR_ID: 3gth |STR_LEN: 666 |STR_TIME: 0.08383989334106445
> STR_ID: 3gti |STR_LEN: 663 |STR_TIME: 0.052674055099487305
> STR_ID: 3gtj |STR_LEN: 3696 |STR_TIME: 0.846282958984375
> STR_ID: 3gtk |STR_LEN: 3711 |STR_TIME: 0.9042608737945557
> STR_ID: 3gtl |STR_LEN: 3605 |STR_TIME: 0.6484277248382568
> STR_ID: 3gtm |STR_LEN: 3798 |STR_TIME: 0.9712750911712646
> STR_ID: 3gtn |STR_LEN: 789 |STR_TIME: 0.11198806762695312
> STR_ID: 3gto |STR_LEN: 3605 |STR_TIME: 0.6963059902191162
> STR_ID: 3gtp |STR_LEN: 3606 |STR_TIME: 0.6598460674285889
> STR_ID: 3gtq |STR_LEN: 3573 |STR_TIME: 0.6948628425598145
> STR_ID: 3gts |STR_LEN: 1499 |STR_TIME: 0.15138626098632812
> STR_ID: 3gtt |STR_LEN: 1646 |STR_TIME: 0.245805025100708
> STR_ID: 3gtu |STR_LEN: 954 |STR_TIME: 0.13310909271240234
> STR_ID: 3gtv |STR_LEN: 3656 |STR_TIME: 0.3398861885070801
> STR_ID: 3gtx |STR_LEN: 699 |STR_TIME: 0.05837512016296387
> STR_ID: 3gty |STR_LEN: 561 |STR_TIME: 0.1374070644378662
> STR_ID: 3gtz |STR_LEN: 361 |STR_TIME: 0.05022025108337402
> STR_ID: 4gt0 |STR_LEN: 1010 |STR_TIME: 0.11522769927978516
> STR_ID: 4gt1 |STR_LEN: 446 |STR_TIME: 0.05272793769836426
> STR_ID: 4gt2 |STR_LEN: 3725 |STR_TIME: 0.36495208740234375
> STR_ID: 4gt3 |STR_LEN: 555 |STR_TIME: 0.07400894165039062
> STR_ID: 4gt4 |STR_LEN: 779 |STR_TIME: 0.09774184226989746
> STR_ID: 4gt5 |STR_LEN: 367 |STR_TIME: 0.09154582023620605
> STR_ID: 4gt6 |STR_LEN: 925 |STR_TIME: 0.08462095260620117
> STR_ID: 4gt7 |STR_LEN: 997 |STR_TIME: 0.1574110984802246
> STR_ID: 4gt8 |STR_LEN: 271 |STR_TIME: 0.05030679702758789
> STR_ID: 4gt9 |STR_LEN: 428 |STR_TIME: 0.04669308662414551
> STR_ID: 4gta |STR_LEN: 408 |STR_TIME: 0.05373692512512207
> STR_ID: 4gtb |STR_LEN: 341 |STR_TIME: 0.04890108108520508
> STR_ID: 4gtc |STR_LEN: 1134 |STR_TIME: 0.19933795928955078
> STR_ID: 4gtd |STR_LEN: 1232 |STR_TIME: 0.18733811378479004
