>> START_DIR: ./data/v/v0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1v00 |STR_LEN: 2092 |STR_TIME: 0.16711711883544922
> STR_ID: 1vqt |STR_LEN: 261 |STR_TIME: 0.07138681411743164
> STR_ID: 1vqu |STR_LEN: 896 |STR_TIME: 0.09486103057861328
> STR_ID: 1vqv |STR_LEN: 707 |STR_TIME: 0.08539485931396484
> STR_ID: 1vqw |STR_LEN: 1270 |STR_TIME: 0.17252874374389648
> STR_ID: 1vqx |STR_LEN: 19 |STR_TIME: 0.03986692428588867
> STR_ID: 1vqy |STR_LEN: 1328 |STR_TIME: 0.13824677467346191
> STR_ID: 1vqz |STR_LEN: 632 |STR_TIME: 0.05302906036376953
> STR_ID: 2vq0 |STR_LEN: 609 |STR_TIME: 0.12546610832214355
> STR_ID: 2vq1 |STR_LEN: 1084 |STR_TIME: 0.15112686157226562
> STR_ID: 2vq2 |STR_LEN: 547 |STR_TIME: 0.04324793815612793
> STR_ID: 2vq3 |STR_LEN: 489 |STR_TIME: 0.10177731513977051
> STR_ID: 2vq4 |STR_LEN: 316 |STR_TIME: 0.02503180503845215
> STR_ID: 2vq5 |STR_LEN: 511 |STR_TIME: 0.05252885818481445
> STR_ID: 2vq6 |STR_LEN: 626 |STR_TIME: 0.07534599304199219
> STR_ID: 2vq7 |STR_LEN: 1916 |STR_TIME: 0.3150749206542969
> STR_ID: 2vq8 |STR_LEN: 288 |STR_TIME: 0.02734994888305664
> STR_ID: 2vq9 |STR_LEN: 210 |STR_TIME: 0.026926040649414062
> STR_ID: 2vqa |STR_LEN: 1112 |STR_TIME: 0.20476222038269043
> STR_ID: 2vqb |STR_LEN: 1796 |STR_TIME: 0.3036351203918457
> STR_ID: 2vqc |STR_LEN: 95 |STR_TIME: 0.01287221908569336
> STR_ID: 2vqd |STR_LEN: 682 |STR_TIME: 0.0735931396484375
> STR_ID: 2vqe |STR_LEN: 4199 |STR_TIME: 1.1557302474975586
> STR_ID: 2vqf |STR_LEN: 4218 |STR_TIME: 1.240774154663086
> STR_ID: 2vqg |STR_LEN: 1180 |STR_TIME: 0.11548233032226562
> STR_ID: 2vqh |STR_LEN: 159 |STR_TIME: 0.02434992790222168
> STR_ID: 2vqi |STR_LEN: 992 |STR_TIME: 0.30346226692199707
> STR_ID: 2vqj |STR_LEN: 633 |STR_TIME: 0.06451606750488281
> STR_ID: 2vqk |STR_LEN: 81 |STR_TIME: 0.011029958724975586
> STR_ID: 2vql |STR_LEN: 312 |STR_TIME: 0.055277109146118164
> STR_ID: 2vqm |STR_LEN: 756 |STR_TIME: 0.06667709350585938
> STR_ID: 2vqo |STR_LEN: 981 |STR_TIME: 0.15320301055908203
> STR_ID: 2vqp |STR_LEN: 453 |STR_TIME: 0.04351210594177246
> STR_ID: 2vqq |STR_LEN: 1338 |STR_TIME: 0.11423420906066895
> STR_ID: 2vqr |STR_LEN: 1164 |STR_TIME: 0.11852002143859863
> STR_ID: 2vqs |STR_LEN: 796 |STR_TIME: 0.11188197135925293
> STR_ID: 2vqt |STR_LEN: 2680 |STR_TIME: 0.3078610897064209
> STR_ID: 2vqu |STR_LEN: 2983 |STR_TIME: 0.32764482498168945
> STR_ID: 2vqv |STR_LEN: 728 |STR_TIME: 0.0956721305847168
> STR_ID: 2vqw |STR_LEN: 386 |STR_TIME: 0.11321187019348145
> STR_ID: 2vqx |STR_LEN: 600 |STR_TIME: 0.05338311195373535
> STR_ID: 2vqy |STR_LEN: 385 |STR_TIME: 0.029979944229125977
> STR_ID: 2vqz |STR_LEN: 1088 |STR_TIME: 0.1883869171142578
> STR_ID: 3vq1 |STR_LEN: 1511 |STR_TIME: 0.28926706314086914
> STR_ID: 3vq2 |STR_LEN: 1464 |STR_TIME: 0.29042482376098633
> STR_ID: 3vq4 |STR_LEN: 375 |STR_TIME: 0.07062196731567383
> STR_ID: 3vq5 |STR_LEN: 385 |STR_TIME: 0.04233503341674805
> STR_ID: 3vq6 |STR_LEN: 379 |STR_TIME: 0.041259765625
> STR_ID: 3vq7 |STR_LEN: 413 |STR_TIME: 0.0424351692199707
> STR_ID: 3vq8 |STR_LEN: 349 |STR_TIME: 0.039685964584350586
> STR_ID: 3vq9 |STR_LEN: 609 |STR_TIME: 0.06353998184204102
> STR_ID: 3vqa |STR_LEN: 360 |STR_TIME: 0.08394980430603027
> STR_ID: 3vqb |STR_LEN: 353 |STR_TIME: 0.04368400573730469
> STR_ID: 3vqc |STR_LEN: 313 |STR_TIME: 0.03898811340332031
> STR_ID: 3vqd |STR_LEN: 353 |STR_TIME: 0.041848182678222656
> STR_ID: 3vqe |STR_LEN: 358 |STR_TIME: 0.04171395301818848
> STR_ID: 3vqf |STR_LEN: 266 |STR_TIME: 0.02024698257446289
> STR_ID: 3vqg |STR_LEN: 207 |STR_TIME: 0.02227306365966797
> STR_ID: 3vqh |STR_LEN: 547 |STR_TIME: 0.05821061134338379
> STR_ID: 3vqi |STR_LEN: 1357 |STR_TIME: 0.22182917594909668
> STR_ID: 3vqj |STR_LEN: 472 |STR_TIME: 0.04134202003479004
> STR_ID: 3vqk |STR_LEN: 642 |STR_TIME: 0.12166094779968262
> STR_ID: 3vql |STR_LEN: 307 |STR_TIME: 0.04084300994873047
> STR_ID: 3vqm |STR_LEN: 1656 |STR_TIME: 0.21748089790344238
> STR_ID: 3vqp |STR_LEN: 336 |STR_TIME: 0.06421899795532227
> STR_ID: 3vqq |STR_LEN: 388 |STR_TIME: 0.04383277893066406
> STR_ID: 3vqr |STR_LEN: 1071 |STR_TIME: 0.15285801887512207
> STR_ID: 3vqs |STR_LEN: 3690 |STR_TIME: 0.5641179084777832
> STR_ID: 3vqt |STR_LEN: 2941 |STR_TIME: 0.4502718448638916
> STR_ID: 3vqu |STR_LEN: 293 |STR_TIME: 0.07863402366638184
> STR_ID: 3vqv |STR_LEN: 507 |STR_TIME: 0.041999101638793945
> STR_ID: 3vqw |STR_LEN: 404 |STR_TIME: 0.041274070739746094
> STR_ID: 3vqx |STR_LEN: 1182 |STR_TIME: 0.16236400604248047
> STR_ID: 3vqy |STR_LEN: 359 |STR_TIME: 0.08890390396118164
> STR_ID: 3vqz |STR_LEN: 408 |STR_TIME: 0.03795599937438965
> STR_ID: 5vq5 |STR_LEN: 863 |STR_TIME: 0.073760986328125
>> FINISH_DIR: ./data/v/vq/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3203 |DIR_TIME: 43.66905999183655 

>> START_DIR: ./data/v/vr/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1vr0 |STR_LEN: 806 |STR_TIME: 0.10201001167297363
> STR_ID: 1vr1 |STR_LEN: 365 |STR_TIME: 0.042308807373046875
> STR_ID: 1vr2 |STR_LEN: 416 |STR_TIME: 0.08212614059448242
> STR_ID: 1vr3 |STR_LEN: 351 |STR_TIME: 0.03346872329711914
> STR_ID: 1vr4 |STR_LEN: 631 |STR_TIME: 0.06969189643859863
> STR_ID: 1vr5 |STR_LEN: 2211 |STR_TIME: 0.21082091331481934
> STR_ID: 1vr6 |STR_LEN: 1975 |STR_TIME: 0.2026350498199463
> STR_ID: 1vr7 |STR_LEN: 392 |STR_TIME: 0.08281397819519043
> STR_ID: 1vr8 |STR_LEN: 312 |STR_TIME: 0.02621173858642578
> STR_ID: 1vr9 |STR_LEN: 484 |STR_TIME: 0.043998003005981445
> STR_ID: 1vra |STR_LEN: 811 |STR_TIME: 0.06380605697631836
> STR_ID: 1vrb |STR_LEN: 1250 |STR_TIME: 0.2046351432800293
> STR_ID: 1vrc |STR_LEN: 428 |STR_TIME: 0.23302507400512695
> STR_ID: 1vrd |STR_LEN: 844 |STR_TIME: 0.12467527389526367
> STR_ID: 1vre |STR_LEN: 149 |STR_TIME: 1.381822109222412
> STR_ID: 1vrf |STR_LEN: 149 |STR_TIME: 0.038088083267211914
> STR_ID: 1vrg |STR_LEN: 4542 |STR_TIME: 0.6250441074371338
> STR_ID: 1vrh |STR_LEN: 805 |STR_TIME: 0.11314105987548828
> STR_ID: 1vrk |STR_LEN: 315 |STR_TIME: 0.07589888572692871
> STR_ID: 1vrl |STR_LEN: 425 |STR_TIME: 0.06080007553100586
> STR_ID: 1vrm |STR_LEN: 713 |STR_TIME: 0.054319143295288086
> STR_ID: 1vrn |STR_LEN: 1755 |STR_TIME: 0.22825384140014648
> STR_ID: 1vro |STR_LEN: 87 |STR_TIME: 0.007144927978515625
> STR_ID: 1vrp |STR_LEN: 901 |STR_TIME: 0.10996031761169434
> STR_ID: 1vrq |STR_LEN: 2811 |STR_TIME: 0.3062448501586914
> STR_ID: 1vrr |STR_LEN: 538 |STR_TIME: 0.06967496871948242
> STR_ID: 1vrs |STR_LEN: 997 |STR_TIME: 0.15551304817199707
> STR_ID: 1vrt |STR_LEN: 1233 |STR_TIME: 0.14647293090820312
> STR_ID: 1vru |STR_LEN: 1068 |STR_TIME: 0.17749500274658203
> STR_ID: 1vrv |STR_LEN: 97 |STR_TIME: 0.028270959854125977
> STR_ID: 1vrw |STR_LEN: 580 |STR_TIME: 0.08184695243835449
> STR_ID: 1vrx |STR_LEN: 948 |STR_TIME: 0.1078791618347168
> STR_ID: 1vry |STR_LEN: 61 |STR_TIME: 0.3938002586364746
> STR_ID: 1vrz |STR_LEN: 37 |STR_TIME: 0.005531787872314453
> STR_ID: 2vr0 |STR_LEN: 2424 |STR_TIME: 0.4378941059112549
> STR_ID: 2vr1 |STR_LEN: 1110 |STR_TIME: 0.13269615173339844
> STR_ID: 2vr2 |STR_LEN: 482 |STR_TIME: 0.07162094116210938
> STR_ID: 2vr3 |STR_LEN: 1171 |STR_TIME: 0.14554286003112793
> STR_ID: 2vr4 |STR_LEN: 2897 |STR_TIME: 0.31410980224609375
> STR_ID: 2vr5 |STR_LEN: 1838 |STR_TIME: 0.23454594612121582
> STR_ID: 2vr6 |STR_LEN: 1094 |STR_TIME: 0.13349413871765137
> STR_ID: 2vr7 |STR_LEN: 946 |STR_TIME: 0.05349898338317871
> STR_ID: 2vr8 |STR_LEN: 842 |STR_TIME: 0.06760501861572266
> STR_ID: 2vr9 |STR_LEN: 588 |STR_TIME: 0.12338876724243164
> STR_ID: 2vra |STR_LEN: 800 |STR_TIME: 0.11149096488952637
> STR_ID: 2vrb |STR_LEN: 421 |STR_TIME: 0.04138374328613281
> STR_ID: 2vrc |STR_LEN: 1382 |STR_TIME: 0.19337224960327148
> STR_ID: 2vrd |STR_LEN: 62 |STR_TIME: 1.0009920597076416
> STR_ID: 2vre |STR_LEN: 1192 |STR_TIME: 0.16790199279785156
> STR_ID: 2vrf |STR_LEN: 548 |STR_TIME: 0.05627083778381348
> STR_ID: 2vrg |STR_LEN: 82 |STR_TIME: 0.5973358154296875
> STR_ID: 2vrh |STR_LEN: 695 |STR_TIME: 0.01676797866821289
> STR_ID: 2vri |STR_LEN: 272 |STR_TIME: 0.08523797988891602
> STR_ID: 2vrj |STR_LEN: 1557 |STR_TIME: 0.14729022979736328
> STR_ID: 2vrk |STR_LEN: 2670 |STR_TIME: 0.26401305198669434
> STR_ID: 2vrl |STR_LEN: 1285 |STR_TIME: 0.15242314338684082
> STR_ID: 2vrm |STR_LEN: 1434 |STR_TIME: 0.19811391830444336
> STR_ID: 2vrn |STR_LEN: 543 |STR_TIME: 0.05322885513305664
> STR_ID: 2vro |STR_LEN: 1788 |STR_TIME: 0.19295907020568848
> STR_ID: 2vrp |STR_LEN: 306 |STR_TIME: 0.037331342697143555
> STR_ID: 2vrq |STR_LEN: 2652 |STR_TIME: 0.2779819965362549
> STR_ID: 2vrr |STR_LEN: 433 |STR_TIME: 0.050252676010131836
> STR_ID: 2vrs |STR_LEN: 1608 |STR_TIME: 0.11296892166137695
> STR_ID: 2vrt |STR_LEN: 1776 |STR_TIME: 0.36986804008483887
> STR_ID: 2vrw |STR_LEN: 1017 |STR_TIME: 0.11314511299133301
> STR_ID: 2vrx |STR_LEN: 1224 |STR_TIME: 0.10808992385864258
> STR_ID: 2vry |STR_LEN: 224 |STR_TIME: 0.02436208724975586
> STR_ID: 2vrz |STR_LEN: 302 |STR_TIME: 0.029590845108032227
> STR_ID: 3vr0 |STR_LEN: 1337 |STR_TIME: 0.20017623901367188
> STR_ID: 3vr1 |STR_LEN: 2068 |STR_TIME: 0.4284090995788574
> STR_ID: 3vr2 |STR_LEN: 3191 |STR_TIME: 0.6861860752105713
> STR_ID: 3vr3 |STR_LEN: 3180 |STR_TIME: 0.7208733558654785
> STR_ID: 3vr4 |STR_LEN: 5215 |STR_TIME: 0.881227970123291
> STR_ID: 3vr5 |STR_LEN: 3354 |STR_TIME: 0.7854540348052979
> STR_ID: 3vr6 |STR_LEN: 3901 |STR_TIME: 0.882194995880127
> STR_ID: 3vr8 |STR_LEN: 2301 |STR_TIME: 0.4126546382904053
> STR_ID: 3vr9 |STR_LEN: 2304 |STR_TIME: 0.4260678291320801
> STR_ID: 3vra |STR_LEN: 2304 |STR_TIME: 0.4238269329071045
> STR_ID: 3vrb |STR_LEN: 2301 |STR_TIME: 0.43828415870666504
> STR_ID: 3vrc |STR_LEN: 754 |STR_TIME: 0.11822819709777832
> STR_ID: 3vrd |STR_LEN: 1135 |STR_TIME: 0.09280681610107422
> STR_ID: 3vre |STR_LEN: 787 |STR_TIME: 0.09043502807617188
> STR_ID: 3vrf |STR_LEN: 534 |STR_TIME: 0.04805111885070801
> STR_ID: 3vrg |STR_LEN: 535 |STR_TIME: 0.10753273963928223
> STR_ID: 3vrh |STR_LEN: 381 |STR_TIME: 0.043441057205200195
> STR_ID: 3vri |STR_LEN: 964 |STR_TIME: 0.07517099380493164
> STR_ID: 3vrj |STR_LEN: 804 |STR_TIME: 0.06567096710205078
> STR_ID: 3vrk |STR_LEN: 370 |STR_TIME: 0.039252281188964844
> STR_ID: 3vrl |STR_LEN: 1018 |STR_TIME: 0.20169687271118164
> STR_ID: 3vrm |STR_LEN: 440 |STR_TIME: 0.0696859359741211
> STR_ID: 3vrn |STR_LEN: 530 |STR_TIME: 0.06998515129089355
> STR_ID: 3vro |STR_LEN: 494 |STR_TIME: 0.04410529136657715
> STR_ID: 3vrp |STR_LEN: 591 |STR_TIME: 0.04752993583679199
> STR_ID: 3vrq |STR_LEN: 675 |STR_TIME: 0.08020567893981934
> STR_ID: 3vrr |STR_LEN: 415 |STR_TIME: 0.0435638427734375
> STR_ID: 3vrs |STR_LEN: 82 |STR_TIME: 0.023597002029418945
> STR_ID: 3vrt |STR_LEN: 289 |STR_TIME: 0.035665273666381836
> STR_ID: 3vru |STR_LEN: 412 |STR_TIME: 0.07078075408935547
> STR_ID: 3vrv |STR_LEN: 355 |STR_TIME: 0.03748893737792969
> STR_ID: 3vrw |STR_LEN: 318 |STR_TIME: 0.039897918701171875
> STR_ID: 3vry |STR_LEN: 1107 |STR_TIME: 0.1335439682006836
> STR_ID: 3vrz |STR_LEN: 1110 |STR_TIME: 0.1593468189239502
> STR_ID: 5vrb |STR_LEN: 4585 |STR_TIME: 0.5796701908111572
> STR_ID: 5vrv |STR_LEN: 2573 |STR_TIME: 0.4017951488494873
>> FINISH_DIR: ./data/v/vr/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3307 |DIR_TIME: 21.789897918701172 

>> START_DIR: ./data/v/vs/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1vs0 |STR_LEN: 1020 |STR_TIME: 0.0954129695892334
> STR_ID: 1vs1 |STR_LEN: 1275 |STR_TIME: 0.2245180606842041
> STR_ID: 1vs2 |STR_LEN: 18 |STR_TIME: 0.004533052444458008
> STR_ID: 1vs3 |STR_LEN: 1063 |STR_TIME: 0.08178997039794922
> STR_ID: 1vsb |STR_LEN: 358 |STR_TIME: 0.04019880294799805
> STR_ID: 1vsc |STR_LEN: 695 |STR_TIME: 0.1017148494720459
> STR_ID: 1vsd |STR_LEN: 321 |STR_TIME: 0.023298025131225586
> STR_ID: 1vse |STR_LEN: 271 |STR_TIME: 0.02361917495727539
> STR_ID: 1vsf |STR_LEN: 289 |STR_TIME: 0.022720813751220703
> STR_ID: 1vsg |STR_LEN: 748 |STR_TIME: 0.09444379806518555
> STR_ID: 1vsh |STR_LEN: 282 |STR_TIME: 0.02529001235961914
> STR_ID: 1vsi |STR_LEN: 247 |STR_TIME: 0.02426600456237793
> STR_ID: 1vsj |STR_LEN: 266 |STR_TIME: 0.02361607551574707
> STR_ID: 1vsk |STR_LEN: 252 |STR_TIME: 0.02290201187133789
> STR_ID: 1vsl |STR_LEN: 248 |STR_TIME: 0.02180194854736328
> STR_ID: 1vsm |STR_LEN: 271 |STR_TIME: 0.05995917320251465
> STR_ID: 1vsn |STR_LEN: 485 |STR_TIME: 0.037158966064453125
> STR_ID: 1vso |STR_LEN: 449 |STR_TIME: 0.03951406478881836
> STR_ID: 1vsq |STR_LEN: 431 |STR_TIME: 0.25656795501708984
> STR_ID: 1vsr |STR_LEN: 198 |STR_TIME: 0.022856950759887695
> STR_ID: 1vst |STR_LEN: 228 |STR_TIME: 0.030637025833129883
> STR_ID: 1vsu |STR_LEN: 1705 |STR_TIME: 0.19427490234375
> STR_ID: 1vsv |STR_LEN: 1775 |STR_TIME: 0.23457717895507812
> STR_ID: 2vs0 |STR_LEN: 347 |STR_TIME: 0.035594940185546875
> STR_ID: 2vs1 |STR_LEN: 588 |STR_TIME: 0.06144213676452637
> STR_ID: 2vs2 |STR_LEN: 550 |STR_TIME: 0.15144109725952148
> STR_ID: 2vs3 |STR_LEN: 1004 |STR_TIME: 0.09947919845581055
> STR_ID: 2vs4 |STR_LEN: 1838 |STR_TIME: 0.14760398864746094
> STR_ID: 2vs5 |STR_LEN: 1290 |STR_TIME: 0.10106611251831055
> STR_ID: 2vs6 |STR_LEN: 876 |STR_TIME: 0.07542610168457031
> STR_ID: 2vs7 |STR_LEN: 1311 |STR_TIME: 0.23555517196655273
> STR_ID: 2vs8 |STR_LEN: 1102 |STR_TIME: 0.20601725578308105
> STR_ID: 2vsa |STR_LEN: 932 |STR_TIME: 0.12449979782104492
> STR_ID: 2vsc |STR_LEN: 828 |STR_TIME: 0.09440922737121582
> STR_ID: 2vsd |STR_LEN: 200 |STR_TIME: 0.01802802085876465
> STR_ID: 2vse |STR_LEN: 2325 |STR_TIME: 0.30875611305236816
> STR_ID: 2vsf |STR_LEN: 591 |STR_TIME: 0.1066288948059082
> STR_ID: 2vsg |STR_LEN: 799 |STR_TIME: 0.10766220092773438
> STR_ID: 2vsh |STR_LEN: 693 |STR_TIME: 0.09221982955932617
> STR_ID: 2vsi |STR_LEN: 465 |STR_TIME: 0.12486076354980469
> STR_ID: 2vsk |STR_LEN: 1061 |STR_TIME: 0.20506715774536133
> STR_ID: 2vsl |STR_LEN: 162 |STR_TIME: 0.015156984329223633
> STR_ID: 2vsm |STR_LEN: 1260 |STR_TIME: 0.13017916679382324
> STR_ID: 2vsn |STR_LEN: 1141 |STR_TIME: 0.15251898765563965
> STR_ID: 2vso |STR_LEN: 1286 |STR_TIME: 0.24576306343078613
> STR_ID: 2vsp |STR_LEN: 433 |STR_TIME: 0.05250263214111328
> STR_ID: 2vsq |STR_LEN: 1314 |STR_TIME: 0.2217090129852295
> STR_ID: 2vsr |STR_LEN: 634 |STR_TIME: 0.07501602172851562
> STR_ID: 2vss |STR_LEN: 1778 |STR_TIME: 0.25911712646484375
> STR_ID: 2vst |STR_LEN: 605 |STR_TIME: 0.07511329650878906
> STR_ID: 2vsu |STR_LEN: 1973 |STR_TIME: 0.27835583686828613
> STR_ID: 2vsv |STR_LEN: 294 |STR_TIME: 0.029687881469726562
> STR_ID: 2vsw |STR_LEN: 359 |STR_TIME: 0.047395944595336914
> STR_ID: 2vsx |STR_LEN: 1211 |STR_TIME: 0.26355504989624023
> STR_ID: 2vsy |STR_LEN: 1424 |STR_TIME: 0.19003987312316895
> STR_ID: 2vsz |STR_LEN: 448 |STR_TIME: 0.04847526550292969
> STR_ID: 3vs0 |STR_LEN: 923 |STR_TIME: 0.13138628005981445
> STR_ID: 3vs1 |STR_LEN: 946 |STR_TIME: 0.17806315422058105
> STR_ID: 3vs2 |STR_LEN: 993 |STR_TIME: 0.12856388092041016
> STR_ID: 3vs3 |STR_LEN: 1209 |STR_TIME: 0.18663311004638672
> STR_ID: 3vs4 |STR_LEN: 1031 |STR_TIME: 0.14064288139343262
> STR_ID: 3vs5 |STR_LEN: 900 |STR_TIME: 0.12616276741027832
> STR_ID: 3vs6 |STR_LEN: 1176 |STR_TIME: 0.1810150146484375
> STR_ID: 3vs7 |STR_LEN: 887 |STR_TIME: 0.1356220245361328
> STR_ID: 3vs8 |STR_LEN: 5877 |STR_TIME: 0.7897129058837891
> STR_ID: 3vs9 |STR_LEN: 5561 |STR_TIME: 0.7880220413208008
> STR_ID: 3vsa |STR_LEN: 1044 |STR_TIME: 0.1191258430480957
> STR_ID: 3vsb |STR_LEN: 298 |STR_TIME: 0.1226959228515625
> STR_ID: 3vsc |STR_LEN: 959 |STR_TIME: 0.12442302703857422
> STR_ID: 3vsd |STR_LEN: 869 |STR_TIME: 0.11402297019958496
> STR_ID: 3vse |STR_LEN: 2138 |STR_TIME: 0.29431796073913574
> STR_ID: 3vsf |STR_LEN: 2823 |STR_TIME: 0.5043070316314697
> STR_ID: 3vsg |STR_LEN: 2454 |STR_TIME: 0.1892406940460205
> STR_ID: 3vsh |STR_LEN: 1672 |STR_TIME: 0.24204516410827637
> STR_ID: 3vsi |STR_LEN: 1418 |STR_TIME: 0.17080903053283691
> STR_ID: 3vsj |STR_LEN: 2183 |STR_TIME: 0.23488497734069824
> STR_ID: 3vsk |STR_LEN: 1522 |STR_TIME: 0.26859474182128906
> STR_ID: 3vsl |STR_LEN: 1520 |STR_TIME: 0.22583580017089844
> STR_ID: 3vsm |STR_LEN: 1249 |STR_TIME: 0.10362577438354492
> STR_ID: 3vsn |STR_LEN: 1319 |STR_TIME: 0.1109461784362793
> STR_ID: 3vso |STR_LEN: 641 |STR_TIME: 0.1349928379058838
> STR_ID: 3vsp |STR_LEN: 560 |STR_TIME: 0.07632899284362793
> STR_ID: 3vsq |STR_LEN: 284 |STR_TIME: 0.0329740047454834
> STR_ID: 3vsr |STR_LEN: 893 |STR_TIME: 0.07833504676818848
> STR_ID: 3vss |STR_LEN: 863 |STR_TIME: 0.11307287216186523
> STR_ID: 3vst |STR_LEN: 5719 |STR_TIME: 0.49420619010925293
> STR_ID: 3vsu |STR_LEN: 5073 |STR_TIME: 0.5724878311157227
> STR_ID: 3vsv |STR_LEN: 6200 |STR_TIME: 0.5847511291503906
> STR_ID: 3vsw |STR_LEN: 684 |STR_TIME: 0.15345001220703125
> STR_ID: 3vsx |STR_LEN: 684 |STR_TIME: 0.09754204750061035
> STR_ID: 3vsy |STR_LEN: 500 |STR_TIME: 0.052703857421875
> STR_ID: 3vsz |STR_LEN: 2833 |STR_TIME: 0.5483999252319336
> STR_ID: 5vs7 |STR_LEN: 185 |STR_TIME: 0.02306675910949707
> STR_ID: 5vsj |STR_LEN: 1660 |STR_TIME: 0.20093393325805664
> STR_ID: 5vst |STR_LEN: 211 |STR_TIME: 0.07378482818603516
> STR_ID: 5vsv |STR_LEN: 1588 |STR_TIME: 0.23987388610839844
> STR_ID: 5vsx |STR_LEN: 207 |STR_TIME: 0.05634307861328125
> STR_ID: 5vsz |STR_LEN: 157 |STR_TIME: 0.0232088565826416
>> FINISH_DIR: ./data/v/vs/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3405 |DIR_TIME: 15.99852728843689 

>> START_DIR: ./data/v/vt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1vt5 |STR_LEN: 8 |STR_TIME: 0.0036520957946777344
> STR_ID: 1vt6 |STR_LEN: 8 |STR_TIME: 0.002917766571044922
> STR_ID: 1vt7 |STR_LEN: 59 |STR_TIME: 0.006145000457763672
> STR_ID: 1vt8 |STR_LEN: 113 |STR_TIME: 0.008546113967895508
> STR_ID: 1vt9 |STR_LEN: 105 |STR_TIME: 0.007134914398193359
> STR_ID: 1vta |STR_LEN: 93 |STR_TIME: 0.008907079696655273
> STR_ID: 1vtb |STR_LEN: 58 |STR_TIME: 0.0037992000579833984
> STR_ID: 1vtc |STR_LEN: 8 |STR_TIME: 0.003000974655151367
> STR_ID: 1vtd |STR_LEN: 24 |STR_TIME: 0.009012937545776367
> STR_ID: 1vte |STR_LEN: 96 |STR_TIME: 0.009860038757324219
> STR_ID: 1vtf |STR_LEN: 15 |STR_TIME: 0.004759073257446289
> STR_ID: 1vtg |STR_LEN: 16 |STR_TIME: 0.005791425704956055
> STR_ID: 1vth |STR_LEN: 51 |STR_TIME: 0.004086971282958984
> STR_ID: 1vti |STR_LEN: 59 |STR_TIME: 0.004433870315551758
> STR_ID: 1vtj |STR_LEN: 85 |STR_TIME: 0.009652853012084961
> STR_ID: 1vtk |STR_LEN: 367 |STR_TIME: 0.04508209228515625
> STR_ID: 1vtl |STR_LEN: 428 |STR_TIME: 0.08487868309020996
> STR_ID: 1vtm |STR_LEN: 169 |STR_TIME: 0.022285938262939453
> STR_ID: 1vtn |STR_LEN: 134 |STR_TIME: 0.061202287673950195
> STR_ID: 1vto |STR_LEN: 952 |STR_TIME: 0.11568379402160645
> STR_ID: 1vtp |STR_LEN: 26 |STR_TIME: 0.14231276512145996
> STR_ID: 1vtq |STR_LEN: 75 |STR_TIME: 0.026834964752197266
> STR_ID: 1vtr |STR_LEN: 46 |STR_TIME: 0.002565145492553711
> STR_ID: 1vtt |STR_LEN: 12 |STR_TIME: 0.0058629512786865234
> STR_ID: 1vtu |STR_LEN: 50 |STR_TIME: 0.00604701042175293
> STR_ID: 1vtv |STR_LEN: 12 |STR_TIME: 0.005686044692993164
> STR_ID: 1vtw |STR_LEN: 12 |STR_TIME: 0.03456902503967285
> STR_ID: 1vtx |STR_LEN: 42 |STR_TIME: 0.22630786895751953
> STR_ID: 1vty |STR_LEN: 98 |STR_TIME: 0.005995988845825195
> STR_ID: 2vt0 |STR_LEN: 1467 |STR_TIME: 0.18866395950317383
> STR_ID: 2vt1 |STR_LEN: 131 |STR_TIME: 0.015743017196655273
> STR_ID: 2vt2 |STR_LEN: 524 |STR_TIME: 0.06031918525695801
> STR_ID: 2vt3 |STR_LEN: 619 |STR_TIME: 0.06188225746154785
> STR_ID: 2vt4 |STR_LEN: 1138 |STR_TIME: 0.20030879974365234
> STR_ID: 2vt5 |STR_LEN: 3094 |STR_TIME: 0.41515421867370605
> STR_ID: 2vt6 |STR_LEN: 2038 |STR_TIME: 0.22507619857788086
> STR_ID: 2vt7 |STR_LEN: 2037 |STR_TIME: 0.17754030227661133
> STR_ID: 2vt8 |STR_LEN: 322 |STR_TIME: 0.0980532169342041
> STR_ID: 2vta |STR_LEN: 463 |STR_TIME: 0.04444098472595215
> STR_ID: 2vtb |STR_LEN: 4300 |STR_TIME: 0.5465133190155029
> STR_ID: 2vtc |STR_LEN: 1068 |STR_TIME: 0.10929703712463379
> STR_ID: 2vtd |STR_LEN: 754 |STR_TIME: 0.07047295570373535
> STR_ID: 2vte |STR_LEN: 638 |STR_TIME: 0.0653219223022461
> STR_ID: 2vtf |STR_LEN: 2740 |STR_TIME: 0.29818081855773926
> STR_ID: 2vtg |STR_LEN: 150 |STR_TIME: 0.017678022384643555
> STR_ID: 2vth |STR_LEN: 529 |STR_TIME: 0.04413890838623047
> STR_ID: 2vti |STR_LEN: 493 |STR_TIME: 0.043219804763793945
