>> START_DIR: ./data/q/q0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1q01 |STR_LEN: 38 |STR_TIME: 0.2670152187347412
> STR_ID: 1qq9 |STR_LEN: 572 |STR_TIME: 0.04230976104736328
> STR_ID: 1qqa |STR_LEN: 359 |STR_TIME: 0.052088022232055664
> STR_ID: 1qqb |STR_LEN: 413 |STR_TIME: 0.053288936614990234
> STR_ID: 1qqc |STR_LEN: 862 |STR_TIME: 0.14646506309509277
> STR_ID: 1qqd |STR_LEN: 416 |STR_TIME: 0.05680418014526367
> STR_ID: 1qqe |STR_LEN: 285 |STR_TIME: 0.03892183303833008
> STR_ID: 1qqf |STR_LEN: 607 |STR_TIME: 0.04517197608947754
> STR_ID: 1qqg |STR_LEN: 585 |STR_TIME: 0.06247091293334961
> STR_ID: 1qqh |STR_LEN: 286 |STR_TIME: 0.02340102195739746
> STR_ID: 1qqi |STR_LEN: 104 |STR_TIME: 0.06832003593444824
> STR_ID: 1qqj |STR_LEN: 1732 |STR_TIME: 0.13423991203308105
> STR_ID: 1qqk |STR_LEN: 382 |STR_TIME: 0.03812813758850098
> STR_ID: 1qql |STR_LEN: 290 |STR_TIME: 0.023206233978271484
> STR_ID: 1qqm |STR_LEN: 824 |STR_TIME: 0.09629368782043457
> STR_ID: 1qqn |STR_LEN: 800 |STR_TIME: 0.06019091606140137
> STR_ID: 1qqo |STR_LEN: 792 |STR_TIME: 0.0603032112121582
> STR_ID: 1qqp |STR_LEN: 1306 |STR_TIME: 0.11238813400268555
> STR_ID: 1qqq |STR_LEN: 488 |STR_TIME: 0.07369804382324219
> STR_ID: 1qqr |STR_LEN: 884 |STR_TIME: 0.09044814109802246
> STR_ID: 1qqs |STR_LEN: 248 |STR_TIME: 0.02676105499267578
> STR_ID: 1qqt |STR_LEN: 726 |STR_TIME: 0.08527278900146484
> STR_ID: 1qqu |STR_LEN: 374 |STR_TIME: 0.034761905670166016
> STR_ID: 1qqv |STR_LEN: 67 |STR_TIME: 0.017676830291748047
> STR_ID: 1qqw |STR_LEN: 2394 |STR_TIME: 0.3543822765350342
> STR_ID: 1qqy |STR_LEN: 211 |STR_TIME: 0.018845081329345703
> STR_ID: 2qq0 |STR_LEN: 730 |STR_TIME: 0.08818411827087402
> STR_ID: 2qq1 |STR_LEN: 2067 |STR_TIME: 0.15766596794128418
> STR_ID: 2qq2 |STR_LEN: 1829 |STR_TIME: 0.2770729064941406
> STR_ID: 2qq3 |STR_LEN: 5069 |STR_TIME: 0.6039021015167236
> STR_ID: 2qq4 |STR_LEN: 2145 |STR_TIME: 0.2545328140258789
> STR_ID: 2qq5 |STR_LEN: 439 |STR_TIME: 0.03395891189575195
> STR_ID: 2qq6 |STR_LEN: 820 |STR_TIME: 0.10963296890258789
> STR_ID: 2qq7 |STR_LEN: 665 |STR_TIME: 0.07573795318603516
> STR_ID: 2qq8 |STR_LEN: 381 |STR_TIME: 0.11502909660339355
> STR_ID: 2qq9 |STR_LEN: 376 |STR_TIME: 0.035047054290771484
> STR_ID: 2qqa |STR_LEN: 294 |STR_TIME: 0.0340580940246582
> STR_ID: 2qqb |STR_LEN: 289 |STR_TIME: 0.031868934631347656
> STR_ID: 2qqc |STR_LEN: 1452 |STR_TIME: 0.13829565048217773
> STR_ID: 2qqd |STR_LEN: 1276 |STR_TIME: 0.17736101150512695
> STR_ID: 2qqe |STR_LEN: 375 |STR_TIME: 0.04780292510986328
> STR_ID: 2qqf |STR_LEN: 435 |STR_TIME: 0.04501700401306152
> STR_ID: 2qqg |STR_LEN: 417 |STR_TIME: 0.045835018157958984
> STR_ID: 2qqh |STR_LEN: 352 |STR_TIME: 0.04452180862426758
> STR_ID: 2qqi |STR_LEN: 598 |STR_TIME: 0.09629201889038086
> STR_ID: 2qqj |STR_LEN: 555 |STR_TIME: 0.05078411102294922
> STR_ID: 2qqk |STR_LEN: 973 |STR_TIME: 0.14717411994934082
> STR_ID: 2qql |STR_LEN: 990 |STR_TIME: 0.16632819175720215
> STR_ID: 2qqm |STR_LEN: 643 |STR_TIME: 0.06997203826904297
> STR_ID: 2qqn |STR_LEN: 846 |STR_TIME: 0.08850908279418945
> STR_ID: 2qqo |STR_LEN: 1231 |STR_TIME: 0.1794281005859375
> STR_ID: 2qqp |STR_LEN: 2199 |STR_TIME: 0.34020519256591797
> STR_ID: 2qqq |STR_LEN: 1006 |STR_TIME: 0.07612085342407227
> STR_ID: 2qqr |STR_LEN: 545 |STR_TIME: 0.04865884780883789
> STR_ID: 2qqs |STR_LEN: 292 |STR_TIME: 0.03480696678161621
> STR_ID: 2qqt |STR_LEN: 936 |STR_TIME: 0.15353798866271973
> STR_ID: 2qqu |STR_LEN: 568 |STR_TIME: 0.07927131652832031
> STR_ID: 2qqv |STR_LEN: 566 |STR_TIME: 0.07890892028808594
> STR_ID: 2qqw |STR_LEN: 567 |STR_TIME: 0.11023306846618652
> STR_ID: 2qqy |STR_LEN: 267 |STR_TIME: 0.0233306884765625
> STR_ID: 2qqz |STR_LEN: 399 |STR_TIME: 0.04881620407104492
> STR_ID: 3qq0 |STR_LEN: 1704 |STR_TIME: 0.19396400451660156
> STR_ID: 3qq1 |STR_LEN: 1139 |STR_TIME: 0.20265793800354004
> STR_ID: 3qq2 |STR_LEN: 744 |STR_TIME: 0.16110491752624512
> STR_ID: 3qq3 |STR_LEN: 1109 |STR_TIME: 0.12036705017089844
> STR_ID: 3qq4 |STR_LEN: 713 |STR_TIME: 0.061505794525146484
> STR_ID: 3qq5 |STR_LEN: 384 |STR_TIME: 0.05244326591491699
> STR_ID: 3qq6 |STR_LEN: 204 |STR_TIME: 0.06390810012817383
> STR_ID: 3qq7 |STR_LEN: 188 |STR_TIME: 0.03235483169555664
> STR_ID: 3qq8 |STR_LEN: 404 |STR_TIME: 0.04898405075073242
> STR_ID: 3qq9 |STR_LEN: 2103 |STR_TIME: 0.3237779140472412
> STR_ID: 3qqa |STR_LEN: 255 |STR_TIME: 0.0312809944152832
> STR_ID: 3qqb |STR_LEN: 1042 |STR_TIME: 0.1099400520324707
> STR_ID: 3qqc |STR_LEN: 525 |STR_TIME: 0.13521313667297363
> STR_ID: 3qqd |STR_LEN: 444 |STR_TIME: 0.045806884765625
> STR_ID: 3qqe |STR_LEN: 927 |STR_TIME: 0.09097599983215332
> STR_ID: 3qqf |STR_LEN: 500 |STR_TIME: 0.0488739013671875
> STR_ID: 3qqg |STR_LEN: 436 |STR_TIME: 0.07477521896362305
> STR_ID: 3qqh |STR_LEN: 468 |STR_TIME: 0.04524517059326172
> STR_ID: 3qqi |STR_LEN: 1058 |STR_TIME: 0.09206819534301758
> STR_ID: 3qqj |STR_LEN: 496 |STR_TIME: 0.04964017868041992
> STR_ID: 3qqk |STR_LEN: 472 |STR_TIME: 0.05040884017944336
> STR_ID: 3qql |STR_LEN: 537 |STR_TIME: 0.0822291374206543
> STR_ID: 3qqm |STR_LEN: 2550 |STR_TIME: 0.38569116592407227
> STR_ID: 3qqn |STR_LEN: 391 |STR_TIME: 0.03457903861999512
> STR_ID: 3qqo |STR_LEN: 1541 |STR_TIME: 0.2749629020690918
> STR_ID: 3qqp |STR_LEN: 1259 |STR_TIME: 0.1646406650543213
> STR_ID: 3qqq |STR_LEN: 507 |STR_TIME: 0.05151510238647461
> STR_ID: 3qqr |STR_LEN: 442 |STR_TIME: 0.09404301643371582
> STR_ID: 3qqs |STR_LEN: 1982 |STR_TIME: 0.19700288772583008
> STR_ID: 3qqt |STR_LEN: 236 |STR_TIME: 0.019737720489501953
> STR_ID: 3qqu |STR_LEN: 1325 |STR_TIME: 0.20156288146972656
> STR_ID: 3qqv |STR_LEN: 509 |STR_TIME: 0.052983999252319336
> STR_ID: 3qqw |STR_LEN: 2042 |STR_TIME: 0.35254669189453125
> STR_ID: 3qqx |STR_LEN: 1063 |STR_TIME: 0.10673308372497559
> STR_ID: 3qqy |STR_LEN: 425 |STR_TIME: 0.08271598815917969
> STR_ID: 3qqz |STR_LEN: 271 |STR_TIME: 0.03313875198364258
> STR_ID: 4qq0 |STR_LEN: 281 |STR_TIME: 0.030250072479248047
> STR_ID: 4qq1 |STR_LEN: 1562 |STR_TIME: 0.33931899070739746
> STR_ID: 4qq2 |STR_LEN: 823 |STR_TIME: 0.0822288990020752
> STR_ID: 4qq3 |STR_LEN: 493 |STR_TIME: 0.10080099105834961
> STR_ID: 4qq4 |STR_LEN: 215 |STR_TIME: 0.0190887451171875
> STR_ID: 4qq5 |STR_LEN: 276 |STR_TIME: 0.04047417640686035
> STR_ID: 4qq6 |STR_LEN: 88 |STR_TIME: 0.010296821594238281
> STR_ID: 4qq7 |STR_LEN: 519 |STR_TIME: 0.0743112564086914
> STR_ID: 4qq8 |STR_LEN: 2326 |STR_TIME: 0.4485969543457031
> STR_ID: 4qqa |STR_LEN: 629 |STR_TIME: 0.09202694892883301
> STR_ID: 4qqb |STR_LEN: 516 |STR_TIME: 0.08449792861938477
> STR_ID: 4qqc |STR_LEN: 316 |STR_TIME: 0.04181814193725586
> STR_ID: 4qqd |STR_LEN: 332 |STR_TIME: 0.04497194290161133
> STR_ID: 4qqe |STR_LEN: 533 |STR_TIME: 0.05179905891418457
> STR_ID: 4qqf |STR_LEN: 1187 |STR_TIME: 0.2262580394744873
> STR_ID: 4qqg |STR_LEN: 505 |STR_TIME: 0.08792495727539062
> STR_ID: 4qqh |STR_LEN: 304 |STR_TIME: 0.029413938522338867
> STR_ID: 4qqi |STR_LEN: 287 |STR_TIME: 0.05840110778808594
> STR_ID: 4qqj |STR_LEN: 429 |STR_TIME: 0.05356311798095703
> STR_ID: 4qqk |STR_LEN: 526 |STR_TIME: 0.05005788803100586
> STR_ID: 4qql |STR_LEN: 2082 |STR_TIME: 0.4258768558502197
> STR_ID: 4qqm |STR_LEN: 688 |STR_TIME: 0.05849194526672363
> STR_ID: 4qqn |STR_LEN: 470 |STR_TIME: 0.0854482650756836
> STR_ID: 4qqo |STR_LEN: 251 |STR_TIME: 0.02332329750061035
> STR_ID: 4qqp |STR_LEN: 269 |STR_TIME: 0.02684783935546875
> STR_ID: 4qqq |STR_LEN: 606 |STR_TIME: 0.0711512565612793
> STR_ID: 4qqr |STR_LEN: 620 |STR_TIME: 0.08051609992980957
> STR_ID: 4qqs |STR_LEN: 1662 |STR_TIME: 0.2570052146911621
> STR_ID: 4qqt |STR_LEN: 285 |STR_TIME: 0.0381770133972168
> STR_ID: 4qqu |STR_LEN: 812 |STR_TIME: 0.16672492027282715
> STR_ID: 4qqv |STR_LEN: 1516 |STR_TIME: 0.32170963287353516
> STR_ID: 4qqw |STR_LEN: 3875 |STR_TIME: 0.6315383911132812
> STR_ID: 4qqx |STR_LEN: 3646 |STR_TIME: 0.6117339134216309
> STR_ID: 4qqy |STR_LEN: 3650 |STR_TIME: 0.7176213264465332
> STR_ID: 4qqz |STR_LEN: 3652 |STR_TIME: 0.7281110286712646
>> FINISH_DIR: ./data/q/qq/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3537 |DIR_TIME: 17.777477979660034 

>> START_DIR: ./data/q/qr/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1qr0 |STR_LEN: 502 |STR_TIME: 0.03917694091796875
> STR_ID: 1qr1 |STR_LEN: 871 |STR_TIME: 0.11296272277832031
> STR_ID: 1qr2 |STR_LEN: 658 |STR_TIME: 0.18112730979919434
> STR_ID: 1qr3 |STR_LEN: 587 |STR_TIME: 0.04283499717712402
> STR_ID: 1qr4 |STR_LEN: 437 |STR_TIME: 0.04982280731201172
> STR_ID: 1qr5 |STR_LEN: 88 |STR_TIME: 0.27489399909973145
> STR_ID: 1qr6 |STR_LEN: 1866 |STR_TIME: 0.22147202491760254
> STR_ID: 1qr7 |STR_LEN: 1369 |STR_TIME: 0.18842506408691406
> STR_ID: 1qr8 |STR_LEN: 85 |STR_TIME: 0.009063959121704102
> STR_ID: 1qr9 |STR_LEN: 117 |STR_TIME: 0.013525962829589844
> STR_ID: 1qra |STR_LEN: 391 |STR_TIME: 0.03049325942993164
> STR_ID: 1qrb |STR_LEN: 761 |STR_TIME: 0.1422891616821289
> STR_ID: 1qrc |STR_LEN: 761 |STR_TIME: 0.0787961483001709
> STR_ID: 1qrd |STR_LEN: 600 |STR_TIME: 0.08589410781860352
> STR_ID: 1qre |STR_LEN: 320 |STR_TIME: 0.030042171478271484
> STR_ID: 1qrf |STR_LEN: 293 |STR_TIME: 0.030543088912963867
> STR_ID: 1qrg |STR_LEN: 282 |STR_TIME: 0.0326840877532959
> STR_ID: 1qrh |STR_LEN: 325 |STR_TIME: 0.08231616020202637
> STR_ID: 1qri |STR_LEN: 326 |STR_TIME: 0.051229000091552734
> STR_ID: 1qrj |STR_LEN: 214 |STR_TIME: 1.2930428981781006
> STR_ID: 1qrk |STR_LEN: 1637 |STR_TIME: 0.2680089473724365
> STR_ID: 1qrl |STR_LEN: 280 |STR_TIME: 0.03077983856201172
> STR_ID: 1qrm |STR_LEN: 251 |STR_TIME: 0.030950307846069336
> STR_ID: 1qrn |STR_LEN: 877 |STR_TIME: 0.24538302421569824
> STR_ID: 1qrp |STR_LEN: 462 |STR_TIME: 0.04724931716918945
> STR_ID: 1qrq |STR_LEN: 1456 |STR_TIME: 0.21904492378234863
> STR_ID: 1qrr |STR_LEN: 745 |STR_TIME: 0.061254262924194336
> STR_ID: 1qrs |STR_LEN: 717 |STR_TIME: 0.13690614700317383
> STR_ID: 1qrt |STR_LEN: 676 |STR_TIME: 0.17620110511779785
> STR_ID: 1qru |STR_LEN: 618 |STR_TIME: 0.12418723106384277
> STR_ID: 1qrv |STR_LEN: 281 |STR_TIME: 0.03153204917907715
> STR_ID: 1qrw |STR_LEN: 429 |STR_TIME: 0.03487896919250488
> STR_ID: 1qrx |STR_LEN: 459 |STR_TIME: 0.034899234771728516
> STR_ID: 1qry |STR_LEN: 80 |STR_TIME: 0.6267650127410889
> STR_ID: 1qrz |STR_LEN: 1493 |STR_TIME: 0.1577141284942627
> STR_ID: 2qr0 |STR_LEN: 4200 |STR_TIME: 0.7936830520629883
> STR_ID: 2qr1 |STR_LEN: 1141 |STR_TIME: 0.2091999053955078
> STR_ID: 2qr2 |STR_LEN: 615 |STR_TIME: 0.09385490417480469
> STR_ID: 2qr3 |STR_LEN: 151 |STR_TIME: 0.0186312198638916
> STR_ID: 2qr4 |STR_LEN: 1215 |STR_TIME: 0.25049805641174316
> STR_ID: 2qr5 |STR_LEN: 1335 |STR_TIME: 0.1710069179534912
> STR_ID: 2qr6 |STR_LEN: 656 |STR_TIME: 0.08827805519104004
> STR_ID: 2qr7 |STR_LEN: 390 |STR_TIME: 0.04377603530883789
> STR_ID: 2qr8 |STR_LEN: 376 |STR_TIME: 0.043814897537231445
> STR_ID: 2qr9 |STR_LEN: 666 |STR_TIME: 0.07944893836975098
> STR_ID: 2qra |STR_LEN: 391 |STR_TIME: 0.046790122985839844
> STR_ID: 2qrb |STR_LEN: 873 |STR_TIME: 0.1450786590576172
> STR_ID: 2qrc |STR_LEN: 1141 |STR_TIME: 0.16486001014709473
> STR_ID: 2qrd |STR_LEN: 1478 |STR_TIME: 0.20486712455749512
> STR_ID: 2qre |STR_LEN: 1049 |STR_TIME: 0.16376972198486328
> STR_ID: 2qrf |STR_LEN: 529 |STR_TIME: 0.09213900566101074
> STR_ID: 2qrg |STR_LEN: 1183 |STR_TIME: 0.13849973678588867
> STR_ID: 2qrh |STR_LEN: 1206 |STR_TIME: 0.14343500137329102
> STR_ID: 2qri |STR_LEN: 1435 |STR_TIME: 0.19487309455871582
> STR_ID: 2qrj |STR_LEN: 698 |STR_TIME: 0.059882164001464844
> STR_ID: 2qrk |STR_LEN: 724 |STR_TIME: 0.062247276306152344
> STR_ID: 2qrl |STR_LEN: 708 |STR_TIME: 0.10267281532287598
> STR_ID: 2qrm |STR_LEN: 1127 |STR_TIME: 0.12792205810546875
> STR_ID: 2qrn |STR_LEN: 924 |STR_TIME: 0.14829397201538086
> STR_ID: 2qro |STR_LEN: 924 |STR_TIME: 0.18564391136169434
> STR_ID: 2qrp |STR_LEN: 1696 |STR_TIME: 0.14549994468688965
> STR_ID: 2qrq |STR_LEN: 1722 |STR_TIME: 0.17775607109069824
> STR_ID: 2qrr |STR_LEN: 324 |STR_TIME: 0.031162261962890625
> STR_ID: 2qrs |STR_LEN: 1496 |STR_TIME: 0.17524075508117676
> STR_ID: 2qrt |STR_LEN: 1551 |STR_TIME: 0.13159918785095215
> STR_ID: 2qru |STR_LEN: 638 |STR_TIME: 0.049307823181152344
> STR_ID: 2qrv |STR_LEN: 1824 |STR_TIME: 0.3221266269683838
> STR_ID: 2qrw |STR_LEN: 3261 |STR_TIME: 0.3437988758087158
> STR_ID: 2qrx |STR_LEN: 185 |STR_TIME: 0.027606964111328125
> STR_ID: 2qry |STR_LEN: 1749 |STR_TIME: 0.2641890048980713
> STR_ID: 2qrz |STR_LEN: 495 |STR_TIME: 0.05714917182922363
> STR_ID: 3qr0 |STR_LEN: 1243 |STR_TIME: 0.1913468837738037
> STR_ID: 3qr1 |STR_LEN: 1596 |STR_TIME: 0.31687498092651367
> STR_ID: 3qr2 |STR_LEN: 331 |STR_TIME: 0.03578495979309082
> STR_ID: 3qr3 |STR_LEN: 1179 |STR_TIME: 0.1017301082611084
> STR_ID: 3qr5 |STR_LEN: 347 |STR_TIME: 0.053285837173461914
> STR_ID: 3qr6 |STR_LEN: 435 |STR_TIME: 0.0889899730682373
> STR_ID: 3qr7 |STR_LEN: 702 |STR_TIME: 0.10418701171875
> STR_ID: 3qr8 |STR_LEN: 383 |STR_TIME: 0.027281999588012695
> STR_ID: 3qr9 |STR_LEN: 1215 |STR_TIME: 0.09922099113464355
> STR_ID: 3qra |STR_LEN: 229 |STR_TIME: 0.029149770736694336
> STR_ID: 3qrb |STR_LEN: 1341 |STR_TIME: 0.12794780731201172
> STR_ID: 3qrc |STR_LEN: 437 |STR_TIME: 0.05736398696899414
> STR_ID: 3qrd |STR_LEN: 548 |STR_TIME: 0.06469869613647461
> STR_ID: 3qre |STR_LEN: 265 |STR_TIME: 0.03427004814147949
> STR_ID: 3qrf |STR_LEN: 995 |STR_TIME: 0.1902768611907959
> STR_ID: 3qrg |STR_LEN: 1060 |STR_TIME: 0.07925677299499512
> STR_ID: 3qrh |STR_LEN: 559 |STR_TIME: 0.08932113647460938
> STR_ID: 3qri |STR_LEN: 941 |STR_TIME: 0.09123516082763672
> STR_ID: 3qrj |STR_LEN: 768 |STR_TIME: 0.08109283447265625
> STR_ID: 3qrk |STR_LEN: 409 |STR_TIME: 0.04093003273010254
> STR_ID: 3qrl |STR_LEN: 277 |STR_TIME: 0.02581787109375
> STR_ID: 3qrm |STR_LEN: 453 |STR_TIME: 0.03395509719848633
> STR_ID: 3qrn |STR_LEN: 76 |STR_TIME: 0.04317069053649902
> STR_ID: 3qro |STR_LEN: 410 |STR_TIME: 0.038098812103271484
> STR_ID: 3qrp |STR_LEN: 383 |STR_TIME: 0.05078411102294922
> STR_ID: 3qrq |STR_LEN: 223 |STR_TIME: 0.04422187805175781
> STR_ID: 3qrr |STR_LEN: 222 |STR_TIME: 0.042433977127075195
> STR_ID: 3qrs |STR_LEN: 452 |STR_TIME: 0.036337852478027344
> STR_ID: 3qrt |STR_LEN: 509 |STR_TIME: 0.0476529598236084
> STR_ID: 3qru |STR_LEN: 467 |STR_TIME: 0.0703117847442627
> STR_ID: 3qrv |STR_LEN: 840 |STR_TIME: 0.11440896987915039
> STR_ID: 3qrw |STR_LEN: 562 |STR_TIME: 0.06859803199768066
> STR_ID: 3qrx |STR_LEN: 200 |STR_TIME: 0.023669958114624023
> STR_ID: 3qry |STR_LEN: 2248 |STR_TIME: 0.1944270133972168
> STR_ID: 4qr0 |STR_LEN: 195 |STR_TIME: 0.030808687210083008
> STR_ID: 4qr1 |STR_LEN: 214 |STR_TIME: 0.030495166778564453
> STR_ID: 4qr2 |STR_LEN: 313 |STR_TIME: 0.035498857498168945
> STR_ID: 4qr3 |STR_LEN: 267 |STR_TIME: 0.02138805389404297
> STR_ID: 4qr4 |STR_LEN: 286 |STR_TIME: 0.022979021072387695
> STR_ID: 4qr5 |STR_LEN: 269 |STR_TIME: 0.056473731994628906
> STR_ID: 4qr6 |STR_LEN: 673 |STR_TIME: 0.06482100486755371
> STR_ID: 4qr7 |STR_LEN: 431 |STR_TIME: 0.051580190658569336
> STR_ID: 4qr8 |STR_LEN: 2200 |STR_TIME: 0.20682525634765625
> STR_ID: 4qr9 |STR_LEN: 306 |STR_TIME: 0.04816484451293945
> STR_ID: 4qra |STR_LEN: 962 |STR_TIME: 0.11637401580810547
> STR_ID: 4qrb |STR_LEN: 549 |STR_TIME: 0.10040497779846191
> STR_ID: 4qrc |STR_LEN: 397 |STR_TIME: 0.05415225028991699
> STR_ID: 4qrd |STR_LEN: 784 |STR_TIME: 0.10236883163452148
> STR_ID: 4qre |STR_LEN: 1138 |STR_TIME: 0.13754796981811523
> STR_ID: 4qrf |STR_LEN: 331 |STR_TIME: 0.03568410873413086
> STR_ID: 4qrg |STR_LEN: 718 |STR_TIME: 0.11325907707214355
> STR_ID: 4qrh |STR_LEN: 1378 |STR_TIME: 0.1557769775390625
> STR_ID: 4qri |STR_LEN: 459 |STR_TIME: 0.06471109390258789
> STR_ID: 4qrj |STR_LEN: 906 |STR_TIME: 0.121978759765625
> STR_ID: 4qrk |STR_LEN: 372 |STR_TIME: 0.04674506187438965
> STR_ID: 4qrl |STR_LEN: 225 |STR_TIME: 0.06235074996948242
> STR_ID: 4qrm |STR_LEN: 2837 |STR_TIME: 0.45998215675354004
> STR_ID: 4qrn |STR_LEN: 3426 |STR_TIME: 0.6410999298095703
> STR_ID: 4qro |STR_LEN: 4878 |STR_TIME: 0.5322768688201904
> STR_ID: 4qrp |STR_LEN: 2177 |STR_TIME: 0.38593006134033203
> STR_ID: 4qrq |STR_LEN: 968 |STR_TIME: 0.12908196449279785
> STR_ID: 4qrr |STR_LEN: 851 |STR_TIME: 0.12123394012451172
> STR_ID: 4qrs |STR_LEN: 940 |STR_TIME: 0.07706999778747559
> STR_ID: 4qrt |STR_LEN: 1024 |STR_TIME: 0.13759207725524902
> STR_ID: 4qru |STR_LEN: 965 |STR_TIME: 0.07407712936401367
> STR_ID: 4qrv |STR_LEN: 976 |STR_TIME: 0.1139824390411377
> STR_ID: 4qrx |STR_LEN: 672 |STR_TIME: 0.14719486236572266
> STR_ID: 4qry |STR_LEN: 1874 |STR_TIME: 0.33099985122680664
> STR_ID: 4qrz |STR_LEN: 900 |STR_TIME: 0.08594107627868652
>> FINISH_DIR: ./data/q/qr/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3677 |DIR_TIME: 19.276881217956543 

>> START_DIR: ./data/q/qs/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1qs0 |STR_LEN: 945 |STR_TIME: 0.15680694580078125
> STR_ID: 1qs1 |STR_LEN: 3109 |STR_TIME: 0.30081987380981445
> STR_ID: 1qs2 |STR_LEN: 547 |STR_TIME: 0.06985902786254883
> STR_ID: 1qs3 |STR_LEN: 12 |STR_TIME: 0.0821070671081543
> STR_ID: 1qs4 |STR_LEN: 1001 |STR_TIME: 0.0794839859008789
> STR_ID: 1qs5 |STR_LEN: 289 |STR_TIME: 0.08128571510314941
> STR_ID: 1qs7 |STR_LEN: 599 |STR_TIME: 0.05470108985900879
> STR_ID: 1qs8 |STR_LEN: 823 |STR_TIME: 0.10143160820007324
> STR_ID: 1qs9 |STR_LEN: 285 |STR_TIME: 0.027580976486206055
> STR_ID: 1qsa |STR_LEN: 1628 |STR_TIME: 0.15129613876342773
> STR_ID: 1qsb |STR_LEN: 293 |STR_TIME: 0.027905941009521484
> STR_ID: 1qsc |STR_LEN: 831 |STR_TIME: 0.08095192909240723
> STR_ID: 1qsd |STR_LEN: 359 |STR_TIME: 0.034271955490112305
> STR_ID: 1qse |STR_LEN: 826 |STR_TIME: 0.12055325508117676
> STR_ID: 1qsf |STR_LEN: 847 |STR_TIME: 0.1444687843322754
> STR_ID: 1qsg |STR_LEN: 3439 |STR_TIME: 0.3602762222290039
> STR_ID: 1qsh |STR_LEN: 978 |STR_TIME: 0.1007380485534668
> STR_ID: 1qsi |STR_LEN: 985 |STR_TIME: 0.1436779499053955
> STR_ID: 1qsj |STR_LEN: 1510 |STR_TIME: 0.17708683013916016
> STR_ID: 1qsk |STR_LEN: 29 |STR_TIME: 0.27314305305480957
> STR_ID: 1qsl |STR_LEN: 797 |STR_TIME: 0.0917050838470459
> STR_ID: 1qsm |STR_LEN: 794 |STR_TIME: 0.13851499557495117
> STR_ID: 1qsn |STR_LEN: 296 |STR_TIME: 0.028348922729492188
> STR_ID: 1qso |STR_LEN: 596 |STR_TIME: 0.0903019905090332
> STR_ID: 1qsp |STR_LEN: 434 |STR_TIME: 0.05045795440673828
> STR_ID: 1qsq |STR_LEN: 286 |STR_TIME: 0.02785468101501465
> STR_ID: 1qsr |STR_LEN: 235 |STR_TIME: 0.027409076690673828
> STR_ID: 1qss |STR_LEN: 722 |STR_TIME: 0.1285228729248047
> STR_ID: 1qst |STR_LEN: 257 |STR_TIME: 0.02581000328063965
> STR_ID: 1qsu |STR_LEN: 242 |STR_TIME: 0.013618230819702148
> STR_ID: 1qsv |STR_LEN: 101 |STR_TIME: 0.6887149810791016
> STR_ID: 1qsw |STR_LEN: 752 |STR_TIME: 0.08366274833679199
> STR_ID: 1qsx |STR_LEN: 45 |STR_TIME: 0.0165250301361084
> STR_ID: 1qsy |STR_LEN: 724 |STR_TIME: 0.09116387367248535
> STR_ID: 1qsz |STR_LEN: 101 |STR_TIME: 0.03097701072692871
> STR_ID: 2qs1 |STR_LEN: 874 |STR_TIME: 0.16509008407592773
> STR_ID: 2qs2 |STR_LEN: 921 |STR_TIME: 0.09407591819763184
> STR_ID: 2qs3 |STR_LEN: 917 |STR_TIME: 0.08937406539916992
> STR_ID: 2qs4 |STR_LEN: 2167 |STR_TIME: 0.2126610279083252
> STR_ID: 2qs6 |STR_LEN: 151 |STR_TIME: 0.04386091232299805
> STR_ID: 2qs7 |STR_LEN: 642 |STR_TIME: 0.11295104026794434
> STR_ID: 2qs8 |STR_LEN: 1100 |STR_TIME: 0.1231527328491211
> STR_ID: 2qs9 |STR_LEN: 786 |STR_TIME: 0.06239891052246094
> STR_ID: 2qsa |STR_LEN: 211 |STR_TIME: 0.02260613441467285
> STR_ID: 2qsb |STR_LEN: 214 |STR_TIME: 0.024371862411499023
> STR_ID: 2qsc |STR_LEN: 467 |STR_TIME: 0.09969830513000488
> STR_ID: 2qsd |STR_LEN: 1448 |STR_TIME: 0.1797490119934082
> STR_ID: 2qse |STR_LEN: 862 |STR_TIME: 0.08713984489440918
> STR_ID: 2qsf |STR_LEN: 838 |STR_TIME: 0.13209199905395508
> STR_ID: 2qsg |STR_LEN: 602 |STR_TIME: 0.09486603736877441
> STR_ID: 2qsh |STR_LEN: 603 |STR_TIME: 0.09662413597106934
> STR_ID: 2qsi |STR_LEN: 460 |STR_TIME: 0.07072019577026367
> STR_ID: 2qsj |STR_LEN: 271 |STR_TIME: 0.033806800842285156
> STR_ID: 2qsk |STR_LEN: 228 |STR_TIME: 0.019707918167114258
> STR_ID: 2qsp |STR_LEN: 1260 |STR_TIME: 0.09682416915893555
> STR_ID: 2qsq |STR_LEN: 419 |STR_TIME: 0.03964591026306152
> STR_ID: 2qsr |STR_LEN: 161 |STR_TIME: 0.021697044372558594
