>> START_DIR: ./data/k/k0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1k01 |STR_LEN: 3163 |STR_TIME: 1.506303071975708
> STR_ID: 1ksv |STR_LEN: 415 |STR_TIME: 0.037451982498168945
> STR_ID: 1ksw |STR_LEN: 497 |STR_TIME: 0.06762290000915527
> STR_ID: 1ksx |STR_LEN: 1264 |STR_TIME: 0.2579231262207031
> STR_ID: 1ksy |STR_LEN: 504 |STR_TIME: 0.08333301544189453
> STR_ID: 1ksz |STR_LEN: 591 |STR_TIME: 0.08262085914611816
> STR_ID: 2ks0 |STR_LEN: 132 |STR_TIME: 0.9481570720672607
> STR_ID: 2ks1 |STR_LEN: 88 |STR_TIME: 0.3740668296813965
> STR_ID: 2ks4 |STR_LEN: 176 |STR_TIME: 1.3419997692108154
> STR_ID: 2ks6 |STR_LEN: 201 |STR_TIME: 1.549191951751709
> STR_ID: 2ks9 |STR_LEN: 374 |STR_TIME: 0.7353541851043701
> STR_ID: 2ksa |STR_LEN: 374 |STR_TIME: 0.7518200874328613
> STR_ID: 2ksb |STR_LEN: 374 |STR_TIME: 0.7342581748962402
> STR_ID: 2ksc |STR_LEN: 124 |STR_TIME: 0.7934060096740723
> STR_ID: 2ksd |STR_LEN: 75 |STR_TIME: 0.5591237545013428
> STR_ID: 2kse |STR_LEN: 77 |STR_TIME: 0.6925539970397949
> STR_ID: 2ksf |STR_LEN: 107 |STR_TIME: 0.820159912109375
> STR_ID: 2ksg |STR_LEN: 48 |STR_TIME: 0.27454590797424316
> STR_ID: 2ksh |STR_LEN: 110 |STR_TIME: 0.8175930976867676
> STR_ID: 2ksi |STR_LEN: 111 |STR_TIME: 0.7905161380767822
> STR_ID: 2ksj |STR_LEN: 46 |STR_TIME: 0.19301915168762207
> STR_ID: 2ksk |STR_LEN: 71 |STR_TIME: 0.48580002784729004
> STR_ID: 2ksl |STR_LEN: 51 |STR_TIME: 0.39490675926208496
> STR_ID: 2ksm |STR_LEN: 131 |STR_TIME: 0.8618249893188477
> STR_ID: 2ksn |STR_LEN: 128 |STR_TIME: 0.48195815086364746
> STR_ID: 2kso |STR_LEN: 124 |STR_TIME: 0.6647939682006836
> STR_ID: 2ksp |STR_LEN: 121 |STR_TIME: 0.43596315383911133
> STR_ID: 2ksq |STR_LEN: 187 |STR_TIME: 1.5861759185791016
> STR_ID: 2ksr |STR_LEN: 140 |STR_TIME: 1.1632881164550781
> STR_ID: 2kss |STR_LEN: 86 |STR_TIME: 0.686589241027832
> STR_ID: 2ksu |STR_LEN: 111 |STR_TIME: 0.8543522357940674
> STR_ID: 2ksv |STR_LEN: 185 |STR_TIME: 1.428030252456665
> STR_ID: 2ksw |STR_LEN: 66 |STR_TIME: 0.5020549297332764
> STR_ID: 2ksy |STR_LEN: 248 |STR_TIME: 2.6997439861297607
> STR_ID: 2ksz |STR_LEN: 78 |STR_TIME: 0.10640406608581543
> STR_ID: 3ks0 |STR_LEN: 1167 |STR_TIME: 0.3717360496520996
> STR_ID: 3ks2 |STR_LEN: 2466 |STR_TIME: 0.5514328479766846
> STR_ID: 3ks3 |STR_LEN: 740 |STR_TIME: 0.06100606918334961
> STR_ID: 3ks4 |STR_LEN: 331 |STR_TIME: 0.047601938247680664
> STR_ID: 3ks5 |STR_LEN: 869 |STR_TIME: 0.07925891876220703
> STR_ID: 3ks6 |STR_LEN: 2332 |STR_TIME: 0.23377299308776855
> STR_ID: 3ks7 |STR_LEN: 2058 |STR_TIME: 0.27013707160949707
> STR_ID: 3ks8 |STR_LEN: 678 |STR_TIME: 0.08477020263671875
> STR_ID: 3ks9 |STR_LEN: 1544 |STR_TIME: 0.2057349681854248
> STR_ID: 3ksa |STR_LEN: 1431 |STR_TIME: 0.24894213676452637
> STR_ID: 3ksb |STR_LEN: 1415 |STR_TIME: 0.2851088047027588
> STR_ID: 3ksc |STR_LEN: 2646 |STR_TIME: 0.4107930660247803
> STR_ID: 3ksd |STR_LEN: 1652 |STR_TIME: 0.2854499816894531
> STR_ID: 3kse |STR_LEN: 2097 |STR_TIME: 0.20831799507141113
> STR_ID: 3ksf |STR_LEN: 1803 |STR_TIME: 0.2328481674194336
> STR_ID: 3ksg |STR_LEN: 357 |STR_TIME: 0.04408001899719238
> STR_ID: 3ksh |STR_LEN: 272 |STR_TIME: 0.025648117065429688
> STR_ID: 3ksi |STR_LEN: 263 |STR_TIME: 0.025460004806518555
> STR_ID: 3ksj |STR_LEN: 396 |STR_TIME: 0.04293990135192871
> STR_ID: 3ksk |STR_LEN: 1101 |STR_TIME: 0.10964608192443848
> STR_ID: 3ksl |STR_LEN: 1148 |STR_TIME: 0.17125988006591797
> STR_ID: 3ksm |STR_LEN: 901 |STR_TIME: 0.08620119094848633
> STR_ID: 3ksn |STR_LEN: 256 |STR_TIME: 0.03458404541015625
> STR_ID: 3kso |STR_LEN: 1015 |STR_TIME: 0.178419828414917
> STR_ID: 3ksp |STR_LEN: 139 |STR_TIME: 0.022224903106689453
> STR_ID: 3ksq |STR_LEN: 1021 |STR_TIME: 0.12164092063903809
> STR_ID: 3ksr |STR_LEN: 256 |STR_TIME: 0.03487706184387207
> STR_ID: 3kss |STR_LEN: 1016 |STR_TIME: 0.23960518836975098
> STR_ID: 3kst |STR_LEN: 1096 |STR_TIME: 0.10052180290222168
> STR_ID: 3ksu |STR_LEN: 543 |STR_TIME: 0.09270119667053223
> STR_ID: 3ksv |STR_LEN: 166 |STR_TIME: 0.021194934844970703
> STR_ID: 3ksw |STR_LEN: 446 |STR_TIME: 0.06809806823730469
> STR_ID: 3ksx |STR_LEN: 503 |STR_TIME: 0.04519820213317871
> STR_ID: 3ksy |STR_LEN: 1007 |STR_TIME: 0.21012306213378906
> STR_ID: 3ksz |STR_LEN: 1444 |STR_TIME: 0.20074701309204102
> STR_ID: 4ks0 |STR_LEN: 1227 |STR_TIME: 0.21930599212646484
> STR_ID: 4ks1 |STR_LEN: 669 |STR_TIME: 0.06140303611755371
> STR_ID: 4ks2 |STR_LEN: 603 |STR_TIME: 0.062291860580444336
> STR_ID: 4ks3 |STR_LEN: 491 |STR_TIME: 0.10333585739135742
> STR_ID: 4ks4 |STR_LEN: 514 |STR_TIME: 0.05482792854309082
> STR_ID: 4ks5 |STR_LEN: 453 |STR_TIME: 0.0591428279876709
> STR_ID: 4ks6 |STR_LEN: 819 |STR_TIME: 0.07513308525085449
> STR_ID: 4ks7 |STR_LEN: 547 |STR_TIME: 0.05078411102294922
> STR_ID: 4ks8 |STR_LEN: 459 |STR_TIME: 0.047122955322265625
> STR_ID: 4ks9 |STR_LEN: 1064 |STR_TIME: 0.14592313766479492
> STR_ID: 4ksa |STR_LEN: 1906 |STR_TIME: 0.2806069850921631
> STR_ID: 4ksb |STR_LEN: 1182 |STR_TIME: 0.164808988571167
> STR_ID: 4ksc |STR_LEN: 1182 |STR_TIME: 0.22505497932434082
> STR_ID: 4ksd |STR_LEN: 1300 |STR_TIME: 0.22491097450256348
> STR_ID: 4kse |STR_LEN: 444 |STR_TIME: 0.0765528678894043
> STR_ID: 4ksf |STR_LEN: 433 |STR_TIME: 0.05703616142272949
> STR_ID: 4ksg |STR_LEN: 354 |STR_TIME: 0.03175091743469238
> STR_ID: 4ksh |STR_LEN: 417 |STR_TIME: 0.034915924072265625
> STR_ID: 4ksi |STR_LEN: 1003 |STR_TIME: 0.1651160717010498
> STR_ID: 4ksj |STR_LEN: 484 |STR_TIME: 0.0464940071105957
> STR_ID: 4ksk |STR_LEN: 833 |STR_TIME: 0.1256098747253418
> STR_ID: 4ksl |STR_LEN: 4951 |STR_TIME: 1.2294261455535889
> STR_ID: 4ksm |STR_LEN: 291 |STR_TIME: 0.03484535217285156
> STR_ID: 4ksn |STR_LEN: 430 |STR_TIME: 0.05566096305847168
> STR_ID: 4kso |STR_LEN: 504 |STR_TIME: 0.058469295501708984
> STR_ID: 4ksp |STR_LEN: 554 |STR_TIME: 0.09523487091064453
> STR_ID: 4ksq |STR_LEN: 515 |STR_TIME: 0.17592310905456543
> STR_ID: 4ksr |STR_LEN: 1563 |STR_TIME: 0.3105311393737793
> STR_ID: 4kss |STR_LEN: 3126 |STR_TIME: 0.6877331733703613
> STR_ID: 4ksy |STR_LEN: 254 |STR_TIME: 0.03650712966918945
> STR_ID: 4ksz |STR_LEN: 913 |STR_TIME: 0.11408495903015137
> STR_ID: 5ks2 |STR_LEN: 281 |STR_TIME: 0.03803515434265137
> STR_ID: 5ks5 |STR_LEN: 103 |STR_TIME: 0.6864621639251709
> STR_ID: 5ks6 |STR_LEN: 122 |STR_TIME: 0.8309590816497803
> STR_ID: 5ks7 |STR_LEN: 246 |STR_TIME: 0.11441898345947266
> STR_ID: 5ks8 |STR_LEN: 2909 |STR_TIME: 0.5264861583709717
> STR_ID: 5ks9 |STR_LEN: 2315 |STR_TIME: 0.36214590072631836
> STR_ID: 5ksa |STR_LEN: 1455 |STR_TIME: 0.22820806503295898
> STR_ID: 5ksb |STR_LEN: 1794 |STR_TIME: 0.358644962310791
> STR_ID: 5ksc |STR_LEN: 291 |STR_TIME: 0.03474092483520508
> STR_ID: 5ksd |STR_LEN: 1676 |STR_TIME: 0.3525710105895996
> STR_ID: 5ksf |STR_LEN: 2880 |STR_TIME: 0.3359532356262207
> STR_ID: 5ksh |STR_LEN: 940 |STR_TIME: 0.21891212463378906
> STR_ID: 5ksk |STR_LEN: 3047 |STR_TIME: 0.34134984016418457
> STR_ID: 5kso |STR_LEN: 226 |STR_TIME: 0.04729819297790527
> STR_ID: 5ksp |STR_LEN: 611 |STR_TIME: 0.05182814598083496
> STR_ID: 5ksu |STR_LEN: 867 |STR_TIME: 0.20635604858398438
> STR_ID: 5ksv |STR_LEN: 547 |STR_TIME: 0.07252097129821777
> STR_ID: 5ksw |STR_LEN: 1534 |STR_TIME: 0.20530414581298828
> STR_ID: 5ksx |STR_LEN: 418 |STR_TIME: 0.0617978572845459
> STR_ID: 5ksy |STR_LEN: 154 |STR_TIME: 0.02307271957397461
> STR_ID: 5ksz |STR_LEN: 432 |STR_TIME: 0.05924701690673828
>> FINISH_DIR: ./data/k/ks/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4573 |DIR_TIME: 46.45083689689636 

>> START_DIR: ./data/k/kt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1kt0 |STR_LEN: 409 |STR_TIME: 0.05113983154296875
> STR_ID: 1kt1 |STR_LEN: 407 |STR_TIME: 0.05356478691101074
> STR_ID: 1kt2 |STR_LEN: 1011 |STR_TIME: 0.16605806350708008
> STR_ID: 1kt3 |STR_LEN: 370 |STR_TIME: 0.037946224212646484
> STR_ID: 1kt4 |STR_LEN: 429 |STR_TIME: 0.03761100769042969
> STR_ID: 1kt5 |STR_LEN: 384 |STR_TIME: 0.037050724029541016
> STR_ID: 1kt6 |STR_LEN: 348 |STR_TIME: 0.03842616081237793
> STR_ID: 1kt7 |STR_LEN: 499 |STR_TIME: 0.07460212707519531
> STR_ID: 1kt8 |STR_LEN: 955 |STR_TIME: 0.11032509803771973
> STR_ID: 1kt9 |STR_LEN: 230 |STR_TIME: 0.021009206771850586
> STR_ID: 1kta |STR_LEN: 984 |STR_TIME: 0.1105799674987793
> STR_ID: 1ktb |STR_LEN: 812 |STR_TIME: 0.09141802787780762
> STR_ID: 1ktc |STR_LEN: 715 |STR_TIME: 0.06835007667541504
> STR_ID: 1ktd |STR_LEN: 1116 |STR_TIME: 0.12337303161621094
> STR_ID: 1kte |STR_LEN: 172 |STR_TIME: 0.016114234924316406
> STR_ID: 1ktg |STR_LEN: 587 |STR_TIME: 0.08333992958068848
> STR_ID: 1kth |STR_LEN: 146 |STR_TIME: 0.011521100997924805
> STR_ID: 1kti |STR_LEN: 1093 |STR_TIME: 0.12380409240722656
> STR_ID: 1ktj |STR_LEN: 428 |STR_TIME: 0.03756523132324219
> STR_ID: 1ktk |STR_LEN: 1200 |STR_TIME: 0.20410609245300293
> STR_ID: 1ktl |STR_LEN: 767 |STR_TIME: 0.114501953125
> STR_ID: 1ktm |STR_LEN: 139 |STR_TIME: 1.2106349468231201
> STR_ID: 1ktn |STR_LEN: 1130 |STR_TIME: 0.1352090835571289
> STR_ID: 1kto |STR_LEN: 456 |STR_TIME: 0.04796910285949707
> STR_ID: 1ktp |STR_LEN: 714 |STR_TIME: 0.05690598487854004
> STR_ID: 1ktq |STR_LEN: 974 |STR_TIME: 0.12155008316040039
> STR_ID: 1ktr |STR_LEN: 389 |STR_TIME: 0.14918184280395508
> STR_ID: 1kts |STR_LEN: 425 |STR_TIME: 0.0439908504486084
> STR_ID: 1ktt |STR_LEN: 496 |STR_TIME: 0.047835350036621094
> STR_ID: 1ktu |STR_LEN: 143 |STR_TIME: 0.31736087799072266
> STR_ID: 1ktv |STR_LEN: 1264 |STR_TIME: 0.19017767906188965
> STR_ID: 1ktw |STR_LEN: 1458 |STR_TIME: 0.2001800537109375
> STR_ID: 1ktx |STR_LEN: 38 |STR_TIME: 0.10798096656799316
> STR_ID: 1ktz |STR_LEN: 351 |STR_TIME: 0.03488612174987793
> STR_ID: 2kt0 |STR_LEN: 84 |STR_TIME: 0.6375823020935059
> STR_ID: 2kt1 |STR_LEN: 82 |STR_TIME: 0.5232100486755371
> STR_ID: 2kt2 |STR_LEN: 69 |STR_TIME: 0.48766303062438965
> STR_ID: 2kt3 |STR_LEN: 70 |STR_TIME: 0.4482738971710205
> STR_ID: 2kt4 |STR_LEN: 159 |STR_TIME: 1.2547640800476074
> STR_ID: 2kt5 |STR_LEN: 164 |STR_TIME: 1.1742000579833984
> STR_ID: 2kt6 |STR_LEN: 85 |STR_TIME: 0.37160801887512207
> STR_ID: 2kt7 |STR_LEN: 102 |STR_TIME: 0.8091700077056885
> STR_ID: 2kt8 |STR_LEN: 76 |STR_TIME: 0.5004630088806152
> STR_ID: 2kt9 |STR_LEN: 116 |STR_TIME: 0.8647139072418213
> STR_ID: 2kta |STR_LEN: 74 |STR_TIME: 0.622748851776123
> STR_ID: 2ktb |STR_LEN: 141 |STR_TIME: 1.1952168941497803
> STR_ID: 2ktc |STR_LEN: 34 |STR_TIME: 0.17517399787902832
> STR_ID: 2ktd |STR_LEN: 168 |STR_TIME: 0.9905438423156738
> STR_ID: 2kte |STR_LEN: 152 |STR_TIME: 1.0209407806396484
> STR_ID: 2ktf |STR_LEN: 108 |STR_TIME: 0.8891901969909668
> STR_ID: 2ktl |STR_LEN: 164 |STR_TIME: 0.7739639282226562
> STR_ID: 2ktm |STR_LEN: 68 |STR_TIME: 0.23193597793579102
> STR_ID: 2ktn |STR_LEN: 32 |STR_TIME: 0.3119070529937744
> STR_ID: 2kto |STR_LEN: 32 |STR_TIME: 0.1584019660949707
> STR_ID: 2ktp |STR_LEN: 23 |STR_TIME: 0.014188051223754883
> STR_ID: 2ktq |STR_LEN: 703 |STR_TIME: 0.141556978225708
> STR_ID: 2ktr |STR_LEN: 198 |STR_TIME: 0.6027388572692871
> STR_ID: 2kts |STR_LEN: 117 |STR_TIME: 0.7290780544281006
> STR_ID: 2ktt |STR_LEN: 21 |STR_TIME: 0.11587715148925781
> STR_ID: 2ktu |STR_LEN: 164 |STR_TIME: 1.4657258987426758
> STR_ID: 2ktv |STR_LEN: 164 |STR_TIME: 1.480785846710205
> STR_ID: 2ktx |STR_LEN: 38 |STR_TIME: 0.33410000801086426
> STR_ID: 2kty |STR_LEN: 360 |STR_TIME: 2.7122628688812256
> STR_ID: 2ktz |STR_LEN: 39 |STR_TIME: 0.3467240333557129
> STR_ID: 3kt0 |STR_LEN: 514 |STR_TIME: 0.07676911354064941
> STR_ID: 3kt1 |STR_LEN: 887 |STR_TIME: 0.0952138900756836
> STR_ID: 3kt2 |STR_LEN: 487 |STR_TIME: 0.04498004913330078
> STR_ID: 3kt3 |STR_LEN: 1821 |STR_TIME: 0.5846798419952393
> STR_ID: 3kt4 |STR_LEN: 763 |STR_TIME: 0.0857548713684082
> STR_ID: 3kt5 |STR_LEN: 439 |STR_TIME: 0.04293107986450195
> STR_ID: 3kt6 |STR_LEN: 1714 |STR_TIME: 0.3695061206817627
> STR_ID: 3kt7 |STR_LEN: 1356 |STR_TIME: 0.10567116737365723
> STR_ID: 3kt8 |STR_LEN: 1659 |STR_TIME: 0.27349400520324707
> STR_ID: 3kt9 |STR_LEN: 267 |STR_TIME: 0.017889976501464844
> STR_ID: 3kta |STR_LEN: 1530 |STR_TIME: 0.15218210220336914
> STR_ID: 3ktb |STR_LEN: 909 |STR_TIME: 0.08219695091247559
> STR_ID: 3ktc |STR_LEN: 1395 |STR_TIME: 0.14779996871948242
> STR_ID: 3ktd |STR_LEN: 1375 |STR_TIME: 0.1789870262145996
> STR_ID: 3ktf |STR_LEN: 585 |STR_TIME: 0.05787801742553711
> STR_ID: 3ktg |STR_LEN: 1805 |STR_TIME: 0.24173903465270996
> STR_ID: 3kth |STR_LEN: 1372 |STR_TIME: 0.20109891891479492
> STR_ID: 3kti |STR_LEN: 1948 |STR_TIME: 0.19308805465698242
> STR_ID: 3ktj |STR_LEN: 1675 |STR_TIME: 0.23450684547424316
> STR_ID: 3ktk |STR_LEN: 2918 |STR_TIME: 0.4209022521972656
> STR_ID: 3ktl |STR_LEN: 1287 |STR_TIME: 0.13133001327514648
> STR_ID: 3ktm |STR_LEN: 1695 |STR_TIME: 0.212568998336792
> STR_ID: 3ktn |STR_LEN: 505 |STR_TIME: 0.05389976501464844
> STR_ID: 3kto |STR_LEN: 643 |STR_TIME: 0.11680006980895996
> STR_ID: 3ktp |STR_LEN: 167 |STR_TIME: 0.0171811580657959
> STR_ID: 3ktq |STR_LEN: 717 |STR_TIME: 0.09249305725097656
> STR_ID: 3ktr |STR_LEN: 126 |STR_TIME: 0.016713857650756836
> STR_ID: 3kts |STR_LEN: 1484 |STR_TIME: 0.2339770793914795
> STR_ID: 3ktt |STR_LEN: 513 |STR_TIME: 0.07019996643066406
> STR_ID: 3ktu |STR_LEN: 413 |STR_TIME: 0.053734779357910156
> STR_ID: 3ktv |STR_LEN: 436 |STR_TIME: 0.1523590087890625
> STR_ID: 3ktw |STR_LEN: 386 |STR_TIME: 0.10289597511291504
> STR_ID: 3ktx |STR_LEN: 1631 |STR_TIME: 0.14950084686279297
> STR_ID: 3kty |STR_LEN: 642 |STR_TIME: 0.1260530948638916
> STR_ID: 3ktz |STR_LEN: 703 |STR_TIME: 0.07770895957946777
> STR_ID: 4kt0 |STR_LEN: 2168 |STR_TIME: 0.6133918762207031
> STR_ID: 4kt1 |STR_LEN: 771 |STR_TIME: 0.09960007667541504
> STR_ID: 4kt2 |STR_LEN: 5344 |STR_TIME: 0.8614428043365479
> STR_ID: 4kt3 |STR_LEN: 622 |STR_TIME: 0.08657288551330566
> STR_ID: 4kt5 |STR_LEN: 331 |STR_TIME: 0.05847787857055664
> STR_ID: 4kt6 |STR_LEN: 1426 |STR_TIME: 0.2005748748779297
> STR_ID: 4kt7 |STR_LEN: 698 |STR_TIME: 0.0881960391998291
> STR_ID: 4kt8 |STR_LEN: 348 |STR_TIME: 0.0429689884185791
> STR_ID: 4kta |STR_LEN: 213 |STR_TIME: 0.028341054916381836
> STR_ID: 4ktb |STR_LEN: 1171 |STR_TIME: 0.16194701194763184
> STR_ID: 4ktc |STR_LEN: 423 |STR_TIME: 0.05097675323486328
> STR_ID: 4ktd |STR_LEN: 782 |STR_TIME: 0.08104395866394043
> STR_ID: 4kte |STR_LEN: 936 |STR_TIME: 0.08847999572753906
> STR_ID: 4ktf |STR_LEN: 987 |STR_TIME: 0.10508894920349121
> STR_ID: 4ktg |STR_LEN: 288 |STR_TIME: 0.037840843200683594
> STR_ID: 4kth |STR_LEN: 1548 |STR_TIME: 0.2423839569091797
> STR_ID: 4kti |STR_LEN: 1262 |STR_TIME: 0.13911771774291992
> STR_ID: 4ktj |STR_LEN: 907 |STR_TIME: 0.06669497489929199
> STR_ID: 4ktk |STR_LEN: 868 |STR_TIME: 0.10953712463378906
> STR_ID: 4ktl |STR_LEN: 912 |STR_TIME: 0.06861591339111328
> STR_ID: 4ktm |STR_LEN: 1024 |STR_TIME: 0.12197303771972656
> STR_ID: 4ktn |STR_LEN: 452 |STR_TIME: 0.034284114837646484
> STR_ID: 4kto |STR_LEN: 2073 |STR_TIME: 0.3141341209411621
> STR_ID: 4ktp |STR_LEN: 2370 |STR_TIME: 0.25832176208496094
> STR_ID: 4ktq |STR_LEN: 667 |STR_TIME: 0.12142086029052734
> STR_ID: 4ktr |STR_LEN: 8130 |STR_TIME: 1.173210859298706
> STR_ID: 4kts |STR_LEN: 588 |STR_TIME: 0.04734063148498535
> STR_ID: 4ktt |STR_LEN: 2209 |STR_TIME: 0.4057159423828125
> STR_ID: 4ktu |STR_LEN: 492 |STR_TIME: 0.04638314247131348
> STR_ID: 4ktv |STR_LEN: 2143 |STR_TIME: 0.3625221252441406
> STR_ID: 4ktw |STR_LEN: 620 |STR_TIME: 0.06023573875427246
> STR_ID: 4ktx |STR_LEN: 574 |STR_TIME: 0.1157832145690918
> STR_ID: 4kty |STR_LEN: 2347 |STR_TIME: 0.3109099864959717
> STR_ID: 4ktz |STR_LEN: 485 |STR_TIME: 0.05856609344482422
> STR_ID: 5kt0 |STR_LEN: 276 |STR_TIME: 0.034538984298706055
> STR_ID: 5kt2 |STR_LEN: 487 |STR_TIME: 0.05993175506591797
> STR_ID: 5kt3 |STR_LEN: 465 |STR_TIME: 0.10568809509277344
> STR_ID: 5kt4 |STR_LEN: 419 |STR_TIME: 0.060659170150756836
> STR_ID: 5kt5 |STR_LEN: 409 |STR_TIME: 0.058724164962768555
> STR_ID: 5kt6 |STR_LEN: 400 |STR_TIME: 0.06087779998779297
> STR_ID: 5kt7 |STR_LEN: 399 |STR_TIME: 0.05777311325073242
> STR_ID: 5kta |STR_LEN: 274 |STR_TIME: 0.02943897247314453
> STR_ID: 5ktb |STR_LEN: 351 |STR_TIME: 0.09790492057800293
> STR_ID: 5ktc |STR_LEN: 339 |STR_TIME: 0.0343019962310791
> STR_ID: 5ktd |STR_LEN: 293 |STR_TIME: 0.033963918685913086
> STR_ID: 5kte |STR_LEN: 765 |STR_TIME: 0.12116098403930664
> STR_ID: 5ktf |STR_LEN: 73 |STR_TIME: 0.5254900455474854
> STR_ID: 5ktg |STR_LEN: 618 |STR_TIME: 0.11535501480102539
> STR_ID: 5kth |STR_LEN: 214 |STR_TIME: 0.025065898895263672
> STR_ID: 5kti |STR_LEN: 279 |STR_TIME: 0.024537086486816406
> STR_ID: 5ktj |STR_LEN: 250 |STR_TIME: 0.06838083267211914
> STR_ID: 5ktk |STR_LEN: 608 |STR_TIME: 0.12714004516601562
> STR_ID: 5ktl |STR_LEN: 876 |STR_TIME: 0.09141397476196289
> STR_ID: 5ktm |STR_LEN: 647 |STR_TIME: 0.06863903999328613
> STR_ID: 5ktn |STR_LEN: 831 |STR_TIME: 0.10618114471435547
> STR_ID: 5kto |STR_LEN: 689 |STR_TIME: 0.0687551498413086
> STR_ID: 5ktp |STR_LEN: 605 |STR_TIME: 0.061470985412597656
> STR_ID: 5ktq |STR_LEN: 535 |STR_TIME: 0.08098578453063965
> STR_ID: 5ktr |STR_LEN: 798 |STR_TIME: 0.10827183723449707
> STR_ID: 5kts |STR_LEN: 703 |STR_TIME: 0.07444190979003906
> STR_ID: 5ktt |STR_LEN: 687 |STR_TIME: 0.06551289558410645
> STR_ID: 5ktu |STR_LEN: 437 |STR_TIME: 0.04996991157531738
> STR_ID: 5ktv |STR_LEN: 47 |STR_TIME: 0.008877038955688477
> STR_ID: 5ktw |STR_LEN: 946 |STR_TIME: 0.11692094802856445
> STR_ID: 5ktx |STR_LEN: 347 |STR_TIME: 0.03223991394042969
> STR_ID: 5kty |STR_LEN: 478 |STR_TIME: 0.06154227256774902
> STR_ID: 5ktz |STR_LEN: 805 |STR_TIME: 0.10929107666015625
>> FINISH_DIR: ./data/k/kt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4739 |DIR_TIME: 41.86141085624695 

>> START_DIR: ./data/k/ku/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1ku0 |STR_LEN: 1034 |STR_TIME: 0.14247679710388184
> STR_ID: 1ku1 |STR_LEN: 639 |STR_TIME: 0.06691813468933105
> STR_ID: 1ku2 |STR_LEN: 482 |STR_TIME: 0.06841182708740234
> STR_ID: 1ku3 |STR_LEN: 100 |STR_TIME: 0.011265993118286133
> STR_ID: 1ku5 |STR_LEN: 172 |STR_TIME: 0.019282102584838867
> STR_ID: 1ku6 |STR_LEN: 788 |STR_TIME: 0.12706995010375977
> STR_ID: 1ku7 |STR_LEN: 230 |STR_TIME: 0.030055999755859375
> STR_ID: 1ku8 |STR_LEN: 1071 |STR_TIME: 0.09736299514770508
> STR_ID: 1ku9 |STR_LEN: 388 |STR_TIME: 0.045363426208496094
> STR_ID: 1kuf |STR_LEN: 607 |STR_TIME: 0.03681778907775879
> STR_ID: 1kug |STR_LEN: 845 |STR_TIME: 0.07802391052246094
> STR_ID: 1kuh |STR_LEN: 227 |STR_TIME: 0.020675182342529297
> STR_ID: 1kui |STR_LEN: 630 |STR_TIME: 0.038366079330444336
> STR_ID: 1kuj |STR_LEN: 903 |STR_TIME: 0.08624720573425293
> STR_ID: 1kuk |STR_LEN: 668 |STR_TIME: 0.03784894943237305
> STR_ID: 1kul |STR_LEN: 108 |STR_TIME: 0.1708359718322754
> STR_ID: 1kum |STR_LEN: 108 |STR_TIME: 0.02721405029296875
> STR_ID: 1kun |STR_LEN: 58 |STR_TIME: 0.3797187805175781
> STR_ID: 1kup |STR_LEN: 36 |STR_TIME: 0.28707408905029297
> STR_ID: 1kuq |STR_LEN: 148 |STR_TIME: 0.039736032485961914
> STR_ID: 1kut |STR_LEN: 516 |STR_TIME: 0.0682380199432373
> STR_ID: 1kuu |STR_LEN: 234 |STR_TIME: 0.031597137451171875
> STR_ID: 1kuv |STR_LEN: 335 |STR_TIME: 0.03221893310546875
> STR_ID: 1kuw |STR_LEN: 10 |STR_TIME: 0.10263204574584961
> STR_ID: 1kux |STR_LEN: 327 |STR_TIME: 0.09810090065002441
> STR_ID: 1kuy |STR_LEN: 241 |STR_TIME: 0.027961254119873047
> STR_ID: 1kuz |STR_LEN: 36 |STR_TIME: 0.2355790138244629
> STR_ID: 2ku0 |STR_LEN: 39 |STR_TIME: 0.2571229934692383
> STR_ID: 2ku1 |STR_LEN: 1659 |STR_TIME: 18.376960039138794
> STR_ID: 2ku2 |STR_LEN: 1659 |STR_TIME: 31.010334968566895
> STR_ID: 2ku3 |STR_LEN: 64 |STR_TIME: 0.36612677574157715
> STR_ID: 2ku4 |STR_LEN: 113 |STR_TIME: 0.6951086521148682
> STR_ID: 2ku5 |STR_LEN: 113 |STR_TIME: 0.6676948070526123
> STR_ID: 2ku6 |STR_LEN: 113 |STR_TIME: 0.6776671409606934
> STR_ID: 2ku7 |STR_LEN: 140 |STR_TIME: 0.8001668453216553
> STR_ID: 2kua |STR_LEN: 170 |STR_TIME: 4.261066913604736
> STR_ID: 2kub |STR_LEN: 81 |STR_TIME: 0.3475608825683594
> STR_ID: 2kuc |STR_LEN: 121 |STR_TIME: 0.9129219055175781
> STR_ID: 2kud |STR_LEN: 137 |STR_TIME: 1.4380519390106201
> STR_ID: 2kue |STR_LEN: 135 |STR_TIME: 1.4554898738861084
> STR_ID: 2kuf |STR_LEN: 136 |STR_TIME: 1.5145792961120605
> STR_ID: 2kug |STR_LEN: 79 |STR_TIME: 0.1060338020324707
