>> START_DIR: ./data/m/m0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1m00 |STR_LEN: 1324 |STR_TIME: 0.14104509353637695
> STR_ID: 4msc |STR_LEN: 695 |STR_TIME: 0.1339418888092041
> STR_ID: 4msd |STR_LEN: 554 |STR_TIME: 0.05735516548156738
> STR_ID: 4mse |STR_LEN: 662 |STR_TIME: 0.09680294990539551
> STR_ID: 4msf |STR_LEN: 1126 |STR_TIME: 0.14742612838745117
> STR_ID: 4msg |STR_LEN: 882 |STR_TIME: 0.07183003425598145
> STR_ID: 4msh |STR_LEN: 674 |STR_TIME: 0.09781193733215332
> STR_ID: 4msi |STR_LEN: 138 |STR_TIME: 0.01061701774597168
> STR_ID: 4msj |STR_LEN: 801 |STR_TIME: 0.12686491012573242
> STR_ID: 4msk |STR_LEN: 1064 |STR_TIME: 0.12434124946594238
> STR_ID: 4msl |STR_LEN: 730 |STR_TIME: 0.14358019828796387
> STR_ID: 4msm |STR_LEN: 900 |STR_TIME: 0.0904240608215332
> STR_ID: 4msn |STR_LEN: 707 |STR_TIME: 0.09959888458251953
> STR_ID: 4mso |STR_LEN: 1523 |STR_TIME: 0.18866729736328125
> STR_ID: 4msp |STR_LEN: 673 |STR_TIME: 0.08137130737304688
> STR_ID: 4msq |STR_LEN: 846 |STR_TIME: 0.08778524398803711
> STR_ID: 4msr |STR_LEN: 145 |STR_TIME: 0.013783931732177734
> STR_ID: 4mss |STR_LEN: 1505 |STR_TIME: 0.24422693252563477
> STR_ID: 4mst |STR_LEN: 799 |STR_TIME: 0.07330012321472168
> STR_ID: 4msu |STR_LEN: 1261 |STR_TIME: 0.2060551643371582
> STR_ID: 4msv |STR_LEN: 364 |STR_TIME: 0.04380917549133301
> STR_ID: 4msw |STR_LEN: 800 |STR_TIME: 0.08353900909423828
> STR_ID: 4msx |STR_LEN: 718 |STR_TIME: 0.1670079231262207
> STR_ID: 5ms0 |STR_LEN: 4256 |STR_TIME: 0.49202823638916016
> STR_ID: 5ms2 |STR_LEN: 631 |STR_TIME: 0.13569307327270508
> STR_ID: 5ms5 |STR_LEN: 456 |STR_TIME: 0.055374860763549805
> STR_ID: 5ms6 |STR_LEN: 439 |STR_TIME: 0.050145864486694336
> STR_ID: 5ms7 |STR_LEN: 389 |STR_TIME: 0.06535196304321289
> STR_ID: 5ms8 |STR_LEN: 399 |STR_TIME: 0.12508082389831543
> STR_ID: 5msf |STR_LEN: 522 |STR_TIME: 0.07200980186462402
> STR_ID: 5msg |STR_LEN: 2233 |STR_TIME: 0.3706061840057373
> STR_ID: 5msi |STR_LEN: 136 |STR_TIME: 0.009884834289550781
> STR_ID: 5msm |STR_LEN: 1316 |STR_TIME: 0.16399574279785156
> STR_ID: 5msn |STR_LEN: 1598 |STR_TIME: 0.22661304473876953
> STR_ID: 5msx |STR_LEN: 1742 |STR_TIME: 0.249802827835083
> STR_ID: 5msy |STR_LEN: 1821 |STR_TIME: 0.22519588470458984
> STR_ID: 6msf |STR_LEN: 497 |STR_TIME: 0.1059720516204834
> STR_ID: 6msi |STR_LEN: 66 |STR_TIME: 0.010032176971435547
> STR_ID: 7msf |STR_LEN: 502 |STR_TIME: 0.06151604652404785
> STR_ID: 7msi |STR_LEN: 137 |STR_TIME: 0.011204719543457031
> STR_ID: 8msi |STR_LEN: 104 |STR_TIME: 0.00861811637878418
> STR_ID: 9msi |STR_LEN: 66 |STR_TIME: 0.008837223052978516
>> FINISH_DIR: ./data/m/ms/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4320 |DIR_TIME: 53.63244605064392 

>> START_DIR: ./data/m/mt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1mt0 |STR_LEN: 372 |STR_TIME: 0.036375999450683594
> STR_ID: 1mt1 |STR_LEN: 1416 |STR_TIME: 0.19019389152526855
> STR_ID: 1mt3 |STR_LEN: 371 |STR_TIME: 0.04258394241333008
> STR_ID: 1mt4 |STR_LEN: 24 |STR_TIME: 0.2661550045013428
> STR_ID: 1mt5 |STR_LEN: 8608 |STR_TIME: 1.4299988746643066
> STR_ID: 1mt6 |STR_LEN: 452 |STR_TIME: 0.10543942451477051
> STR_ID: 1mt7 |STR_LEN: 344 |STR_TIME: 0.03529214859008789
> STR_ID: 1mt8 |STR_LEN: 267 |STR_TIME: 0.02934098243713379
> STR_ID: 1mt9 |STR_LEN: 302 |STR_TIME: 0.03435492515563965
> STR_ID: 1mtb |STR_LEN: 243 |STR_TIME: 0.03045511245727539
> STR_ID: 1mtc |STR_LEN: 621 |STR_TIME: 0.0720369815826416
> STR_ID: 1mtg |STR_LEN: 15 |STR_TIME: 0.009119033813476562
> STR_ID: 1mti |STR_LEN: 296 |STR_TIME: 0.026777982711791992
> STR_ID: 1mtj |STR_LEN: 302 |STR_TIME: 0.027258872985839844
> STR_ID: 1mtk |STR_LEN: 289 |STR_TIME: 0.02664780616760254
> STR_ID: 1mtl |STR_LEN: 434 |STR_TIME: 0.16818809509277344
> STR_ID: 1mtn |STR_LEN: 678 |STR_TIME: 0.08172965049743652
> STR_ID: 1mto |STR_LEN: 2560 |STR_TIME: 0.39851903915405273
> STR_ID: 1mtp |STR_LEN: 959 |STR_TIME: 0.06329512596130371
> STR_ID: 1mtq |STR_LEN: 19 |STR_TIME: 0.1424558162689209
> STR_ID: 1mtr |STR_LEN: 317 |STR_TIME: 0.03349876403808594
> STR_ID: 1mts |STR_LEN: 387 |STR_TIME: 0.03344082832336426
> STR_ID: 1mtu |STR_LEN: 387 |STR_TIME: 0.03730916976928711
> STR_ID: 1mtv |STR_LEN: 469 |STR_TIME: 0.035141944885253906
> STR_ID: 1mtw |STR_LEN: 514 |STR_TIME: 0.03720402717590332
> STR_ID: 1mtx |STR_LEN: 39 |STR_TIME: 0.2966349124908447
> STR_ID: 1mty |STR_LEN: 3608 |STR_TIME: 0.5645649433135986
> STR_ID: 1mtz |STR_LEN: 469 |STR_TIME: 0.04619002342224121
> STR_ID: 2mt3 |STR_LEN: 84 |STR_TIME: 0.5539519786834717
> STR_ID: 2mt4 |STR_LEN: 124 |STR_TIME: 0.9158949851989746
> STR_ID: 2mt5 |STR_LEN: 73 |STR_TIME: 0.5224988460540771
> STR_ID: 2mt6 |STR_LEN: 151 |STR_TIME: 1.2657520771026611
> STR_ID: 2mt7 |STR_LEN: 35 |STR_TIME: 0.1904430389404297
> STR_ID: 2mt8 |STR_LEN: 39 |STR_TIME: 0.3269209861755371
> STR_ID: 2mt9 |STR_LEN: 174 |STR_TIME: 1.2150609493255615
> STR_ID: 2mta |STR_LEN: 880 |STR_TIME: 0.10892415046691895
> STR_ID: 2mtb |STR_LEN: 173 |STR_TIME: 1.2924118041992188
> STR_ID: 2mtc |STR_LEN: 166 |STR_TIME: 0.5631411075592041
> STR_ID: 2mtd |STR_LEN: 164 |STR_TIME: 0.676110029220581
> STR_ID: 2mte |STR_LEN: 71 |STR_TIME: 0.5050399303436279
> STR_ID: 2mtf |STR_LEN: 114 |STR_TIME: 0.9020166397094727
> STR_ID: 2mtg |STR_LEN: 116 |STR_TIME: 0.9206809997558594
> STR_ID: 2mti |STR_LEN: 139 |STR_TIME: 0.5501019954681396
> STR_ID: 2mtj |STR_LEN: 47 |STR_TIME: 0.7321529388427734
> STR_ID: 2mtk |STR_LEN: 88 |STR_TIME: 0.7852621078491211
> STR_ID: 2mtl |STR_LEN: 88 |STR_TIME: 0.711428165435791
> STR_ID: 2mtm |STR_LEN: 19 |STR_TIME: 0.07630515098571777
> STR_ID: 2mtn |STR_LEN: 125 |STR_TIME: 0.9725818634033203
> STR_ID: 2mto |STR_LEN: 13 |STR_TIME: 0.0724189281463623
> STR_ID: 2mtp |STR_LEN: 163 |STR_TIME: 1.0965120792388916
> STR_ID: 2mtq |STR_LEN: 73 |STR_TIME: 0.5346698760986328
> STR_ID: 2mts |STR_LEN: 63 |STR_TIME: 0.17032074928283691
> STR_ID: 2mtt |STR_LEN: 13 |STR_TIME: 0.07382702827453613
> STR_ID: 2mtu |STR_LEN: 13 |STR_TIME: 0.19378185272216797
> STR_ID: 2mtv |STR_LEN: 162 |STR_TIME: 1.183588981628418
> STR_ID: 2mtw |STR_LEN: 20 |STR_TIME: 0.006143808364868164
> STR_ID: 2mtx |STR_LEN: 21 |STR_TIME: 0.00649714469909668
> STR_ID: 2mty |STR_LEN: 20 |STR_TIME: 0.005387067794799805
> STR_ID: 2mtz |STR_LEN: 205 |STR_TIME: 0.15865802764892578
> STR_ID: 3mt0 |STR_LEN: 506 |STR_TIME: 0.05918073654174805
> STR_ID: 3mt1 |STR_LEN: 757 |STR_TIME: 0.23260879516601562
> STR_ID: 3mt5 |STR_LEN: 595 |STR_TIME: 0.08541202545166016
> STR_ID: 3mt6 |STR_LEN: 9074 |STR_TIME: 1.030200719833374
> STR_ID: 3mt7 |STR_LEN: 1130 |STR_TIME: 0.16703581809997559
> STR_ID: 3mt8 |STR_LEN: 1104 |STR_TIME: 0.12758803367614746
> STR_ID: 3mt9 |STR_LEN: 1111 |STR_TIME: 0.22018814086914062
> STR_ID: 3mta |STR_LEN: 971 |STR_TIME: 0.12998032569885254
> STR_ID: 3mtb |STR_LEN: 1110 |STR_TIME: 0.12659597396850586
> STR_ID: 3mtc |STR_LEN: 541 |STR_TIME: 0.09499788284301758
> STR_ID: 3mtd |STR_LEN: 1076 |STR_TIME: 0.12308406829833984
> STR_ID: 3mte |STR_LEN: 695 |STR_TIME: 0.08553910255432129
> STR_ID: 3mtf |STR_LEN: 1002 |STR_TIME: 0.1598200798034668
> STR_ID: 3mtg |STR_LEN: 969 |STR_TIME: 0.14729094505310059
> STR_ID: 3mth |STR_LEN: 180 |STR_TIME: 0.019006013870239258
> STR_ID: 3mti |STR_LEN: 471 |STR_TIME: 0.08247566223144531
> STR_ID: 3mtj |STR_LEN: 547 |STR_TIME: 0.07594513893127441
> STR_ID: 3mtk |STR_LEN: 363 |STR_TIME: 0.04898476600646973
> STR_ID: 3mtl |STR_LEN: 396 |STR_TIME: 0.05327582359313965
> STR_ID: 3mtn |STR_LEN: 835 |STR_TIME: 0.1713731288909912
> STR_ID: 3mtq |STR_LEN: 512 |STR_TIME: 0.04689502716064453
> STR_ID: 3mtr |STR_LEN: 735 |STR_TIME: 0.06371307373046875
> STR_ID: 3mts |STR_LEN: 213 |STR_TIME: 0.03603506088256836
> STR_ID: 3mtt |STR_LEN: 177 |STR_TIME: 0.02509593963623047
> STR_ID: 3mtu |STR_LEN: 775 |STR_TIME: 0.11986899375915527
> STR_ID: 3mtv |STR_LEN: 223 |STR_TIME: 0.030899763107299805
> STR_ID: 3mtw |STR_LEN: 882 |STR_TIME: 0.06760191917419434
> STR_ID: 3mtx |STR_LEN: 428 |STR_TIME: 0.05315709114074707
> STR_ID: 3mty |STR_LEN: 779 |STR_TIME: 0.08598566055297852
> STR_ID: 4mt0 |STR_LEN: 453 |STR_TIME: 0.06191110610961914
> STR_ID: 4mt1 |STR_LEN: 1023 |STR_TIME: 0.13712120056152344
> STR_ID: 4mt2 |STR_LEN: 139 |STR_TIME: 0.009104728698730469
> STR_ID: 4mt4 |STR_LEN: 1999 |STR_TIME: 0.25705385208129883
> STR_ID: 4mt5 |STR_LEN: 514 |STR_TIME: 0.05352020263671875
> STR_ID: 4mt6 |STR_LEN: 389 |STR_TIME: 0.07650089263916016
> STR_ID: 4mt7 |STR_LEN: 337 |STR_TIME: 0.10108613967895508
> STR_ID: 4mt8 |STR_LEN: 280 |STR_TIME: 0.03644895553588867
> STR_ID: 4mt9 |STR_LEN: 825 |STR_TIME: 0.07371020317077637
> STR_ID: 4mta |STR_LEN: 442 |STR_TIME: 0.05393791198730469
> STR_ID: 4mtb |STR_LEN: 562 |STR_TIME: 0.04546689987182617
> STR_ID: 4mtc |STR_LEN: 373 |STR_TIME: 0.05476188659667969
> STR_ID: 4mtd |STR_LEN: 672 |STR_TIME: 0.10857391357421875
> STR_ID: 4mte |STR_LEN: 672 |STR_TIME: 0.12917780876159668
> STR_ID: 4mtf |STR_LEN: 898 |STR_TIME: 0.1639549732208252
> STR_ID: 4mtg |STR_LEN: 898 |STR_TIME: 0.13797712326049805
> STR_ID: 4mth |STR_LEN: 323 |STR_TIME: 0.025817155838012695
> STR_ID: 4mti |STR_LEN: 312 |STR_TIME: 0.07989883422851562
> STR_ID: 4mtj |STR_LEN: 2470 |STR_TIME: 0.23443102836608887
> STR_ID: 4mtk |STR_LEN: 4026 |STR_TIME: 0.923372745513916
> STR_ID: 4mtl |STR_LEN: 709 |STR_TIME: 0.08713817596435547
> STR_ID: 4mtm |STR_LEN: 313 |STR_TIME: 0.04811906814575195
> STR_ID: 4mtn |STR_LEN: 428 |STR_TIME: 0.14214396476745605
> STR_ID: 4mto |STR_LEN: 899 |STR_TIME: 0.13120174407958984
> STR_ID: 4mtp |STR_LEN: 2321 |STR_TIME: 0.3792550563812256
> STR_ID: 4mtq |STR_LEN: 320 |STR_TIME: 0.03604769706726074
> STR_ID: 4mtr |STR_LEN: 406 |STR_TIME: 0.08063220977783203
> STR_ID: 4mts |STR_LEN: 528 |STR_TIME: 0.04162788391113281
> STR_ID: 4mtt |STR_LEN: 458 |STR_TIME: 0.04287004470825195
> STR_ID: 4mtu |STR_LEN: 293 |STR_TIME: 0.030887842178344727
> STR_ID: 4mtv |STR_LEN: 462 |STR_TIME: 0.05361580848693848
> STR_ID: 4mtw |STR_LEN: 777 |STR_TIME: 0.06663393974304199
> STR_ID: 4mtx |STR_LEN: 560 |STR_TIME: 0.09959197044372559
> STR_ID: 4mty |STR_LEN: 666 |STR_TIME: 0.06080365180969238
> STR_ID: 4mtz |STR_LEN: 452 |STR_TIME: 0.05006289482116699
> STR_ID: 5mt0 |STR_LEN: 422 |STR_TIME: 0.04782605171203613
> STR_ID: 5mt2 |STR_LEN: 699 |STR_TIME: 0.10106015205383301
> STR_ID: 5mt3 |STR_LEN: 1076 |STR_TIME: 0.11898422241210938
> STR_ID: 5mt4 |STR_LEN: 295 |STR_TIME: 0.04090118408203125
> STR_ID: 5mt9 |STR_LEN: 1075 |STR_TIME: 0.1434471607208252
> STR_ID: 5mtj |STR_LEN: 448 |STR_TIME: 0.033418893814086914
> STR_ID: 5mtm |STR_LEN: 234 |STR_TIME: 0.029687881469726562
> STR_ID: 5mtn |STR_LEN: 185 |STR_TIME: 0.02756500244140625
> STR_ID: 5mtp |STR_LEN: 3549 |STR_TIME: 0.4919779300689697
> STR_ID: 5mtq |STR_LEN: 2475 |STR_TIME: 0.3510909080505371
> STR_ID: 5mtr |STR_LEN: 3390 |STR_TIME: 0.41984987258911133
> STR_ID: 5mts |STR_LEN: 630 |STR_TIME: 0.05473732948303223
> STR_ID: 5mtv |STR_LEN: 402 |STR_TIME: 0.12593626976013184
>> FINISH_DIR: ./data/m/mt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4456 |DIR_TIME: 32.66160988807678 

>> START_DIR: ./data/m/mu/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1mu0 |STR_LEN: 331 |STR_TIME: 0.04221487045288086
> STR_ID: 1mu2 |STR_LEN: 1253 |STR_TIME: 0.2132880687713623
> STR_ID: 1mu4 |STR_LEN: 298 |STR_TIME: 0.031565189361572266
> STR_ID: 1mu5 |STR_LEN: 699 |STR_TIME: 0.0707552433013916
> STR_ID: 1mu6 |STR_LEN: 391 |STR_TIME: 0.04548382759094238
> STR_ID: 1mu7 |STR_LEN: 1167 |STR_TIME: 0.17109203338623047
> STR_ID: 1mu8 |STR_LEN: 374 |STR_TIME: 0.04539322853088379
> STR_ID: 1mu9 |STR_LEN: 1146 |STR_TIME: 0.12854599952697754
> STR_ID: 1mua |STR_LEN: 349 |STR_TIME: 0.07243990898132324
> STR_ID: 1muc |STR_LEN: 1029 |STR_TIME: 0.11204791069030762
> STR_ID: 1mud |STR_LEN: 420 |STR_TIME: 0.0391077995300293
> STR_ID: 1mue |STR_LEN: 435 |STR_TIME: 0.04793405532836914
> STR_ID: 1muf |STR_LEN: 398 |STR_TIME: 0.04059910774230957
> STR_ID: 1mug |STR_LEN: 325 |STR_TIME: 0.03155994415283203
> STR_ID: 1muh |STR_LEN: 803 |STR_TIME: 0.12688708305358887
> STR_ID: 1mui |STR_LEN: 199 |STR_TIME: 0.02915811538696289
> STR_ID: 1muj |STR_LEN: 557 |STR_TIME: 0.06174421310424805
> STR_ID: 1muk |STR_LEN: 1805 |STR_TIME: 0.22054600715637207
> STR_ID: 1mul |STR_LEN: 126 |STR_TIME: 0.010040283203125
> STR_ID: 1mum |STR_LEN: 936 |STR_TIME: 0.0863187313079834
> STR_ID: 1mun |STR_LEN: 573 |STR_TIME: 0.03942418098449707
> STR_ID: 1muo |STR_LEN: 252 |STR_TIME: 0.03561115264892578
> STR_ID: 1mup |STR_LEN: 239 |STR_TIME: 0.02353382110595703
> STR_ID: 1muq |STR_LEN: 835 |STR_TIME: 0.16038799285888672
> STR_ID: 1mus |STR_LEN: 1120 |STR_TIME: 0.09926009178161621
> STR_ID: 1mut |STR_LEN: 129 |STR_TIME: 0.6798977851867676
> STR_ID: 1muu |STR_LEN: 2656 |STR_TIME: 0.310194730758667
> STR_ID: 1muv |STR_LEN: 18 |STR_TIME: 0.00994110107421875
> STR_ID: 1muw |STR_LEN: 840 |STR_TIME: 0.15442800521850586
> STR_ID: 1mux |STR_LEN: 154 |STR_TIME: 1.627234935760498
> STR_ID: 1muy |STR_LEN: 470 |STR_TIME: 0.036486148834228516
> STR_ID: 1muz |STR_LEN: 81 |STR_TIME: 0.6327550411224365
> STR_ID: 2mu0 |STR_LEN: 136 |STR_TIME: 0.902534008026123
> STR_ID: 2mu1 |STR_LEN: 137 |STR_TIME: 1.005336046218872
> STR_ID: 2mu2 |STR_LEN: 71 |STR_TIME: 0.5538198947906494
> STR_ID: 2mu3 |STR_LEN: 199 |STR_TIME: 1.2727620601654053
> STR_ID: 2mu4 |STR_LEN: 114 |STR_TIME: 0.8432300090789795
> STR_ID: 2mu6 |STR_LEN: 20 |STR_TIME: 0.005356788635253906
> STR_ID: 2mu7 |STR_LEN: 20 |STR_TIME: 0.005939960479736328
> STR_ID: 2mu8 |STR_LEN: 20 |STR_TIME: 0.005036115646362305
> STR_ID: 2mu9 |STR_LEN: 20 |STR_TIME: 0.26740384101867676
> STR_ID: 2mua |STR_LEN: 21 |STR_TIME: 0.00537872314453125
> STR_ID: 2mub |STR_LEN: 42 |STR_TIME: 0.20978212356567383
> STR_ID: 2muc |STR_LEN: 975 |STR_TIME: 0.13774418830871582
> STR_ID: 2mud |STR_LEN: 22 |STR_TIME: 0.17711400985717773
> STR_ID: 2mue |STR_LEN: 20 |STR_TIME: 0.008359909057617188
> STR_ID: 2muf |STR_LEN: 20 |STR_TIME: 0.005380153656005859
> STR_ID: 2mug |STR_LEN: 22 |STR_TIME: 0.18578410148620605
> STR_ID: 2muh |STR_LEN: 16 |STR_TIME: 0.0907430648803711
> STR_ID: 2mui |STR_LEN: 189 |STR_TIME: 1.2124910354614258
> STR_ID: 2muj |STR_LEN: 21 |STR_TIME: 0.13420915603637695
> STR_ID: 2muk |STR_LEN: 113 |STR_TIME: 0.844721794128418
> STR_ID: 2mul |STR_LEN: 53 |STR_TIME: 0.3681919574737549
> STR_ID: 2mum |STR_LEN: 52 |STR_TIME: 0.4248189926147461
> STR_ID: 2mun |STR_LEN: 46 |STR_TIME: 0.424468994140625
> STR_ID: 2muo |STR_LEN: 82 |STR_TIME: 0.5100419521331787
> STR_ID: 2mup |STR_LEN: 82 |STR_TIME: 0.5246200561523438
> STR_ID: 2muq |STR_LEN: 45 |STR_TIME: 0.18781423568725586
> STR_ID: 2mur |STR_LEN: 123 |STR_TIME: 0.42475414276123047
> STR_ID: 2mus |STR_LEN: 356 |STR_TIME: 0.4580059051513672
> STR_ID: 2mut |STR_LEN: 180 |STR_TIME: 1.2990291118621826
> STR_ID: 2muu |STR_LEN: 120 |STR_TIME: 0.6106250286102295
> STR_ID: 2muv |STR_LEN: 125 |STR_TIME: 1.003927230834961
> STR_ID: 2muw |STR_LEN: 125 |STR_TIME: 0.9972670078277588
> STR_ID: 2mux |STR_LEN: 146 |STR_TIME: 0.764117956161499
> STR_ID: 2muy |STR_LEN: 82 |STR_TIME: 0.6475739479064941
> STR_ID: 2muz |STR_LEN: 104 |STR_TIME: 0.008615255355834961
> STR_ID: 3mu0 |STR_LEN: 767 |STR_TIME: 0.06700897216796875
> STR_ID: 3mu1 |STR_LEN: 722 |STR_TIME: 0.056052207946777344
> STR_ID: 3mu3 |STR_LEN: 380 |STR_TIME: 0.18405485153198242
> STR_ID: 3mu4 |STR_LEN: 779 |STR_TIME: 0.060881853103637695
> STR_ID: 3mu5 |STR_LEN: 769 |STR_TIME: 0.062426090240478516
> STR_ID: 3mu6 |STR_LEN: 353 |STR_TIME: 0.06516003608703613
> STR_ID: 3mu7 |STR_LEN: 716 |STR_TIME: 0.08226609230041504
> STR_ID: 3mu8 |STR_LEN: 735 |STR_TIME: 0.05417299270629883
> STR_ID: 3mua |STR_LEN: 1289 |STR_TIME: 0.11751985549926758
> STR_ID: 3muc |STR_LEN: 977 |STR_TIME: 0.13913297653198242
> STR_ID: 3mud |STR_LEN: 834 |STR_TIME: 0.08612728118896484
> STR_ID: 3mue |STR_LEN: 1500 |STR_TIME: 0.2569410800933838
> STR_ID: 3muf |STR_LEN: 221 |STR_TIME: 0.02523493766784668
> STR_ID: 3mug |STR_LEN: 3140 |STR_TIME: 0.5717391967773438
> STR_ID: 3muh |STR_LEN: 216 |STR_TIME: 0.055665016174316406
> STR_ID: 3mui |STR_LEN: 1056 |STR_TIME: 0.11470675468444824
> STR_ID: 3muj |STR_LEN: 611 |STR_TIME: 0.04745888710021973
> STR_ID: 3muk |STR_LEN: 286 |STR_TIME: 0.027483224868774414
> STR_ID: 3mul |STR_LEN: 265 |STR_TIME: 0.030245065689086914
> STR_ID: 3mum |STR_LEN: 206 |STR_TIME: 0.10600686073303223
> STR_ID: 3mun |STR_LEN: 1096 |STR_TIME: 0.10517311096191406
> STR_ID: 3muo |STR_LEN: 1290 |STR_TIME: 0.11655807495117188
> STR_ID: 3mup |STR_LEN: 492 |STR_TIME: 0.10647988319396973
> STR_ID: 3muq |STR_LEN: 773 |STR_TIME: 0.0902547836303711
> STR_ID: 3mur |STR_LEN: 215 |STR_TIME: 0.06026172637939453
> STR_ID: 3mus |STR_LEN: 307 |STR_TIME: 0.030497074127197266
> STR_ID: 3mut |STR_LEN: 206 |STR_TIME: 0.06360411643981934
> STR_ID: 3muu |STR_LEN: 3780 |STR_TIME: 0.6308498382568359
> STR_ID: 3muv |STR_LEN: 199 |STR_TIME: 0.08806586265563965
> STR_ID: 3muw |STR_LEN: 2468 |STR_TIME: 0.057709693908691406
> STR_ID: 3mux |STR_LEN: 1049 |STR_TIME: 0.1016378402709961
> STR_ID: 3muy |STR_LEN: 7538 |STR_TIME: 0.8982799053192139
> STR_ID: 3muz |STR_LEN: 8340 |STR_TIME: 0.861320972442627
> STR_ID: 4mu0 |STR_LEN: 340 |STR_TIME: 0.03599119186401367
> STR_ID: 4mu1 |STR_LEN: 409 |STR_TIME: 0.042980194091796875
> STR_ID: 4mu3 |STR_LEN: 400 |STR_TIME: 0.15671920776367188
> STR_ID: 4mu4 |STR_LEN: 401 |STR_TIME: 0.04028129577636719
> STR_ID: 4mu5 |STR_LEN: 243 |STR_TIME: 0.030955076217651367
> STR_ID: 4mu6 |STR_LEN: 469 |STR_TIME: 0.054875850677490234
> STR_ID: 4mu7 |STR_LEN: 320 |STR_TIME: 0.04190206527709961
> STR_ID: 4mu8 |STR_LEN: 596 |STR_TIME: 0.07608199119567871
> STR_ID: 4mu9 |STR_LEN: 1444 |STR_TIME: 0.18350887298583984
> STR_ID: 4mua |STR_LEN: 577 |STR_TIME: 0.04184985160827637
> STR_ID: 4mub |STR_LEN: 511 |STR_TIME: 0.04246711730957031
> STR_ID: 4muc |STR_LEN: 255 |STR_TIME: 0.07079195976257324
> STR_ID: 4mud |STR_LEN: 1064 |STR_TIME: 0.1660628318786621
> STR_ID: 4mue |STR_LEN: 836 |STR_TIME: 0.08511209487915039
> STR_ID: 4muf |STR_LEN: 770 |STR_TIME: 0.10825181007385254
> STR_ID: 4mug |STR_LEN: 1106 |STR_TIME: 0.09663629531860352
> STR_ID: 4muh |STR_LEN: 952 |STR_TIME: 0.0935354232788086
> STR_ID: 4mui |STR_LEN: 852 |STR_TIME: 0.11867594718933105
> STR_ID: 4muj |STR_LEN: 942 |STR_TIME: 0.08784317970275879
> STR_ID: 4muk |STR_LEN: 921 |STR_TIME: 0.08433008193969727
> STR_ID: 4mul |STR_LEN: 987 |STR_TIME: 0.12415170669555664
> STR_ID: 4mum |STR_LEN: 501 |STR_TIME: 0.05247688293457031
> STR_ID: 4mun |STR_LEN: 1062 |STR_TIME: 0.09272909164428711
> STR_ID: 4muo |STR_LEN: 1012 |STR_TIME: 0.1496720314025879
> STR_ID: 4mup |STR_LEN: 1915 |STR_TIME: 0.3220667839050293
> STR_ID: 4muq |STR_LEN: 546 |STR_TIME: 0.05924487113952637
> STR_ID: 4mur |STR_LEN: 979 |STR_TIME: 0.0868070125579834
> STR_ID: 4mus |STR_LEN: 897 |STR_TIME: 0.0839390754699707
> STR_ID: 4mut |STR_LEN: 697 |STR_TIME: 0.1291351318359375
> STR_ID: 4muu |STR_LEN: 506 |STR_TIME: 0.07512307167053223
> STR_ID: 4muv |STR_LEN: 641 |STR_TIME: 0.10011601448059082
> STR_ID: 4muw |STR_LEN: 813 |STR_TIME: 0.14385676383972168
> STR_ID: 4mux |STR_LEN: 877 |STR_TIME: 0.10952520370483398
> STR_ID: 4muy |STR_LEN: 1162 |STR_TIME: 0.14829277992248535
> STR_ID: 4muz |STR_LEN: 839 |STR_TIME: 0.08752632141113281
> STR_ID: 5mu4 |STR_LEN: 1543 |STR_TIME: 0.15478968620300293
> STR_ID: 5mu8 |STR_LEN: 7001 |STR_TIME: 1.5787930488586426
> STR_ID: 5mui |STR_LEN: 521 |STR_TIME: 0.05530691146850586
> STR_ID: 5muj |STR_LEN: 719 |STR_TIME: 0.07506895065307617
> STR_ID: 5muk |STR_LEN: 678 |STR_TIME: 0.06598401069641113
> STR_ID: 5mul |STR_LEN: 657 |STR_TIME: 0.06342124938964844
> STR_ID: 5mum |STR_LEN: 712 |STR_TIME: 0.16809701919555664
> STR_ID: 5mun |STR_LEN: 667 |STR_TIME: 0.07019805908203125
> STR_ID: 5mup |STR_LEN: 841 |STR_TIME: 0.11710882186889648
> STR_ID: 5mus |STR_LEN: 1043 |STR_TIME: 0.12751483917236328
> STR_ID: 5mut |STR_LEN: 659 |STR_TIME: 0.06153297424316406
> STR_ID: 5muu |STR_LEN: 3051 |STR_TIME: 0.4965090751647949
> STR_ID: 5muv |STR_LEN: 1633 |STR_TIME: 0.3730497360229492
> STR_ID: 5muw |STR_LEN: 1633 |STR_TIME: 0.3450939655303955
> STR_ID: 5muy |STR_LEN: 1129 |STR_TIME: 0.13838601112365723
> STR_ID: 5muz |STR_LEN: 284 |STR_TIME: 0.03626513481140137
>> FINISH_DIR: ./data/m/mu/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4607 |DIR_TIME: 36.17626714706421 

>> START_DIR: ./data/m/mv/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1mv0 |STR_LEN: 95 |STR_TIME: 0.6681101322174072
