>> START_DIR: ./data/b/b0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1b00 |STR_LEN: 375 |STR_TIME: 0.08951592445373535
> STR_ID: 3bsh |STR_LEN: 520 |STR_TIME: 0.07300114631652832
> STR_ID: 3bsm |STR_LEN: 1644 |STR_TIME: 0.2995450496673584
> STR_ID: 3bsn |STR_LEN: 851 |STR_TIME: 0.09835100173950195
> STR_ID: 3bso |STR_LEN: 898 |STR_TIME: 0.09583616256713867
> STR_ID: 3bsq |STR_LEN: 713 |STR_TIME: 0.11049294471740723
> STR_ID: 3bss |STR_LEN: 397 |STR_TIME: 0.08417916297912598
> STR_ID: 3bsu |STR_LEN: 592 |STR_TIME: 0.08323502540588379
> STR_ID: 3bsw |STR_LEN: 398 |STR_TIME: 0.035958051681518555
> STR_ID: 3bsx |STR_LEN: 946 |STR_TIME: 0.12375307083129883
> STR_ID: 3bsy |STR_LEN: 1211 |STR_TIME: 0.15012812614440918
> STR_ID: 3bsz |STR_LEN: 2020 |STR_TIME: 0.30092597007751465
> STR_ID: 4bs0 |STR_LEN: 1438 |STR_TIME: 0.5296411514282227
> STR_ID: 4bs1 |STR_LEN: 248 |STR_TIME: 0.04103493690490723
> STR_ID: 4bs2 |STR_LEN: 186 |STR_TIME: 1.6975507736206055
> STR_ID: 4bs3 |STR_LEN: 66 |STR_TIME: 0.010090112686157227
> STR_ID: 4bs4 |STR_LEN: 705 |STR_TIME: 0.2011430263519287
> STR_ID: 4bs5 |STR_LEN: 559 |STR_TIME: 0.12180685997009277
> STR_ID: 4bs6 |STR_LEN: 1143 |STR_TIME: 0.2945289611816406
> STR_ID: 4bs7 |STR_LEN: 186 |STR_TIME: 0.02171921730041504
> STR_ID: 4bs9 |STR_LEN: 693 |STR_TIME: 0.15887808799743652
> STR_ID: 4bsa |STR_LEN: 774 |STR_TIME: 0.1530013084411621
> STR_ID: 4bsb |STR_LEN: 621 |STR_TIME: 0.11137509346008301
> STR_ID: 4bsc |STR_LEN: 586 |STR_TIME: 0.11266112327575684
> STR_ID: 4bsd |STR_LEN: 650 |STR_TIME: 0.14949297904968262
> STR_ID: 4bse |STR_LEN: 596 |STR_TIME: 0.11247587203979492
> STR_ID: 4bsf |STR_LEN: 613 |STR_TIME: 0.10990738868713379
> STR_ID: 4bsg |STR_LEN: 800 |STR_TIME: 0.14691805839538574
> STR_ID: 4bsh |STR_LEN: 638 |STR_TIME: 0.10579085350036621
> STR_ID: 4bsi |STR_LEN: 555 |STR_TIME: 0.10208797454833984
> STR_ID: 4bsj |STR_LEN: 236 |STR_TIME: 0.04535317420959473
> STR_ID: 4bsk |STR_LEN: 276 |STR_TIME: 0.04915904998779297
> STR_ID: 4bsm |STR_LEN: 896 |STR_TIME: 0.1924448013305664
> STR_ID: 4bsn |STR_LEN: 707 |STR_TIME: 0.2319931983947754
> STR_ID: 4bso |STR_LEN: 124 |STR_TIME: 0.059615135192871094
> STR_ID: 4bsp |STR_LEN: 110 |STR_TIME: 0.05468487739562988
> STR_ID: 4bsq |STR_LEN: 385 |STR_TIME: 0.12193894386291504
> STR_ID: 4bsr |STR_LEN: 1180 |STR_TIME: 0.4377450942993164
> STR_ID: 4bss |STR_LEN: 2293 |STR_TIME: 0.9627687931060791
> STR_ID: 4bst |STR_LEN: 1129 |STR_TIME: 0.46030092239379883
> STR_ID: 4bsu |STR_LEN: 2297 |STR_TIME: 0.904278039932251
> STR_ID: 4bsv |STR_LEN: 1203 |STR_TIME: 0.267592191696167
> STR_ID: 4bsw |STR_LEN: 817 |STR_TIME: 0.2311229705810547
> STR_ID: 4bsx |STR_LEN: 865 |STR_TIME: 0.29871106147766113
> STR_ID: 4bsz |STR_LEN: 337 |STR_TIME: 0.0742340087890625
> STR_ID: 5bs0 |STR_LEN: 844 |STR_TIME: 0.2517390251159668
> STR_ID: 5bs1 |STR_LEN: 860 |STR_TIME: 0.10361075401306152
> STR_ID: 5bs2 |STR_LEN: 319 |STR_TIME: 0.051091909408569336
> STR_ID: 5bs3 |STR_LEN: 1522 |STR_TIME: 0.30309200286865234
> STR_ID: 5bs4 |STR_LEN: 342 |STR_TIME: 0.04868197441101074
> STR_ID: 5bs5 |STR_LEN: 1209 |STR_TIME: 0.39043307304382324
> STR_ID: 5bs6 |STR_LEN: 1165 |STR_TIME: 0.20901775360107422
> STR_ID: 5bs7 |STR_LEN: 390 |STR_TIME: 0.10722994804382324
> STR_ID: 5bs8 |STR_LEN: 1959 |STR_TIME: 0.7287299633026123
> STR_ID: 5bs9 |STR_LEN: 603 |STR_TIME: 0.10441875457763672
> STR_ID: 5bsa |STR_LEN: 380 |STR_TIME: 0.06278705596923828
> STR_ID: 5bsb |STR_LEN: 794 |STR_TIME: 0.08461475372314453
> STR_ID: 5bsc |STR_LEN: 623 |STR_TIME: 0.06177711486816406
> STR_ID: 5bse |STR_LEN: 4195 |STR_TIME: 0.8150238990783691
> STR_ID: 5bsf |STR_LEN: 4412 |STR_TIME: 0.7958371639251709
> STR_ID: 5bsg |STR_LEN: 4700 |STR_TIME: 0.8265957832336426
> STR_ID: 5bsh |STR_LEN: 3404 |STR_TIME: 0.7639768123626709
> STR_ID: 5bsi |STR_LEN: 1502 |STR_TIME: 0.16628479957580566
> STR_ID: 5bsj |STR_LEN: 518 |STR_TIME: 0.06289005279541016
> STR_ID: 5bsk |STR_LEN: 891 |STR_TIME: 0.2581479549407959
> STR_ID: 5bsm |STR_LEN: 1420 |STR_TIME: 0.1890881061553955
> STR_ID: 5bsr |STR_LEN: 1061 |STR_TIME: 0.12802791595458984
> STR_ID: 5bst |STR_LEN: 1034 |STR_TIME: 0.09751510620117188
> STR_ID: 5bsu |STR_LEN: 1031 |STR_TIME: 0.09878182411193848
> STR_ID: 5bsv |STR_LEN: 846 |STR_TIME: 0.13895010948181152
> STR_ID: 5bsw |STR_LEN: 1625 |STR_TIME: 0.20098280906677246
> STR_ID: 5bsx |STR_LEN: 1191 |STR_TIME: 0.16096186637878418
> STR_ID: 5bsy |STR_LEN: 1299 |STR_TIME: 0.1540510654449463
> STR_ID: 5bsz |STR_LEN: 415 |STR_TIME: 0.04465317726135254
>> FINISH_DIR: ./data/b/bs/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4259 |DIR_TIME: 29.563565015792847 

>> START_DIR: ./data/b/bt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1bt0 |STR_LEN: 153 |STR_TIME: 0.013397932052612305
> STR_ID: 1bt1 |STR_LEN: 842 |STR_TIME: 0.1775529384613037
> STR_ID: 1bt2 |STR_LEN: 848 |STR_TIME: 0.12122702598571777
> STR_ID: 1bt3 |STR_LEN: 419 |STR_TIME: 0.05656290054321289
> STR_ID: 1bt4 |STR_LEN: 460 |STR_TIME: 0.06348896026611328
> STR_ID: 1bt5 |STR_LEN: 619 |STR_TIME: 0.05646085739135742
> STR_ID: 1bt6 |STR_LEN: 228 |STR_TIME: 0.07501530647277832
> STR_ID: 1bt7 |STR_LEN: 166 |STR_TIME: 1.1989178657531738
> STR_ID: 1bt8 |STR_LEN: 678 |STR_TIME: 0.13031005859375
> STR_ID: 1bt9 |STR_LEN: 356 |STR_TIME: 0.056948184967041016
> STR_ID: 1bta |STR_LEN: 89 |STR_TIME: 0.026872634887695312
> STR_ID: 1btb |STR_LEN: 89 |STR_TIME: 1.3143351078033447
> STR_ID: 1btc |STR_LEN: 820 |STR_TIME: 0.16471385955810547
> STR_ID: 1bte |STR_LEN: 392 |STR_TIME: 0.03890109062194824
> STR_ID: 1btg |STR_LEN: 383 |STR_TIME: 0.05408811569213867
> STR_ID: 1bth |STR_LEN: 799 |STR_TIME: 0.12846803665161133
> STR_ID: 1bti |STR_LEN: 106 |STR_TIME: 0.011113882064819336
> STR_ID: 1btj |STR_LEN: 666 |STR_TIME: 0.23241496086120605
> STR_ID: 1btk |STR_LEN: 581 |STR_TIME: 0.0667428970336914
> STR_ID: 1btl |STR_LEN: 463 |STR_TIME: 0.050308942794799805
> STR_ID: 1btm |STR_LEN: 504 |STR_TIME: 0.07746624946594238
> STR_ID: 1btn |STR_LEN: 184 |STR_TIME: 0.0207669734954834
> STR_ID: 1bto |STR_LEN: 3030 |STR_TIME: 0.3367900848388672
> STR_ID: 1btp |STR_LEN: 353 |STR_TIME: 0.03843116760253906
> STR_ID: 1btq |STR_LEN: 22 |STR_TIME: 0.00548100471496582
> STR_ID: 1btr |STR_LEN: 22 |STR_TIME: 0.24872279167175293
> STR_ID: 1bts |STR_LEN: 23 |STR_TIME: 0.006022214889526367
> STR_ID: 1btt |STR_LEN: 23 |STR_TIME: 0.1448986530303955
> STR_ID: 1btu |STR_LEN: 449 |STR_TIME: 0.048528194427490234
> STR_ID: 1btv |STR_LEN: 159 |STR_TIME: 1.2550649642944336
> STR_ID: 1btw |STR_LEN: 397 |STR_TIME: 0.05925178527832031
> STR_ID: 1btx |STR_LEN: 424 |STR_TIME: 0.1615309715270996
> STR_ID: 1bty |STR_LEN: 444 |STR_TIME: 0.09371209144592285
> STR_ID: 1btz |STR_LEN: 422 |STR_TIME: 0.06395697593688965
> STR_ID: 2bt0 |STR_LEN: 907 |STR_TIME: 0.08804011344909668
> STR_ID: 2bt1 |STR_LEN: 313 |STR_TIME: 0.04446005821228027
> STR_ID: 2bt2 |STR_LEN: 1087 |STR_TIME: 0.17699599266052246
> STR_ID: 2bt3 |STR_LEN: 1140 |STR_TIME: 0.2306809425354004
> STR_ID: 2bt4 |STR_LEN: 3551 |STR_TIME: 0.41263699531555176
> STR_ID: 2bt6 |STR_LEN: 425 |STR_TIME: 0.08211612701416016
> STR_ID: 2bt7 |STR_LEN: 293 |STR_TIME: 0.03224325180053711
> STR_ID: 2bt8 |STR_LEN: 211 |STR_TIME: 0.029850244522094727
> STR_ID: 2bt9 |STR_LEN: 813 |STR_TIME: 0.07917904853820801
> STR_ID: 2bta |STR_LEN: 16 |STR_TIME: 0.00479888916015625
> STR_ID: 2btb |STR_LEN: 16 |STR_TIME: 0.10009121894836426
> STR_ID: 2btc |STR_LEN: 419 |STR_TIME: 0.041671037673950195
> STR_ID: 2btd |STR_LEN: 251 |STR_TIME: 0.03390097618103027
> STR_ID: 2bte |STR_LEN: 1963 |STR_TIME: 0.47711706161499023
> STR_ID: 2btf |STR_LEN: 517 |STR_TIME: 0.08174920082092285
> STR_ID: 2btg |STR_LEN: 45 |STR_TIME: 0.3813822269439697
> STR_ID: 2bth |STR_LEN: 45 |STR_TIME: 0.3091919422149658
> STR_ID: 2bti |STR_LEN: 163 |STR_TIME: 0.02471017837524414
> STR_ID: 2btj |STR_LEN: 1576 |STR_TIME: 0.24103307723999023
> STR_ID: 2btl |STR_LEN: 450 |STR_TIME: 0.04929304122924805
> STR_ID: 2btm |STR_LEN: 625 |STR_TIME: 0.08326888084411621
> STR_ID: 2btn |STR_LEN: 389 |STR_TIME: 0.08215188980102539
> STR_ID: 2bto |STR_LEN: 1157 |STR_TIME: 0.16540217399597168
> STR_ID: 2btp |STR_LEN: 481 |STR_TIME: 0.07936382293701172
> STR_ID: 2btq |STR_LEN: 833 |STR_TIME: 0.1789698600769043
> STR_ID: 2btr |STR_LEN: 343 |STR_TIME: 0.04925990104675293
> STR_ID: 2bts |STR_LEN: 353 |STR_TIME: 0.04923224449157715
> STR_ID: 2btt |STR_LEN: 69 |STR_TIME: 0.4409041404724121
> STR_ID: 2btu |STR_LEN: 795 |STR_TIME: 0.10427117347717285
> STR_ID: 2btv |STR_LEN: 6267 |STR_TIME: 1.3277640342712402
> STR_ID: 2btw |STR_LEN: 680 |STR_TIME: 0.08060717582702637
> STR_ID: 2btx |STR_LEN: 87 |STR_TIME: 0.12353801727294922
> STR_ID: 2bty |STR_LEN: 899 |STR_TIME: 0.14302492141723633
> STR_ID: 2btz |STR_LEN: 358 |STR_TIME: 0.06110429763793945
> STR_ID: 3bt0 |STR_LEN: 371 |STR_TIME: 0.042595863342285156
> STR_ID: 3bt1 |STR_LEN: 443 |STR_TIME: 0.0744779109954834
> STR_ID: 3bt2 |STR_LEN: 908 |STR_TIME: 0.18947196006774902
> STR_ID: 3bt3 |STR_LEN: 349 |STR_TIME: 0.04742240905761719
> STR_ID: 3bt4 |STR_LEN: 188 |STR_TIME: 0.018011093139648438
> STR_ID: 3bt5 |STR_LEN: 278 |STR_TIME: 0.04166698455810547
> STR_ID: 3bt6 |STR_LEN: 524 |STR_TIME: 0.0864567756652832
> STR_ID: 3bt7 |STR_LEN: 1037 |STR_TIME: 0.19598817825317383
> STR_ID: 3bt8 |STR_LEN: 204 |STR_TIME: 0.030023813247680664
> STR_ID: 3bt9 |STR_LEN: 779 |STR_TIME: 0.13432598114013672
> STR_ID: 3bta |STR_LEN: 1278 |STR_TIME: 0.2871730327606201
> STR_ID: 3btb |STR_LEN: 16 |STR_TIME: 0.10068607330322266
> STR_ID: 3btc |STR_LEN: 767 |STR_TIME: 0.1880488395690918
> STR_ID: 3btd |STR_LEN: 425 |STR_TIME: 0.04782986640930176
> STR_ID: 3bte |STR_LEN: 414 |STR_TIME: 0.04355573654174805
> STR_ID: 3btf |STR_LEN: 415 |STR_TIME: 0.05207490921020508
> STR_ID: 3btg |STR_LEN: 418 |STR_TIME: 0.0517117977142334
> STR_ID: 3bth |STR_LEN: 413 |STR_TIME: 0.0480189323425293
> STR_ID: 3bti |STR_LEN: 768 |STR_TIME: 0.1852400302886963
> STR_ID: 3btj |STR_LEN: 768 |STR_TIME: 0.13198518753051758
> STR_ID: 3btk |STR_LEN: 429 |STR_TIME: 0.050366878509521484
> STR_ID: 3btl |STR_LEN: 761 |STR_TIME: 0.18889904022216797
> STR_ID: 3btm |STR_LEN: 419 |STR_TIME: 0.047393083572387695
> STR_ID: 3btn |STR_LEN: 976 |STR_TIME: 0.14722681045532227
> STR_ID: 3bto |STR_LEN: 3127 |STR_TIME: 0.34783411026000977
> STR_ID: 3btp |STR_LEN: 489 |STR_TIME: 0.08419108390808105
> STR_ID: 3btq |STR_LEN: 424 |STR_TIME: 0.05082201957702637
> STR_ID: 3btr |STR_LEN: 475 |STR_TIME: 0.14179491996765137
> STR_ID: 3bts |STR_LEN: 917 |STR_TIME: 0.15064597129821777
> STR_ID: 3btt |STR_LEN: 435 |STR_TIME: 0.04955601692199707
> STR_ID: 3btu |STR_LEN: 2335 |STR_TIME: 0.47276902198791504
> STR_ID: 3btv |STR_LEN: 949 |STR_TIME: 0.17490100860595703
> STR_ID: 3btw |STR_LEN: 399 |STR_TIME: 0.05156397819519043
> STR_ID: 3btx |STR_LEN: 423 |STR_TIME: 0.05137491226196289
> STR_ID: 3bty |STR_LEN: 351 |STR_TIME: 0.0552980899810791
> STR_ID: 3btz |STR_LEN: 232 |STR_TIME: 0.04901695251464844
> STR_ID: 4bt0 |STR_LEN: 248 |STR_TIME: 0.050531864166259766
> STR_ID: 4bt1 |STR_LEN: 248 |STR_TIME: 0.05437803268432617
> STR_ID: 4bt2 |STR_LEN: 563 |STR_TIME: 0.13640713691711426
> STR_ID: 4bt3 |STR_LEN: 622 |STR_TIME: 0.060524940490722656
> STR_ID: 4bt4 |STR_LEN: 578 |STR_TIME: 0.058611154556274414
> STR_ID: 4bt5 |STR_LEN: 649 |STR_TIME: 0.06318998336791992
> STR_ID: 4bt6 |STR_LEN: 570 |STR_TIME: 0.0593111515045166
> STR_ID: 4bt7 |STR_LEN: 660 |STR_TIME: 0.0906229019165039
> STR_ID: 4bt8 |STR_LEN: 536 |STR_TIME: 0.09797906875610352
> STR_ID: 4bt9 |STR_LEN: 764 |STR_TIME: 0.12117481231689453
> STR_ID: 4bta |STR_LEN: 457 |STR_TIME: 0.12866783142089844
> STR_ID: 4btb |STR_LEN: 458 |STR_TIME: 0.06650781631469727
> STR_ID: 4bte |STR_LEN: 406 |STR_TIME: 0.04402613639831543
> STR_ID: 4btf |STR_LEN: 457 |STR_TIME: 0.08802175521850586
> STR_ID: 4btg |STR_LEN: 1522 |STR_TIME: 0.30382704734802246
> STR_ID: 4bth |STR_LEN: 969 |STR_TIME: 0.16546416282653809
> STR_ID: 4bti |STR_LEN: 1191 |STR_TIME: 0.18933486938476562
> STR_ID: 4btj |STR_LEN: 1208 |STR_TIME: 0.12388300895690918
> STR_ID: 4btk |STR_LEN: 470 |STR_TIME: 0.06216597557067871
> STR_ID: 4btl |STR_LEN: 1410 |STR_TIME: 0.2820711135864258
> STR_ID: 4btm |STR_LEN: 952 |STR_TIME: 0.13416314125061035
> STR_ID: 4btp |STR_LEN: 7490 |STR_TIME: 1.5476329326629639
> STR_ID: 4btq |STR_LEN: 1522 |STR_TIME: 0.20740723609924316
> STR_ID: 4bts |STR_LEN: 29904 |STR_TIME: 10.375620126724243
> STR_ID: 4btt |STR_LEN: 802 |STR_TIME: 0.10065698623657227
> STR_ID: 4btu |STR_LEN: 1148 |STR_TIME: 0.6391148567199707
> STR_ID: 4btv |STR_LEN: 1765 |STR_TIME: 0.13976192474365234
> STR_ID: 4btw |STR_LEN: 1548 |STR_TIME: 0.3142879009246826
> STR_ID: 4btx |STR_LEN: 1729 |STR_TIME: 0.2611970901489258
> STR_ID: 4bty |STR_LEN: 1481 |STR_TIME: 0.311176061630249
> STR_ID: 4btz |STR_LEN: 233 |STR_TIME: 0.03738689422607422
> STR_ID: 5bt0 |STR_LEN: 813 |STR_TIME: 0.16301298141479492
> STR_ID: 5bt1 |STR_LEN: 715 |STR_TIME: 0.1368882656097412
> STR_ID: 5bt2 |STR_LEN: 252 |STR_TIME: 0.0394291877746582
> STR_ID: 5bt3 |STR_LEN: 305 |STR_TIME: 0.02501082420349121
> STR_ID: 5bt4 |STR_LEN: 728 |STR_TIME: 0.13595199584960938
> STR_ID: 5bt5 |STR_LEN: 242 |STR_TIME: 0.027426958084106445
> STR_ID: 5bt8 |STR_LEN: 2786 |STR_TIME: 0.5560450553894043
> STR_ID: 5bt9 |STR_LEN: 1718 |STR_TIME: 0.2781350612640381
> STR_ID: 5bta |STR_LEN: 1773 |STR_TIME: 0.8726339340209961
> STR_ID: 5btb |STR_LEN: 663 |STR_TIME: 0.08944201469421387
> STR_ID: 5btc |STR_LEN: 1773 |STR_TIME: 0.8818938732147217
> STR_ID: 5btd |STR_LEN: 1767 |STR_TIME: 0.8761439323425293
> STR_ID: 5bte |STR_LEN: 1110 |STR_TIME: 0.1418781280517578
> STR_ID: 5btf |STR_LEN: 1747 |STR_TIME: 0.9052529335021973
> STR_ID: 5btg |STR_LEN: 1745 |STR_TIME: 0.8527460098266602
> STR_ID: 5bth |STR_LEN: 469 |STR_TIME: 0.07120895385742188
> STR_ID: 5bti |STR_LEN: 1850 |STR_TIME: 0.8896088600158691
> STR_ID: 5btl |STR_LEN: 1769 |STR_TIME: 0.814500093460083
> STR_ID: 5btm |STR_LEN: 92 |STR_TIME: 0.03726315498352051
> STR_ID: 5btn |STR_LEN: 1785 |STR_TIME: 0.9121088981628418
> STR_ID: 5bto |STR_LEN: 1603 |STR_TIME: 0.20361685752868652
> STR_ID: 5btp |STR_LEN: 146 |STR_TIME: 0.1365189552307129
> STR_ID: 5btq |STR_LEN: 604 |STR_TIME: 0.08226609230041504
> STR_ID: 5btr |STR_LEN: 1096 |STR_TIME: 0.2137439250946045
> STR_ID: 5bts |STR_LEN: 117 |STR_TIME: 0.019486188888549805
> STR_ID: 5btt |STR_LEN: 734 |STR_TIME: 0.15735197067260742
> STR_ID: 5btu |STR_LEN: 341 |STR_TIME: 0.11689186096191406
> STR_ID: 5btv |STR_LEN: 552 |STR_TIME: 0.051167964935302734
> STR_ID: 5btw |STR_LEN: 471 |STR_TIME: 0.06927108764648438
> STR_ID: 5btx |STR_LEN: 372 |STR_TIME: 0.0933539867401123
> STR_ID: 5bty |STR_LEN: 335 |STR_TIME: 0.03954315185546875
> STR_ID: 5btz |STR_LEN: 262 |STR_TIME: 0.03237724304199219
>> FINISH_DIR: ./data/b/bt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4426 |DIR_TIME: 44.69090676307678 

>> START_DIR: ./data/b/bu/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1bu1 |STR_LEN: 409 |STR_TIME: 0.061048269271850586
> STR_ID: 1bu2 |STR_LEN: 229 |STR_TIME: 0.038855791091918945
> STR_ID: 1bu3 |STR_LEN: 225 |STR_TIME: 0.020910024642944336
> STR_ID: 1bu4 |STR_LEN: 185 |STR_TIME: 0.018020153045654297
> STR_ID: 1bu5 |STR_LEN: 495 |STR_TIME: 0.05814099311828613
> STR_ID: 1bu6 |STR_LEN: 2142 |STR_TIME: 0.39882397651672363
> STR_ID: 1bu7 |STR_LEN: 1924 |STR_TIME: 0.22152495384216309
> STR_ID: 1bu8 |STR_LEN: 742 |STR_TIME: 0.08707404136657715
> STR_ID: 1bu9 |STR_LEN: 168 |STR_TIME: 1.3906688690185547
> STR_ID: 1bua |STR_LEN: 718 |STR_TIME: 0.15655112266540527
> STR_ID: 1bub |STR_LEN: 17 |STR_TIME: 0.008105993270874023
> STR_ID: 1buc |STR_LEN: 770 |STR_TIME: 0.13301706314086914
> STR_ID: 1bud |STR_LEN: 361 |STR_TIME: 0.037165164947509766
> STR_ID: 1bue |STR_LEN: 380 |STR_TIME: 0.046437978744506836
> STR_ID: 1buf |STR_LEN: 12 |STR_TIME: 0.009043216705322266
> STR_ID: 1bug |STR_LEN: 859 |STR_TIME: 0.2592639923095703
> STR_ID: 1buh |STR_LEN: 484 |STR_TIME: 0.0712440013885498
> STR_ID: 1bui |STR_LEN: 931 |STR_TIME: 0.10912108421325684
> STR_ID: 1buj |STR_LEN: 109 |STR_TIME: 0.9221370220184326
> STR_ID: 1bul |STR_LEN: 460 |STR_TIME: 0.050390005111694336
> STR_ID: 1bun |STR_LEN: 264 |STR_TIME: 0.03454422950744629
> STR_ID: 1buo |STR_LEN: 250 |STR_TIME: 0.023055076599121094
> STR_ID: 1bup |STR_LEN: 816 |STR_TIME: 0.16195297241210938
> STR_ID: 1buq |STR_LEN: 252 |STR_TIME: 1.5121190547943115
> STR_ID: 1bus |STR_LEN: 57 |STR_TIME: 0.059599876403808594
> STR_ID: 1but |STR_LEN: 20 |STR_TIME: 0.1523740291595459
> STR_ID: 1buu |STR_LEN: 321 |STR_TIME: 0.16099786758422852
> STR_ID: 1buv |STR_LEN: 362 |STR_TIME: 0.07757806777954102
> STR_ID: 1buw |STR_LEN: 774 |STR_TIME: 0.10392570495605469
> STR_ID: 1bux |STR_LEN: 453 |STR_TIME: 0.08271312713623047
> STR_ID: 1buy |STR_LEN: 166 |STR_TIME: 0.058184146881103516
> STR_ID: 1buz |STR_LEN: 116 |STR_TIME: 0.04126119613647461
> STR_ID: 2bu1 |STR_LEN: 626 |STR_TIME: 0.13762927055358887
> STR_ID: 2bu2 |STR_LEN: 453 |STR_TIME: 0.06567215919494629
> STR_ID: 2bu3 |STR_LEN: 798 |STR_TIME: 0.08464789390563965
> STR_ID: 2bu4 |STR_LEN: 159 |STR_TIME: 0.022218942642211914
> STR_ID: 2bu5 |STR_LEN: 465 |STR_TIME: 0.06772112846374512
> STR_ID: 2bu6 |STR_LEN: 415 |STR_TIME: 0.10481905937194824
> STR_ID: 2bu7 |STR_LEN: 512 |STR_TIME: 0.07144808769226074
> STR_ID: 2bu8 |STR_LEN: 514 |STR_TIME: 0.0640718936920166
> STR_ID: 2bu9 |STR_LEN: 803 |STR_TIME: 0.0782320499420166
> STR_ID: 2bua |STR_LEN: 3783 |STR_TIME: 0.6828811168670654
> STR_ID: 2bub |STR_LEN: 1786 |STR_TIME: 0.3355429172515869
> STR_ID: 2buc |STR_LEN: 3908 |STR_TIME: 0.6842150688171387
> STR_ID: 2bud |STR_LEN: 92 |STR_TIME: 0.9736971855163574
> STR_ID: 2bue |STR_LEN: 433 |STR_TIME: 0.041892290115356445
> STR_ID: 2buf |STR_LEN: 3528 |STR_TIME: 0.772568941116333
> STR_ID: 2bug |STR_LEN: 137 |STR_TIME: 1.1149368286132812
> STR_ID: 2buh |STR_LEN: 2525 |STR_TIME: 0.40799713134765625
> STR_ID: 2bui |STR_LEN: 2395 |STR_TIME: 0.4125397205352783
> STR_ID: 2buj |STR_LEN: 659 |STR_TIME: 0.106201171875
> STR_ID: 2buk |STR_LEN: 345 |STR_TIME: 0.03769707679748535
> STR_ID: 2bum |STR_LEN: 651 |STR_TIME: 0.17108988761901855
> STR_ID: 2bun |STR_LEN: 122 |STR_TIME: 1.0009379386901855
> STR_ID: 2buo |STR_LEN: 222 |STR_TIME: 0.022420883178710938
> STR_ID: 2bup |STR_LEN: 821 |STR_TIME: 0.0774238109588623
> STR_ID: 2buq |STR_LEN: 688 |STR_TIME: 0.08571290969848633
> STR_ID: 2bur |STR_LEN: 709 |STR_TIME: 0.1914381980895996
> STR_ID: 2bus |STR_LEN: 57 |STR_TIME: 0.01706218719482422
> STR_ID: 2but |STR_LEN: 659 |STR_TIME: 0.08770918846130371
> STR_ID: 2buu |STR_LEN: 681 |STR_TIME: 0.08671116828918457
> STR_ID: 2buv |STR_LEN: 662 |STR_TIME: 0.08115482330322266
> STR_ID: 2buw |STR_LEN: 685 |STR_TIME: 0.1352241039276123
> STR_ID: 2bux |STR_LEN: 670 |STR_TIME: 0.08849525451660156
> STR_ID: 2buy |STR_LEN: 671 |STR_TIME: 0.08459901809692383
> STR_ID: 2buz |STR_LEN: 663 |STR_TIME: 0.08436918258666992
> STR_ID: 3bu0 |STR_LEN: 322 |STR_TIME: 0.08638405799865723
> STR_ID: 3bu1 |STR_LEN: 377 |STR_TIME: 0.03998088836669922
> STR_ID: 3bu2 |STR_LEN: 971 |STR_TIME: 0.1352090835571289
> STR_ID: 3bu3 |STR_LEN: 578 |STR_TIME: 0.05970406532287598
> STR_ID: 3bu4 |STR_LEN: 172 |STR_TIME: 0.02147507667541504
> STR_ID: 3bu5 |STR_LEN: 523 |STR_TIME: 0.05634498596191406
> STR_ID: 3bu6 |STR_LEN: 524 |STR_TIME: 0.10333800315856934
> STR_ID: 3bu7 |STR_LEN: 723 |STR_TIME: 0.12059998512268066
> STR_ID: 3bu8 |STR_LEN: 646 |STR_TIME: 0.08305907249450684
> STR_ID: 3bu9 |STR_LEN: 300 |STR_TIME: 0.03751111030578613
> STR_ID: 3bua |STR_LEN: 972 |STR_TIME: 0.1988201141357422
> STR_ID: 3bub |STR_LEN: 2491 |STR_TIME: 0.27089524269104004
> STR_ID: 3buc |STR_LEN: 266 |STR_TIME: 0.04751777648925781
> STR_ID: 3bud |STR_LEN: 2520 |STR_TIME: 0.24265480041503906
> STR_ID: 3bue |STR_LEN: 830 |STR_TIME: 0.14778614044189453
> STR_ID: 3buf |STR_LEN: 533 |STR_TIME: 0.06996417045593262
> STR_ID: 3bug |STR_LEN: 462 |STR_TIME: 0.06357932090759277
> STR_ID: 3buh |STR_LEN: 546 |STR_TIME: 0.07078766822814941
> STR_ID: 3bui |STR_LEN: 2524 |STR_TIME: 0.36873388290405273
> STR_ID: 3buj |STR_LEN: 483 |STR_TIME: 0.07565879821777344
> STR_ID: 3buk |STR_LEN: 685 |STR_TIME: 0.14292693138122559
> STR_ID: 3bul |STR_LEN: 641 |STR_TIME: 0.10516881942749023
> STR_ID: 3bum |STR_LEN: 610 |STR_TIME: 0.0643620491027832
> STR_ID: 3bun |STR_LEN: 665 |STR_TIME: 0.06800508499145508
> STR_ID: 3buo |STR_LEN: 865 |STR_TIME: 0.1568758487701416
> STR_ID: 3bup |STR_LEN: 2124 |STR_TIME: 0.2178800106048584
