>> START_DIR: ./data/y/y0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1y00 |STR_LEN: 122 |STR_TIME: 0.8615779876708984
> STR_ID: 2yrw |STR_LEN: 565 |STR_TIME: 0.06287574768066406
> STR_ID: 2yrx |STR_LEN: 609 |STR_TIME: 0.06366991996765137
> STR_ID: 2yry |STR_LEN: 122 |STR_TIME: 0.922461986541748
> STR_ID: 2yrz |STR_LEN: 118 |STR_TIME: 0.794050931930542
> STR_ID: 4yr0 |STR_LEN: 926 |STR_TIME: 0.08236384391784668
> STR_ID: 4yr1 |STR_LEN: 1078 |STR_TIME: 0.12598109245300293
> STR_ID: 4yr2 |STR_LEN: 836 |STR_TIME: 0.2027747631072998
> STR_ID: 4yr3 |STR_LEN: 835 |STR_TIME: 0.09839057922363281
> STR_ID: 4yr6 |STR_LEN: 1165 |STR_TIME: 0.12789082527160645
> STR_ID: 4yr7 |STR_LEN: 876 |STR_TIME: 0.16187381744384766
> STR_ID: 4yr8 |STR_LEN: 2182 |STR_TIME: 0.3811650276184082
> STR_ID: 4yr9 |STR_LEN: 1923 |STR_TIME: 0.3133249282836914
> STR_ID: 4yra |STR_LEN: 3576 |STR_TIME: 0.6444432735443115
> STR_ID: 4yrb |STR_LEN: 1339 |STR_TIME: 0.20163893699645996
> STR_ID: 4yrc |STR_LEN: 574 |STR_TIME: 0.15619802474975586
> STR_ID: 4yrd |STR_LEN: 885 |STR_TIME: 0.12591099739074707
> STR_ID: 4yre |STR_LEN: 1182 |STR_TIME: 0.19181108474731445
> STR_ID: 4yrf |STR_LEN: 568 |STR_TIME: 0.07290387153625488
> STR_ID: 4yrg |STR_LEN: 549 |STR_TIME: 0.07500696182250977
> STR_ID: 4yrh |STR_LEN: 361 |STR_TIME: 0.10407590866088867
> STR_ID: 4yri |STR_LEN: 615 |STR_TIME: 0.07328605651855469
> STR_ID: 4yrj |STR_LEN: 522 |STR_TIME: 0.07256078720092773
> STR_ID: 4yrk |STR_LEN: 1128 |STR_TIME: 0.17748689651489258
> STR_ID: 4yrl |STR_LEN: 515 |STR_TIME: 0.07958602905273438
> STR_ID: 4yrm |STR_LEN: 1113 |STR_TIME: 0.1864330768585205
> STR_ID: 4yrn |STR_LEN: 1300 |STR_TIME: 0.15137815475463867
> STR_ID: 4yro |STR_LEN: 522 |STR_TIME: 0.07430028915405273
> STR_ID: 4yrp |STR_LEN: 1075 |STR_TIME: 0.1867847442626953
> STR_ID: 4yrq |STR_LEN: 621 |STR_TIME: 0.07375383377075195
> STR_ID: 4yrr |STR_LEN: 1056 |STR_TIME: 0.17771482467651367
> STR_ID: 4yrs |STR_LEN: 450 |STR_TIME: 0.07493400573730469
> STR_ID: 4yrt |STR_LEN: 635 |STR_TIME: 0.07953095436096191
> STR_ID: 4yru |STR_LEN: 661 |STR_TIME: 0.1478121280670166
> STR_ID: 4yrv |STR_LEN: 651 |STR_TIME: 0.09868192672729492
> STR_ID: 4yrw |STR_LEN: 3228 |STR_TIME: 0.4513437747955322
> STR_ID: 4yry |STR_LEN: 1622 |STR_TIME: 0.32462430000305176
> STR_ID: 4yrz |STR_LEN: 868 |STR_TIME: 0.17433691024780273
>> FINISH_DIR: ./data/y/yr/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2746 |DIR_TIME: 29.008917808532715 

>> START_DIR: ./data/y/ys/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1ys0 |STR_LEN: 283 |STR_TIME: 0.030063152313232422
> STR_ID: 1ys1 |STR_LEN: 469 |STR_TIME: 0.04286789894104004
> STR_ID: 1ys2 |STR_LEN: 469 |STR_TIME: 0.047775983810424805
> STR_ID: 1ys3 |STR_LEN: 620 |STR_TIME: 0.09379696846008301
> STR_ID: 1ys4 |STR_LEN: 1131 |STR_TIME: 0.11142182350158691
> STR_ID: 1ys5 |STR_LEN: 156 |STR_TIME: 1.547912836074829
> STR_ID: 1ys6 |STR_LEN: 795 |STR_TIME: 0.07098102569580078
> STR_ID: 1ys7 |STR_LEN: 648 |STR_TIME: 0.0682978630065918
> STR_ID: 1ys9 |STR_LEN: 253 |STR_TIME: 0.03476095199584961
> STR_ID: 1ysa |STR_LEN: 171 |STR_TIME: 0.035305023193359375
> STR_ID: 1ysb |STR_LEN: 719 |STR_TIME: 0.18898797035217285
> STR_ID: 1ysc |STR_LEN: 462 |STR_TIME: 0.05950117111206055
> STR_ID: 1ysd |STR_LEN: 640 |STR_TIME: 0.051748037338256836
> STR_ID: 1yse |STR_LEN: 88 |STR_TIME: 0.6087210178375244
> STR_ID: 1ysf |STR_LEN: 104 |STR_TIME: 0.8652260303497314
> STR_ID: 1ysg |STR_LEN: 183 |STR_TIME: 0.05076789855957031
> STR_ID: 1ysh |STR_LEN: 424 |STR_TIME: 0.09516191482543945
> STR_ID: 1ysi |STR_LEN: 182 |STR_TIME: 0.1501917839050293
> STR_ID: 1ysj |STR_LEN: 1031 |STR_TIME: 0.12087297439575195
> STR_ID: 1ysl |STR_LEN: 1294 |STR_TIME: 0.1381990909576416
> STR_ID: 1ysm |STR_LEN: 55 |STR_TIME: 0.4334437847137451
> STR_ID: 1ysn |STR_LEN: 182 |STR_TIME: 0.05276298522949219
> STR_ID: 1yso |STR_LEN: 280 |STR_TIME: 0.023391008377075195
> STR_ID: 1ysp |STR_LEN: 290 |STR_TIME: 0.030040979385375977
> STR_ID: 1ysq |STR_LEN: 306 |STR_TIME: 0.029170989990234375
> STR_ID: 1ysr |STR_LEN: 583 |STR_TIME: 0.05920982360839844
> STR_ID: 1yst |STR_LEN: 848 |STR_TIME: 0.19089698791503906
> STR_ID: 1ysv |STR_LEN: 27 |STR_TIME: 0.19035792350769043
> STR_ID: 1ysw |STR_LEN: 165 |STR_TIME: 0.04993295669555664
> STR_ID: 1ysx |STR_LEN: 201 |STR_TIME: 0.09389805793762207
> STR_ID: 1ysy |STR_LEN: 85 |STR_TIME: 0.5462610721588135
> STR_ID: 1ysz |STR_LEN: 286 |STR_TIME: 0.03197216987609863
> STR_ID: 2ys0 |STR_LEN: 56 |STR_TIME: 0.34880900382995605
> STR_ID: 2ys1 |STR_LEN: 113 |STR_TIME: 0.7731549739837646
> STR_ID: 2ys2 |STR_LEN: 51 |STR_TIME: 0.3165299892425537
> STR_ID: 2ys3 |STR_LEN: 137 |STR_TIME: 1.0519747734069824
> STR_ID: 2ys4 |STR_LEN: 122 |STR_TIME: 0.8963897228240967
> STR_ID: 2ys5 |STR_LEN: 165 |STR_TIME: 1.3376789093017578
> STR_ID: 2ys6 |STR_LEN: 505 |STR_TIME: 0.06158304214477539
> STR_ID: 2ys7 |STR_LEN: 573 |STR_TIME: 0.061985015869140625
> STR_ID: 2ys8 |STR_LEN: 90 |STR_TIME: 0.7294669151306152
> STR_ID: 2ys9 |STR_LEN: 70 |STR_TIME: 0.462874174118042
> STR_ID: 2ysa |STR_LEN: 56 |STR_TIME: 0.3950350284576416
> STR_ID: 2ysb |STR_LEN: 49 |STR_TIME: 0.2820460796356201
> STR_ID: 2ysc |STR_LEN: 39 |STR_TIME: 0.29306483268737793
> STR_ID: 2ysd |STR_LEN: 57 |STR_TIME: 0.35349392890930176
> STR_ID: 2yse |STR_LEN: 60 |STR_TIME: 0.40604686737060547
> STR_ID: 2ysf |STR_LEN: 40 |STR_TIME: 0.27826595306396484
> STR_ID: 2ysg |STR_LEN: 40 |STR_TIME: 0.2837848663330078
> STR_ID: 2ysh |STR_LEN: 40 |STR_TIME: 0.22166132926940918
> STR_ID: 2ysi |STR_LEN: 40 |STR_TIME: 0.29239511489868164
> STR_ID: 2ysj |STR_LEN: 65 |STR_TIME: 0.4047081470489502
> STR_ID: 2ysk |STR_LEN: 286 |STR_TIME: 0.022474050521850586
> STR_ID: 2ysl |STR_LEN: 75 |STR_TIME: 0.4695420265197754
> STR_ID: 2ysm |STR_LEN: 115 |STR_TIME: 0.6944789886474609
> STR_ID: 2yso |STR_LEN: 47 |STR_TIME: 0.31122374534606934
> STR_ID: 2ysp |STR_LEN: 47 |STR_TIME: 0.33229684829711914
> STR_ID: 2ysq |STR_LEN: 81 |STR_TIME: 0.51540207862854
> STR_ID: 2ysr |STR_LEN: 105 |STR_TIME: 0.8108599185943604
> STR_ID: 2yss |STR_LEN: 385 |STR_TIME: 0.04912161827087402
> STR_ID: 2yst |STR_LEN: 119 |STR_TIME: 0.8280868530273438
> STR_ID: 2ysu |STR_LEN: 699 |STR_TIME: 0.13231468200683594
> STR_ID: 2ysv |STR_LEN: 43 |STR_TIME: 0.20828700065612793
> STR_ID: 2ysw |STR_LEN: 888 |STR_TIME: 0.17885518074035645
> STR_ID: 2ysx |STR_LEN: 119 |STR_TIME: 0.8042118549346924
> STR_ID: 2ysz |STR_LEN: 185 |STR_TIME: 1.307755947113037
> STR_ID: 4ys0 |STR_LEN: 1280 |STR_TIME: 0.1318373680114746
> STR_ID: 4ys1 |STR_LEN: 722 |STR_TIME: 0.07487702369689941
> STR_ID: 4ys2 |STR_LEN: 168 |STR_TIME: 0.023841142654418945
> STR_ID: 4ys3 |STR_LEN: 1100 |STR_TIME: 0.388812780380249
> STR_ID: 4ys4 |STR_LEN: 321 |STR_TIME: 0.03783702850341797
> STR_ID: 4ys5 |STR_LEN: 22 |STR_TIME: 0.0032820701599121094
> STR_ID: 4ys6 |STR_LEN: 529 |STR_TIME: 0.1371479034423828
> STR_ID: 4ys7 |STR_LEN: 667 |STR_TIME: 0.10123419761657715
> STR_ID: 4ys8 |STR_LEN: 1097 |STR_TIME: 0.18193674087524414
> STR_ID: 4ys9 |STR_LEN: 479 |STR_TIME: 0.05646514892578125
> STR_ID: 4ysa |STR_LEN: 436 |STR_TIME: 0.05856585502624512
> STR_ID: 4ysb |STR_LEN: 579 |STR_TIME: 0.06458592414855957
> STR_ID: 4ysc |STR_LEN: 1262 |STR_TIME: 0.18820500373840332
> STR_ID: 4ysd |STR_LEN: 523 |STR_TIME: 0.06522393226623535
> STR_ID: 4yse |STR_LEN: 2091 |STR_TIME: 0.26233601570129395
> STR_ID: 4ysf |STR_LEN: 366 |STR_TIME: 0.03583097457885742
> STR_ID: 4ysh |STR_LEN: 931 |STR_TIME: 0.1441340446472168
> STR_ID: 4ysi |STR_LEN: 414 |STR_TIME: 0.09373903274536133
> STR_ID: 4ysj |STR_LEN: 935 |STR_TIME: 0.1672530174255371
> STR_ID: 4ysk |STR_LEN: 721 |STR_TIME: 0.11578702926635742
> STR_ID: 4ysl |STR_LEN: 1286 |STR_TIME: 0.10441708564758301
> STR_ID: 4ysm |STR_LEN: 960 |STR_TIME: 0.20888590812683105
> STR_ID: 4ysn |STR_LEN: 3142 |STR_TIME: 0.3118419647216797
> STR_ID: 4yso |STR_LEN: 658 |STR_TIME: 0.07083296775817871
> STR_ID: 4ysp |STR_LEN: 589 |STR_TIME: 0.06770920753479004
> STR_ID: 4ysq |STR_LEN: 624 |STR_TIME: 0.06511211395263672
> STR_ID: 4ysr |STR_LEN: 604 |STR_TIME: 0.1194307804107666
> STR_ID: 4yss |STR_LEN: 605 |STR_TIME: 0.06311821937561035
> STR_ID: 4yst |STR_LEN: 593 |STR_TIME: 0.0641782283782959
> STR_ID: 4ysu |STR_LEN: 566 |STR_TIME: 0.06208682060241699
> STR_ID: 4ysv |STR_LEN: 478 |STR_TIME: 0.05923795700073242
> STR_ID: 4ysw |STR_LEN: 4200 |STR_TIME: 0.4921300411224365
> STR_ID: 4ysx |STR_LEN: 3037 |STR_TIME: 0.40336108207702637
> STR_ID: 4ysy |STR_LEN: 2339 |STR_TIME: 0.4373791217803955
> STR_ID: 4ysz |STR_LEN: 2327 |STR_TIME: 0.44411396980285645
>> FINISH_DIR: ./data/y/ys/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2847 |DIR_TIME: 28.365657091140747 

>> START_DIR: ./data/y/yt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1yt0 |STR_LEN: 266 |STR_TIME: 0.03224492073059082
> STR_ID: 1yt1 |STR_LEN: 916 |STR_TIME: 0.14366388320922852
> STR_ID: 1yt2 |STR_LEN: 245 |STR_TIME: 0.03284788131713867
> STR_ID: 1yt3 |STR_LEN: 879 |STR_TIME: 0.06707000732421875
> STR_ID: 1yt4 |STR_LEN: 589 |STR_TIME: 0.04703879356384277
> STR_ID: 1yt5 |STR_LEN: 1158 |STR_TIME: 0.18236112594604492
> STR_ID: 1yt6 |STR_LEN: 10 |STR_TIME: 0.1154942512512207
> STR_ID: 1yt7 |STR_LEN: 322 |STR_TIME: 0.03383302688598633
> STR_ID: 1yt8 |STR_LEN: 1051 |STR_TIME: 0.1193079948425293
> STR_ID: 1yt9 |STR_LEN: 199 |STR_TIME: 0.028475046157836914
> STR_ID: 1yta |STR_LEN: 1064 |STR_TIME: 0.11029410362243652
> STR_ID: 1ytb |STR_LEN: 931 |STR_TIME: 0.07956266403198242
> STR_ID: 1ytc |STR_LEN: 230 |STR_TIME: 0.02146291732788086
> STR_ID: 1ytd |STR_LEN: 428 |STR_TIME: 0.09081411361694336
> STR_ID: 1yte |STR_LEN: 466 |STR_TIME: 0.05486297607421875
> STR_ID: 1ytf |STR_LEN: 404 |STR_TIME: 0.06794118881225586
> STR_ID: 1ytg |STR_LEN: 243 |STR_TIME: 0.02706289291381836
> STR_ID: 1yth |STR_LEN: 233 |STR_TIME: 0.029722929000854492
> STR_ID: 1yti |STR_LEN: 122 |STR_TIME: 0.01616501808166504
> STR_ID: 1ytj |STR_LEN: 119 |STR_TIME: 0.015324115753173828
> STR_ID: 1ytk |STR_LEN: 455 |STR_TIME: 0.09023404121398926
> STR_ID: 1ytl |STR_LEN: 1131 |STR_TIME: 0.1020209789276123
> STR_ID: 1ytm |STR_LEN: 1426 |STR_TIME: 0.14877867698669434
> STR_ID: 1ytn |STR_LEN: 389 |STR_TIME: 0.06768107414245605
> STR_ID: 1yto |STR_LEN: 796 |STR_TIME: 0.08826279640197754
> STR_ID: 1ytp |STR_LEN: 53 |STR_TIME: 0.3065450191497803
> STR_ID: 1ytq |STR_LEN: 387 |STR_TIME: 0.03344082832336426
> STR_ID: 1ytr |STR_LEN: 26 |STR_TIME: 0.14353728294372559
> STR_ID: 1yts |STR_LEN: 340 |STR_TIME: 0.04043412208557129
> STR_ID: 1ytt |STR_LEN: 389 |STR_TIME: 0.09015226364135742
> STR_ID: 1ytu |STR_LEN: 915 |STR_TIME: 0.14075803756713867
> STR_ID: 1ytv |STR_LEN: 1386 |STR_TIME: 0.11932682991027832
> STR_ID: 1ytw |STR_LEN: 424 |STR_TIME: 0.06828904151916504
> STR_ID: 1yty |STR_LEN: 514 |STR_TIME: 0.06885600090026855
> STR_ID: 1ytz |STR_LEN: 430 |STR_TIME: 0.0670311450958252
> STR_ID: 2yt0 |STR_LEN: 176 |STR_TIME: 1.1427600383758545
> STR_ID: 2yt1 |STR_LEN: 185 |STR_TIME: 1.2708501815795898
> STR_ID: 2yt2 |STR_LEN: 153 |STR_TIME: 1.2177939414978027
> STR_ID: 2yt4 |STR_LEN: 235 |STR_TIME: 0.15162396430969238
> STR_ID: 2yt5 |STR_LEN: 68 |STR_TIME: 0.46070098876953125
> STR_ID: 2yt6 |STR_LEN: 109 |STR_TIME: 0.6348297595977783
> STR_ID: 2yt7 |STR_LEN: 101 |STR_TIME: 0.6536030769348145
> STR_ID: 2yt8 |STR_LEN: 94 |STR_TIME: 0.7514729499816895
> STR_ID: 2yt9 |STR_LEN: 98 |STR_TIME: 0.6208853721618652
> STR_ID: 2yta |STR_LEN: 42 |STR_TIME: 0.2825016975402832
> STR_ID: 2ytb |STR_LEN: 43 |STR_TIME: 0.28922224044799805
> STR_ID: 2ytc |STR_LEN: 85 |STR_TIME: 0.5563161373138428
> STR_ID: 2ytd |STR_LEN: 47 |STR_TIME: 0.30292510986328125
> STR_ID: 2yte |STR_LEN: 43 |STR_TIME: 0.29448509216308594
> STR_ID: 2ytf |STR_LEN: 47 |STR_TIME: 0.29964113235473633
> STR_ID: 2ytg |STR_LEN: 47 |STR_TIME: 0.2386031150817871
> STR_ID: 2yth |STR_LEN: 47 |STR_TIME: 0.3057708740234375
> STR_ID: 2yti |STR_LEN: 47 |STR_TIME: 0.29271602630615234
> STR_ID: 2ytj |STR_LEN: 47 |STR_TIME: 0.2892720699310303
> STR_ID: 2ytk |STR_LEN: 47 |STR_TIME: 0.23284602165222168
> STR_ID: 2ytm |STR_LEN: 47 |STR_TIME: 0.2926371097564697
> STR_ID: 2ytn |STR_LEN: 47 |STR_TIME: 0.27765488624572754
> STR_ID: 2yto |STR_LEN: 47 |STR_TIME: 0.23874783515930176
> STR_ID: 2ytp |STR_LEN: 47 |STR_TIME: 0.29766225814819336
> STR_ID: 2ytq |STR_LEN: 47 |STR_TIME: 0.2618098258972168
> STR_ID: 2ytr |STR_LEN: 47 |STR_TIME: 0.2720000743865967
> STR_ID: 2yts |STR_LEN: 47 |STR_TIME: 0.23865699768066406
> STR_ID: 2ytt |STR_LEN: 47 |STR_TIME: 0.28593873977661133
> STR_ID: 2ytu |STR_LEN: 128 |STR_TIME: 0.9262049198150635
> STR_ID: 2ytv |STR_LEN: 79 |STR_TIME: 0.5310070514678955
> STR_ID: 2ytw |STR_LEN: 118 |STR_TIME: 0.945275068283081
> STR_ID: 2ytx |STR_LEN: 97 |STR_TIME: 0.7258470058441162
> STR_ID: 2yty |STR_LEN: 88 |STR_TIME: 0.6182470321655273
> STR_ID: 2ytz |STR_LEN: 1014 |STR_TIME: 0.20401930809020996
> STR_ID: 4yt0 |STR_LEN: 2307 |STR_TIME: 0.44175195693969727
> STR_ID: 4yt1 |STR_LEN: 549 |STR_TIME: 0.07863497734069824
> STR_ID: 4yt2 |STR_LEN: 1014 |STR_TIME: 0.13347625732421875
> STR_ID: 4yt3 |STR_LEN: 1313 |STR_TIME: 0.18616127967834473
> STR_ID: 4yt4 |STR_LEN: 454 |STR_TIME: 0.06432795524597168
> STR_ID: 4yt5 |STR_LEN: 874 |STR_TIME: 0.16446495056152344
> STR_ID: 4yt6 |STR_LEN: 619 |STR_TIME: 0.05453991889953613
> STR_ID: 4yt7 |STR_LEN: 567 |STR_TIME: 0.05323600769042969
> STR_ID: 4yt8 |STR_LEN: 913 |STR_TIME: 0.1230928897857666
> STR_ID: 4yt9 |STR_LEN: 890 |STR_TIME: 0.1237788200378418
> STR_ID: 4yta |STR_LEN: 574 |STR_TIME: 0.0997459888458252
> STR_ID: 4ytb |STR_LEN: 1124 |STR_TIME: 0.13095593452453613
> STR_ID: 4ytc |STR_LEN: 378 |STR_TIME: 0.045211076736450195
> STR_ID: 4ytd |STR_LEN: 451 |STR_TIME: 0.04925704002380371
> STR_ID: 4yte |STR_LEN: 263 |STR_TIME: 0.03603982925415039
> STR_ID: 4ytf |STR_LEN: 454 |STR_TIME: 0.04942178726196289
> STR_ID: 4ytg |STR_LEN: 855 |STR_TIME: 0.08852028846740723
> STR_ID: 4yth |STR_LEN: 422 |STR_TIME: 0.07788681983947754
> STR_ID: 4yti |STR_LEN: 324 |STR_TIME: 0.04430103302001953
> STR_ID: 4ytk |STR_LEN: 277 |STR_TIME: 0.02740192413330078
> STR_ID: 4ytl |STR_LEN: 445 |STR_TIME: 0.04276704788208008
> STR_ID: 4ytm |STR_LEN: 2310 |STR_TIME: 0.3826451301574707
> STR_ID: 4ytn |STR_LEN: 2350 |STR_TIME: 0.40242576599121094
> STR_ID: 4yto |STR_LEN: 349 |STR_TIME: 0.031026840209960938
> STR_ID: 4ytp |STR_LEN: 1120 |STR_TIME: 0.2354581356048584
> STR_ID: 4ytq |STR_LEN: 2408 |STR_TIME: 0.22841501235961914
> STR_ID: 4ytr |STR_LEN: 2342 |STR_TIME: 0.2053680419921875
> STR_ID: 4yts |STR_LEN: 1699 |STR_TIME: 0.24863982200622559
> STR_ID: 4ytt |STR_LEN: 2537 |STR_TIME: 0.2467179298400879
> STR_ID: 4ytu |STR_LEN: 1867 |STR_TIME: 0.19165802001953125
> STR_ID: 4ytv |STR_LEN: 143 |STR_TIME: 0.01189875602722168
> STR_ID: 4ytw |STR_LEN: 1024 |STR_TIME: 0.14258694648742676
> STR_ID: 4ytx |STR_LEN: 1894 |STR_TIME: 0.294680118560791
> STR_ID: 4yty |STR_LEN: 4021 |STR_TIME: 0.45921778678894043
> STR_ID: 4ytz |STR_LEN: 2681 |STR_TIME: 0.43797826766967773
>> FINISH_DIR: ./data/y/yt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2951 |DIR_TIME: 25.84409189224243 

>> START_DIR: ./data/y/yu/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1yu0 |STR_LEN: 866 |STR_TIME: 0.12381410598754883
> STR_ID: 1yu1 |STR_LEN: 748 |STR_TIME: 0.057311058044433594
> STR_ID: 1yu2 |STR_LEN: 730 |STR_TIME: 0.059602975845336914
> STR_ID: 1yu3 |STR_LEN: 541 |STR_TIME: 0.05242300033569336
> STR_ID: 1yu4 |STR_LEN: 2300 |STR_TIME: 0.24730920791625977
> STR_ID: 1yu5 |STR_LEN: 162 |STR_TIME: 0.011240959167480469
> STR_ID: 1yu6 |STR_LEN: 980 |STR_TIME: 0.09152102470397949
> STR_ID: 1yu7 |STR_LEN: 157 |STR_TIME: 0.010659933090209961
> STR_ID: 1yu8 |STR_LEN: 156 |STR_TIME: 0.010838985443115234
> STR_ID: 1yu9 |STR_LEN: 416 |STR_TIME: 0.02923297882080078
> STR_ID: 1yua |STR_LEN: 122 |STR_TIME: 1.0686438083648682
> STR_ID: 1yub |STR_LEN: 245 |STR_TIME: 0.07412409782409668
> STR_ID: 1yuc |STR_LEN: 755 |STR_TIME: 0.17136192321777344
> STR_ID: 1yud |STR_LEN: 1692 |STR_TIME: 0.2554130554199219
> STR_ID: 1yue |STR_LEN: 390 |STR_TIME: 0.05498504638671875
> STR_ID: 1yuf |STR_LEN: 50 |STR_TIME: 0.2122488021850586
> STR_ID: 1yug |STR_LEN: 50 |STR_TIME: 0.249650239944458
> STR_ID: 1yuh |STR_LEN: 864 |STR_TIME: 0.1203310489654541
> STR_ID: 1yui |STR_LEN: 77 |STR_TIME: 0.06960415840148926
> STR_ID: 1yuj |STR_LEN: 77 |STR_TIME: 1.7433557510375977
> STR_ID: 1yuk |STR_LEN: 435 |STR_TIME: 0.03957486152648926
> STR_ID: 1yul |STR_LEN: 400 |STR_TIME: 0.03307604789733887
> STR_ID: 1yum |STR_LEN: 1669 |STR_TIME: 0.1471569538116455
> STR_ID: 1yun |STR_LEN: 679 |STR_TIME: 0.18829727172851562
> STR_ID: 1yuo |STR_LEN: 349 |STR_TIME: 0.03826427459716797
> STR_ID: 1yup |STR_LEN: 1624 |STR_TIME: 0.19151020050048828
> STR_ID: 1yur |STR_LEN: 196 |STR_TIME: 0.08977913856506348
> STR_ID: 1yus |STR_LEN: 196 |STR_TIME: 1.8339040279388428
> STR_ID: 1yut |STR_LEN: 200 |STR_TIME: 0.05787205696105957
> STR_ID: 1yuu |STR_LEN: 200 |STR_TIME: 1.9655959606170654
> STR_ID: 1yuw |STR_LEN: 675 |STR_TIME: 0.07791996002197266
> STR_ID: 1yux |STR_LEN: 962 |STR_TIME: 0.07303285598754883
> STR_ID: 1yuy |STR_LEN: 996 |STR_TIME: 0.08839201927185059
> STR_ID: 1yuz |STR_LEN: 1008 |STR_TIME: 0.22082877159118652
> STR_ID: 2yu0 |STR_LEN: 94 |STR_TIME: 0.5884339809417725
> STR_ID: 2yu1 |STR_LEN: 462 |STR_TIME: 0.094757080078125
> STR_ID: 2yu2 |STR_LEN: 505 |STR_TIME: 0.057496070861816406
> STR_ID: 2yu3 |STR_LEN: 95 |STR_TIME: 0.6531519889831543
> STR_ID: 2yu4 |STR_LEN: 95 |STR_TIME: 0.6511800289154053
> STR_ID: 2yu5 |STR_LEN: 45 |STR_TIME: 0.3172638416290283
> STR_ID: 2yu6 |STR_LEN: 141 |STR_TIME: 1.0852158069610596
> STR_ID: 2yu7 |STR_LEN: 133 |STR_TIME: 0.9482309818267822
> STR_ID: 2yu8 |STR_LEN: 47 |STR_TIME: 0.3621561527252197
> STR_ID: 2yu9 |STR_LEN: 3637 |STR_TIME: 0.6827030181884766
> STR_ID: 2yua |STR_LEN: 99 |STR_TIME: 0.6406798362731934
> STR_ID: 2yub |STR_LEN: 118 |STR_TIME: 0.866055965423584
> STR_ID: 2yuc |STR_LEN: 78 |STR_TIME: 0.5195071697235107
> STR_ID: 2yud |STR_LEN: 180 |STR_TIME: 1.391723871231079
> STR_ID: 2yue |STR_LEN: 168 |STR_TIME: 1.231795072555542
> STR_ID: 2yuf |STR_LEN: 142 |STR_TIME: 1.1215949058532715
> STR_ID: 2yug |STR_LEN: 155 |STR_TIME: 1.2747888565063477
> STR_ID: 2yuh |STR_LEN: 179 |STR_TIME: 1.4342398643493652
> STR_ID: 2yui |STR_LEN: 182 |STR_TIME: 1.3669068813323975
> STR_ID: 2yuj |STR_LEN: 190 |STR_TIME: 1.477959156036377
> STR_ID: 2yuk |STR_LEN: 90 |STR_TIME: 0.7462372779846191
> STR_ID: 2yul |STR_LEN: 82 |STR_TIME: 0.7206637859344482
> STR_ID: 2yum |STR_LEN: 75 |STR_TIME: 0.5356078147888184
> STR_ID: 2yun |STR_LEN: 79 |STR_TIME: 0.5219461917877197
> STR_ID: 2yuo |STR_LEN: 78 |STR_TIME: 0.5828297138214111
> STR_ID: 2yup |STR_LEN: 90 |STR_TIME: 0.6061880588531494
> STR_ID: 2yuq |STR_LEN: 85 |STR_TIME: 0.6409468650817871
> STR_ID: 2yur |STR_LEN: 76 |STR_TIME: 0.4776041507720947
> STR_ID: 2yus |STR_LEN: 79 |STR_TIME: 0.5381550788879395
> STR_ID: 2yut |STR_LEN: 322 |STR_TIME: 0.03279376029968262
> STR_ID: 2yuu |STR_LEN: 85 |STR_TIME: 0.5564720630645752
> STR_ID: 2yuv |STR_LEN: 100 |STR_TIME: 0.688978910446167
> STR_ID: 2yuw |STR_LEN: 110 |STR_TIME: 0.758965015411377
> STR_ID: 2yux |STR_LEN: 120 |STR_TIME: 0.8403398990631104
> STR_ID: 2yuy |STR_LEN: 126 |STR_TIME: 0.865973949432373
> STR_ID: 2yuz |STR_LEN: 100 |STR_TIME: 0.7120697498321533
> STR_ID: 4yu0 |STR_LEN: 1352 |STR_TIME: 0.23937416076660156
> STR_ID: 4yu1 |STR_LEN: 731 |STR_TIME: 0.0828089714050293
> STR_ID: 4yu2 |STR_LEN: 1708 |STR_TIME: 0.38091397285461426
> STR_ID: 4yu3 |STR_LEN: 368 |STR_TIME: 0.041259050369262695
> STR_ID: 4yu4 |STR_LEN: 640 |STR_TIME: 0.12489485740661621
> STR_ID: 4yu5 |STR_LEN: 1507 |STR_TIME: 0.24689102172851562
> STR_ID: 4yu6 |STR_LEN: 1648 |STR_TIME: 0.2911679744720459
> STR_ID: 4yu7 |STR_LEN: 539 |STR_TIME: 0.08342385292053223
> STR_ID: 4yu8 |STR_LEN: 124 |STR_TIME: 0.01702404022216797
> STR_ID: 4yu9 |STR_LEN: 1935 |STR_TIME: 0.1612238883972168
> STR_ID: 4yua |STR_LEN: 1088 |STR_TIME: 0.1735210418701172
> STR_ID: 4yub |STR_LEN: 1099 |STR_TIME: 0.17231202125549316
> STR_ID: 4yuc |STR_LEN: 664 |STR_TIME: 0.06866693496704102
> STR_ID: 4yud |STR_LEN: 204 |STR_TIME: 0.019076108932495117
