>> START_DIR: ./data/x/x0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1x01 |STR_LEN: 813 |STR_TIME: 0.07344269752502441
> STR_ID: 2xqu |STR_LEN: 585 |STR_TIME: 0.08907890319824219
> STR_ID: 2xqv |STR_LEN: 433 |STR_TIME: 0.04285097122192383
> STR_ID: 2xqw |STR_LEN: 904 |STR_TIME: 0.17841315269470215
> STR_ID: 2xqx |STR_LEN: 587 |STR_TIME: 0.05023384094238281
> STR_ID: 2xqy |STR_LEN: 2759 |STR_TIME: 0.3905768394470215
> STR_ID: 2xqz |STR_LEN: 465 |STR_TIME: 0.07457995414733887
> STR_ID: 4xq0 |STR_LEN: 587 |STR_TIME: 0.11927413940429688
> STR_ID: 4xq1 |STR_LEN: 333 |STR_TIME: 0.024099111557006836
> STR_ID: 4xq2 |STR_LEN: 4522 |STR_TIME: 7.663420915603638
> STR_ID: 4xq3 |STR_LEN: 602 |STR_TIME: 0.09656286239624023
> STR_ID: 4xq4 |STR_LEN: 974 |STR_TIME: 0.1342298984527588
> STR_ID: 4xq5 |STR_LEN: 1735 |STR_TIME: 0.21274280548095703
> STR_ID: 4xq6 |STR_LEN: 858 |STR_TIME: 0.09496617317199707
> STR_ID: 4xq7 |STR_LEN: 736 |STR_TIME: 0.1177680492401123
> STR_ID: 4xq8 |STR_LEN: 604 |STR_TIME: 0.08288717269897461
> STR_ID: 4xq9 |STR_LEN: 2259 |STR_TIME: 0.7528331279754639
> STR_ID: 4xqa |STR_LEN: 1099 |STR_TIME: 0.15429472923278809
> STR_ID: 4xqb |STR_LEN: 1219 |STR_TIME: 0.11618828773498535
> STR_ID: 4xqc |STR_LEN: 2450 |STR_TIME: 0.4038100242614746
> STR_ID: 4xqd |STR_LEN: 843 |STR_TIME: 0.08731913566589355
> STR_ID: 4xqe |STR_LEN: 2049 |STR_TIME: 0.4132242202758789
> STR_ID: 4xqf |STR_LEN: 1264 |STR_TIME: 0.12172722816467285
> STR_ID: 4xqg |STR_LEN: 2111 |STR_TIME: 0.42613768577575684
> STR_ID: 4xqh |STR_LEN: 1263 |STR_TIME: 0.1503441333770752
> STR_ID: 4xqi |STR_LEN: 1093 |STR_TIME: 0.12414693832397461
> STR_ID: 4xqj |STR_LEN: 437 |STR_TIME: 0.10295486450195312
> STR_ID: 4xqk |STR_LEN: 3264 |STR_TIME: 1.0458362102508545
> STR_ID: 4xqm |STR_LEN: 237 |STR_TIME: 0.018307209014892578
> STR_ID: 4xqn |STR_LEN: 582 |STR_TIME: 0.16841697692871094
> STR_ID: 4xqo |STR_LEN: 1490 |STR_TIME: 0.23760414123535156
> STR_ID: 4xqq |STR_LEN: 460 |STR_TIME: 0.08184099197387695
> STR_ID: 4xqr |STR_LEN: 400 |STR_TIME: 0.06174492835998535
> STR_ID: 4xqs |STR_LEN: 380 |STR_TIME: 0.06017112731933594
> STR_ID: 4xqt |STR_LEN: 410 |STR_TIME: 0.06059908866882324
> STR_ID: 4xqu |STR_LEN: 1468 |STR_TIME: 0.2533910274505615
> STR_ID: 4xqw |STR_LEN: 429 |STR_TIME: 0.03424072265625
> STR_ID: 4xqz |STR_LEN: 122 |STR_TIME: 0.01874089241027832
>> FINISH_DIR: ./data/x/xq/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2959 |DIR_TIME: 28.73536705970764 

>> START_DIR: ./data/x/xr/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1xr0 |STR_LEN: 151 |STR_TIME: 0.04097414016723633
> STR_ID: 1xr1 |STR_LEN: 309 |STR_TIME: 0.07634425163269043
> STR_ID: 1xr2 |STR_LEN: 1687 |STR_TIME: 0.22124385833740234
> STR_ID: 1xr3 |STR_LEN: 514 |STR_TIME: 0.09467124938964844
> STR_ID: 1xr4 |STR_LEN: 1299 |STR_TIME: 0.14768218994140625
> STR_ID: 1xr5 |STR_LEN: 463 |STR_TIME: 0.06636977195739746
> STR_ID: 1xr6 |STR_LEN: 712 |STR_TIME: 0.11435627937316895
> STR_ID: 1xr7 |STR_LEN: 1125 |STR_TIME: 0.13547515869140625
> STR_ID: 1xr8 |STR_LEN: 613 |STR_TIME: 0.06445789337158203
> STR_ID: 1xr9 |STR_LEN: 983 |STR_TIME: 0.10512375831604004
> STR_ID: 1xra |STR_LEN: 383 |STR_TIME: 0.06773614883422852
> STR_ID: 1xrb |STR_LEN: 383 |STR_TIME: 0.061940908432006836
> STR_ID: 1xrc |STR_LEN: 383 |STR_TIME: 0.06141376495361328
> STR_ID: 1xrd |STR_LEN: 52 |STR_TIME: 0.1896347999572754
> STR_ID: 1xre |STR_LEN: 778 |STR_TIME: 0.08376383781433105
> STR_ID: 1xrf |STR_LEN: 776 |STR_TIME: 0.060276031494140625
> STR_ID: 1xrg |STR_LEN: 474 |STR_TIME: 0.05430126190185547
> STR_ID: 1xrh |STR_LEN: 3378 |STR_TIME: 0.4714951515197754
> STR_ID: 1xri |STR_LEN: 366 |STR_TIME: 0.04493594169616699
> STR_ID: 1xrj |STR_LEN: 806 |STR_TIME: 0.07155203819274902
> STR_ID: 1xrk |STR_LEN: 534 |STR_TIME: 0.04254603385925293
> STR_ID: 1xrl |STR_LEN: 409 |STR_TIME: 0.047609806060791016
> STR_ID: 1xrm |STR_LEN: 330 |STR_TIME: 0.0897667407989502
> STR_ID: 1xrn |STR_LEN: 303 |STR_TIME: 0.040740013122558594
> STR_ID: 1xro |STR_LEN: 435 |STR_TIME: 0.04221701622009277
> STR_ID: 1xrp |STR_LEN: 414 |STR_TIME: 0.044673919677734375
> STR_ID: 1xrq |STR_LEN: 321 |STR_TIME: 0.040847063064575195
> STR_ID: 1xrr |STR_LEN: 421 |STR_TIME: 0.04873180389404297
> STR_ID: 1xrs |STR_LEN: 731 |STR_TIME: 0.13259601593017578
> STR_ID: 1xrt |STR_LEN: 1979 |STR_TIME: 0.12988996505737305
> STR_ID: 1xru |STR_LEN: 1023 |STR_TIME: 0.1173408031463623
> STR_ID: 1xrv |STR_LEN: 607 |STR_TIME: 0.05805516242980957
> STR_ID: 1xrw |STR_LEN: 17 |STR_TIME: 0.009776830673217773
> STR_ID: 1xrx |STR_LEN: 316 |STR_TIME: 0.024679899215698242
> STR_ID: 1xry |STR_LEN: 466 |STR_TIME: 0.04372763633728027
> STR_ID: 1xrz |STR_LEN: 31 |STR_TIME: 0.3559300899505615
> STR_ID: 2xr0 |STR_LEN: 417 |STR_TIME: 0.03946805000305176
> STR_ID: 2xr1 |STR_LEN: 1262 |STR_TIME: 0.2682991027832031
> STR_ID: 2xr4 |STR_LEN: 520 |STR_TIME: 0.04053997993469238
> STR_ID: 2xr5 |STR_LEN: 306 |STR_TIME: 0.027823925018310547
> STR_ID: 2xr6 |STR_LEN: 306 |STR_TIME: 0.029317855834960938
> STR_ID: 2xr7 |STR_LEN: 453 |STR_TIME: 0.11876797676086426
> STR_ID: 2xr8 |STR_LEN: 8072 |STR_TIME: 1.317911148071289
> STR_ID: 2xr9 |STR_LEN: 1154 |STR_TIME: 0.18811917304992676
> STR_ID: 2xra |STR_LEN: 759 |STR_TIME: 0.09332108497619629
> STR_ID: 2xrb |STR_LEN: 395 |STR_TIME: 0.04051685333251953
> STR_ID: 2xrc |STR_LEN: 1894 |STR_TIME: 0.3909440040588379
> STR_ID: 2xrd |STR_LEN: 248 |STR_TIME: 0.03568577766418457
> STR_ID: 2xre |STR_LEN: 525 |STR_TIME: 0.07147383689880371
> STR_ID: 2xrf |STR_LEN: 1300 |STR_TIME: 0.17966580390930176
> STR_ID: 2xrg |STR_LEN: 781 |STR_TIME: 0.13346600532531738
> STR_ID: 2xrh |STR_LEN: 213 |STR_TIME: 0.048026323318481445
> STR_ID: 2xri |STR_LEN: 312 |STR_TIME: 0.03800702095031738
> STR_ID: 2xrl |STR_LEN: 317 |STR_TIME: 0.03871607780456543
> STR_ID: 2xrm |STR_LEN: 331 |STR_TIME: 0.038719892501831055
> STR_ID: 2xrn |STR_LEN: 487 |STR_TIME: 0.0627589225769043
> STR_ID: 2xro |STR_LEN: 1045 |STR_TIME: 0.23778724670410156
> STR_ID: 2xrp |STR_LEN: 3523 |STR_TIME: 0.6220369338989258
> STR_ID: 2xrq |STR_LEN: 656 |STR_TIME: 0.1008749008178711
> STR_ID: 2xrs |STR_LEN: 1870 |STR_TIME: 0.2818739414215088
> STR_ID: 2xru |STR_LEN: 255 |STR_TIME: 0.037551164627075195
> STR_ID: 2xrw |STR_LEN: 786 |STR_TIME: 0.07965707778930664
> STR_ID: 2xrx |STR_LEN: 8086 |STR_TIME: 1.3597228527069092
> STR_ID: 2xry |STR_LEN: 845 |STR_TIME: 0.09930205345153809
> STR_ID: 2xrz |STR_LEN: 1579 |STR_TIME: 0.32483720779418945
> STR_ID: 4xr0 |STR_LEN: 375 |STR_TIME: 0.07332611083984375
> STR_ID: 4xr1 |STR_LEN: 439 |STR_TIME: 0.10156512260437012
> STR_ID: 4xr2 |STR_LEN: 408 |STR_TIME: 0.07793402671813965
> STR_ID: 4xr3 |STR_LEN: 373 |STR_TIME: 0.07001709938049316
> STR_ID: 4xr4 |STR_LEN: 1953 |STR_TIME: 0.3401169776916504
> STR_ID: 4xr5 |STR_LEN: 974 |STR_TIME: 0.19366192817687988
> STR_ID: 4xr6 |STR_LEN: 1261 |STR_TIME: 0.11896514892578125
> STR_ID: 4xr7 |STR_LEN: 6206 |STR_TIME: 1.4149770736694336
> STR_ID: 4xr8 |STR_LEN: 1823 |STR_TIME: 0.2856769561767578
> STR_ID: 4xr9 |STR_LEN: 1204 |STR_TIME: 0.16983890533447266
> STR_ID: 4xra |STR_LEN: 1715 |STR_TIME: 0.4322209358215332
> STR_ID: 4xrb |STR_LEN: 316 |STR_TIME: 0.0716860294342041
> STR_ID: 4xrc |STR_LEN: 1373 |STR_TIME: 0.23239684104919434
> STR_ID: 4xrd |STR_LEN: 1234 |STR_TIME: 0.21061921119689941
> STR_ID: 4xre |STR_LEN: 584 |STR_TIME: 0.06592583656311035
> STR_ID: 4xrf |STR_LEN: 218 |STR_TIME: 0.03234696388244629
> STR_ID: 4xrg |STR_LEN: 2108 |STR_TIME: 0.43087100982666016
> STR_ID: 4xrh |STR_LEN: 506 |STR_TIME: 0.07977795600891113
> STR_ID: 4xri |STR_LEN: 1195 |STR_TIME: 0.1677088737487793
> STR_ID: 4xrj |STR_LEN: 509 |STR_TIME: 0.11812806129455566
> STR_ID: 4xrk |STR_LEN: 832 |STR_TIME: 0.11913490295410156
> STR_ID: 4xrl |STR_LEN: 384 |STR_TIME: 0.05548691749572754
> STR_ID: 4xrm |STR_LEN: 468 |STR_TIME: 0.07263803482055664
> STR_ID: 4xrn |STR_LEN: 724 |STR_TIME: 0.11286783218383789
> STR_ID: 4xro |STR_LEN: 328 |STR_TIME: 0.03707289695739746
> STR_ID: 4xrp |STR_LEN: 2367 |STR_TIME: 0.521104097366333
> STR_ID: 4xrq |STR_LEN: 309 |STR_TIME: 0.03263092041015625
> STR_ID: 4xrr |STR_LEN: 988 |STR_TIME: 0.18250322341918945
> STR_ID: 4xrs |STR_LEN: 292 |STR_TIME: 0.057600975036621094
> STR_ID: 4xrt |STR_LEN: 1238 |STR_TIME: 0.12664794921875
> STR_ID: 4xru |STR_LEN: 2325 |STR_TIME: 0.4884989261627197
> STR_ID: 4xrv |STR_LEN: 538 |STR_TIME: 0.09236907958984375
> STR_ID: 4xrw |STR_LEN: 612 |STR_TIME: 0.1385350227355957
> STR_ID: 4xrx |STR_LEN: 779 |STR_TIME: 0.1208949089050293
> STR_ID: 4xry |STR_LEN: 2024 |STR_TIME: 0.30310797691345215
> STR_ID: 4xrz |STR_LEN: 2196 |STR_TIME: 0.3213789463043213
>> FINISH_DIR: ./data/x/xr/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3060 |DIR_TIME: 18.20322823524475 

>> START_DIR: ./data/x/xs/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1xs0 |STR_LEN: 686 |STR_TIME: 0.06201505661010742
> STR_ID: 1xs1 |STR_LEN: 1597 |STR_TIME: 0.25129199028015137
> STR_ID: 1xs2 |STR_LEN: 2144 |STR_TIME: 0.2613670825958252
> STR_ID: 1xs3 |STR_LEN: 80 |STR_TIME: 0.4835031032562256
> STR_ID: 1xs4 |STR_LEN: 1399 |STR_TIME: 0.22245407104492188
> STR_ID: 1xs5 |STR_LEN: 442 |STR_TIME: 0.04075813293457031
> STR_ID: 1xs6 |STR_LEN: 1562 |STR_TIME: 0.18173599243164062
> STR_ID: 1xs7 |STR_LEN: 390 |STR_TIME: 0.05458498001098633
> STR_ID: 1xs8 |STR_LEN: 91 |STR_TIME: 0.702923059463501
> STR_ID: 1xs9 |STR_LEN: 250 |STR_TIME: 0.08187222480773926
> STR_ID: 1xsa |STR_LEN: 153 |STR_TIME: 1.8452339172363281
> STR_ID: 1xsb |STR_LEN: 153 |STR_TIME: 2.302381992340088
> STR_ID: 1xsc |STR_LEN: 154 |STR_TIME: 1.6038641929626465
> STR_ID: 1xsd |STR_LEN: 322 |STR_TIME: 0.02830195426940918
> STR_ID: 1xse |STR_LEN: 899 |STR_TIME: 0.08880996704101562
> STR_ID: 1xsf |STR_LEN: 108 |STR_TIME: 1.2726891040802002
> STR_ID: 1xsg |STR_LEN: 27 |STR_TIME: 0.018229007720947266
> STR_ID: 1xsh |STR_LEN: 27 |STR_TIME: 0.014590024948120117
> STR_ID: 1xsi |STR_LEN: 5643 |STR_TIME: 0.9543952941894531
> STR_ID: 1xsj |STR_LEN: 6088 |STR_TIME: 0.9602513313293457
> STR_ID: 1xsk |STR_LEN: 5506 |STR_TIME: 0.9635899066925049
> STR_ID: 1xsl |STR_LEN: 2242 |STR_TIME: 0.3307819366455078
> STR_ID: 1xsm |STR_LEN: 379 |STR_TIME: 0.04470109939575195
> STR_ID: 1xsn |STR_LEN: 680 |STR_TIME: 0.0598149299621582
> STR_ID: 1xso |STR_LEN: 654 |STR_TIME: 0.15099501609802246
> STR_ID: 1xsp |STR_LEN: 688 |STR_TIME: 0.060621023178100586
> STR_ID: 1xsq |STR_LEN: 555 |STR_TIME: 0.051122188568115234
> STR_ID: 1xsr |STR_LEN: 396 |STR_TIME: 0.04633808135986328
> STR_ID: 1xss |STR_LEN: 1036 |STR_TIME: 0.07941913604736328
> STR_ID: 1xst |STR_LEN: 28 |STR_TIME: 0.051705121994018555
> STR_ID: 1xsu |STR_LEN: 28 |STR_TIME: 0.014809131622314453
> STR_ID: 1xsv |STR_LEN: 484 |STR_TIME: 0.03961181640625
> STR_ID: 1xsw |STR_LEN: 38 |STR_TIME: 0.1015920639038086
> STR_ID: 1xsx |STR_LEN: 190 |STR_TIME: 0.7525942325592041
> STR_ID: 1xsz |STR_LEN: 1806 |STR_TIME: 0.1812758445739746
> STR_ID: 2xs0 |STR_LEN: 377 |STR_TIME: 0.06526303291320801
> STR_ID: 2xs1 |STR_LEN: 770 |STR_TIME: 0.12514495849609375
> STR_ID: 2xs2 |STR_LEN: 225 |STR_TIME: 0.021415233612060547
> STR_ID: 2xs3 |STR_LEN: 460 |STR_TIME: 0.1515519618988037
> STR_ID: 2xs4 |STR_LEN: 370 |STR_TIME: 0.03384685516357422
> STR_ID: 2xs5 |STR_LEN: 417 |STR_TIME: 0.04382896423339844
> STR_ID: 2xs6 |STR_LEN: 248 |STR_TIME: 0.02956104278564453
> STR_ID: 2xs7 |STR_LEN: 195 |STR_TIME: 0.02092719078063965
> STR_ID: 2xs8 |STR_LEN: 728 |STR_TIME: 0.14999890327453613
> STR_ID: 2xsa |STR_LEN: 651 |STR_TIME: 0.08196687698364258
> STR_ID: 2xsb |STR_LEN: 502 |STR_TIME: 0.06075119972229004
> STR_ID: 2xsc |STR_LEN: 493 |STR_TIME: 0.06696796417236328
> STR_ID: 2xsd |STR_LEN: 192 |STR_TIME: 0.03536629676818848
> STR_ID: 2xse |STR_LEN: 327 |STR_TIME: 0.06769609451293945
> STR_ID: 2xsf |STR_LEN: 174 |STR_TIME: 0.019443035125732422
> STR_ID: 2xsg |STR_LEN: 2401 |STR_TIME: 0.22065281867980957
> STR_ID: 2xsh |STR_LEN: 4686 |STR_TIME: 0.8989160060882568
> STR_ID: 2xsi |STR_LEN: 622 |STR_TIME: 0.08761096000671387
> STR_ID: 2xsj |STR_LEN: 2905 |STR_TIME: 0.3874931335449219
> STR_ID: 2xsk |STR_LEN: 129 |STR_TIME: 0.013787031173706055
> STR_ID: 2xsl |STR_LEN: 116 |STR_TIME: 0.01135110855102539
> STR_ID: 2xsm |STR_LEN: 6438 |STR_TIME: 0.19916629791259766
> STR_ID: 2xsn |STR_LEN: 1572 |STR_TIME: 0.27229809761047363
> STR_ID: 2xso |STR_LEN: 9930 |STR_TIME: 1.8712198734283447
> STR_ID: 2xsp |STR_LEN: 914 |STR_TIME: 0.07063484191894531
> STR_ID: 2xsq |STR_LEN: 419 |STR_TIME: 0.03162693977355957
> STR_ID: 2xsr |STR_LEN: 581 |STR_TIME: 0.05113697052001953
> STR_ID: 2xss |STR_LEN: 306 |STR_TIME: 0.0538640022277832
> STR_ID: 2xst |STR_LEN: 294 |STR_TIME: 0.03199481964111328
> STR_ID: 2xsu |STR_LEN: 608 |STR_TIME: 0.05076885223388672
> STR_ID: 2xsv |STR_LEN: 601 |STR_TIME: 0.049954891204833984
> STR_ID: 2xsw |STR_LEN: 1029 |STR_TIME: 0.25640106201171875
> STR_ID: 2xsx |STR_LEN: 1975 |STR_TIME: 0.19902586936950684
> STR_ID: 2xsz |STR_LEN: 1899 |STR_TIME: 0.37915921211242676
> STR_ID: 4xs0 |STR_LEN: 613 |STR_TIME: 0.11547279357910156
> STR_ID: 4xs1 |STR_LEN: 1276 |STR_TIME: 0.2235240936279297
> STR_ID: 4xs2 |STR_LEN: 1168 |STR_TIME: 0.1728971004486084
> STR_ID: 4xs3 |STR_LEN: 768 |STR_TIME: 0.14696502685546875
> STR_ID: 4xs4 |STR_LEN: 1280 |STR_TIME: 0.17413806915283203
> STR_ID: 4xs5 |STR_LEN: 525 |STR_TIME: 0.11339998245239258
> STR_ID: 4xs6 |STR_LEN: 816 |STR_TIME: 0.1410069465637207
> STR_ID: 4xs7 |STR_LEN: 928 |STR_TIME: 0.12421894073486328
> STR_ID: 4xs8 |STR_LEN: 1371 |STR_TIME: 0.3176910877227783
> STR_ID: 4xs9 |STR_LEN: 1117 |STR_TIME: 0.10368728637695312
> STR_ID: 4xsa |STR_LEN: 1257 |STR_TIME: 0.10322713851928711
> STR_ID: 4xsb |STR_LEN: 1116 |STR_TIME: 0.1522359848022461
> STR_ID: 4xsc |STR_LEN: 1135 |STR_TIME: 0.1600797176361084
> STR_ID: 4xsd |STR_LEN: 1094 |STR_TIME: 0.1945500373840332
> STR_ID: 4xse |STR_LEN: 1120 |STR_TIME: 0.16562485694885254
> STR_ID: 4xsg |STR_LEN: 693 |STR_TIME: 0.11820220947265625
> STR_ID: 4xsh |STR_LEN: 443 |STR_TIME: 0.07425689697265625
> STR_ID: 4xsj |STR_LEN: 687 |STR_TIME: 0.10607504844665527
> STR_ID: 4xsk |STR_LEN: 373 |STR_TIME: 0.0392758846282959
> STR_ID: 4xsl |STR_LEN: 2459 |STR_TIME: 0.23344087600708008
> STR_ID: 4xsm |STR_LEN: 1524 |STR_TIME: 0.20018601417541504
> STR_ID: 4xsn |STR_LEN: 111 |STR_TIME: 0.0073816776275634766
> STR_ID: 4xso |STR_LEN: 881 |STR_TIME: 0.1086111068725586
> STR_ID: 4xsp |STR_LEN: 884 |STR_TIME: 0.15668201446533203
> STR_ID: 4xsq |STR_LEN: 724 |STR_TIME: 0.05564069747924805
> STR_ID: 4xsr |STR_LEN: 933 |STR_TIME: 0.1071770191192627
> STR_ID: 4xss |STR_LEN: 380 |STR_TIME: 0.06904315948486328
> STR_ID: 4xst |STR_LEN: 310 |STR_TIME: 0.0963897705078125
> STR_ID: 4xsu |STR_LEN: 968 |STR_TIME: 0.11085629463195801
> STR_ID: 4xsv |STR_LEN: 330 |STR_TIME: 0.05829811096191406
> STR_ID: 4xsx |STR_LEN: 7086 |STR_TIME: 1.279731273651123
> STR_ID: 4xsy |STR_LEN: 7086 |STR_TIME: 1.3313472270965576
> STR_ID: 4xsz |STR_LEN: 7086 |STR_TIME: 1.5062780380249023
>> FINISH_DIR: ./data/x/xs/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3162 |DIR_TIME: 29.691647052764893 

>> START_DIR: ./data/x/xt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1xt0 |STR_LEN: 276 |STR_TIME: 0.03152108192443848
> STR_ID: 1xt3 |STR_LEN: 137 |STR_TIME: 0.020076990127563477
> STR_ID: 1xt4 |STR_LEN: 413 |STR_TIME: 0.045282840728759766
> STR_ID: 1xt5 |STR_LEN: 359 |STR_TIME: 0.030838966369628906
> STR_ID: 1xt6 |STR_LEN: 276 |STR_TIME: 0.02219390869140625
> STR_ID: 1xt7 |STR_LEN: 14 |STR_TIME: 0.004554033279418945
> STR_ID: 1xt8 |STR_LEN: 826 |STR_TIME: 0.08106493949890137
> STR_ID: 1xt9 |STR_LEN: 384 |STR_TIME: 0.04442620277404785
> STR_ID: 1xta |STR_LEN: 706 |STR_TIME: 0.06847262382507324
> STR_ID: 1xtb |STR_LEN: 1589 |STR_TIME: 0.36744093894958496
> STR_ID: 1xtc |STR_LEN: 890 |STR_TIME: 0.11714386940002441
> STR_ID: 1xtd |STR_LEN: 230 |STR_TIME: 0.025035858154296875
> STR_ID: 1xte |STR_LEN: 265 |STR_TIME: 0.020773887634277344
> STR_ID: 1xtf |STR_LEN: 1169 |STR_TIME: 0.1733541488647461
> STR_ID: 1xtg |STR_LEN: 857 |STR_TIME: 0.0792379379272461
> STR_ID: 1xti |STR_LEN: 630 |STR_TIME: 0.06162834167480469
> STR_ID: 1xtj |STR_LEN: 462 |STR_TIME: 0.08510899543762207
> STR_ID: 1xtk |STR_LEN: 440 |STR_TIME: 0.05716395378112793
> STR_ID: 1xtl |STR_LEN: 929 |STR_TIME: 0.08971691131591797
> STR_ID: 1xtm |STR_LEN: 538 |STR_TIME: 0.049208879470825195
> STR_ID: 1xtn |STR_LEN: 365 |STR_TIME: 0.03738689422607422
> STR_ID: 1xto |STR_LEN: 338 |STR_TIME: 0.0781092643737793
> STR_ID: 1xtp |STR_LEN: 428 |STR_TIME: 0.03824591636657715
> STR_ID: 1xtq |STR_LEN: 335 |STR_TIME: 0.029636859893798828
> STR_ID: 1xtr |STR_LEN: 228 |STR_TIME: 0.02779221534729004
> STR_ID: 1xts |STR_LEN: 203 |STR_TIME: 0.027454853057861328
> STR_ID: 1xtt |STR_LEN: 1544 |STR_TIME: 0.139204740524292
> STR_ID: 1xtu |STR_LEN: 1736 |STR_TIME: 0.2873058319091797
> STR_ID: 1xtv |STR_LEN: 1724 |STR_TIME: 0.29476141929626465
> STR_ID: 1xty |STR_LEN: 986 |STR_TIME: 0.07888364791870117
> STR_ID: 1xtz |STR_LEN: 379 |STR_TIME: 0.08483719825744629
> STR_ID: 2xt0 |STR_LEN: 561 |STR_TIME: 0.060645103454589844
> STR_ID: 2xt1 |STR_LEN: 473 |STR_TIME: 0.03511810302734375
> STR_ID: 2xt2 |STR_LEN: 593 |STR_TIME: 0.07260489463806152
> STR_ID: 2xt3 |STR_LEN: 592 |STR_TIME: 0.051404714584350586
> STR_ID: 2xt4 |STR_LEN: 403 |STR_TIME: 0.10226893424987793
> STR_ID: 2xt6 |STR_LEN: 2169 |STR_TIME: 0.41548991203308105
> STR_ID: 2xt9 |STR_LEN: 1280 |STR_TIME: 0.2069258689880371
> STR_ID: 2xta |STR_LEN: 4032 |STR_TIME: 0.7892181873321533
> STR_ID: 2xtb |STR_LEN: 362 |STR_TIME: 0.04874014854431152
> STR_ID: 2xtc |STR_LEN: 179 |STR_TIME: 0.02189779281616211
> STR_ID: 2xtd |STR_LEN: 132 |STR_TIME: 0.01955699920654297
> STR_ID: 2xte |STR_LEN: 792 |STR_TIME: 0.10779595375061035
> STR_ID: 2xth |STR_LEN: 260 |STR_TIME: 0.08908796310424805
> STR_ID: 2xti |STR_LEN: 1117 |STR_TIME: 0.16620326042175293
> STR_ID: 2xtj |STR_LEN: 982 |STR_TIME: 0.13733506202697754
> STR_ID: 2xtk |STR_LEN: 1008 |STR_TIME: 0.09752297401428223
> STR_ID: 2xtl |STR_LEN: 1799 |STR_TIME: 0.2176499366760254
> STR_ID: 2xtm |STR_LEN: 711 |STR_TIME: 0.08253002166748047
> STR_ID: 2xtn |STR_LEN: 323 |STR_TIME: 0.04193687438964844
> STR_ID: 2xto |STR_LEN: 450 |STR_TIME: 0.08372807502746582
> STR_ID: 2xtp |STR_LEN: 400 |STR_TIME: 0.08670210838317871
> STR_ID: 2xtq |STR_LEN: 2611 |STR_TIME: 0.4485909938812256
> STR_ID: 2xtr |STR_LEN: 773 |STR_TIME: 0.10303473472595215
> STR_ID: 2xts |STR_LEN: 2165 |STR_TIME: 0.2974209785461426
> STR_ID: 2xtt |STR_LEN: 610 |STR_TIME: 0.11478114128112793
> STR_ID: 2xtu |STR_LEN: 286 |STR_TIME: 0.03245210647583008
> STR_ID: 2xtv |STR_LEN: 271 |STR_TIME: 0.03234410285949707
> STR_ID: 2xtw |STR_LEN: 845 |STR_TIME: 0.11998367309570312
> STR_ID: 2xtx |STR_LEN: 612 |STR_TIME: 0.06323504447937012
> STR_ID: 2xty |STR_LEN: 738 |STR_TIME: 0.11599993705749512
> STR_ID: 2xtz |STR_LEN: 1168 |STR_TIME: 0.17954564094543457
> STR_ID: 4xt0 |STR_LEN: 508 |STR_TIME: 0.05327320098876953
> STR_ID: 4xt1 |STR_LEN: 514 |STR_TIME: 0.13486409187316895
> STR_ID: 4xt2 |STR_LEN: 760 |STR_TIME: 0.1631181240081787
> STR_ID: 4xt3 |STR_LEN: 362 |STR_TIME: 0.07287406921386719
> STR_ID: 4xt4 |STR_LEN: 332 |STR_TIME: 0.03642630577087402
> STR_ID: 4xt5 |STR_LEN: 304 |STR_TIME: 0.03995680809020996
> STR_ID: 4xt6 |STR_LEN: 315 |STR_TIME: 0.03713417053222656
> STR_ID: 4xt7 |STR_LEN: 316 |STR_TIME: 0.03578329086303711
> STR_ID: 4xt8 |STR_LEN: 337 |STR_TIME: 0.04207801818847656
> STR_ID: 4xt9 |STR_LEN: 317 |STR_TIME: 0.041563987731933594
> STR_ID: 4xta |STR_LEN: 532 |STR_TIME: 0.12807512283325195
> STR_ID: 4xtb |STR_LEN: 253 |STR_TIME: 0.042688608169555664
> STR_ID: 4xtc |STR_LEN: 1798 |STR_TIME: 0.3773219585418701
> STR_ID: 4xtd |STR_LEN: 896 |STR_TIME: 0.25934910774230957
> STR_ID: 4xti |STR_LEN: 1165 |STR_TIME: 0.23473310470581055
> STR_ID: 4xtj |STR_LEN: 609 |STR_TIME: 0.12436985969543457
> STR_ID: 4xtk |STR_LEN: 2599 |STR_TIME: 0.5457408428192139
> STR_ID: 4xtl |STR_LEN: 452 |STR_TIME: 0.0735771656036377
> STR_ID: 4xtm |STR_LEN: 271 |STR_TIME: 0.04377293586730957
> STR_ID: 4xtn |STR_LEN: 3204 |STR_TIME: 0.5105388164520264
> STR_ID: 4xto |STR_LEN: 1356 |STR_TIME: 0.2251129150390625
> STR_ID: 4xtp |STR_LEN: 380 |STR_TIME: 0.047550201416015625
> STR_ID: 4xtq |STR_LEN: 706 |STR_TIME: 0.060476064682006836
