>> START_DIR: ./data/i/i0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1i00 |STR_LEN: 670 |STR_TIME: 0.08696818351745605
> STR_ID: 2ip6 |STR_LEN: 248 |STR_TIME: 0.01847982406616211
> STR_ID: 2ipa |STR_LEN: 243 |STR_TIME: 1.7341370582580566
> STR_ID: 2ipb |STR_LEN: 1169 |STR_TIME: 0.18912577629089355
> STR_ID: 2ipc |STR_LEN: 5116 |STR_TIME: 0.7769339084625244
> STR_ID: 2ipf |STR_LEN: 1342 |STR_TIME: 0.11968994140625
> STR_ID: 2ipg |STR_LEN: 1130 |STR_TIME: 0.19537806510925293
> STR_ID: 2iph |STR_LEN: 606 |STR_TIME: 0.0633840560913086
> STR_ID: 2ipi |STR_LEN: 2982 |STR_TIME: 0.3627016544342041
> STR_ID: 2ipj |STR_LEN: 1272 |STR_TIME: 0.1114816665649414
> STR_ID: 2ipk |STR_LEN: 1034 |STR_TIME: 0.1468667984008789
> STR_ID: 2ipl |STR_LEN: 747 |STR_TIME: 0.07303500175476074
> STR_ID: 2ipm |STR_LEN: 744 |STR_TIME: 0.06706094741821289
> STR_ID: 2ipn |STR_LEN: 668 |STR_TIME: 0.06939530372619629
> STR_ID: 2ipo |STR_LEN: 1291 |STR_TIME: 0.17742705345153809
> STR_ID: 2ipp |STR_LEN: 405 |STR_TIME: 0.03926706314086914
> STR_ID: 2ipq |STR_LEN: 154 |STR_TIME: 0.021207094192504883
> STR_ID: 2ipr |STR_LEN: 502 |STR_TIME: 0.04704880714416504
> STR_ID: 2ips |STR_LEN: 792 |STR_TIME: 0.12868189811706543
> STR_ID: 2ipt |STR_LEN: 716 |STR_TIME: 0.06802582740783691
> STR_ID: 2ipu |STR_LEN: 1021 |STR_TIME: 0.13317203521728516
> STR_ID: 2ipw |STR_LEN: 394 |STR_TIME: 0.04510903358459473
> STR_ID: 2ipx |STR_LEN: 460 |STR_TIME: 0.038641929626464844
> STR_ID: 2ipz |STR_LEN: 302 |STR_TIME: 0.05904507637023926
> STR_ID: 3ip0 |STR_LEN: 495 |STR_TIME: 0.07168793678283691
> STR_ID: 3ip1 |STR_LEN: 2206 |STR_TIME: 0.27049708366394043
> STR_ID: 3ip2 |STR_LEN: 441 |STR_TIME: 0.053079843521118164
> STR_ID: 3ip3 |STR_LEN: 2900 |STR_TIME: 0.45128917694091797
> STR_ID: 3ip4 |STR_LEN: 1861 |STR_TIME: 0.2063281536102295
> STR_ID: 3ip5 |STR_LEN: 815 |STR_TIME: 0.05631685256958008
> STR_ID: 3ip6 |STR_LEN: 886 |STR_TIME: 0.06267523765563965
> STR_ID: 3ip7 |STR_LEN: 610 |STR_TIME: 0.05271601676940918
> STR_ID: 3ip8 |STR_LEN: 526 |STR_TIME: 0.10771012306213379
> STR_ID: 3ip9 |STR_LEN: 686 |STR_TIME: 0.0556490421295166
> STR_ID: 3ipa |STR_LEN: 696 |STR_TIME: 0.0537109375
> STR_ID: 3ipb |STR_LEN: 293 |STR_TIME: 0.03698110580444336
> STR_ID: 3ipc |STR_LEN: 815 |STR_TIME: 0.05502796173095703
> STR_ID: 3ipd |STR_LEN: 654 |STR_TIME: 0.12479519844055176
> STR_ID: 3ipe |STR_LEN: 369 |STR_TIME: 0.04578828811645508
> STR_ID: 3ipf |STR_LEN: 191 |STR_TIME: 0.025378704071044922
> STR_ID: 3iph |STR_LEN: 698 |STR_TIME: 0.060632944107055664
> STR_ID: 3ipi |STR_LEN: 361 |STR_TIME: 0.04113411903381348
> STR_ID: 3ipj |STR_LEN: 449 |STR_TIME: 0.04445195198059082
> STR_ID: 3ipk |STR_LEN: 1994 |STR_TIME: 0.2345871925354004
> STR_ID: 3ipl |STR_LEN: 1664 |STR_TIME: 0.23880386352539062
> STR_ID: 3ipm |STR_LEN: 4543 |STR_TIME: 0.831212043762207
> STR_ID: 3ipn |STR_LEN: 300 |STR_TIME: 0.02328801155090332
> STR_ID: 3ipo |STR_LEN: 1396 |STR_TIME: 0.13881182670593262
> STR_ID: 3ipp |STR_LEN: 1269 |STR_TIME: 0.2192239761352539
> STR_ID: 3ipq |STR_LEN: 355 |STR_TIME: 0.03867793083190918
> STR_ID: 3ipr |STR_LEN: 963 |STR_TIME: 0.1958458423614502
> STR_ID: 3ips |STR_LEN: 502 |STR_TIME: 0.12890219688415527
> STR_ID: 3ipt |STR_LEN: 718 |STR_TIME: 0.10191702842712402
> STR_ID: 3ipu |STR_LEN: 592 |STR_TIME: 0.0779261589050293
> STR_ID: 3ipv |STR_LEN: 1677 |STR_TIME: 0.18802094459533691
> STR_ID: 3ipw |STR_LEN: 459 |STR_TIME: 0.04711294174194336
> STR_ID: 3ipx |STR_LEN: 404 |STR_TIME: 0.0418851375579834
> STR_ID: 3ipy |STR_LEN: 566 |STR_TIME: 0.07869219779968262
> STR_ID: 3ipz |STR_LEN: 193 |STR_TIME: 0.01845693588256836
> STR_ID: 4ip0 |STR_LEN: 3526 |STR_TIME: 0.4051511287689209
> STR_ID: 4ip1 |STR_LEN: 239 |STR_TIME: 0.018808841705322266
> STR_ID: 4ip2 |STR_LEN: 2292 |STR_TIME: 0.2393779754638672
> STR_ID: 4ip3 |STR_LEN: 491 |STR_TIME: 0.08924508094787598
> STR_ID: 4ip4 |STR_LEN: 1384 |STR_TIME: 0.15961503982543945
> STR_ID: 4ip5 |STR_LEN: 1444 |STR_TIME: 0.20577287673950195
> STR_ID: 4ip6 |STR_LEN: 257 |STR_TIME: 0.02038884162902832
> STR_ID: 4ip7 |STR_LEN: 3372 |STR_TIME: 0.5168561935424805
> STR_ID: 4ip8 |STR_LEN: 536 |STR_TIME: 0.09916520118713379
> STR_ID: 4ip9 |STR_LEN: 220 |STR_TIME: 0.043547868728637695
> STR_ID: 4ipa |STR_LEN: 2401 |STR_TIME: 0.2850229740142822
> STR_ID: 4ipb |STR_LEN: 629 |STR_TIME: 0.05747699737548828
> STR_ID: 4ipc |STR_LEN: 246 |STR_TIME: 0.04758810997009277
> STR_ID: 4ipd |STR_LEN: 279 |STR_TIME: 0.04625391960144043
> STR_ID: 4ipe |STR_LEN: 1477 |STR_TIME: 0.2915530204772949
> STR_ID: 4ipf |STR_LEN: 225 |STR_TIME: 0.021274089813232422
> STR_ID: 4ipg |STR_LEN: 269 |STR_TIME: 0.04232025146484375
> STR_ID: 4iph |STR_LEN: 233 |STR_TIME: 0.027334213256835938
> STR_ID: 4ipi |STR_LEN: 709 |STR_TIME: 0.10842394828796387
> STR_ID: 4ipj |STR_LEN: 542 |STR_TIME: 0.07021903991699219
> STR_ID: 4ipl |STR_LEN: 1497 |STR_TIME: 0.14940881729125977
> STR_ID: 4ipm |STR_LEN: 1121 |STR_TIME: 0.19688796997070312
> STR_ID: 4ipn |STR_LEN: 1124 |STR_TIME: 0.1438138484954834
> STR_ID: 4ipp |STR_LEN: 788 |STR_TIME: 0.10823512077331543
> STR_ID: 4ips |STR_LEN: 999 |STR_TIME: 0.08216595649719238
> STR_ID: 4ipt |STR_LEN: 355 |STR_TIME: 0.04462385177612305
> STR_ID: 4ipu |STR_LEN: 1357 |STR_TIME: 0.14021515846252441
> STR_ID: 4ipv |STR_LEN: 781 |STR_TIME: 0.051509857177734375
> STR_ID: 4ipw |STR_LEN: 1061 |STR_TIME: 0.08388280868530273
> STR_ID: 4ipx |STR_LEN: 236 |STR_TIME: 0.017441987991333008
> STR_ID: 4ipy |STR_LEN: 677 |STR_TIME: 0.09867620468139648
> STR_ID: 4ipz |STR_LEN: 360 |STR_TIME: 0.03290915489196777
> STR_ID: 5ip0 |STR_LEN: 1601 |STR_TIME: 0.29826784133911133
> STR_ID: 5ip1 |STR_LEN: 760 |STR_TIME: 0.1309962272644043
> STR_ID: 5ip2 |STR_LEN: 702 |STR_TIME: 0.1688990592956543
> STR_ID: 5ip3 |STR_LEN: 751 |STR_TIME: 0.14364290237426758
> STR_ID: 5ip4 |STR_LEN: 770 |STR_TIME: 0.06218981742858887
> STR_ID: 5ip5 |STR_LEN: 378 |STR_TIME: 0.02741217613220215
> STR_ID: 5ip6 |STR_LEN: 226 |STR_TIME: 0.06461834907531738
> STR_ID: 5ip7 |STR_LEN: 3959 |STR_TIME: 0.8642489910125732
> STR_ID: 5ip8 |STR_LEN: 93 |STR_TIME: 0.01004791259765625
> STR_ID: 5ip9 |STR_LEN: 3959 |STR_TIME: 0.9513328075408936
> STR_ID: 5ipa |STR_LEN: 249 |STR_TIME: 0.02743816375732422
> STR_ID: 5ipb |STR_LEN: 473 |STR_TIME: 0.03589987754821777
> STR_ID: 5ipc |STR_LEN: 460 |STR_TIME: 0.041361093521118164
> STR_ID: 5ipd |STR_LEN: 392 |STR_TIME: 0.036679983139038086
> STR_ID: 5ipe |STR_LEN: 480 |STR_TIME: 0.04037880897521973
> STR_ID: 5ipf |STR_LEN: 895 |STR_TIME: 0.19378995895385742
> STR_ID: 5ipg |STR_LEN: 336 |STR_TIME: 0.05822896957397461
> STR_ID: 5iph |STR_LEN: 396 |STR_TIME: 0.035944223403930664
> STR_ID: 5ipi |STR_LEN: 30660 |STR_TIME: 5.952369928359985
> STR_ID: 5ipj |STR_LEN: 441 |STR_TIME: 0.0453951358795166
> STR_ID: 5ipk |STR_LEN: 30000 |STR_TIME: 6.154051780700684
> STR_ID: 5ipl |STR_LEN: 3402 |STR_TIME: 0.8469369411468506
> STR_ID: 5ipm |STR_LEN: 3589 |STR_TIME: 1.184692144393921
> STR_ID: 5ipn |STR_LEN: 3589 |STR_TIME: 0.871783971786499
> STR_ID: 5ipo |STR_LEN: 48 |STR_TIME: 0.3482670783996582
> STR_ID: 5ipq |STR_LEN: 2545 |STR_TIME: 0.2627267837524414
> STR_ID: 5ipr |STR_LEN: 2545 |STR_TIME: 0.20270991325378418
> STR_ID: 5ips |STR_LEN: 2545 |STR_TIME: 0.31342482566833496
> STR_ID: 5ipt |STR_LEN: 2525 |STR_TIME: 0.23064017295837402
> STR_ID: 5ipu |STR_LEN: 2539 |STR_TIME: 0.2019519805908203
> STR_ID: 5ipv |STR_LEN: 2551 |STR_TIME: 0.2557699680328369
> STR_ID: 5ipw |STR_LEN: 788 |STR_TIME: 0.1287858486175537
> STR_ID: 5ipx |STR_LEN: 312 |STR_TIME: 0.042054176330566406
> STR_ID: 5ipy |STR_LEN: 2388 |STR_TIME: 0.16866564750671387
> STR_ID: 5ipz |STR_LEN: 1152 |STR_TIME: 0.19599175453186035
>> FINISH_DIR: ./data/i/ip/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4278 |DIR_TIME: 37.95232892036438 

>> START_DIR: ./data/i/iq/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1iq0 |STR_LEN: 784 |STR_TIME: 0.08947992324829102
> STR_ID: 1iq1 |STR_LEN: 537 |STR_TIME: 0.06320524215698242
> STR_ID: 1iq3 |STR_LEN: 111 |STR_TIME: 0.655465841293335
> STR_ID: 1iq4 |STR_LEN: 734 |STR_TIME: 0.05769205093383789
> STR_ID: 1iq5 |STR_LEN: 239 |STR_TIME: 0.0240328311920166
> STR_ID: 1iq6 |STR_LEN: 613 |STR_TIME: 0.10122799873352051
> STR_ID: 1iq7 |STR_LEN: 389 |STR_TIME: 0.0516200065612793
> STR_ID: 1iq8 |STR_LEN: 1449 |STR_TIME: 0.17478322982788086
> STR_ID: 1iq9 |STR_LEN: 123 |STR_TIME: 0.00890803337097168
> STR_ID: 1iqa |STR_LEN: 537 |STR_TIME: 0.09669184684753418
> STR_ID: 1iqb |STR_LEN: 267 |STR_TIME: 0.024096012115478516
> STR_ID: 1iqc |STR_LEN: 2106 |STR_TIME: 0.19356894493103027
> STR_ID: 1iqd |STR_LEN: 1041 |STR_TIME: 0.11961007118225098
> STR_ID: 1iqe |STR_LEN: 288 |STR_TIME: 0.04167890548706055
> STR_ID: 1iqf |STR_LEN: 288 |STR_TIME: 0.04231381416320801
> STR_ID: 1iqg |STR_LEN: 382 |STR_TIME: 0.0459439754486084
> STR_ID: 1iqh |STR_LEN: 288 |STR_TIME: 0.039710044860839844
> STR_ID: 1iqi |STR_LEN: 288 |STR_TIME: 0.04146599769592285
> STR_ID: 1iqj |STR_LEN: 288 |STR_TIME: 0.0897362232208252
> STR_ID: 1iqk |STR_LEN: 288 |STR_TIME: 0.03975391387939453
> STR_ID: 1iql |STR_LEN: 288 |STR_TIME: 0.04270219802856445
> STR_ID: 1iqm |STR_LEN: 328 |STR_TIME: 0.04352617263793945
> STR_ID: 1iqn |STR_LEN: 357 |STR_TIME: 0.04538130760192871
> STR_ID: 1iqo |STR_LEN: 88 |STR_TIME: 0.6043200492858887
> STR_ID: 1iqp |STR_LEN: 2197 |STR_TIME: 0.35744404792785645
> STR_ID: 1iqq |STR_LEN: 471 |STR_TIME: 0.040361881256103516
> STR_ID: 1iqr |STR_LEN: 490 |STR_TIME: 0.06338977813720703
> STR_ID: 1iqs |STR_LEN: 88 |STR_TIME: 0.024450063705444336
> STR_ID: 1iqt |STR_LEN: 75 |STR_TIME: 0.6303112506866455
> STR_ID: 1iqu |STR_LEN: 486 |STR_TIME: 0.06508898735046387
> STR_ID: 1iqv |STR_LEN: 297 |STR_TIME: 0.029061317443847656
> STR_ID: 1iqw |STR_LEN: 493 |STR_TIME: 0.06322002410888672
> STR_ID: 1iqx |STR_LEN: 2197 |STR_TIME: 0.28165721893310547
> STR_ID: 1iqy |STR_LEN: 2150 |STR_TIME: 0.2335522174835205
> STR_ID: 1iqz |STR_LEN: 249 |STR_TIME: 0.018563270568847656
> STR_ID: 2iq0 |STR_LEN: 481 |STR_TIME: 0.051802873611450195
> STR_ID: 2iq1 |STR_LEN: 384 |STR_TIME: 0.03890275955200195
> STR_ID: 2iq5 |STR_LEN: 650 |STR_TIME: 0.08587789535522461
> STR_ID: 2iq6 |STR_LEN: 555 |STR_TIME: 0.04618692398071289
> STR_ID: 2iq7 |STR_LEN: 4838 |STR_TIME: 0.49734926223754883
> STR_ID: 2iq9 |STR_LEN: 607 |STR_TIME: 0.07169580459594727
> STR_ID: 2iqa |STR_LEN: 1162 |STR_TIME: 0.134138822555542
> STR_ID: 2iqc |STR_LEN: 255 |STR_TIME: 0.07468914985656738
> STR_ID: 2iqd |STR_LEN: 475 |STR_TIME: 0.049430131912231445
> STR_ID: 2iqf |STR_LEN: 1871 |STR_TIME: 0.17384004592895508
> STR_ID: 2iqg |STR_LEN: 746 |STR_TIME: 0.09218716621398926
> STR_ID: 2iqh |STR_LEN: 1288 |STR_TIME: 0.18510198593139648
> STR_ID: 2iqi |STR_LEN: 1578 |STR_TIME: 0.2367091178894043
> STR_ID: 2iqj |STR_LEN: 313 |STR_TIME: 0.03915596008300781
> STR_ID: 2iqq |STR_LEN: 355 |STR_TIME: 0.04369401931762695
> STR_ID: 2iqt |STR_LEN: 423 |STR_TIME: 0.048124074935913086
> STR_ID: 2iqx |STR_LEN: 1132 |STR_TIME: 0.14386606216430664
> STR_ID: 2iqy |STR_LEN: 594 |STR_TIME: 0.04205608367919922
> STR_ID: 3iq0 |STR_LEN: 881 |STR_TIME: 0.09158611297607422
> STR_ID: 3iq1 |STR_LEN: 1412 |STR_TIME: 0.1407337188720703
> STR_ID: 3iq2 |STR_LEN: 654 |STR_TIME: 0.047827959060668945
> STR_ID: 3iq3 |STR_LEN: 488 |STR_TIME: 0.04856395721435547
> STR_ID: 3iq5 |STR_LEN: 664 |STR_TIME: 0.06482100486755371
> STR_ID: 3iq6 |STR_LEN: 1009 |STR_TIME: 0.1631639003753662
> STR_ID: 3iq7 |STR_LEN: 595 |STR_TIME: 0.05303001403808594
> STR_ID: 3iqa |STR_LEN: 486 |STR_TIME: 0.040805816650390625
> STR_ID: 3iqb |STR_LEN: 240 |STR_TIME: 0.030736923217773438
> STR_ID: 3iqc |STR_LEN: 231 |STR_TIME: 0.04280495643615723
> STR_ID: 3iqd |STR_LEN: 405 |STR_TIME: 0.07031798362731934
> STR_ID: 3iqe |STR_LEN: 2345 |STR_TIME: 0.2971923351287842
> STR_ID: 3iqf |STR_LEN: 4472 |STR_TIME: 0.5974421501159668
> STR_ID: 3iqg |STR_LEN: 544 |STR_TIME: 0.0455319881439209
> STR_ID: 3iqh |STR_LEN: 550 |STR_TIME: 0.04653501510620117
> STR_ID: 3iqi |STR_LEN: 545 |STR_TIME: 0.11296892166137695
> STR_ID: 3iqj |STR_LEN: 677 |STR_TIME: 0.057488203048706055
> STR_ID: 3iql |STR_LEN: 327 |STR_TIME: 0.033147335052490234
> STR_ID: 3iqm |STR_LEN: 852 |STR_TIME: 0.11567330360412598
> STR_ID: 3iqn |STR_LEN: 139 |STR_TIME: 0.038017988204956055
> STR_ID: 3iqo |STR_LEN: 323 |STR_TIME: 0.06192302703857422
> STR_ID: 3iqp |STR_LEN: 199 |STR_TIME: 0.03840017318725586
> STR_ID: 3iqq |STR_LEN: 134 |STR_TIME: 0.015014171600341797
> STR_ID: 3iqr |STR_LEN: 152 |STR_TIME: 0.035325050354003906
> STR_ID: 3iqs |STR_LEN: 213 |STR_TIME: 0.026744842529296875
> STR_ID: 3iqt |STR_LEN: 266 |STR_TIME: 0.02928924560546875
> STR_ID: 3iqu |STR_LEN: 738 |STR_TIME: 0.06009030342102051
> STR_ID: 3iqv |STR_LEN: 684 |STR_TIME: 0.08893609046936035
> STR_ID: 3iqw |STR_LEN: 525 |STR_TIME: 0.09342408180236816
> STR_ID: 3iqx |STR_LEN: 521 |STR_TIME: 0.09451866149902344
> STR_ID: 3iqy |STR_LEN: 806 |STR_TIME: 0.13889098167419434
> STR_ID: 3iqz |STR_LEN: 1975 |STR_TIME: 0.29006385803222656
> STR_ID: 4iq0 |STR_LEN: 2140 |STR_TIME: 0.2641630172729492
> STR_ID: 4iq1 |STR_LEN: 1019 |STR_TIME: 0.17203807830810547
> STR_ID: 4iq2 |STR_LEN: 456 |STR_TIME: 0.03350234031677246
> STR_ID: 4iq4 |STR_LEN: 2640 |STR_TIME: 0.5828719139099121
> STR_ID: 4iq6 |STR_LEN: 658 |STR_TIME: 0.09298419952392578
> STR_ID: 4iq7 |STR_LEN: 1006 |STR_TIME: 0.08205914497375488
> STR_ID: 4iq8 |STR_LEN: 351 |STR_TIME: 0.08831310272216797
> STR_ID: 4iq9 |STR_LEN: 1106 |STR_TIME: 0.08989095687866211
> STR_ID: 4iqa |STR_LEN: 443 |STR_TIME: 0.07915210723876953
> STR_ID: 4iqb |STR_LEN: 1520 |STR_TIME: 0.1682140827178955
> STR_ID: 4iqc |STR_LEN: 325 |STR_TIME: 0.030280113220214844
> STR_ID: 4iqd |STR_LEN: 925 |STR_TIME: 0.1080930233001709
> STR_ID: 4iqe |STR_LEN: 724 |STR_TIME: 0.1368570327758789
> STR_ID: 4iqf |STR_LEN: 1771 |STR_TIME: 0.2787899971008301
> STR_ID: 4iqg |STR_LEN: 1560 |STR_TIME: 0.18188190460205078
> STR_ID: 4iqh |STR_LEN: 993 |STR_TIME: 0.16507697105407715
> STR_ID: 4iqi |STR_LEN: 1072 |STR_TIME: 0.12153387069702148
> STR_ID: 4iqj |STR_LEN: 5419 |STR_TIME: 1.327003002166748
> STR_ID: 4iqk |STR_LEN: 408 |STR_TIME: 0.04404592514038086
> STR_ID: 4iql |STR_LEN: 958 |STR_TIME: 0.10257315635681152
> STR_ID: 4iqm |STR_LEN: 462 |STR_TIME: 0.04954814910888672
> STR_ID: 4iqn |STR_LEN: 1209 |STR_TIME: 0.23906302452087402
> STR_ID: 4iqp |STR_LEN: 607 |STR_TIME: 0.06542301177978516
> STR_ID: 4iqq |STR_LEN: 1467 |STR_TIME: 0.21247315406799316
> STR_ID: 4iqr |STR_LEN: 1353 |STR_TIME: 0.21672415733337402
> STR_ID: 4iqs |STR_LEN: 48 |STR_TIME: 0.05720114707946777
> STR_ID: 4iqt |STR_LEN: 528 |STR_TIME: 0.066986083984375
> STR_ID: 4iqu |STR_LEN: 630 |STR_TIME: 0.07062888145446777
> STR_ID: 4iqv |STR_LEN: 548 |STR_TIME: 0.07227396965026855
> STR_ID: 4iqw |STR_LEN: 549 |STR_TIME: 0.1083059310913086
> STR_ID: 4iqx |STR_LEN: 529 |STR_TIME: 0.06984877586364746
> STR_ID: 4iqy |STR_LEN: 975 |STR_TIME: 0.09471893310546875
> STR_ID: 4iqz |STR_LEN: 1442 |STR_TIME: 0.17965102195739746
> STR_ID: 5iq0 |STR_LEN: 2372 |STR_TIME: 0.21155095100402832
> STR_ID: 5iq1 |STR_LEN: 1805 |STR_TIME: 0.22306299209594727
> STR_ID: 5iq2 |STR_LEN: 2694 |STR_TIME: 0.2634899616241455
> STR_ID: 5iq3 |STR_LEN: 2627 |STR_TIME: 0.26377201080322266
> STR_ID: 5iq4 |STR_LEN: 1871 |STR_TIME: 0.2504310607910156
> STR_ID: 5iq6 |STR_LEN: 712 |STR_TIME: 0.09173989295959473
> STR_ID: 5iq7 |STR_LEN: 474 |STR_TIME: 0.1549668312072754
> STR_ID: 5iq9 |STR_LEN: 1267 |STR_TIME: 0.22823691368103027
> STR_ID: 5iqa |STR_LEN: 1930 |STR_TIME: 0.28293704986572266
> STR_ID: 5iqb |STR_LEN: 1948 |STR_TIME: 0.3019752502441406
> STR_ID: 5iqc |STR_LEN: 1967 |STR_TIME: 0.3127107620239258
> STR_ID: 5iqd |STR_LEN: 2301 |STR_TIME: 0.3045389652252197
> STR_ID: 5iqe |STR_LEN: 1742 |STR_TIME: 0.29433393478393555
> STR_ID: 5iqf |STR_LEN: 2131 |STR_TIME: 0.25818705558776855
> STR_ID: 5iqg |STR_LEN: 1562 |STR_TIME: 0.29640889167785645
> STR_ID: 5iqh |STR_LEN: 2152 |STR_TIME: 0.2908480167388916
> STR_ID: 5iqi |STR_LEN: 2518 |STR_TIME: 0.29674196243286133
> STR_ID: 5iqj |STR_LEN: 804 |STR_TIME: 0.12047815322875977
> STR_ID: 5iqk |STR_LEN: 848 |STR_TIME: 0.07803583145141602
> STR_ID: 5iql |STR_LEN: 193 |STR_TIME: 0.026142120361328125
> STR_ID: 5iqm |STR_LEN: 715 |STR_TIME: 0.08774304389953613
> STR_ID: 5iqn |STR_LEN: 773 |STR_TIME: 0.15661096572875977
> STR_ID: 5iqo |STR_LEN: 587 |STR_TIME: 0.1017301082611084
> STR_ID: 5iqp |STR_LEN: 630 |STR_TIME: 0.09496426582336426
> STR_ID: 5iqq |STR_LEN: 659 |STR_TIME: 0.17212486267089844
> STR_ID: 5iqr |STR_LEN: 11669 |STR_TIME: 3.4826250076293945
> STR_ID: 5iqs |STR_LEN: 1306 |STR_TIME: 0.27545690536499023
> STR_ID: 5iqt |STR_LEN: 1063 |STR_TIME: 0.16474199295043945
> STR_ID: 5iqu |STR_LEN: 305 |STR_TIME: 0.04062914848327637
> STR_ID: 5iqv |STR_LEN: 998 |STR_TIME: 0.12191486358642578
> STR_ID: 5iqw |STR_LEN: 254 |STR_TIME: 0.2571549415588379
> STR_ID: 5iqx |STR_LEN: 418 |STR_TIME: 0.04146289825439453
> STR_ID: 5iqy |STR_LEN: 332 |STR_TIME: 0.04146313667297363
> STR_ID: 5iqz |STR_LEN: 644 |STR_TIME: 0.08143901824951172
>> FINISH_DIR: ./data/i/iq/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4430 |DIR_TIME: 26.296247720718384 

>> START_DIR: ./data/i/ir/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1ir0 |STR_LEN: 214 |STR_TIME: 0.018581151962280273
> STR_ID: 1ir1 |STR_LEN: 4628 |STR_TIME: 0.4643998146057129
> STR_ID: 1ir2 |STR_LEN: 19775 |STR_TIME: 2.035325765609741
> STR_ID: 1ir3 |STR_LEN: 514 |STR_TIME: 0.1387319564819336
> STR_ID: 1ir5 |STR_LEN: 34 |STR_TIME: 0.5455169677734375
> STR_ID: 1ir6 |STR_LEN: 386 |STR_TIME: 0.052133798599243164
> STR_ID: 1ir7 |STR_LEN: 192 |STR_TIME: 0.02100992202758789
> STR_ID: 1ir8 |STR_LEN: 228 |STR_TIME: 0.02213311195373535
> STR_ID: 1ir9 |STR_LEN: 198 |STR_TIME: 0.019568920135498047
> STR_ID: 1ira |STR_LEN: 546 |STR_TIME: 0.06779003143310547
> STR_ID: 1irb |STR_LEN: 205 |STR_TIME: 0.018526792526245117
> STR_ID: 1irc |STR_LEN: 174 |STR_TIME: 0.08386993408203125
> STR_ID: 1ird |STR_LEN: 616 |STR_TIME: 0.05578494071960449
> STR_ID: 1ire |STR_LEN: 756 |STR_TIME: 0.06971073150634766
> STR_ID: 1irf |STR_LEN: 112 |STR_TIME: 0.030939340591430664
> STR_ID: 1irg |STR_LEN: 112 |STR_TIME: 0.795175313949585
> STR_ID: 1irh |STR_LEN: 61 |STR_TIME: 0.3915278911590576
> STR_ID: 1iri |STR_LEN: 2664 |STR_TIME: 0.42797017097473145
> STR_ID: 1irj |STR_LEN: 830 |STR_TIME: 0.14879703521728516
> STR_ID: 1irk |STR_LEN: 504 |STR_TIME: 0.047438859939575195
> STR_ID: 1irl |STR_LEN: 133 |STR_TIME: 0.04133033752441406
> STR_ID: 1irm |STR_LEN: 667 |STR_TIME: 0.09369802474975586
> STR_ID: 1irn |STR_LEN: 141 |STR_TIME: 0.07308697700500488
> STR_ID: 1iro |STR_LEN: 164 |STR_TIME: 0.018269777297973633
> STR_ID: 1irp |STR_LEN: 153 |STR_TIME: 0.5709609985351562
> STR_ID: 1irq |STR_LEN: 222 |STR_TIME: 0.019009828567504883
> STR_ID: 1irr |STR_LEN: 23 |STR_TIME: 0.17601585388183594
> STR_ID: 1irs |STR_LEN: 123 |STR_TIME: 0.0320591926574707
> STR_ID: 1iru |STR_LEN: 6481 |STR_TIME: 1.1031999588012695
> STR_ID: 1irv |STR_LEN: 139 |STR_TIME: 0.017461061477661133
> STR_ID: 1irw |STR_LEN: 158 |STR_TIME: 0.016749858856201172
> STR_ID: 1irx |STR_LEN: 1267 |STR_TIME: 0.1547856330871582
> STR_ID: 1iry |STR_LEN: 156 |STR_TIME: 1.7878539562225342
> STR_ID: 1irz |STR_LEN: 64 |STR_TIME: 0.2972297668457031
> STR_ID: 2irf |STR_LEN: 1131 |STR_TIME: 0.2831401824951172
> STR_ID: 2irm |STR_LEN: 339 |STR_TIME: 0.04729914665222168
> STR_ID: 2irn |STR_LEN: 18 |STR_TIME: 0.14722776412963867
> STR_ID: 2iro |STR_LEN: 18 |STR_TIME: 0.21087098121643066
> STR_ID: 2irp |STR_LEN: 755 |STR_TIME: 0.06732869148254395
> STR_ID: 2irt |STR_LEN: 290 |STR_TIME: 0.006524801254272461
> STR_ID: 2iru |STR_LEN: 1231 |STR_TIME: 0.09118509292602539
> STR_ID: 2irv |STR_LEN: 458 |STR_TIME: 0.09866189956665039
> STR_ID: 2irw |STR_LEN: 2114 |STR_TIME: 0.3277277946472168
> STR_ID: 2irx |STR_LEN: 612 |STR_TIME: 0.04499411582946777
> STR_ID: 2iry |STR_LEN: 1234 |STR_TIME: 0.09270691871643066
> STR_ID: 2irz |STR_LEN: 674 |STR_TIME: 0.059680938720703125
> STR_ID: 3ir0 |STR_LEN: 934 |STR_TIME: 0.13979005813598633
> STR_ID: 3ir1 |STR_LEN: 2185 |STR_TIME: 0.2556331157684326
> STR_ID: 3ir2 |STR_LEN: 760 |STR_TIME: 0.06307506561279297
> STR_ID: 3ir3 |STR_LEN: 486 |STR_TIME: 0.039209842681884766
> STR_ID: 3ir4 |STR_LEN: 712 |STR_TIME: 0.06223177909851074
