>> START_DIR: ./data/c/c0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1c01 |STR_LEN: 76 |STR_TIME: 0.5504021644592285
> STR_ID: 3cr3 |STR_LEN: 824 |STR_TIME: 0.10820388793945312
> STR_ID: 3cr4 |STR_LEN: 129 |STR_TIME: 0.01698899269104004
> STR_ID: 3cr5 |STR_LEN: 178 |STR_TIME: 0.024327993392944336
> STR_ID: 3cr6 |STR_LEN: 448 |STR_TIME: 0.03428792953491211
> STR_ID: 3cr7 |STR_LEN: 1225 |STR_TIME: 0.31484413146972656
> STR_ID: 3cr8 |STR_LEN: 1565 |STR_TIME: 0.2651801109313965
> STR_ID: 3cr9 |STR_LEN: 692 |STR_TIME: 0.10799407958984375
> STR_ID: 3cra |STR_LEN: 569 |STR_TIME: 0.07989788055419922
> STR_ID: 3crb |STR_LEN: 494 |STR_TIME: 0.06054091453552246
> STR_ID: 3crc |STR_LEN: 460 |STR_TIME: 0.13427996635437012
> STR_ID: 3crd |STR_LEN: 100 |STR_TIME: 0.5467550754547119
> STR_ID: 3cre |STR_LEN: 286 |STR_TIME: 0.04366421699523926
> STR_ID: 3crf |STR_LEN: 286 |STR_TIME: 0.04342985153198242
> STR_ID: 3crg |STR_LEN: 529 |STR_TIME: 0.05365610122680664
> STR_ID: 3crh |STR_LEN: 397 |STR_TIME: 0.04943108558654785
> STR_ID: 3cri |STR_LEN: 372 |STR_TIME: 0.11720609664916992
> STR_ID: 3crj |STR_LEN: 747 |STR_TIME: 0.12698006629943848
> STR_ID: 3crk |STR_LEN: 1174 |STR_TIME: 0.16952013969421387
> STR_ID: 3crl |STR_LEN: 1086 |STR_TIME: 0.18510198593139648
> STR_ID: 3crm |STR_LEN: 345 |STR_TIME: 0.03969001770019531
> STR_ID: 3crn |STR_LEN: 442 |STR_TIME: 0.04492688179016113
> STR_ID: 3cro |STR_LEN: 195 |STR_TIME: 0.03708791732788086
> STR_ID: 3crp |STR_LEN: 289 |STR_TIME: 0.027816295623779297
> STR_ID: 3crq |STR_LEN: 294 |STR_TIME: 0.07961916923522949
> STR_ID: 3crr |STR_LEN: 355 |STR_TIME: 0.040265798568725586
> STR_ID: 3crt |STR_LEN: 373 |STR_TIME: 0.03900504112243652
> STR_ID: 3cru |STR_LEN: 305 |STR_TIME: 0.03710794448852539
> STR_ID: 3crv |STR_LEN: 820 |STR_TIME: 0.09772682189941406
> STR_ID: 3crw |STR_LEN: 559 |STR_TIME: 0.08227992057800293
> STR_ID: 3crx |STR_LEN: 1020 |STR_TIME: 0.2068772315979004
> STR_ID: 3cry |STR_LEN: 740 |STR_TIME: 0.0738828182220459
> STR_ID: 3crz |STR_LEN: 547 |STR_TIME: 0.0593569278717041
> STR_ID: 4cr0 |STR_LEN: 615 |STR_TIME: 0.14543533325195312
> STR_ID: 4cr2 |STR_LEN: 10166 |STR_TIME: 2.080855131149292
> STR_ID: 4cr3 |STR_LEN: 10166 |STR_TIME: 2.2094390392303467
> STR_ID: 4cr4 |STR_LEN: 10166 |STR_TIME: 2.425808906555176
> STR_ID: 4cr5 |STR_LEN: 443 |STR_TIME: 0.04597115516662598
> STR_ID: 4cr6 |STR_LEN: 1237 |STR_TIME: 0.4375171661376953
> STR_ID: 4cr7 |STR_LEN: 4992 |STR_TIME: 0.7648708820343018
> STR_ID: 4cr8 |STR_LEN: 2752 |STR_TIME: 0.3793060779571533
> STR_ID: 4cr9 |STR_LEN: 543 |STR_TIME: 0.05225086212158203
> STR_ID: 4cra |STR_LEN: 459 |STR_TIME: 0.0438687801361084
> STR_ID: 4crb |STR_LEN: 367 |STR_TIME: 0.04484105110168457
> STR_ID: 4crc |STR_LEN: 434 |STR_TIME: 0.04361295700073242
> STR_ID: 4crd |STR_LEN: 316 |STR_TIME: 0.042639732360839844
> STR_ID: 4cre |STR_LEN: 534 |STR_TIME: 0.04540300369262695
> STR_ID: 4crf |STR_LEN: 342 |STR_TIME: 0.13847589492797852
> STR_ID: 4crg |STR_LEN: 576 |STR_TIME: 0.06546688079833984
> STR_ID: 4crh |STR_LEN: 192 |STR_TIME: 0.034822940826416016
> STR_ID: 4cri |STR_LEN: 276 |STR_TIME: 0.05345010757446289
> STR_ID: 4crj |STR_LEN: 247 |STR_TIME: 0.02845907211303711
> STR_ID: 4crl |STR_LEN: 714 |STR_TIME: 0.16328692436218262
> STR_ID: 4crm |STR_LEN: 896 |STR_TIME: 0.14293789863586426
> STR_ID: 4crn |STR_LEN: 853 |STR_TIME: 0.13663411140441895
> STR_ID: 4cro |STR_LEN: 480 |STR_TIME: 0.04612112045288086
> STR_ID: 4crp |STR_LEN: 107 |STR_TIME: 0.8838000297546387
> STR_ID: 4crq |STR_LEN: 903 |STR_TIME: 0.10595917701721191
> STR_ID: 4crs |STR_LEN: 337 |STR_TIME: 0.05714678764343262
> STR_ID: 4crt |STR_LEN: 1616 |STR_TIME: 0.2751190662384033
> STR_ID: 4cru |STR_LEN: 988 |STR_TIME: 0.23660707473754883
> STR_ID: 4crv |STR_LEN: 658 |STR_TIME: 0.10629796981811523
> STR_ID: 4crw |STR_LEN: 584 |STR_TIME: 0.1508772373199463
> STR_ID: 4crx |STR_LEN: 1187 |STR_TIME: 0.2002696990966797
> STR_ID: 4cry |STR_LEN: 381 |STR_TIME: 0.05069303512573242
> STR_ID: 4crz |STR_LEN: 403 |STR_TIME: 0.04832887649536133
> STR_ID: 5cr0 |STR_LEN: 513 |STR_TIME: 0.0882408618927002
> STR_ID: 5cr1 |STR_LEN: 394 |STR_TIME: 0.1323540210723877
> STR_ID: 5cr2 |STR_LEN: 373 |STR_TIME: 0.06653594970703125
> STR_ID: 5cr3 |STR_LEN: 242 |STR_TIME: 0.03293800354003906
> STR_ID: 5cr4 |STR_LEN: 1209 |STR_TIME: 0.11956930160522461
> STR_ID: 5cr5 |STR_LEN: 1812 |STR_TIME: 0.1788947582244873
> STR_ID: 5cr6 |STR_LEN: 660 |STR_TIME: 0.09453082084655762
> STR_ID: 5cr7 |STR_LEN: 1141 |STR_TIME: 0.19408202171325684
> STR_ID: 5cr8 |STR_LEN: 391 |STR_TIME: 0.04805779457092285
> STR_ID: 5cr9 |STR_LEN: 572 |STR_TIME: 0.10657835006713867
> STR_ID: 5cra |STR_LEN: 537 |STR_TIME: 0.07418704032897949
> STR_ID: 5crb |STR_LEN: 680 |STR_TIME: 0.11395692825317383
> STR_ID: 5crc |STR_LEN: 307 |STR_TIME: 0.04681706428527832
> STR_ID: 5crd |STR_LEN: 587 |STR_TIME: 0.06470704078674316
> STR_ID: 5cre |STR_LEN: 351 |STR_TIME: 0.05583834648132324
> STR_ID: 5crf |STR_LEN: 2503 |STR_TIME: 0.3635120391845703
> STR_ID: 5crg |STR_LEN: 4052 |STR_TIME: 0.33226704597473145
> STR_ID: 5crh |STR_LEN: 1461 |STR_TIME: 0.18412280082702637
> STR_ID: 5cri |STR_LEN: 837 |STR_TIME: 0.14975476264953613
> STR_ID: 5crj |STR_LEN: 401 |STR_TIME: 0.06501102447509766
> STR_ID: 5crk |STR_LEN: 369 |STR_TIME: 0.12778186798095703
> STR_ID: 5crl |STR_LEN: 236 |STR_TIME: 0.04299211502075195
> STR_ID: 5crm |STR_LEN: 211 |STR_TIME: 0.023193836212158203
> STR_ID: 5cro |STR_LEN: 278 |STR_TIME: 0.03689384460449219
> STR_ID: 5cru |STR_LEN: 1478 |STR_TIME: 0.2559831142425537
> STR_ID: 5crv |STR_LEN: 1119 |STR_TIME: 0.12664794921875
> STR_ID: 5crw |STR_LEN: 592 |STR_TIME: 0.04500102996826172
> STR_ID: 5crx |STR_LEN: 973 |STR_TIME: 0.1726062297821045
> STR_ID: 5cry |STR_LEN: 782 |STR_TIME: 0.10803985595703125
> STR_ID: 5crz |STR_LEN: 172 |STR_TIME: 0.020763158798217773
> STR_ID: 6cro |STR_LEN: 108 |STR_TIME: 0.023576021194458008
>> FINISH_DIR: ./data/c/cr/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4679 |DIR_TIME: 53.27361297607422 

>> START_DIR: ./data/c/cs/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1cs0 |STR_LEN: 10019 |STR_TIME: 1.2943496704101562
> STR_ID: 1cs1 |STR_LEN: 2838 |STR_TIME: 0.3678557872772217
> STR_ID: 1cs2 |STR_LEN: 24 |STR_TIME: 0.047135114669799805
> STR_ID: 1cs3 |STR_LEN: 179 |STR_TIME: 0.02365589141845703
> STR_ID: 1cs4 |STR_LEN: 794 |STR_TIME: 0.2542128562927246
> STR_ID: 1cs6 |STR_LEN: 740 |STR_TIME: 0.07307815551757812
> STR_ID: 1cs7 |STR_LEN: 67 |STR_TIME: 0.024229764938354492
> STR_ID: 1cs8 |STR_LEN: 565 |STR_TIME: 0.08341622352600098
> STR_ID: 1cs9 |STR_LEN: 9 |STR_TIME: 0.018570899963378906
> STR_ID: 1csa |STR_LEN: 11 |STR_TIME: 0.0802001953125
> STR_ID: 1csb |STR_LEN: 1048 |STR_TIME: 0.14691901206970215
> STR_ID: 1csc |STR_LEN: 532 |STR_TIME: 0.07701992988586426
> STR_ID: 1cse |STR_LEN: 771 |STR_TIME: 0.06782793998718262
> STR_ID: 1csg |STR_LEN: 240 |STR_TIME: 0.03965306282043457
> STR_ID: 1csh |STR_LEN: 582 |STR_TIME: 0.11522412300109863
> STR_ID: 1csi |STR_LEN: 580 |STR_TIME: 0.07956814765930176
> STR_ID: 1csj |STR_LEN: 1246 |STR_TIME: 0.1821749210357666
> STR_ID: 1csk |STR_LEN: 240 |STR_TIME: 0.04248237609863281
> STR_ID: 1csl |STR_LEN: 172 |STR_TIME: 0.016334056854248047
> STR_ID: 1csm |STR_LEN: 603 |STR_TIME: 0.16659307479858398
> STR_ID: 1csn |STR_LEN: 400 |STR_TIME: 0.05847501754760742
> STR_ID: 1cso |STR_LEN: 345 |STR_TIME: 0.03782391548156738
> STR_ID: 1csp |STR_LEN: 107 |STR_TIME: 0.01211094856262207
> STR_ID: 1csq |STR_LEN: 67 |STR_TIME: 0.011775016784667969
> STR_ID: 1csr |STR_LEN: 582 |STR_TIME: 0.08035087585449219
> STR_ID: 1css |STR_LEN: 582 |STR_TIME: 0.11687207221984863
> STR_ID: 1csu |STR_LEN: 181 |STR_TIME: 0.02321314811706543
> STR_ID: 1csv |STR_LEN: 168 |STR_TIME: 0.026150941848754883
> STR_ID: 1csw |STR_LEN: 174 |STR_TIME: 0.02849721908569336
> STR_ID: 1csx |STR_LEN: 187 |STR_TIME: 0.024890899658203125
> STR_ID: 1csy |STR_LEN: 119 |STR_TIME: 0.9676458835601807
> STR_ID: 1csz |STR_LEN: 119 |STR_TIME: 0.04205679893493652
> STR_ID: 2cs0 |STR_LEN: 119 |STR_TIME: 1.0474591255187988
> STR_ID: 2cs1 |STR_LEN: 92 |STR_TIME: 0.7999668121337891
> STR_ID: 2cs2 |STR_LEN: 135 |STR_TIME: 1.1966283321380615
> STR_ID: 2cs3 |STR_LEN: 95 |STR_TIME: 0.793452262878418
> STR_ID: 2cs4 |STR_LEN: 95 |STR_TIME: 0.7382628917694092
> STR_ID: 2cs5 |STR_LEN: 119 |STR_TIME: 0.9127929210662842
> STR_ID: 2cs7 |STR_LEN: 362 |STR_TIME: 0.12801098823547363
> STR_ID: 2cs8 |STR_LEN: 110 |STR_TIME: 0.7447929382324219
> STR_ID: 2csa |STR_LEN: 19 |STR_TIME: 0.05014514923095703
> STR_ID: 2csb |STR_LEN: 1551 |STR_TIME: 0.2665290832519531
> STR_ID: 2csc |STR_LEN: 532 |STR_TIME: 0.07302188873291016
> STR_ID: 2csd |STR_LEN: 1032 |STR_TIME: 0.2100660800933838
> STR_ID: 2cse |STR_LEN: 16111 |STR_TIME: 0.5242969989776611
> STR_ID: 2csf |STR_LEN: 101 |STR_TIME: 0.7210519313812256
> STR_ID: 2csg |STR_LEN: 485 |STR_TIME: 0.1399219036102295
> STR_ID: 2csh |STR_LEN: 113 |STR_TIME: 0.8202331066131592
> STR_ID: 2csi |STR_LEN: 76 |STR_TIME: 0.5209689140319824
> STR_ID: 2csj |STR_LEN: 117 |STR_TIME: 0.9781091213226318
> STR_ID: 2csk |STR_LEN: 146 |STR_TIME: 1.412052869796753
> STR_ID: 2csl |STR_LEN: 903 |STR_TIME: 0.12219500541687012
> STR_ID: 2csm |STR_LEN: 277 |STR_TIME: 0.041254281997680664
> STR_ID: 2csn |STR_LEN: 453 |STR_TIME: 0.05178689956665039
> STR_ID: 2cso |STR_LEN: 127 |STR_TIME: 1.0407428741455078
> STR_ID: 2csp |STR_LEN: 130 |STR_TIME: 0.9692950248718262
> STR_ID: 2csq |STR_LEN: 97 |STR_TIME: 0.7149617671966553
> STR_ID: 2css |STR_LEN: 121 |STR_TIME: 0.9125370979309082
> STR_ID: 2cst |STR_LEN: 1594 |STR_TIME: 0.2451028823852539
> STR_ID: 2csu |STR_LEN: 1329 |STR_TIME: 0.14576172828674316
> STR_ID: 2csv |STR_LEN: 74 |STR_TIME: 0.6071758270263672
> STR_ID: 2csw |STR_LEN: 145 |STR_TIME: 1.0716609954833984
> STR_ID: 2csx |STR_LEN: 1120 |STR_TIME: 0.32468390464782715
> STR_ID: 2csy |STR_LEN: 83 |STR_TIME: 0.6389539241790771
> STR_ID: 2csz |STR_LEN: 78 |STR_TIME: 0.5890851020812988
> STR_ID: 3cs0 |STR_LEN: 397 |STR_TIME: 0.1543271541595459
> STR_ID: 3cs1 |STR_LEN: 257 |STR_TIME: 0.03493213653564453
> STR_ID: 3cs2 |STR_LEN: 2497 |STR_TIME: 0.25183701515197754
> STR_ID: 3cs3 |STR_LEN: 320 |STR_TIME: 0.11725091934204102
> STR_ID: 3cs4 |STR_LEN: 414 |STR_TIME: 0.044808149337768555
> STR_ID: 3cs5 |STR_LEN: 219 |STR_TIME: 0.036676883697509766
> STR_ID: 3cs6 |STR_LEN: 448 |STR_TIME: 0.054472923278808594
> STR_ID: 3cs7 |STR_LEN: 407 |STR_TIME: 0.05419921875
> STR_ID: 3cs8 |STR_LEN: 374 |STR_TIME: 0.05135703086853027
> STR_ID: 3cs9 |STR_LEN: 1287 |STR_TIME: 0.25630807876586914
> STR_ID: 3csb |STR_LEN: 690 |STR_TIME: 0.09213614463806152
> STR_ID: 3csc |STR_LEN: 532 |STR_TIME: 0.07515597343444824
> STR_ID: 3csd |STR_LEN: 701 |STR_TIME: 0.13043975830078125
> STR_ID: 3cse |STR_LEN: 842 |STR_TIME: 0.09178376197814941
> STR_ID: 3csf |STR_LEN: 946 |STR_TIME: 0.15177392959594727
> STR_ID: 3csg |STR_LEN: 742 |STR_TIME: 0.12158799171447754
> STR_ID: 3csh |STR_LEN: 1055 |STR_TIME: 0.09465289115905762
> STR_ID: 3csi |STR_LEN: 1758 |STR_TIME: 0.17493820190429688
> STR_ID: 3csj |STR_LEN: 753 |STR_TIME: 0.12697720527648926
> STR_ID: 3csk |STR_LEN: 1163 |STR_TIME: 0.16013169288635254
> STR_ID: 3csl |STR_LEN: 1884 |STR_TIME: 0.4471433162689209
> STR_ID: 3csm |STR_LEN: 508 |STR_TIME: 0.12348270416259766
> STR_ID: 3csn |STR_LEN: 1856 |STR_TIME: 0.4473848342895508
> STR_ID: 3cso |STR_LEN: 1345 |STR_TIME: 0.19453001022338867
> STR_ID: 3csp |STR_LEN: 260 |STR_TIME: 0.02379894256591797
> STR_ID: 3csq |STR_LEN: 1518 |STR_TIME: 0.2988920211791992
> STR_ID: 3csr |STR_LEN: 261 |STR_TIME: 0.030781984329223633
> STR_ID: 3css |STR_LEN: 467 |STR_TIME: 0.047653913497924805
> STR_ID: 3cst |STR_LEN: 837 |STR_TIME: 0.1791830062866211
> STR_ID: 3csu |STR_LEN: 1671 |STR_TIME: 0.16344118118286133
> STR_ID: 3csv |STR_LEN: 536 |STR_TIME: 0.05769991874694824
> STR_ID: 3csw |STR_LEN: 1738 |STR_TIME: 0.25548696517944336
> STR_ID: 3csx |STR_LEN: 229 |STR_TIME: 0.022459983825683594
> STR_ID: 3csy |STR_LEN: 3107 |STR_TIME: 0.7960829734802246
> STR_ID: 3csz |STR_LEN: 271 |STR_TIME: 0.0301821231842041
> STR_ID: 4cs0 |STR_LEN: 319 |STR_TIME: 0.046196937561035156
> STR_ID: 4cs1 |STR_LEN: 44 |STR_TIME: 0.011636972427368164
> STR_ID: 4cs2 |STR_LEN: 384 |STR_TIME: 0.1069040298461914
> STR_ID: 4cs3 |STR_LEN: 527 |STR_TIME: 0.1096351146697998
> STR_ID: 4cs4 |STR_LEN: 415 |STR_TIME: 0.11159396171569824
> STR_ID: 4cs5 |STR_LEN: 763 |STR_TIME: 0.14928507804870605
> STR_ID: 4cs6 |STR_LEN: 290 |STR_TIME: 0.05684804916381836
> STR_ID: 4cs7 |STR_LEN: 754 |STR_TIME: 0.13906002044677734
> STR_ID: 4cs8 |STR_LEN: 964 |STR_TIME: 0.1853930950164795
> STR_ID: 4cs9 |STR_LEN: 1097 |STR_TIME: 0.14835882186889648
> STR_ID: 4csa |STR_LEN: 858 |STR_TIME: 0.18442082405090332
> STR_ID: 4csb |STR_LEN: 180 |STR_TIME: 0.02137589454650879
> STR_ID: 4csc |STR_LEN: 532 |STR_TIME: 0.07452392578125
> STR_ID: 4csd |STR_LEN: 1199 |STR_TIME: 0.13245701789855957
> STR_ID: 4cse |STR_LEN: 251 |STR_TIME: 0.05053377151489258
> STR_ID: 4csf |STR_LEN: 7560 |STR_TIME: 1.5937080383300781
> STR_ID: 4csg |STR_LEN: 2980 |STR_TIME: 0.752166748046875
> STR_ID: 4csh |STR_LEN: 1414 |STR_TIME: 0.21688413619995117
> STR_ID: 4csi |STR_LEN: 1589 |STR_TIME: 0.17202305793762207
> STR_ID: 4csj |STR_LEN: 361 |STR_TIME: 0.0440828800201416
> STR_ID: 4csk |STR_LEN: 239 |STR_TIME: 0.033797264099121094
> STR_ID: 4csm |STR_LEN: 508 |STR_TIME: 0.1543900966644287
> STR_ID: 4cso |STR_LEN: 927 |STR_TIME: 0.1780548095703125
> STR_ID: 4csp |STR_LEN: 1290 |STR_TIME: 0.15145182609558105
> STR_ID: 4csq |STR_LEN: 113 |STR_TIME: 0.871783971786499
> STR_ID: 4csr |STR_LEN: 364 |STR_TIME: 0.04258894920349121
> STR_ID: 4css |STR_LEN: 483 |STR_TIME: 0.0758509635925293
> STR_ID: 4cst |STR_LEN: 444 |STR_TIME: 0.06327676773071289
> STR_ID: 4csu |STR_LEN: 6886 |STR_TIME: 2.4080820083618164
> STR_ID: 4csv |STR_LEN: 301 |STR_TIME: 0.03968405723571777
> STR_ID: 4csw |STR_LEN: 922 |STR_TIME: 0.299116849899292
> STR_ID: 4csy |STR_LEN: 711 |STR_TIME: 0.11181497573852539
> STR_ID: 4csz |STR_LEN: 654 |STR_TIME: 0.08256721496582031
> STR_ID: 5cs0 |STR_LEN: 468 |STR_TIME: 0.06845712661743164
> STR_ID: 5cs1 |STR_LEN: 514 |STR_TIME: 0.06567597389221191
> STR_ID: 5cs2 |STR_LEN: 266 |STR_TIME: 0.031009197235107422
> STR_ID: 5cs3 |STR_LEN: 438 |STR_TIME: 0.060758113861083984
> STR_ID: 5cs4 |STR_LEN: 787 |STR_TIME: 0.17644906044006348
> STR_ID: 5cs5 |STR_LEN: 629 |STR_TIME: 0.06825089454650879
> STR_ID: 5cs6 |STR_LEN: 877 |STR_TIME: 0.15250372886657715
> STR_ID: 5cs7 |STR_LEN: 136 |STR_TIME: 0.023131847381591797
> STR_ID: 5cs8 |STR_LEN: 192 |STR_TIME: 0.02547311782836914
> STR_ID: 5cs9 |STR_LEN: 503 |STR_TIME: 0.09833598136901855
> STR_ID: 5csa |STR_LEN: 1724 |STR_TIME: 0.2769958972930908
> STR_ID: 5csb |STR_LEN: 137 |STR_TIME: 0.043953895568847656
> STR_ID: 5csc |STR_LEN: 858 |STR_TIME: 0.1316211223602295
> STR_ID: 5csd |STR_LEN: 1298 |STR_TIME: 0.1510767936706543
> STR_ID: 5cse |STR_LEN: 297 |STR_TIME: 0.09546494483947754
> STR_ID: 5csf |STR_LEN: 205 |STR_TIME: 0.028888940811157227
> STR_ID: 5csg |STR_LEN: 206 |STR_TIME: 0.026873111724853516
> STR_ID: 5csh |STR_LEN: 1037 |STR_TIME: 0.14150619506835938
> STR_ID: 5csi |STR_LEN: 242 |STR_TIME: 0.039923906326293945
> STR_ID: 5csj |STR_LEN: 224 |STR_TIME: 0.06680989265441895
> STR_ID: 5csk |STR_LEN: 4013 |STR_TIME: 0.7213687896728516
> STR_ID: 5csl |STR_LEN: 4126 |STR_TIME: 0.8021209239959717
> STR_ID: 5csm |STR_LEN: 336 |STR_TIME: 0.04270005226135254
> STR_ID: 5csn |STR_LEN: 208 |STR_TIME: 0.03181719779968262
> STR_ID: 5cso |STR_LEN: 497 |STR_TIME: 0.04848194122314453
> STR_ID: 5csp |STR_LEN: 623 |STR_TIME: 0.07637882232666016
> STR_ID: 5csq |STR_LEN: 500 |STR_TIME: 0.062483787536621094
> STR_ID: 5csr |STR_LEN: 1439 |STR_TIME: 0.2779102325439453
> STR_ID: 5css |STR_LEN: 1265 |STR_TIME: 0.1421959400177002
> STR_ID: 5cst |STR_LEN: 496 |STR_TIME: 0.04521989822387695
> STR_ID: 5csu |STR_LEN: 1253 |STR_TIME: 0.2434859275817871
> STR_ID: 5csv |STR_LEN: 597 |STR_TIME: 0.06975579261779785
> STR_ID: 5csw |STR_LEN: 525 |STR_TIME: 0.10174822807312012
> STR_ID: 5csx |STR_LEN: 290 |STR_TIME: 0.03923988342285156
> STR_ID: 5csy |STR_LEN: 1448 |STR_TIME: 0.24336719512939453
> STR_ID: 5csz |STR_LEN: 1619 |STR_TIME: 0.15432000160217285
> STR_ID: 6csc |STR_LEN: 1021 |STR_TIME: 0.15873479843139648
>> FINISH_DIR: ./data/c/cs/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4849 |DIR_TIME: 45.113518953323364 

>> START_DIR: ./data/c/ct/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1ct0 |STR_LEN: 388 |STR_TIME: 0.07829499244689941
> STR_ID: 1ct1 |STR_LEN: 677 |STR_TIME: 0.09216594696044922
> STR_ID: 1ct2 |STR_LEN: 400 |STR_TIME: 0.03847098350524902
> STR_ID: 1ct4 |STR_LEN: 394 |STR_TIME: 0.03854990005493164
> STR_ID: 1ct5 |STR_LEN: 433 |STR_TIME: 0.0408017635345459
> STR_ID: 1ct6 |STR_LEN: 9 |STR_TIME: 0.02481698989868164
> STR_ID: 1ct8 |STR_LEN: 1067 |STR_TIME: 0.18097901344299316
> STR_ID: 1ct9 |STR_LEN: 3056 |STR_TIME: 0.3836050033569336
> STR_ID: 1cta |STR_LEN: 74 |STR_TIME: 0.013751745223999023
> STR_ID: 1ctd |STR_LEN: 74 |STR_TIME: 0.09225916862487793
> STR_ID: 1cte |STR_LEN: 706 |STR_TIME: 0.0816340446472168
> STR_ID: 1ctf |STR_LEN: 131 |STR_TIME: 0.010792970657348633
> STR_ID: 1cti |STR_LEN: 29 |STR_TIME: 0.008018255233764648
> STR_ID: 1ctj |STR_LEN: 241 |STR_TIME: 0.08395886421203613
> STR_ID: 1ctl |STR_LEN: 87 |STR_TIME: 0.49726319313049316
> STR_ID: 1ctm |STR_LEN: 364 |STR_TIME: 0.040572166442871094
> STR_ID: 1ctn |STR_LEN: 870 |STR_TIME: 0.09909820556640625
> STR_ID: 1cto |STR_LEN: 109 |STR_TIME: 0.03269815444946289
> STR_ID: 1ctp |STR_LEN: 354 |STR_TIME: 0.10761070251464844
> STR_ID: 1ctq |STR_LEN: 415 |STR_TIME: 0.034924983978271484
> STR_ID: 1ctr |STR_LEN: 147 |STR_TIME: 0.024934053421020508
> STR_ID: 1cts |STR_LEN: 438 |STR_TIME: 0.06997370719909668
> STR_ID: 1ctt |STR_LEN: 345 |STR_TIME: 0.04308199882507324
> STR_ID: 1ctu |STR_LEN: 344 |STR_TIME: 0.04824113845825195
> STR_ID: 1ctw |STR_LEN: 262 |STR_TIME: 0.0260009765625
> STR_ID: 1ctx |STR_LEN: 71 |STR_TIME: 0.010876178741455078
> STR_ID: 1cty |STR_LEN: 140 |STR_TIME: 0.016572952270507812
> STR_ID: 1ctz |STR_LEN: 158 |STR_TIME: 0.018732070922851562
> STR_ID: 2ct0 |STR_LEN: 76 |STR_TIME: 0.5267910957336426
> STR_ID: 2ct1 |STR_LEN: 79 |STR_TIME: 0.5838541984558105
> STR_ID: 2ct2 |STR_LEN: 90 |STR_TIME: 0.7156081199645996
> STR_ID: 2ct3 |STR_LEN: 70 |STR_TIME: 0.5289421081542969
> STR_ID: 2ct4 |STR_LEN: 70 |STR_TIME: 0.5167608261108398
> STR_ID: 2ct5 |STR_LEN: 74 |STR_TIME: 0.5401742458343506
> STR_ID: 2ct6 |STR_LEN: 111 |STR_TIME: 0.9032409191131592
> STR_ID: 2ct7 |STR_LEN: 88 |STR_TIME: 0.7602171897888184
> STR_ID: 2ct8 |STR_LEN: 1158 |STR_TIME: 0.22701311111450195
> STR_ID: 2ct9 |STR_LEN: 540 |STR_TIME: 0.18672919273376465
> STR_ID: 2ctb |STR_LEN: 526 |STR_TIME: 0.05759787559509277
> STR_ID: 2ctc |STR_LEN: 490 |STR_TIME: 0.05382990837097168
> STR_ID: 2ctd |STR_LEN: 98 |STR_TIME: 0.7142281532287598
> STR_ID: 2cte |STR_LEN: 94 |STR_TIME: 0.6897299289703369
> STR_ID: 2ctf |STR_LEN: 102 |STR_TIME: 0.8385329246520996
> STR_ID: 2cth |STR_LEN: 346 |STR_TIME: 0.03990793228149414
> STR_ID: 2cti |STR_LEN: 29 |STR_TIME: 0.04328608512878418
> STR_ID: 2ctj |STR_LEN: 95 |STR_TIME: 0.8512041568756104
> STR_ID: 2ctk |STR_LEN: 104 |STR_TIME: 0.7976939678192139
> STR_ID: 2ctl |STR_LEN: 97 |STR_TIME: 0.7390429973602295
> STR_ID: 2ctm |STR_LEN: 95 |STR_TIME: 0.7735419273376465
> STR_ID: 2ctn |STR_LEN: 89 |STR_TIME: 1.068938970565796
> STR_ID: 2cto |STR_LEN: 93 |STR_TIME: 0.8088319301605225
> STR_ID: 2ctp |STR_LEN: 78 |STR_TIME: 0.6139960289001465
> STR_ID: 2ctq |STR_LEN: 112 |STR_TIME: 0.8674099445343018
> STR_ID: 2ctr |STR_LEN: 88 |STR_TIME: 0.692345142364502
> STR_ID: 2cts |STR_LEN: 534 |STR_TIME: 0.07231521606445312
> STR_ID: 2ctt |STR_LEN: 106 |STR_TIME: 0.8246760368347168
> STR_ID: 2ctu |STR_LEN: 74 |STR_TIME: 0.5286898612976074
> STR_ID: 2ctv |STR_LEN: 385 |STR_TIME: 0.04043006896972656
> STR_ID: 2ctw |STR_LEN: 109 |STR_TIME: 0.8820810317993164
> STR_ID: 2ctx |STR_LEN: 102 |STR_TIME: 0.013459920883178711
> STR_ID: 2ctz |STR_LEN: 1018 |STR_TIME: 0.2007291316986084
> STR_ID: 3ct0 |STR_LEN: 268 |STR_TIME: 0.028719186782836914
> STR_ID: 3ct1 |STR_LEN: 288 |STR_TIME: 0.02967214584350586
> STR_ID: 3ct2 |STR_LEN: 1138 |STR_TIME: 0.11707305908203125
> STR_ID: 3ct4 |STR_LEN: 1322 |STR_TIME: 0.22646307945251465
> STR_ID: 3ct5 |STR_LEN: 288 |STR_TIME: 0.030957937240600586
> STR_ID: 3ct6 |STR_LEN: 513 |STR_TIME: 0.10363912582397461
