>> START_DIR: ./data/j/j0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1j00 |STR_LEN: 270 |STR_TIME: 0.027226924896240234
> STR_ID: 3jr2 |STR_LEN: 1643 |STR_TIME: 0.1481637954711914
> STR_ID: 3jr3 |STR_LEN: 473 |STR_TIME: 0.1329059600830078
> STR_ID: 3jr4 |STR_LEN: 350 |STR_TIME: 0.04536294937133789
> STR_ID: 3jr5 |STR_LEN: 599 |STR_TIME: 0.05514407157897949
> STR_ID: 3jr6 |STR_LEN: 662 |STR_TIME: 0.0923459529876709
> STR_ID: 3jr7 |STR_LEN: 1111 |STR_TIME: 0.14830803871154785
> STR_ID: 3jr8 |STR_LEN: 336 |STR_TIME: 0.044197797775268555
> STR_ID: 3jr9 |STR_LEN: 265 |STR_TIME: 0.047910213470458984
> STR_ID: 3jra |STR_LEN: 251 |STR_TIME: 0.04492378234863281
> STR_ID: 3jrb |STR_LEN: 258 |STR_TIME: 0.04855799674987793
> STR_ID: 3jrc |STR_LEN: 245 |STR_TIME: 0.050292015075683594
> STR_ID: 3jrd |STR_LEN: 243 |STR_TIME: 0.09083795547485352
> STR_ID: 3jre |STR_LEN: 243 |STR_TIME: 0.04684901237487793
> STR_ID: 3jrf |STR_LEN: 249 |STR_TIME: 0.04687905311584473
> STR_ID: 3jrg |STR_LEN: 243 |STR_TIME: 0.04783272743225098
> STR_ID: 3jrh |STR_LEN: 257 |STR_TIME: 0.045929908752441406
> STR_ID: 3jri |STR_LEN: 243 |STR_TIME: 0.04575514793395996
> STR_ID: 3jrk |STR_LEN: 3943 |STR_TIME: 0.49375295639038086
> STR_ID: 3jrm |STR_LEN: 4536 |STR_TIME: 0.7609848976135254
> STR_ID: 3jrn |STR_LEN: 277 |STR_TIME: 0.02704906463623047
> STR_ID: 3jro |STR_LEN: 1080 |STR_TIME: 0.28699278831481934
> STR_ID: 3jrp |STR_LEN: 402 |STR_TIME: 0.05968809127807617
> STR_ID: 3jrq |STR_LEN: 552 |STR_TIME: 0.06299400329589844
> STR_ID: 3jrr |STR_LEN: 636 |STR_TIME: 0.06292510032653809
> STR_ID: 3jrs |STR_LEN: 824 |STR_TIME: 0.11543726921081543
> STR_ID: 3jrt |STR_LEN: 196 |STR_TIME: 0.03306078910827637
> STR_ID: 3jru |STR_LEN: 1684 |STR_TIME: 0.14886093139648438
> STR_ID: 3jrv |STR_LEN: 564 |STR_TIME: 0.09210014343261719
> STR_ID: 3jrw |STR_LEN: 552 |STR_TIME: 0.0706026554107666
> STR_ID: 3jrx |STR_LEN: 590 |STR_TIME: 0.07017803192138672
> STR_ID: 3jry |STR_LEN: 1610 |STR_TIME: 0.2578761577606201
> STR_ID: 3jrz |STR_LEN: 172 |STR_TIME: 0.016705036163330078
> STR_ID: 4jr0 |STR_LEN: 889 |STR_TIME: 0.09982180595397949
> STR_ID: 4jr1 |STR_LEN: 668 |STR_TIME: 0.12619376182556152
> STR_ID: 4jr2 |STR_LEN: 853 |STR_TIME: 0.1000068187713623
> STR_ID: 4jr3 |STR_LEN: 324 |STR_TIME: 0.05330300331115723
> STR_ID: 4jr4 |STR_LEN: 487 |STR_TIME: 0.05664992332458496
> STR_ID: 4jr5 |STR_LEN: 1849 |STR_TIME: 0.23833894729614258
> STR_ID: 4jr6 |STR_LEN: 848 |STR_TIME: 0.07809591293334961
> STR_ID: 4jr7 |STR_LEN: 628 |STR_TIME: 0.08585214614868164
> STR_ID: 4jr8 |STR_LEN: 250 |STR_TIME: 0.03700685501098633
> STR_ID: 4jr9 |STR_LEN: 879 |STR_TIME: 0.1200098991394043
> STR_ID: 4jra |STR_LEN: 1095 |STR_TIME: 0.34909892082214355
> STR_ID: 4jrb |STR_LEN: 508 |STR_TIME: 0.07463693618774414
> STR_ID: 4jrc |STR_LEN: 141 |STR_TIME: 0.09910011291503906
> STR_ID: 4jrd |STR_LEN: 116 |STR_TIME: 0.012962102890014648
> STR_ID: 4jre |STR_LEN: 1698 |STR_TIME: 0.23021793365478516
> STR_ID: 4jrf |STR_LEN: 853 |STR_TIME: 0.11505913734436035
> STR_ID: 4jrg |STR_LEN: 298 |STR_TIME: 0.030744075775146484
> STR_ID: 4jrh |STR_LEN: 1149 |STR_TIME: 0.12069487571716309
> STR_ID: 4jri |STR_LEN: 383 |STR_TIME: 0.04152512550354004
> STR_ID: 4jrk |STR_LEN: 384 |STR_TIME: 0.07486581802368164
> STR_ID: 4jrl |STR_LEN: 521 |STR_TIME: 0.06455826759338379
> STR_ID: 4jrm |STR_LEN: 2337 |STR_TIME: 0.26743483543395996
> STR_ID: 4jrn |STR_LEN: 361 |STR_TIME: 0.051882028579711914
> STR_ID: 4jro |STR_LEN: 1563 |STR_TIME: 0.14752984046936035
> STR_ID: 4jrp |STR_LEN: 1376 |STR_TIME: 0.19679498672485352
> STR_ID: 4jrq |STR_LEN: 954 |STR_TIME: 0.14352202415466309
> STR_ID: 4jrr |STR_LEN: 940 |STR_TIME: 0.15387296676635742
> STR_ID: 4jrt |STR_LEN: 47 |STR_TIME: 0.008582830429077148
> STR_ID: 4jru |STR_LEN: 405 |STR_TIME: 0.0414280891418457
> STR_ID: 4jrv |STR_LEN: 322 |STR_TIME: 0.055403947830200195
> STR_ID: 4jrw |STR_LEN: 384 |STR_TIME: 0.028990983963012695
> STR_ID: 4jrx |STR_LEN: 973 |STR_TIME: 0.16647005081176758
> STR_ID: 4jry |STR_LEN: 959 |STR_TIME: 0.12238597869873047
> STR_ID: 4jrz |STR_LEN: 189 |STR_TIME: 0.024216890335083008
> STR_ID: 5jr0 |STR_LEN: 35 |STR_TIME: 0.10590982437133789
> STR_ID: 5jr1 |STR_LEN: 782 |STR_TIME: 0.16986989974975586
> STR_ID: 5jr2 |STR_LEN: 1460 |STR_TIME: 0.187485933303833
> STR_ID: 5jr3 |STR_LEN: 1880 |STR_TIME: 0.20466113090515137
> STR_ID: 5jr4 |STR_LEN: 318 |STR_TIME: 0.07114100456237793
> STR_ID: 5jr5 |STR_LEN: 541 |STR_TIME: 0.07752180099487305
> STR_ID: 5jr6 |STR_LEN: 1376 |STR_TIME: 0.24137592315673828
> STR_ID: 5jr7 |STR_LEN: 1211 |STR_TIME: 0.2258620262145996
> STR_ID: 5jr8 |STR_LEN: 404 |STR_TIME: 0.10517024993896484
> STR_ID: 5jr9 |STR_LEN: 1538 |STR_TIME: 0.23328566551208496
> STR_ID: 5jra |STR_LEN: 268 |STR_TIME: 0.028961896896362305
> STR_ID: 5jrb |STR_LEN: 2428 |STR_TIME: 0.3574848175048828
> STR_ID: 5jrc |STR_LEN: 973 |STR_TIME: 0.17380189895629883
> STR_ID: 5jrd |STR_LEN: 3080 |STR_TIME: 0.4223442077636719
> STR_ID: 5jre |STR_LEN: 1846 |STR_TIME: 0.33557772636413574
> STR_ID: 5jrf |STR_LEN: 345 |STR_TIME: 0.07480406761169434
> STR_ID: 5jrg |STR_LEN: 1322 |STR_TIME: 0.225600004196167
> STR_ID: 5jrh |STR_LEN: 2402 |STR_TIME: 0.2689402103424072
> STR_ID: 5jrj |STR_LEN: 634 |STR_TIME: 0.06853103637695312
> STR_ID: 5jrk |STR_LEN: 1374 |STR_TIME: 0.24535131454467773
> STR_ID: 5jrl |STR_LEN: 2674 |STR_TIME: 0.43376684188842773
> STR_ID: 5jrm |STR_LEN: 359 |STR_TIME: 0.06305503845214844
> STR_ID: 5jrn |STR_LEN: 218 |STR_TIME: 0.08715009689331055
> STR_ID: 5jro |STR_LEN: 388 |STR_TIME: 0.06522417068481445
> STR_ID: 5jrq |STR_LEN: 686 |STR_TIME: 0.07682394981384277
> STR_ID: 5jrr |STR_LEN: 814 |STR_TIME: 0.09361100196838379
> STR_ID: 5jrs |STR_LEN: 667 |STR_TIME: 0.1746511459350586
> STR_ID: 5jrt |STR_LEN: 104 |STR_TIME: 0.012696981430053711
> STR_ID: 5jru |STR_LEN: 1556 |STR_TIME: 0.21086716651916504
> STR_ID: 5jrv |STR_LEN: 652 |STR_TIME: 0.06261897087097168
> STR_ID: 5jrw |STR_LEN: 1684 |STR_TIME: 0.34981679916381836
> STR_ID: 5jrx |STR_LEN: 607 |STR_TIME: 0.06368017196655273
> STR_ID: 5jry |STR_LEN: 1140 |STR_TIME: 0.2241687774658203
> STR_ID: 5jrz |STR_LEN: 1002 |STR_TIME: 0.07660174369812012
>> FINISH_DIR: ./data/j/jr/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4051 |DIR_TIME: 49.184499740600586 

>> START_DIR: ./data/j/js/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1js0 |STR_LEN: 643 |STR_TIME: 0.060853004455566406
> STR_ID: 1js1 |STR_LEN: 1385 |STR_TIME: 0.19847607612609863
> STR_ID: 1js2 |STR_LEN: 548 |STR_TIME: 0.05464982986450195
> STR_ID: 1js3 |STR_LEN: 1391 |STR_TIME: 0.14467501640319824
> STR_ID: 1js4 |STR_LEN: 2760 |STR_TIME: 0.2558419704437256
> STR_ID: 1js5 |STR_LEN: 29 |STR_TIME: 0.014234066009521484
> STR_ID: 1js6 |STR_LEN: 1025 |STR_TIME: 0.18421101570129395
> STR_ID: 1js7 |STR_LEN: 29 |STR_TIME: 0.23893094062805176
> STR_ID: 1js8 |STR_LEN: 1075 |STR_TIME: 0.1448678970336914
> STR_ID: 1js9 |STR_LEN: 506 |STR_TIME: 0.06930899620056152
> STR_ID: 1jsa |STR_LEN: 191 |STR_TIME: 1.6188218593597412
> STR_ID: 1jsc |STR_LEN: 1427 |STR_TIME: 0.2226419448852539
> STR_ID: 1jsd |STR_LEN: 769 |STR_TIME: 0.07671904563903809
> STR_ID: 1jse |STR_LEN: 273 |STR_TIME: 0.02198505401611328
> STR_ID: 1jsf |STR_LEN: 287 |STR_TIME: 0.023886919021606445
> STR_ID: 1jsg |STR_LEN: 160 |STR_TIME: 0.018905162811279297
> STR_ID: 1jsh |STR_LEN: 647 |STR_TIME: 0.22203493118286133
> STR_ID: 1jsi |STR_LEN: 634 |STR_TIME: 0.07535314559936523
> STR_ID: 1jsl |STR_LEN: 2463 |STR_TIME: 0.2384791374206543
> STR_ID: 1jsm |STR_LEN: 784 |STR_TIME: 0.07997488975524902
> STR_ID: 1jsn |STR_LEN: 707 |STR_TIME: 0.07361721992492676
> STR_ID: 1jso |STR_LEN: 779 |STR_TIME: 0.07636499404907227
> STR_ID: 1jsp |STR_LEN: 141 |STR_TIME: 1.0059618949890137
> STR_ID: 1jsr |STR_LEN: 2388 |STR_TIME: 0.26173973083496094
> STR_ID: 1jss |STR_LEN: 688 |STR_TIME: 0.06596112251281738
> STR_ID: 1jst |STR_LEN: 1214 |STR_TIME: 0.2788379192352295
> STR_ID: 1jsu |STR_LEN: 811 |STR_TIME: 0.0935220718383789
> STR_ID: 1jsv |STR_LEN: 657 |STR_TIME: 0.05273914337158203
> STR_ID: 1jsw |STR_LEN: 1863 |STR_TIME: 0.2906808853149414
> STR_ID: 1jsx |STR_LEN: 320 |STR_TIME: 0.03183603286743164
> STR_ID: 1jsy |STR_LEN: 434 |STR_TIME: 0.05333304405212402
> STR_ID: 1jsz |STR_LEN: 459 |STR_TIME: 0.09415292739868164
> STR_ID: 2js0 |STR_LEN: 61 |STR_TIME: 0.37140512466430664
> STR_ID: 2js1 |STR_LEN: 160 |STR_TIME: 1.2032558917999268
> STR_ID: 2js2 |STR_LEN: 63 |STR_TIME: 0.45813608169555664
> STR_ID: 2js3 |STR_LEN: 192 |STR_TIME: 1.5326130390167236
> STR_ID: 2js4 |STR_LEN: 70 |STR_TIME: 0.4887428283691406
> STR_ID: 2js5 |STR_LEN: 142 |STR_TIME: 1.0818140506744385
> STR_ID: 2js7 |STR_LEN: 160 |STR_TIME: 1.2286760807037354
> STR_ID: 2js9 |STR_LEN: 81 |STR_TIME: 0.460129976272583
> STR_ID: 2jsa |STR_LEN: 81 |STR_TIME: 0.47776007652282715
> STR_ID: 2jsb |STR_LEN: 21 |STR_TIME: 0.0036029815673828125
> STR_ID: 2jsc |STR_LEN: 195 |STR_TIME: 2.031367778778076
> STR_ID: 2jsd |STR_LEN: 165 |STR_TIME: 1.1172349452972412
> STR_ID: 2jse |STR_LEN: 22 |STR_TIME: 0.28858423233032227
> STR_ID: 2jsf |STR_LEN: 117 |STR_TIME: 0.8554000854492188
> STR_ID: 2jsg |STR_LEN: 17 |STR_TIME: 0.10132813453674316
> STR_ID: 2jsh |STR_LEN: 24 |STR_TIME: 0.26839780807495117
> STR_ID: 2jsi |STR_LEN: 14 |STR_TIME: 0.08491206169128418
> STR_ID: 2jsj |STR_LEN: 24 |STR_TIME: 0.22806191444396973
> STR_ID: 2jsk |STR_LEN: 23 |STR_TIME: 0.13318300247192383
> STR_ID: 2jsl |STR_LEN: 25 |STR_TIME: 0.14590811729431152
> STR_ID: 2jsm |STR_LEN: 23 |STR_TIME: 0.178725004196167
> STR_ID: 2jsn |STR_LEN: 96 |STR_TIME: 0.6620481014251709
> STR_ID: 2jso |STR_LEN: 88 |STR_TIME: 0.643653154373169
> STR_ID: 2jsp |STR_LEN: 87 |STR_TIME: 0.6650221347808838
> STR_ID: 2jsq |STR_LEN: 25 |STR_TIME: 0.14510107040405273
> STR_ID: 2jss |STR_LEN: 254 |STR_TIME: 0.9644250869750977
> STR_ID: 2jst |STR_LEN: 125 |STR_TIME: 0.9045100212097168
> STR_ID: 2jsv |STR_LEN: 56 |STR_TIME: 0.15821385383605957
> STR_ID: 2jsw |STR_LEN: 189 |STR_TIME: 1.4049170017242432
> STR_ID: 2jsx |STR_LEN: 95 |STR_TIME: 0.619488000869751
> STR_ID: 2jsy |STR_LEN: 167 |STR_TIME: 1.3091700077056885
> STR_ID: 2jsz |STR_LEN: 167 |STR_TIME: 1.3227887153625488
> STR_ID: 3js1 |STR_LEN: 628 |STR_TIME: 0.06334781646728516
> STR_ID: 3js2 |STR_LEN: 732 |STR_TIME: 0.25692200660705566
> STR_ID: 3js3 |STR_LEN: 1334 |STR_TIME: 0.1583409309387207
> STR_ID: 3js4 |STR_LEN: 1477 |STR_TIME: 0.17349600791931152
> STR_ID: 3js5 |STR_LEN: 322 |STR_TIME: 0.02644491195678711
> STR_ID: 3js6 |STR_LEN: 513 |STR_TIME: 0.04827713966369629
> STR_ID: 3js8 |STR_LEN: 953 |STR_TIME: 0.0864109992980957
> STR_ID: 3js9 |STR_LEN: 618 |STR_TIME: 0.06748390197753906
> STR_ID: 3jsa |STR_LEN: 532 |STR_TIME: 0.0993642807006836
> STR_ID: 3jsb |STR_LEN: 619 |STR_TIME: 0.07563519477844238
> STR_ID: 3jsc |STR_LEN: 169 |STR_TIME: 0.015496969223022461
> STR_ID: 3jsd |STR_LEN: 125 |STR_TIME: 0.017115116119384766
> STR_ID: 3jse |STR_LEN: 4536 |STR_TIME: 0.7379879951477051
> STR_ID: 3jsf |STR_LEN: 507 |STR_TIME: 0.05222511291503906
> STR_ID: 3jsg |STR_LEN: 601 |STR_TIME: 0.05827689170837402
> STR_ID: 3jsi |STR_LEN: 691 |STR_TIME: 0.17871809005737305
> STR_ID: 3jsj |STR_LEN: 1192 |STR_TIME: 0.1250019073486328
> STR_ID: 3jsk |STR_LEN: 5085 |STR_TIME: 0.8057987689971924
> STR_ID: 3jsl |STR_LEN: 1095 |STR_TIME: 0.09815788269042969
> STR_ID: 3jsm |STR_LEN: 1017 |STR_TIME: 0.15729999542236328
> STR_ID: 3jsn |STR_LEN: 464 |STR_TIME: 0.12039589881896973
> STR_ID: 3jso |STR_LEN: 502 |STR_TIME: 0.0877230167388916
> STR_ID: 3jsp |STR_LEN: 441 |STR_TIME: 0.08968806266784668
> STR_ID: 3jsq |STR_LEN: 228 |STR_TIME: 0.023301124572753906
> STR_ID: 3jsr |STR_LEN: 244 |STR_TIME: 0.02310919761657715
> STR_ID: 3jss |STR_LEN: 101 |STR_TIME: 0.014767885208129883
> STR_ID: 3jst |STR_LEN: 389 |STR_TIME: 0.06839776039123535
> STR_ID: 3jsu |STR_LEN: 1344 |STR_TIME: 0.17795395851135254
> STR_ID: 3jsv |STR_LEN: 348 |STR_TIME: 0.05139470100402832
> STR_ID: 3jsw |STR_LEN: 964 |STR_TIME: 0.1301569938659668
> STR_ID: 3jsx |STR_LEN: 2610 |STR_TIME: 0.3767871856689453
> STR_ID: 3jsy |STR_LEN: 810 |STR_TIME: 0.0827171802520752
> STR_ID: 3jsz |STR_LEN: 1234 |STR_TIME: 0.14001989364624023
> STR_ID: 4js0 |STR_LEN: 364 |STR_TIME: 0.07147622108459473
> STR_ID: 4js1 |STR_LEN: 370 |STR_TIME: 0.06222677230834961
> STR_ID: 4js2 |STR_LEN: 372 |STR_TIME: 0.05919313430786133
> STR_ID: 4js3 |STR_LEN: 644 |STR_TIME: 0.05822110176086426
> STR_ID: 4js4 |STR_LEN: 966 |STR_TIME: 0.1827082633972168
> STR_ID: 4js5 |STR_LEN: 951 |STR_TIME: 0.13809514045715332
> STR_ID: 4js6 |STR_LEN: 460 |STR_TIME: 0.07122516632080078
> STR_ID: 4js7 |STR_LEN: 495 |STR_TIME: 0.06814908981323242
> STR_ID: 4js8 |STR_LEN: 341 |STR_TIME: 0.03930807113647461
> STR_ID: 4js9 |STR_LEN: 976 |STR_TIME: 0.12247300148010254
> STR_ID: 4jsa |STR_LEN: 450 |STR_TIME: 0.040511131286621094
> STR_ID: 4jsb |STR_LEN: 598 |STR_TIME: 0.0910799503326416
> STR_ID: 4jsc |STR_LEN: 220 |STR_TIME: 0.02721095085144043
> STR_ID: 4jsd |STR_LEN: 878 |STR_TIME: 0.09013700485229492
> STR_ID: 4jse |STR_LEN: 1268 |STR_TIME: 0.18706917762756348
> STR_ID: 4jsf |STR_LEN: 1213 |STR_TIME: 0.16858482360839844
> STR_ID: 4jsg |STR_LEN: 1184 |STR_TIME: 0.19280314445495605
> STR_ID: 4jsh |STR_LEN: 921 |STR_TIME: 0.19339990615844727
> STR_ID: 4jsi |STR_LEN: 1049 |STR_TIME: 0.1607377529144287
> STR_ID: 4jsj |STR_LEN: 1193 |STR_TIME: 0.20803093910217285
> STR_ID: 4jsk |STR_LEN: 966 |STR_TIME: 0.1531968116760254
> STR_ID: 4jsl |STR_LEN: 1278 |STR_TIME: 0.19971895217895508
> STR_ID: 4jsm |STR_LEN: 1066 |STR_TIME: 0.1609179973602295
> STR_ID: 4jsn |STR_LEN: 2746 |STR_TIME: 0.620635986328125
> STR_ID: 4jso |STR_LEN: 825 |STR_TIME: 0.1306140422821045
> STR_ID: 4jsp |STR_LEN: 2756 |STR_TIME: 0.4959602355957031
> STR_ID: 4jsq |STR_LEN: 7717 |STR_TIME: 1.5903069972991943
> STR_ID: 4jsr |STR_LEN: 582 |STR_TIME: 0.04602980613708496
> STR_ID: 4jss |STR_LEN: 472 |STR_TIME: 0.04231977462768555
> STR_ID: 4jst |STR_LEN: 613 |STR_TIME: 0.05770277976989746
> STR_ID: 4jsu |STR_LEN: 7722 |STR_TIME: 1.6332099437713623
> STR_ID: 4jsv |STR_LEN: 2758 |STR_TIME: 0.5238950252532959
> STR_ID: 4jsw |STR_LEN: 324 |STR_TIME: 0.03922677040100098
> STR_ID: 4jsx |STR_LEN: 2748 |STR_TIME: 0.5532386302947998
> STR_ID: 4jsy |STR_LEN: 526 |STR_TIME: 0.05633211135864258
> STR_ID: 4jsz |STR_LEN: 403 |STR_TIME: 0.0427241325378418
> STR_ID: 5js1 |STR_LEN: 866 |STR_TIME: 0.17079925537109375
> STR_ID: 5js2 |STR_LEN: 821 |STR_TIME: 0.11719107627868652
> STR_ID: 5js3 |STR_LEN: 755 |STR_TIME: 0.13691997528076172
> STR_ID: 5js4 |STR_LEN: 4417 |STR_TIME: 0.41170191764831543
> STR_ID: 5js5 |STR_LEN: 230 |STR_TIME: 0.027731895446777344
> STR_ID: 5js6 |STR_LEN: 336 |STR_TIME: 0.047239065170288086
> STR_ID: 5js7 |STR_LEN: 323 |STR_TIME: 1.1069929599761963
> STR_ID: 5js8 |STR_LEN: 323 |STR_TIME: 1.165903091430664
> STR_ID: 5js9 |STR_LEN: 1519 |STR_TIME: 0.3393871784210205
> STR_ID: 5jsa |STR_LEN: 1526 |STR_TIME: 0.3382747173309326
> STR_ID: 5jsb |STR_LEN: 1624 |STR_TIME: 0.35964512825012207
> STR_ID: 5jsc |STR_LEN: 3346 |STR_TIME: 0.3794248104095459
> STR_ID: 5jsd |STR_LEN: 4590 |STR_TIME: 0.475189208984375
> STR_ID: 5jse |STR_LEN: 3821 |STR_TIME: 0.44930195808410645
> STR_ID: 5jsf |STR_LEN: 358 |STR_TIME: 0.04708099365234375
> STR_ID: 5jsg |STR_LEN: 506 |STR_TIME: 0.05894303321838379
> STR_ID: 5jsh |STR_LEN: 1631 |STR_TIME: 0.3458700180053711
> STR_ID: 5jsi |STR_LEN: 553 |STR_TIME: 0.06365799903869629
> STR_ID: 5jsj |STR_LEN: 480 |STR_TIME: 0.0929250717163086
> STR_ID: 5jsk |STR_LEN: 1656 |STR_TIME: 0.29161500930786133
> STR_ID: 5jsl |STR_LEN: 338 |STR_TIME: 0.029870033264160156
> STR_ID: 5jsm |STR_LEN: 1357 |STR_TIME: 0.15990710258483887
> STR_ID: 5jsn |STR_LEN: 680 |STR_TIME: 0.14672398567199707
> STR_ID: 5jso |STR_LEN: 739 |STR_TIME: 0.06694388389587402
> STR_ID: 5jsp |STR_LEN: 688 |STR_TIME: 0.05944490432739258
> STR_ID: 5jsq |STR_LEN: 758 |STR_TIME: 0.08186697959899902
> STR_ID: 5jsr |STR_LEN: 570 |STR_TIME: 0.09967780113220215
> STR_ID: 5jss |STR_LEN: 751 |STR_TIME: 0.11823105812072754
> STR_ID: 5jst |STR_LEN: 1089 |STR_TIME: 0.13660693168640137
> STR_ID: 5jsu |STR_LEN: 1486 |STR_TIME: 0.30565905570983887
> STR_ID: 5jsv |STR_LEN: 838 |STR_TIME: 0.11454916000366211
> STR_ID: 5jsw |STR_LEN: 781 |STR_TIME: 0.08579015731811523
> STR_ID: 5jsx |STR_LEN: 327 |STR_TIME: 0.04164385795593262
> STR_ID: 5jsy |STR_LEN: 1762 |STR_TIME: 0.344681978225708
> STR_ID: 5jsz |STR_LEN: 1972 |STR_TIME: 0.4147472381591797
>> FINISH_DIR: ./data/j/js/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4219 |DIR_TIME: 51.68298101425171 

>> START_DIR: ./data/j/jt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1jt0 |STR_LEN: 855 |STR_TIME: 0.18496012687683105
> STR_ID: 1jt1 |STR_LEN: 526 |STR_TIME: 0.04624581336975098
> STR_ID: 1jt2 |STR_LEN: 565 |STR_TIME: 0.04493999481201172
> STR_ID: 1jt3 |STR_LEN: 487 |STR_TIME: 0.04799985885620117
> STR_ID: 1jt4 |STR_LEN: 494 |STR_TIME: 0.0488438606262207
> STR_ID: 1jt5 |STR_LEN: 505 |STR_TIME: 0.09242486953735352
> STR_ID: 1jt6 |STR_LEN: 910 |STR_TIME: 0.11506414413452148
> STR_ID: 1jt7 |STR_LEN: 1031 |STR_TIME: 0.09006690979003906
> STR_ID: 1jt8 |STR_LEN: 102 |STR_TIME: 0.3453400135040283
> STR_ID: 1jt9 |STR_LEN: 564 |STR_TIME: 0.07144498825073242
> STR_ID: 1jta |STR_LEN: 606 |STR_TIME: 0.056023597717285156
> STR_ID: 1jtb |STR_LEN: 93 |STR_TIME: 0.4766988754272461
> STR_ID: 1jtc |STR_LEN: 1006 |STR_TIME: 0.09467768669128418
> STR_ID: 1jtd |STR_LEN: 906 |STR_TIME: 0.1337587833404541
> STR_ID: 1jte |STR_LEN: 365 |STR_TIME: 0.04523015022277832
> STR_ID: 1jtf |STR_LEN: 346 |STR_TIME: 0.044335126876831055
> STR_ID: 1jtg |STR_LEN: 1296 |STR_TIME: 0.12526893615722656
> STR_ID: 1jth |STR_LEN: 301 |STR_TIME: 0.07252025604248047
> STR_ID: 1jti |STR_LEN: 873 |STR_TIME: 0.1126251220703125
> STR_ID: 1jtj |STR_LEN: 23 |STR_TIME: 0.2935192584991455
> STR_ID: 1jtk |STR_LEN: 449 |STR_TIME: 0.04310202598571777
> STR_ID: 1jtl |STR_LEN: 95 |STR_TIME: 0.008847236633300781
> STR_ID: 1jtm |STR_LEN: 171 |STR_TIME: 0.02467203140258789
> STR_ID: 1jtn |STR_LEN: 493 |STR_TIME: 0.05707097053527832
> STR_ID: 1jto |STR_LEN: 571 |STR_TIME: 0.07644391059875488
> STR_ID: 1jtp |STR_LEN: 835 |STR_TIME: 0.1430339813232422
> STR_ID: 1jtq |STR_LEN: 634 |STR_TIME: 0.08239078521728516
> STR_ID: 1jts |STR_LEN: 3993 |STR_TIME: 0.657142162322998
> STR_ID: 1jtt |STR_LEN: 490 |STR_TIME: 0.04199695587158203
> STR_ID: 1jtu |STR_LEN: 728 |STR_TIME: 0.08289480209350586
> STR_ID: 1jtv |STR_LEN: 505 |STR_TIME: 0.04320788383483887
> STR_ID: 1jtw |STR_LEN: 31 |STR_TIME: 0.19086289405822754
> STR_ID: 1jtx |STR_LEN: 833 |STR_TIME: 0.11556029319763184
> STR_ID: 1jty |STR_LEN: 808 |STR_TIME: 0.14448904991149902
> STR_ID: 1jtz |STR_LEN: 612 |STR_TIME: 0.06853389739990234
> STR_ID: 2jt0 |STR_LEN: 161 |STR_TIME: 0.4990518093109131
> STR_ID: 2jt1 |STR_LEN: 71 |STR_TIME: 0.49639296531677246
> STR_ID: 2jt2 |STR_LEN: 270 |STR_TIME: 2.6176891326904297
> STR_ID: 2jt3 |STR_LEN: 161 |STR_TIME: 0.45217204093933105
> STR_ID: 2jt4 |STR_LEN: 147 |STR_TIME: 1.2319860458374023
> STR_ID: 2jt5 |STR_LEN: 166 |STR_TIME: 0.04956626892089844
> STR_ID: 2jt6 |STR_LEN: 166 |STR_TIME: 0.04602622985839844
> STR_ID: 2jt7 |STR_LEN: 28 |STR_TIME: 0.29365992546081543
> STR_ID: 2jt8 |STR_LEN: 161 |STR_TIME: 0.4955167770385742
> STR_ID: 2jt9 |STR_LEN: 24 |STR_TIME: 0.1995081901550293
> STR_ID: 2jta |STR_LEN: 10 |STR_TIME: 0.05220198631286621
> STR_ID: 2jtb |STR_LEN: 33 |STR_TIME: 0.2351679801940918
> STR_ID: 2jtc |STR_LEN: 253 |STR_TIME: 1.6831109523773193
> STR_ID: 2jtd |STR_LEN: 122 |STR_TIME: 0.9502060413360596
> STR_ID: 2jte |STR_LEN: 64 |STR_TIME: 0.516071081161499
> STR_ID: 2jtf |STR_LEN: 64 |STR_TIME: 0.5184810161590576
> STR_ID: 2jtg |STR_LEN: 88 |STR_TIME: 0.6413769721984863
> STR_ID: 2jti |STR_LEN: 399 |STR_TIME: 1.5626301765441895
> STR_ID: 2jtk |STR_LEN: 88 |STR_TIME: 0.6258862018585205
> STR_ID: 2jtm |STR_LEN: 60 |STR_TIME: 0.49922704696655273
> STR_ID: 2jtn |STR_LEN: 186 |STR_TIME: 1.2787070274353027
> STR_ID: 2jto |STR_LEN: 75 |STR_TIME: 0.5662140846252441
> STR_ID: 2jtp |STR_LEN: 34 |STR_TIME: 0.5183937549591064
> STR_ID: 2jtq |STR_LEN: 85 |STR_TIME: 0.5929968357086182
> STR_ID: 2jtr |STR_LEN: 85 |STR_TIME: 0.6454300880432129
> STR_ID: 2jts |STR_LEN: 85 |STR_TIME: 0.6625678539276123
> STR_ID: 2jtt |STR_LEN: 242 |STR_TIME: 1.915342092514038
