>> START_DIR: ./data/u/u0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1u00 |STR_LEN: 495 |STR_TIME: 0.035147905349731445
> STR_ID: 3ut5 |STR_LEN: 2015 |STR_TIME: 0.434581995010376
> STR_ID: 3ut6 |STR_LEN: 1342 |STR_TIME: 0.12062907218933105
> STR_ID: 3ut7 |STR_LEN: 131 |STR_TIME: 0.01715826988220215
> STR_ID: 3ut8 |STR_LEN: 387 |STR_TIME: 0.04496002197265625
> STR_ID: 3ut9 |STR_LEN: 1225 |STR_TIME: 0.2834200859069824
> STR_ID: 3uta |STR_LEN: 1185 |STR_TIME: 0.2572479248046875
> STR_ID: 3utb |STR_LEN: 1472 |STR_TIME: 0.23134398460388184
> STR_ID: 3utc |STR_LEN: 998 |STR_TIME: 0.1678609848022461
> STR_ID: 3utd |STR_LEN: 1138 |STR_TIME: 0.12016797065734863
> STR_ID: 3ute |STR_LEN: 2557 |STR_TIME: 0.4564528465270996
> STR_ID: 3utf |STR_LEN: 2860 |STR_TIME: 0.35677504539489746
> STR_ID: 3utg |STR_LEN: 2700 |STR_TIME: 0.46714019775390625
> STR_ID: 3uth |STR_LEN: 2696 |STR_TIME: 0.4946928024291992
> STR_ID: 3utk |STR_LEN: 385 |STR_TIME: 0.03724193572998047
> STR_ID: 3utl |STR_LEN: 430 |STR_TIME: 0.0449070930480957
> STR_ID: 3utm |STR_LEN: 886 |STR_TIME: 0.12672209739685059
> STR_ID: 3utn |STR_LEN: 607 |STR_TIME: 0.11936712265014648
> STR_ID: 3uto |STR_LEN: 1553 |STR_TIME: 0.22043967247009277
> STR_ID: 3utp |STR_LEN: 987 |STR_TIME: 0.19758009910583496
> STR_ID: 3utq |STR_LEN: 911 |STR_TIME: 0.08131098747253418
> STR_ID: 3uts |STR_LEN: 1759 |STR_TIME: 0.3640000820159912
> STR_ID: 3utt |STR_LEN: 1808 |STR_TIME: 0.3783581256866455
> STR_ID: 3utu |STR_LEN: 444 |STR_TIME: 0.04856610298156738
> STR_ID: 3utv |STR_LEN: 239 |STR_TIME: 0.042983055114746094
> STR_ID: 3utw |STR_LEN: 239 |STR_TIME: 0.04260396957397461
> STR_ID: 3utx |STR_LEN: 468 |STR_TIME: 0.0630960464477539
> STR_ID: 3uty |STR_LEN: 464 |STR_TIME: 0.06501984596252441
> STR_ID: 3utz |STR_LEN: 1298 |STR_TIME: 0.23212289810180664
> STR_ID: 4ut0 |STR_LEN: 812 |STR_TIME: 0.13762688636779785
> STR_ID: 4ut1 |STR_LEN: 829 |STR_TIME: 0.10810399055480957
> STR_ID: 4ut2 |STR_LEN: 828 |STR_TIME: 0.08852195739746094
> STR_ID: 4ut3 |STR_LEN: 755 |STR_TIME: 0.09165811538696289
> STR_ID: 4ut4 |STR_LEN: 1497 |STR_TIME: 0.16488194465637207
> STR_ID: 4ut5 |STR_LEN: 1124 |STR_TIME: 0.08328890800476074
> STR_ID: 4ut6 |STR_LEN: 1298 |STR_TIME: 0.2632787227630615
> STR_ID: 4ut7 |STR_LEN: 472 |STR_TIME: 0.05307412147521973
> STR_ID: 4ut9 |STR_LEN: 2467 |STR_TIME: 0.5499210357666016
> STR_ID: 4uta |STR_LEN: 1695 |STR_TIME: 0.2780752182006836
> STR_ID: 4utb |STR_LEN: 1652 |STR_TIME: 0.2447521686553955
> STR_ID: 4utc |STR_LEN: 800 |STR_TIME: 0.17116189002990723
> STR_ID: 4utd |STR_LEN: 283 |STR_TIME: 0.03814983367919922
> STR_ID: 4utf |STR_LEN: 852 |STR_TIME: 0.0847930908203125
> STR_ID: 4utg |STR_LEN: 1306 |STR_TIME: 0.1771249771118164
> STR_ID: 4uth |STR_LEN: 757 |STR_TIME: 0.13689279556274414
> STR_ID: 4uti |STR_LEN: 799 |STR_TIME: 0.17440390586853027
> STR_ID: 4utj |STR_LEN: 819 |STR_TIME: 0.14202523231506348
> STR_ID: 4utk |STR_LEN: 769 |STR_TIME: 0.1282958984375
> STR_ID: 4utl |STR_LEN: 690 |STR_TIME: 0.1675710678100586
> STR_ID: 4utm |STR_LEN: 757 |STR_TIME: 0.13953304290771484
> STR_ID: 4utn |STR_LEN: 558 |STR_TIME: 0.11931204795837402
> STR_ID: 4uto |STR_LEN: 1070 |STR_TIME: 0.2404322624206543
> STR_ID: 4utp |STR_LEN: 715 |STR_TIME: 0.08223366737365723
> STR_ID: 4utq |STR_LEN: 138 |STR_TIME: 0.010541677474975586
> STR_ID: 4utr |STR_LEN: 593 |STR_TIME: 0.09061670303344727
> STR_ID: 4uts |STR_LEN: 1098 |STR_TIME: 0.17401814460754395
> STR_ID: 4utt |STR_LEN: 2042 |STR_TIME: 0.15401005744934082
> STR_ID: 4utu |STR_LEN: 960 |STR_TIME: 0.12844204902648926
> STR_ID: 4utv |STR_LEN: 666 |STR_TIME: 0.0953061580657959
> STR_ID: 4utw |STR_LEN: 1923 |STR_TIME: 0.15251517295837402
> STR_ID: 4utx |STR_LEN: 574 |STR_TIME: 0.1300361156463623
> STR_ID: 4utz |STR_LEN: 569 |STR_TIME: 0.09282684326171875
> STR_ID: 5ute |STR_LEN: 739 |STR_TIME: 0.059684038162231445
> STR_ID: 5utf |STR_LEN: 1512 |STR_TIME: 0.30341196060180664
> STR_ID: 5uth |STR_LEN: 615 |STR_TIME: 0.08586597442626953
> STR_ID: 5utk |STR_LEN: 650 |STR_TIME: 0.10100293159484863
> STR_ID: 5utn |STR_LEN: 611 |STR_TIME: 0.06624484062194824
> STR_ID: 5utp |STR_LEN: 1062 |STR_TIME: 0.23949694633483887
> STR_ID: 5utq |STR_LEN: 1031 |STR_TIME: 0.19111394882202148
> STR_ID: 5utr |STR_LEN: 1333 |STR_TIME: 0.24050307273864746
> STR_ID: 5utt |STR_LEN: 1261 |STR_TIME: 0.17436480522155762
> STR_ID: 5utu |STR_LEN: 4930 |STR_TIME: 0.913358211517334
> STR_ID: 5utx |STR_LEN: 691 |STR_TIME: 0.13474202156066895
> STR_ID: 5uty |STR_LEN: 1523 |STR_TIME: 0.3368961811065674
>> FINISH_DIR: ./data/u/ut/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3520 |DIR_TIME: 19.651988983154297 

>> START_DIR: ./data/u/uu/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1uu0 |STR_LEN: 1398 |STR_TIME: 0.21602272987365723
> STR_ID: 1uu1 |STR_LEN: 1712 |STR_TIME: 0.2568540573120117
> STR_ID: 1uu2 |STR_LEN: 710 |STR_TIME: 0.13026928901672363
> STR_ID: 1uu3 |STR_LEN: 576 |STR_TIME: 0.050672054290771484
> STR_ID: 1uu4 |STR_LEN: 438 |STR_TIME: 0.03812694549560547
> STR_ID: 1uu5 |STR_LEN: 407 |STR_TIME: 0.043534040451049805
> STR_ID: 1uu6 |STR_LEN: 437 |STR_TIME: 0.03880190849304199
> STR_ID: 1uu7 |STR_LEN: 485 |STR_TIME: 0.0481112003326416
> STR_ID: 1uu8 |STR_LEN: 337 |STR_TIME: 0.044960737228393555
> STR_ID: 1uu9 |STR_LEN: 518 |STR_TIME: 0.10241222381591797
> STR_ID: 1uua |STR_LEN: 56 |STR_TIME: 0.3286163806915283
> STR_ID: 1uub |STR_LEN: 56 |STR_TIME: 0.3050680160522461
> STR_ID: 1uuc |STR_LEN: 55 |STR_TIME: 0.30008721351623535
> STR_ID: 1uud |STR_LEN: 30 |STR_TIME: 0.015374898910522461
> STR_ID: 1uue |STR_LEN: 81 |STR_TIME: 0.008359909057617188
> STR_ID: 1uuf |STR_LEN: 717 |STR_TIME: 0.10628104209899902
> STR_ID: 1uug |STR_LEN: 795 |STR_TIME: 0.1187140941619873
> STR_ID: 1uuh |STR_LEN: 562 |STR_TIME: 0.04710793495178223
> STR_ID: 1uui |STR_LEN: 30 |STR_TIME: 0.017940044403076172
> STR_ID: 1uuj |STR_LEN: 494 |STR_TIME: 0.04955697059631348
> STR_ID: 1uum |STR_LEN: 913 |STR_TIME: 0.13765501976013184
> STR_ID: 1uun |STR_LEN: 463 |STR_TIME: 0.052487850189208984
> STR_ID: 1uuo |STR_LEN: 397 |STR_TIME: 0.05383181571960449
> STR_ID: 1uup |STR_LEN: 1024 |STR_TIME: 0.17192411422729492
> STR_ID: 1uuq |STR_LEN: 1070 |STR_TIME: 0.07599878311157227
> STR_ID: 1uur |STR_LEN: 501 |STR_TIME: 0.06927013397216797
> STR_ID: 1uus |STR_LEN: 521 |STR_TIME: 0.07021307945251465
> STR_ID: 1uut |STR_LEN: 895 |STR_TIME: 0.11766886711120605
> STR_ID: 1uuu |STR_LEN: 19 |STR_TIME: 0.15177202224731445
> STR_ID: 1uuv |STR_LEN: 1115 |STR_TIME: 0.10261082649230957
> STR_ID: 1uuw |STR_LEN: 993 |STR_TIME: 0.13267302513122559
> STR_ID: 1uux |STR_LEN: 321 |STR_TIME: 0.03028392791748047
> STR_ID: 1uuy |STR_LEN: 335 |STR_TIME: 0.026722192764282227
> STR_ID: 1uuz |STR_LEN: 903 |STR_TIME: 0.08359193801879883
> STR_ID: 2uu7 |STR_LEN: 5580 |STR_TIME: 0.978611946105957
> STR_ID: 2uu8 |STR_LEN: 526 |STR_TIME: 0.04834914207458496
> STR_ID: 2uu9 |STR_LEN: 4134 |STR_TIME: 1.1759698390960693
> STR_ID: 2uua |STR_LEN: 4129 |STR_TIME: 1.2128801345825195
> STR_ID: 2uub |STR_LEN: 4188 |STR_TIME: 1.3049962520599365
> STR_ID: 2uuc |STR_LEN: 4176 |STR_TIME: 1.4020447731018066
> STR_ID: 2uud |STR_LEN: 540 |STR_TIME: 0.06971001625061035
> STR_ID: 2uue |STR_LEN: 1367 |STR_TIME: 0.1733090877532959
> STR_ID: 2uuf |STR_LEN: 638 |STR_TIME: 0.2258439064025879
> STR_ID: 2uug |STR_LEN: 671 |STR_TIME: 0.09177088737487793
> STR_ID: 2uuh |STR_LEN: 284 |STR_TIME: 0.02622079849243164
> STR_ID: 2uui |STR_LEN: 287 |STR_TIME: 0.029538869857788086
> STR_ID: 2uuj |STR_LEN: 630 |STR_TIME: 0.06565999984741211
> STR_ID: 2uuk |STR_LEN: 638 |STR_TIME: 0.10817503929138184
> STR_ID: 2uul |STR_LEN: 4183 |STR_TIME: 0.663079023361206
> STR_ID: 2uum |STR_LEN: 4207 |STR_TIME: 0.6896309852600098
> STR_ID: 2uun |STR_LEN: 4419 |STR_TIME: 0.7306151390075684
> STR_ID: 2uuo |STR_LEN: 665 |STR_TIME: 0.13299870491027832
> STR_ID: 2uup |STR_LEN: 862 |STR_TIME: 0.07316207885742188
> STR_ID: 2uuq |STR_LEN: 692 |STR_TIME: 0.08216094970703125
> STR_ID: 2uur |STR_LEN: 426 |STR_TIME: 0.03613591194152832
> STR_ID: 2uus |STR_LEN: 425 |STR_TIME: 0.04128694534301758
> STR_ID: 2uut |STR_LEN: 786 |STR_TIME: 0.13931918144226074
> STR_ID: 2uuu |STR_LEN: 3726 |STR_TIME: 0.3867530822753906
> STR_ID: 2uuv |STR_LEN: 3206 |STR_TIME: 0.3680448532104492
> STR_ID: 2uuw |STR_LEN: 612 |STR_TIME: 0.07208704948425293
> STR_ID: 2uux |STR_LEN: 135 |STR_TIME: 0.01262211799621582
> STR_ID: 2uuy |STR_LEN: 787 |STR_TIME: 0.1261742115020752
> STR_ID: 2uuz |STR_LEN: 267 |STR_TIME: 0.029115915298461914
> STR_ID: 3uu0 |STR_LEN: 1925 |STR_TIME: 0.26831674575805664
> STR_ID: 3uu1 |STR_LEN: 2459 |STR_TIME: 0.20639419555664062
> STR_ID: 3uu2 |STR_LEN: 894 |STR_TIME: 0.20112109184265137
> STR_ID: 3uu3 |STR_LEN: 1542 |STR_TIME: 0.3281857967376709
> STR_ID: 3uu4 |STR_LEN: 1607 |STR_TIME: 0.26684999465942383
> STR_ID: 3uu5 |STR_LEN: 1733 |STR_TIME: 0.3029518127441406
> STR_ID: 3uu6 |STR_LEN: 1651 |STR_TIME: 0.23478317260742188
> STR_ID: 3uu7 |STR_LEN: 659 |STR_TIME: 0.12666988372802734
> STR_ID: 3uu8 |STR_LEN: 1633 |STR_TIME: 0.23755621910095215
> STR_ID: 3uu9 |STR_LEN: 1974 |STR_TIME: 0.24580097198486328
> STR_ID: 3uua |STR_LEN: 636 |STR_TIME: 0.09006476402282715
> STR_ID: 3uub |STR_LEN: 3274 |STR_TIME: 0.7451441287994385
> STR_ID: 3uuc |STR_LEN: 1257 |STR_TIME: 0.13660216331481934
> STR_ID: 3uud |STR_LEN: 883 |STR_TIME: 0.09903097152709961
> STR_ID: 3uue |STR_LEN: 572 |STR_TIME: 0.10497522354125977
> STR_ID: 3uuf |STR_LEN: 293 |STR_TIME: 0.04175996780395508
> STR_ID: 3uug |STR_LEN: 1415 |STR_TIME: 0.1342940330505371
> STR_ID: 3uul |STR_LEN: 439 |STR_TIME: 0.04576992988586426
> STR_ID: 3uum |STR_LEN: 297 |STR_TIME: 0.07414603233337402
> STR_ID: 3uun |STR_LEN: 264 |STR_TIME: 0.042885780334472656
> STR_ID: 3uuo |STR_LEN: 734 |STR_TIME: 0.2599468231201172
> STR_ID: 3uus |STR_LEN: 4342 |STR_TIME: 0.7437930107116699
> STR_ID: 3uuw |STR_LEN: 2427 |STR_TIME: 0.3351759910583496
> STR_ID: 3uux |STR_LEN: 519 |STR_TIME: 0.07342386245727539
> STR_ID: 3uuz |STR_LEN: 1046 |STR_TIME: 0.0770561695098877
> STR_ID: 4uu0 |STR_LEN: 1193 |STR_TIME: 0.26860809326171875
> STR_ID: 4uu1 |STR_LEN: 1004 |STR_TIME: 0.2008199691772461
> STR_ID: 4uu2 |STR_LEN: 817 |STR_TIME: 0.06095314025878906
> STR_ID: 4uu3 |STR_LEN: 865 |STR_TIME: 0.12340617179870605
> STR_ID: 4uu4 |STR_LEN: 175 |STR_TIME: 0.027856111526489258
> STR_ID: 4uu5 |STR_LEN: 234 |STR_TIME: 0.02501201629638672
> STR_ID: 4uu6 |STR_LEN: 120 |STR_TIME: 0.05823469161987305
> STR_ID: 4uu7 |STR_LEN: 589 |STR_TIME: 0.09100580215454102
> STR_ID: 4uu8 |STR_LEN: 598 |STR_TIME: 0.09151577949523926
> STR_ID: 4uu9 |STR_LEN: 901 |STR_TIME: 0.1281273365020752
> STR_ID: 4uua |STR_LEN: 598 |STR_TIME: 0.09989714622497559
> STR_ID: 4uub |STR_LEN: 600 |STR_TIME: 0.09354066848754883
> STR_ID: 4uuc |STR_LEN: 464 |STR_TIME: 0.09454894065856934
> STR_ID: 4uud |STR_LEN: 2600 |STR_TIME: 0.43248701095581055
> STR_ID: 4uug |STR_LEN: 1446 |STR_TIME: 0.16288185119628906
> STR_ID: 4uuh |STR_LEN: 315 |STR_TIME: 0.07831692695617676
> STR_ID: 4uui |STR_LEN: 1948 |STR_TIME: 0.19295907020568848
> STR_ID: 4uuj |STR_LEN: 643 |STR_TIME: 0.10782814025878906
> STR_ID: 4uuk |STR_LEN: 2616 |STR_TIME: 0.46347808837890625
> STR_ID: 4uul |STR_LEN: 1676 |STR_TIME: 0.28348612785339355
> STR_ID: 4uum |STR_LEN: 1719 |STR_TIME: 0.31261110305786133
> STR_ID: 4uun |STR_LEN: 1638 |STR_TIME: 0.2507009506225586
> STR_ID: 4uuo |STR_LEN: 347 |STR_TIME: 0.10480690002441406
> STR_ID: 4uup |STR_LEN: 1270 |STR_TIME: 0.22248291969299316
> STR_ID: 4uuq |STR_LEN: 811 |STR_TIME: 0.11686587333679199
> STR_ID: 4uur |STR_LEN: 312 |STR_TIME: 0.042788028717041016
> STR_ID: 4uus |STR_LEN: 487 |STR_TIME: 0.0777428150177002
> STR_ID: 4uut |STR_LEN: 80 |STR_TIME: 0.013135910034179688
> STR_ID: 4uuu |STR_LEN: 454 |STR_TIME: 0.05615496635437012
> STR_ID: 4uuv |STR_LEN: 919 |STR_TIME: 0.20632433891296387
> STR_ID: 4uuw |STR_LEN: 1242 |STR_TIME: 0.1233971118927002
> STR_ID: 4uux |STR_LEN: 1251 |STR_TIME: 0.14792585372924805
> STR_ID: 4uuy |STR_LEN: 853 |STR_TIME: 0.12862586975097656
> STR_ID: 4uuz |STR_LEN: 212 |STR_TIME: 0.04030632972717285
> STR_ID: 5uu1 |STR_LEN: 453 |STR_TIME: 0.09527134895324707
> STR_ID: 5uu5 |STR_LEN: 3010 |STR_TIME: 0.4508848190307617
> STR_ID: 5uu6 |STR_LEN: 1329 |STR_TIME: 0.20591378211975098
> STR_ID: 5uu7 |STR_LEN: 587 |STR_TIME: 0.09318900108337402
> STR_ID: 5uu8 |STR_LEN: 483 |STR_TIME: 0.09053397178649902
> STR_ID: 5uu9 |STR_LEN: 748 |STR_TIME: 0.16809988021850586
> STR_ID: 5uua |STR_LEN: 799 |STR_TIME: 0.11012411117553711
> STR_ID: 5uub |STR_LEN: 698 |STR_TIME: 0.09863090515136719
> STR_ID: 5uuc |STR_LEN: 730 |STR_TIME: 0.13753271102905273
> STR_ID: 5uud |STR_LEN: 745 |STR_TIME: 0.1010289192199707
> STR_ID: 5uue |STR_LEN: 744 |STR_TIME: 0.09756278991699219
> STR_ID: 5uuj |STR_LEN: 616 |STR_TIME: 0.1554398536682129
> STR_ID: 5uus |STR_LEN: 560 |STR_TIME: 0.07464981079101562
> STR_ID: 5uuv |STR_LEN: 1441 |STR_TIME: 0.26656675338745117
> STR_ID: 5uuw |STR_LEN: 3354 |STR_TIME: 0.5970730781555176
> STR_ID: 5uuz |STR_LEN: 2994 |STR_TIME: 0.6100871562957764
>> FINISH_DIR: ./data/u/uu/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3658 |DIR_TIME: 29.047852993011475 

>> START_DIR: ./data/u/uv/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1uv0 |STR_LEN: 304 |STR_TIME: 0.025017976760864258
> STR_ID: 1uv4 |STR_LEN: 599 |STR_TIME: 0.047892093658447266
> STR_ID: 1uv5 |STR_LEN: 466 |STR_TIME: 0.05103588104248047
> STR_ID: 1uv6 |STR_LEN: 2151 |STR_TIME: 0.3942117691040039
> STR_ID: 1uv7 |STR_LEN: 220 |STR_TIME: 0.026194095611572266
> STR_ID: 1uva |STR_LEN: 182 |STR_TIME: 0.014898061752319336
> STR_ID: 1uvb |STR_LEN: 181 |STR_TIME: 0.015368938446044922
> STR_ID: 1uvc |STR_LEN: 354 |STR_TIME: 0.02849102020263672
> STR_ID: 1uvf |STR_LEN: 59 |STR_TIME: 0.6209611892700195
> STR_ID: 1uvg |STR_LEN: 76 |STR_TIME: 0.7863192558288574
> STR_ID: 1uvh |STR_LEN: 678 |STR_TIME: 0.09341597557067871
> STR_ID: 1uvi |STR_LEN: 2425 |STR_TIME: 0.43718814849853516
> STR_ID: 1uvj |STR_LEN: 2611 |STR_TIME: 0.34990596771240234
> STR_ID: 1uvk |STR_LEN: 2271 |STR_TIME: 0.35721397399902344
> STR_ID: 1uvl |STR_LEN: 2010 |STR_TIME: 0.3315281867980957
> STR_ID: 1uvm |STR_LEN: 2450 |STR_TIME: 0.353914737701416
> STR_ID: 1uvn |STR_LEN: 2172 |STR_TIME: 0.37842583656311035
> STR_ID: 1uvo |STR_LEN: 466 |STR_TIME: 0.0378727912902832
> STR_ID: 1uvp |STR_LEN: 473 |STR_TIME: 0.040592193603515625
> STR_ID: 1uvq |STR_LEN: 763 |STR_TIME: 0.06667113304138184
> STR_ID: 1uvr |STR_LEN: 378 |STR_TIME: 0.044168949127197266
> STR_ID: 1uvs |STR_LEN: 307 |STR_TIME: 0.049139976501464844
> STR_ID: 1uvt |STR_LEN: 320 |STR_TIME: 0.043237924575805664
> STR_ID: 1uvu |STR_LEN: 269 |STR_TIME: 0.10983586311340332
> STR_ID: 1uvx |STR_LEN: 158 |STR_TIME: 0.01791214942932129
> STR_ID: 1uvy |STR_LEN: 155 |STR_TIME: 0.016978025436401367
> STR_ID: 1uvz |STR_LEN: 1179 |STR_TIME: 0.10047078132629395
> STR_ID: 2uv0 |STR_LEN: 1206 |STR_TIME: 0.11289000511169434
> STR_ID: 2uv1 |STR_LEN: 188 |STR_TIME: 0.05036306381225586
> STR_ID: 2uv2 |STR_LEN: 442 |STR_TIME: 0.044435977935791016
> STR_ID: 2uv3 |STR_LEN: 548 |STR_TIME: 0.0419611930847168
> STR_ID: 2uv4 |STR_LEN: 396 |STR_TIME: 0.025551795959472656
> STR_ID: 2uv5 |STR_LEN: 403 |STR_TIME: 0.028624296188354492
> STR_ID: 2uv6 |STR_LEN: 344 |STR_TIME: 0.02504706382751465
> STR_ID: 2uv7 |STR_LEN: 346 |STR_TIME: 0.02548813819885254
> STR_ID: 2uv8 |STR_LEN: 10944 |STR_TIME: 1.9135608673095703
> STR_ID: 2uvd |STR_LEN: 2543 |STR_TIME: 0.34242796897888184
> STR_ID: 2uve |STR_LEN: 1629 |STR_TIME: 0.3127889633178711
> STR_ID: 2uvf |STR_LEN: 1660 |STR_TIME: 0.18065881729125977
> STR_ID: 2uvg |STR_LEN: 779 |STR_TIME: 0.0696249008178711
> STR_ID: 2uvh |STR_LEN: 738 |STR_TIME: 0.13075780868530273
> STR_ID: 2uvi |STR_LEN: 640 |STR_TIME: 0.06307578086853027
> STR_ID: 2uvj |STR_LEN: 897 |STR_TIME: 0.06720519065856934
> STR_ID: 2uvk |STR_LEN: 1420 |STR_TIME: 0.16441893577575684
> STR_ID: 2uvl |STR_LEN: 295 |STR_TIME: 0.03212714195251465
> STR_ID: 2uvm |STR_LEN: 171 |STR_TIME: 0.020369768142700195
> STR_ID: 2uvn |STR_LEN: 890 |STR_TIME: 0.11668610572814941
> STR_ID: 2uvo |STR_LEN: 1328 |STR_TIME: 0.16463708877563477
> STR_ID: 2uvp |STR_LEN: 1585 |STR_TIME: 0.12842607498168945
> STR_ID: 2uvq |STR_LEN: 227 |STR_TIME: 0.029839038848876953
> STR_ID: 2uvr |STR_LEN: 448 |STR_TIME: 0.06590962409973145
> STR_ID: 2uvs |STR_LEN: 38 |STR_TIME: 0.24916505813598633
> STR_ID: 2uvu |STR_LEN: 473 |STR_TIME: 0.06848573684692383
> STR_ID: 2uvv |STR_LEN: 558 |STR_TIME: 0.09530901908874512
> STR_ID: 2uvw |STR_LEN: 601 |STR_TIME: 0.06967973709106445
> STR_ID: 2uvx |STR_LEN: 740 |STR_TIME: 0.06168007850646973
> STR_ID: 2uvy |STR_LEN: 684 |STR_TIME: 0.06199002265930176
> STR_ID: 2uvz |STR_LEN: 662 |STR_TIME: 0.05908703804016113
> STR_ID: 3uv0 |STR_LEN: 331 |STR_TIME: 0.06618070602416992
> STR_ID: 3uv1 |STR_LEN: 661 |STR_TIME: 0.062463998794555664
> STR_ID: 3uv2 |STR_LEN: 324 |STR_TIME: 0.030021190643310547
> STR_ID: 3uv3 |STR_LEN: 1022 |STR_TIME: 0.11499881744384766
> STR_ID: 3uv4 |STR_LEN: 561 |STR_TIME: 0.07853889465332031
> STR_ID: 3uv5 |STR_LEN: 475 |STR_TIME: 0.051390886306762695
> STR_ID: 3uv6 |STR_LEN: 1186 |STR_TIME: 0.11939620971679688
> STR_ID: 3uv7 |STR_LEN: 1098 |STR_TIME: 0.15423917770385742
> STR_ID: 3uv9 |STR_LEN: 338 |STR_TIME: 0.03736710548400879
> STR_ID: 3uva |STR_LEN: 2075 |STR_TIME: 0.28917717933654785
> STR_ID: 3uvc |STR_LEN: 834 |STR_TIME: 0.07682394981384277
> STR_ID: 3uvd |STR_LEN: 184 |STR_TIME: 0.024799823760986328
> STR_ID: 3uve |STR_LEN: 2030 |STR_TIME: 0.2716860771179199
> STR_ID: 3uvf |STR_LEN: 808 |STR_TIME: 0.152116060256958
> STR_ID: 3uvh |STR_LEN: 902 |STR_TIME: 0.12399101257324219
> STR_ID: 3uvi |STR_LEN: 868 |STR_TIME: 0.06522798538208008
> STR_ID: 3uvj |STR_LEN: 1212 |STR_TIME: 0.17627525329589844
> STR_ID: 3uvk |STR_LEN: 518 |STR_TIME: 0.06075024604797363
> STR_ID: 3uvl |STR_LEN: 492 |STR_TIME: 0.062277793884277344
> STR_ID: 3uvm |STR_LEN: 484 |STR_TIME: 0.049166202545166016
> STR_ID: 3uvn |STR_LEN: 884 |STR_TIME: 0.15060830116271973
> STR_ID: 3uvo |STR_LEN: 407 |STR_TIME: 0.05275917053222656
> STR_ID: 3uvp |STR_LEN: 387 |STR_TIME: 0.05234193801879883
> STR_ID: 3uvq |STR_LEN: 390 |STR_TIME: 0.05022406578063965
> STR_ID: 3uvr |STR_LEN: 452 |STR_TIME: 0.052713871002197266
> STR_ID: 3uvt |STR_LEN: 897 |STR_TIME: 0.13652300834655762
> STR_ID: 3uvu |STR_LEN: 601 |STR_TIME: 0.07084298133850098
> STR_ID: 3uvv |STR_LEN: 489 |STR_TIME: 0.0663919448852539
> STR_ID: 3uvw |STR_LEN: 363 |STR_TIME: 0.03539872169494629
> STR_ID: 3uvx |STR_LEN: 239 |STR_TIME: 0.02954697608947754
> STR_ID: 3uvy |STR_LEN: 184 |STR_TIME: 0.06018781661987305
> STR_ID: 4uv0 |STR_LEN: 392 |STR_TIME: 0.04214000701904297
> STR_ID: 4uv2 |STR_LEN: 3700 |STR_TIME: 0.7778069972991943
> STR_ID: 4uv3 |STR_LEN: 4451 |STR_TIME: 0.7470848560333252
> STR_ID: 4uv4 |STR_LEN: 446 |STR_TIME: 0.05854296684265137
> STR_ID: 4uv6 |STR_LEN: 1058 |STR_TIME: 0.20918893814086914
> STR_ID: 4uv7 |STR_LEN: 1408 |STR_TIME: 0.15147089958190918
> STR_ID: 4uv8 |STR_LEN: 804 |STR_TIME: 0.15130305290222168
> STR_ID: 4uv9 |STR_LEN: 800 |STR_TIME: 0.12468504905700684
> STR_ID: 4uva |STR_LEN: 801 |STR_TIME: 0.11780190467834473
> STR_ID: 4uvb |STR_LEN: 800 |STR_TIME: 0.16025304794311523
> STR_ID: 4uvc |STR_LEN: 800 |STR_TIME: 0.11244678497314453
> STR_ID: 4uvd |STR_LEN: 522 |STR_TIME: 0.0529780387878418
> STR_ID: 4uve |STR_LEN: 576 |STR_TIME: 0.08650994300842285
> STR_ID: 4uvg |STR_LEN: 589 |STR_TIME: 0.054666996002197266
> STR_ID: 4uvh |STR_LEN: 1698 |STR_TIME: 0.21462392807006836
> STR_ID: 4uvi |STR_LEN: 1927 |STR_TIME: 0.15968108177185059
> STR_ID: 4uvj |STR_LEN: 1129 |STR_TIME: 0.1812448501586914
> STR_ID: 4uvk |STR_LEN: 1085 |STR_TIME: 0.13674116134643555
> STR_ID: 4uvl |STR_LEN: 733 |STR_TIME: 0.0703277587890625
> STR_ID: 4uvm |STR_LEN: 527 |STR_TIME: 0.11702609062194824
> STR_ID: 4uvn |STR_LEN: 709 |STR_TIME: 0.0688467025756836
> STR_ID: 4uvo |STR_LEN: 812 |STR_TIME: 0.07901716232299805
> STR_ID: 4uvp |STR_LEN: 880 |STR_TIME: 0.07470393180847168
> STR_ID: 4uvq |STR_LEN: 533 |STR_TIME: 0.12430596351623535
> STR_ID: 4uvr |STR_LEN: 478 |STR_TIME: 0.06585097312927246
> STR_ID: 4uvs |STR_LEN: 719 |STR_TIME: 0.07095909118652344
> STR_ID: 4uvt |STR_LEN: 797 |STR_TIME: 0.07182502746582031
> STR_ID: 4uvu |STR_LEN: 685 |STR_TIME: 0.10001516342163086
> STR_ID: 4uvv |STR_LEN: 721 |STR_TIME: 0.07134795188903809
> STR_ID: 4uvw |STR_LEN: 606 |STR_TIME: 0.06882596015930176
