>> START_DIR: ./data/d/d0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1d00 |STR_LEN: 1470 |STR_TIME: 0.24959301948547363
> STR_ID: 4dtc |STR_LEN: 1458 |STR_TIME: 0.27992987632751465
> STR_ID: 4dtd |STR_LEN: 518 |STR_TIME: 0.07710409164428711
> STR_ID: 4dte |STR_LEN: 1183 |STR_TIME: 0.13588523864746094
> STR_ID: 4dtf |STR_LEN: 868 |STR_TIME: 0.15080499649047852
> STR_ID: 4dtg |STR_LEN: 914 |STR_TIME: 0.12097001075744629
> STR_ID: 4dth |STR_LEN: 933 |STR_TIME: 0.09455108642578125
> STR_ID: 4dti |STR_LEN: 414 |STR_TIME: 0.04488825798034668
> STR_ID: 4dtj |STR_LEN: 1844 |STR_TIME: 0.2953610420227051
> STR_ID: 4dtk |STR_LEN: 485 |STR_TIME: 0.06890106201171875
> STR_ID: 4dtl |STR_LEN: 754 |STR_TIME: 0.1166689395904541
> STR_ID: 4dtm |STR_LEN: 1638 |STR_TIME: 0.22602486610412598
> STR_ID: 4dtn |STR_LEN: 1584 |STR_TIME: 0.27159905433654785
> STR_ID: 4dto |STR_LEN: 1501 |STR_TIME: 0.27556777000427246
> STR_ID: 4dtp |STR_LEN: 1529 |STR_TIME: 0.27156829833984375
> STR_ID: 4dtr |STR_LEN: 1548 |STR_TIME: 0.2211923599243164
> STR_ID: 4dts |STR_LEN: 1819 |STR_TIME: 0.2982792854309082
> STR_ID: 4dtt |STR_LEN: 1993 |STR_TIME: 0.383059024810791
> STR_ID: 4dtu |STR_LEN: 1735 |STR_TIME: 0.3059871196746826
> STR_ID: 4dtw |STR_LEN: 1967 |STR_TIME: 0.2958199977874756
> STR_ID: 4dtx |STR_LEN: 1732 |STR_TIME: 0.23528599739074707
> STR_ID: 4dty |STR_LEN: 1945 |STR_TIME: 0.28738832473754883
> STR_ID: 4dtz |STR_LEN: 2008 |STR_TIME: 0.2713737487792969
> STR_ID: 5dt0 |STR_LEN: 362 |STR_TIME: 0.06066584587097168
> STR_ID: 5dt1 |STR_LEN: 796 |STR_TIME: 0.21963214874267578
> STR_ID: 5dt2 |STR_LEN: 871 |STR_TIME: 0.13911008834838867
> STR_ID: 5dt3 |STR_LEN: 347 |STR_TIME: 0.044310808181762695
> STR_ID: 5dt4 |STR_LEN: 262 |STR_TIME: 0.04286599159240723
> STR_ID: 5dt5 |STR_LEN: 3664 |STR_TIME: 0.9328060150146484
> STR_ID: 5dt6 |STR_LEN: 514 |STR_TIME: 0.11067795753479004
> STR_ID: 5dt7 |STR_LEN: 2311 |STR_TIME: 0.4983479976654053
> STR_ID: 5dt9 |STR_LEN: 546 |STR_TIME: 0.10616588592529297
> STR_ID: 5dtb |STR_LEN: 1057 |STR_TIME: 0.20543313026428223
> STR_ID: 5dtc |STR_LEN: 311 |STR_TIME: 0.03748893737792969
> STR_ID: 5dtd |STR_LEN: 248 |STR_TIME: 0.11609411239624023
> STR_ID: 5dte |STR_LEN: 1201 |STR_TIME: 0.21616578102111816
> STR_ID: 5dtf |STR_LEN: 1168 |STR_TIME: 0.19104790687561035
> STR_ID: 5dth |STR_LEN: 638 |STR_TIME: 0.06621074676513672
> STR_ID: 5dti |STR_LEN: 1586 |STR_TIME: 0.21410465240478516
> STR_ID: 5dtj |STR_LEN: 1073 |STR_TIME: 0.2230238914489746
> STR_ID: 5dtk |STR_LEN: 2270 |STR_TIME: 0.5232791900634766
> STR_ID: 5dtl |STR_LEN: 3111 |STR_TIME: 0.5168638229370117
> STR_ID: 5dtm |STR_LEN: 1103 |STR_TIME: 0.153245210647583
> STR_ID: 5dto |STR_LEN: 1104 |STR_TIME: 0.28867197036743164
> STR_ID: 5dtp |STR_LEN: 1038 |STR_TIME: 0.16946101188659668
> STR_ID: 5dtq |STR_LEN: 902 |STR_TIME: 0.1496131420135498
> STR_ID: 5dtr |STR_LEN: 955 |STR_TIME: 0.13414931297302246
> STR_ID: 5dts |STR_LEN: 1878 |STR_TIME: 0.486069917678833
> STR_ID: 5dtt |STR_LEN: 2313 |STR_TIME: 0.47167015075683594
> STR_ID: 5dtu |STR_LEN: 406 |STR_TIME: 0.0794532299041748
> STR_ID: 5dtv |STR_LEN: 521 |STR_TIME: 0.09672403335571289
> STR_ID: 5dtw |STR_LEN: 1580 |STR_TIME: 0.36310410499572754
> STR_ID: 5dtx |STR_LEN: 589 |STR_TIME: 0.04881882667541504
> STR_ID: 5dty |STR_LEN: 588 |STR_TIME: 0.07977700233459473
> STR_ID: 5dtz |STR_LEN: 1929 |STR_TIME: 0.17662310600280762
>> FINISH_DIR: ./data/d/dt/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 4909 |DIR_TIME: 31.39355993270874 

>> START_DIR: ./data/d/du/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1du0 |STR_LEN: 254 |STR_TIME: 0.037139177322387695
> STR_ID: 1du1 |STR_LEN: 20 |STR_TIME: 0.006929159164428711
> STR_ID: 1du2 |STR_LEN: 76 |STR_TIME: 0.5974559783935547
> STR_ID: 1du3 |STR_LEN: 1654 |STR_TIME: 0.28778815269470215
> STR_ID: 1du4 |STR_LEN: 1727 |STR_TIME: 0.19786715507507324
> STR_ID: 1du5 |STR_LEN: 451 |STR_TIME: 0.05768871307373047
> STR_ID: 1du6 |STR_LEN: 64 |STR_TIME: 0.7588179111480713
> STR_ID: 1du9 |STR_LEN: 28 |STR_TIME: 0.24168109893798828
> STR_ID: 1dua |STR_LEN: 287 |STR_TIME: 0.0386962890625
> STR_ID: 1dub |STR_LEN: 2157 |STR_TIME: 0.3481709957122803
> STR_ID: 1duc |STR_LEN: 200 |STR_TIME: 0.023289918899536133
> STR_ID: 1dud |STR_LEN: 231 |STR_TIME: 0.02499103546142578
> STR_ID: 1due |STR_LEN: 283 |STR_TIME: 0.039659738540649414
> STR_ID: 1duf |STR_LEN: 24 |STR_TIME: 0.07091021537780762
> STR_ID: 1dug |STR_LEN: 1132 |STR_TIME: 0.10459184646606445
> STR_ID: 1duh |STR_LEN: 55 |STR_TIME: 0.019594907760620117
> STR_ID: 1dui |STR_LEN: 370 |STR_TIME: 0.09072303771972656
> STR_ID: 1duj |STR_LEN: 187 |STR_TIME: 0.058654069900512695
> STR_ID: 1duk |STR_LEN: 165 |STR_TIME: 0.02361011505126953
> STR_ID: 1dul |STR_LEN: 424 |STR_TIME: 0.036525726318359375
> STR_ID: 1dum |STR_LEN: 46 |STR_TIME: 0.13013911247253418
> STR_ID: 1dun |STR_LEN: 253 |STR_TIME: 0.02242302894592285
> STR_ID: 1duo |STR_LEN: 178 |STR_TIME: 0.055052995681762695
> STR_ID: 1dup |STR_LEN: 259 |STR_TIME: 0.022610902786254883
> STR_ID: 1duq |STR_LEN: 197 |STR_TIME: 0.04150700569152832
> STR_ID: 1dur |STR_LEN: 150 |STR_TIME: 0.010597944259643555
> STR_ID: 1dus |STR_LEN: 357 |STR_TIME: 0.03238201141357422
> STR_ID: 1dut |STR_LEN: 308 |STR_TIME: 0.03611111640930176
> STR_ID: 1duv |STR_LEN: 1738 |STR_TIME: 0.18868803977966309
> STR_ID: 1duw |STR_LEN: 722 |STR_TIME: 0.058606863021850586
> STR_ID: 1dux |STR_LEN: 449 |STR_TIME: 0.06042981147766113
> STR_ID: 1duy |STR_LEN: 1261 |STR_TIME: 0.14526891708374023
> STR_ID: 1duz |STR_LEN: 1376 |STR_TIME: 0.19020509719848633
> STR_ID: 2du0 |STR_LEN: 1213 |STR_TIME: 0.16127419471740723
> STR_ID: 2du1 |STR_LEN: 1270 |STR_TIME: 0.20065808296203613
> STR_ID: 2du2 |STR_LEN: 2609 |STR_TIME: 0.3023531436920166
> STR_ID: 2du3 |STR_LEN: 1194 |STR_TIME: 0.1905977725982666
> STR_ID: 2du4 |STR_LEN: 1059 |STR_TIME: 0.2566039562225342
> STR_ID: 2du5 |STR_LEN: 1072 |STR_TIME: 0.20586800575256348
> STR_ID: 2du6 |STR_LEN: 1072 |STR_TIME: 0.2687978744506836
> STR_ID: 2du7 |STR_LEN: 2156 |STR_TIME: 0.45522522926330566
> STR_ID: 2du8 |STR_LEN: 1624 |STR_TIME: 0.30898261070251465
> STR_ID: 2du9 |STR_LEN: 164 |STR_TIME: 0.018693923950195312
> STR_ID: 2dua |STR_LEN: 631 |STR_TIME: 0.05373191833496094
> STR_ID: 2dub |STR_LEN: 1969 |STR_TIME: 0.3521432876586914
> STR_ID: 2duc |STR_LEN: 1063 |STR_TIME: 0.11373186111450195
> STR_ID: 2dud |STR_LEN: 187 |STR_TIME: 0.031941890716552734
> STR_ID: 2due |STR_LEN: 470 |STR_TIME: 0.055448055267333984
> STR_ID: 2duf |STR_LEN: 520 |STR_TIME: 0.09450888633728027
> STR_ID: 2dug |STR_LEN: 457 |STR_TIME: 0.04395580291748047
> STR_ID: 2duh |STR_LEN: 522 |STR_TIME: 0.054498910903930664
> STR_ID: 2dui |STR_LEN: 494 |STR_TIME: 0.05518984794616699
> STR_ID: 2duj |STR_LEN: 589 |STR_TIME: 0.051219940185546875
> STR_ID: 2duk |STR_LEN: 331 |STR_TIME: 0.047831058502197266
> STR_ID: 2dul |STR_LEN: 688 |STR_TIME: 0.1049351692199707
> STR_ID: 2dum |STR_LEN: 597 |STR_TIME: 0.09550905227661133
> STR_ID: 2dun |STR_LEN: 133 |STR_TIME: 0.9778938293457031
> STR_ID: 2duo |STR_LEN: 922 |STR_TIME: 0.1003110408782959
> STR_ID: 2dup |STR_LEN: 686 |STR_TIME: 0.17333316802978516
> STR_ID: 2duq |STR_LEN: 934 |STR_TIME: 0.09647321701049805
> STR_ID: 2dur |STR_LEN: 935 |STR_TIME: 0.09930300712585449
> STR_ID: 2dut |STR_LEN: 1600 |STR_TIME: 0.27936220169067383
> STR_ID: 2duu |STR_LEN: 2255 |STR_TIME: 0.38956379890441895
> STR_ID: 2duv |STR_LEN: 347 |STR_TIME: 0.04902195930480957
> STR_ID: 2duw |STR_LEN: 137 |STR_TIME: 1.1352159976959229
> STR_ID: 2dux |STR_LEN: 659 |STR_TIME: 0.10420894622802734
> STR_ID: 2duy |STR_LEN: 103 |STR_TIME: 0.012335062026977539
> STR_ID: 2duz |STR_LEN: 654 |STR_TIME: 0.06499767303466797
> STR_ID: 3du0 |STR_LEN: 1117 |STR_TIME: 0.11728429794311523
> STR_ID: 3du1 |STR_LEN: 475 |STR_TIME: 0.046176910400390625
> STR_ID: 3du2 |STR_LEN: 987 |STR_TIME: 0.2710239887237549
> STR_ID: 3du3 |STR_LEN: 1003 |STR_TIME: 0.154710054397583
> STR_ID: 3du4 |STR_LEN: 1161 |STR_TIME: 0.19225692749023438
> STR_ID: 3du5 |STR_LEN: 1269 |STR_TIME: 0.2071681022644043
> STR_ID: 3du6 |STR_LEN: 1547 |STR_TIME: 0.27453112602233887
> STR_ID: 3du7 |STR_LEN: 1849 |STR_TIME: 0.3572547435760498
> STR_ID: 3du8 |STR_LEN: 891 |STR_TIME: 0.13643193244934082
> STR_ID: 3due |STR_LEN: 261 |STR_TIME: 0.03033614158630371
> STR_ID: 3duf |STR_LEN: 3248 |STR_TIME: 0.6253807544708252
> STR_ID: 3dug |STR_LEN: 3490 |STR_TIME: 0.6039669513702393
> STR_ID: 3duh |STR_LEN: 1070 |STR_TIME: 0.2128582000732422
> STR_ID: 3dui |STR_LEN: 364 |STR_TIME: 0.04596829414367676
> STR_ID: 3duk |STR_LEN: 975 |STR_TIME: 0.15305233001708984
> STR_ID: 3dul |STR_LEN: 636 |STR_TIME: 0.13391423225402832
> STR_ID: 3dup |STR_LEN: 1253 |STR_TIME: 0.11142802238464355
> STR_ID: 3duq |STR_LEN: 989 |STR_TIME: 0.15033221244812012
> STR_ID: 3dur |STR_LEN: 928 |STR_TIME: 0.1297779083251953
> STR_ID: 3dus |STR_LEN: 712 |STR_TIME: 0.0852811336517334
> STR_ID: 3dut |STR_LEN: 1010 |STR_TIME: 0.10797905921936035
> STR_ID: 3duu |STR_LEN: 665 |STR_TIME: 0.08325576782226562
> STR_ID: 3duv |STR_LEN: 657 |STR_TIME: 0.1503140926361084
> STR_ID: 3duw |STR_LEN: 872 |STR_TIME: 0.08669114112854004
> STR_ID: 3dux |STR_LEN: 445 |STR_TIME: 0.050022125244140625
> STR_ID: 3duy |STR_LEN: 1867 |STR_TIME: 0.23562288284301758
> STR_ID: 3duz |STR_LEN: 423 |STR_TIME: 0.06483888626098633
> STR_ID: 4du0 |STR_LEN: 231 |STR_TIME: 0.029530048370361328
> STR_ID: 4du1 |STR_LEN: 1294 |STR_TIME: 0.2588069438934326
> STR_ID: 4du2 |STR_LEN: 1327 |STR_TIME: 0.20642495155334473
> STR_ID: 4du3 |STR_LEN: 1477 |STR_TIME: 0.25266098976135254
> STR_ID: 4du4 |STR_LEN: 1127 |STR_TIME: 0.244981050491333
> STR_ID: 4du5 |STR_LEN: 1305 |STR_TIME: 0.18639588356018066
> STR_ID: 4du6 |STR_LEN: 1285 |STR_TIME: 0.2921748161315918
> STR_ID: 4du7 |STR_LEN: 922 |STR_TIME: 0.13477182388305664
> STR_ID: 4du8 |STR_LEN: 930 |STR_TIME: 0.11282610893249512
> STR_ID: 4du9 |STR_LEN: 226 |STR_TIME: 0.02855086326599121
> STR_ID: 4dua |STR_LEN: 1433 |STR_TIME: 0.26540112495422363
> STR_ID: 4dub |STR_LEN: 1647 |STR_TIME: 0.20171117782592773
> STR_ID: 4duc |STR_LEN: 1482 |STR_TIME: 0.23762202262878418
> STR_ID: 4dud |STR_LEN: 1476 |STR_TIME: 0.23469805717468262
> STR_ID: 4due |STR_LEN: 1737 |STR_TIME: 0.20673704147338867
> STR_ID: 4duf |STR_LEN: 2931 |STR_TIME: 0.5139768123626709
> STR_ID: 4dug |STR_LEN: 3102 |STR_TIME: 0.5378248691558838
> STR_ID: 4duh |STR_LEN: 868 |STR_TIME: 0.1230010986328125
> STR_ID: 4dui |STR_LEN: 336 |STR_TIME: 0.06524991989135742
> STR_ID: 4duk |STR_LEN: 655 |STR_TIME: 0.08379912376403809
> STR_ID: 4dul |STR_LEN: 249 |STR_TIME: 0.06386089324951172
> STR_ID: 4dum |STR_LEN: 204 |STR_TIME: 0.03186202049255371
> STR_ID: 4dun |STR_LEN: 633 |STR_TIME: 0.13910198211669922
> STR_ID: 4duo |STR_LEN: 619 |STR_TIME: 0.07154297828674316
> STR_ID: 4dup |STR_LEN: 700 |STR_TIME: 0.1031179428100586
> STR_ID: 4duq |STR_LEN: 357 |STR_TIME: 0.05078005790710449
> STR_ID: 4dur |STR_LEN: 2964 |STR_TIME: 0.4014778137207031
> STR_ID: 4dus |STR_LEN: 418 |STR_TIME: 0.07791996002197266
> STR_ID: 4dut |STR_LEN: 333 |STR_TIME: 0.05398106575012207
> STR_ID: 4duu |STR_LEN: 717 |STR_TIME: 0.1338508129119873
> STR_ID: 4duv |STR_LEN: 8214 |STR_TIME: 0.9602160453796387
> STR_ID: 4duw |STR_LEN: 7777 |STR_TIME: 0.9635322093963623
> STR_ID: 4dux |STR_LEN: 6785 |STR_TIME: 1.034665822982788
> STR_ID: 4duy |STR_LEN: 4741 |STR_TIME: 1.80485200881958
> STR_ID: 4duz |STR_LEN: 4544 |STR_TIME: 1.8700952529907227
> STR_ID: 5du0 |STR_LEN: 1116 |STR_TIME: 0.1554248332977295
> STR_ID: 5du1 |STR_LEN: 424 |STR_TIME: 0.04967308044433594
> STR_ID: 5du2 |STR_LEN: 743 |STR_TIME: 0.17903709411621094
> STR_ID: 5du3 |STR_LEN: 906 |STR_TIME: 0.39286088943481445
> STR_ID: 5du4 |STR_LEN: 339 |STR_TIME: 0.05170774459838867
> STR_ID: 5du5 |STR_LEN: 534 |STR_TIME: 0.10575103759765625
> STR_ID: 5du6 |STR_LEN: 835 |STR_TIME: 0.1898188591003418
> STR_ID: 5du7 |STR_LEN: 3226 |STR_TIME: 0.3046720027923584
> STR_ID: 5du8 |STR_LEN: 888 |STR_TIME: 0.14602375030517578
> STR_ID: 5du9 |STR_LEN: 2132 |STR_TIME: 0.4114532470703125
> STR_ID: 5dua |STR_LEN: 1992 |STR_TIME: 0.35471105575561523
> STR_ID: 5dub |STR_LEN: 1107 |STR_TIME: 0.23179221153259277
> STR_ID: 5duc |STR_LEN: 844 |STR_TIME: 0.1484827995300293
> STR_ID: 5dud |STR_LEN: 1158 |STR_TIME: 0.4429140090942383
> STR_ID: 5due |STR_LEN: 574 |STR_TIME: 0.13559484481811523
> STR_ID: 5duf |STR_LEN: 517 |STR_TIME: 0.048452138900756836
> STR_ID: 5dug |STR_LEN: 627 |STR_TIME: 0.1022491455078125
> STR_ID: 5duh |STR_LEN: 686 |STR_TIME: 0.16915011405944824
> STR_ID: 5dui |STR_LEN: 264 |STR_TIME: 0.05886673927307129
> STR_ID: 5duj |STR_LEN: 1168 |STR_TIME: 0.12339091300964355
> STR_ID: 5duk |STR_LEN: 163 |STR_TIME: 0.024456262588500977
> STR_ID: 5dul |STR_LEN: 1540 |STR_TIME: 0.359555721282959
> STR_ID: 5dum |STR_LEN: 629 |STR_TIME: 0.09928202629089355
> STR_ID: 5dun |STR_LEN: 82 |STR_TIME: 0.055498361587524414
> STR_ID: 5duo |STR_LEN: 542 |STR_TIME: 0.0886530876159668
> STR_ID: 5dup |STR_LEN: 612 |STR_TIME: 0.11938214302062988
> STR_ID: 5duq |STR_LEN: 757 |STR_TIME: 0.15736985206604004
> STR_ID: 5dur |STR_LEN: 1585 |STR_TIME: 0.2704601287841797
> STR_ID: 5dus |STR_LEN: 367 |STR_TIME: 0.037497758865356445
> STR_ID: 5dut |STR_LEN: 505 |STR_TIME: 0.08736109733581543
> STR_ID: 5duu |STR_LEN: 862 |STR_TIME: 0.09904909133911133
> STR_ID: 5duv |STR_LEN: 940 |STR_TIME: 0.10541605949401855
> STR_ID: 5duw |STR_LEN: 1113 |STR_TIME: 0.14140105247497559
> STR_ID: 5dux |STR_LEN: 996 |STR_TIME: 0.10227012634277344
> STR_ID: 5duy |STR_LEN: 1660 |STR_TIME: 0.2552671432495117
>> FINISH_DIR: ./data/d/du/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 5074 |DIR_TIME: 35.19157004356384 

>> START_DIR: ./data/d/dv/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1dv0 |STR_LEN: 45 |STR_TIME: 0.2556300163269043
> STR_ID: 1dv1 |STR_LEN: 1408 |STR_TIME: 0.20167922973632812
> STR_ID: 1dv2 |STR_LEN: 1030 |STR_TIME: 0.15595579147338867
> STR_ID: 1dv3 |STR_LEN: 2082 |STR_TIME: 0.3936781883239746
> STR_ID: 1dv4 |STR_LEN: 643 |STR_TIME: 0.09009480476379395
> STR_ID: 1dv5 |STR_LEN: 80 |STR_TIME: 0.9830648899078369
> STR_ID: 1dv6 |STR_LEN: 2118 |STR_TIME: 0.3041260242462158
> STR_ID: 1dv7 |STR_LEN: 429 |STR_TIME: 0.11960315704345703
> STR_ID: 1dv8 |STR_LEN: 236 |STR_TIME: 0.025244951248168945
> STR_ID: 1dv9 |STR_LEN: 162 |STR_TIME: 1.3720049858093262
> STR_ID: 1dva |STR_LEN: 766 |STR_TIME: 0.14086294174194336
> STR_ID: 1dvb |STR_LEN: 359 |STR_TIME: 0.05074191093444824
> STR_ID: 1dvc |STR_LEN: 98 |STR_TIME: 0.04011797904968262
> STR_ID: 1dvd |STR_LEN: 98 |STR_TIME: 0.7449700832366943
> STR_ID: 1dve |STR_LEN: 275 |STR_TIME: 0.03650188446044922
> STR_ID: 1dvf |STR_LEN: 611 |STR_TIME: 0.07523202896118164
> STR_ID: 1dvg |STR_LEN: 573 |STR_TIME: 0.07144927978515625
> STR_ID: 1dvh |STR_LEN: 80 |STR_TIME: 0.5526847839355469
> STR_ID: 1dvi |STR_LEN: 550 |STR_TIME: 0.062142133712768555
> STR_ID: 1dvj |STR_LEN: 1606 |STR_TIME: 0.23650097846984863
> STR_ID: 1dvk |STR_LEN: 518 |STR_TIME: 0.05182194709777832
> STR_ID: 1dvl |STR_LEN: 52 |STR_TIME: 0.008824825286865234
> STR_ID: 1dvm |STR_LEN: 3116 |STR_TIME: 0.31261181831359863
> STR_ID: 1dvn |STR_LEN: 692 |STR_TIME: 0.06290102005004883
> STR_ID: 1dvo |STR_LEN: 361 |STR_TIME: 0.027638912200927734
> STR_ID: 1dvp |STR_LEN: 457 |STR_TIME: 0.041008949279785156
> STR_ID: 1dvq |STR_LEN: 288 |STR_TIME: 0.03821706771850586
> STR_ID: 1dvr |STR_LEN: 603 |STR_TIME: 0.07245993614196777
> STR_ID: 1dvs |STR_LEN: 286 |STR_TIME: 0.09107685089111328
> STR_ID: 1dvt |STR_LEN: 287 |STR_TIME: 0.03655219078063965
> STR_ID: 1dvu |STR_LEN: 281 |STR_TIME: 0.0364069938659668
> STR_ID: 1dvv |STR_LEN: 83 |STR_TIME: 0.5835919380187988
> STR_ID: 1dvw |STR_LEN: 19 |STR_TIME: 0.05451798439025879
> STR_ID: 1dvx |STR_LEN: 282 |STR_TIME: 0.08851003646850586
> STR_ID: 1dvy |STR_LEN: 279 |STR_TIME: 0.03657197952270508
> STR_ID: 1dvz |STR_LEN: 287 |STR_TIME: 0.0364079475402832
> STR_ID: 2dv0 |STR_LEN: 539 |STR_TIME: 0.05724191665649414
> STR_ID: 2dv3 |STR_LEN: 925 |STR_TIME: 0.08736729621887207
> STR_ID: 2dv4 |STR_LEN: 907 |STR_TIME: 0.12410807609558105
> STR_ID: 2dv5 |STR_LEN: 979 |STR_TIME: 0.09416794776916504
> STR_ID: 2dv6 |STR_LEN: 4356 |STR_TIME: 0.4742100238800049
> STR_ID: 2dv7 |STR_LEN: 855 |STR_TIME: 0.12493586540222168
> STR_ID: 2dv9 |STR_LEN: 1744 |STR_TIME: 0.15921425819396973
> STR_ID: 2dva |STR_LEN: 1955 |STR_TIME: 0.2319951057434082
> STR_ID: 2dvb |STR_LEN: 1930 |STR_TIME: 0.16756200790405273
> STR_ID: 2dvc |STR_LEN: 545 |STR_TIME: 0.06628799438476562
> STR_ID: 2dvd |STR_LEN: 1991 |STR_TIME: 0.24201011657714844
> STR_ID: 2dve |STR_LEN: 1163 |STR_TIME: 0.09686994552612305
> STR_ID: 2dvf |STR_LEN: 1388 |STR_TIME: 0.1956179141998291
> STR_ID: 2dvg |STR_LEN: 1409 |STR_TIME: 0.17072606086730957
> STR_ID: 2dvh |STR_LEN: 80 |STR_TIME: 1.1406850814819336
> STR_ID: 2dvi |STR_LEN: 642 |STR_TIME: 0.08637499809265137
> STR_ID: 2dvj |STR_LEN: 228 |STR_TIME: 0.06341910362243652
> STR_ID: 2dvk |STR_LEN: 366 |STR_TIME: 0.1262190341949463
> STR_ID: 2dvl |STR_LEN: 1030 |STR_TIME: 0.1262199878692627
> STR_ID: 2dvm |STR_LEN: 3583 |STR_TIME: 0.3398921489715576
> STR_ID: 2dvn |STR_LEN: 815 |STR_TIME: 0.07327389717102051
> STR_ID: 2dvo |STR_LEN: 267 |STR_TIME: 0.030513763427734375
> STR_ID: 2dvp |STR_LEN: 291 |STR_TIME: 0.03031182289123535
> STR_ID: 2dvq |STR_LEN: 606 |STR_TIME: 0.1180579662322998
> STR_ID: 2dvr |STR_LEN: 601 |STR_TIME: 0.059583187103271484
> STR_ID: 2dvs |STR_LEN: 585 |STR_TIME: 0.05896496772766113
> STR_ID: 2dvt |STR_LEN: 2520 |STR_TIME: 0.2594029903411865
> STR_ID: 2dvu |STR_LEN: 2336 |STR_TIME: 0.2802999019622803
> STR_ID: 2dvv |STR_LEN: 383 |STR_TIME: 0.024065017700195312
> STR_ID: 2dvw |STR_LEN: 587 |STR_TIME: 0.06010293960571289
> STR_ID: 2dvx |STR_LEN: 2403 |STR_TIME: 0.3119518756866455
> STR_ID: 2dvy |STR_LEN: 1304 |STR_TIME: 0.22058796882629395
> STR_ID: 2dvz |STR_LEN: 508 |STR_TIME: 0.10983586311340332
> STR_ID: 3dv0 |STR_LEN: 3782 |STR_TIME: 0.5321850776672363
> STR_ID: 3dv1 |STR_LEN: 1664 |STR_TIME: 0.23295998573303223
> STR_ID: 3dv2 |STR_LEN: 888 |STR_TIME: 0.13036584854125977
> STR_ID: 3dv3 |STR_LEN: 378 |STR_TIME: 0.04597902297973633
> STR_ID: 3dv4 |STR_LEN: 365 |STR_TIME: 0.03977084159851074
> STR_ID: 3dv5 |STR_LEN: 1591 |STR_TIME: 0.27915096282958984
> STR_ID: 3dv6 |STR_LEN: 368 |STR_TIME: 0.039019107818603516
> STR_ID: 3dv7 |STR_LEN: 356 |STR_TIME: 0.04418015480041504
> STR_ID: 3dv8 |STR_LEN: 283 |STR_TIME: 0.036531925201416016
> STR_ID: 3dv9 |STR_LEN: 485 |STR_TIME: 0.04697871208190918
> STR_ID: 3dva |STR_LEN: 3966 |STR_TIME: 0.7253031730651855
> STR_ID: 3dvb |STR_LEN: 441 |STR_TIME: 0.04374384880065918
> STR_ID: 3dvc |STR_LEN: 438 |STR_TIME: 0.08838319778442383
> STR_ID: 3dvd |STR_LEN: 496 |STR_TIME: 0.04496574401855469
> STR_ID: 3dve |STR_LEN: 245 |STR_TIME: 0.0265500545501709
> STR_ID: 3dvf |STR_LEN: 202 |STR_TIME: 0.02828192710876465
> STR_ID: 3dvg |STR_LEN: 607 |STR_TIME: 0.08939313888549805
> STR_ID: 3dvh |STR_LEN: 361 |STR_TIME: 0.04515409469604492
> STR_ID: 3dvi |STR_LEN: 310 |STR_TIME: 0.031471967697143555
> STR_ID: 3dvj |STR_LEN: 175 |STR_TIME: 0.05436301231384277
> STR_ID: 3dvk |STR_LEN: 204 |STR_TIME: 0.02480483055114746
> STR_ID: 3dvl |STR_LEN: 3052 |STR_TIME: 0.520582914352417
> STR_ID: 3dvm |STR_LEN: 176 |STR_TIME: 0.02292180061340332
> STR_ID: 3dvn |STR_LEN: 1160 |STR_TIME: 0.2261819839477539
> STR_ID: 3dvo |STR_LEN: 2196 |STR_TIME: 0.2776920795440674
> STR_ID: 3dvp |STR_LEN: 237 |STR_TIME: 0.028801918029785156
> STR_ID: 3dvq |STR_LEN: 478 |STR_TIME: 0.04301714897155762
> STR_ID: 3dvr |STR_LEN: 478 |STR_TIME: 0.04547119140625
> STR_ID: 3dvs |STR_LEN: 478 |STR_TIME: 0.044387102127075195
> STR_ID: 3dvt |STR_LEN: 669 |STR_TIME: 0.08378911018371582
> STR_ID: 3dvu |STR_LEN: 403 |STR_TIME: 0.10634708404541016
> STR_ID: 3dvv |STR_LEN: 97 |STR_TIME: 0.018680095672607422
> STR_ID: 3dvw |STR_LEN: 369 |STR_TIME: 0.03795027732849121
> STR_ID: 3dvx |STR_LEN: 404 |STR_TIME: 0.06835603713989258
> STR_ID: 3dvz |STR_LEN: 176 |STR_TIME: 0.025377988815307617
> STR_ID: 4dv0 |STR_LEN: 4607 |STR_TIME: 1.7692711353302002
> STR_ID: 4dv1 |STR_LEN: 4549 |STR_TIME: 2.0378146171569824
> STR_ID: 4dv2 |STR_LEN: 4596 |STR_TIME: 1.9971871376037598
> STR_ID: 4dv3 |STR_LEN: 4555 |STR_TIME: 2.0799522399902344
> STR_ID: 4dv4 |STR_LEN: 4590 |STR_TIME: 1.9641087055206299
> STR_ID: 4dv5 |STR_LEN: 4554 |STR_TIME: 1.8054940700531006
> STR_ID: 4dv6 |STR_LEN: 4779 |STR_TIME: 1.9284203052520752
> STR_ID: 4dv7 |STR_LEN: 4591 |STR_TIME: 1.9046640396118164
